gene_set,interaction_type,ffa_type,interaction_score,epistatic_fold,p_value,significant_p05,standard_error
GCN5:RFX1:TFC7,trigenic,C180,0.20474948495152212,1.2272175899771842,0.42263598035702066,False,0.2550340238555599
GCN5:RGR1:RPD3,trigenic,C180,-0.24893881918681326,0.7796276701804656,0.3297127744323072,False,0.25503402385555946
GCN5:RGR1:SPT3,trigenic,C180,0.28094886416239967,1.3243858786224674,0.2714136712181249,False,0.25503402385556007
GCN5:RGR1:YAP6,trigenic,C180,0.3190800969940944,1.3758615228649895,0.21175322228407062,False,0.25503402385556
GCN5:RGR1:TFC7,trigenic,C180,-0.0838299256207356,0.9195876410934452,0.7497078548615601,False,0.26255539331107264
GCN5:RPD3:SPT3,trigenic,C180,-0.053596301116861644,0.9478146609982585,0.8336744679816501,False,0.25503402385556
GCN5:RPD3:YAP6,trigenic,C180,-0.18329407100521455,0.832523298772854,0.47281962035881164,False,0.25503402385556
GCN5:RPD3:TFC7,trigenic,C180,0.2931311685669199,1.340618625923333,0.25121171303470197,False,0.2550340238555599
GCN5:SPT3:YAP6,trigenic,C180,0.018536893407110955,1.018709768150493,0.9421005711123565,False,0.25503402385556
GCN5:SPT3:TFC7,trigenic,C180,-0.25278091229268385,0.7766380150281376,0.3223138151787577,False,0.25503402385555984
GCN5:YAP6:TFC7,trigenic,C180,-0.21776260012592674,0.804316363606676,0.39378892615066396,False,0.25503402385556007
MED4:OPI1:RFX1,trigenic,C180,-0.5652557475133079,0.568214808649066,0.0229315045600008,True,0.24737604006150718
MED4:OPI1:RGR1,trigenic,C180,-0.5312598324265605,0.5878638929653749,0.032457794699552386,True,0.2473760400615071
MED4:OPI1:RPD3,trigenic,C180,-0.41498121797874893,0.660352683346641,0.09436292227326377,False,0.24737604006150699
MED4:OPI1:SPT3,trigenic,C180,-0.8758488659958983,0.41650830983239173,0.0004552603852170961,True,0.2473760400615071
MED4:OPI1:YAP6,trigenic,C180,-0.6796550469530181,0.5067917815860628,0.008069217594998316,True,0.2550340238555603
MED4:OPI1:TFC7,trigenic,C180,-0.5662356338649674,0.5676582954176492,0.027065610421961345,True,0.2550340238555605
MED4:RFX1:RGR1,trigenic,C180,-0.835675361838959,0.4335815580910902,0.0008149001906946087,True,0.24737604006150726
MED4:RFX1:RPD3,trigenic,C180,-0.5713334296462776,0.5647718528523643,0.025725428418495552,True,0.2550334399753927
MED4:RFX1:SPT3,trigenic,C180,-0.6909228302704792,0.5011134129959204,0.005519492867511417,True,0.24737604006150699
MED4:RFX1:YAP6,trigenic,C180,-0.7178219983391414,0.48781355852170927,0.003954301943800917,True,0.24737604006150715
MED4:RFX1:TFC7,trigenic,C180,-0.7206481793042093,0.4864368554504652,0.003815919509736017,True,0.24737604006150696
MED4:RGR1:RPD3,trigenic,C180,-1.118735249744971,0.32669271814402157,8.472937489674828e-06,True,0.2473760400615071
MED4:RGR1:SPT3,trigenic,C180,-1.390070699889089,0.2490576956577395,4.0138398362183784e-08,True,0.2473760400615071
MED4:RGR1:YAP6,trigenic,C180,-1.1838521142219145,0.306097342698925,2.551686741452696e-06,True,0.2473760400615071
MED4:RGR1:TFC7,trigenic,C180,-1.2322984319180283,0.2916215345597938,1.0087927268554322e-06,True,0.24737604006150726
MED4:RPD3:SPT3,trigenic,C180,-1.037697275650309,0.35426952848484444,3.49341137022811e-05,True,0.247376040061507
MED4:RPD3:YAP6,trigenic,C180,-0.9721220425901393,0.3782794606656644,0.0001031487371681636,True,0.24737604006150699
MED4:RPD3:TFC7,trigenic,C180,-0.942967015356664,0.38947055425665195,0.00016386507559007897,True,0.24737604006150696
MED4:SPT3:YAP6,trigenic,C180,-1.188938444721599,0.3045443832294587,2.3180425987645207e-06,True,0.24737604006150718
MED4:SPT3:TFC7,trigenic,C180,-1.220075816756225,0.295207784378915,1.2784901600353638e-06,True,0.2473760400615071
MED4:YAP6:TFC7,trigenic,C180,-1.1388317345638237,0.3201928736618975,5.884490038687608e-06,True,0.24737604006150712
OPI1:RFX1:RGR1,trigenic,C180,-0.9412672442367673,0.39013312800916533,0.0001682877975896995,True,0.24737604006150737
OPI1:RFX1:RPD3,trigenic,C180,-1.0547377403496825,0.3482837561058321,2.612134819016406e-05,True,0.247376040061507
OPI1:RFX1:SPT3,trigenic,C180,-1.2010640996604385,0.3008738817154331,1.8412775365686946e-06,True,0.2473760400615071
OPI1:RFX1:YAP6,trigenic,C180,-1.0717432491101255,0.34241108901051615,1.946892530506833e-05,True,0.24737604006150726
OPI1:RFX1:TFC7,trigenic,C180,-0.8637244452505284,0.42158896961457604,0.0005439774906443746,True,0.24737604006150699
OPI1:RGR1:RPD3,trigenic,C180,-0.8214983835897659,0.4397722131139331,0.0009954825297449493,True,0.24737604006150696
OPI1:RGR1:SPT3,trigenic,C180,-0.8125877174520256,0.44370838740482027,0.0011273428110882102,True,0.24737604006150718
OPI1:RGR1:YAP6,trigenic,C180,-0.9756217960556757,0.3769578897473725,9.749880725121151e-05,True,0.24737604006150707
OPI1:RGR1:TFC7,trigenic,C180,-0.7717886210313192,0.46218565358574715,0.0019648312246060267,True,0.24737604006150746
OPI1:RPD3:SPT3,trigenic,C180,-1.0549442358301793,0.3482118445092312,2.6028877030046865e-05,True,0.2473760400615071
OPI1:RPD3:YAP6,trigenic,C180,-0.8848994444770055,0.4127556760552227,0.00039808205727090076,True,0.2473760400615071
OPI1:RPD3:TFC7,trigenic,C180,-0.8627892704133532,0.42198341341880363,0.0005514530174145263,True,0.24737604006150726
OPI1:SPT3:YAP6,trigenic,C180,-1.1834395716796433,0.3062236469260066,4.9830133013129645e-06,True,0.25503402385556023
OPI1:SPT3:TFC7,trigenic,C180,-0.8785052579506129,0.4154033687371429,0.0004377262977253815,True,0.24737604006150737
OPI1:YAP6:TFC7,trigenic,C180,-0.95945817594815,0.3831004027637325,0.00012629659205586283,True,0.24737604006150696
RFX1:RGR1:RPD3,trigenic,C180,-1.0608355751822969,0.34616644136478214,2.3518614624790405e-05,True,0.2473760400615071
