run_id,cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,random_forest.max_depth,random_forest.n_estimators,random_forest.min_samples_split,num_params,test_pearson,test_mae,val_r2,test_r2,val_mae,test_mse,val_spearman,test_spearman,val_pearson,val_mse,val_rmse,test_rmse
6hk0ygim,True,100000,sum,['random_1000'],5.0,500,10,31138.0,0.32849749487380386,0.10448534142135808,0.1016473557454446,0.09788228183348012,0.10460662147149324,0.01919563732587961,0.2730154204949486,0.27774790064546756,0.3359560285873978,0.019323573944369846,0.13900925848435364,0.13854832126691255
nsh0hppj,True,100000,sum,['random_1000'],5.0,200,10,12464.0,0.32709290562886684,0.10450667392407686,0.10148951065187228,0.09741635862957244,0.1046105841707031,0.019205551434275683,0.26985013116703904,0.2761461542476235,0.33491890105667543,0.01932696919383776,0.1390214702621065,0.13858409517067852
vv2zb7kj,True,100000,sum,['random_1000'],5.0,100,10,6228.0,0.32755052558529996,0.10454534501545522,0.10174763941070208,0.09734012223983413,0.10458295112355516,0.01920717362399547,0.27448164428548727,0.2761334538044043,0.3360649853765499,0.01932141684177388,0.139001499422754,0.13858994777398348
lu1rluog,True,100000,sum,['random_1000'],5.0,500,5,31324.0,0.32872558906812005,0.10444508384676145,0.10193944964344226,0.09816236666150312,0.10456736006728146,0.019189677564009352,0.27298185956757637,0.277854171170065,0.33620056304043655,0.01931729100183859,0.13898665763964033,0.13852681171531145
hv4am366,True,100000,sum,['random_1000'],5.0,200,2,12566.0,0.3309648503190137,0.10439604434909948,0.10286470721716023,0.09888355610048584,0.10452079506399718,0.01917433179412235,0.2812208887203539,0.2850440379635345,0.33917514369480023,0.0192973887026049,0.13891504131160493,0.13847141146865785
gn4dea9w,True,100000,sum,['random_1000'],5.0,200,5,12518.0,0.32699420164803056,0.1044899473407404,0.10122349756524562,0.09768731751066297,0.10462270489207366,0.019199785858113175,0.2683180332203311,0.2734484957961595,0.3338912031442057,0.019332691137867727,0.13904204809289789,0.13856329188538058
1h2xjb07,True,100000,sum,['random_1000'],5.0,100,5,6278.0,0.32533076432474345,0.10454119595321686,0.10103729542924632,0.0971454213318177,0.10463862204574448,0.01921131655117897,0.26618498360242215,0.27150757671996484,0.33305755899569833,0.01933669634758865,0.1390564502192856,0.13860489367687914
09jbkghs,True,100000,sum,['random_1000'],5.0,500,2,31442.0,0.32728238038780505,0.1045261027942097,0.10183624797427382,0.09742820099143046,0.10459340387905967,0.019205299447557396,0.2731976385493517,0.27640334273375183,0.33648719501399604,0.019319510870726503,0.13899464331666347,0.1385831860203733
q2w92y8g,True,100000,sum,['random_1000'],5.0,100,2,6294.0,0.3255799340290634,0.10451891576639574,0.10132847865276152,0.0969679420026094,0.10458742557436038,0.019215093030420776,0.2686403827646836,0.27427007169341594,0.3339419606364507,0.01933043299367419,0.13903392749136517,0.13861851618893045
o1qacqwy,True,100000,sum,['random_1000'],,500,2,50352326.0,0.6713505871372496,0.08627124664839128,0.3629180336118737,0.35873659473071573,0.08602959450343947,0.013645070382749714,0.7462243825369967,0.7481985065779411,0.6744485114668571,0.013703639172054544,0.11706254384752855,0.11681211573612436
mi2pa79c,True,100000,sum,['random_1000'],,100,5,3723908.0,0.6526525038755249,0.08682946894169215,0.35470100408068406,0.35042265994633226,0.08661119234653278,0.013821977757095932,0.7088698771918434,0.7075879370467878,0.6578264693674697,0.013880387555625864,0.11781505657438639,0.1175669075764772
m0xr98j5,True,100000,sum,['random_1000'],,500,10,9305804.0,0.6669496847837895,0.08644027067453597,0.3577915829426721,0.3540644094012012,0.08633062775388632,0.01374448709223075,0.7445121676644888,0.7448428910012856,0.6691972334781272,0.013813909174833551,0.11753258771435925,0.11723688452117256
grt7mll3,True,100000,sum,['random_1000'],,200,2,20147962.0,0.6624356827629881,0.08648431699307119,0.3593238931234274,0.35488456522732736,0.08629539087556658,0.01372703547425231,0.726203435176198,0.7276816844508454,0.6653935624253553,0.0137809491682338,0.11739228751597697,0.11716243200895204
gltaq7iq,True,100000,sum,['random_1000'],,200,5,7449254.0,0.6626974669384821,0.08648423386981634,0.35764786916286573,0.3543277752252647,0.0862989160119682,0.013738883084304793,0.7287435989476525,0.7314294380265756,0.6651071403799103,0.013817000459607608,0.11754573773475416,0.11721298172260952
fy8tb62p,True,100000,sum,['random_1000'],,200,10,3721262.0,0.6611916267300469,0.08670790350150374,0.3559093195685493,0.3508742638070451,0.08631693736429608,0.01381236834166085,0.7328816925377941,0.7315031292586464,0.6641849315501915,0.013854396677959702,0.11770470117187207,0.11752603261261246
9p65g7q3,True,100000,sum,['random_1000'],,500,5,18624096.0,0.6699301754898112,0.08627757427741373,0.3613529078496388,0.3569802010079757,0.08596071751004802,0.013682443661451847,0.744756555706691,0.7459044482566671,0.6717278194219231,0.013737305042124842,0.1172062500130639,0.11697197810352634
8evseipn,True,100000,sum,['random_1000'],,100,10,1860076.0,0.6499652862045061,0.08686813777829414,0.3533471907886899,0.34694688628610826,0.08666477577720759,0.013895936719728998,0.7093963249118997,0.7095528071232193,0.6560079344425297,0.013909508092446263,0.11793857762600948,0.11788102781927633
5xapy9my,True,100000,sum,['random_1000'],,100,2,10074444.0,0.6549772055502533,0.08653483483596507,0.35713641205569857,0.35171607495107127,0.08645736891455907,0.013794455932789808,0.7073767489967335,0.7101101936250939,0.6582329532149416,0.01382800190685989,0.11759252487662594,0.11744980175713285
mybmeghz,True,100000,sum,['prot_T5_no_dubious'],5.0,200,10,12308.0,0.3866902721656014,0.10204633088813386,0.14356359522371942,0.13612171490444158,0.10166919314997362,0.01838196270892465,0.3506209706042599,0.3340813612972488,0.3998716193516196,0.01842195523348993,0.13572750360000707,0.13558009702358473
3wkaxljn,True,100000,sum,['prot_T5_no_dubious'],5.0,100,10,6154.0,0.38682717576940534,0.10197504290732876,0.14424154745225914,0.13681110957271703,0.10154979314696852,0.01836729348143901,0.3525727994600733,0.33420343794444246,0.3994548219620616,0.018407372474589265,0.13567377224279298,0.13552598821421302
takd2ixs,True,100000,sum,['prot_T5_no_dubious'],5.0,500,5,30994.0,0.3864307650810282,0.10202320761379864,0.14393710785470715,0.1360538593621331,0.10163267953012248,0.0183834065674749,0.3528180078601786,0.3345569450429202,0.39989413693559894,0.018413920973235662,0.13569790334870935,0.13558542166278387
22ncfrqr,True,100000,sum,['prot_T5_no_dubious'],5.0,200,5,12426.0,0.3842633360275821,0.10206987221587256,0.14303946170759108,0.13517713746719062,0.10165339617287844,0.018402061821874708,0.35226408855186436,0.33306470027833124,0.3980109065786024,0.018433229350419852,0.13576902942283947,0.13565419942587367
1vl56upf,True,100000,sum,['prot_T5_no_dubious'],5.0,100,5,6202.0,0.38467785893353545,0.10208102341128716,0.14307861422508772,0.13522167826520717,0.10165776289276592,0.01840111406418443,0.3558852650959454,0.3357736739763069,0.397948667419476,0.01843238717939515,0.1357659279031199,0.13565070609541416
ayfo9pne,True,100000,sum,['prot_T5_no_dubious'],5.0,500,2,31426.0,0.3863295927541222,0.10202178905360364,0.14372441724573293,0.13620262405399597,0.1016383605110983,0.018380241090271213,0.35113177777078886,0.33366007535339937,0.3992497063241271,0.018418495950262865,0.13571475951517897,0.13557374779164
ehvl5fau,True,100000,sum,['prot_T5_no_dubious'],5.0,200,2,12582.0,0.3849016386092378,0.10205040389002056,0.1441182326618876,0.13516994719179545,0.1015720590232732,0.018402214819555587,0.3547046422051495,0.33465372617579786,0.40047554447866174,0.018410024976906057,0.13568354718574413,0.13565476335004084
07srubqk,True,100000,sum,['prot_T5_no_dubious'],5.0,100,2,6294.0,0.3844834131913696,0.10204475181163752,0.14275469534215857,0.13534299464157418,0.10166052517613965,0.018398532643694027,0.3516146447787431,0.331371148274888,0.397385893812484,0.01843935467765576,0.1357915854449596,0.13564119080756415
93rlyib4,True,100000,sum,['prot_T5_no_dubious'],,500,10,9412818.0,0.6604939721559957,0.0826911037776363,0.4125196268095519,0.3961363206647235,0.08167520576516957,0.01284926340472516,0.6885405393753016,0.6728353167837232,0.675373232370638,0.012636708429384748,0.11241311502393636,0.11335459145850758
0kukiuax,True,100000,sum,['prot_T5_no_dubious'],,200,10,3765152.0,0.6571826038101958,0.08286711685391529,0.41273145290529634,0.39419370162000467,0.08176522196201179,0.012890599263553603,0.6850400364693405,0.6647718134809659,0.6741471031039958,0.012632152048045369,0.11239284696120731,0.11353677493901966
j8o2dvz4,True,100000,sum,['prot_T5_no_dubious'],,100,10,1880378.0,0.651260871623709,0.08316930285284657,0.40629513629726965,0.38997520795586105,0.08227187232327009,0.01298036213242065,0.6738367686704227,0.6590878983077925,0.666751441951981,0.012770597279659042,0.11300706738810207,0.1139313922166347
wxzk9570,True,100000,sum,['prot_T5_no_dubious'],,500,5,18640840.0,0.6626342066873292,0.08243480539353353,0.4157519511474936,0.3990730895046041,0.08138858728666656,0.012786773611624912,0.6913986974627188,0.6771926135855736,0.6772711507120697,0.012567181102053028,0.11210343929627238,0.11307861695132689
10sftqkt,True,100000,sum,['prot_T5_no_dubious'],,200,5,7456554.0,0.6600089609955608,0.08268642298528694,0.411965754359633,0.3976574567722755,0.0816961941901515,0.012816896035748954,0.6832109148299921,0.6690843314081792,0.6723949202769969,0.012648622231064086,0.11246609369522925,0.113211730998819
2scwqfyc,True,100000,sum,['prot_T5_no_dubious'],,100,5,3726874.0,0.6529793308037863,0.08304286040428037,0.4096003865695282,0.39193421683171015,0.08206263177841117,0.01293867752392476,0.6739744485715737,0.6602852858090712,0.6688433423270013,0.012699501314784764,0.1126920641162667,0.11374830778488426
obudkzwz,True,100000,sum,['prot_T5_no_dubious'],,500,2,50302038.0,0.664114768240502,0.08243959201575458,0.4155573272895028,0.4009676373042963,0.08151844247710224,0.01274646063281174,0.690576552852555,0.676638293099696,0.6768366842085523,0.012571367463094294,0.11212210960865075,0.11290022423720752
94dj4iru,True,100000,sum,['prot_T5_no_dubious'],,200,2,20119926.0,0.6602400559654724,0.08264236116954352,0.4122370380172754,0.3974368286072729,0.08181399394611286,0.012821590653927907,0.6825019997636629,0.6710569177565087,0.672766665166036,0.012642786917001308,0.11244014815447953,0.11323246289791593
oeckozjg,True,100000,sum,['prot_T5_no_dubious'],,100,2,10059328.0,0.6514188772456658,0.08308710380648948,0.4062189190116743,0.3920956755523226,0.08220718305230919,0.012935241937879208,0.6700987499732812,0.6582022882304129,0.664160756835167,0.012772236714198986,0.1130143208367815,0.11373320508048301
gkuoan40,True,100000,sum,['prot_T5_all'],10.0,500,10,435840.0,0.538089919211176,0.09318609640631342,0.2734984209878304,0.2595067520420197,0.09244040578799816,0.015756524391243868,0.5342756881249587,0.5155573603260184,0.5548782638466185,0.015627055892279605,0.12500822329862785,0.1255249950856158
aojvijtg,True,100000,sum,['prot_T5_all'],10.0,200,10,174452.0,0.5387233685187256,0.0931734159881305,0.2724978743365345,0.2595759883239739,0.0925066006550452,0.015755051152739154,0.533743497053094,0.5171606734135479,0.5533671914388414,0.015648577660289927,0.12509427508998933,0.1255191266410787
rqyia4zn,True,100000,sum,['prot_T5_all'],10.0,100,10,87530.0,0.5366228988472813,0.09321178703492494,0.27219240377982823,0.2586104615267947,0.09255929990044094,0.015775596034913443,0.529665527909499,0.5134426430441746,0.5522615815681962,0.015655148334877567,0.12512053522454883,0.12560093962591778
7ugn001q,True,100000,sum,['prot_T5_all'],10.0,500,5,533156.0,0.5376879833473188,0.09322720860234812,0.27348407946971365,0.2589499873444191,0.09245793481516008,0.01576837146285744,0.5338270121271916,0.5146700857795133,0.5550226733547344,0.015627364378471054,0.125009457156133,0.12557217630851764
wj5w2wpo,True,100000,sum,['prot_T5_all'],10.0,200,5,214264.0,0.5361400536764203,0.09326161892118312,0.27196607672488304,0.257743213826523,0.09249187240662976,0.01579404969344479,0.5339230732884989,0.514002783612612,0.5526219295624062,0.015660016631987635,0.12513998814123178,0.12567437962227937
m8emurke,True,100000,sum,['prot_T5_all'],10.0,100,5,105112.0,0.5348858316919861,0.0933814248977235,0.27141656766415,0.25683439452885026,0.09260334839706662,0.015813387929776452,0.5294844992767069,0.5124016159398068,0.5514143211073356,0.015671836577123975,0.1251872061239645,0.1257512939487163
7bxvfasj,True,100000,sum,['prot_T5_all'],10.0,500,2,692870.0,0.5376952413215682,0.09324682033566532,0.2727803378040412,0.25876765485338604,0.09245821937861684,0.01577225120970213,0.5356919260277285,0.5163934673448946,0.554132571611032,0.015642501868410364,0.12506998788042784,0.1255876236326738
c2s8ip1b,True,100000,sum,['prot_T5_all'],10.0,200,2,275088.0,0.5358252459117085,0.0931972192138129,0.27254436217488087,0.25800365820596327,0.09243438128436224,0.015788507849236848,0.5341751517406756,0.5145498436260022,0.5534525135393819,0.015647577706443802,0.12509027822514346,0.1256523292630775
y9wk6746,True,100000,sum,['prot_T5_all'],10.0,100,2,137368.0,0.5356783019367526,0.0932841486919355,0.2739601825495407,0.2578478007413685,0.09241996968930188,0.015791824249419047,0.5303436870530563,0.5085030924401013,0.5546008940164984,0.01561712339668398,0.1249684896151185,0.12566552530196595
qdy603sj,True,100000,sum,['prot_T5_all'],5.0,500,10,30714.0,0.3871285330125655,0.10199980240433867,0.14374300913642335,0.13625414592313023,0.10165104334017108,0.018379144786435982,0.35363176622984194,0.3354010029409084,0.3999695953841949,0.018418096038516824,0.1357132861532607,0.13556970453031159
k45lm7uq,True,100000,sum,['prot_T5_all'],5.0,200,10,12280.0,0.386282307741856,0.10201411639451394,0.14311612082263403,0.1358412056281778,0.1016643740252345,0.01838793150238173,0.35602126258340877,0.3372826376927424,0.39879311930204414,0.018431580412124275,0.13576295670072994,0.13560210729329294
pw5de0jx,True,100000,sum,['prot_T5_all'],5.0,100,10,6158.0,0.3846143941888126,0.1020329165948698,0.1430218609568744,0.13527721067246867,0.10164020100653032,0.01839993242244504,0.3558196654945381,0.3372771621997367,0.3980987740311397,0.018433607942735603,0.1357704236670697,0.13564635056810426
dh5n7t8v,True,100000,sum,['prot_T5_all'],5.0,500,5,31008.0,0.3859892039452093,0.10202890449435668,0.14336123598008865,0.13579476586754058,0.10164481217198684,0.018388919666991223,0.3526319375879358,0.33406536601263453,0.3991538731171863,0.01842630798275007,0.13574353753586235,0.13560575086253246
fmqe6dyk,True,100000,sum,['prot_T5_all'],5.0,200,5,12396.0,0.3849545845493113,0.10205629246796076,0.1431449125380615,0.13539616278814992,0.1016768081563114,0.01839740130968029,0.3507340936245232,0.3330328155357124,0.3981488895297944,0.01843096110205088,0.1357606758308564,0.1356370204246624
vk756k0k,True,100000,sum,['prot_T5_all'],5.0,100,5,6190.0,0.38367621423394815,0.10210182133643564,0.1434408830124756,0.13442977326711125,0.1017085651132666,0.018417964549252937,0.3515025086247914,0.33253360128115894,0.3984584093076765,0.018424594774323937,0.1357372269288125,0.135712801714698
vhksdops,True,100000,sum,['prot_T5_all'],5.0,500,2,31450.0,0.38617718855422456,0.10202405282176456,0.14354704325151912,0.1359172563356127,0.1016414498263856,0.018386313263687486,0.3524797645955098,0.33461389640041195,0.3992926928495849,0.01842231126656979,0.13572881516675003,0.1355961402978989
cn2a1l5m,True,100000,sum,['prot_T5_all'],5.0,200,2,12576.0,0.3870483659893438,0.10202254719517977,0.1441431786466545,0.13642785340288122,0.10161498027052256,0.0183754485661812,0.3493090665145392,0.3326474043280808,0.4009214463424992,0.01840948838853584,0.13568156981895454,0.13555607166844724
x115y3z6,True,100000,sum,['prot_T5_all'],,200,10,3765656.0,0.6594016188507461,0.08272997625506465,0.4089840992324816,0.39599047239558693,0.0819725842742381,0.012852366825068838,0.6802303194337352,0.6700539268492438,0.6698839627681265,0.01271275766128139,0.11275086545690632,0.1133682796247206
wrbgmv84,True,100000,sum,['prot_T5_all'],,500,5,18653434.0,0.6625704751696085,0.08254688927866499,0.41446158978490144,0.3987734026733568,0.08161752174059471,0.012793150473101105,0.6893235208997612,0.6753156720757313,0.6766698261024506,0.012594936787266931,0.11222716599498951,0.11310681002088736
twtju96x,True,100000,sum,['prot_T5_all'],,100,5,3730250.0,0.6523028783442876,0.08292087669110206,0.40992555593078206,0.3920913979226832,0.08190593674900516,0.012935332959068036,0.6738491097610926,0.6582156641778433,0.6679698473652987,0.012692506918723465,0.11266102661845162,0.11373360523199832
dwkw1gwb,True,100000,sum,['prot_T5_all'],,500,10,9417250.0,0.6609561994677172,0.08258418826715369,0.4122503792234291,0.396807538291468,0.0817031701228096,0.012834980955915804,0.6878522801512248,0.6734115313454986,0.6752933646537319,0.012642499947529725,0.11243887204845895,0.11329157495558001
ar37kncu,True,100000,sum,['prot_T5_all'],,200,5,7461098.0,0.6585333027003584,0.08263014409386571,0.412956496300675,0.39647384733277025,0.08173070862528099,0.012842081371408258,0.6832934105383168,0.6685359480368628,0.6732425664417128,0.012627311362464816,0.11237131022847788,0.11332290753156776
91zzflqe,True,100000,sum,['prot_T5_all'],,500,2,50339856.0,0.6620634005372694,0.08264022310854616,0.4156934814135409,0.39865316191678735,0.08157565698469793,0.01279570900610452,0.6900235872828894,0.6745305806932146,0.6773284235188741,0.012568438786587902,0.11210904863831421,0.11311811970725344
59dj9p5q,True,100000,sum,['prot_T5_all'],,100,10,1882706.0,0.6496141251296667,0.08307511120925493,0.40557086991972313,0.3891270247760623,0.08225356078237284,0.012998410128128373,0.6715275757766173,0.6583116309317666,0.6646119105500483,0.01278617625634648,0.11307597559316691,0.11401057024736072
459o315t,True,100000,sum,['prot_T5_all'],5.0,100,2,6282.0,0.3844151871872784,0.10205377756165786,0.14332829494221389,0.13517692767813083,0.10162351116404614,0.018402066285853884,0.35413945255997603,0.3345440958420233,0.3986432363462587,0.018427016544788875,0.13574614743995084,0.1356542158793964
zpmjsx8f,True,100000,sum,['fudt_upstream'],10.0,200,5,221792.0,0.5018071220676634,0.0952378584176938,0.21480237457354268,0.22325202033504077,0.09567355690989598,0.016527967704217102,0.4582473132446916,0.4592664066933183,0.4906913640711727,0.01688960841036098,0.12996002620175554,0.12856114383520825
uwm6qs8t,True,100000,sum,['fudt_upstream'],10.0,500,5,556802.0,0.5032586794024607,0.09524006944923342,0.2156216503585463,0.22404219480300036,0.0957022522450858,0.01651115404209111,0.45894749636785953,0.4597506216070843,0.4915821468983156,0.016871985780413157,0.12989220831294368,0.1284957355015765
ut5kx2xo,True,100000,sum,['prot_T5_all'],,100,2,10067638.0,0.6565750961840142,0.08285492491219708,0.4096624200350092,0.3957310489150673,0.08204528898078883,0.01285788694616345,0.674266851707589,0.6662428833461287,0.6685191572290358,0.012698166974350734,0.11268614366616125,0.11339262297946658
ulkxkuxb,True,100000,sum,['fudt_upstream'],10.0,200,10,185732.0,0.5009308165492374,0.0952955629835599,0.21514930928289663,0.22295788278975437,0.09570880073906005,0.0165342264856705,0.45855692112249374,0.4592547727200761,0.49052241006880903,0.0168821458414545,0.12993131201313446,0.12858548318403015
n9kxbrvs,True,100000,sum,['fudt_upstream'],10.0,100,10,92340.0,0.4999882782504012,0.0953348695986591,0.21315726601736784,0.2223887030649796,0.0959206422915644,0.01654633772941397,0.45097292720774607,0.45476068046594487,0.4873325724280247,0.016924994711091625,0.13009609798564914,0.1286325686963219
cjfzvwma,True,100000,sum,['prot_T5_all'],,200,2,20131154.0,0.6587793023542005,0.08286157212007166,0.4134369311384283,0.39676890876830895,0.08168555354052177,0.012835802931032468,0.6827160657448604,0.6641311390939917,0.6735713778350626,0.012616977204523445,0.11232531862640517,0.11329520259495751
9qk5ihcg,True,100000,sum,['fudt_upstream'],10.0,500,10,461426.0,0.501891074641327,0.0953010715443876,0.2142216074302492,0.2234140766554671,0.0957368653348,0.01652451940219329,0.4567549470276195,0.4580427260094277,0.4895232840396888,0.01690210071715127,0.13000807943028492,0.1285477319994145
vdqqky5h,True,100000,sum,['fudt_upstream'],10.0,100,5,112466.0,0.5022634838842164,0.09527996035963078,0.2138566155224123,0.22430126991708457,0.09569491567870617,0.016505641333682913,0.4577104987449333,0.4576861466757024,0.48756303976741383,0.01690995169656931,0.13003827012295,0.12847428277162287
lklh71ur,True,100000,sum,['fudt_upstream'],10.0,100,2,141464.0,0.49718338411764473,0.0953680799686782,0.21290629963865704,0.22159351289524265,0.0958412339954243,0.016563258117735794,0.45160675400746136,0.45390445928558626,0.485942454776524,0.016930393000290846,0.13011684364558973,0.12869832212478838
t9svlg7u,True,100000,sum,['fudt_upstream'],5.0,200,10,12450.0,0.375045250169556,0.10216599359557207,0.1203778245530206,0.12667256310339536,0.10250841756402254,0.018583025704759285,0.3275651726274402,0.3355362185475036,0.36289342317062007,0.018920681381710068,0.1375524677412589,0.1363195719798125
isbxijhh,True,100000,sum,['fudt_upstream'],5.0,100,10,6230.0,0.3753789635145265,0.10218036492178428,0.12029949354233538,0.1269380555890699,0.10256011397740368,0.018577376444839956,0.32526944009492564,0.33339868602565464,0.3624350359814288,0.018922366282496852,0.13755859217983024,0.1362988497561148
9pbd0ita,True,100000,sum,['fudt_upstream'],5.0,500,5,31222.0,0.3736320278196474,0.10221727507608326,0.12002183657183174,0.12627884932151667,0.10254582868254317,0.018591403310935232,0.3267300928670498,0.3336530371759174,0.36180857598284216,0.01892833868658005,0.13758029904960975,0.13635029633607412
a9mo16br,True,100000,sum,['fudt_upstream'],5.0,200,5,12464.0,0.3739041872322974,0.10219878427881789,0.1195328247294617,0.12650426269987225,0.1025729246222584,0.018586606870989335,0.32696146163614737,0.3343696924297845,0.36072303086924035,0.018938857335972514,0.13761852104993905,0.13633270653437984
5qsk6fkz,True,100000,sum,['fudt_upstream'],5.0,100,5,6240.0,0.3740747856580834,0.10216923512968729,0.11922086892133932,0.12661561836064197,0.10256579714231036,0.018584237398762735,0.3269497439799671,0.3359269027454705,0.3599014391043862,0.018945567508379956,0.13764289850326444,0.13632401622151077
g04eytuj,True,100000,sum,['fudt_upstream'],5.0,500,2,31384.0,0.3742904516204844,0.10221427978494237,0.11993353130894913,0.12624280114770348,0.10256680127010843,0.01859217035902313,0.32782795790333336,0.33458690620065357,0.36222162222412824,0.01893023813362671,0.13758720192527613,0.13635310909188367
73qpb182,True,100000,sum,['fudt_upstream'],5.0,200,2,12554.0,0.3793825440143832,0.1021213155032262,0.12120042656933638,0.12784491852882585,0.10254220017509932,0.018558079836708576,0.3286521953207006,0.3368142694120347,0.3662613135981332,0.018902987204495,0.13748813477713268,0.13622804350319567
woy7hbi5,True,100000,sum,['fudt_upstream'],5.0,100,2,6266.0,0.373850454635424,0.10218104340143028,0.11949646043977812,0.12647531204685003,0.1025971819119162,0.018587222895067534,0.3256034285161936,0.3332074632450195,0.36062980698727853,0.01893963953219037,0.13762136292084295,0.1363349657830578
86kujmmy,True,100000,sum,['fudt_upstream'],,200,10,3828562.0,0.6225763126463639,0.0864416272616287,0.3398615667978522,0.348108471495134,0.08677003323436201,0.013871220024838137,0.6221554901953623,0.6260926099291529,0.6133746957092929,0.014199583993084543,0.11916200733910344,0.11777614369997914
s71hthzm,True,100000,sum,['fudt_upstream'],,100,10,1915040.0,0.6175191267622253,0.08658076074633039,0.33609136485068747,0.3451549795984924,0.08717027424664713,0.01393406565811988,0.6060917069122029,0.6162901470021803,0.6067710841815394,0.014280681072919712,0.11950180363877239,0.11804264338839536
yhtgalip,True,100000,sum,['fudt_upstream'],,200,5,7482496.0,0.6268297967726986,0.08603286938427843,0.34442904663418217,0.3522133985146674,0.08642118887756961,0.013783873674434647,0.627832465238076,0.6305657171017932,0.6188969454525084,0.0141013374582508,0.11874905245201244,0.11740474298099991
fbvs52tj,True,100000,sum,['fudt_upstream'],,100,5,3740786.0,0.6185885676484656,0.086520772397751,0.33912542774276333,0.34643887544360075,0.08670103014696508,0.013906746386465408,0.6134651887631404,0.6193404505888862,0.6092487516734819,0.014215418351179137,0.11922842929091676,0.11792686880633017
86ykjt38,True,100000,sum,['fudt_upstream'],,200,2,20151548.0,0.6278617322334572,0.08615057395082326,0.3414180564130771,0.3544479906231752,0.0867553421000706,0.013736325090893503,0.6194393295183709,0.628878831913601,0.6136997592539097,0.01416610388661878,0.1190214429698228,0.11720206948212776
grkkmeg8,True,100000,sum,['fudt_upstream'],,100,2,10073236.0,0.6184630023800363,0.08634180433986792,0.3402298488429306,0.3462416666600733,0.08691595125993637,0.01391094267727074,0.6132823803140409,0.6176647423950886,0.6113601216587284,0.014191662242783069,0.11912876328906914,0.1179446593842669
m9f141z2,True,100000,sum,['fudt_downstream'],10.0,500,10,361434.0,0.43469216649161985,0.10026687524869568,0.17001788870317658,0.16293834092201986,0.10047495611832044,0.017811347348012117,0.4048373834673945,0.4019751888659869,0.4427403725012273,0.017852923128485628,0.13361483124446039,0.1334591598505405
8hr4mu1h,True,100000,sum,['fudt_downstream'],10.0,200,10,144560.0,0.4323416546677056,0.10031414786543526,0.1698601947680407,0.16191939460411975,0.1004659464721319,0.017833028913044124,0.4016358000002821,0.3981120735542715,0.4419986162218549,0.017856315126534128,0.13362752383597523,0.1335403643586617
o2qvgnko,True,100000,sum,['fudt_downstream'],10.0,100,10,72012.0,0.4309005677488959,0.10041010743583968,0.1689657350803032,0.1613825325087872,0.10060625292114464,0.017844452488779847,0.399336277255774,0.39501311288406615,0.4398372173400031,0.017875554962946693,0.13369949499884692,0.13358312950661042
ei983h5u,True,100000,sum,['fudt_downstream'],10.0,500,5,444614.0,0.4348190678374594,0.10029160454128935,0.17006765160426107,0.1629425707665323,0.100415917312655,0.01781125734361516,0.4069897525609042,0.4017088089378802,0.4430426871412688,0.017851852728008773,0.1336108256392751,0.13345882265183956
j5gdt81r,True,100000,sum,['fudt_downstream'],10.0,200,5,176404.0,0.43524637746656175,0.1002081269275626,0.16961500659003426,0.16366046221300912,0.10046206871316922,0.017795981749789195,0.40484417585258586,0.4051246762226983,0.4425354110695277,0.017861589126581097,0.13364725633764837,0.13340158076195796
qhhs51vk,True,100000,sum,['fudt_downstream'],10.0,100,5,88500.0,0.4336747278692607,0.10030172247662808,0.16813001834044528,0.1633115767129013,0.1005925467870821,0.017803405481075552,0.3966699038498134,0.3935662775492128,0.43848576424064506,0.01789353123799021,0.13376670451943642,0.13342940261080222
1ukxk88k,True,100000,sum,['fudt_downstream'],10.0,500,2,594976.0,0.4339714212798619,0.1002916471618694,0.16923417541530117,0.16240726980904385,0.10044261935673653,0.017822647700808266,0.40694043471793856,0.4029498927656774,0.44201907622100217,0.01786978080878111,0.1336778994777413,0.13350148950782634
xp6uy38z,True,100000,sum,['fudt_downstream'],10.0,200,2,237464.0,0.4329120355611708,0.10024891783797618,0.1687933183185486,0.16267451369468344,0.10047308253313202,0.017816961173869494,0.40200748300296874,0.3986519310812502,0.43977106915384134,0.017879263649136154,0.13371336376419582,0.13348019019266302
2itxsf0v,True,100000,sum,['fudt_downstream'],10.0,100,2,120216.0,0.4324123332352216,0.10025825673878398,0.1704187514720653,0.16193830750348692,0.100404934200254,0.01783262647647767,0.40287913796118735,0.3964357813396433,0.4423361279144648,0.01784430056650431,0.13358256086220352,0.13353885755269015
pzg6wr3k,True,100000,sum,['fudt_downstream'],5.0,500,10,29472.0,0.29357896222402036,0.10560060006747576,0.08582716513924515,0.0802706860046083,0.10571872581320914,0.019570384212514412,0.27224431922939757,0.26368328551282105,0.3041757483816312,0.019663866395166377,0.14022790875986982,0.13989418934507042
7dtvnoem,True,100000,sum,['fudt_downstream'],5.0,200,10,11786.0,0.29168376384864925,0.10561980115974072,0.08503981311532394,0.07934899221049174,0.10573714237599528,0.019589996397754866,0.2721504952082955,0.26556892819076994,0.30243042194169767,0.0196808023447089,0.14028828299152035,0.1399642682892847
sdfjrh0n,True,100000,sum,['fudt_downstream'],5.0,100,10,5890.0,0.29376513697587964,0.10562917979546728,0.08556593531630896,0.08048674870307315,0.10572585304699378,0.019565786740237946,0.26700628125023523,0.2612309909518391,0.3035227506834943,0.019669485451148747,0.14024794276975597,0.1398777564169441
