cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,random_forest.n_estimators,random_forest.max_depth,random_forest.min_samples_split,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse
True,1000,sum,esm2_t33_650M_UR50D_all,200,5.0,5,,0.1496487066747062,0.146936126447049,0.4372723063316219,0.4547843705759766,0.39045833891194714,0.39408242110450903,0.11446166375008984,0.10349525807292444,0.020918386093342043,0.019931671092420025
False,1000,sum,prot_T5_all,500,10.0,2,,0.1871332370654133,0.17256962091229622,0.4552463986710985,0.4848339559438465,0.39039458332536386,0.3558509952202847,0.11126009078624068,0.10383771847759472,0.019996277918291068,0.01933274949173995
False,1000,sum,esm2_t33_650M_UR50D_no_dubious,200,10.0,10,,0.16230138357241974,0.19054862565943953,0.4234036908097558,0.47775812458976313,0.3903308277387806,0.43620728004703785,0.11278195473645972,0.10193796788921754,0.02060713404664299,0.01891267355100575
True,1000,mean,esm2_t33_650M_UR50D_no_dubious,500,,5,,0.11973537563763804,0.1161136065377365,0.3677079709770282,0.35572584116228945,0.39022881880024735,0.2590698045015875,0.11560139769826512,0.10641044407862307,0.02165424504114748,0.020651833260949427
False,1000,mean,nt_window_5979,200,,5,,0.1539136892928985,0.1437525517617625,0.4161036373814376,0.4105750725230517,0.3902160676829307,0.3696839400353323,0.11342941085874128,0.10459847923704972,0.020813468803524256,0.020006054694272725
True,1000,sum,esm2_t33_650M_UR50D_no_dubious,500,5.0,10,,0.14176265625490514,0.1535246509664011,0.4348004949748194,0.4554107611805805,0.390203316565614,0.41336836877836663,0.1152532153729678,0.10300668300188276,0.021112380562131373,0.01977773150152265
False,1000,sum,codon_frequency,200,5.0,5,,0.14557581451093682,0.14443537384333904,0.42454285123046426,0.4274771084720658,0.39008855650976415,0.32277054283209633,0.11351771510775598,0.1032980635610717,0.021018578015747556,0.01999010068945953
False,1000,sum,nt_window_5979,500,5.0,5,,0.12757384871606003,0.12998635888970975,0.3811158851640099,0.40084128207880504,0.39008855650976415,0.32781717891190126,0.11421758628811816,0.1050324955886879,0.021461420960648347,0.020327699106874313
True,1000,sum,codon_frequency,200,10.0,2,74888.0,0.1669674268825191,0.16992341662247656,0.4238136128157246,0.437424748153909,0.39007580539244746,0.2793936348947956,0.11139029880522862,0.1022139052885777,0.02049235078441354,0.019394577539068186
True,1000,sum,prot_T5_no_dubious,500,10.0,5,83608.0,0.1902635467212096,0.1774974502778469,0.4656180249754755,0.4864928285707051,0.38999929868854755,0.4003371746354099,0.1110673433723416,0.10318880811827284,0.019919273242122938,0.019217611719342387
True,1000,mean,esm2_t33_650M_UR50D_all,200,,10,,0.12901123601538556,0.13457185469446897,0.3793119207362819,0.3903765290103223,0.38999929868854755,0.28364401174546916,0.1142946998230564,0.1061087080852706,0.021426061665344196,0.02022055989138336
False,1000,mean,codon_frequency,500,10.0,5,51576.0,0.1986909236659856,0.1897623799793469,0.480567120432384,0.4969214639479024,0.3899865475712309,0.24008588619050397,0.10974198393900136,0.10304004768632224,0.019711962303610005,0.01893104402803483
False,1000,mean,nt_window_5979,100,,5,37024.0,0.15504855220233835,0.1536626496086133,0.4091158580441752,0.4397267534820112,0.38993554310196427,0.4211277776801778,0.11340880731018456,0.10405751373686188,0.02078555151723444,0.019774507190151547
False,1000,mean,fudt_upstream,200,10.0,5,24668.0,0.18057013623160736,0.07113848514547383,0.48207092618146485,0.26730308102410744,0.389871787515381,0.24325444877815083,0.1124566868553981,0.10917776869024004,0.020157728225109816,0.021702668203939898
False,1000,mean,prot_T5_no_dubious,200,,2,201188.0,0.18630677435188892,0.18502427317365025,0.4511394027591167,0.4991684223951436,0.38984628528074766,0.3595412448890866,0.11066217996636216,0.10292653716594267,0.020016608652505215,0.01904174896980967
True,1000,mean,codon_frequency,200,,5,,0.121578082226385,0.054579974361168127,0.3702336652054286,0.2391661497988353,0.3897442763422144,0.14037775637437908,0.11532576847406072,0.1109033559972558,0.021608915013213475,0.022089554580171585
True,1000,sum,esm2_t33_650M_UR50D_all,100,,10,,0.15770826219543577,0.18780558124135535,0.41416230252000585,0.4524927978850337,0.3896805207556312,0.4061086811858724,0.11277190786866836,0.10262916947517016,0.02072012345124731,0.01897676424905095
False,1000,sum,prot_T5_all,200,10.0,5,33614.0,0.1746800022543591,0.17593373828442505,0.44097637359919606,0.4822778665663347,0.38959126293441454,0.4067731457839752,0.11125313564247873,0.1036711249019166,0.02030262374963565,0.019254147545207743
False,1000,mean,prot_T5_all,500,10.0,10,,0.17170994317539956,0.1729530099255968,0.4404577533773324,0.4925529232270228,0.3895402584651479,0.3573940906919117,0.1114079769445816,0.10341021764825815,0.020375686309805057,0.01932379168218962
False,1000,sum,esm2_t33_650M_UR50D_all,500,5.0,10,,0.13526799643102527,0.14999545941830772,0.42051171233089074,0.4454043782368137,0.3895147562305146,0.39408791254746856,0.1158247528988172,0.103208934386615,0.02127214724068791,0.019860190373993447
True,1000,sum,esm2_t33_650M_UR50D_no_dubious,500,10.0,5,81670.0,0.1726454258760486,0.19692704012253903,0.44332248144118624,0.4883739644007539,0.389463751761248,0.4522972079184509,0.11295956185695022,0.10053916516583072,0.02035267371669275,0.018763643140609708
True,1000,mean,codon_frequency,500,,2,504924.0,0.11368688285116736,0.08286182021615274,0.3500235612749292,0.28926065169876136,0.389463751761248,0.1655889710015658,0.11491197960352412,0.10951837613976118,0.02180303614475763,0.021428754765592303
False,1000,sum,esm2_t33_650M_UR50D_all,200,,5,,0.16870193387862276,0.20089935840372475,0.4341845340060624,0.4818685034490224,0.3894510006439314,0.4521763961733412,0.11257557591624257,0.10046771153256864,0.02044968243392016,0.0186708306984121
False,1000,sum,esm2_t33_650M_UR50D_all,100,,5,,0.14981060812141078,0.21609363103017865,0.39828679281605295,0.505864938721731,0.3893362405880815,0.495448966694411,0.11562335594498592,0.09964370264958132,0.020914403366441032,0.018315819480767045
True,1000,sum,esm2_t33_650M_UR50D_all,200,5.0,2,10260.0,0.1533779605144111,0.1358698973845179,0.442110156325345,0.4241450815839926,0.3893234894707648,0.3994091207752498,0.11489697447184131,0.1032296075517708,0.020826647570367653,0.02019023137699649
False,1000,mean,nt_window_5979,500,,10,,0.14800241904055156,0.1395832031819041,0.4029220999819827,0.4097271817273913,0.3891959782975983,0.3724900673876504,0.11399939258906232,0.10465235843079294,0.0209588842740613,0.02010347071098584
False,1000,sum,prot_T5_no_dubious,500,10.0,2,,0.19051276283361063,0.17212766642237798,0.4617188963500915,0.4785485162305013,0.38915772494564826,0.35815190982032635,0.11046800507136434,0.1038079425109534,0.019913142600703555,0.019343075672233544
False,10000,sum,codon_frequency,200,10.0,10,73008.0,0.183002171736513,0.1872544598264516,0.4359951660790662,0.444040260639313,0.389053804803792,0.37401200260383105,0.09489574824297176,0.09891650707413369,0.016690890643036055,0.01622870516544406
False,1000,mean,prot_T5_all,200,10.0,5,,0.17819499977628295,0.15216068084243484,0.4469999976526984,0.4480604950461808,0.3889919604205318,0.3461476155108012,0.1118787461007872,0.10422770217626422,0.0202161558676463,0.01980960039754981
False,10000,sum,fudt_downstream,200,,2,2014564.0,0.13677193579005353,0.13077264411966383,0.3741526657500471,0.3688940940677656,0.3889062691530276,0.3893172581171868,0.09868671396571792,0.10251162122541356,0.0176353531445144,0.017356520316688908
True,1000,sum,prot_T5_no_dubious,500,,10,91594.0,0.18851254388204453,0.16666251767942697,0.4552850841150093,0.4520573895607054,0.3889027025993152,0.34566436853036286,0.11077136917777738,0.1045174222121932,0.019962347385394905,0.0194707678071284
False,1000,mean,prot_T5_no_dubious,100,5.0,10,,0.1487947449572764,0.11548999181530228,0.4489996755375346,0.4483225931838452,0.388838947012732,0.326729873205915,0.11420855415065344,0.10672997691643622,0.02093939329478261,0.020666403897359315
False,1000,mean,esm2_t33_650M_UR50D_no_dubious,500,5.0,2,24398.0,0.12786632287822763,0.13626341597135405,0.41410809212851696,0.4381740323062055,0.3887879425434653,0.3502057918578914,0.11588078106608642,0.10401185491720084,0.021454226184213512,0.02018103689193536
False,1000,mean,prot_T5_all,500,10.0,10,44678.0,0.17514196928109882,0.168723841016023,0.4456083661026685,0.4787038948545634,0.38869868472224867,0.37335222393229606,0.1123429704068385,0.10385011938097564,0.02029125949970319,0.019422605389243976
False,1000,mean,nt_window_5979,500,,10,91956.0,0.15267498587805228,0.15432943719637526,0.4090127862558156,0.4333418363517012,0.38857117354908216,0.396031883355141,0.11339401845477286,0.10338165697524786,0.02084394053501956,0.01975892782816025
False,1000,sum,esm2_t33_650M_UR50D_all,100,5.0,2,5084.0,0.1364885476505271,0.15773674275456306,0.4065935693382102,0.4506164663414858,0.3884181601412824,0.3942746216080925,0.11514685927598432,0.10380535418982258,0.021242122047739245,0.019679316798080732
False,1000,mean,codon_frequency,200,5.0,5,,0.16458105505395182,0.13507876332865376,0.4504912079801492,0.4643881555547541,0.3883289023200657,0.19585231315151705,0.1123568673216882,0.10560994634925187,0.020551054813753033,0.020208716069972432
True,10000,mean,prot_T5_no_dubious,200,10.0,2,142582.0,0.1582169041117072,0.15804035866741817,0.4274240473583984,0.4332239500807212,0.3880927104202859,0.382550928028614,0.09723136795502904,0.10119919350119252,0.01719724228458607,0.016812045228167965
False,1000,mean,prot_T5_all,500,10.0,2,135782.0,0.18135046056478565,0.16361366139694675,0.4546881867374484,0.47472670289921104,0.38801012438714944,0.3547966381720556,0.11120026111688253,0.10425299090662613,0.020138532481177186,0.0195420037397642
True,1000,mean,prot_T5_all,500,,10,,0.12963496346972403,0.1168719848883889,0.3797098042046649,0.3898185639416422,0.3878826132139827,0.2745996051911288,0.11452928318167722,0.10676787023151864,0.021410718157538325,0.02063411389863971
False,1000,sum,prot_T5_all,500,10.0,10,,0.1802238779404841,0.18186487275785668,0.4470164809230809,0.4927876331842595,0.3878698620966662,0.3831269924002535,0.1112350225472438,0.10274791001331082,0.02016624607494269,0.01911556774456868
True,1000,sum,prot_T5_all,100,,5,36832.0,0.17535764991376113,0.18110556297503264,0.4327907319308303,0.4682185440165638,0.3878443598620328,0.3993047833590189,0.1124434473294722,0.10191475633622817,0.020285953821000405,0.019133308869609497
True,1000,sum,nt_window_5979,200,,2,201336.0,0.1431313594409792,0.16549349171294525,0.38887857748872107,0.4362010636140748,0.387653093102283,0.3680145413756362,0.1132167978523945,0.10508833989356324,0.021078710875358137,0.0194980818709222
False,10000,mean,nt_window_5979,200,,10,371156.0,0.16082773108793957,0.16910370200581404,0.4118597277915429,0.42658302509221674,0.3876135364533323,0.4101477909144262,0.09764899562884448,0.10110084893433038,0.017143904287787715,0.01659113508063942
True,1000,mean,esm2_t33_650M_UR50D_no_dubious,500,,10,,0.12021687955127948,0.12136659897879754,0.36995264361237307,0.36708578572434664,0.3875893375156998,0.25173323670765996,0.11524757937874068,0.10605185782588378,0.021642400189672485,0.020529098116686285
False,1000,mean,esm2_t33_650M_UR50D_all,100,,2,,0.18093256025606808,0.1793706032100787,0.45065962309102026,0.4487128791565554,0.38753833304643315,0.388201085694856,0.11367706352046558,0.104271966398341,0.02014881270309829,0.019173845866270276
True,1000,sum,esm2_t33_650M_UR50D_all,500,10.0,2,155036.0,0.16410803853993883,0.19819063637486223,0.4294794538432314,0.49083302341464974,0.3875255819291165,0.437283602867105,0.11321506643251208,0.1008759092263172,0.020562690877749545,0.018734119460524622
False,1000,mean,codon_frequency,100,,2,,0.1972703525612447,0.1845592561554651,0.4574342989908642,0.4417605337979766,0.3875000796944832,0.2752805441181101,0.1096167928619044,0.10435051985736032,0.019746907925584437,0.019052614001779954
True,10000,mean,codon_frequency,100,,5,384022.0,0.16889197425443292,0.20148072615005977,0.42262001120805714,0.47904076666873646,0.3874786223984173,0.4269726907879504,0.09693277995417914,0.09932722093577293,0.016979155501249468,0.015944638541440657
True,1000,mean,prot_T5_all,100,,5,,0.12297892434462844,0.11197751139056966,0.36294850955522306,0.3636658330572863,0.387359817404,0.2392402039747369,0.11502310699072038,0.1075011371558709,0.021574454718373867,0.020748472317690784
False,1000,sum,one_hot_gene,500,10.0,5,,0.18372495829209248,0.06853708547874371,0.45867677788749545,0.31541171926562317,0.3873092696173861,0.2720911172960426,0.1106470309944846,0.105635634546765,0.02008012055115785,0.02176344939998474
True,10000,mean,prot_T5_all,100,10.0,2,70834.0,0.15369426456845525,0.1617511728148893,0.4207959699274831,0.4417582801902828,0.3872554899679223,0.3844007067417023,0.0972620641992884,0.10111654508795956,0.017289637734638534,0.01673794859429384
False,1000,sum,prot_T5_no_dubious,500,10.0,2,157236.0,0.182078824223167,0.1819223809777596,0.4482436735995442,0.500042033767585,0.3871685506442502,0.3750710455786279,0.11124863657220492,0.10331207608126616,0.02012061495421865,0.01911422407622244
False,1000,mean,esm2_t33_650M_UR50D_all,200,10.0,5,,0.16537500439323205,0.19485968630538908,0.4356497305198721,0.49008793563540576,0.3870665417057169,0.4375526835721218,0.11281837192577124,0.10006101078281723,0.020531523898767685,0.018811946459496572
True,1000,sum,nt_window_5979,100,5.0,2,5232.0,0.12329208414888992,0.10728296884783484,0.37266542153794713,0.34704867147736956,0.3870155372364502,0.2595640343679449,0.11630173385378716,0.106188387411799,0.021566751081364223,0.020858159388954804
True,1000,sum,prot_T5_all,100,10.0,2,31580.0,0.18272731360837857,0.17498463822720944,0.4422169073427939,0.48009844847598654,0.386990035001817,0.3645329665392963,0.11133468009745544,0.10364846885270614,0.020104662310359848,0.01927632308300825
False,1000,sum,prot_T5_no_dubious,100,10.0,2,,0.1872574519898285,0.1405446101671548,0.453210577887944,0.4109892308057793,0.38688802606328376,0.3024082723381716,0.1099374054816424,0.10631394760492534,0.019993222268505067,0.02008100762421115
False,1000,mean,prot_T5_all,200,,10,,0.1767993531722244,0.1675179437140244,0.43628245934216026,0.454756408866424,0.3868752749459671,0.3615620958981925,0.11201122710370312,0.1046739243498046,0.020250488354399385,0.0194507809446037
False,1000,sum,one_hot_gene,200,10.0,5,,0.18201554476106377,0.07319186824301072,0.4548513804269283,0.32015248304549004,0.3868629204194198,0.1784904835768563,0.1108154795795506,0.1055168945577707,0.02012217160995663,0.02165469130819306
False,1000,sum,prot_T5_all,500,,10,,0.18452630616922816,0.195343369156162,0.4509018761402777,0.5079331283268402,0.3868625238286504,0.3935991741240707,0.11173049213107472,0.10355722789380316,0.020060407634366187,0.01880064530398696
True,1000,sum,esm2_t33_650M_UR50D_all,200,5.0,2,,0.15197271210733798,0.16032073058546015,0.4457573764513142,0.4706461428512011,0.3868242704767004,0.4019296930936726,0.11449523649635245,0.10172859584902023,0.020861216258587383,0.01961894242618552
True,1000,mean,prot_T5_no_dubious,200,,2,,0.13213930270573182,0.1352522439174515,0.38232673636445785,0.42029770843641673,0.3866202525996339,0.3166970069188599,0.11369106180205636,0.10540281587434046,0.02134911216545162,0.02020466272983691
False,10000,mean,fudt_upstream,100,,5,373318.0,0.15899483330170727,0.1921720774414012,0.4025088489030732,0.4554354651324371,0.3865222060334588,0.4381765893405352,0.09550999264908396,0.09817289367041994,0.0171813495482909,0.016130511373605633
True,1000,sum,esm2_t33_650M_UR50D_no_dubious,200,10.0,10,19318.0,0.17193813991356866,0.18780559062331748,0.4412569049223372,0.46345585171310105,0.3864799903091508,0.4597490960145284,0.11325384675973216,0.10285291686189028,0.02037007273867071,0.018976764029843236
True,1000,mean,nt_window_5979,200,10.0,5,,0.10745387231535586,0.022481998212402488,0.342978002153411,0.1648143249723361,0.3864799903091508,0.09622655497978502,0.1168525592510634,0.11385055778164913,0.02195636632951234,0.022839517535073146
False,1000,mean,nt_window_5979,200,10.0,10,19044.0,0.1362871000020136,0.1287794296707615,0.3846046525382264,0.3930472513070957,0.3864544880745175,0.35225959152475433,0.11366917652348794,0.10364046463130223,0.021247077599312197,0.020355898772772385
False,1000,sum,prot_T5_no_dubious,100,,5,37104.0,0.19129175917155383,0.17382387992980464,0.4581880917926921,0.4675980363393582,0.38642898583988416,0.42493883909408914,0.11148297544691768,0.102324021842914,0.019893979525054343,0.01930344397432593
True,1000,mean,esm2_t33_650M_UR50D_all,100,,2,,0.11807898441546794,0.11804453025359928,0.35883307570520057,0.3501034313998831,0.3864034836052509,0.30545602318070897,0.11541306436365964,0.10514495517154342,0.02169499176709351,0.020606717604780757
False,1000,sum,nt_window_5979,200,10.0,2,66028.0,0.13996432159521766,0.1527895008491269,0.388585961044582,0.4245118632890101,0.3863397280186675,0.3596400908623581,0.11343699212725664,0.10489954822985156,0.021156619053954297,0.01979490814068806
False,1000,mean,esm2_t33_650M_UR50D_no_dubious,100,5.0,2,4966.0,0.12931653849250602,0.15712361488323334,0.40190165544702217,0.4793237669442174,0.38627597243208434,0.32334165289988714,0.11581415806127572,0.10403117289723196,0.021418551316219323,0.019693642411259076
False,1000,sum,esm2_t33_650M_UR50D_no_dubious,200,10.0,2,,0.16237128189337702,0.19700565933707603,0.4235517515849919,0.4855822671398446,0.3862632213147677,0.41856327381807873,0.1136962713264774,0.10159308390969989,0.020605414568967667,0.018761806217989636
False,1000,mean,codon_frequency,500,,10,,0.20993727154798003,0.20937665091948487,0.47681211531409273,0.48649303837857166,0.3862249679628177,0.2615848853770507,0.110110723551904,0.10267448051204751,0.019435305527778415,0.018472760411512443
True,10000,mean,nt_window_5979,500,,2,5039250.0,0.13700977561047467,0.14769687320037295,0.4067096754433032,0.4276321879465078,0.3861905737534226,0.39926969183943417,0.0999875800030713,0.10378894861537225,0.01763049418614771,0.01701858142889801
True,10000,mean,prot_T5_no_dubious,100,10.0,5,47056.0,0.15585352363869154,0.1538243795145069,0.4211893869442404,0.42458643421725634,0.38614070305762777,0.37924370357801873,0.09723830374403997,0.10127499741042958,0.017245525062897532,0.016896228873939365
True,1000,sum,codon_frequency,100,10.0,10,12678.0,0.13834069644927172,0.17117297257390074,0.3833913102799525,0.43183633720052866,0.38611020790696776,0.3148134419837423,0.11420857979770982,0.103477564229601,0.021196559744278812,0.01936538190787631
False,1000,mean,esm2_t33_650M_UR50D_all,200,5.0,2,9852.0,0.14461916077464831,0.1390540355351919,0.4474377914451226,0.4364677153737484,0.3860081989684345,0.3597444282785891,0.11548121828358451,0.10448195947332636,0.02104211140996992,0.02011583460988486
True,1000,sum,prot_T5_all,200,10.0,2,62726.0,0.17657183125743536,0.17144233743121107,0.4360758382237579,0.477396472941388,0.3860081989684345,0.3576302227391714,0.11234563088022324,0.10367288648769896,0.02025608532508151,0.019359088250500568
True,1000,sum,prot_T5_no_dubious,500,10.0,2,155426.0,0.18335033739017348,0.1781177916182879,0.4517608805077532,0.49209191003051866,0.3859316922645346,0.4007160841996173,0.11160521291338608,0.1034395125096432,0.02008933611268694,0.019203117564864595
False,1000,mean,esm2_t33_650M_UR50D_all,500,5.0,2,,0.13168906523372925,0.14043113297806986,0.4243549252514637,0.444009720923028,0.385918941147218,0.37586181336479974,0.11618195581435828,0.10371359813169792,0.021360187871864916,0.02008365899661063
True,10000,mean,esm2_t33_650M_UR50D_no_dubious,100,10.0,2,64560.0,0.1274899294325743,0.13234851318772856,0.3871329644304593,0.41095318451903895,0.38588122695013216,0.38555519285913487,0.09887819289141876,0.10248723634129406,0.017824980274111477,0.01732505374662381
False,1000,sum,codon_frequency,100,10.0,10,12732.0,0.1606278976058032,0.21591283930169924,0.4145324115184707,0.4991315522010644,0.3857786788567347,0.341974118861561,0.11102047383264368,0.100639448131238,0.020648301298161576,0.01832004364425585
False,1000,mean,esm2_t33_650M_UR50D_no_dubious,500,10.0,5,70022.0,0.16436193331368154,0.184456247604474,0.4356588250276855,0.4766368512951184,0.3857786788567347,0.4171849216352375,0.11376936171221412,0.10181773803155664,0.02055644514266815,0.01905502077649134
False,1000,sum,prot_T5_no_dubious,500,10.0,5,84132.0,0.18997060664872056,0.188410642949288,0.46165847888654526,0.50783757337909,0.3857404255047848,0.37495572527647786,0.11091736315317025,0.10294457495242974,0.01992647947981157,0.018962627100207803
True,1000,mean,esm2_t33_650M_UR50D_no_dubious,500,10.0,5,87192.0,0.11445201821278084,0.10989196504417864,0.36540186017481574,0.34855844520200163,0.3857021721528348,0.2490039895567752,0.11618851102230816,0.1068897747686324,0.02178421404495778,0.020797200701476552
False,1000,sum,prot_T5_all,500,,5,185200.0,0.19207677343575705,0.1842976203265415,0.4618877749538096,0.4853951901467863,0.38557466097966825,0.3937090029832613,0.11073572162144,0.10302889364305712,0.019874668410228884,0.01905872707191429
False,1000,mean,esm2_t33_650M_UR50D_all,100,,10,,0.16390115884137413,0.1879499788065443,0.4212976620142879,0.46383557524131935,0.38553640762771835,0.3985689300024423,0.11351822029964125,0.10271107086764708,0.020567780056120203,0.01897339042809203
False,1000,mean,prot_T5_no_dubious,500,10.0,2,,0.17460005559741398,0.1491690253315514,0.4462250336033242,0.451303922950658,0.385510905393085,0.34277586953365186,0.11214572222995182,0.10417378185923132,0.020304590413354487,0.019879499845309102
False,1000,sum,one_hot_gene,100,10.0,5,,0.17079803623139056,0.07330986240946069,0.44653065967798455,0.30993511697469894,0.3854523385783011,0.1787250222901849,0.11156106730701318,0.10555789426734329,0.020398118946393855,0.02165193439749807
True,1000,mean,prot_T5_all,200,,5,,0.13995703295204676,0.11872209054300677,0.401006753682732,0.38092869081562186,0.38543439868918505,0.2482626447572391,0.11475144811803308,0.10744323278853384,0.021156798352384414,0.020590886540715753
False,1000,mean,codon_frequency,100,,5,,0.2394586106541713,0.16816588695711163,0.517672296518971,0.4236298049022032,0.3854088964545518,0.2417827420649977,0.10907617982623664,0.10288378862121168,0.018709089463590515,0.019435641877051837
True,1000,mean,esm2_t33_650M_UR50D_no_dubious,200,10.0,5,,0.12513232748250336,0.11032269647735704,0.3798835988577792,0.35046045015001015,0.3853706431026018,0.239992531660192,0.11477820190118668,0.10697520380111485,0.021521481648765738,0.020787136745515647
False,1000,sum,codon_frequency,100,5.0,5,,0.13457801185094576,0.14863269876816476,0.39791699523170854,0.4350303106059306,0.3853578919852852,0.2894814156114459,0.11344318337454735,0.10341254216701812,0.02128912065386179,0.01989203101090052
True,10000,mean,nt_window_three_prime_300,100,,5,371384.0,0.12164940391491086,0.13943326979593718,0.37789784195658394,0.4195897802748378,0.3852406160721364,0.3951593975431126,0.1006787634914756,0.10344196112828229,0.01794429952973347,0.017183587050738903
True,1000,sum,fudt_upstream,200,10.0,5,30414.0,0.195572564061704,0.11632978778510585,0.4940244286467226,0.3530277045525966,0.3851283718735854,0.3359609888208793,0.11088172403821984,0.10565747507024184,0.01978867301210456,0.020646782228251292
False,10000,mean,fudt_upstream,100,,10,189576.0,0.15003410175523202,0.1786902446700014,0.3906926184216354,0.435333466402031,0.38511111041027773,0.41887833685692094,0.09583723378406352,0.0990968342212602,0.01736441318095895,0.016399713329595635
True,1000,sum,prot_T5_no_dubious,500,,2,503340.0,0.18757732082743395,0.1861429186958854,0.4565381334393879,0.4911087635730644,0.3850646162870021,0.3822209043119315,0.11094758463331632,0.10396582231359572,0.019985353591292745,0.019015612035273535
False,1000,mean,prot_T5_no_dubious,500,10.0,5,68302.0,0.1766427992545322,0.15378267503200505,0.44690686222262693,0.45571320722932246,0.3850263629350521,0.34301749302387097,0.11202976620085162,0.1044680437545083,0.02025433953369483,0.01977170281953413
False,1000,mean,prot_T5_all,100,10.0,5,,0.19016253048312728,0.15465331819570172,0.464984660564177,0.4563463967825141,0.3850136118177354,0.35711402710097584,0.11228001356283202,0.10461775461569162,0.01992175821120159,0.01975136041175476
True,1000,sum,codon_frequency,100,5.0,2,,0.15727273430122368,0.15086743375897926,0.4448650460666456,0.4454038633097781,0.3850136118177354,0.3042039741859368,0.1118268028540235,0.1028697281724558,0.020730837306470507,0.019839816863523586
False,1000,mean,codon_frequency,500,10.0,5,,0.19666614491462409,0.1909657943361106,0.47875401133106993,0.5025414337733328,0.3850136118177354,0.267938484881223,0.10970414614138364,0.10281043506999477,0.01976177125199056,0.018902926486206444
False,1000,mean,nt_window_5979,200,,10,,0.1555611698248751,0.1567111101116313,0.4131697215638916,0.4385299391509297,0.3850008607004188,0.3821495155534577,0.113356945783147,0.10228202365263044,0.020772941277877315,0.01970328050482572
False,1000,mean,nt_window_5979,200,5.0,2,,0.12323326400790392,0.10056688265096549,0.3965963170586274,0.369731154448157,0.3849626073484689,0.2584218142323634,0.1149262556202799,0.1057672648003166,0.02156819803914375,0.02101507943357797
True,1000,mean,esm2_t33_650M_UR50D_no_dubious,500,10.0,2,161830.0,0.11937597731977824,0.1057190948785568,0.3689546640229167,0.3368304766416629,0.3848605984099357,0.23150825228772337,0.11610607893847764,0.10708116479263168,0.02166308613168653,0.02089469899935446
False,1000,mean,esm2_t33_650M_UR50D_all,500,5.0,10,,0.1293295928695508,0.1386341940401827,0.4166498085468424,0.4386293559380148,0.3848223450579856,0.35787733767235,0.11621932841409828,0.10443402349542429,0.021418230182469807,0.020125644124563545
False,1000,sum,esm2_t33_650M_UR50D_no_dubious,200,,5,,0.16927658756912556,0.19511222350203883,0.4324128306091032,0.4694581460519776,0.384809593940669,0.42420847718047217,0.11286742636984803,0.102243777305112,0.020435546125946908,0.01880604597713145
True,1000,mean,prot_T5_all,500,,5,,0.127085981689662,0.11755834863615788,0.3755707726705983,0.3837265346644744,0.3846565805328691,0.2447041897194659,0.1143633422707248,0.10764374994685974,0.021473422342783603,0.020618077143486412
True,1000,mean,prot_T5_no_dubious,500,,2,503100.0,0.13344040946630809,0.11633145144805455,0.3915918602509002,0.38507290701377744,0.38450356712506933,0.2513488357004931,0.1136289358704674,0.10671301001541822,0.021317105330417644,0.02064674335709084
False,1000,mean,nt_window_5979,500,5.0,10,14104.0,0.1204835363086494,0.10516086629203147,0.3878213104174052,0.37912956495158656,0.3844653137731193,0.26493466558236195,0.11532047190472604,0.10516947493626123,0.021635840513631717,0.0209077419014465
True,1000,mean,esm2_t33_650M_UR50D_no_dubious,200,5.0,5,,0.10017304252202563,0.09205959754748838,0.36538428772402753,0.3375425161820088,0.3844525626558027,0.2456816665662616,0.11715201186977492,0.10687050924970258,0.022135472552895864,0.02121385049144229
True,1000,sum,prot_T5_all,100,10.0,10,10234.0,0.16187406196055854,0.17153312948219313,0.41685423622675233,0.46228336846522,0.3844525626558027,0.34665282826307764,0.11119343490446204,0.10475436977743365,0.020617646029788203,0.01935696691193017
True,1000,mean,esm2_t33_650M_UR50D_no_dubious,100,,10,18326.0,0.13076935237016285,0.0694356287798571,0.3887683644370664,0.26379662964748873,0.384439811538486,0.196467354762984,0.11483539478974096,0.10892938580272356,0.021382812531727385,0.02174245511093403
False,10000,sum,esm2_t33_650M_UR50D_all,200,5.0,10,10248.0,0.119376731379623,0.11818968580692668,0.36212132623790744,0.3590491533735443,0.38442724446013654,0.33946598373534004,0.09818610261375654,0.10243941645715834,0.01799072918651058,0.017607773766228452
True,1000,sum,prot_T5_no_dubious,100,,5,36964.0,0.19149735681645683,0.1798153346025858,0.4526466822035871,0.4679017897546257,0.3844143093038527,0.37148513332605704,0.11206945258401271,0.10355163256926322,0.01988892188481822,0.01916345480398908
False,1000,mean,esm2_t33_650M_UR50D_all,200,10.0,10,,0.1714655658219465,0.17964874798007358,0.44621738438835146,0.4543405082353844,0.384401558186536,0.3655653578156874,0.11344416278571494,0.10359735230061816,0.02038169791920946,0.01916734706794639
False,1000,sum,prot_T5_no_dubious,500,10.0,5,,0.17750890933971553,0.18603302562409607,0.4428547250072972,0.5054532399136173,0.3843760559519027,0.389941873113026,0.1116567886161031,0.10284254979855552,0.020233033486060852,0.01901817966547116
False,1000,sum,esm2_t33_650M_UR50D_all,500,5.0,2,,0.14054356272578583,0.14763139595401553,0.4286630071218081,0.44247394771669785,0.3843378025999527,0.4301117783619632,0.1152058502864292,0.10302006132958733,0.021142369896334993,0.019915426255939343
