cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,random_forest.max_depth,random_forest.n_estimators,random_forest.min_samples_split,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,val_rmse,test_rmse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,fold_val_r2_mean,fold_val_r2_std,fold_train_r2_mean,fold_train_r2_std,fold_val_pearson_mean,fold_val_pearson_std,fold_train_pearson_mean,fold_train_pearson_std,fold_val_spearman_mean,fold_val_spearman_std,fold_train_spearman_mean,fold_train_spearman_std,fold_val_mse_mean,fold_val_mse_std,fold_train_mse_mean,fold_train_mse_std,fold_val_mae_mean,fold_val_mae_std,fold_train_mae_mean,fold_train_mae_std,fold_val_rmse_mean,fold_val_rmse_std,fold_train_rmse_mean,fold_train_rmse_std
True,1000,sum,['prot_T5_all'],10.0,500,10,,0.1846832374719234,0.1717431194182046,0.4579168780331095,0.4773856554692102,0.3976499690785405,0.3857793593497048,0.1114129368757027,0.1032889976587787,0.0200565471715131,0.0193520605380148,0.1416211395643784,0.1391116836862197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,sum,['one_hot_gene'],10.0,500,2,19192.0,0.1845970714931118,0.0690526808851293,0.4650299848664318,0.3237522781593989,0.2672500737779321,0.2362227343840178,0.110687109883903,0.1057212855030581,0.0200586668286795,0.0217514026138349,0.1416286229145775,0.1474835672671193,0.1113235251746007,0.2664443769217141,0.1046987519358179,0.2695840988423067,0.127680338024236,0.2772364347656683,0.0535572815631197,0.2772043372767823,0.0450987016482772,0.2928276676693188,0.3420264386640023,0.6063456280975933,0.3969291556161608,0.6063458727451339,0.4264418833608022,0.5983103287103269,0.3392150392136044,0.5891082282384432,0.2420918565818896,0.6025463568019056,0.3080183316217346,0.5108588910185267,0.2586932884048568,0.5021765545899524,0.2986402529610655,0.5223928086909555,0.2731878102512342,0.5548168916269517,0.2876188465773208,0.4815528382731073,0.0177590737165347,0.0150237709596242,0.0151986019789254,0.0154817371346425,0.018049175297054,0.0146622180258064,0.0233020290613238,0.0139433654187426,0.018408016431562,0.0146074764493867,0.1067888930645034,0.0974779502596696,0.0973756956200263,0.1002666454552244,0.1047790205163343,0.096884219259848,0.111811906881209,0.0947262695967203,0.0992717238610616,0.0977161370167123,0.1332631746452662,0.1225714932585232,0.1232826102048679,0.124425628930066,0.1343472191638295,0.1210876460494896,0.1526500214913966,0.1180820283478509,0.1356761454035381,0.1208613935439549,0.0884717196692103,0.0368207618907322,0.2766593830951581,0.0102035458070184,0.3493408746872919,0.0704762290123229,0.6005312829186806,0.0071954048407228,0.2852317059632424,0.0197107896355614,0.5143595968398987,0.0271029982728017,0.01854337929708,0.0029457587659827,0.0147437135976405,0.0005676420886941,0.1040054479886269,0.0058234127015968,0.0974142443176349,0.0019835274488072,0.1358438341817797,0.0105966982990667,0.1214056380259769,0.0023411143569831
False,1000,sum,['prot_T5_all'],,500,10,,0.1845263061692281,0.195343369156162,0.4509018761402777,0.5079331283268402,0.3868625238286504,0.3935991741240707,0.1117304921310747,0.1035572278938031,0.0200604076343661,0.0188006453039869,0.1416347684516982,0.1371154451693424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1000,sum,['esm2_t33_650M_UR50D_all'],,100,5,,0.1845157039200154,0.1856283634108964,0.4570687934987848,0.4571937869888727,0.4392568648827852,0.4212485894252872,0.1113828723947579,0.1014858687980399,0.0200606684465084,0.0190276345191897,0.1416356891694619,0.1379406920353443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],,500,2,502524.0,0.1844956980483079,0.185987519476941,0.4572991488805112,0.4674494032053333,0.4139458970092254,0.3990192283251235,0.1125406046667877,0.1022580895452824,0.0200611605849361,0.0190192429077275,0.1416374264978581,0.1379102712191067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1000,sum,['prot_T5_all'],10.0,200,10,20312.0,0.1844902518989915,0.1719626867188477,0.4504360130813623,0.4799256491822534,0.3831136953375538,0.3483606670234904,0.1120034318162855,0.1029960201772494,0.0200612945585715,0.0193469303908421,0.14163789944281,0.1390932435125521,0.1453256380287116,0.7341775500200264,0.091522459150854,0.7275862860227438,0.0194900063339579,0.7559099794116512,0.1261050905795774,0.7464614862451786,0.0743907033164626,0.7358264918829344,0.3881742383933225,0.9500159638500056,0.3382486232969224,0.940987390573555,0.2097283977153105,0.949702627299512,0.3858665286108106,0.953680943032765,0.2743391095574731,0.9469769286446864,0.2915634764324535,0.9224437036565902,0.3310666457172286,0.9173051152142676,0.1991408519107452,0.9362803979134112,0.3289703476225941,0.9348913419760226,0.2891205532746372,0.9275961173619708,0.0170795845595693,0.0054442437339193,0.0154222822541729,0.0057740220400227,0.0202877425875142,0.0049516899743412,0.0215158552960178,0.0048909814036365,0.017843342732875,0.0054568145866988,0.1040696168922529,0.0573409275963748,0.0973299225143927,0.0596922761103197,0.1121082713351064,0.0542026966216595,0.1075094348701831,0.0547338257559826,0.1022377113850623,0.0576487126918481,0.1306888846060342,0.0737851186481351,0.1241864817690433,0.0759869859911729,0.1424350469074035,0.0703682454971077,0.1466828391326601,0.0699355517861732,0.1335789756394134,0.0738702550875443,0.0913667794819127,0.0489203193721398,0.7399923587165069,0.0111836638217464,0.3192713795147678,0.0767483344629721,0.9482727706801046,0.0047193090186328,0.2879723749915317,0.0534864556336884,0.9277033352244524,0.0080782368854664,0.0184297614860298,0.0024590579900832,0.0053035503477237,0.0003737134681492,0.1046509913993995,0.0055574654627657,0.0567236877552369,0.0022563310954083,0.1355144456109109,0.0090551447253298,0.0727892314020266,0.0025685938823494
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],,500,2,502958.0,0.1843777560298409,0.2021206596919498,0.4590418175199815,0.4898497632120582,0.4559225752156532,0.4121822170991089,0.1115677641076701,0.101559197168327,0.0200640619231222,0.0186422952319173,0.1416476682586842,0.1365367907632128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1000,sum,['random_1000'],,100,2,100456.0,0.1842906970920699,0.1009404868462459,0.5336268192469608,0.3510674385216835,0.4225018967287007,0.2372577930663477,0.1120348441813673,0.1090636138458853,0.0200662035468105,0.021006350244393,0.1416552277426095,0.1449356762305024,0.1167274262178489,0.8681396176474195,0.0131253145366215,0.8662932576653014,0.0175149926984029,0.8705809689264865,0.1130633280973448,0.8695714853145751,0.0464349507079795,0.8729467511966185,0.3568109833031637,0.9868628542131668,0.2036201741818272,0.9861034888091073,0.1716294661459651,0.9845000027103484,0.3765862864191925,0.9890016201409666,0.2174928221408537,0.9850468597122608,0.3419265610542526,0.9805488632896118,0.1864821515700796,0.9823942185572394,0.1988708446542997,0.9792995946711592,0.328962097413245,0.984414470203807,0.24886250153301,0.979349441806502,0.0176510835989806,0.0027005998192753,0.0167531493783418,0.0028340191316676,0.0203286076154117,0.0026254367839823,0.0218369518848043,0.002516081010269,0.01838225702094,0.0026244343208348,0.1075157534867525,0.0397136236876249,0.1020894437938928,0.0406707414977252,0.1095511062130332,0.0388717939641326,0.110848385874927,0.0388636432982981,0.1029371010273694,0.0395682510532438,0.1328573806718343,0.0519672956702132,0.1294339575935998,0.0532355063061079,0.1425784261920848,0.0512390162276989,0.1477733124918173,0.0501605523321768,0.1355811823998452,0.05122923306897,0.0613732024516395,0.0505235385592804,0.8695064161500803,0.0025093489441024,0.2652279464382004,0.0943702385975362,0.98630296511717,0.0017652535061154,0.2610208312449774,0.0719864802355313,0.9812013177056638,0.002191977020232,0.0189904098996957,0.002065342217616,0.0026601142132058,0.0001173702979137,0.106588358079195,0.0039165572692075,0.0395376107002049,0.0007438831884326,0.1376448518698363,0.0074418288601118,0.0515663207210334,0.001134008653729
True,1000,sum,['fudt_upstream'],10.0,500,10,47474.0,0.1842577519000123,0.105734918118908,0.4767400613970466,0.331246549222222,0.3416088084718423,0.3114252216777143,0.1122271544969683,0.107453583539374,0.0200670139886277,0.0208943292924285,0.1416580883275915,0.144548709065244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1000,sum,['esm2_t33_650M_UR50D_all'],,100,2,,0.1842556428348157,0.1818360188604809,0.4553823568573145,0.453504578278023,0.4136016168416757,0.4221546775136092,0.112903541791804,0.1031634866844102,0.0200670658709973,0.0191162419102555,0.1416582714528076,0.1382614982931095,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,sum,['prot_T5_no_dubious'],,100,10,,0.1842547218315575,0.188094041785703,0.4418578863152959,0.4977952555158709,0.3996136411453053,0.4104688868957365,0.1109129175529722,0.1030297831762212,0.0200670885274005,0.0189700244246704,0.1416583514212999,0.1377317117612007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1000,sum,['fudt_upstream'],10.0,500,2,,0.1842095852500852,0.09656267306782,0.4705831881636939,0.3134862192741363,0.3426288978571747,0.3207387089370715,0.1118702527296719,0.1075406033973831,0.0200681988737309,0.0211086370098283,0.1416622704665253,0.1452881172354723,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,sum,['prot_T5_all'],,100,2,100664.0,0.1842040969014241,0.1697268747532578,0.4429139159242435,0.4602824570530373,0.40173032661987,0.3448626178582719,0.1108677425585231,0.1039581190179852,0.0200683338854575,0.0193991697015247,0.1416627469924876,0.1392809021421268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1000,sum,['codon_frequency'],,100,2,,0.1841896422388185,0.1700473050320262,0.4541607178856467,0.4289843113791499,0.4144686928192082,0.2668292134033986,0.1095456284740749,0.1050078608717733,0.0200686894658107,0.0193916829105323,0.1416640020111347,0.1392540229599572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,mean,['one_hot_gene'],10.0,500,2,,0.1841741616637331,0.0694965668362126,0.4628548828543273,0.3224818878056076,0.323750441920352,0.1972783488295649,0.1106456458100553,0.1056546698633896,0.0200690702833024,0.0217410313051277,0.1416653460917752,0.147448402178958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],10.0,200,2,55840.0,0.1841585249941579,0.1915053082404441,0.4656220198695013,0.4713696987312358,0.4146089551096915,0.3965645533222151,0.113098230840743,0.1011840851910148,0.0200694549406716,0.0188903208490152,0.1416667037121697,0.13744206360869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1000,sum,['fudt_upstream'],,100,2,,0.1841130961352979,0.1414548988843728,0.4548222524610982,0.3881601411041174,0.377974995058942,0.393560734023354,0.1126114954175997,0.1036925087623225,0.020070572476938,0.020059738905803,0.1416706479018784,0.1416324076820098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1000,sum,['nt_window_five_prime_1003'],10.0,100,2,,0.1840806848294462,0.1375022032164463,0.462769640018903,0.422777589867855,0.359906661821242,0.3052034168045707,0.1108833540567428,0.1065060798193224,0.020071369785315,0.0201520928694674,0.1416734618244187,0.1419580672926602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,mean,['prot_T5_no_dubious'],,100,2,100786.0,0.184057342996695,0.1281639007200038,0.442068945745288,0.3795061044468969,0.411446678015161,0.298042575185348,0.1098478089364207,0.1062990824140391,0.0200719439873812,0.0203702804867034,0.1416754883082505,0.1427244915447361,0.1866123746214686,0.8773767605270374,0.0904346250689026,0.8789215038380522,0.0691634458878485,0.8768668176617828,0.1096870688138954,0.8718855990604777,0.1047455091135058,0.8725172695729921,0.4449491830383078,0.9836717473827574,0.3526941997693593,0.9820467825082538,0.2862398221352552,0.9829470989377384,0.3414594602585141,0.9830811193125024,0.3237893541631519,0.982620185088932,0.346086921303804,0.9740407603788108,0.3548708033071641,0.976850207425904,0.260445999486694,0.97766786088795,0.2807763747005278,0.9768487711978998,0.3186398244656158,0.9739118490806108,0.0162545214241802,0.0025114161846896,0.0154407492866566,0.0025663535627661,0.019259948927464,0.0024979200010849,0.021920077562047,0.00247143971641,0.0172581809314895,0.0026333057690176,0.1027781804233789,0.0383230132285505,0.0978531142070889,0.039171291796863,0.1109834468171,0.0385213712308555,0.1085588416814804,0.0378416351467371,0.1013050968393683,0.0391399106729775,0.127493221091085,0.0501140318143501,0.1242608115483583,0.0506591903090263,0.1387802180696661,0.0499791956826535,0.1480543061246346,0.0497135767814993,0.1313703959478295,0.0513157458195594,0.1121286047011242,0.044511057063455,0.8755135901320685,0.0031247704157098,0.3498264038729177,0.0588382410715324,0.9828733866460369,0.0005986133263054,0.3121639846527611,0.0408549462735038,0.9758638897942352,0.00175580390205,0.0180266956263675,0.0026027711824489,0.0025360870467936,6.444415039549167e-05,0.1042957359936833,0.0053771232808156,0.0385994444151967,0.0005647782118109,0.1339917905563147,0.0095456593460189,0.0503563480814177,0.0006376271410378
False,1000,sum,['nt_window_5979'],,100,10,,0.1840413236449473,0.170299669864166,0.4569637804669076,0.4430224196882362,0.4285459263367952,0.3700408838277015,0.1102818394775259,0.1036387423026924,0.0200723380586168,0.0193857864554303,0.1416768790544766,0.1392328497712747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1000,sum,['codon_frequency'],,500,10,,0.1840142208381256,0.1869085789862452,0.4533577266731813,0.4643091829304462,0.4324605193530082,0.3078118522103458,0.110098207220485,0.1025673139980124,0.0200730047795141,0.0189977225318622,0.1416792319978976,0.1378322260281036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1000,sum,['fudt_upstream'],,200,2,201470.0,0.183993645266466,0.1356408456974784,0.4610572504153026,0.3829124429341145,0.3504708350069174,0.3453568477246293,0.1119122652177299,0.1048954509444607,0.0200735109323893,0.0201955831250083,0.1416810182501147,0.1421111646740265,0.1239076634123774,0.8713129292313558,-0.0216774983951872,0.8760956039076055,0.0285747643560889,0.8765615309970133,0.1630942806908638,0.8732221402612735,0.0977654223420078,0.8714858073185963,0.3553310324660578,0.9821606400374692,0.1951131841344398,0.982563196100784,0.2258127392647173,0.9813393868646672,0.4390636118947182,0.9843620397072922,0.3139138026928844,0.9825988882947608,0.3049258305348523,0.9717964277476114,0.2036658762705337,0.9736178767172396,0.2398751966463316,0.971834255288438,0.4514567057139392,0.978715677344742,0.2765472247964228,0.9733711683297018,0.017507595653421,0.0026356080109915,0.0173439606864252,0.002626250725222,0.0200997697637659,0.0025041131461942,0.0206051576213064,0.0024456566585957,0.0173927388718811,0.0026546118353054,0.1054228913038969,0.039166481696628,0.10327246953547,0.0392649554630741,0.1119627583093941,0.0385060444910079,0.1074178386338055,0.0383793475462123,0.1002542573869228,0.0396452865865081,0.1323162713101495,0.0513381730390904,0.1316964718070506,0.0512469582045803,0.1417736568046615,0.0500411145578742,0.143544967244785,0.0494535808470504,0.1318815334756201,0.0515229253372264,0.0783329264812301,0.0743591377895258,0.8737356023431688,0.00248747090986,0.3058468740905635,0.0986507340659554,0.9826048302009948,0.0011054643472768,0.2952941667924159,0.095260119172558,0.9738670810855468,0.0028388775920497,0.0185898445193599,0.001620024089851,0.0025732480752618,9.2705598481808e-05,0.1056660430338978,0.0044100213103086,0.0389924231566861,0.000534608922937,0.1362425801284533,0.0058953243445477,0.0507205503971643,0.0009177708527453
False,1000,mean,['prot_T5_all'],,200,2,201464.0,0.183938178994028,0.1614253992272583,0.4495006632510706,0.4502732496270651,0.3974332000841573,0.3464496448735751,0.1109449711943767,0.1057562399894288,0.0200748753860111,0.0195931320587358,0.1416858333991482,0.1399754694892496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,sum,['prot_T5_no_dubious'],,200,2,201478.0,0.1838900472867973,0.1696671744915577,0.4411632936912893,0.4606992528383317,0.3530593118221983,0.3621332059659832,0.1110620019311199,0.1042822837019429,0.0200760594115346,0.0194005645865001,0.141690011685844,0.1392859095045159,0.1714215403201514,0.873230143297059,0.1070265319773999,0.876780344964293,0.0289910068553087,0.8811251833097944,0.1293733247526409,0.878181543073339,0.071610180575344,0.8783803276833657,0.4260195815432465,0.9856047635719474,0.3649881161188604,0.9851140232198092,0.2349406718880219,0.9844233893222836,0.3783357151512221,0.9852224202655884,0.2738530752855897,0.985091735037598,0.3580954895308755,0.979380911725834,0.3809475236766542,0.9783350111883616,0.2310564596427591,0.979165438148654,0.3439519777814604,0.9785889739616334,0.2844156803598294,0.9780325212476364,0.0165580910063792,0.0025963420247493,0.0151590856681607,0.0026117371021914,0.0200911572858384,0.0024115334030769,0.0214353892665409,0.0023499854070461,0.0178969439882039,0.0025121974063835,0.1027436430059373,0.0383813595291227,0.0967008219517767,0.0391168340528383,0.112228105109185,0.0377805679811164,0.1077282445833086,0.0374875554488971,0.1032989839665591,0.038715230018273,0.1286782460495138,0.0509543131123301,0.1231222387229892,0.0511051572954378,0.1417432795085482,0.0491073660775747,0.1464082964402664,0.0484766480591029,0.1337794602627918,0.0501218256489484,0.101684516896169,0.0544225866457956,0.8775395084655703,0.0028776382182415,0.3356274319973881,0.07875703576511,0.9850912662834452,0.0004264559078804,0.3196934261983157,0.0610661351376757,0.9787005712544238,0.0005637693046841,0.0182281334430246,0.002553190660524,0.0024963590686894,0.0001142149042678,0.1045399597233533,0.0058200428564118,0.0382963094060495,0.000666344670454,0.1347463041968219,0.0094582601678493,0.0499530620386788,0.0011460048262333
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],10.0,100,2,,0.1838809577928469,0.1815612654253276,0.4677016271356677,0.4694939791863945,0.41613908918769,0.3957298539923671,0.1116077025856585,0.1018675712489352,0.0200762830103523,0.019122661470702,0.1416908007259199,0.1382847116303968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],10.0,500,10,,0.1838684968289928,0.1927569520509574,0.4654072614182186,0.4813881105260868,0.427411076895613,0.4120943540117564,0.1121212260945294,0.101575460828494,0.0200765895463158,0.0188610764354027,0.1416918824291491,0.1373356342520132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
False,1000,mean,['prot_T5_no_dubious'],10.0,500,2,135312.0,0.183841766538675,0.155619359532533,0.4608048521870761,0.4599222188032982,0.3872960618174167,0.3421333707073872,0.1117733535470385,0.104540326567782,0.0200772471034191,0.0197287890442589,0.1416942027869142,0.1404592077589038,0.1542645245213832,0.7372544365210942,0.0896013816609077,0.7442026336144439,0.0720555087513955,0.7584827443426368,0.109287206645227,0.7689705624321226,0.1003574586895218,0.7345682972792359,0.4076382013696331,0.9427586502432704,0.3296842593635768,0.9445863109262324,0.2820051434983367,0.9533915414245856,0.3523927819647977,0.9584122841605648,0.322070395474312,0.9375290929309444,0.3082716691995806,0.918418679950097,0.3280403121147524,0.9241339843941072,0.2257358166504693,0.9403919297024604,0.2894083437367427,0.9443337205861816,0.3389496050586466,0.916753791349817,0.0169009522353612,0.0053812267838661,0.0154548943969611,0.0054218255378041,0.0192001092243488,0.004899498023665,0.0219299224260766,0.0044567614840946,0.0173427711445792,0.0054828040763918,0.104378191256009,0.0595543039887371,0.0980972646922425,0.0604260192951302,0.1100904302613194,0.0567513978926124,0.1088135444067829,0.0545617689021979,0.0995761096951643,0.0608578478125605,0.1300036623921082,0.0733568455146903,0.1243177155395046,0.0736330465063354,0.1385644587343695,0.0699964143629159,0.1480875498685714,0.0667589805501451,0.1316919555044241,0.074045959217177,0.105113216053687,0.0307787246647935,0.7486957348379066,0.014641806128118,0.3387581563341312,0.0461304808528693,0.9473355759371196,0.0084267727943475,0.2980811493520383,0.0446673637038004,0.9288064211965326,0.0127507230557154,0.0181657298854654,0.0024932227507104,0.0051284231811643,0.0004413379052295,0.1041911080623036,0.0053534348141045,0.0584302675782476,0.0026890292853331,0.1345330684077956,0.0091230059635525,0.0715582492302527,0.0031305247693863
False,1000,sum,['prot_T5_no_dubious'],,500,5,185248.0,0.1837886890520497,0.185092803934712,0.4496956575589224,0.4939874274651007,0.3818513347232051,0.4056693657491103,0.1107647948544524,0.1031694339934065,0.0200785527936283,0.0190401477619382,0.1416988101348362,0.1379860419098185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],,100,10,18124.0,0.1837680389727701,0.1782474537906547,0.4532092842419522,0.4427469610808989,0.415029741981141,0.3799474469266876,0.1118825182094168,0.1025339082489552,0.0200790607793686,0.0192000880334861,0.1417006026076411,0.1385643822686268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
True,1000,sum,['esm2_t33_650M_UR50D_no_dubious'],,500,2,503654.0,0.1837510689879823,0.2173905137389107,0.4576715298281329,0.5119901934331834,0.4217368296897015,0.4730933024061781,0.1117446589056326,0.1007085079625972,0.0200794782358911,0.0182855180691174,0.1417020756230871,0.1352239552339654,0.1894781515757893,0.8801316986412792,0.1643413215252098,0.8812502016619996,0.0559186379715438,0.8849746736927351,0.1676213904607018,0.8808997744784982,0.1206536065905975,0.8808382674806475,0.4536052613402182,0.986579601895839,0.4386351381841217,0.9858160799742444,0.267448581922057,0.9858506186438742,0.436751818299953,0.9877694061122836,0.3510898719953283,0.985734416010291,0.3935031778346554,0.9792710950990928,0.4124723945513206,0.9784914802525222,0.2646806132919475,0.9820217720755824,0.4361795680565701,0.983579753659648,0.3774511109105113,0.980304228840624,0.0161972525016548,0.0024549929797763,0.0141861118498772,0.0025169949883988,0.0195339973873093,0.002333441382397,0.0204936972641547,0.0022975483273436,0.0169515141374882,0.002461425768324,0.1025673365589976,0.0376586893577873,0.0947769926798343,0.0383917841630429,0.1089041624504327,0.0370115958500653,0.1037979148843884,0.0370096323166787,0.0985358779814839,0.0380065589859336,0.1272684269630724,0.0495478857245827,0.1191054652393298,0.0501696620319374,0.1397640775997514,0.0483057075550818,0.1431561988324458,0.047932747963617,0.1301979805430492,0.0496127581205083,0.1396026216247684,0.0530252238528493,0.8816189231910319,0.0019193392135012,0.3895061343483356,0.0792596477858423,0.9863500245273064,0.0008632535433301,0.376857372929001,0.0664240418604753,0.9807336659854938,0.0020682334895133,0.0174725146280968,0.0025532055298188,0.0024128806892479,9.29811999534086e-05,0.1017164569110274,0.0053617119592174,0.0376156521347016,0.0006101609027898,0.1318984298355297,0.0097030172510103,0.0491137522791455,0.0009487006315991
False,1000,mean,['esm2_t33_650M_UR50D_all'],,200,5,74122.0,0.1837367671555069,0.1942099472715899,0.4506613008797958,0.4790230766609721,0.4117144514788108,0.4377284097468266,0.1124278740862062,0.1007330783219834,0.020079830056669,0.0188271274853483,0.1417033170277573,0.1372119801086928,0.20463203554035,0.8602941312718769,0.1108453868199516,0.8628630137108511,0.0736727495462021,0.8672554231426579,0.1577570278495131,0.8614440336023347,0.1468377954661737,0.8587923277047554,0.4684045345392491,0.9815531215059216,0.3689988375225526,0.9806997879645216,0.2914113718503044,0.9806300948139808,0.4162716981454885,0.9812747218766852,0.3938854523214761,0.9804944368516404,0.3918681345060053,0.977494083718687,0.341571435912094,0.9751054109539296,0.2647278645618254,0.9786749019960024,0.4051812814750459,0.9781045315685212,0.3963471045683577,0.977281136957316,0.0158944213251332,0.0028612812818185,0.0150942569248827,0.0029067258390741,0.0191666468780606,0.0026928998931963,0.0207365642224604,0.002672866717477,0.0164467509961031,0.0029168105894744,0.1005026185641433,0.0393001206847901,0.098369290214243,0.0401591946721759,0.109066859738619,0.0387751075587927,0.1051507484275481,0.0387470187477135,0.0977486065364395,0.0404140723423508,0.1260730793037644,0.0534909457928961,0.1228586868108346,0.0539140597532232,0.1384436595805696,0.0518931584430586,0.1440019590924389,0.0516997748300423,0.1282448868224504,0.0540075049365779,0.1387489990444381,0.0494490599214476,0.8621297858864952,0.003232193198837,0.3877943788758142,0.0651709530823208,0.98093043260255,0.0004581944471978,0.3599391642046657,0.0587248062224245,0.9773320130388912,0.0013589285996175,0.017467728069328,0.0023834150123082,0.0028101168642081,0.000118228659529,0.1021676246961986,0.0048276749869884,0.0394791028011646,0.0007746424911762,0.1319244543220115,0.0089209319277417,0.0530010887511596,0.0011188472861747
