run_id,cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,random_forest.max_depth,random_forest.n_estimators,random_forest.min_samples_split,val_mse,val_pearson,test_spearman,val_mae,test_pearson,val_spearman,test_r2,val_r2,num_params,test_mae,test_mse,val_rmse,test_rmse
1bbbnj96,True,1000,sum,['one_hot_gene'],5.0,200,5,0.021052400645083843,0.44446860156559587,0.13725320151747364,0.11510261632864524,0.2782273776231618,0.3517384155831441,0.04706385506390964,0.14420089407149972,2308.0,0.10793223711571918,0.02226516724221107,0.14509445421891162,0.14921517095192122
w6hijwd6,True,1000,sum,['one_hot_gene'],,100,10,0.01528345359948442,0.6427120931079109,0.5630536385595607,0.08224050131276345,0.5871828204424504,0.6396126149626775,0.26233019258378687,0.3787138034068894,68604.0,0.08318979455142753,0.017235511234336833,0.12362626581549901,0.13128408599040797
l89no0zu,True,1000,sum,['one_hot_gene'],,200,5,0.014907203296637467,0.6569651883250572,0.5710716076047583,0.08162525440639011,0.5878638643610852,0.6514585917631545,0.26041350986398837,0.39400871813942584,140910.0,0.08242846448593946,0.017280294152408886,0.1220950584447932,0.13145453264307352
kor34i55,True,1000,sum,['one_hot_gene'],5.0,100,2,0.021614689909466335,0.43440852344639985,0.1377414493101983,0.11591079370936896,0.29204831211096705,0.2998422644493016,0.04319998457345786,0.12134332747639964,1800.0,0.10804448239040736,0.02235544582292114,0.14701935215972875,0.14951737632436285
j1e8dg27,True,1000,sum,['one_hot_gene'],,200,10,0.01518497160313271,0.6480315946290144,0.5571719640065427,0.08201297589804958,0.5778135739700447,0.6393193345897917,0.25302431224158006,0.3827171855317461,136814.0,0.08291417374386839,0.017452941314260114,0.12322731678947128,0.1321095807057918
fy87fvti,True,1000,sum,['one_hot_gene'],5.0,500,2,0.02129809332678352,0.44133223559291096,0.238917299283923,0.11563982526760792,0.2881186470901372,0.26808250657716753,0.04489092387623794,0.13421326459035263,9214.0,0.10805655473518684,0.022315937355776836,0.14593866289226964,0.1493851979139059
dlpwga4a,True,1000,sum,['one_hot_gene'],,500,10,0.015086005342284102,0.6514280880442875,0.5638993695410405,0.08179215239804608,0.5841823143942281,0.6447768997895809,0.25736804040253936,0.38674025344590834,342656.0,0.08289940561763492,0.017351450952631586,0.12282510061988185,0.1317249063489194
abmwgbba,True,1000,sum,['one_hot_gene'],,100,5,0.014752102578994303,0.6614158327418984,0.5684081041890591,0.08055247957753493,0.5924533094092496,0.6555135117013157,0.2622735253261751,0.4003137024367337,70664.0,0.08203701140019436,0.017236835253763096,0.1214582338871857,0.1312891284675281
9pxubhw1,True,1000,sum,['one_hot_gene'],5.0,200,2,0.02145390472965,0.43792804691695286,0.1194229574346156,0.11598648122073842,0.28701315559497886,0.19737575440859204,0.0447068544182011,0.1278793902966513,3662.0,0.10800610896401776,0.022320238102777723,0.14647151507938327,0.14939959204354517
8dvi3wbr,True,1000,sum,['one_hot_gene'],,500,5,0.01500414771234604,0.6562993392011887,0.5633227347809407,0.08129752204997727,0.5852461819381377,0.6398676413738825,0.2563605142523441,0.3900678400568337,352328.0,0.08283702476830518,0.01737499160470382,0.12249141893351567,0.13181423141946327
57jjxx3x,True,1000,sum,['one_hot_gene'],,500,2,0.014458944965742458,0.6741471345931066,0.571939305624718,0.0799437836803952,0.5940558201037474,0.6435272703746758,0.266513178688928,0.412230824267476,504442.0,0.08233597920704815,0.017137776579504257,0.12024535319812761,0.13091133098209742
r0pmk7x9,True,1000,sum,['one_hot_gene'],,100,2,0.014501478541293827,0.6743006029050748,0.5539428093499836,0.08053926605351118,0.5848212524041233,0.6416273236111979,0.2605518312875471,0.41050179599452685,101050.0,0.08225077242237852,0.017277062299314548,0.1204220849399886,0.13144223940314828
0psgbp5q,True,1000,sum,['one_hot_gene'],,200,2,0.0143615865583556,0.6755072744422232,0.5644869878203803,0.07990218669632261,0.5941610832125311,0.6533585385266326,0.26912453099818356,0.4161885314858095,201756.0,0.08220362439462282,0.01707676284190717,0.11983983710918336,0.1306780886067254
qe2gvq81,False,1000,mean,['normalized_chrom_pathways'],10.0,500,10,0.023219663302703364,0.26007802277681846,0.29900906914622466,0.12003084216919949,0.34109712111775764,0.07558224789447175,0.1148313052918688,0.05609970903462225,50086.0,0.10354943269626112,0.02068179397956196,0.15237999639947286,0.14381166148668875
95imvzg2,False,1000,mean,['normalized_chrom_pathways'],10.0,200,10,0.02290015774457812,0.27910111691674694,0.26724107162536315,0.11922865220720091,0.3075950082566748,0.10735803224757567,0.09323556084955198,0.0690878986284118,20044.0,0.10413496454873196,0.021186374338155116,0.1513279807060747,0.14555539954998273
5ypr65sg,False,1000,mean,['normalized_chrom_pathways'],10.0,100,10,0.023135664254541045,0.2661089576584994,0.28916291191979343,0.11962139560946428,0.31836572486721204,0.10144151381264783,0.10064181971073538,0.059514346231019255,10380.0,0.10363855009533428,0.021013328543786163,0.15210412306884072,0.14495974801228845
ld08c2zc,False,1000,mean,['normalized_chrom_pathways'],10.0,500,5,0.023277343010842097,0.2608548020176553,0.307010101538255,0.12039285395324312,0.31814147746828164,0.05937557778500341,0.09941812600129708,0.05375497678828456,74370.0,0.10373928643989068,0.02104191990873613,0.1525691417385642,0.1450583327793896
r2wnqomu,False,1000,mean,['normalized_chrom_pathways'],10.0,200,5,0.023403058910957036,0.25616645688022227,0.3006125704904064,0.120965358781206,0.3198741364238404,0.07391185152598996,0.10105009890233574,0.04864451187109309,29694.0,0.10360061373045584,0.02100378918007244,0.15298058344429544,0.14492684078552337
va0kh77q,False,1000,mean,['normalized_chrom_pathways'],10.0,100,5,0.023516762420849335,0.25654361009802173,0.2894484669536888,0.120050186884507,0.3007367551471307,0.06519008728139802,0.08879063992925629,0.04402236146899696,14838.0,0.10387431228288777,0.02129022904887702,0.15335176041001072,0.14591171662644856
s02oi08h,False,1000,mean,['normalized_chrom_pathways'],10.0,500,2,0.02316417092139509,0.2694571508773694,0.2988443258574388,0.11979174163153689,0.31058631401153847,0.07340180683332376,0.0946920026312481,0.05835552446916992,128714.0,0.1035636856126024,0.021152344859873353,0.15219780195980193,0.14543845729336294
4yxznmkw,False,1000,mean,['normalized_chrom_pathways'],10.0,200,2,0.02346331373884879,0.2579493883086727,0.2983500959910815,0.12049333664193936,0.317315563746992,0.06081645404178541,0.09925035835393292,0.04619509868031368,50506.0,0.10413595625260928,0.02104583976710885,0.1531773930410385,0.1450718434676724
41gn4gbc,False,1000,mean,['normalized_chrom_pathways'],10.0,100,2,0.0231603334499862,0.2750299128984605,0.289794427860139,0.12011043518163968,0.2966917537029615,0.05626430515973961,0.08605314255842089,0.058511521148889245,25268.0,0.1040561367292697,0.02135419014124471,0.15218519458208213,0.14613072962674453
q4i3iqgl,False,1000,mean,['normalized_chrom_pathways'],5.0,500,10,0.022436258861596788,0.2967465125573366,0.2881799436300382,0.11834771971936042,0.3411049573076247,0.13315354257916848,0.10708792064818616,0.08794580732916435,14908.0,0.10570227248844456,0.02086271665211304,0.14978737884613907,0.14443931823472805
hbpzntl8,False,1000,mean,['normalized_chrom_pathways'],5.0,200,10,0.022444311525911552,0.29616042068163934,0.3163071144687335,0.11843643650868732,0.33431830064434953,0.12943021632270524,0.10377281025717976,0.08761845924962242,5880.0,0.10573636800231104,0.020940173560085713,0.14981425675119026,0.14470719940654547
eq6dlmy5,False,1000,mean,['normalized_chrom_pathways'],5.0,100,10,0.022703460763101025,0.2785714648064335,0.2938306384353911,0.11918581197735312,0.32234157945064,0.1224426040331784,0.09788509471405128,0.07708380863054476,2970.0,0.10580098552384092,0.02107773888588319,0.15067667624121864,0.1451817443271818
frjkxff6,False,1000,mean,['normalized_chrom_pathways'],5.0,500,5,0.02233649180671315,0.3034655338237865,0.2977570201514526,0.11825342197817874,0.3236369575108366,0.14995951520251963,0.09698669563363248,0.09200142824432468,17906.0,0.1057683289969513,0.021098729805245485,0.14945397889221,0.14525401820688297
j7nui9ra,False,1000,mean,['normalized_chrom_pathways'],5.0,200,5,0.0222998095661656,0.3059265788212239,0.26751015233037995,0.1179332088474494,0.32416223459269317,0.1608617205082595,0.09912551800269308,0.09349259446300372,7138.0,0.1057792527028213,0.02104875663757672,0.14933120760968083,0.1450818963123129
eyy5mob8,False,1000,mean,['normalized_chrom_pathways'],5.0,100,5,0.02243594582796278,0.2967749205607825,0.2976856313929787,0.11842802183246752,0.36040726204991225,0.13627756632174892,0.1155765134014174,0.08795853242919571,3510.0,0.10495680004025824,0.020664382337367965,0.14978633391589094,0.14375111247349692
hri5h174,False,1000,mean,['normalized_chrom_pathways'],5.0,500,2,0.022191849416105712,0.31312618398010494,0.2815957035215657,0.1177351853502339,0.3160069643016505,0.14680998922530586,0.09367310999932056,0.09788127209909736,23032.0,0.10623193982296655,0.02117615108757526,0.14896929017789443,0.1455202772385184
r6cpd9ax,False,1000,mean,['normalized_chrom_pathways'],5.0,200,2,0.022720667079266333,0.27750377009946386,0.2930179048773811,0.11874878158773712,0.32257453815025433,0.1261404280550083,0.09564177350564997,0.07638435633344842,9266.0,0.10550480663009316,0.021130153648560076,0.15073376224080104,0.14536214654634155
t37h3vxf,False,1000,mean,['normalized_chrom_pathways'],5.0,100,2,0.0222154687847898,0.31165524650329174,0.2957746092430634,0.11738828687356934,0.32953216458276147,0.1743141492773304,0.09931087185371856,0.09692112342326642,4566.0,0.10544503730908487,0.02104442588098406,0.1490485450609626,0.14506697033089255
5prjgzxx,False,1000,mean,['normalized_chrom_pathways'],,500,10,0.0237016904361944,0.24295025778674575,0.2788335077129238,0.12202631999838652,0.3250643456615227,0.082149073312549,0.10470753262639598,0.036504870572755976,118328.0,0.10323814314119265,0.020918333954162243,0.15395353336703382,0.14463171835445449
d3pb7brg,False,1000,mean,['normalized_chrom_pathways'],,200,10,0.02370834572260234,0.24489868561945777,0.2768565882474942,0.12265272595547412,0.3154990443974245,0.07864251605046892,0.09826846538056087,0.03623432716758168,47608.0,0.10386479014002473,0.02106878150500205,0.15397514644449065,0.14515089219499153
uc6mddti,False,1000,mean,['normalized_chrom_pathways'],,100,10,0.02371467101267277,0.24657305865600096,0.3174987575909508,0.12236428697993898,0.3649940468719518,0.10234684314213031,0.13238525654611066,0.03597719841166114,23790.0,0.10229653381208444,0.020271649330821064,0.15399568504562966,0.1423785423819933
7spxfjvm,False,1000,mean,['normalized_chrom_pathways'],,500,5,0.023519023243083196,0.2575158343027573,0.3043742089176822,0.12189922203740268,0.3311217265209598,0.09074332638397438,0.10845328183011504,0.04393045700265996,215186.0,0.1021180284489652,0.020830815254287784,0.1533591315934046,0.1443288441521229
pdwfvzor,False,1000,mean,['normalized_chrom_pathways'],,200,5,0.02346108147636838,0.2607702325554397,0.3246321419953759,0.12139354554817944,0.3344779881019867,0.0909345931437242,0.11130013337588827,0.04628584216687093,86176.0,0.10217010103977033,0.020764299122942344,0.1531701063405271,0.14409822734142966
44zdmfpq,False,1000,mean,['normalized_chrom_pathways'],,100,5,0.02409833327805341,0.22575396392450572,0.23717542142195489,0.12305191295343344,0.2815452947155651,0.0764110705200543,0.0723641883029259,0.02038098070582306,43070.0,0.1059861649803616,0.021674029888628845,0.1552363787198523,0.14722102393554
v9th2wsn,False,1000,mean,['normalized_chrom_pathways'],,500,2,0.02375729104994469,0.24540422895278127,0.28710362080997087,0.1226429622884916,0.30450789126210803,0.07513595878838883,0.08994441176156476,0.034244655391658,504380.0,0.10318583193797508,0.021263271394954236,0.15413400354868062,0.14581931077519958
5o6cjws6,False,1000,mean,['normalized_chrom_pathways'],,200,2,0.02341128053744598,0.266649282392649,0.31074977419369254,0.122025592503499,0.3103860939330654,0.1207977098993299,0.09410229029764516,0.048310295326522534,202004.0,0.1031572168515724,0.021166123373577803,0.1530074525552464,0.14548581846206798
6ll0944t,False,1000,mean,['normalized_chrom_pathways'],,100,2,0.023533232253654435,0.26824368046457703,0.26138719343050776,0.12191404013305292,0.2829781593543298,0.08366645627323092,0.07239700024202622,0.04335284788586624,100256.0,0.10479009911851976,0.021673263244068777,0.15340545053437454,0.14721842019281683
mv3zzxmv,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],10.0,500,10,0.020380105161785303,0.4451224399834832,0.4138241585440073,0.1132704537676915,0.47324730173998264,0.40748108052968135,0.18133730269409376,0.1715303128502086,43156.0,0.10257624542772,0.01912789431625356,0.14275890571794567,0.1383036308860095
rnae5y2s,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],10.0,200,10,0.021072037598431324,0.3955688391731916,0.4001943971184622,0.11387378577656754,0.4709077942803201,0.4001874414245548,0.18277073578881545,0.14340263417699883,17708.0,0.10174103285144293,0.01909440243145719,0.14516210799802862,0.13818249683464687
ppxbhud7,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],10.0,100,10,0.020949437008906915,0.40860094589791934,0.4186566283483907,0.1155899714778651,0.4671267513009537,0.3831902020414538,0.1781566735897245,0.14838645890417068,8306.0,0.10190479076311695,0.0192022090951824,0.14473920342777527,0.13857203576184626
uozegz6h,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],10.0,500,5,0.02055644514266815,0.4356588250276855,0.4171849216352375,0.11376936171221412,0.4766368512951184,0.3857786788567347,0.184456247604474,0.16436193331368154,70022.0,0.10181773803155664,0.01905502077649134,0.1433751901225179,0.13803992457434675
rf9x8ooc,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],10.0,200,5,0.020666276406058365,0.43421584225147225,0.35877244287475285,0.1145903303572142,0.44146565621327954,0.38280766852195414,0.16505258326558958,0.15989719323026064,28502.0,0.10414182085952951,0.01950838361083525,0.1437577003365676,0.13967241535405353
7s5279i0,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],10.0,100,5,0.020371881594607517,0.4391758068594625,0.3784263172268987,0.11382619752313286,0.4298674642106286,0.38404452690166974,0.16404279749179973,0.17186460828553407,14312.0,0.10268497343902128,0.01953197705857224,0.14273010052055424,0.13975684977335542
hry8t8rj,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],10.0,500,2,0.020807363228992175,0.413518952159609,0.4197604083832556,0.11415047735073232,0.4705925683677879,0.37829377299185835,0.1800209318082555,0.154161886413684,140514.0,0.10211418053289796,0.019158651065361795,0.14424757616331782,0.13841477907131808
gogyflmk,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],10.0,200,2,0.020544915976278885,0.43536732700642455,0.4317317540350236,0.11322351996355508,0.48881042335866454,0.4289412109736115,0.18710909779582363,0.1648306043433837,55890.0,0.10110298110788368,0.018993037448969543,0.14333497820238744,0.1378152293796645
ucvk2ir9,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],10.0,100,2,0.01952972737437334,0.49501030117682854,0.3048080329114847,0.10979433968028408,0.4045384226970078,0.4320907369508253,0.14915809372844446,0.2060989381788625,28286.0,0.10528392619374616,0.01987975526008447,0.13974880097651407,0.140995585959577
autrde90,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],5.0,500,10,0.02164257502091977,0.4007198594011014,0.36743793986488593,0.11675817518132552,0.4393718829850371,0.3734355972942128,0.13425818559380245,0.1202097725031268,13172.0,0.104338247889868,0.02022788870876758,0.14711415642595302,0.14222478232983018
17gt7l3s,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],5.0,200,10,0.021521228816880372,0.40977247179116216,0.3704856907074231,0.11650760750307372,0.43797953358060654,0.3814560500863888,0.1384382774696319,0.12514260532706345,5440.0,0.10394450105020946,0.020130221677038613,0.14670115479054815,0.14188101239080095
kom4scf7,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],5.0,100,10,0.021813288773791312,0.3631302937845098,0.33379736029482576,0.1165578061987612,0.44826972010061633,0.36936799087019995,0.14530692103040543,0.11327010421825212,2682.0,0.10420541160476791,0.019969737159350374,0.14769322521290987,0.14131432043268075
admoxk5q,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],5.0,500,5,0.021473010534201732,0.4144400155582484,0.35962361653347946,0.1160575984370715,0.444952849841173,0.394194416285727,0.14024592794173507,0.12710272208056184,18036.0,0.10430166959487187,0.02008798627617706,0.1465367207706032,0.14173209331755832
qud7xvrb,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],5.0,200,5,0.021654392266344132,0.3960739496237471,0.3696839400353323,0.1164475797348586,0.44461139574245306,0.37703141237750953,0.14083248942318594,0.11972939080038414,7318.0,0.10509411857204631,0.020074281381518858,0.1471543144673106,0.141683737180803
vftkv6zw,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],5.0,100,5,0.02192007456889195,0.3697190722251234,0.3796344346779945,0.11786769837310794,0.48685287180073866,0.3193453576369629,0.1573289928027111,0.1089291651722184,3522.0,0.10306109801007164,0.01968884379621091,0.14805429601633296,0.14031694051756868
aqqp1eec,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],5.0,500,2,0.021454226184213512,0.41410809212851696,0.3502057918578914,0.11588078106608642,0.4381740323062055,0.3887879425434653,0.13626341597135405,0.12786632287822763,24398.0,0.10401185491720084,0.02018103689193536,0.1464726124031845,0.14205997639002815
ry7owelw,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],5.0,200,2,0.021717744359428956,0.3860400923086977,0.3669931329851642,0.11717816027244604,0.44528314911828415,0.3432409514883741,0.1397140665811698,0.11715407098129492,9884.0,0.1038080580174732,0.020100413113175095,0.14736941459960054,0.1417759257179268
ruqvohli,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],5.0,100,2,0.021418551316219323,0.40190165544702217,0.32334165289988714,0.11581415806127572,0.4793237669442174,0.38627597243208434,0.15712361488323334,0.12931653849250602,4966.0,0.10403117289723196,0.019693642411259076,0.1463507817410598,0.14033403867650598
1iy9uacl,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],,500,10,0.020246308802852865,0.4479791489040857,0.41419757666525514,0.1117993220124817,0.4654311973577375,0.4282143972865622,0.18712564485970504,0.17696925571858912,91232.0,0.1023737952141356,0.018992650830047964,0.14228952457174374,0.13781382670127104
5o3d87mi,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],,200,10,0.02062307770580757,0.4177640815353947,0.4204083986524797,0.11374288800882452,0.4791145438918028,0.39081537019681345,0.1939489123991683,0.16165325942314568,36386.0,0.10260563619759332,0.01883322651425114,0.1436073734381615,0.13723420315012996
c5u596v0,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],,100,10,0.020381558953195197,0.4356647047707677,0.41721787029299473,0.11287614416767132,0.46363030355160895,0.42097176265070224,0.1845470520068876,0.1714712149159745,18306.0,0.10234252251488914,0.01905289914933215,0.14276399739848697,0.138032239528786
wadrrm3a,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],,200,5,0.01992906541576264,0.4698142528695553,0.4055595368899197,0.11251501173164832,0.460396110036834,0.4497000299651257,0.18209473422230715,0.18986548601605613,74142.0,0.10339880161103784,0.019110197076265534,0.14117034184191324,0.13823963641541284
dlis5924,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],,500,5,0.02028186554315051,0.4444176587351545,0.4325994020226288,0.1123700257959212,0.4884740351354687,0.4346919648834228,0.20043349566064372,0.1755238421018973,185322.0,0.10141136703134114,0.01868171549057969,0.1424144148011377,0.1366810721738006
bnvzbs9h,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],,100,5,0.02052011992209396,0.4293054257911333,0.4341150402794582,0.11193678033457044,0.4820122656986384,0.4159223201933069,0.19878315211127529,0.1658385863478954,36980.0,0.10095352106530128,0.01872027544586007,0.1432484552171295,0.1368220575998624
nd9xwob6,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],,500,2,0.02006406192312227,0.4590418175199815,0.4121822170991089,0.1115677641076701,0.48984976321205825,0.4559225752156532,0.2021206596919498,0.18437775602984097,502958.0,0.10155919716832708,0.01864229523191735,0.14164766825868427,0.1365367907632128
xo7cjqud,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],,200,2,0.021076628721004704,0.3931306066474889,0.398409678156616,0.11459963149562176,0.45848131248041374,0.36786335902683465,0.1835604407306919,0.14321600089655984,200936.0,0.10322656253877192,0.019075951129450944,0.14517792091432052,0.13811571644621384
s2tg5fo4,False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],,100,2,0.020216708707058655,0.4509587470850731,0.43331328960736726,0.11255574910920496,0.45763064174980633,0.40295443388226887,0.18869583551335056,0.17817252635471026,100842.0,0.10206862476265544,0.01895596363154956,0.14218547291147102,0.13768065816064928
8jkscgl9,False,1000,mean,['esm2_t33_650M_UR50D_all'],10.0,500,10,0.02054769375236884,0.4322047955027192,0.3829183175677915,0.11268350901615048,0.46540108452201207,0.42444006656083233,0.18141057039048292,0.16471768523575658,43584.0,0.10170385333738792,0.01912618243081168,0.14334466768027626,0.13829744188093893
5x7m0mzp,False,1000,mean,['esm2_t33_650M_UR50D_all'],10.0,200,10,0.020328161360460877,0.4497816450410699,0.36255604707386674,0.11197439263359948,0.46331067541625975,0.4241850442144992,0.18464959685591975,0.17364187530246278,17776.0,0.10259284964596774,0.019050503208926636,0.14257686123793326,0.1380235603399892
j3bsz517,False,1000,mean,['esm2_t33_650M_UR50D_all'],10.0,100,10,0.021019738351354105,0.39839204040117904,0.4432528013641105,0.114354689312666,0.5193957583663137,0.35415590791143065,0.2177731488905591,0.14552864582023006,8474.0,0.10047664522629092,0.01827657787339769,0.14498185524869692,0.1351908941955696
nn9u7zht,False,1000,mean,['esm2_t33_650M_UR50D_all'],10.0,500,5,0.02022132639334286,0.4549943062557856,0.40026029443397654,0.1121770856534062,0.47409657824619,0.4275768414207295,0.18341958189578111,0.17798481323542736,70968.0,0.10185440581584872,0.019079242268666828,0.14220171023353714,0.13812763035926892
vsne78qn,False,1000,mean,['esm2_t33_650M_UR50D_all'],10.0,200,5,0.020100126247447225,0.465463337315532,0.4194693619064006,0.11285437336873756,0.5225949860825582,0.3760113229921771,0.21567308009666145,0.1829117086638643,28548.0,0.10081283579202852,0.01832564557133816,0.1417749140272962,0.13537224815795207
ngozw5kg,False,1000,mean,['esm2_t33_650M_UR50D_all'],10.0,100,5,0.019693008211674815,0.48655796052309486,0.388492132171711,0.1125746842382854,0.4475294388430504,0.40087600175965415,0.184122861606266,0.19946142462714844,15270.0,0.1026183482829858,0.01906281027534261,0.1403317790512,0.13806813635065338
d3zu8rg2,False,1000,mean,['esm2_t33_650M_UR50D_all'],10.0,500,2,0.02020015291072136,0.4589615169443385,0.4395405859234705,0.11241414393552608,0.4887888305293376,0.43757371739698686,0.19521870002697883,0.17884553443308815,140332.0,0.10147770331365422,0.018803558173884863,0.14212724197254148,0.13712606671922323
b5w06mvp,False,1000,mean,['esm2_t33_650M_UR50D_all'],10.0,200,2,0.020069454940671676,0.4656220198695013,0.3965645533222151,0.113098230840743,0.47136969873123585,0.4146089551096915,0.1915053082404441,0.18415852499415797,55840.0,0.1011840851910148,0.018890320849015204,0.1416667037121697,0.13744206360869005
y8rlsmts,False,1000,mean,['esm2_t33_650M_UR50D_all'],10.0,100,2,0.020136964797593603,0.45702622056638226,0.3952136583541716,0.11248036331149254,0.4454409237648537,0.4413735503573501,0.1774427502112007,0.18141418831877565,27338.0,0.10193373582490148,0.019218889775735264,0.1419047736955794,0.1386322104553457
ojadkpu5,False,1000,mean,['esm2_t33_650M_UR50D_all'],5.0,500,10,0.021407657132847095,0.4164777991258436,0.3760485224254237,0.11659281459633164,0.45501951108533206,0.3660909537198197,0.14663360626626476,0.1297593968888926,12888.0,0.10339004910851868,0.019938739417464785,0.14631355758386538,0.1412046012616614
s2cewnuj,False,1000,mean,['esm2_t33_650M_UR50D_all'],5.0,200,10,0.021321903591096564,0.424024935970674,0.3164004689990455,0.115795389134367,0.46236705929762073,0.4166108805284063,0.1463713640854789,0.13324535583474084,5484.0,0.10429024104928453,0.019944866654892163,0.14602021637806378,0.14122629590445315
zos8hm8t,False,1000,mean,['esm2_t33_650M_UR50D_all'],5.0,100,10,0.02138542359314181,0.4147922882669517,0.3782615739381129,0.11558889091250718,0.41548054445679544,0.34396776517542343,0.13377441559453007,0.13066321036471373,2748.0,0.1045207867538232,0.020239191900484885,0.14623755876361522,0.142264513848271
v7ojzvic,False,1000,mean,['esm2_t33_650M_UR50D_all'],5.0,500,5,0.021173546464235735,0.4320779982908711,0.36313264858461697,0.11568658914090311,0.4212654539925313,0.3914274238280129,0.1311324674493669,0.13927620707427713,17782.0,0.10430757343678976,0.02030092050382299,0.14551132761484836,0.14248129878627228
qqkpl611,False,1000,mean,['esm2_t33_650M_UR50D_all'],5.0,200,5,0.02146482223996666,0.40601970400360815,0.3702275928883254,0.11616044778683284,0.43779840276796006,0.3800024227122901,0.13869371120288987,0.12743558363889873,7034.0,0.10426526119703196,0.020124253517660347,0.14650877871297222,0.14185997856217358
yx7s5108,False,1000,mean,['esm2_t33_650M_UR50D_all'],5.0,100,5,0.02111696834406718,0.4242583654886776,0.4050433412517242,0.11472844231177852,0.4346253805080871,0.3801171827681401,0.1429168275274273,0.14157615877440166,3548.0,0.10279490859079052,0.02002558122807535,0.14531678617443747,0.14151177063437284
r7f38orb,False,1000,mean,['esm2_t33_650M_UR50D_all'],5.0,500,2,0.021250441026414463,0.4285231538448764,0.3671798420457882,0.1158719685214099,0.4501126903614705,0.3727215347244802,0.14545511028087998,0.13615037365163196,24676.0,0.10349863035364693,0.01996627474640398,0.14577531007140565,0.1413020691511769
3p6uuac2,False,1000,mean,['esm2_t33_650M_UR50D_all'],5.0,200,2,0.02104211140996992,0.4474377914451226,0.3597444282785891,0.11548121828358451,0.4364677153737484,0.3860081989684345,0.1390540355351919,0.14461916077464831,9852.0,0.10448195947332636,0.02011583460988486,0.14505899286142146,0.14183030215678474
h02j13ds,False,1000,mean,['esm2_t33_650M_UR50D_all'],5.0,100,2,0.020813890421164716,0.45258642136206995,0.3439675126558691,0.11549986921489186,0.41342835923253174,0.3727597880764301,0.13485218735963567,0.1538965501549051,4854.0,0.10379638196519884,0.02021400997331534,0.14427019935234275,0.14217598240671783
z14yn69r,False,1000,mean,['esm2_t33_650M_UR50D_all'],,500,10,0.019951355745653543,0.46787953852068503,0.41286315602609014,0.11184317377731536,0.46899251449988194,0.4258809428176143,0.1907770254479153,0.18895936396788293,90892.0,0.101413124850746,0.018907337034476782,0.14124926812431116,0.13750395279582614
csz1c7th,False,1000,mean,['esm2_t33_650M_UR50D_all'],,200,10,0.0198472740699386,0.4700322026072607,0.3875476039826724,0.11147549082833023,0.46498236603492177,0.42330521711965,0.19033532918816676,0.19319037811786263,36350.0,0.10200031628269068,0.018917657181472803,0.14088035374011026,0.1375414744048965
i255e01f,False,1000,mean,['esm2_t33_650M_UR50D_all'],,100,10,0.019877806851787555,0.45991020307927705,0.4096671362236456,0.10982231181044096,0.48063065002088806,0.4183705347181046,0.20342772520005592,0.1919491929509848,18276.0,0.100536302806511,0.018611755901145652,0.1409886763246877,0.1364249093866133
wtvx4w8i,False,1000,mean,['esm2_t33_650M_UR50D_all'],,500,5,0.01986615298145969,0.4719094488539726,0.42332435486398834,0.11150199995791713,0.47302723838593547,0.42617421851589743,0.19145844945858193,0.1924229333084544,185076.0,0.10180109566705552,0.018891415695317836,0.14094734116491764,0.13744604648849612
rzjfhk2e,False,1000,mean,['esm2_t33_650M_UR50D_all'],,200,5,0.020264429050517615,0.44955508304215336,0.41387907297360255,0.11195469100651524,0.49190411028417647,0.4011820285752538,0.20353505081216117,0.17623265128035304,73998.0,0.10014282463970106,0.018609248259142994,0.14235318419521784,0.13641571851932238
