gene,is_metabolic,is_tflink_regulator,is_sgd_regulator,is_regulator,distinct_screens,n_records,as_query,as_array,min_smf,mean_smf,n_smf_sources,is_essential,is_mito,fails_fitness,passes_support,present_in_kuzmin,keep
Q0045,True,False,False,False,0,0,0,0,,,,False,True,True,False,False,False
Q0080,True,False,False,False,0,0,0,0,,,,False,True,True,False,False,False
Q0085,True,False,False,False,0,0,0,0,,,,False,True,True,False,False,False
Q0105,True,False,False,False,0,0,0,0,,,,False,True,True,False,False,False
Q0130,True,False,False,False,0,0,0,0,,,,False,True,True,False,False,False
Q0250,True,False,False,False,0,0,0,0,,,,False,True,True,False,False,False
Q0275,True,False,False,False,0,0,0,0,,,,False,True,True,False,False,False
YAL012W,True,False,False,False,0,0,0,0,0.668,0.668,1.0,False,False,True,False,False,False
YAL013W,False,False,True,True,10,10,0,10,0.832,0.832,2.0,False,False,True,False,True,False
YAL017W,False,False,True,True,10,10,0,10,0.9895,0.9895,2.0,False,False,False,False,True,True
YAL022C,True,False,False,False,10,10,0,10,0.9872,0.9872,2.0,False,False,False,False,True,True
YAL023C,True,False,False,False,10,10,0,10,1.0708,1.0708,2.0,False,False,False,False,True,True
YAL026C,True,False,False,False,10,10,0,10,0.692,0.692,1.0,False,False,True,False,True,False
YAL035W,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YAL038W,True,False,False,False,10,10,0,10,,,,True,False,True,False,True,False
YAL039C,True,False,False,False,0,0,0,0,0.7895,0.7895,1.0,False,False,True,False,False,False
YAL044C,True,False,False,False,0,0,0,0,0.817,0.817,1.0,False,False,True,False,False,False
YAL051W,False,True,True,True,310,1453,1134,319,0.9767,0.9777366666666666,3.0,False,False,False,True,True,True
YAL054C,True,False,False,False,342,353,0,353,0.9985,0.9985,2.0,False,False,False,True,True,True
YAL060W,True,False,False,False,10,10,0,10,1.0108,1.0108,1.0,False,False,False,False,True,True
YAL061W,True,False,False,False,10,10,0,10,1.0365,1.0365,2.0,False,False,False,False,True,True
YAL062W,True,False,False,False,11,1141,1131,10,1.006,1.0079333333333333,3.0,False,False,False,False,True,True
YAR002W,False,True,False,True,333,878,534,344,-0.0031,0.8451410409556315,1172.0,False,False,True,True,True,False
YAR007C,False,True,False,True,307,318,0,318,,,,True,False,True,True,True,False
YAR015W,True,False,False,False,307,318,0,318,1.005,1.005,1.0,False,False,False,True,True,True
YAR019C,False,False,True,True,11,22,0,22,,,,True,False,True,False,True,False
YAR035W,True,False,False,False,11,11,0,11,1.0195,1.0195,2.0,False,False,False,False,True,True
YAR050W,False,True,False,True,11,11,0,11,1.0175,1.0175,2.0,False,False,False,False,True,True
YAR071W,True,False,False,False,0,0,0,0,1.071,1.071,1.0,False,False,False,False,False,True
YBL005W,False,True,True,True,12,1037,1026,11,0.955,1.0093333333333334,3.0,False,False,False,False,True,True
YBL008W,False,False,True,True,317,328,0,328,0.9477,0.9477,2.0,False,False,False,True,True,True
YBL011W,True,False,False,False,11,11,0,11,0.9173,0.9173,2.0,False,False,False,False,True,True
YBL013W,True,False,False,False,11,11,0,11,0.974,0.974,2.0,False,False,False,False,True,True
YBL015W,True,False,False,False,11,11,0,11,0.9855,0.9855,2.0,False,False,False,False,True,True
YBL016W,False,False,True,True,0,0,0,0,,,,False,False,True,False,False,False
YBL021C,False,True,True,True,291,302,0,302,0.8702,0.8702,2.0,False,False,True,True,True,False
YBL023C,False,True,False,True,316,327,0,327,,,,True,False,True,True,True,False
YBL030C,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YBL033C,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YBL039C,True,False,False,False,0,0,0,0,0.9788,0.9788,2.0,False,False,False,False,False,True
YBL042C,True,False,False,False,11,11,0,11,0.9968,0.9968,2.0,False,False,False,False,True,True
YBL045C,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YBL054W,False,True,True,True,12,1085,1074,11,0.96776,1.0003799999999998,2.0,False,False,False,False,True,True
YBL056W,False,False,True,True,12,1111,1100,11,0.985,1.00375,2.0,False,False,False,False,True,True
YBL064C,True,False,False,False,12,550,539,11,0.8302,0.9488666666666666,3.0,False,False,True,False,True,False
YBL066C,False,True,False,True,11,11,0,11,0.9958,0.9958,2.0,False,False,False,False,True,True
YBL068W,True,False,False,False,11,11,0,11,1.0092,1.0092,2.0,False,False,False,False,True,True
YBL076C,True,False,False,False,11,11,0,11,,,,True,False,True,False,True,False
YBL080C,True,False,False,False,0,0,0,0,0.466,0.466,1.0,False,False,True,False,False,False
YBL084C,False,False,True,True,290,313,0,313,,,,True,False,True,True,True,False
YBL088C,False,False,True,True,301,312,0,312,1.0038,1.0038,2.0,False,False,False,True,True,True
YBL091C,True,False,False,False,11,11,0,11,0.966,0.966,2.0,False,False,False,False,True,True
YBL093C,False,True,False,True,0,0,0,0,,,,False,False,True,False,False,False
YBL097W,False,True,False,True,304,326,0,326,,,,True,False,True,True,True,False
YBL098W,True,False,False,False,11,11,0,11,1.0072,1.0072,2.0,False,False,False,False,True,True
YBL099W,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YBL103C,False,True,True,True,11,11,0,11,0.6907,0.6907,2.0,False,False,True,False,True,False
YBL105C,False,False,True,True,298,354,0,354,,,,True,False,True,True,True,False
YBR001C,True,False,False,False,12,1037,1026,11,0.95952,0.9937066666666666,3.0,False,False,False,False,True,True
YBR002C,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YBR003W,True,False,False,False,0,0,0,0,0.7405,0.7405,1.0,False,False,True,False,False,False
YBR004C,True,False,False,False,288,300,0,300,,,,True,False,True,True,True,False
YBR006W,True,False,False,False,11,11,0,11,1.006,1.006,2.0,False,False,False,False,True,True
YBR011C,True,False,False,False,11,11,0,11,,,,True,False,True,False,True,False
YBR018C,True,False,False,False,291,302,0,302,1.0145,1.0145,2.0,False,False,False,True,True,True
YBR019C,True,False,False,False,304,315,0,315,0.9835,0.9835,2.0,False,False,False,True,True,True
YBR020W,True,True,False,True,12,1054,1043,11,0.98832,0.9911066666666667,3.0,False,False,False,False,True,True
YBR021W,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YBR022W,True,False,False,False,11,11,0,11,1.0003,1.0003,2.0,False,False,False,False,True,True
YBR023C,True,False,False,False,288,300,0,300,0.993,0.993,2.0,False,False,False,True,True,True
YBR026C,True,False,False,False,11,11,0,11,0.7155,0.7155,2.0,False,False,True,False,True,False
YBR028C,False,False,True,True,280,291,0,291,0.9935,0.9935,2.0,False,False,False,True,True,True
YBR029C,True,False,False,False,11,11,0,11,,,,True,False,True,False,True,False
YBR033W,False,True,False,True,11,11,0,11,1.043,1.043,2.0,False,False,False,False,True,True
YBR034C,True,False,True,True,11,11,0,11,0.9605,0.9605,2.0,False,False,False,False,True,True
YBR035C,True,False,False,False,0,0,0,0,0.4735,0.4735,1.0,False,False,True,False,False,False
YBR036C,True,False,False,False,270,281,0,281,0.6375,0.6375,2.0,False,False,True,True,True,False
YBR038W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YBR039W,True,False,False,False,0,0,0,0,0.407,0.407,1.0,False,False,True,False,False,False
YBR041W,True,False,False,False,288,299,0,299,0.991,0.991,2.0,False,False,False,True,True,True
YBR042C,True,False,False,False,309,321,0,321,0.985,0.985,2.0,False,False,False,True,True,True
YBR046C,True,False,False,False,11,11,0,11,1.0163,1.0163,2.0,False,False,False,False,True,True
YBR049C,False,True,True,True,0,0,0,0,,,,True,False,True,False,False,False
YBR058C-A,True,False,False,False,301,312,0,312,0.82,0.82,1.0,False,False,True,True,True,False
YBR059C,False,False,True,True,0,0,0,0,0.984,0.984,1.0,False,False,False,False,False,True
YBR066C,False,True,False,True,12,1019,1008,11,0.89521,0.9738700000000001,3.0,False,False,True,False,True,False
YBR068C,True,False,False,False,271,282,0,282,0.9792,0.9792,2.0,False,False,False,True,True,True
YBR069C,True,False,False,False,11,11,0,11,1.016,1.016,2.0,False,False,False,False,True,True
YBR070C,True,False,False,False,276,772,486,286,0.8043,0.8043,1.0,True,False,True,True,True,False
YBR081C,False,True,True,True,0,0,0,0,,,,False,False,True,False,False,False
YBR082C,False,False,True,True,272,282,0,282,0.9042,0.9042,2.0,False,False,False,True,True,True
YBR083W,False,True,True,True,290,300,0,300,1.0463,1.0463,2.0,False,False,False,True,True,True
YBR084W,True,False,False,False,296,306,0,306,0.9722,0.9722,2.0,False,False,False,True,True,True
YBR085W,True,False,False,False,10,10,0,10,0.9857,0.9857,2.0,False,False,False,False,True,True
YBR088C,False,True,False,True,0,0,0,0,,,,True,False,True,False,False,False
YBR089C-A,False,False,True,True,0,0,0,0,1.021,1.021,1.0,False,False,False,False,False,True
YBR092C,True,False,False,False,272,283,0,283,0.9863,0.9863,1.0,False,False,False,True,True,True
YBR093C,True,False,True,True,0,0,0,0,1.0415,1.0415,1.0,False,False,False,False,False,True
YBR097W,True,False,True,True,0,0,0,0,0.235,0.235,1.0,False,False,True,False,False,False
YBR110W,True,False,False,False,10,10,0,10,,,,True,False,True,False,True,False
YBR111C,True,False,False,False,309,320,0,320,0.995,0.995,2.0,False,False,False,True,True,True
YBR112C,False,True,True,True,0,0,0,0,0.93,0.93,1.0,False,False,False,False,False,True
YBR115C,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YBR117C,True,False,False,False,0,0,0,0,1.024,1.024,1.0,False,False,False,False,False,True
YBR121C,True,False,False,False,10,10,0,10,,,,True,False,True,False,True,False
YBR126C,True,False,False,False,10,10,0,10,0.32,0.52725,2.0,False,False,True,False,True,False
YBR127C,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YBR128C,True,False,False,False,10,10,0,10,0.9652,0.9652,2.0,True,False,False,False,True,False
YBR132C,True,False,False,False,10,10,0,10,1.0268,1.0268,2.0,False,False,False,False,True,True
YBR136W,False,False,True,True,0,0,0,0,,,,True,False,True,False,False,False
YBR139W,False,False,True,True,10,10,0,10,0.9862,0.9862,2.0,False,False,False,False,True,True
YBR145W,True,False,False,False,10,10,0,10,1.0583,1.0583,2.0,False,False,False,False,True,True
YBR147W,True,False,False,False,284,1338,1045,293,0.99433,1.01891,3.0,False,False,False,True,True,True
YBR149W,True,False,False,False,10,10,0,10,1.0505,1.0505,2.0,False,False,False,False,True,True
YBR150C,False,True,False,True,10,10,0,10,0.984,0.984,2.0,False,False,False,False,True,True
YBR153W,True,False,False,False,10,10,0,10,,,,True,False,True,False,True,False
YBR158W,False,False,True,True,10,10,0,10,0.9405,0.9405,1.0,False,False,False,False,True,True
YBR159W,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YBR160W,False,False,True,True,10,40,0,40,,,,True,False,True,False,True,False
YBR161W,True,False,False,False,10,10,0,10,1.0442,1.0442,2.0,False,False,False,False,True,True
YBR166C,True,False,False,False,0,0,0,0,0.952,0.952,1.0,False,False,False,False,False,True
YBR176W,True,False,False,False,285,296,0,296,1.0092,1.0092,2.0,False,False,False,True,True,True
YBR177C,True,False,False,False,11,1016,1006,10,1.0005,1.0155,3.0,False,False,False,False,True,True
YBR180W,True,False,False,False,10,10,0,10,0.9992,0.9992,2.0,False,False,False,False,True,True
YBR182C,False,True,True,True,11,1036,1026,10,0.96632,0.9821066666666667,3.0,False,False,False,False,True,True
YBR183W,True,False,False,False,11,1051,1041,10,0.989,1.0011333333333334,3.0,False,False,False,False,True,True
YBR192W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YBR193C,False,True,False,True,10,20,0,20,,,,True,False,True,False,True,False
YBR196C,True,False,False,False,10,10,0,10,,,,True,False,True,False,True,False
YBR199W,True,False,False,False,10,10,0,10,1.0302,1.0302,2.0,False,False,False,False,True,True
YBR204C,True,False,False,False,10,10,0,10,1.03,1.03,1.0,False,False,False,False,True,True
YBR205W,True,False,False,False,10,10,0,10,1.008,1.008,2.0,False,False,False,False,True,True
YBR208C,True,False,False,False,10,10,0,10,1.0528,1.0528,2.0,False,False,False,False,True,True
YBR213W,True,False,False,False,10,10,0,10,0.9975,0.9975,2.0,False,False,False,False,True,True
YBR215W,False,False,True,True,321,331,0,331,0.9842,0.9842,2.0,False,False,False,True,True,True
YBR218C,True,False,False,False,10,10,0,10,1.0057,1.0057,2.0,False,False,False,False,True,True
YBR221C,True,False,False,False,10,10,0,10,0.8575,0.8575,2.0,False,False,True,False,True,False
YBR222C,True,False,False,False,10,10,0,10,1.0192,1.0192,1.0,False,False,False,False,True,True
YBR229C,True,False,False,False,295,771,467,304,0.7802,0.9368666666666666,3.0,False,False,True,True,True,False
YBR235W,True,False,False,False,10,10,0,10,0.9482,0.9482,2.0,False,False,False,False,True,True
YBR239C,False,True,True,True,11,503,493,10,0.8822,0.9630666666666667,3.0,False,False,True,False,True,False
YBR240C,False,True,True,True,293,304,0,304,1.0108,1.0108,2.0,False,False,False,True,True,True
YBR241C,True,False,False,False,11,1066,1056,10,0.971,0.9955333333333334,3.0,False,False,False,False,True,True
YBR242W,True,False,False,False,10,10,0,10,1.0285,1.0285,2.0,False,False,False,False,True,True
YBR243C,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YBR244W,True,False,False,False,10,10,0,10,1.0205,1.0205,2.0,False,False,False,False,True,True
YBR245C,False,False,True,True,10,10,0,10,1.0323,1.0323,2.0,False,False,False,False,True,True
YBR248C,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YBR249C,True,False,False,False,10,10,0,10,1.021,1.021,2.0,False,False,False,False,True,True
YBR252W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YBR253W,False,True,False,True,10,10,0,10,,,,True,False,True,False,True,False
YBR256C,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YBR263W,True,False,False,False,10,10,0,10,1.0297,1.0297,2.0,False,False,False,False,True,True
YBR265W,True,False,False,False,10,10,0,10,,,,True,False,True,False,True,False
YBR271W,False,False,True,True,10,10,0,10,1.0157,1.0157,1.0,False,False,False,False,True,True
YBR279W,False,False,True,True,0,0,0,0,0.249,0.249,1.0,False,False,True,False,False,False
YBR281C,True,False,False,False,10,10,0,10,0.9895,0.9895,2.0,False,False,False,False,True,True
YBR289W,False,False,True,True,10,10,0,10,0.2545,0.2545,2.0,False,False,True,False,True,False
YBR291C,True,False,False,False,292,302,0,302,0.9625,0.9625,2.0,False,False,False,True,True,True
YBR293W,True,False,False,False,10,10,0,10,0.9987,0.9987,2.0,False,False,False,False,True,True
YBR294W,True,False,False,False,0,0,0,0,0.978,0.978,1.0,False,False,False,False,False,True
YBR295W,True,False,False,False,324,334,0,334,1.0035,1.0035,2.0,False,False,False,True,True,True
YBR296C,True,False,False,False,10,10,0,10,1.0052,1.0052,2.0,False,False,False,False,True,True
YBR297W,False,True,False,True,10,10,0,10,1.0122,1.0122,2.0,False,False,False,False,True,True
YBR298C,True,False,False,False,10,10,0,10,0.9763,0.9763,2.0,False,False,False,False,True,True
YBR299W,True,False,False,False,10,10,0,10,1.0493,1.0493,2.0,False,False,False,False,True,True
YCL004W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YCL005W-A,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YCL009C,True,False,False,False,10,10,0,10,1.0065,1.0065,2.0,False,False,False,False,True,True
YCL017C,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YCL018W,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YCL025C,True,False,False,False,300,310,0,310,0.877,0.877,2.0,False,False,True,True,True,False
YCL030C,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YCL033C,False,False,True,True,313,323,0,323,1.0555,1.0555,2.0,False,False,False,True,True,True
YCL035C,True,False,True,True,11,1114,1104,10,0.93922,1.00174,3.0,False,False,False,False,True,True
YCL038C,True,False,False,False,10,10,0,10,0.939,0.939,2.0,False,False,False,False,True,True
YCL040W,True,False,False,False,11,1137,1127,10,0.95851,1.00417,3.0,False,False,False,False,True,True
YCL047C,True,False,False,False,10,10,0,10,1.022,1.022,2.0,False,False,False,False,True,True
YCL050C,True,False,False,False,11,1139,1129,10,0.9825,0.9901333333333334,3.0,False,False,False,False,True,True
YCL052C,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YCL055W,False,True,True,True,10,10,0,10,1.012,1.012,2.0,False,False,False,False,True,True
YCL058C,False,True,True,True,0,0,0,0,,,,False,False,True,False,False,False
YCL058W-A,False,False,True,True,0,0,0,0,,,,False,False,True,False,False,False
YCL064C,True,False,False,False,10,10,0,10,1.051,1.051,2.0,False,False,False,False,True,True
YCL069W,True,False,False,False,314,324,0,324,1.018,1.018,2.0,False,False,False,True,True,True
YCR005C,True,False,False,False,10,10,0,10,1.071,1.071,2.0,False,False,False,False,True,True
YCR010C,True,False,False,False,11,1111,1101,10,0.8806,0.9878666666666668,3.0,False,False,True,False,True,False
YCR011C,True,False,False,False,10,10,0,10,1.0495,1.0495,2.0,False,False,False,False,True,True
YCR012W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YCR018C,False,True,False,True,0,0,0,0,,,,False,False,True,False,False,False
YCR024C,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YCR024C-A,True,False,False,False,10,10,0,10,1.02,1.02,1.0,False,False,False,False,True,True
YCR028C,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YCR034W,True,False,False,False,323,334,0,334,1.012,1.012,1.0,False,False,False,True,True,True
YCR036W,True,False,False,False,10,10,0,10,1.0085,1.0085,2.0,False,False,False,False,True,True
YCR037C,True,False,False,False,10,10,0,10,1.058,1.058,1.0,False,False,False,False,True,True
YCR039C,False,False,True,True,0,0,0,0,,,,False,False,True,False,False,False
YCR048W,True,False,False,False,11,5321,5311,10,0.991,0.991,3.0,False,False,False,False,True,True
YCR053W,True,False,False,False,321,332,0,332,0.6425,0.6425,2.0,False,False,True,True,True,False
YCR065W,False,True,True,True,319,329,0,329,0.999,0.999,2.0,False,False,False,True,True,True
YCR068W,True,False,False,False,314,324,0,324,0.887,0.887,2.0,True,False,True,True,True,False
YCR073C,False,False,True,True,277,288,0,288,1.012,1.012,2.0,False,False,False,True,True,True
YCR075C,True,False,False,False,10,10,0,10,1.019,1.019,2.0,False,False,False,False,True,True
YCR079W,False,False,True,True,10,10,0,10,1.057,1.057,2.0,False,False,False,False,True,True
YCR081W,False,False,True,True,0,0,0,0,,,,False,False,True,False,False,False
YCR083W,True,False,False,False,329,339,0,339,1.051,1.051,2.0,False,False,False,True,True,True
YCR084C,False,True,True,True,0,0,0,0,,,,False,False,True,False,False,False
YCR098C,True,False,False,False,322,332,0,332,1.037,1.037,2.0,False,False,False,True,True,True
YCR105W,True,False,False,False,10,10,0,10,0.997,0.997,2.0,False,False,False,False,True,True
YCR106W,False,True,False,True,10,10,0,10,1.033,1.033,1.0,False,False,False,False,True,True
YCR107W,True,False,False,False,10,10,0,10,1.037,1.037,2.0,False,False,False,False,True,True
YDL002C,False,True,False,True,306,317,0,317,0.718,0.718,1.0,False,False,True,True,True,False
YDL003W,False,True,True,True,10,20,0,20,,,,True,False,True,False,True,False
YDL004W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YDL005C,False,False,True,True,0,0,0,0,0.388,0.388,1.0,False,False,True,False,False,False
YDL006W,False,False,True,True,295,306,0,306,0.607,0.607,2.0,False,False,True,True,True,False
YDL013W,False,False,True,True,299,309,0,309,0.5473,0.5473,2.0,False,False,True,True,True,False
YDL015C,True,False,False,False,10,10,0,10,,,,True,False,True,False,True,False
YDL017W,False,False,True,True,306,824,499,325,0.8448,0.8448,1.0,True,False,True,True,True,False
YDL020C,False,True,True,True,10,10,0,10,0.7663,0.7663,2.0,False,False,True,False,True,False
YDL022W,True,False,False,False,0,0,0,0,0.9615,0.9615,1.0,False,False,False,False,False,True
YDL024C,True,False,False,False,10,10,0,10,1.0292,1.0292,1.0,False,False,False,False,True,True
YDL028C,False,False,True,True,10,20,0,20,,,,True,False,True,False,True,False
YDL040C,True,False,False,False,0,0,0,0,0.2855,0.2855,1.0,False,False,True,False,False,False
YDL042C,True,True,True,True,0,0,0,0,,,,False,False,True,False,False,False
YDL045C,True,False,False,False,10,10,0,10,,,,True,False,True,False,True,False
YDL047W,False,False,True,True,0,0,0,0,,,,False,False,True,False,False,False
YDL048C,False,True,False,True,297,308,0,308,1.0255,1.0255,1.0,False,False,False,True,True,True
YDL052C,True,False,False,False,0,0,0,0,0.9905,0.9905,1.0,False,False,False,False,False,True
YDL055C,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YDL056W,False,True,True,True,10,10,0,10,1.0057,1.0057,2.0,False,False,False,False,True,True
YDL064W,False,False,True,True,10,10,0,10,,,,True,False,True,False,True,False
YDL066W,True,False,False,False,10,10,0,10,1.0212,1.0212,1.0,False,False,False,False,True,True
YDL067C,True,False,False,False,0,0,0,0,0.769,0.769,1.0,False,False,True,False,False,False
YDL074C,False,False,True,True,288,299,0,299,0.6118,0.6118,2.0,False,False,True,True,True,False
YDL078C,True,False,False,False,10,10,0,10,0.9367,0.9367,2.0,False,False,False,False,True,True
YDL080C,True,False,False,False,313,323,0,323,0.8982,0.8982,2.0,False,False,True,True,True,False
YDL085W,True,False,False,False,10,10,0,10,1.007,1.007,2.0,False,False,False,False,True,True
YDL090C,True,False,False,False,0,0,0,0,0.56,0.56,1.0,False,False,True,False,False,False
YDL093W,True,False,False,False,10,10,0,10,1.0197,1.0197,2.0,False,False,False,False,True,True
YDL095W,True,False,False,False,316,326,0,326,1.0202,1.0202,2.0,False,False,False,True,True,True
YDL100C,True,False,False,False,286,296,0,296,0.9887,0.9887,2.0,False,False,False,True,True,True
YDL101C,False,False,True,True,0,0,0,0,0.9345,0.9345,1.0,False,False,False,False,False,True
YDL103C,True,False,False,False,308,339,0,339,,,,True,False,True,True,True,False
YDL106C,False,True,True,True,294,304,0,304,0.9965,0.9965,2.0,False,False,False,True,True,True
YDL108W,False,False,True,True,280,291,0,291,,,,True,False,True,True,True,False
YDL120W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YDL122W,False,False,True,True,0,0,0,0,1.0267,1.0267,2.0,False,False,False,False,False,True
YDL126C,False,False,True,True,0,0,0,0,,,,True,False,True,False,False,False
YDL131W,True,False,False,False,0,0,0,0,0.9725,0.9725,1.0,False,False,False,False,False,True
YDL132W,False,False,True,True,0,0,0,0,,,,True,False,True,False,False,False
YDL134C,False,False,True,True,0,0,0,0,0.997,0.997,2.0,False,False,False,False,False,True
YDL141W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YDL142C,True,False,False,False,1,493,493,0,0.7229,0.8142999999999999,3.0,False,False,True,False,True,False
YDL166C,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YDL168W,True,False,False,False,0,0,0,0,0.9867,0.9867,2.0,False,False,False,False,False,True
YDL170W,False,True,True,True,1,506,506,0,0.8773,0.9689,3.0,False,False,True,False,True,False
YDL171C,True,False,False,False,0,0,0,0,0.9777,0.9777,2.0,False,False,False,False,False,True
YDL174C,True,False,False,False,0,0,0,0,0.9698,0.9698,2.0,False,False,False,False,False,True
YDL178W,True,False,False,False,0,0,0,0,1.0155,1.0155,2.0,False,False,False,False,False,True
YDL182W,True,False,False,False,0,0,0,0,0.9563,0.9563,2.0,False,False,False,False,False,True
YDL185W,True,False,False,False,0,0,0,0,0.9605,0.9605,1.0,False,False,False,False,False,True
YDL188C,False,False,True,True,0,0,0,0,0.9805,0.9805,2.0,False,False,False,False,False,True
YDL189W,False,False,True,True,0,0,0,0,1.0035,1.0035,2.0,False,False,False,False,False,True
YDL198C,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YDL205C,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YDL210W,True,False,False,False,0,0,0,0,1.001,1.001,2.0,False,False,False,False,False,True
YDL215C,True,False,False,False,0,0,0,0,0.9963,0.9963,2.0,False,False,False,False,False,True
YDL219W,True,False,False,False,0,0,0,0,0.9895,0.9895,2.0,False,False,False,False,False,True
YDL233W,False,True,True,True,0,0,0,0,1.001,1.001,2.0,False,False,False,False,False,True
YDL236W,True,False,False,False,0,0,0,0,1.021,1.021,2.0,False,False,False,False,False,True
YDL238C,True,False,False,False,0,0,0,0,0.997,0.997,2.0,False,False,False,False,False,True
YDL243C,True,False,False,False,0,0,0,0,0.9807,0.9807,2.0,False,False,False,False,False,True
YDL245C,True,False,False,False,0,0,0,0,1.009,1.009,1.0,False,False,False,False,False,True
YDL246C,True,False,False,False,0,0,0,0,1.0165,1.0165,1.0,False,False,False,False,False,True
YDL247W,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YDR001C,True,False,False,False,11,1036,1026,10,0.953,0.9547566666666666,3.0,False,False,False,False,True,True
YDR005C,False,False,True,True,288,299,0,299,0.8795,0.8795,2.0,False,False,True,True,True,False
YDR007W,True,False,False,False,316,327,0,327,0.9587,0.9587,2.0,False,False,False,True,True,True
YDR009W,True,True,True,True,11,1053,1043,10,0.99384,1.0127466666666667,3.0,False,False,False,False,True,True
YDR017C,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YDR019C,True,False,False,False,10,10,0,10,1.0248,1.0248,2.0,False,False,False,False,True,True
YDR020C,True,False,False,False,10,10,0,10,1.0345,1.0345,2.0,False,False,False,False,True,True
YDR023W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YDR028C,False,False,True,True,0,0,0,0,,,,False,False,True,False,False,False
YDR034C,False,True,False,True,0,0,0,0,,,,False,False,True,False,False,False
YDR035W,True,False,False,False,10,10,0,10,1.0035,1.0035,2.0,False,False,False,False,True,True
YDR036C,True,False,False,False,10,10,0,10,1.0047,1.0047,2.0,False,False,False,False,True,True
YDR037W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YDR038C,True,False,False,False,0,0,0,0,0.995,0.995,1.0,False,False,False,False,False,True
YDR039C,True,False,False,False,0,0,0,0,,,,False,False,True,False,False,False
YDR040C,True,False,False,False,0,0,0,0,0.9605,0.9605,1.0,False,False,False,False,False,True
YDR043C,False,True,True,True,279,1297,1008,289,0.957,0.96043,3.0,False,False,False,True,True,True
YDR044W,True,False,False,False,10,10,0,10,,,,True,False,True,False,True,False
YDR046C,True,False,False,False,10,10,0,10,0.9782,0.9782,2.0,False,False,False,False,True,True
YDR047W,True,False,False,False,0,0,0,0,,,,True,False,True,False,False,False
YDR050C,True,False,False,False,10,10,0,10,,,,True,False,True,False,True,False
YDR051C,True,False,False,False,10,10,0,10,0.9792,0.9792,2.0,False,False,False,False,True,True
YDR058C,True,False,False,False,10,10,0,10,0.988,0.988,2.0,False,False,False,False,True,True
YDR062W,True,False,False,False,286,317,0,317,,,,True,False,True,True,True,False
YDR071C,True,False,False,False,287,298,0,298,0.9788,0.9788,2.0,False,False,False,True,True,True
YDR072C,True,False,False,False,10,10,0,10,0.9892,0.9892,2.0,False,False,False,False,True,True
YDR074W,True,False,True,True,280,291,0,291,0.663,0.663,2.0,False,False,True,True,True,False
YDR079C-A,False,False,True,True,0,0,0,0,,,,False,False,True,False,False,False
YDR081C,False,True,True,True,300,311,0,311,,,,True,False,True,True,True,False
YDR093W,True,False,False,False,11,1085,1075,10,0.97358,1.00506,3.0,False,False,False,False,True,True
YDR096W,False,True,True,True,11,1032,1022,10,0.9917,1.0099666666666667,3.0,False,False,False,False,True,True
YDR098C,True,False,False,False,282,293,0,293,1.0088,1.0088,2.0,False,False,False,True,True,True
YDR099W,False,False,True,True,291,301,0,301,0.9945,0.9945,2.0,False,False,False,True,True,True
YDR105C,True,False,False,False,10,10,0,10,1.0102,1.0102,2.0,False,False,False,False,True,True
YDR109C,True,False,False,False,10,10,0,10,1.0195,1.0195,2.0,False,False,False,False,True,True
