idx,gene_1,gene_2,gene_3,gene_interaction,p_value,num_uncharacterized,uncharacterized_genes
163664,YNL144C,YHR131C,YPR031W,0.02393599972128868,0.31189998984336853,2,"YHR131C,YNL144C"
163797,YNL144C,YHR131C,YKL027W,-0.027549000456929207,0.2865999937057495,2,"YHR131C,YNL144C"
163853,YNL144C,YHR131C,YDR260C,0.02894200012087822,0.34929999709129333,2,"YHR131C,YNL144C"
164178,YNL144C,YHR131C,YOL070C,0.011308999732136726,0.45159998536109924,2,"YHR131C,YNL144C"
164274,YNL144C,YHR131C,YOR308C,0.038058001548051834,0.41019999980926514,2,"YHR131C,YNL144C"
164437,YNL144C,YHR131C,YGL145W,-0.01654200069606304,0.3206999897956848,2,"YHR131C,YNL144C"
164697,YNL144C,YHR131C,YIR003W,-0.04645700007677078,0.18199999630451202,2,"YHR131C,YNL144C"
165572,YNL144C,YHR131C,YCR017C,0.005102999974042177,0.33399999141693115,2,"YHR131C,YNL144C"
165794,YNL144C,YHR131C,YBR028C,-0.09917499870061874,0.2815000116825104,2,"YHR131C,YNL144C"
166269,YNL144C,YHR131C,YBL067C,-0.08268900215625763,0.3391000032424927,2,"YHR131C,YNL144C"
166340,YNL144C,YHR131C,YPR120C,0.001623000018298626,0.4586000144481659,2,"YHR131C,YNL144C"
166387,YDR404C,YNL144C,YHR131C,0.03331499919295311,0.46549999713897705,2,"YHR131C,YNL144C"
167005,YNL144C,YHR131C,YER111C,0.05124000087380409,0.40400001406669617,2,"YHR131C,YNL144C"
167484,YNL144C,YHR131C,YMR078C,0.03549199923872948,0.40119999647140503,2,"YHR131C,YNL144C"
168430,YNL144C,YHR131C,YML047C,0.033337999135255814,0.3434999883174896,2,"YHR131C,YNL144C"
168603,YNL144C,YDR382W,YHR131C,0.030559999868273735,0.37290000915527344,2,"YHR131C,YNL144C"
168743,YNL144C,YHR131C,YER053C,0.019192000851035118,0.48170000314712524,2,"YHR131C,YNL144C"
168794,YNL144C,YHR131C,YKR007W,0.06681600213050842,0.4758000075817108,2,"YHR131C,YNL144C"
169066,YNL144C,YHR131C,YBR084W,-0.02709300071001053,0.4756999909877777,2,"YHR131C,YNL144C"
169190,YNL144C,YHR131C,YML032C,0.12054400146007538,0.36489999294281006,2,"YHR131C,YNL144C"
170146,YNL144C,YHR131C,YPR057W,0.06672599911689758,0.4629000127315521,2,"YHR131C,YNL144C"
171094,YNL144C,YHR131C,YBR041W,0.03426700085401535,0.30329999327659607,2,"YHR131C,YNL144C"
171234,YNL144C,YHR131C,YJR092W,0.008546999655663967,0.4068000018596649,2,"YHR131C,YNL144C"
171289,YNL144C,YHR131C,YBR142W,0.005475000012665987,0.11240000277757645,2,"YHR131C,YNL144C"
171482,YNL144C,YML048W,YHR131C,0.040856000036001205,0.012500000186264515,2,"YHR131C,YNL144C"
171571,YNL144C,YDR164C,YHR131C,-0.01880500093102455,0.3190000057220459,2,"YHR131C,YNL144C"
171832,YDR505C,YNL144C,YHR131C,0.03397100046277046,0.4519999921321869,2,"YHR131C,YNL144C"
171881,YNL144C,YHR131C,YDR238C,-0.006690000183880329,0.298799991607666,2,"YHR131C,YNL144C"
171972,YBR004C,YNL144C,YHR131C,-0.03605400025844574,0.3926999866962433,2,"YHR131C,YNL144C"
172026,YNL144C,YHR131C,YLR002C,-0.029458999633789062,0.18050000071525574,2,"YHR131C,YNL144C"
172240,YNL144C,YHR131C,YLR021W,0.02188199944794178,0.37540000677108765,2,"YHR131C,YNL144C"
172494,YDR318W,YNL144C,YHR131C,-0.0065910001285374165,0.44130000472068787,2,"YHR131C,YNL144C"
172789,YNL144C,YBR010W,YHR131C,0.009022999554872513,0.4830000102519989,2,"YHR131C,YNL144C"
172817,YNL144C,YHR131C,YDR389W,-0.031647998839616776,0.27250000834465027,2,"YHR131C,YNL144C"
173176,YNL144C,YLR154C,YHR131C,0.02758999913930893,0.24570000171661377,2,"YHR131C,YNL144C"
173285,YNL144C,YHR131C,YGR261C,0.031057000160217285,0.4959999918937683,2,"YHR131C,YNL144C"
173475,YNL144C,YHR131C,YDR139C,-0.006000999826937914,0.30480000376701355,2,"YHR131C,YNL144C"
174621,YNL144C,YHR131C,YLR022C,-0.004437000025063753,0.17419999837875366,2,"YHR131C,YNL144C"
174754,YNL144C,YHR131C,YJL148W,-0.013612000271677971,0.3847000002861023,2,"YHR131C,YNL144C"
174891,YNL144C,YHR131C,YLR098C,-0.05930899828672409,0.1907999962568283,2,"YHR131C,YNL144C"
174922,YNL144C,YHR131C,YGR287C,0.023840999230742455,0.3312999904155731,2,"YHR131C,YNL144C"
175092,YNL144C,YHR131C,YPR119W,0.012660999782383442,0.4172999858856201,2,"YHR131C,YNL144C"
175829,YNL144C,YHR131C,YBR164C,-0.0547339990735054,0.3546999990940094,2,"YHR131C,YNL144C"
176522,YNL144C,YHR131C,YPR075C,-0.08045399934053421,0.48739999532699585,2,"YHR131C,YNL144C"
176737,YNL144C,YAR002W,YHR131C,-0.017761999741196632,0.3197999894618988,2,"YHR131C,YNL144C"
176872,YLR330W,YNL144C,YHR131C,-0.043432001024484634,0.2888999879360199,2,"YHR131C,YNL144C"
176878,YDR424C,YNL144C,YHR131C,0.02412799932062626,0.2676999866962433,2,"YHR131C,YNL144C"
177238,YNL144C,YHR131C,YOR085W,-0.012168999761343002,0.2728999853134155,2,"YHR131C,YNL144C"
177434,YNL144C,YHR131C,YKL068W,-0.025095000863075256,0.036329999566078186,2,"YHR131C,YNL144C"
177695,YNL144C,YHR131C,YBR240C,0.034738000482320786,0.4203999936580658,2,"YHR131C,YNL144C"
177861,YNL144C,YHR131C,YLR216C,0.47921299934387207,0.46459999680519104,2,"YHR131C,YNL144C"
177994,YDL108W,YNL144C,YHR131C,-0.005886000115424395,0.29269999265670776,2,"YHR131C,YNL144C"
178084,YNL144C,YMR240C,YHR131C,-0.014084000140428543,0.38940000534057617,2,"YHR131C,YNL144C"
178392,YNL144C,YHR131C,YKL055C,-3.7999998312443495e-05,0.29750001430511475,2,"YHR131C,YNL144C"
178541,YNL144C,YOR154W,YHR131C,0.05636399984359741,0.33410000801086426,2,"YHR131C,YNL144C"
178812,YNL144C,YGR068C,YHR131C,-0.04280199855566025,0.38089999556541443,2,"YHR131C,YNL144C"
178840,YNL144C,YBR227C,YHR131C,0.03520900011062622,0.21040000021457672,2,"YHR131C,YNL144C"
179143,YNL144C,YBR086C,YHR131C,-0.056386999785900116,0.249099999666214,2,"YHR131C,YNL144C"
179240,YNL144C,YHR131C,YOL141W,0.037790000438690186,0.33320000767707825,2,"YHR131C,YNL144C"
179291,YNL144C,YHR131C,YMR296C,-0.08120600134134293,0.4896000027656555,2,"YHR131C,YNL144C"
179478,YNL144C,YHR131C,YOL136C,0.04435800015926361,0.4058000147342682,2,"YHR131C,YNL144C"
179814,YNL144C,YHR131C,YIL057C,0.12764500081539154,0.29319998621940613,2,"YHR131C,YNL144C"
179860,YNL144C,YHR131C,YPL196W,0.15715299546718597,0.2597000002861023,2,"YHR131C,YNL144C"
179972,YLR077W,YNL144C,YHR131C,5.8000001445179805e-05,0.3246999979019165,2,"YHR131C,YNL144C"
180173,YNL144C,YHR131C,YPL092W,-0.03302299976348877,0.11420000344514847,2,"YHR131C,YNL144C"
180272,YNL144C,YDR339C,YHR131C,0.10672000050544739,0.357699990272522,2,"YHR131C,YNL144C"
180775,YNL144C,YHR131C,YLR319C,0.07117900252342224,0.3959999978542328,2,"YHR131C,YNL144C"
182164,YNL144C,YPL001W,YHR131C,-0.002005999907851219,0.19629999995231628,2,"YHR131C,YNL144C"
182236,YNL144C,YHR131C,YPL145C,-0.0677580013871193,0.4433000087738037,2,"YHR131C,YNL144C"
182274,YNL144C,YHR131C,YBR275C,-0.09548600018024445,0.4848000109195709,2,"YHR131C,YNL144C"
182447,YNL144C,YHR131C,YIR011C,-0.01811400055885315,0.1404999941587448,2,"YHR131C,YNL144C"
182885,YMR123W,YNL144C,YHR131C,-0.04830700159072876,0.2606000006198883,2,"YHR131C,YNL144C"
183805,YNL144C,YHR131C,YJL012C,-0.002329000039026141,0.4909000098705292,2,"YHR131C,YNL144C"
184206,YNL144C,YJL121C,YHR131C,-0.05146700143814087,0.36820000410079956,2,"YHR131C,YNL144C"
184829,YNL144C,YHR131C,YLL040C,-0.009580999612808228,0.3269999921321869,2,"YHR131C,YNL144C"
185046,YNL144C,YHR131C,YJL154C,-0.009233999997377396,0.42910000681877136,2,"YHR131C,YNL144C"
185188,YNL144C,YHR131C,YMR070W,0.017396999523043633,0.43320000171661377,2,"YHR131C,YNL144C"
185500,YIL140W,YNL144C,YHR131C,0.008139999583363533,0.43650001287460327,2,"YHR131C,YNL144C"
185522,YNL144C,YHR131C,YCR063W,0.007938000373542309,0.2809999883174896,2,"YHR131C,YNL144C"
185686,YNL144C,YHR131C,YAL055W,0.046525001525878906,0.49129998683929443,2,"YHR131C,YNL144C"
186198,YNL144C,YHR131C,YPL106C,0.13879500329494476,0.09284999966621399,2,"YHR131C,YNL144C"
186749,YNL144C,YHR131C,YPL232W,-0.015254000201821327,0.4174000024795532,2,"YHR131C,YNL144C"
186884,YNL144C,YHR131C,YDL117W,0.055420998483896255,0.35089999437332153,2,"YHR131C,YNL144C"
187751,YNL144C,YHR131C,YKL092C,-0.04136599972844124,0.49320000410079956,2,"YHR131C,YNL144C"
187759,YNL144C,YDR178W,YHR131C,0.0455779992043972,0.24969999492168427,2,"YHR131C,YNL144C"
189003,YNL144C,YHR131C,YJR137C,0.027674000710248947,0.4765999913215637,2,"YHR131C,YNL144C"
189190,YNL144C,YHR131C,YDR127W,0.06935100257396698,0.2849000096321106,2,"YHR131C,YNL144C"
189228,YNL144C,YHR131C,YDR083W,0.04659600183367729,0.490200012922287,2,"YHR131C,YNL144C"
190015,YNL144C,YHR131C,YER106W,-0.020855000242590904,0.49459999799728394,2,"YHR131C,YNL144C"
190077,YNL144C,YHR131C,YGR043C,0.00904100015759468,0.33399999141693115,2,"YHR131C,YNL144C"
190853,YNL144C,YHR131C,YLR436C,-0.031989000737667084,0.07002999633550644,2,"YHR131C,YNL144C"
190991,YNL144C,YHR131C,YMR275C,-0.00011200000153621659,0.47429999709129333,2,"YHR131C,YNL144C"
191071,YNL144C,YHR131C,YFL049W,-0.047609999775886536,0.4936999976634979,2,"YHR131C,YNL144C"
191584,YNL144C,YHR131C,YML103C,0.05658600106835365,0.3199000060558319,2,"YHR131C,YNL144C"
191771,YNL144C,YOL007C,YHR131C,-0.037873998284339905,0.4555000066757202,2,"YHR131C,YNL144C"
191829,YNL144C,YHR131C,YBL084C,0.09007100015878677,0.2711000144481659,2,"YHR131C,YNL144C"
191908,YNL144C,YHR131C,YBL105C,-0.06033099815249443,0.4902999997138977,2,"YHR131C,YNL144C"
192117,YNL144C,YPL179W,YHR131C,-0.007608999963849783,0.49570000171661377,2,"YHR131C,YNL144C"
193248,YKL052C,YNL144C,YHR131C,0.0008590000215917826,0.4740000069141388,2,"YHR131C,YNL144C"
193376,YNL144C,YHR131C,YOR251C,0.027910999953746796,0.47540000081062317,2,"YHR131C,YNL144C"
193462,YNL144C,YHR131C,YOL080C,0.07099000364542007,0.36629998683929443,2,"YHR131C,YNL144C"
193490,YNL144C,YHR131C,YDR538W,-0.022206999361515045,0.27720001339912415,2,"YHR131C,YNL144C"
193627,YNL144C,YHR131C,YIL048W,-0.010320999659597874,0.16110000014305115,2,"YHR131C,YNL144C"
193639,YGL043W,YNL144C,YHR131C,0.0004799999878741801,0.35839998722076416,2,"YHR131C,YNL144C"
193918,YNL144C,YJR033C,YHR131C,-0.028734000399708748,0.25049999356269836,2,"YHR131C,YNL144C"
193981,YNL144C,YHR131C,YIL154C,-0.029910000041127205,0.4560999870300293,2,"YHR131C,YNL144C"
194007,YJR032W,YNL144C,YHR131C,0.05945400148630142,0.28380000591278076,2,"YHR131C,YNL144C"
194276,YNL144C,YHR131C,YPR108W,0.13469700515270233,0.48190000653266907,2,"YHR131C,YNL144C"
194539,YNL144C,YHR131C,YMR224C,0.06099199876189232,0.05324999988079071,2,"YHR131C,YNL144C"
194700,YIR037W,YNL144C,YHR131C,0.009097999893128872,0.36629998683929443,2,"YHR131C,YNL144C"
194788,YNL144C,YHR131C,YLR377C,-0.03074599988758564,0.4860999882221222,2,"YHR131C,YNL144C"
195324,YNL144C,YHR131C,YDR031W,-0.006955999881029129,0.4259999990463257,2,"YHR131C,YNL144C"
195368,YNL144C,YHR131C,YLR333C,0.06813900172710419,0.43720000982284546,2,"YHR131C,YNL144C"
195733,YNL144C,YHR131C,YPL152W,-0.0026539999525994062,0.4659000039100647,2,"YHR131C,YNL144C"
196096,YNL144C,YHR131C,YOR038C,-0.01955999992787838,0.4108000099658966,2,"YHR131C,YNL144C"
196392,YNL144C,YHR131C,YDR463W,-0.023646999150514603,0.21490000188350677,2,"YHR131C,YNL144C"
196731,YNL144C,YHR131C,YDR016C,0.05311499908566475,0.20430000126361847,2,"YHR131C,YNL144C"
197036,YNL144C,YHR131C,YOL092W,-0.02179500088095665,0.4499000012874603,2,"YHR131C,YNL144C"
197597,YNL144C,YGL244W,YHR131C,0.08304499834775925,0.3163999915122986,2,"YHR131C,YNL144C"
198154,YNL144C,YHR131C,YGR231C,-0.07885599881410599,0.38589999079704285,2,"YHR131C,YNL144C"
198423,YNL144C,YHR131C,YLR200W,-0.0047079999931156635,0.17430000007152557,2,"YHR131C,YNL144C"
198892,YNL144C,YOR327C,YHR131C,0.04452100023627281,0.12300000339746475,2,"YHR131C,YNL144C"
199216,YNL144C,YHR131C,YKL069W,-0.058364998549222946,0.2249000072479248,2,"YHR131C,YNL144C"
200170,YNL144C,YHR131C,YLL029W,0.0067170001566410065,0.3124000132083893,2,"YHR131C,YNL144C"
200397,YNL144C,YOR245C,YHR131C,-0.03550399839878082,0.4311000108718872,2,"YHR131C,YNL144C"
201264,YNL144C,YHR131C,YML117W,-0.03265099972486496,0.23690000176429749,2,"YHR131C,YNL144C"
201299,YNL144C,YHR131C,YDL095W,-0.016201000660657883,0.2224999964237213,2,"YHR131C,YNL144C"
201531,YNL144C,YHR131C,YIL007C,-0.02087000012397766,0.2037000060081482,2,"YHR131C,YNL144C"
201632,YNL144C,YHR131C,YLR170C,-0.04262800142168999,0.3849000036716461,2,"YHR131C,YNL144C"
201723,YNL144C,YER056C,YHR131C,-0.03262599930167198,0.3314000070095062,2,"YHR131C,YNL144C"
201758,YNL144C,YGL087C,YHR131C,0.036479998379945755,0.36579999327659607,2,"YHR131C,YNL144C"
202165,YNL144C,YIL008W,YHR131C,0.02297299914062023,0.4036000072956085,2,"YHR131C,YNL144C"
202662,YNL144C,YHR131C,YLR190W,-0.002010999945923686,0.3140999972820282,2,"YHR131C,YNL144C"
202836,YNL144C,YHR131C,YDL088C,0.007641000207513571,0.13809999823570251,2,"YHR131C,YNL144C"
202874,YNL144C,YHR131C,YLR264W,0.03947500139474869,0.2590000033378601,2,"YHR131C,YNL144C"
203932,YNL144C,YHR131C,YLR133W,0.014673000201582909,0.1873999983072281,2,"YHR131C,YNL144C"
204111,YJR068W,YNL144C,YHR131C,0.008441999554634094,0.32030001282691956,2,"YHR131C,YNL144C"
204869,YNL144C,YHR131C,YJR075W,-0.14944900572299957,0.29589998722076416,2,"YHR131C,YNL144C"
204935,YNL144C,YHR131C,YOL021C,0.013358999975025654,0.48570001125335693,2,"YHR131C,YNL144C"
205291,YNL144C,YOR326W,YHR131C,0.048914000391960144,0.4065000116825104,2,"YHR131C,YNL144C"
205310,YNL144C,YDR479C,YHR131C,0.023127999156713486,0.3571000099182129,2,"YHR131C,YNL144C"
205352,YNL144C,YHR131C,YGL110C,-0.043108999729156494,0.41019999980926514,2,"YHR131C,YNL144C"
205795,YNL144C,YDR121W,YHR131C,-0.01197499968111515,0.1590999960899353,2,"YHR131C,YNL144C"
206027,YNL144C,YHR131C,YML124C,0.00674099987372756,0.391400009393692,2,"YHR131C,YNL144C"
206166,YNL144C,YHR131C,YMR207C,0.017281999811530113,0.2745000123977661,2,"YHR131C,YNL144C"
206768,YNL144C,YHR131C,YFL029C,-0.015850000083446503,0.37720000743865967,2,"YHR131C,YNL144C"
207143,YNL144C,YHR131C,YGR196C,-0.04667700082063675,0.48019999265670776,2,"YHR131C,YNL144C"
207461,YNL144C,YJL036W,YHR131C,0.25244298577308655,0.41760000586509705,2,"YHR131C,YNL144C"
207746,YNL144C,YHR131C,YGR270W,-0.05369500070810318,0.478300005197525,2,"YHR131C,YNL144C"
207868,YNL144C,YHR131C,YER101C,0.05475800111889839,0.41499999165534973,2,"YHR131C,YNL144C"
207913,YNL144C,YHR131C,YBR147W,0.10464199632406235,0.4023999869823456,2,"YHR131C,YNL144C"
207994,YNL144C,YHR131C,YMR197C,0.008692000061273575,0.42660000920295715,2,"YHR131C,YNL144C"
208012,YNL144C,YOR007C,YHR131C,-0.022525999695062637,0.20679999887943268,2,"YHR131C,YNL144C"
208512,YNL144C,YHR131C,YKL110C,-0.023740999400615692,0.31700000166893005,2,"YHR131C,YNL144C"
208627,YNL144C,YHR131C,YGL019W,-0.012593000195920467,0.29429998993873596,2,"YHR131C,YNL144C"
208873,YNL144C,YCR077C,YHR131C,0.07249599695205688,0.10939999669790268,2,"YHR131C,YNL144C"
209510,YNL144C,YHR131C,YOR367W,0.03354800119996071,0.41029998660087585,2,"YHR131C,YNL144C"
209529,YNL144C,YHR131C,YKL079W,-0.013098999857902527,0.43470001220703125,2,"YHR131C,YNL144C"
210062,YKR003W,YNL144C,YHR131C,-0.009184000082314014,0.4487000107765198,2,"YHR131C,YNL144C"
210399,YNL144C,YHR131C,YOR195W,-0.02281400002539158,0.46129998564720154,2,"YHR131C,YNL144C"
210664,YNL144C,YHR131C,YJR011C,0.11753799766302109,0.27070000767707825,2,"YHR131C,YNL144C"
210701,YNL144C,YDR369C,YHR131C,-0.018603000789880753,0.1809999942779541,2,"YHR131C,YNL144C"
211857,YNL144C,YHR131C,YER095W,-0.004011000040918589,0.4472000002861023,2,"YHR131C,YNL144C"
211924,YNL144C,YHR131C,YOR304W,-0.07988300174474716,0.28040000796318054,2,"YHR131C,YNL144C"
212283,YNL144C,YLR044C,YHR131C,-0.014267000369727612,0.31470000743865967,2,"YHR131C,YNL144C"
212404,YNL144C,YHR131C,YCR088W,-0.005940000060945749,0.2971000075340271,2,"YHR131C,YNL144C"
212600,YLR363C,YNL144C,YHR131C,-0.008502000011503696,0.4023999869823456,2,"YHR131C,YNL144C"
213041,YNL144C,YLR324W,YHR131C,-0.0072479997761547565,0.35010001063346863,2,"YHR131C,YNL144C"
213234,YNL144C,YHR131C,YBR135W,-0.03753599897027016,0.46050000190734863,2,"YHR131C,YNL144C"
213315,YNL144C,YHR131C,YMR039C,0.20465199649333954,0.4068000018596649,2,"YHR131C,YNL144C"
213475,YNL144C,YHR131C,YOL101C,-0.041503001004457474,0.25220000743865967,2,"YHR131C,YNL144C"
213513,YNL144C,YHR131C,YLR222C,0.07367999851703644,0.3028999865055084,2,"YHR131C,YNL144C"
213723,YNL144C,YLR266C,YHR131C,0.027793999761343002,0.4675000011920929,2,"YHR131C,YNL144C"
213764,YLR079W,YNL144C,YHR131C,0.03286999836564064,0.31150001287460327,2,"YHR131C,YNL144C"
213844,YNL144C,YDR162C,YHR131C,-0.04537300020456314,0.3391999900341034,2,"YHR131C,YNL144C"
214092,YNL144C,YLL048C,YHR131C,-0.020069999620318413,0.4900999963283539,2,"YHR131C,YNL144C"
214150,YNL144C,YHR131C,YGR148C,0.034279000014066696,0.49959999322891235,2,"YHR131C,YNL144C"
214428,YNL144C,YHR131C,YBR103W,-0.052494000643491745,0.19189999997615814,2,"YHR131C,YNL144C"
214742,YNL144C,YHR131C,YBR246W,-0.05860999971628189,0.16680000722408295,2,"YHR131C,YNL144C"
214774,YNL144C,YHR131C,YML065W,0.02336299978196621,0.42879998683929443,2,"YHR131C,YNL144C"
215329,YNL144C,YHR131C,YBL052C,0.007966999895870686,0.3125999867916107,2,"YHR131C,YNL144C"
215600,YNL144C,YHR131C,YIL065C,-0.026959000155329704,0.4431000053882599,2,"YHR131C,YNL144C"
216129,YNL144C,YHR131C,YML108W,0.002472999971359968,0.37880000472068787,2,"YHR131C,YNL144C"
216185,YDL048C,YNL144C,YHR131C,0.07078900188207626,0.3880999982357025,2,"YHR131C,YNL144C"
216265,YNL144C,YHR131C,YLR143W,0.03256800025701523,0.21940000355243683,2,"YHR131C,YNL144C"
216539,YNL144C,YHR131C,YMR250W,-0.03634300082921982,0.4016000032424927,2,"YHR131C,YNL144C"
216912,YNL144C,YHR131C,YBL089W,0.04709099978208542,0.051180001348257065,2,"YHR131C,YNL144C"
217050,YNL144C,YHR131C,YLR033W,-0.014398000203073025,0.4925000071525574,2,"YHR131C,YNL144C"
217291,YNL144C,YHR131C,YGR206W,-0.009265000000596046,0.47850000858306885,2,"YHR131C,YNL144C"
218028,YNL144C,YHR131C,YPR141C,-0.013167999684810638,0.2976999878883362,2,"YHR131C,YNL144C"
218444,YNL144C,YBR062C,YHR131C,-0.06444700062274933,0.4323999881744385,3,"YBR062C,YHR131C,YNL144C"
218973,YNL144C,YIL034C,YHR131C,-0.03349199891090393,0.26809999346733093,2,"YHR131C,YNL144C"
219371,YNL144C,YHR131C,YER153C,0.03442800045013428,0.2831000089645386,2,"YHR131C,YNL144C"
219406,YNL144C,YHR131C,YOR123C,-0.0028830000665038824,0.3889000117778778,2,"YHR131C,YNL144C"
219906,YNL144C,YHR131C,YJL203W,0.14931100606918335,0.06683000177145004,2,"YHR131C,YNL144C"
220520,YNL144C,YHR131C,YKL190W,0.022725999355316162,0.4765999913215637,2,"YHR131C,YNL144C"
220654,YNL144C,YBL085W,YHR131C,-0.012582999654114246,0.48429998755455017,2,"YHR131C,YNL144C"
220994,YNL144C,YHR131C,YDR391C,0.027123000472784042,0.27379998564720154,3,"YDR391C,YHR131C,YNL144C"
221063,YNL144C,YHR131C,YOR025W,0.0059460001066327095,0.36090001463890076,2,"YHR131C,YNL144C"
221755,YNL144C,YHR131C,YGR085C,-0.0065379999577999115,0.41940000653266907,2,"YHR131C,YNL144C"
221771,YNL144C,YHR131C,YKL062W,0.0035059999208897352,0.3449000120162964,2,"YHR131C,YNL144C"
221938,YNL144C,YHR131C,YDR466W,0.007406999822705984,0.30640000104904175,2,"YHR131C,YNL144C"
222056,YNL144C,YHR131C,YBR072W,0.10375899821519852,0.43220001459121704,2,"YHR131C,YNL144C"
222103,YNL144C,YHR131C,YKL168C,-0.03551200032234192,0.3495999872684479,2,"YHR131C,YNL144C"
222109,YNL144C,YHR131C,YDL083C,0.05044199898838997,0.45179998874664307,2,"YHR131C,YNL144C"
222254,YNL144C,YHR131C,YDR330W,0.023375000804662704,0.13199999928474426,2,"YHR131C,YNL144C"
222471,YNL144C,YHR131C,YMR263W,0.0019120000069960952,0.4677000045776367,2,"YHR131C,YNL144C"
222612,YNL144C,YHR131C,YGR081C,0.045361001044511795,0.4991999864578247,2,"YHR131C,YNL144C"
222669,YNL144C,YHR131C,YML069W,-0.02422500029206276,0.4052000045776367,2,"YHR131C,YNL144C"
223074,YNL144C,YHR131C,YLR039C,0.0025319999549537897,0.16930000483989716,2,"YHR131C,YNL144C"
224288,YIL118W,YNL144C,YHR131C,0.0037769998889416456,0.04470999911427498,2,"YHR131C,YNL144C"
224595,YNL144C,YPL241C,YHR131C,0.031481001526117325,0.32690000534057617,2,"YHR131C,YNL144C"
224612,YNL144C,YHR131C,YBR019C,-0.0044450000859797,0.4471000134944916,2,"YHR131C,YNL144C"
224849,YNL144C,YHR131C,YLR181C,0.015495999716222286,0.29109999537467957,2,"YHR131C,YNL144C"
224891,YNL144C,YDR334W,YHR131C,0.011893000453710556,0.09838999807834625,2,"YHR131C,YNL144C"
224986,YNL144C,YHR131C,YGL257C,-0.052455998957157135,0.3474999964237213,2,"YHR131C,YNL144C"
225103,YNL144C,YHR131C,YJL155C,-0.017458999529480934,0.21070000529289246,2,"YHR131C,YNL144C"
225340,YNL144C,YHR131C,YGR096W,0.07465200126171112,0.4991999864578247,2,"YHR131C,YNL144C"
225345,YML114C,YNL144C,YHR131C,0.04464700073003769,0.4002000093460083,2,"YHR131C,YNL144C"
225589,YJL094C,YNL144C,YHR131C,0.03692600131034851,0.39899998903274536,2,"YHR131C,YNL144C"
226101,YNL144C,YHR131C,YOR127W,0.10501500219106674,0.414000004529953,2,"YHR131C,YNL144C"
226405,YNL144C,YHR131C,YOL135C,0.04049300029873848,0.3066999912261963,2,"YHR131C,YNL144C"
226653,YNL144C,YPR043W,YHR131C,-0.050248000770807266,0.4772999882698059,2,"YHR131C,YNL144C"
227135,YNL144C,YHR131C,YDR166C,0.03321800008416176,0.40959998965263367,2,"YHR131C,YNL144C"
227188,YNL144C,YHR131C,YOL126C,0.04614099860191345,0.3537999987602234,2,"YHR131C,YNL144C"
227503,YNL144C,YHR131C,YDR497C,-0.02712699957191944,0.400299996137619,2,"YHR131C,YNL144C"
227604,YNL144C,YHR131C,YPL015C,-0.04224599897861481,0.3564999997615814,2,"YHR131C,YNL144C"
227628,YNL144C,YHR131C,YMR164C,0.038343001157045364,0.07872000336647034,2,"YHR131C,YNL144C"
227808,YNL144C,YHR131C,YMR143W,0.07623499631881714,0.23770000040531158,2,"YHR131C,YNL144C"
228019,YNL144C,YHR131C,YPR164W,-0.014545000158250332,0.40119999647140503,2,"YHR131C,YNL144C"
228205,YNL144C,YHR131C,YDR076W,-0.020826999098062515,0.3831999897956848,2,"YHR131C,YNL144C"
228449,YER149C,YNL144C,YHR131C,-0.0021550001110881567,0.16200000047683716,2,"YHR131C,YNL144C"
228502,YNL144C,YHR131C,YGR178C,0.006579000037163496,0.4814000129699707,2,"YHR131C,YNL144C"
228734,YNL144C,YHR131C,YIL097W,-0.0288929995149374,0.4860000014305115,2,"YHR131C,YNL144C"
228744,YNL144C,YHR131C,YOL152W,0.08401499688625336,0.4629000127315521,2,"YHR131C,YNL144C"
228908,YNL144C,YHR131C,YOR237W,0.010301999747753143,0.2752000093460083,2,"YHR131C,YNL144C"
229603,YNL144C,YER125W,YHR131C,0.03823599964380264,0.23250000178813934,2,"YHR131C,YNL144C"
229984,YNL144C,YHR131C,YMR129W,-0.03550000116229057,0.4740000069141388,2,"YHR131C,YNL144C"
230128,YNL144C,YHR131C,YPR065W,-0.00827999971807003,0.41769999265670776,2,"YHR131C,YNL144C"
230296,YNL144C,YHR131C,YPL212C,-0.09485699981451035,0.4733000099658966,2,"YHR131C,YNL144C"
230507,YNL144C,YHR131C,YDR225W,0.0036609999369829893,0.47929999232292175,2,"YHR131C,YNL144C"
230830,YNL144C,YHR131C,YKL148C,-0.01738700084388256,0.02865999937057495,2,"YHR131C,YNL144C"
230936,YNL144C,YHR131C,YPL190C,-0.001740999985486269,0.210099995136261,2,"YHR131C,YNL144C"
231089,YNL144C,YHR131C,YML015C,-0.04627000167965889,0.3010999858379364,2,"YHR131C,YNL144C"
231254,YNL144C,YHR131C,YGL086W,0.2671239972114563,0.46160000562667847,2,"YHR131C,YNL144C"
231970,YNL144C,YHR131C,YFR038W,0.1131649985909462,0.41029998660087585,2,"YHR131C,YNL144C"
232017,YKR090W,YNL144C,YHR131C,0.03300900012254715,0.4715999960899353,2,"YHR131C,YNL144C"
232174,YNL144C,YHR131C,YER042W,-0.0028979999478906393,0.383899986743927,2,"YHR131C,YNL144C"
232411,YNL144C,YOR156C,YHR131C,-0.030588999390602112,0.3237999975681305,2,"YHR131C,YNL144C"
232513,YNL144C,YHR131C,YOR017W,0.038816001266241074,0.07458999752998352,2,"YHR131C,YNL144C"
233090,YBR098W,YNL144C,YHR131C,-0.05374699831008911,0.46549999713897705,2,"YHR131C,YNL144C"
