run_id,cell_dataset.is_pert,cell_dataset.size,cell_dataset.aggregation,cell_dataset.node_embeddings,random_forest.max_depth,random_forest.n_estimators,random_forest.min_samples_split,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,val_rmse,test_rmse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,fold_val_r2_mean,fold_val_r2_std,fold_train_r2_mean,fold_train_r2_std,fold_val_pearson_mean,fold_val_pearson_std,fold_train_pearson_mean,fold_train_pearson_std,fold_val_spearman_mean,fold_val_spearman_std,fold_train_spearman_mean,fold_train_spearman_std,fold_val_mse_mean,fold_val_mse_std,fold_train_mse_mean,fold_train_mse_std,fold_val_mae_mean,fold_val_mae_std,fold_train_mae_mean,fold_train_mae_std,fold_val_rmse_mean,fold_val_rmse_std,fold_train_rmse_mean,fold_train_rmse_std
tzlf16ky,False,100000,sum,['random_1000'],500,500,2,50558240.0,0.151786717444745,0.1522352143132624,0.3910264584015326,0.3903967891880829,0.4632272300720489,0.462312998526948,0.0352536292822076,0.0355773292026365,0.0031661329528803,0.0032944910519469,0.0562684010158483,0.0573976571991131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72gtkolf,False,100000,sum,['fudt_upstream'],5,100,10,3528.0,0.1395810769107929,0.1361508280757285,0.3737260174496288,0.3698134599416455,0.4631269160095462,0.465050742145131,0.0352114343225354,0.0356074968915866,0.0032116930513842,0.0033569964395618,0.056671801201164,0.0579395930220588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4dblv1lc,False,100000,sum,['fudt_upstream'],5,200,5,7434.0,0.1392916508923797,0.1358181666804848,0.3733347335793912,0.3693540979276194,0.4630520786518737,0.465761291563167,0.0351992092401897,0.0356049480405356,0.0032127733943512,0.0033582891919955,0.0566813319740392,0.0579507479847807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4zmffgv3,True,100000,sum,['nt_window_5979'],5,200,2,8128.0,0.1311786812043794,0.1286394336006371,0.3622017378258776,0.359346261142411,0.4630216867643248,0.4620813400840878,0.0352086796446182,0.035712997003604,0.0032430567454884,0.0033861864015697,0.0569478423251355,0.0581909477631161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5bzbhhl8,False,100000,sum,['nt_window_5979'],5,100,5,3220.0,0.1303243922605557,0.1290160286354579,0.3610289828132685,0.359950594727991,0.4629177786336932,0.4595458016908774,0.0352162529433699,0.0357002551847546,0.003246245557114,0.0033847229190172,0.0569758330971474,0.0581783715741276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ctuuynke,True,100000,sum,['prot_T5_no_dubious'],5,500,2,20604.0,0.1358983809872456,0.1224462043363068,0.368707454205339,0.3505391344222779,0.4628554545918327,0.4641070914680124,0.0351509265508975,0.035679148098359,0.003225439481862,0.0034102538536961,0.0567929527482243,0.0583973788255615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c48ocmt,True,100000,sum,['prot_T5_all'],10,200,2,61878.0,0.1427051448310236,0.1262557109896135,0.3777695638380127,0.3562602184022082,0.4627968038887182,0.4618179813345046,0.0350718973837134,0.0355810521536494,0.0032000318164181,0.0033954497644091,0.0565688237142873,0.0582704879369409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
krxs0829,False,100000,sum,['nt_window_5979'],5,500,5,16608.0,0.1307581097063574,0.1286744953309774,0.3616251065951761,0.3594066471235074,0.4627933881374889,0.4588445953366212,0.0352025788090772,0.0357122303109741,0.0032446266163055,0.0033860501484971,0.0569616240666078,0.0581897770102028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hzea9duj,True,100000,sum,['prot_T5_no_dubious'],5,100,10,3176.0,0.1354457061846973,0.1201911704528862,0.3681044795170429,0.347417060881784,0.4627263654416048,0.4657289002169175,0.0351456480098162,0.0357148025062592,0.0032271291849576,0.0034190171204373,0.0568078267931248,0.0584723620220471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0m7ji60h,False,100000,sum,['random_1000'],500,200,2,20225426.0,0.1487652400267177,0.1496874931307978,0.3874394256900083,0.3871658704366232,0.4626360840414047,0.4621869536276221,0.0353185322705163,0.0356625848217852,0.003177411247404,0.0033043917281488,0.0563685306479072,0.0574838388431813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tibr1qn8,True,100000,sum,['fudt_upstream'],5,200,2,8378.0,0.1403983540624642,0.1353425241162833,0.3748221162143855,0.3686664849723528,0.4625593888719006,0.4668528567631544,0.0352065943433538,0.0356164234770283,0.0032086423939909,0.0033601375822544,0.0566448796802582,0.0579666937323016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ye31mpru,True,100000,sum,['random_1000'],500,100,10,1951650.0,0.1474773474977518,0.1433884552220377,0.3858305294581055,0.379234618894407,0.4625490858976047,0.4553545145875429,0.0353663321222948,0.0358138473801598,0.0031822185748293,0.0033288703622896,0.0564111564748441,0.0576963635101004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vuiic43h,False,100000,sum,['fudt_downstream'],5,200,5,6678.0,0.1231134814637392,0.1158259077758205,0.3509230311103467,0.3416138719736929,0.4625038101420914,0.4599197784855157,0.0353015441374912,0.0358412137554397,0.0032731617853358,0.0034359809281724,0.0572115529009296,0.058617240878196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qh6aayi6,False,100000,sum,['fudt_upstream'],5,200,2,8294.0,0.13987987024782,0.1348735736544515,0.3741524117889467,0.368026089549021,0.462385150242161,0.4660569905627808,0.0351986045407911,0.0356248286128474,0.0032105777429471,0.0033619599663949,0.0566619602815433,0.0579824108363472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57c6ovva,True,100000,sum,['random_1000'],500,500,10,9756984.0,0.1509223883786995,0.1521359342517688,0.3898687652019922,0.3902290422765402,0.4623515974648047,0.4638923341614749,0.0352304839776075,0.0355414425693589,0.0031693592413556,0.0032948768632942,0.0562970624576066,0.0574010179639201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
khsc1xxe,False,100000,sum,['prot_T5_no_dubious'],5,200,5,6910.0,0.134851007317952,0.1204792855344761,0.3672615700198912,0.3478442780505578,0.4622958847920058,0.4655540568523644,0.0351628901587533,0.0357053418320074,0.0032293490224888,0.0034178974790294,0.0568273615654363,0.0584627871301858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fmlkmu9s,True,100000,sum,['prot_T5_all'],5,200,5,6854.0,0.1355657546609191,0.1211118984693203,0.3682405205247519,0.348724203116901,0.4622589225793145,0.4648013002436487,0.0351470509560297,0.0357052711457469,0.0032266810789867,0.0034154390876355,0.0568038826048604,0.0584417580813198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97wynozn,True,100000,sum,['nt_window_5979'],5,200,10,6110.0,0.1301336742969121,0.1284273112432449,0.3607561205075632,0.3590594155266273,0.462211594950755,0.4604728364242735,0.0352208597586531,0.035723184795066,0.0032469574516832,0.0033870107283407,0.0569820800926328,0.0581980302788737,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aac04mny,False,100000,sum,['nt_window_5979'],10,100,10,12226.0,0.1329831198598488,0.1298425752158512,0.36467212272435,0.3609231383450632,0.4622009998254417,0.46146092161708,0.0351607006182267,0.0357062043337644,0.0032363213019319,0.0033815108838406,0.0568886746368025,0.0581507599592701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b23r8bvf,True,100000,sum,['random_1000'],10,500,2,253188.0,0.1423126927197081,0.1372664790152802,0.3847404379425795,0.3786897978664734,0.4621457440646727,0.4549096050717319,0.0347258856220417,0.0352474230075538,0.0032014967257606,0.0033526609185546,0.056581770260046,0.0579021667863533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kgkrzckf,False,100000,sum,['prot_T5_no_dubious'],5,500,5,17174.0,0.1357282134683745,0.1207722065069952,0.3684791620457457,0.3482190521663871,0.4621279734297579,0.4645301893770787,0.0351536485623872,0.0356925611660877,0.0032260746676108,0.0034167591614923,0.0567985445906039,0.058453050916888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
untidhr6,True,100000,sum,['prot_T5_no_dubious'],5,100,5,3502.0,0.1366084344608011,0.1208972827827463,0.3696989345317062,0.3484078149983692,0.4620006215526266,0.4665563226276918,0.0351393041840696,0.0357024872241315,0.0032227890592063,0.0034162731037104,0.0567696138722676,0.05844889309226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
