gene_set,ffa_type,p_value,significant_p05,interaction_score,physical_edge,regulatory_edge,genetic_edge,tflink_edge,string12_0_neighborhood_edge,string12_0_fusion_edge,string12_0_cooccurence_edge,string12_0_coexpression_edge,string12_0_experimental_edge,string12_0_database_edge
TFC7_YAP6,C18:0,0.0037403690465085,True,0.8092360000447374,False,False,False,False,False,False,False,False,False,False
TFC7_YAP6,C18:1,0.0176610736534914,True,0.3131597409192417,False,False,False,False,False,False,False,False,False,False
TFC7_YAP6,Total Titer,5.199776680231416e-05,True,0.5509374921852646,False,False,False,False,False,False,False,False,False,False
MED4_RGR1,C16:0,0.0107149110300786,True,0.9390009385857004,True,False,True,False,False,False,False,True,True,True
MED4_RGR1,C18:0,0.0221128638591676,True,0.6490454194674031,True,False,True,False,False,False,False,True,True,True
MED4_RGR1,C18:1,0.006385274682257,True,1.985140918132685,True,False,True,False,False,False,False,True,True,True
MED4_RGR1,Total Titer,0.0155221126334015,True,0.608760720193016,True,False,True,False,False,False,False,True,True,True
FKH1_TFC7,C16:0,0.0001400966653402,True,0.9210105603176448,False,False,False,False,False,False,False,False,False,False
FKH1_TFC7,C18:0,0.0005718171235604,True,0.4893838565724576,False,False,False,False,False,False,False,False,False,False
FKH1_TFC7,C18:1,0.0342290599113968,True,1.405525508052488,False,False,False,False,False,False,False,False,False,False
FKH1_TFC7,Total Titer,0.0023566550108149,True,0.5690658269459542,False,False,False,False,False,False,False,False,False,False
FKH1_RPD3,C16:0,0.0295122556923064,True,0.9403039838294625,False,True,False,True,False,False,False,True,True,False
FKH1_RPD3,C18:0,0.0204184987211246,True,0.6213597879455548,False,True,False,True,False,False,False,True,True,False
FKH1_RPD3,C16:1,0.1014294326598994,False,0.2171230996833638,False,True,False,True,False,False,False,True,True,False
FKH1_RPD3,C18:1,0.022915167956182,True,2.9194695752316244,False,True,False,True,False,False,False,True,True,False
FKH1_RPD3,Total Titer,0.0250562558864262,True,0.8518005962095002,False,True,False,True,False,False,False,True,True,False
MED4_OPI1,C16:0,0.0038419776400273,True,1.1843985107118344,False,True,False,False,False,False,False,False,False,False
MED4_OPI1,C18:0,0.0024762464538019,True,0.8657480623189538,False,True,False,False,False,False,False,False,False,False
MED4_OPI1,C18:1,0.0752077806047946,False,2.830639929734178,False,True,False,False,False,False,False,False,False,False
MED4_OPI1,Total Titer,0.0323288855403773,True,0.9335842817377308,False,True,False,False,False,False,False,False,False,False
FKH1_RGR1,C16:0,0.0242526176570967,True,0.8884835698361816,False,False,False,False,False,False,False,False,False,False
FKH1_RGR1,C18:0,0.0109389439644498,True,0.4687577591124137,False,False,False,False,False,False,False,False,False,False
FKH1_RGR1,C18:1,0.0427899120506758,True,2.51185018220387,False,False,False,False,False,False,False,False,False,False
FKH1_RGR1,Total Titer,2.3739985974158276e-05,True,0.6530608917680671,False,False,False,False,False,False,False,False,False,False
FKH1_OPI1,C16:0,0.0358960999750399,True,0.9293161428550368,False,False,False,True,False,False,False,False,False,False
FKH1_OPI1,C18:0,0.0264892050361218,True,0.5611188779904039,False,False,False,True,False,False,False,False,False,False
FKH1_OPI1,C18:1,0.0442553708959176,True,2.651873032294425,False,False,False,True,False,False,False,False,False,False
FKH1_OPI1,Total Titer,0.0001679234698144,True,0.7296813796413845,False,False,False,True,False,False,False,False,False,False
FKH1_GCN5,C14:0,0.2180786220576456,False,1.4297031422469142,False,False,True,False,False,False,False,True,True,True
FKH1_GCN5,C16:0,0.0134464826464844,True,0.8471354298902691,False,False,True,False,False,False,False,True,True,True
FKH1_GCN5,C18:0,0.0079145138876486,True,0.319503137197884,False,False,True,False,False,False,False,True,True,True
FKH1_GCN5,C16:1,0.8281854138992593,False,0.0393200698874705,False,False,True,False,False,False,False,True,True,True
FKH1_GCN5,C18:1,0.0307624637304393,True,0.904383818900476,False,False,True,False,False,False,False,True,True,True
FKH1_GCN5,Total Titer,0.0134878689814779,True,0.5541887630845055,False,False,True,False,False,False,False,True,True,True
FKH1_SPT3,C16:0,0.0388648352670339,True,0.8433446411342964,False,True,False,False,False,False,False,False,False,False
FKH1_SPT3,C18:0,0.0301430518687482,True,0.4212535370368302,False,True,False,False,False,False,False,False,False,False
FKH1_SPT3,C16:1,0.4828661949649109,False,0.1420509696551812,False,True,False,False,False,False,False,False,False,False
FKH1_SPT3,C18:1,0.0368276303990271,True,3.095946571361198,False,True,False,False,False,False,False,False,False,False
FKH1_SPT3,Total Titer,8.117779566463312e-05,True,0.7597866467648698,False,True,False,False,False,False,False,False,False,False
FKH1_YAP6,C16:0,0.001055050008454,True,1.0098911863035285,False,True,False,True,False,False,False,False,True,False
FKH1_YAP6,C18:0,0.0133142925240949,True,0.6634038317432979,False,True,False,True,False,False,False,False,True,False
FKH1_YAP6,C16:1,0.9959877757907676,False,0.0020735291164322,False,True,False,True,False,False,False,False,True,False
FKH1_YAP6,C18:1,0.24878633610381,False,2.7579478753101285,False,True,False,True,False,False,False,False,True,False
FKH1_YAP6,Total Titer,0.0381584688837979,True,0.8340335985715394,False,True,False,True,False,False,False,False,True,False
FKH1_RFX1,C16:0,0.0035161425229062,True,0.8511604555662391,False,False,False,False,False,False,False,False,True,False
FKH1_RFX1,C18:0,0.08174791046477,False,0.3082450705170505,False,False,False,False,False,False,False,False,True,False
FKH1_RFX1,C16:1,0.0490014866172248,True,0.3073324943266633,False,False,False,False,False,False,False,False,True,False
FKH1_RFX1,C18:1,0.0110627598748973,True,3.5212455941170315,False,False,False,False,False,False,False,False,True,False
FKH1_RFX1,Total Titer,0.0015663494967705,True,0.7956318674270138,False,False,False,False,False,False,False,False,True,False
GCN5_TFC7,C16:0,0.0963000624369327,False,0.9788158914189024,False,False,False,False,False,False,False,False,False,False
GCN5_TFC7,C18:0,0.053654822138589,False,0.6880830658420106,False,False,False,False,False,False,False,False,False,False
GCN5_TFC7,C16:1,0.2017528983248782,False,0.3547910404798411,False,False,False,False,False,False,False,False,False,False
GCN5_TFC7,C18:1,0.0025539248458301,True,3.2361895729094337,False,False,False,False,False,False,False,False,False,False
GCN5_TFC7,Total Titer,0.0470266010831745,True,0.965652074505727,False,False,False,False,False,False,False,False,False,False
