gene_set,ffa_type,p_value,significant_p05,interaction_score,physical_edge,regulatory_edge,genetic_edge,tflink_edge,string12_0_neighborhood_edge,string12_0_fusion_edge,string12_0_cooccurence_edge,string12_0_coexpression_edge,string12_0_experimental_edge,string12_0_database_edge
RFX1:YAP6,C18:0,0.1437525007960862,False,0.2787580494798398,False,False,False,True,False,False,False,True,False,False
RFX1:TFC7,C18:0,0.0557224053833039,False,0.3647982458932622,False,False,False,False,False,False,False,False,False,False
RGR1:RPD3,C18:0,6.631549843093349e-07,True,0.9480051286327308,False,False,True,False,False,False,False,False,False,False
RGR1:SPT3,C18:0,0.0138904399911703,True,0.4690749771873169,False,False,True,False,False,False,False,False,False,False
RGR1:YAP6,C18:0,0.011305652860936,True,0.4829984863183915,False,False,False,True,False,False,False,False,False,False
RGR1:TFC7,C18:0,5.75912514379751e-05,True,0.7669816662687464,False,False,False,False,False,False,False,False,False,False
RPD3:SPT3,C18:0,6.914786935211406e-06,True,0.8573280943382391,False,False,True,False,False,False,False,True,True,False
RPD3:YAP6,C18:0,7.294484645380341e-07,True,0.9444777003033628,False,True,True,False,False,False,False,False,True,False
RPD3:TFC7,C18:0,5.921769470454056e-07,True,0.952180272431682,False,False,True,False,False,False,False,False,False,False
SPT3:YAP6,C18:0,0.0005356674439611,True,0.6601634198929897,False,False,False,False,False,False,False,False,False,False
SPT3:TFC7,C18:0,0.0001866349243114,True,0.7124456053353062,False,False,False,False,False,False,False,False,False,False
YAP6:TFC7,C18:0,1.2990272287800355e-05,True,0.8313914522147519,False,False,False,False,False,False,False,False,False,False
FKH1:RFX1,C16:1,0.1065730760905462,False,0.237724765101368,False,False,False,False,False,False,False,False,True,False
FKH1:RPD3,C16:1,0.1390486831686288,False,0.2179196450354839,False,True,False,True,False,False,False,True,True,False
FKH1:SPT3,C16:1,0.4686479607904137,False,0.1067515509983672,False,True,False,False,False,False,False,False,False,False
GCN5:TFC7,C16:1,0.6539532234016028,False,0.0700638358920191,False,False,False,False,False,False,False,False,False,False
OPI1:RPD3,C16:1,0.6738322085910873,False,0.0620012790007976,False,False,False,False,False,False,False,True,True,False
RFX1:RPD3,C16:1,0.2862745132216876,False,0.1570793624770294,False,False,True,False,False,False,False,False,True,False
RPD3:SPT3,C16:1,0.9588202355383704,False,0.00760613905011,False,False,True,False,False,False,False,True,True,False
FKH1:GCN5,C18:1,0.0298642998670427,True,0.5876031066449339,False,False,True,False,False,False,False,True,True,True
FKH1:MED4,C18:1,0.2328019417493463,False,0.304249901805617,False,False,False,False,False,False,False,False,False,False
FKH1:OPI1,C18:1,1.2656152800585076e-09,True,1.548238204293464,False,False,False,True,False,False,False,False,False,False
FKH1:RFX1,C18:1,1.7908311710583656e-17,True,2.1691229093594497,False,False,False,False,False,False,False,False,True,False
FKH1:RGR1,C18:1,1.971340474270727e-10,True,1.6226590206379712,False,False,False,False,False,False,False,False,False,False
FKH1:RPD3,C18:1,3.0394201963288993e-20,True,2.350407805720239,False,True,False,True,False,False,False,True,True,False
FKH1:SPT3,C18:1,4.279992719036082e-12,True,1.7664891302888612,False,True,False,False,False,False,False,False,False,False
FKH1:YAP6,C18:1,7.080575678990229e-11,True,1.662280598664614,False,True,False,True,False,False,False,False,True,False
FKH1:TFC7,C18:1,1.3908643886026606e-06,True,1.2306724377668607,False,False,False,False,False,False,False,False,False,False
GCN5:RFX1,C18:1,0.0839853187701216,False,0.4675143731038019,False,False,False,False,False,False,False,False,False,False
GCN5:RPD3,C18:1,0.3310358946176865,False,0.2629823378177794,True,True,True,False,False,False,False,True,True,False
GCN5:SPT3,C18:1,0.7734736218341428,False,0.0778734866164203,True,False,True,False,False,False,False,True,True,True
GCN5:YAP6,C18:1,0.5476182265399951,False,0.1626904948492054,False,False,False,True,False,False,False,False,False,False
GCN5:TFC7,C18:1,7.014556248443476e-07,True,1.3421866019035678,False,False,False,False,False,False,False,False,False,False
MED4:OPI1,C18:1,1.1956403318809556e-09,True,1.550565049196622,False,True,False,False,False,False,False,False,False,False
MED4:RFX1,C18:1,2.418933870580703e-12,True,1.7869657565311892,False,False,False,False,False,False,False,False,False,False
MED4:RGR1,C18:1,4.9511777627111336e-08,True,1.3904878288388416,True,False,True,False,False,False,False,True,True,True
MED4:RPD3,C18:1,1.0462598696512304e-19,True,2.316359451218492,False,False,False,False,False,False,False,False,False,False
MED4:SPT3,C18:1,2.1540548534261155e-05,True,1.0832826600896253,False,False,True,False,False,False,False,False,False,False
MED4:YAP6,C18:1,1.306087298646712e-07,True,1.3458475537369097,False,False,False,False,False,False,False,False,False,False
MED4:TFC7,C18:1,1.907215985181851e-07,True,1.3280416884851565,False,False,False,False,False,False,False,False,False,False
OPI1:RFX1,C18:1,0.3055385920174622,False,0.2612724885635901,False,False,False,False,False,False,False,False,False,False
OPI1:RPD3,C18:1,0.0016425285299484,True,0.8027792106959476,False,False,False,False,False,False,False,True,True,False
OPI1:YAP6,C18:1,0.9378972380217216,False,0.0198672333047292,False,False,False,False,False,False,False,False,False,False
OPI1:TFC7,C18:1,0.4986110188155188,False,0.1725474836684083,False,False,False,False,False,False,False,False,False,False
RFX1:RGR1,C18:1,0.0012411984427068,True,0.8234317268471159,False,False,False,False,False,False,False,False,False,False
RFX1:RPD3,C18:1,3.299244167301942e-09,True,1.5085278053637488,False,False,True,False,False,False,False,False,True,False
RFX1:SPT3,C18:1,0.0036704055867941,True,0.7407992700398336,False,False,False,False,False,False,False,False,False,False
RFX1:YAP6,C18:1,0.0073505695721423,True,0.6835148895750852,False,False,False,True,False,False,False,True,False,False
RFX1:TFC7,C18:1,0.0022438651055915,True,0.7792312824206027,False,False,False,False,False,False,False,False,False,False
RGR1:RPD3,C18:1,0.0002167946744217,True,0.943114259840648,False,False,True,False,False,False,False,False,False,False
