gene_set,ffa_type,p_value,significant_p05,interaction_score,physical_edge,regulatory_edge,genetic_edge,tflink_edge,string12_0_neighborhood_edge,string12_0_fusion_edge,string12_0_cooccurence_edge,string12_0_coexpression_edge,string12_0_experimental_edge,string12_0_database_edge
YAP6:TFC7,C18:1,0.2565752606542548,False,0.3663136148904349,False,False,False,False,False,False,False,False,False,False
FKH1:GCN5,Total Titer,0.0015686033689859,True,0.4506035041119997,False,False,True,False,False,False,False,True,True,True
FKH1:MED4,Total Titer,0.4134001430830826,False,0.1091093792572277,False,False,False,False,False,False,False,False,False,False
FKH1:OPI1,Total Titer,1.37292353912742e-06,True,0.6551248447025352,False,False,False,True,False,False,False,False,False,False
FKH1:RFX1,Total Titer,9.009592590891132e-07,True,0.6668208878746308,False,False,False,False,False,False,False,False,True,False
FKH1:RGR1,Total Titer,2.370445666475433e-05,True,0.571104923765709,False,False,False,False,False,False,False,False,False,False
FKH1:RPD3,Total Titer,1.6853924050282978e-12,True,0.976909001358843,False,True,False,True,False,False,False,True,True,False
FKH1:SPT3,Total Titer,1.5258576706654368e-06,True,0.6521662148076659,False,True,False,False,False,False,False,False,False,False
FKH1:YAP6,Total Titer,3.04065782254111e-07,True,0.6962564269116509,False,True,False,True,False,False,False,False,True,False
FKH1:TFC7,Total Titer,2.485444496247528e-05,True,0.5696239938749602,False,False,False,False,False,False,False,False,False,False
GCN5:MED4,Total Titer,0.0826883265373882,False,0.2594885785964385,False,False,False,False,False,False,False,False,True,False
GCN5:OPI1,Total Titer,0.8039762276111457,False,-0.035114195615958,False,False,False,False,False,False,False,True,True,False
GCN5:RFX1,Total Titer,0.6395207529837197,False,0.0662692461106307,False,False,False,False,False,False,False,False,False,False
GCN5:RGR1,Total Titer,0.8577044500897502,False,-0.0253651175704937,False,False,True,False,False,False,False,False,True,False
GCN5:RPD3,Total Titer,0.0531625368918562,False,0.2742983483777149,True,True,True,False,False,False,False,True,True,False
GCN5:SPT3,Total Titer,0.3228349680468246,False,0.1399619114683402,True,False,True,False,False,False,False,True,True,True
GCN5:YAP6,Total Titer,0.3268104569947695,False,0.1388149432311282,False,False,False,True,False,False,False,False,False,False
