gene,p5,q1,median,q3,p95,iqr,n_genes,frac_gt_0.25,frac_gt_0.5,frac_gt_0.75,frac_gt_1.0
YGL003C,-0.1995289879608493,-0.07651860350013887,-0.004380310327991285,0.07911901655429315,0.2757205221663699,0.15563762005443202,6169,0.08591343815853461,0.022694115739990275,0.007942940508996596,0.003242016534284325
YPL247C,-0.19988885005244061,-0.06771159257864535,0.010258224720050235,0.08805327783691726,0.24357997500035972,0.1557648704155626,6169,0.07667369103582428,0.012481763656994651,0.005511428108283352,0.003566218187712757
YJL110C,-0.19928618082125257,-0.06620379806132853,0.00837054231226142,0.08957283413298323,0.2556151999942595,0.15577663219431176,6169,0.08056411087696547,0.0129680661371373,0.004538823147998055,0.0022694115739990274
YER173W,-0.1760076891903938,-0.05780290370645584,0.016078389862100837,0.09800219876767756,0.2639164117276244,0.1558051024741334,6169,0.077970497649538,0.0129680661371373,0.004863024801426487,0.0022694115739990274
YPR119W,-0.13549115054944913,-0.0010197355761767113,0.07016384097758703,0.15484947643111396,0.34968034506506623,0.15586921200729068,6169,0.129680661371373,0.023504619873561356,0.007942940508996596,0.003242016534284325
YMR003W,-0.22618973674094556,-0.07327100162717361,0.0058877223072048195,0.08259940107873123,0.22869025848930397,0.15587040270590485,6169,0.07732209434268114,0.013292267790565733,0.005511428108283352,0.0024315124007132437
YLR120C,-0.21466991249686473,-0.07172627060741425,0.00568416496362415,0.08422362477505936,0.2399515524359222,0.1559498953824736,6169,0.07424217863511104,0.008429242989139244,0.0022694115739990274,0.0011347057869995137
YMR219W,-0.19597804496187035,-0.07107350699301784,0.006789502502365007,0.08530115006716438,0.24039463219907808,0.15637465706018222,6169,0.0737558761549684,0.011022856216566705,0.0038904198411411897,0.0016210082671421625
YGR021W,-0.1976492711297591,-0.06360470024283521,0.012344393730121632,0.09277058807852842,0.26319587353503543,0.15637528832136363,6169,0.08105041335710812,0.012319662830280435,0.005997730588426001,0.002755714054141676
YPR196W,-0.20434924449265388,-0.06243770787172588,0.010873972694747963,0.09420240246781786,0.2691505135738649,0.15664011033954373,6169,0.08899335386610471,0.012319662830280435,0.004214621494569622,0.002107310747284811
YER069W,-0.20369284797434198,-0.06839977553933821,0.007342163137983119,0.08824596433865345,0.2493363223317122,0.15664573987799166,6169,0.07553898524882477,0.00859134381585346,0.0038904198411411897,0.0024315124007132437
YER092W,-0.16415797976041194,-0.028830648774580983,0.03933216358787037,0.1278285522350469,0.3347714131900945,0.15665920100962788,6169,0.11233587291295186,0.02382882152698979,0.009888150429567191,0.004700923974712271
YIL107C,-0.20462567571272802,-0.0662137610240962,0.012284753146937128,0.0907495408388419,0.2371445675228822,0.1569633018629381,6169,0.0727832711946831,0.006970335548711298,0.00259361322742746,0.0016210082671421625
YLR362W,-0.24049922224475348,-0.07329229009105373,0.009523354103160575,0.08367585302824812,0.2150248548917139,0.15696814311930185,6169,0.0799157075701086,0.019289998378991733,0.010050251256281407,0.006646133895282866
YKR048C,-0.20176195861373114,-0.05705453871209613,0.015474614569012205,0.09996108440381934,0.2687371424351443,0.15701562311591546,6169,0.08899335386610471,0.0189657967255633,0.005835629761711785,0.0029178148808558925
YDR518W,-0.2557920506358994,-0.07749375152001471,0.003262328311738366,0.07953422918846104,0.22562346191894042,0.15702798070847573,6169,0.09207326957367483,0.02155940995299076,0.009401847949424542,0.00518722645485492
YDR179C,-0.17955637824883233,-0.06392882180124816,0.013158782184405585,0.09321444690479623,0.26352242765297623,0.1571432687060444,6169,0.07262117036796888,0.008915545469281893,0.002755714054141676,0.0016210082671421625
YKL086W,-0.14531495666025598,-0.02695949426756944,0.04529022045613448,0.13041318271448113,0.29010200563250227,0.15737267698205057,6169,0.0888312530393905,0.013940671097422596,0.005511428108283352,0.0024315124007132437
YDR318W,-0.15252967312748042,-0.03594070899500528,0.03347734697127387,0.1214449583970208,0.30605244102431806,0.15738566739202609,6169,0.09029016047981844,0.017831090938563787,0.007456638028853947,0.004863024801426487
YFL033C,-0.20930280944390747,-0.07174521826053404,0.004434369456019124,0.08582228168307554,0.2510768068444219,0.15756749994360958,6169,0.08023990922353703,0.013778570270708381,0.00518722645485492,0.002107310747284811
YKL107W,-0.20756349594165063,-0.07990499701222568,-5.522880164562335e-06,0.07794617851555972,0.23621323989258197,0.1578511755277854,6169,0.0739179769816826,0.01037445290970984,0.004863024801426487,0.0024315124007132437
YPL127C,-0.1963985746328855,-0.060904448541030554,0.014195193129066053,0.09706280484906865,0.25169197164768403,0.1579672533900992,6169,0.07764629599610957,0.010212352082995623,0.0022694115739990274,0.0014589074404279462
YLR417W,-0.2544753489474411,-0.07218244597857464,0.006630183058302118,0.08583256733302252,0.30125627989418235,0.15801501331159717,6169,0.11995461176852001,0.04263251742583887,0.02382882152698979,0.014264872750851029
YNL030W,-0.14858559892312234,-0.026716048728795974,0.04760432810710456,0.13157479689487578,0.30135039712093814,0.15829084562367174,6169,0.09547738693467336,0.01685848597827849,0.006321932241854434,0.0037283190144269734
YJR119C,-0.22103555265765742,-0.07255864002994095,0.0022668352280224217,0.08587501488418374,0.2630352178248659,0.1584336549141247,6169,0.09434268114767386,0.014264872750851029,0.004052520667855406,0.0016210082671421625
YOR209C,-0.17137694940221762,-0.05251914968232616,0.016933129073788192,0.105919981411405,0.30896438880897165,0.15843913109373117,6169,0.08931755551953315,0.029502350461987355,0.017020586804992705,0.009401847949424542
YEL056W,-0.1887725323432473,-0.06982064072416837,0.007149468653826769,0.0886484466658494,0.24251807538626463,0.15846908739001775,6169,0.06710974225968552,0.007942940508996596,0.002755714054141676,0.0017831090938563786
YMR201C,-0.2220348785706297,-0.07846395508126147,-0.001227804506099459,0.08006989351753327,0.2788440972538185,0.15853384859879474,6169,0.10066461338952828,0.016047981844707408,0.00648403306856865,0.0034041173609985413
YGL237C,-0.24188084488926018,-0.0582395878736376,0.01867713253776722,0.10039271139342451,0.2577585477919225,0.15863229926706213,6169,0.10115091586967094,0.014264872750851029,0.005349327281569136,0.0022694115739990274
YNL155W,-0.23118379431208255,-0.05829667481460229,0.019417602215857747,0.10040858555213229,0.24888392617462987,0.15870526036673457,6169,0.09093856378667531,0.009726049602852975,0.003566218187712757,0.00259361322742746
YML081W,-0.1793559865462657,-0.038825740374173634,0.03414955622301161,0.11993297870456304,0.29187515602524666,0.15875871907873668,6169,0.09742259685524396,0.01718268763170692,0.005673528934997569,0.0030799157075701088
YDR422C,-0.21303879058519692,-0.06627546292001384,0.01034347720909537,0.09252032565252827,0.28454717300828264,0.15879578857254212,6169,0.09936780677581455,0.015237477711136326,0.0029178148808558925,0.0011347057869995137
YER132C,-0.20424694389321238,-0.0602793413819963,0.016503645827234334,0.09860812064982416,0.26555730675132794,0.15888746203182047,6169,0.08947965634624737,0.016534284324850056,0.005997730588426001,0.0034041173609985413
YKR060W,-0.27166548772716104,-0.061501701168503786,0.018231768537910864,0.09742716169756666,0.27139925385896546,0.15892886286607044,6169,0.11784730102123521,0.021721510779704977,0.009239747122710326,0.004700923974712271
YKL029C,-0.21105220289352775,-0.06589161087229747,0.011391752255276798,0.09311967207184084,0.24536069701217417,0.1590112829441383,6169,0.07942940508996596,0.009239747122710326,0.004214621494569622,0.0017831090938563786
YBR297W,-0.22782358772491032,-0.08651366691972516,-0.003717995568754684,0.07256339576254237,0.2513058803219275,0.1590770626822675,6169,0.09012805965310423,0.011347057869995137,0.00259361322742746,0.00129680661371373
YDL170W,-0.2042446544312747,-0.056176053108204824,0.018099544526222665,0.10291091231917836,0.2856249443619183,0.15908696542738318,6169,0.09661209272167288,0.014426973577565245,0.004214621494569622,0.0024315124007132437
YDL159W,-0.21526616048662395,-0.0726564782792125,0.005087264935844812,0.08648007777764492,0.2391950966344655,0.15913655605685742,6169,0.0808883125303939,0.018803695898849084,0.010050251256281407,0.006321932241854434
YGL254W,-0.20484061638370596,-0.06907479504410022,0.0066980781152973096,0.09012895776881358,0.25747430051696285,0.1592037528129138,6169,0.08542713567839195,0.015561679364564759,0.005835629761711785,0.003242016534284325
YOR304W,-0.16611424898588897,-0.026876827441066793,0.04179599494916772,0.13236705533933407,0.3253872374933694,0.15924388278040086,6169,0.10844545307181067,0.025287728967417735,0.011022856216566705,0.00518722645485492
YOR380W,-0.13125518665572897,-0.004378037906177551,0.06698627371063329,0.1549041306886379,0.3266653689022387,0.15928216859481545,6169,0.11817150267466364,0.016047981844707408,0.005673528934997569,0.0029178148808558925
YOR179C,-0.23533312326333836,-0.05960281954210103,0.01794210550318389,0.09968611754508758,0.2712107421047789,0.1592889370871886,6169,0.10342032744366997,0.021073107472848112,0.006808234721997083,0.003242016534284325
YJL149W,-0.20309953989925034,-0.0705004698923244,0.003854490874476605,0.08879961641978405,0.24261898745826319,0.15930008631210846,6169,0.07116226292754094,0.005835629761711785,0.0019452099205705948,0.0009726049602852974
YLR288C,-0.1319261153097204,-0.022165838318901954,0.0522898980050957,0.13714463420929396,0.3122775641866397,0.1593104725281959,6169,0.10017831090938564,0.01685848597827849,0.005997730588426001,0.0029178148808558925
YER035W,-0.1980992023596655,-0.07084238550559689,0.005647032209577962,0.08860006567717112,0.23841597870757336,0.159442451182768,6169,0.06921705300697034,0.005511428108283352,0.0022694115739990274,0.00129680661371373
YBL039C,-0.20819100574395621,-0.061672775138564645,0.014800570985070847,0.09810837663612124,0.28410915002440085,0.15978115177468588,6169,0.09466688280110229,0.019289998378991733,0.007132436375425514,0.0029178148808558925
YPR125W,-0.23577977998126318,-0.06803341986661282,0.010580762961938845,0.09194618170129022,0.2592521726260796,0.15997960156790303,6169,0.09920570594910035,0.01815529259199222,0.0072945372021397305,0.004538823147998055
YLR006C,-0.1684089144386837,-0.037696813781249894,0.03453223088673961,0.12238032998357981,0.3023317994922318,0.1600771437648297,6169,0.09758469768195818,0.02285621656670449,0.009401847949424542,0.00518722645485492
YNL167C,-0.22620374156000905,-0.06787502093219168,0.008279953306775806,0.09230833228049021,0.26168558812520776,0.1601833532126819,6169,0.09547738693467336,0.01815529259199222,0.007456638028853947,0.003242016534284325
YBR141C,-0.1984170798713855,-0.06060341582977475,0.01572715305432774,0.09962074025950803,0.25684192348577023,0.16022415608928278,6169,0.08153671583725076,0.008753444642567677,0.0043767223212838385,0.0022694115739990274
YDR253C,-0.21275949894389537,-0.06882776782875469,0.008179345992629082,0.09168477122477454,0.2566999459607011,0.16051253905352925,6169,0.08737234559896255,0.014589074404279461,0.0043767223212838385,0.0014589074404279462
YFR013W,-0.19573679454342274,-0.06751412173045883,0.0063999775609690085,0.09300709033428199,0.2544828552538091,0.16052121206474082,6169,0.0748905819419679,0.014426973577565245,0.005511428108283352,0.0030799157075701088
YDR143C,-0.224984659938503,-0.07292766226341851,0.00761430524380273,0.08764799020141048,0.24668600928759563,0.160575652464829,6169,0.08802074890581942,0.010860755389852489,0.0024315124007132437,0.0014589074404279462
YLR278C,-0.20174412887190468,-0.0561575823641042,0.016845981042527387,0.10442998051220927,0.27576755610467785,0.16058756287631348,6169,0.09563948776138759,0.01718268763170692,0.006646133895282866,0.002755714054141676
YDR073W,-0.2335679031385692,-0.0659641893842538,0.014309524697643267,0.09466666650085417,0.2534433603458285,0.16063085588510798,6169,0.09547738693467336,0.017831090938563787,0.007132436375425514,0.002755714054141676
YJR069C,-0.1991294100748644,-0.06542353088184054,0.01184718220023565,0.0952540948794502,0.23468064148757883,0.16067762576129074,6169,0.06743394391311396,0.011347057869995137,0.0029178148808558925,0.0014589074404279462
YPL177C,-0.1457210672753764,-0.018069727882645853,0.05366149303564835,0.14269252998637508,0.3196230234810522,0.16076225786902093,6169,0.11168746960609499,0.01685848597827849,0.00648403306856865,0.0029178148808558925
YDR293C,-0.2170318842603904,-0.08472634097552462,-0.007235553347042925,0.07613209681496642,0.2289661599041527,0.16085843779049103,6169,0.07213486788782623,0.01037445290970984,0.00518722645485492,0.0024315124007132437
YMR145C,-0.19916651927782925,-0.06822698954135127,0.010812258233153769,0.09269333724832926,0.23970634578849564,0.16092032678968055,6169,0.07035175879396985,0.00859134381585346,0.0030799157075701088,0.0014589074404279462
YJR094C,-0.21692439580731396,-0.06652760725145741,0.012020499913639356,0.09452014556739997,0.22444650152904622,0.1610477528188574,6169,0.07002755714054142,0.008105041335710812,0.0029178148808558925,0.0009726049602852974
YBL024W,-0.2383079010389928,-0.06904439532090718,0.014744552314543465,0.0920532036300627,0.23581774085600565,0.16109759895096987,6169,0.0888312530393905,0.010536553736424056,0.00259361322742746,0.0017831090938563786
YNL031C,-0.21655903339593527,-0.07235424937947361,0.0018872490741939116,0.08880059091985,0.2616284422558013,0.16115484029932362,6169,0.09110066461338953,0.011509158696709354,0.004863024801426487,0.002107310747284811
YPR120C,-0.1585975850190721,-0.02025606428119346,0.05069464501106247,0.14091420841717373,0.36854423930579816,0.1611702726983672,6169,0.12854595558437348,0.02966445128870157,0.012481763656994651,0.005673528934997569
YBR228W,-0.22337742566986557,-0.07709222962578495,0.002264522883133617,0.08407977922781878,0.26012552738257677,0.16117200885360372,6169,0.0919111687469606,0.011995461176852002,0.005349327281569136,0.0024315124007132437
YHR084W,-0.21523635103792266,-0.059627586281618836,0.01882299058274814,0.10154768677853337,0.27395952590165845,0.16117527306015222,6169,0.10050251256281408,0.020586804992705463,0.010860755389852489,0.007780839682282379
YNL286W,-0.18022647109866394,-0.04928868173108488,0.023069737675939894,0.11190188246496095,0.3065166952242072,0.16119056419604583,6169,0.09596368941481602,0.01637218349813584,0.007132436375425514,0.0038904198411411897
YER161C,-0.21867921612125704,-0.0626951876687689,0.009360389535429982,0.09855089007534039,0.28009932581586483,0.1612460777441093,6169,0.10001621008267142,0.019776300859134382,0.008429242989139244,0.004052520667855406
YKL043W,-0.22944631235672738,-0.06867067677791759,0.010978330500000672,0.09265462641437673,0.25348815966215454,0.16132530319229432,6169,0.09239747122710326,0.014913276057707894,0.004863024801426487,0.0024315124007132437
YNR009W,-0.21258850718632122,-0.0674138444324372,0.013741488500455324,0.09393684105753168,0.24597388464461586,0.1613506854899689,6169,0.08007780839682282,0.009563948776138758,0.0034041173609985413,0.0014589074404279462
YER059W,-0.19454979834640126,-0.06785700910708864,0.0081429985783628,0.09353138275868939,0.2488835180863602,0.16138839186577802,6169,0.07359377532825417,0.011995461176852002,0.006321932241854434,0.004700923974712271
YGL192W,-0.15951149576158988,-0.027756498275343655,0.047406031965330137,0.13372498796827637,0.29613021402152717,0.16148148624362002,6169,0.09871940346895769,0.010860755389852489,0.0037283190144269734,0.0022694115739990274
YMR273C,-0.2412028648727904,-0.07091825774492201,0.00812392810561155,0.09061837856734285,0.27785675185627867,0.16153663631226486,6169,0.11022856216566705,0.01718268763170692,0.004700923974712271,0.0017831090938563786
YDR227W,-0.2716697568857105,-0.06337625294932533,0.01618831505561752,0.09825996630131897,0.25318432740575164,0.1616362192506443,6169,0.10828335224509646,0.03225806451612903,0.01685848597827849,0.013130166963851516
YPL022W,-0.2392269570767515,-0.06626049447741356,0.01512328899788975,0.09541477607897234,0.2677765811450519,0.1616752705563859,6169,0.10406873075052683,0.02512562814070352,0.009888150429567191,0.005025125628140704
YHR146W,-0.19128207877333117,-0.07476688240478606,0.0038820857973779575,0.08693437880881114,0.24649919414695856,0.16170126121359718,6169,0.07051385962068407,0.009401847949424542,0.0037283190144269734,0.0014589074404279462
YLR018C,-0.1706303644361771,-0.039606479268893074,0.03516879763452409,0.12214814040966696,0.31358492493593915,0.16175461967856003,6169,0.09952990760252878,0.017344788458421138,0.005997730588426001,0.003242016534284325
YOR064C,-0.22407198177429072,-0.07115378870829953,0.008765160423953325,0.09064073774759959,0.2626625647368493,0.16179452645589912,6169,0.0928837737072459,0.014102771924136812,0.006808234721997083,0.004863024801426487
YPL084W,-0.22803993908628437,-0.06207051145839953,0.019603337500284534,0.09983126458906799,0.2550089128744271,0.16190177604746753,6169,0.09547738693467336,0.0189657967255633,0.007456638028853947,0.003242016534284325
YKL166C,-0.19964602881880855,-0.07291670626926118,0.005157999083690067,0.08904787123749452,0.2583979202920136,0.1619645775067557,6169,0.07975360674339439,0.014264872750851029,0.00518722645485492,0.0029178148808558925
YKR064W,-0.20741468079261963,-0.06936235029952059,0.007762270400496881,0.09274590502091999,0.2580103910677453,0.1621082553204406,6169,0.08818284973253364,0.009563948776138758,0.004214621494569622,0.0017831090938563786
YDL135C,-0.2112720888325847,-0.0769107029400625,0.002620333810251754,0.08520019747347908,0.24339055486670155,0.1621109004135416,6169,0.0768357918625385,0.009888150429567191,0.004700923974712271,0.0016210082671421625
YLR433C,-0.2372838726809426,-0.07507673127680056,0.0044144154541884625,0.08704589155279596,0.25378072374885313,0.16212262282959652,6169,0.0967741935483871,0.013616469443994165,0.0037283190144269734,0.002107310747284811
YDR436W,-0.1924108858053202,-0.06002187888301197,0.018332074649499985,0.1021142701193177,0.26944961016074964,0.16213614900232967,6169,0.08526503485167775,0.011022856216566705,0.0034041173609985413,0.0017831090938563786
YML095C,-0.22193444328834308,-0.07654844247860945,0.0042553629896878815,0.08568901252599637,0.251477252157437,0.16223745500460582,6169,0.08947965634624737,0.010698654563138272,0.004538823147998055,0.0022694115739990274
YDL167C,-0.14684013173177773,-0.022781427877185075,0.04926912277907153,0.13952635580443834,0.34058005670526126,0.1623077836816234,6169,0.11752309936780678,0.02026260333927703,0.00648403306856865,0.0029178148808558925
YCR106W,-0.20672604056305266,-0.06279129077448517,0.013030529190938467,0.09978200610037194,0.2641205879569683,0.1625732968748571,6169,0.09223537040038904,0.011509158696709354,0.0037283190144269734,0.002107310747284811
YDR515W,-0.18203631029477155,-0.061279108086591434,0.020129542196538838,0.10130980277195968,0.2529272317988296,0.16258891085855112,6169,0.07132436375425515,0.008105041335710812,0.0030799157075701088,0.0016210082671421625
YLR143W,-0.14477117340302303,-0.0028711533995409017,0.07285136424225336,0.15973427450216743,0.3109335226592345,0.16260542790170834,6169,0.11719889771437834,0.013130166963851516,0.004863024801426487,0.0030799157075701088
YDL070W,-0.1906708271891573,-0.060584721232083825,0.017121507704891417,0.10211565225585251,0.271268235278085,0.16270037348793634,6169,0.08542713567839195,0.013778570270708381,0.004863024801426487,0.002107310747284811
YLR043C,-0.20370717561645915,-0.06615958759139104,0.011448801779658686,0.09656588750847525,0.2714378008518738,0.1627254750998663,6169,0.08964175717296158,0.010536553736424056,0.002755714054141676,0.0016210082671421625
YKR101W,-0.19227015005800704,-0.05924768321711202,0.016821313510056425,0.10352825820087967,0.2704429278269722,0.16277594141799168,6169,0.08202301831739342,0.012319662830280435,0.004863024801426487,0.0034041173609985413
YGL151W,-0.21710173664178228,-0.06842532011717724,0.009790564990146439,0.09451568230542257,0.2758418366258345,0.1629410024225998,6169,0.09547738693467336,0.024315124007132437,0.010536553736424056,0.004863024801426487
YPR023C,-0.22945226879336633,-0.06908763218902891,0.010910710538467653,0.09390876505641561,0.2940224521083183,0.1629963972454445,6169,0.11087696547252392,0.025611930620846168,0.009239747122710326,0.0037283190144269734
YLR176C,-0.1951741459386137,-0.04714520624860302,0.029160487713614278,0.11590624203203033,0.3051037528466625,0.16305144828063334,6169,0.11103906629923813,0.020100502512562814,0.007942940508996596,0.004863024801426487
YBR271W,-0.20162838047500492,-0.07092577360199435,0.010993354155597752,0.09216510528490647,0.24341665826061057,0.16309087888690083,6169,0.0758631869022532,0.007132436375425514,0.003242016534284325,0.0017831090938563786
YPL155C,-0.2423845502921143,-0.0861834797253531,-0.003733717111427968,0.07699115896939766,0.24538321182853542,0.16317463869475077,6169,0.0927216728805317,0.01167125952342357,0.0037283190144269734,0.0017831090938563786
YNL053W,-0.21808746162417356,-0.07451608319404145,0.009121074262018164,0.08879825359821565,0.24633386685919645,0.1633143367922571,6169,0.08121251418382233,0.0129680661371373,0.0043767223212838385,0.0022694115739990274
YPR171W,-0.2319646980381238,-0.08227896671264943,0.0008729405925869683,0.08105675948661112,0.22879569927866336,0.16333572619926057,6169,0.0799157075701086,0.009239747122710326,0.0038904198411411897,0.00259361322742746
YMR069W,-0.20973739977297418,-0.06799496277019691,0.01128418898160204,0.09539083584428679,0.2482626356378145,0.1633857986144837,6169,0.0808883125303939,0.009726049602852975,0.003566218187712757,0.0014589074404279462
YLR381W,-0.20213772857823953,-0.06636052581551133,0.012355754503089973,0.09704323963356455,0.25580184155341923,0.16340376544907587,6169,0.08121251418382233,0.012805965310423084,0.005349327281569136,0.002107310747284811
YPR007C,-0.20597092867010644,-0.06971650566779945,0.007185631347870911,0.09369944258227002,0.27683129442147014,0.16341594825006947,6169,0.09239747122710326,0.011184957043280921,0.0037283190144269734,0.0016210082671421625
YLR368W,-0.1856888598808179,-0.052192372602062345,0.023709184238840636,0.11122463848925117,0.3064559590883771,0.1634170110913135,6169,0.10131301669638515,0.023018317393418707,0.010698654563138272,0.006646133895282866
YIL072W,-0.21146752698613552,-0.07542190713486022,0.0030797369107940175,0.08807741659307215,0.27323716226371375,0.16349932372793236,6169,0.0958015885881018,0.013940671097422596,0.00518722645485492,0.0022694115739990274
YER137C,-0.22317654412655943,-0.06699547653383284,0.009894568417476858,0.09662344624067558,0.27068582400231955,0.1636189227745084,6169,0.09709839520181553,0.010698654563138272,0.0037283190144269734,0.0014589074404279462
YKR054C,-0.21421286171385936,-0.0710703833914487,0.005820221866162009,0.0926324112505664,0.2660928646008383,0.1637027946420151,6169,0.08947965634624737,0.013616469443994165,0.004700923974712271,0.0022694115739990274
YLR329W,-0.2065720090812952,-0.06863860153608399,0.013976542769313925,0.09521325000040894,0.2444455649182466,0.16385185153649293,6169,0.0727832711946831,0.006646133895282866,0.0029178148808558925,0.0009726049602852974
YBR009C,-0.1530816175567117,-0.03601425938783957,0.037686037724281585,0.12786646587763825,0.3155783563308632,0.1638807252654778,6169,0.09952990760252878,0.018641595072134868,0.009726049602852975,0.005835629761711785
YPL072W,-0.24938200322951326,-0.08264981896469108,-0.0024406795351986366,0.08124682216073266,0.25595606162110074,0.16389664112542374,6169,0.10309612579024154,0.01815529259199222,0.006808234721997083,0.0038904198411411897
YLR183C,-0.1538731837433409,-0.03878832800923216,0.03545501139750218,0.12511016682112452,0.3015103447898057,0.16389849483035668,6169,0.08704814394553412,0.01167125952342357,0.004863024801426487,0.0019452099205705948
YDR146C,-0.15137900497256015,-0.021807668075728148,0.052778445967520474,0.14215226508732437,0.3364604845984807,0.16395993316305252,6169,0.11509158696709353,0.026260333927703033,0.011184957043280921,0.006321932241854434
YOR290C,-0.0543625542685139,0.04463973321555975,0.11908677973727133,0.20867044918782457,0.39088806100183593,0.16403071597226482,6169,0.1815529259199222,0.022207813259847626,0.005025125628140704,0.0022694115739990274
YDR254W,-0.20478517023468484,-0.06804387314688132,0.01204875027378123,0.09605191768557034,0.24950554472872805,0.16409579083245165,6169,0.07570108607553898,0.009401847949424542,0.003566218187712757,0.0017831090938563786
YDL197C,-0.20563135441142302,-0.07112457844027874,0.0067325210703918755,0.09299742357593026,0.24369709154019314,0.164122002016209,6169,0.0778083968228238,0.013292267790565733,0.004214621494569622,0.0014589074404279462
YHR066W,-0.20225940911711143,-0.06012603922340234,0.016125997042610536,0.10414432115898484,0.3310137661341127,0.16427036038238718,6169,0.11103906629923813,0.029016047981844706,0.010860755389852489,0.005349327281569136
YGR173W,-0.18783957230502568,-0.05795438022379792,0.01960563041970346,0.10632075745002234,0.27417274748831194,0.16427513767382027,6169,0.08721024477224834,0.011347057869995137,0.0034041173609985413,0.0016210082671421625
YBR245C,-0.19898553358141274,-0.06435614422657916,0.011044883188313336,0.09995375067473962,0.3445268117810507,0.16430989490131878,6169,0.11039066299238126,0.03533798022369914,0.016210082671421624,0.007132436375425514
YOR258W,-0.1954995799108203,-0.04893283801967789,0.03148853382077642,0.1155697032049687,0.29847890951114886,0.16450254122464658,6169,0.11006646133895283,0.021073107472848112,0.007618738855568163,0.004538823147998055
YBL056W,-0.12175272154104148,-0.011542385396852893,0.06428252665966502,0.15302514207938875,0.32011887160081587,0.16456752747624165,6169,0.1128221753930945,0.014751175230993677,0.0061598314151402175,0.0024315124007132437
YEL018W,-0.12728223531164756,-0.021090591141256,0.05117327003208566,0.14360940107577164,0.327181737471178,0.16469999221702764,6169,0.10990436051223862,0.012157562003566219,0.0038904198411411897,0.0024315124007132437
YLR273C,-0.2139313368639558,-0.06300754072149603,0.014203974033665747,0.10180694854851405,0.2629759448183396,0.16481448927001008,6169,0.0907764629599611,0.012157562003566219,0.0034041173609985413,0.0014589074404279462
YGL089C,-0.1978910607562373,-0.055600281062018767,0.018999694427969477,0.10928790831593382,0.28729079875014274,0.16488818937795258,6169,0.09855730264224348,0.012643864483708868,0.003242016534284325,0.0017831090938563786
YDR375C,-0.2135598342776463,-0.0553142765910487,0.02453341480157376,0.10958809683432134,0.28702774446081153,0.16490237342537004,6169,0.09871940346895769,0.015561679364564759,0.0043767223212838385,0.0019452099205705948
YDR130C,-0.1683333229240479,-0.030487766785612186,0.04537158146397918,0.13450459741512374,0.3234442794263614,0.16499236420073593,6169,0.11347057869995136,0.020424704165991247,0.009401847949424542,0.005025125628140704
YPL121C,-0.2023439384995321,-0.040258716106635256,0.03724836274689393,0.12477498542596299,0.3078257355896895,0.16503370153259825,6169,0.1087696547252391,0.02674663640784568,0.011509158696709354,0.004700923974712271
YPR155C,-0.21061167294678299,-0.0574997246795454,0.023396959165454655,0.1076683818166656,0.2819480012258937,0.165168106496211,6169,0.09871940346895769,0.014102771924136812,0.0038904198411411897,0.0019452099205705948
YJR082C,-0.19774668218517794,-0.06152878800809875,0.013239598971114016,0.10368929077227136,0.300424260570842,0.16521807878037012,6169,0.10082671421624251,0.017993191765278003,0.006646133895282866,0.0043767223212838385
YGL252C,-0.2119690991385446,-0.05753597378547771,0.019970354512129848,0.10770389204049736,0.2928935613991722,0.16523986582597508,6169,0.10650024315124007,0.025774031447560384,0.010536553736424056,0.005997730588426001
YJL138C,-0.23598319732274664,-0.08062697451698846,0.0016114202138127348,0.08472975343796098,0.23464477857486277,0.16535672795494943,6169,0.08542713567839195,0.011022856216566705,0.004214621494569622,0.0017831090938563786
YER179W,-0.2167869632109833,-0.07222531652135923,0.00891601073941335,0.09315551235233138,0.25883504164734417,0.1653808288736906,6169,0.08964175717296158,0.012157562003566219,0.0037283190144269734,0.0017831090938563786
YGR288W,-0.10828416191004218,0.006880283329676357,0.08748663818981528,0.1722640937487539,0.31786068739365164,0.16538381041907754,6169,0.11817150267466364,0.01167125952342357,0.0038904198411411897,0.002107310747284811
YMR182C,-0.22001154714735402,-0.06742663034385801,0.012398992274060092,0.0980091156834321,0.2617045841349389,0.1654357460272901,6169,0.09466688280110229,0.014913276057707894,0.004863024801426487,0.002107310747284811
YLR003C,-0.1579763206444867,-0.029270650930232567,0.050318837458712906,0.1363151486877799,0.30675742596338085,0.16558579961801248,6169,0.10017831090938564,0.013292267790565733,0.0043767223212838385,0.002755714054141676
YML062C,-0.2181108748094757,-0.06623770532663334,0.016143085755454263,0.09935776428154508,0.26979614091879495,0.16559546960817842,6169,0.0948289836278165,0.018803695898849084,0.006970335548711298,0.0037283190144269734
YPL054W,-0.22222148116574583,-0.08190068078309398,-0.000669519547026705,0.08373378045388184,0.25322299873711396,0.16563446123697584,6169,0.08964175717296158,0.009401847949424542,0.0029178148808558925,0.0014589074404279462
YPL164C,-0.20286426459413173,-0.06919959004440222,0.012161449300015108,0.09657051825002501,0.26135491117662657,0.16577010829442723,6169,0.08396822823796402,0.01037445290970984,0.0037283190144269734,0.0016210082671421625
YFR032C,-0.2193368818105922,-0.0699912887286431,0.00829322159302209,0.09589771501642104,0.27799445425418334,0.16588900374506416,6169,0.10098881504295672,0.012319662830280435,0.003242016534284325,0.00129680661371373
