row,col,size,circularity,flags,cx,cy,strain,volume_nl,well,is_missing,is_flagged,is_blank,is_reference,size_rc,size_spatial,norm,is_capped,is_jackknife,status,group,plate,hours,agar
2,18,295,1.0,,970.0033898305085,244.04406779661016,YJR060W,5.0,B18,False,False,False,True,348.1758241758242,359.1772822882541,0.9869881287560947,False,False,OK,P2_t44,P2,43.71,up
2,19,0,,,1012.0535267347936,236.7952230980639,YER079W,5.0,B19,True,False,False,False,0.0,0.0,,False,False,MISS,P2_t44,P2,43.71,up
2,20,344,1.0,,1067.2994186046512,242.7703488372093,SPH1,5.0,B20,False,False,False,True,394.0988384180791,412.03847431465545,1.132246115757854,False,False,OK,P2_t44,P2,43.71,up
2,21,273,1.0,,1115.9267399267399,244.71062271062272,YLR312C-B,5.0,B21,False,False,False,True,307.02749134794567,370.6378850313921,1.018480874577332,False,False,OK,P2_t44,P2,43.71,up
2,22,265,0.7881865592438297,C,1155.0188679245282,246.19245283018867,YPL081W,5.0,B22,False,True,False,False,315.36729423916614,376.84046100130104,1.0355250172664423,False,False,FLAG,P2_t44,P2,43.71,up
2,23,236,1.0,,1213.364406779661,243.42796610169492,LCL1,5.0,B23,False,False,False,True,218.7460625674218,261.695326255609,0.7191161387483049,False,False,OK,P2_t44,P2,43.71,up
2,24,274,1.0,E,1258.529197080292,243.78467153284672,COS111,5.0,B24,False,False,False,True,323.39042652262987,412.00407206740397,1.1321515813557241,False,False,OK,P2_t44,P2,43.71,up
3,1,0,,,146.75760701431716,292.4694210944928,COS111,5.0,C1,True,False,False,False,0.0,0.0,,False,False,MISS,P2_t44,P2,43.71,up
3,2,0,,,194.8512612957121,292.0848240426551,COS111,5.0,C2,True,False,False,False,0.0,0.0,,False,False,MISS,P2_t44,P2,43.71,up
3,3,369,1.0,,242.36856368563684,282.9728997289973,YPL081W,5.0,C3,False,False,False,True,436.27765999874055,398.7425433126499,1.0957100465049887,False,False,OK,P2_t44,P2,43.71,up
3,4,320,1.0,,296.215625,281.5625,LCL1,5.0,C4,False,False,False,True,412.1244639554498,376.66736573088104,1.0350493664236053,False,False,OK,P2_t44,P2,43.71,up
3,5,497,1.0,,343.56539235412475,283.7887323943662,BY4741,5.0,C5,False,False,False,True,574.766439909297,532.5727622484256,1.4634639214631304,False,False,OK,P2_t44,P2,43.71,up
3,6,467,1.0,,392.15203426124197,284.7259100642398,BY4741,5.0,C6,False,False,False,True,526.2636221368616,483.09452071865775,1.3275019900444942,False,False,OK,P2_t44,P2,43.71,up
3,7,471,1.0,,440.46072186836517,284.8067940552017,BY4741,5.0,C7,False,False,False,True,484.01936315648635,452.7017662676299,1.2439853275978716,False,False,OK,P2_t44,P2,43.71,up
3,8,318,1.0,,486.7798742138365,285.8018867924528,YER079W,5.0,C8,False,False,False,True,355.32674733849103,320.0977220528656,0.8796008747972478,False,False,OK,P2_t44,P2,43.71,up
3,9,294,1.0,,539.1360544217687,286.421768707483,SPH1,5.0,C9,False,False,False,True,348.1221498143087,310.1758747468784,0.8523364959257551,False,False,OK,P2_t44,P2,43.71,up
3,10,403,1.0,,583.0545905707196,287.9677419354839,ELC1,5.0,C10,False,False,False,True,432.04845408789066,390.3497821325153,1.0726474641514925,False,False,OK,P2_t44,P2,43.71,up
3,11,280,1.0,,634.6678571428572,283.9607142857143,LCL1,5.0,C11,False,False,False,True,370.22514345331246,334.49327898203967,0.9191586210595091,False,False,OK,P2_t44,P2,43.71,up
3,12,466,1.0,,680.0879828326181,290.1008583690987,YOS9,5.0,C12,False,False,False,True,491.6173542436653,444.1694567029744,1.2205392783445987,False,False,OK,P2_t44,P2,43.71,up
3,13,297,1.0,,728.070707070707,291.3905723905724,YPL081W,5.0,C13,False,False,False,True,326.3460653115368,295.2405375955792,0.8112954802652159,False,False,OK,P2_t44,P2,43.71,up
3,14,322,1.0,,778.1739130434783,290.9751552795031,YEH1,5.0,C14,False,False,False,True,341.0618811519167,327.1070490715374,0.8988618996424838,False,False,OK,P2_t44,P2,43.71,up
3,15,318,1.0,,826.1823899371069,290.0314465408805,YEH1,5.0,C15,False,False,False,True,398.5497481995713,384.40737492404884,1.0563182427329616,False,False,OK,P2_t44,P2,43.71,up
3,16,337,1.0,,874.839762611276,290.8991097922849,YEH1,5.0,C16,False,False,False,True,352.2469603155457,341.38780884297404,0.9381041932369707,False,False,OK,P2_t44,P2,43.71,up
3,17,128,1.0,,920.0546875,296.5234375,YPL081W,5.0,C17,False,False,False,True,138.91582478607774,135.3958390134066,0.3720560636180685,False,False,OK,P2_t44,P2,43.71,up
3,18,416,1.0,,969.0504807692307,292.30528846153845,YOS9,5.0,C18,False,False,False,True,453.3369103509948,467.6611875803245,1.2850925244523796,False,False,OK,P2_t44,P2,43.71,up
3,19,407,1.0,,1017.2751842751843,291.8525798525799,YOS9,5.0,C19,False,False,False,True,477.6467668602013,478.1432039906175,1.3138961996082126,False,False,OK,P2_t44,P2,43.71,up
3,20,288,1.0,,1064.9791666666667,294.10069444444446,YEH1,5.0,C20,False,False,False,True,304.6424037558685,318.5099244620329,0.8752377442478003,False,False,OK,P2_t44,P2,43.71,up
3,21,243,1.0,,1114.4609053497943,294.1934156378601,YEH1,5.0,C21,False,False,False,True,252.33183393555046,285.30784938964445,0.7840013115376246,False,False,OK,P2_t44,P2,43.71,up
3,22,293,1.0,,1162.5597269624573,292.6996587030717,YLR312C-B,5.0,C22,False,False,False,True,321.9508321086878,381.71876995792474,1.0489301886567868,False,False,OK,P2_t44,P2,43.71,up
3,23,319,1.0,,1210.3636363636363,292.3730407523511,ELC1,5.0,C23,False,False,False,True,273.004671201125,316.0062141990211,0.8683577648356996,False,False,OK,P2_t44,P2,43.71,up
3,24,319,0.9786797426710391,E,1258.3291536050156,292.1692789968652,BY4741,5.0,C24,False,False,False,True,347.63094808165226,424.00242156630543,1.165122008785426,False,False,OK,P2_t44,P2,43.71,up
4,1,266,1.0,,149.10526315789474,329.80827067669173,LCL1,5.0,D1,False,False,False,True,391.1400708911281,340.7382105244067,0.9363191532010273,False,False,OK,P2_t44,P2,43.71,up
4,2,431,1.0,,197.77494199535963,332.0139211136891,YLR312C-B,5.0,D2,False,False,False,True,597.072919057769,544.1011047330024,1.4951428102392315,False,False,OK,P2_t44,P2,43.71,up
4,3,264,1.0,,245.11363636363637,330.7121212121212,YKL033W-A,5.0,D3,False,False,False,True,310.6750421326796,274.41585399993744,0.7540710495800229,False,False,OK,P2_t44,P2,43.71,up
4,4,249,1.0,,292.2008032128514,330.95582329317267,YJR060W,5.0,D4,False,False,False,True,319.1858235222721,281.9333337665753,0.7747284342580469,False,False,OK,P2_t44,P2,43.71,up
4,5,296,1.0,,343.3817567567568,331.9966216216216,YKL033W-A,5.0,D5,False,False,False,True,340.71602045357525,300.4232873575997,0.8255372286765824,False,False,OK,P2_t44,P2,43.71,up
4,6,342,1.0,,388.82163742690057,331.3187134502924,YJR060W,5.0,D6,False,False,False,True,383.5998300764656,338.8295185929626,0.9310742327378337,False,False,OK,P2_t44,P2,43.71,up
4,7,344,1.0,,440.44476744186045,333.9360465116279,YER079W,5.0,D7,False,False,False,True,351.85692379707194,324.4160751370691,0.8914673358460441,False,False,OK,P2_t44,P2,43.71,up
4,8,355,1.0,,486.65352112676055,333.5492957746479,ELC1,5.0,D8,False,False,False,True,394.816199376947,374.66902081653615,1.0295580873119279,False,False,OK,P2_t44,P2,43.71,up
4,9,311,1.0,,533.6463022508038,335.8102893890675,YJR060W,5.0,D9,False,False,False,True,366.5308597200911,331.1555448997756,0.9099868162751088,False,False,OK,P2_t44,P2,43.71,up
4,10,301,1.0,,587.3289036544851,337.49169435215947,BY4741,5.0,D10,False,False,False,True,321.188313547192,292.5808528105342,0.8039868963471332,False,False,OK,P2_t44,P2,43.71,up
4,11,390,1.0,,633.4435897435898,338.17692307692306,ELC1,5.0,D11,False,False,False,True,513.2610591900311,492.56433068074074,1.353524209363619,False,False,OK,P2_t44,P2,43.71,up
4,12,485,1.0,,680.3010309278351,339.3422680412371,YOS9,5.0,D12,False,False,False,True,509.27089547292377,488.43365090678736,1.3421734583511622,False,False,OK,P2_t44,P2,43.71,up
4,13,349,1.0,,728.5787965616046,338.974212034384,ELC1,5.0,D13,False,False,False,True,381.6921151871316,358.61556409374856,0.9854445757057703,False,False,OK,P2_t44,P2,43.71,up
4,14,419,1.0,,776.4653937947494,337.5942720763723,MMS2,5.0,D14,False,False,False,True,441.73027380224516,430.5372777448381,1.1830792287695224,False,False,OK,P2_t44,P2,43.71,up
4,15,266,1.0,,826.2744360902255,339.75563909774434,LCL1,5.0,D15,False,False,False,True,331.82024971332675,321.920902589503,0.8846108173380907,False,False,OK,P2_t44,P2,43.71,up
4,16,359,1.0,,874.4011142061281,337.1532033426184,LCL1,5.0,D16,False,False,False,True,373.4888420983504,373.3258888513616,1.0258672767558297,False,False,OK,P2_t44,P2,43.71,up
4,17,130,1.0,,920.7846153846153,345.18461538461537,YPL081W,5.0,D17,False,False,False,True,140.4271023775735,137.57323651220617,0.3780393637566716,False,False,OK,P2_t44,P2,43.71,up
4,18,321,1.0,,970.3956386292834,341.62928348909657,YKL033W-A,5.0,D18,False,False,False,True,348.1758241758241,342.86453081829234,0.9421620975950272,False,False,OK,P2_t44,P2,43.71,up
4,19,126,1.0,,1016.5238095238095,344.8412698412698,YPL081W,5.0,D19,False,False,False,True,147.1800033180335,146.0171643016889,0.4012425475304291,False,False,OK,P2_t44,P2,43.71,up
4,20,376,1.0,,1065.1462765957447,340.5585106382979,YOS9,5.0,D20,False,False,False,True,395.8690425752855,422.670502444028,1.1614620101525055,False,False,OK,P2_t44,P2,43.71,up
4,21,404,1.0,,1113.7821782178219,339.980198019802,MMS2,5.0,D21,False,False,False,True,417.55430510022666,473.80923747276216,1.3019868341931786,False,False,OK,P2_t44,P2,43.71,up
4,22,126,1.0,,1159.9285714285713,345.1746031746032,YPL081W,5.0,D22,False,False,False,True,137.80288399306184,155.4640933886015,0.4272018921821337,False,False,OK,P2_t44,P2,43.71,up
4,23,522,0.479190989896668,C,1200.9310344827586,338.3486590038314,COS111,5.0,D23,False,True,False,False,444.64737017209575,503.6526860772632,1.3839940516489482,False,False,FLAG,P2_t44,P2,43.71,up
4,24,278,0.9088061994775885,E,1259.2985611510792,342.10791366906477,YER079W,5.0,D24,False,False,False,True,301.5354489747013,341.54961664305495,0.9385488270868694,False,False,OK,P2_t44,P2,43.71,up
5,1,242,1.0,,146.49586776859505,378.10743801652893,COS111,5.0,E1,False,False,False,True,366.11411927613045,343.9892336567534,0.9452526837893079,False,False,OK,P2_t44,P2,43.71,up
5,2,258,1.0,,194.80232558139534,378.70542635658916,YJR060W,5.0,E2,False,False,False,True,367.7225371120108,343.85788277400974,0.9448917429159217,False,False,OK,P2_t44,P2,43.71,up
5,3,320,1.0,,246.2875,378.371875,LCL1,5.0,E3,False,False,False,True,387.4385723566051,365.2458485870788,1.0036640244512527,False,False,OK,P2_t44,P2,43.71,up
5,4,302,1.0,,294.49337748344374,379.1920529801325,YKL033W-A,5.0,E4,False,False,False,True,398.29204129204123,374.2225902855688,1.028331334796925,False,False,OK,P2_t44,P2,43.71,up
5,5,0,,,339.91193882915996,388.43393501384287,COS111,5.0,E5,True,False,False,False,0.0,0.0,,False,False,MISS,P2_t44,P2,43.71,up
5,6,0,,,388.0055931105549,388.0493379620052,Blank_media,5.0,E6,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK,P2_t44,P2,43.71,up
5,7,393,1.0,,437.3918575063613,382.7175572519084,MMS2,5.0,E7,False,False,False,True,413.57154244719004,392.4672926055241,1.078466199919138,False,False,OK,P2_t44,P2,43.71,up
5,8,230,1.0,,489.02173913043475,385.74782608695654,YLR312C-B,5.0,E8,False,False,False,True,263.17515348501263,246.14688148726233,0.6763903563457807,False,False,OK,P2_t44,P2,43.71,up
5,9,469,1.0,,537.1279317697229,383.3795309168444,BY4741,5.0,E9,False,False,False,True,568.6871794871795,559.1634237817157,1.5365327611790738,False,False,OK,P2_t44,P2,43.71,up
5,10,364,1.0,,586.6428571428571,382.782967032967,LCL1,5.0,E10,False,False,False,True,399.618018018018,394.89587921701997,1.0851397460296592,False,False,OK,P2_t44,P2,43.71,up
5,11,300,1.0,,632.8133333333333,387.6166666666667,YLR312C-B,5.0,E11,False,False,False,True,406.2051282051282,403.428043726997,1.1085853966852124,False,False,OK,P2_t44,P2,43.71,up
5,12,0,,,676.5675187989243,385.74175565097903,Blank_media,5.0,E12,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK,P2_t44,P2,43.71,up
5,13,335,1.0,,730.9134328358209,387.2805970149254,YER079W,5.0,E13,False,False,False,True,376.94935719866464,385.8864329215502,1.0603825662780795,False,False,OK,P2_t44,P2,43.71,up
5,14,504,1.0,,776.3353174603175,388.63690476190476,YOS9,5.0,E14,False,False,False,True,546.6685837526959,583.4748769896163,1.6033385334042507,False,False,OK,P2_t44,P2,43.71,up
5,15,0,,,820.8484816431089,384.58796449546594,ELC1,5.0,E15,True,False,False,False,0.0,0.0,,False,False,MISS,P2_t44,P2,43.71,up
5,16,445,1.0,,874.0831460674158,389.8561797752809,YLR312C-B,5.0,E16,False,False,False,True,476.3143137056181,483.29762592625116,1.3280601056009853,False,False,OK,P2_t44,P2,43.71,up
5,17,375,1.0,,922.7893333333334,388.992,YKL033W-A,5.0,E17,False,False,False,True,416.76312743344204,416.58129360820925,1.1447293905497808,False,False,OK,P2_t44,P2,43.71,up
5,18,0,,,965.1294444872937,383.43417333995285,Blank_media,5.0,E18,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK,P2_t44,P2,43.71,up
5,19,312,1.0,,1016.0096153846154,390.9166666666667,YEH1,5.0,E19,False,False,False,True,374.9585798816568,374.79498538781667,1.0299042270669416,False,False,OK,P2_t44,P2,43.71,up
5,20,305,1.0,,1067.3409836065573,391.0327868852459,YLR312C-B,5.0,E20,False,False,False,True,330.3801709401709,345.4192915777907,0.949182359359281,False,False,OK,P2_t44,P2,43.71,up
5,21,357,1.0,,1114.3725490196077,389.6890756302521,SPH1,5.0,E21,False,False,False,True,379.62102295610146,427.775644944272,1.1754905005159504,False,False,OK,P2_t44,P2,43.71,up
5,22,303,1.0,,1164.2376237623762,389.55445544554453,YKL033W-A,5.0,E22,False,False,False,True,340.94225442147876,384.19050567377974,1.0557223047767963,False,False,OK,P2_t44,P2,43.71,up
5,23,270,1.0,,1209.0037037037036,389.52592592592595,YEH1,5.0,E23,False,False,False,True,236.62434652725915,265.7384205362503,0.7302262123949786,False,False,OK,P2_t44,P2,43.71,up
5,24,311,1.0,,1255.2540192926044,390.9228295819936,YEH1,5.0,E24,False,False,False,True,347.0598760214144,393.11519760068273,1.0802465868487048,False,False,OK,P2_t44,P2,43.71,up
6,1,431,1.0,,146.20185614849188,428.79814385150814,ELC1,5.0,F1,False,False,False,True,584.5931633810656,578.7149639319134,1.5902587037114209,False,True,JK,P2_t44,P2,43.71,up
6,2,376,1.0,,196.7659574468085,428.67287234042556,YER079W,5.0,F2,False,False,False,True,480.46719096592057,469.2365059105969,1.289421363072365,False,False,OK,P2_t44,P2,43.71,up
6,3,332,1.0,,245.1475903614458,427.88253012048193,YKL033W-A,5.0,F3,False,False,False,True,360.3846720454973,351.96085700336647,0.9671580157743852,False,False,OK,P2_t44,P2,43.71,up
6,4,366,1.0,,293.879781420765,429.20765027322403,YER079W,5.0,F4,False,False,False,True,432.7639946260636,422.64834840023457,1.1614011327548908,False,False,OK,P2_t44,P2,43.71,up
6,5,625,1.0,,342.6128,432.3968,YLR312C-B,5.0,F5,False,False,False,True,663.6004155356725,638.9915309589702,1.7558935003189946,False,False,OK,P2_t44,P2,43.71,up
6,6,415,1.0,,391.45301204819276,430.4506024096386,YER079W,5.0,F6,False,False,False,True,429.3645506792059,413.12320817060686,1.1352268706426372,False,False,OK,P2_t44,P2,43.71,up
6,7,401,1.0,,437.64339152119703,430.67331670822944,MMS2,5.0,F7,False,False,False,True,378.3361324519087,375.74957869373515,1.0325273669680208,False,False,OK,P2_t44,P2,43.71,up
6,8,0,,,484.5827590179763,436.0315949216802,COS111,5.0,F8,True,False,False,False,0.0,0.0,,False,False,MISS,P2_t44,P2,43.71,up
6,9,271,1.0,,539.7675276752767,431.5129151291513,YKL033W-A,5.0,F9,False,False,False,True,294.6084748670441,276.9403797536468,0.7610082281615194,False,False,OK,P2_t44,P2,43.71,up
6,10,280,1.0,,585.7321428571429,436.0785714285714,YLR312C-B,5.0,F10,False,False,False,True,275.5986331158745,266.1912756697677,0.7314706191625238,False,False,OK,P2_t44,P2,43.71,up
6,11,396,1.0,,632.939393939394,434.1060606060606,MMS2,5.0,F11,False,False,False,True,480.7227586206897,477.43622278312205,1.3119534763529828,False,False,OK,P2_t44,P2,43.71,up
6,12,302,1.0,,677.8278145695364,437.0993377483444,YPL081W,5.0,F12,False,False,False,True,292.5094155050135,280.71427178483304,0.771378557293301,False,False,OK,P2_t44,P2,43.71,up
6,13,251,1.0,,727.605577689243,435.54581673306774,SPH1,5.0,F13,False,False,False,True,253.2137421593912,249.03947289201568,0.6843389475251701,False,False,OK,P2_t44,P2,43.71,up
6,14,165,1.0,,774.739393939394,437.21818181818185,ELC1,5.0,F14,False,False,False,True,160.45485935270017,159.48657093207865,0.43825531281694363,False,True,JK,P2_t44,P2,43.71,up
6,15,295,1.0,,827.3423728813559,435.38305084745764,YKL033W-A,5.0,F15,False,False,False,True,339.444716820105,334.2666132743934,0.9185357632851596,False,False,OK,P2_t44,P2,43.71,up
6,16,0,,,869.3319932691354,432.95481850697865,ELC1,5.0,F16,True,False,False,False,0.0,0.0,,False,False,MISS,P2_t44,P2,43.71,up
6,17,371,1.0,,921.0700808625337,437.1832884097035,YJR060W,5.0,F17,False,False,False,True,369.664103652688,375.0838019029545,1.0306978698887084,False,False,OK,P2_t44,P2,43.71,up
6,18,364,1.0,,968.5521978021978,438.82142857142856,YEH1,5.0,F18,False,False,False,True,364.183908045977,356.78268701177814,0.980407987896405,False,False,OK,P2_t44,P2,43.71,up
6,19,363,1.0,,1017.7823691460055,438.0275482093664,YEH1,5.0,F19,False,False,False,True,391.1205876351765,391.12058763517655,1.0747655710536321,False,False,OK,P2_t44,P2,43.71,up
6,20,324,1.0,,1067.2407407407406,439.12654320987656,YLR312C-B,5.0,F20,False,False,False,True,314.6548965517241,328.97819245351144,0.9040036399369793,False,False,OK,P2_t44,P2,43.71,up
6,21,340,1.0,,1111.9235294117648,439.24117647058824,COS111,5.0,F21,False,False,False,True,324.1427453812361,359.874986206699,0.9889053588228311,False,False,OK,P2_t44,P2,43.71,up
6,22,318,1.0,,1161.691823899371,437.55345911949684,YEH1,5.0,F22,False,False,False,True,320.80466138122074,356.1689247551325,0.9787214222613835,False,False,OK,P2_t44,P2,43.71,up
6,23,356,1.0,,1210.747191011236,437.3230337078652,SPH1,5.0,F23,False,False,False,True,279.71838460489283,312.9390108160579,0.8599293550315525,False,False,OK,P2_t44,P2,43.71,up
6,24,324,0.9636696045094371,,1253.8333333333333,438.80555555555554,YPL081W,5.0,F24,False,False,False,True,324.1636983705949,365.23140313102954,1.0036243295865213,False,False,OK,P2_t44,P2,43.71,up
7,1,0,,,148.31703639284353,487.4752253478945,COS111,5.0,G1,True,False,False,False,0.0,0.0,,False,False,MISS,P2_t44,P2,43.71,up
7,2,285,1.0,,195.9438596491228,476.8701754385965,SPH1,5.0,G2,False,False,False,True,325.38125802310657,317.7756306244572,0.8732199682456858,False,False,OK,P2_t44,P2,43.71,up
7,3,393,1.0,,243.4885496183206,476.9618320610687,ELC1,5.0,G3,False,False,False,True,381.1470474011352,378.1415339927169,1.0391002533977245,False,False,OK,P2_t44,P2,43.71,up
7,4,308,1.0,,295.09090909090907,476.1525974025974,LCL1,5.0,G4,False,False,False,True,325.38125802310657,312.15435751895285,0.8577731955871184,False,False,OK,P2_t44,P2,43.71,up
7,5,292,1.0,,339.88698630136986,479.486301369863,YKL033W-A,5.0,G5,False,False,False,True,277.0009543520324,262.39178523350694,0.721029947826016,False,False,OK,P2_t44,P2,43.71,up
7,6,463,1.0,,389.5291576673866,478.09071274298054,ELC1,5.0,G6,False,False,False,True,427.98727972925667,400.916907759332,1.1016850120785135,False,False,OK,P2_t44,P2,43.71,up
7,7,431,1.0,,440.7354988399072,479.122969837587,SPH1,5.0,G7,False,False,False,True,363.31430623823553,349.57141089078556,0.9605920243720474,False,False,OK,P2_t44,P2,43.71,up
7,8,512,1.0,,488.958984375,479.05078125,BY4741,5.0,G8,False,False,False,True,469.28226509248043,460.68879784158713,1.2659330000599884,False,False,OK,P2_t44,P2,43.71,up
7,9,508,1.0,,535.503937007874,480.0531496062992,ELC1,5.0,G9,False,False,False,True,493.41396739026305,474.774601766409,1.3046395718376207,False,False,OK,P2_t44,P2,43.71,up
7,10,261,1.0,,579.2030651340996,480.0574712643678,MMS2,5.0,G10,False,False,False,True,229.5256982271103,225.617939930824,0.6199785992239275,False,False,OK,P2_t44,P2,43.71,up
7,11,198,1.0,,633.89898989899,482.5808080808081,COS111,5.0,G11,False,False,False,True,214.75163029525032,207.38850948678902,0.5698856998968258,False,False,OK,P2_t44,P2,43.71,up
7,12,365,1.0,,682.4383561643835,477.8383561643836,LCL1,5.0,G12,False,False,False,True,315.86212547455824,310.65508753162385,0.853653331240836,False,False,OK,P2_t44,P2,43.71,up
7,13,252,1.0,,725.702380952381,484.9246031746032,MMS2,5.0,G13,False,False,False,True,227.13594742887213,225.76526218637142,0.6203834280494047,False,False,OK,P2_t44,P2,43.71,up
7,14,426,1.0,,775.1948356807512,484.80046948356807,MMS2,5.0,G14,False,False,False,True,370.1266112625992,396.9286849120412,1.0907257203882592,False,False,OK,P2_t44,P2,43.71,up
7,15,315,1.0,,822.5301587301587,484.7015873015873,YJR060W,5.0,G15,False,False,False,True,323.8391667528549,323.67059282349334,0.889418814878879,False,False,OK,P2_t44,P2,43.71,up
7,16,386,1.0,,868.9559585492228,485.61139896373055,YEH1,5.0,G16,False,False,False,True,330.9543230485353,325.90573731799225,0.8955607987707068,False,False,OK,P2_t44,P2,43.71,up
7,17,403,1.0,,917.1439205955335,487.30272952853596,YPL081W,5.0,G17,False,False,False,True,358.7651080254773,348.3037345293882,0.9571085592936525,False,False,OK,P2_t44,P2,43.71,up
7,18,494,1.0,,967.4068825910931,484.3056680161943,MMS2,5.0,G18,False,False,False,True,441.588850174216,438.0999472486213,1.2038607909395636,False,False,OK,P2_t44,P2,43.71,up
7,19,421,1.0,,1014.5866983372922,486.14014251781475,ELC1,5.0,G19,False,False,False,True,405.28257286310014,405.28257286310014,1.1136814824679906,False,False,OK,P2_t44,P2,43.71,up
7,20,446,1.0,,1063.4663677130045,485.8834080717489,ELC1,5.0,G20,False,False,False,True,386.98677620881466,413.1868813870872,1.135401839138377,False,False,OK,P2_t44,P2,43.71,up
7,21,326,1.0,,1115.1748466257668,484.19325153374234,LCL1,5.0,G21,False,False,False,True,277.68138773699667,310.66009094536275,0.8536670801893554,False,False,OK,P2_t44,P2,43.71,up
7,22,361,1.0,,1162.5013850415512,487.77562326869804,YLR312C-B,5.0,G22,False,False,False,True,325.3812580231065,365.3922933979449,1.0040664421345815,False,False,OK,P2_t44,P2,43.71,up
7,23,0,,,1206.3774305835313,479.0140902074652,YER079W,5.0,G23,True,False,False,False,0.0,0.0,,False,False,MISS,P2_t44,P2,43.71,up
7,24,490,1.0,,1254.3938775510205,485.9918367346939,ELC1,5.0,G24,False,False,False,True,438.0132319541819,491.8742411126183,1.3516279028734757,False,False,OK,P2_t44,P2,43.71,up
8,1,269,1.0,,146.71003717472118,525.3791821561339,YER079W,5.0,H1,False,False,False,True,352.70002069108216,339.8828424377104,0.9339686756265337,False,False,OK,P2_t44,P2,43.71,up
8,2,233,1.0,,193.1802575107296,524.7038626609442,COS111,5.0,H2,False,False,False,True,287.8117738791423,276.1120904980145,0.7587321608744205,False,False,OK,P2_t44,P2,43.71,up
8,3,360,1.0,,242.51666666666665,525.5555555555555,YOS9,5.0,H3,False,False,False,True,377.75260804769,381.56838873819885,1.048516954062127,False,False,OK,P2_t44,P2,43.71,up
8,4,370,1.0,,289.9972972972973,526.8378378378378,YPL081W,5.0,H4,False,False,False,True,422.9105339105339,417.1311147917573,1.1462402516422288,False,False,OK,P2_t44,P2,43.71,up
8,5,328,1.0,,340.1585365853659,525.6951219512196,MMS2,5.0,H5,False,False,False,True,336.64891480401684,324.16466359902523,0.8907764786684945,False,False,OK,P2_t44,P2,43.71,up
8,6,288,1.0,,388.71875,525.2534722222222,YER079W,5.0,H6,False,False,False,True,288.0363636363636,269.81794483327826,0.7414363925781097,False,False,OK,P2_t44,P2,43.71,up
8,7,493,1.0,,441.02434077079107,527.6531440162272,SPH1,5.0,H7,False,False,False,True,449.631894070236,450.51145514412786,1.2379665419346848,False,False,OK,P2_t44,P2,43.71,up
8,8,258,1.0,,488.93798449612405,527.7364341085271,YKL033W-A,5.0,H8,False,False,False,True,255.85201877934273,256.3525114698363,0.7044345454857662,False,False,OK,P2_t44,P2,43.71,up
8,9,240,1.0,,536.5291666666667,526.8291666666667,SPH1,5.0,H9,False,False,False,True,252.21094527363184,252.70431536769703,0.6944096179033586,False,False,OK,P2_t44,P2,43.71,up
8,10,407,1.0,,585.9287469287469,528.7665847665847,BY4741,5.0,H10,False,False,False,True,387.2488888888889,400.221534765164,1.099774187190233,False,False,OK,P2_t44,P2,43.71,up
8,11,384,1.0,,632.2447916666666,530.6848958333334,BY4741,5.0,H11,False,False,False,True,450.6168888888889,487.955308383427,1.3408590144391526,False,False,OK,P2_t44,P2,43.71,up
8,12,387,1.0,,681.3514211886305,533.2015503875969,YLR312C-B,5.0,H12,False,False,False,True,362.34361702127666,404.5880060061584,1.111772872775135,False,False,OK,P2_t44,P2,43.71,up
8,13,472,1.0,,727.1059322033898,532.7605932203389,YOS9,5.0,H13,False,False,False,True,460.2907971683594,496.014723089562,1.363005589492565,False,False,OK,P2_t44,P2,43.71,up
8,14,0,,,773.9243993956088,531.226914737355,SPH1,5.0,H14,True,False,False,False,0.0,0.0,,False,False,MISS,P2_t44,P2,43.71,up
8,15,244,1.0,,820.233606557377,532.827868852459,ELC1,5.0,H15,False,False,False,True,271.40235211514835,291.0554805546517,0.7997953052228323,False,False,OK,P2_t44,P2,43.71,up
8,16,447,1.0,,872.3467561521253,532.8568232662193,YKL033W-A,5.0,H16,False,False,False,True,414.66104523495824,435.3232384611985,1.1962306351770966,False,False,OK,P2_t44,P2,43.71,up
8,17,360,1.0,,922.0361111111112,533.6861111111111,YKL033W-A,5.0,H17,False,False,False,True,346.74692202462376,346.5956362820301,0.9524148529374177,False,False,OK,P2_t44,P2,43.71,up
8,18,526,1.0,,969.1083650190114,532.8136882129278,BY4741,5.0,H18,False,False,False,True,508.7235653235653,510.12695675236563,1.401784787905902,False,False,OK,P2_t44,P2,43.71,up
8,19,219,1.0,,1018.2009132420092,533.3972602739726,YER079W,5.0,H19,False,False,False,True,228.0998027613412,228.41399341165769,0.6276619125319647,False,False,OK,P2_t44,P2,43.71,up
8,20,325,1.0,,1063.5815384615385,530.8492307692308,LCL1,5.0,H20,False,False,False,True,305.1051851851852,305.525445068744,0.8395575170975504,False,False,OK,P2_t44,P2,43.71,up
8,21,395,1.0,,1113.192405063291,533.4379746835443,YKL033W-A,5.0,H21,False,False,False,True,364.0250145433391,407.2582791596065,1.119110552614458,False,False,OK,P2_t44,P2,43.71,up
8,22,263,1.0,,1155.87072243346,536.425855513308,YPL081W,5.0,H22,False,False,False,True,256.47559248999687,274.47040281007065,0.7542209449957247,False,False,OK,P2_t44,P2,43.71,up
