row,col,size,circularity,flags,cx,cy,strain,volume_nl,well,is_missing,is_flagged,is_blank,is_reference,size_rc,size_spatial,norm,is_capped,is_jackknife,status
9,3,370,1.0,,389.77027027027026,887.2135135135135,LCL1,2.5,I3,False,False,False,True,426.68511791500896,441.80946424848867,1.1045236606212216,False,False,OK
9,4,325,1.0,,438.9476923076923,880.0061538461539,YJR060W,2.5,I4,False,False,False,True,386.3069059788423,374.55755386139515,0.9363938846534878,False,False,OK
9,5,343,1.0,,488.59475218658895,881.0787172011662,YJR060W,2.5,I5,False,False,False,True,425.531914893617,433.183073760807,1.0829576844020175,False,False,OK
9,6,22,1.0,,532.5,886.1818181818181,MMS2,2.5,I6,False,False,False,True,25.132086248750536,25.159574468085104,0.06289893617021276,False,True,JK
9,7,507,1.0,,582.301775147929,882.5305719921105,BY4741,2.5,I7,False,False,False,True,524.9262307811772,544.3792239414548,1.360948059853637,False,False,OK
9,8,0,,,634.4634609301369,885.1796488719499,Blank_media,2.5,I8,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK
9,9,0,,,683.1986874948399,885.30415715376,Blank_media,2.5,I9,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK
9,10,0,,,732.7857142857143,883.6428571428571,YKL033W-A,2.5,I10,True,False,False,False,0.0,0.0,,False,False,MISS
9,11,473,1.0,,777.9809725158563,879.8942917547569,BY4741,2.5,I11,False,False,False,True,508.274231678487,426.38365694449305,1.0659591423612327,False,False,OK
9,12,330,1.0,S,825.4363636363637,881.3454545454546,BY4741,2.5,I12,False,True,False,False,403.5216434336024,334.24754155658906,0.8356188538914726,False,False,FLAG
9,13,0,,,861.7647058823529,868.0,YKL033W-A,5.0,I13,True,False,False,False,0.0,0.0,,False,False,MISS
9,14,553,1.0,,929.3616636528029,886.5153707052441,ELC1,5.0,I14,False,False,False,True,487.2032069071848,518.1053939750454,1.2952634849376137,False,False,OK
9,15,376,1.0,,975.3244680851063,886.1941489361702,YPL081W,5.0,I15,False,False,False,True,353.9823008849558,341.26984126984127,0.8531746031746031,False,False,OK
9,16,276,1.0,,1029.5217391304348,888.6268115942029,YKL033W-A,5.0,I16,False,False,False,True,263.33365136914415,269.5302636057675,0.6738256590144188,False,False,OK
9,17,290,1.0,,1071.3379310344828,886.5344827586207,COS111,5.0,I17,False,False,False,True,278.87967303762474,302.3497445308902,0.7558743613272254,False,False,OK
9,18,418,1.0,,1119.3947368421052,886.2703349282297,YPL081W,5.0,I18,False,False,False,True,387.9440358244971,424.3865054072998,1.0609662635182495,False,False,OK
9,19,467,1.0,,1167.289079229122,887.8415417558887,COS111,5.0,I19,False,False,False,True,453.7064024094045,490.41270688104663,1.2260317672026166,False,False,OK
9,20,369,1.0,,1219.4959349593496,888.439024390244,SPH1,5.0,I20,False,False,False,True,425.53191489361706,461.3440067410997,1.1533600168527491,False,False,OK
9,21,404,1.0,,1267.0866336633662,888.6757425742575,SPH1,5.0,I21,False,False,False,True,425.53191489361706,465.95744680851067,1.1648936170212767,False,False,OK
9,22,496,1.0,,1315.5564516129032,888.4375,YEH1,5.0,I22,False,False,False,True,517.9480485576296,568.0037032141533,1.4200092580353834,False,False,OK
9,23,335,1.0,,1363.4388059701494,887.823880597015,SPH1,5.0,I23,False,False,False,True,313.9938138532196,320.3917949261145,0.8009794873152863,False,False,OK
10,2,459,1.0,,340.318082788671,932.7298474945534,BY4741,2.5,J2,False,False,False,True,467.97040775362734,473.7048906587099,1.1842622266467748,False,False,OK
10,3,320,1.0,,385.0,935.134375,MMS2,2.5,J3,False,False,False,True,328.0221927514783,322.4836464448939,0.8062091161122348,False,False,OK
10,4,403,1.0,,439.37965260545906,938.6054590570719,YKL033W-A,2.5,J4,False,False,False,True,425.7960563677905,426.26177080444273,1.0656544270111068,False,False,OK
10,5,75,1.0,,487.7733333333333,936.4133333333333,YER079W,2.5,J5,False,False,False,True,82.70785517854557,81.88721987326836,0.20471804968317092,False,True,JK
10,6,0,,,536.8682998994896,933.7439942233801,SPH1,2.5,J6,True,False,False,False,0.0,0.0,,False,False,MISS
10,7,0,,,585.6035264641923,933.8685025051902,YEH1,2.5,J7,True,False,False,False,0.0,0.0,,False,False,MISS
10,8,538,1.0,,630.903345724907,931.5520446096655,COS111,2.5,J8,False,False,False,True,531.3285064410002,502.9511925068079,1.2573779812670198,False,False,OK
10,9,211,1.0,,681.9526066350711,930.1658767772512,YEH1,2.5,J9,False,False,False,True,270.54533798132786,217.43248692820512,0.5435812173205128,False,False,OK
10,10,546,1.0,,724.919413919414,929.5238095238095,MMS2,2.5,J10,False,False,False,True,530.9121406042042,575.8054466111773,1.4395136165279434,False,False,OK
10,11,130,0.7395329017051573,CS,772.2538461538461,949.8615384615384,Blank_media,2.5,J11,False,True,True,False,124.17317381856388,102.85589075958296,0.2571397268989574,False,False,FLAG;BLANK
10,12,266,1.0,S,840.515037593985,942.7142857142857,SPH1,2.5,J12,False,True,False,False,289.12257819081,259.11897553272917,0.647797438831823,False,False,FLAG
10,13,580,1.0,,886.4137931034483,939.8206896551724,YLR312C-B,5.0,J13,False,False,False,True,568.3558103357464,568.3558103357464,1.420889525839366,False,False,OK
10,14,0,,,926.7501124171129,934.7400604778608,Blank_media,5.0,J14,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK
