gene,in_ohya_morphology,in_kemmeren_responsive,in_sameith_doubles,in_expanded_metabolic,in_betaxanthin,is_tier1,overlap_score,is_essential,is_low_fitness,min_fitness,is_selected,selection_reason,num_sources
YHL011C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHL012W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHL013C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHL014C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHL016C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHL017W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHL018W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YHL019C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHL020C,True,True,False,False,False,False,2,False,True,0.845,False,excluded_low_fitness,2
YHL021C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHL022C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHL023C,True,False,False,False,False,False,1,False,True,0.863,False,excluded_low_fitness,1
YHL024W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHL025W,True,True,False,False,False,False,2,False,True,0.5333,False,excluded_low_fitness,2
YHL026C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHL027W,True,True,True,False,False,True,2,False,True,0.731,False,excluded_low_fitness,3
YHL028W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHL029C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YHL030W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHL031C,True,False,False,False,False,False,1,False,True,0.699,False,excluded_low_fitness,1
YHL032C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHL033C,True,False,False,False,False,False,1,False,True,0.7347,False,excluded_low_fitness,1
YHL034C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YHL035C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHL036W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHL037C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHL038C,True,False,False,False,False,False,1,False,True,0.757,False,excluded_low_fitness,1
YHL039W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHL040C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHL041W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHL042W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHL043W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHL044W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHL045W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHL046C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHL047C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR001W-A,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHR002W,False,False,False,True,False,False,1,False,True,0.776,False,excluded_low_fitness,1
YHR003C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YHR004C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR005C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR006W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YHR007C,False,False,False,True,False,False,1,True,True,0.7034,False,excluded_essential,1
YHR008C,True,False,False,True,False,False,2,False,True,0.895,False,excluded_low_fitness,2
YHR009C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR010W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR011W,True,False,False,True,False,False,2,False,True,0.4095,False,excluded_low_fitness,2
YHR012W,True,False,False,False,False,False,1,False,True,0.762,False,excluded_low_fitness,1
YHR013C,True,False,False,True,False,False,2,False,True,0.3235,False,excluded_low_fitness,2
YHR014W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR015W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR016C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR017W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR018C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHR019C,False,False,False,True,False,False,1,True,True,0.8645,False,excluded_essential,1
YHR020W,False,False,False,True,False,False,1,True,True,0.8719,False,excluded_essential,1
YHR021C,True,False,False,False,False,False,1,False,True,0.464,False,excluded_low_fitness,1
YHR021W-A,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR022C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR025W,True,True,False,True,False,False,3,False,False,,True,score>=2,3
YHR026W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHR028C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR029C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR030C,True,True,False,True,False,False,3,False,True,0.8878,False,excluded_low_fitness,3
YHR031C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YHR032W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR033W,True,True,False,True,False,False,3,False,False,,True,score>=2,3
YHR034C,True,True,False,False,False,False,2,False,True,0.889,False,excluded_low_fitness,2
YHR035W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR037W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHR038W,True,False,False,False,False,False,1,False,True,0.4315,False,excluded_low_fitness,1
YHR039C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR039C-A,False,False,False,True,False,False,1,False,True,0.274,False,excluded_low_fitness,1
YHR041C,True,True,False,False,False,False,2,False,True,0.4718,False,excluded_low_fitness,2
YHR042W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YHR043C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YHR044C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHR045W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR046C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHR047C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR048W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR049C-A,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR049W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR050W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR051W,True,False,False,True,False,False,2,False,True,0.6985,False,excluded_low_fitness,2
YHR056C,False,True,False,False,False,False,1,True,False,,False,excluded_essential,1
YHR057C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR059W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR060W,True,False,False,False,False,False,1,False,True,0.5455,False,excluded_low_fitness,1
YHR061C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR063C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YHR064C,True,False,False,False,False,False,1,False,True,0.301,False,excluded_low_fitness,1
YHR066W,True,True,False,False,False,False,2,False,True,0.7422,False,excluded_low_fitness,2
YHR067W,False,False,False,True,False,False,1,False,True,0.7232,False,excluded_low_fitness,1
YHR068W,False,False,False,True,False,False,1,True,True,0.8613,False,excluded_essential,1
YHR072W,False,False,False,True,False,False,1,True,True,0.5503,False,excluded_essential,1
YHR074W,False,False,False,True,False,False,1,True,True,0.78,False,excluded_essential,1
YHR077C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR079C,False,True,False,True,False,False,2,False,False,,True,score>=2,2
YHR080C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR081W,True,True,False,False,False,False,2,False,True,0.714,False,excluded_low_fitness,2
YHR082C,True,True,False,True,False,False,3,False,False,,True,score>=2,3
YHR084W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR086W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR087W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR091C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHR092C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHR093W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR094C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHR096C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHR100C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHR102W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YHR104W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YHR106W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHR108W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YHR109W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHR110W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR111W,True,True,False,True,False,False,3,False,True,0.8495,False,excluded_low_fitness,3
YHR115C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR116W,False,False,False,True,False,False,1,False,True,0.817,False,excluded_low_fitness,1
YHR119W,False,True,False,True,False,False,2,False,True,0.8105,False,excluded_low_fitness,2
YHR120W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR121W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR123W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHR125W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR127W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR128W,False,False,False,True,False,False,1,True,True,0.796,False,excluded_essential,1
YHR131C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR132C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR134W,False,True,False,False,False,False,1,False,True,0.8587,False,excluded_low_fitness,1
YHR135C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YHR137W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YHR143W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR144C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YHR146W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR154W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YHR158C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR161C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR162W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHR163W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YHR164C,False,False,False,True,False,False,1,True,True,0.6164,False,excluded_essential,1
YHR167W,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YHR174W,False,False,False,True,False,False,1,False,True,0.735,False,excluded_low_fitness,1
YHR178W,False,True,True,False,False,True,1,False,True,0.6758,False,excluded_low_fitness,2
YHR181W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR182W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR183W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHR187W,False,True,False,False,False,False,1,False,True,0.79,False,excluded_low_fitness,1
YHR190W,False,False,False,True,False,False,1,True,True,0.6843,False,excluded_essential,1
YHR191C,True,True,False,False,False,False,2,False,True,0.508,False,excluded_low_fitness,2
YHR193C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR200W,True,True,False,False,False,False,2,False,True,0.827,False,excluded_low_fitness,2
YHR201C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YHR204W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YHR205W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YHR206W,False,True,False,False,False,False,1,False,True,0.77428,False,excluded_low_fitness,1
YHR207C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YHR208W,False,False,False,True,False,False,1,False,True,0.65,False,excluded_low_fitness,1
YHR209W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YHR215W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YHR216W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIL001W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL002C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIL005W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL006W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YIL007C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL008W,False,True,False,False,False,False,1,False,True,0.8547,False,excluded_low_fitness,1
YIL009C-A,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YIL009W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YIL010W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIL011W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL012W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL013C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIL014C-A,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL014W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL015W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL017C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL018W,True,False,False,False,False,False,1,False,True,0.366,False,excluded_low_fitness,1
YIL020C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIL023C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YIL028W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL030C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL033C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL034C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL035C,True,True,False,True,False,False,3,False,False,,True,score>=2,3
YIL036W,False,True,True,False,False,True,1,False,False,,True,tier1,2
YIL038C,False,True,False,False,False,False,1,False,True,0.8635,False,excluded_low_fitness,1
YIL040W,True,True,False,False,False,False,2,False,True,0.5917,False,excluded_low_fitness,2
YIL042C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YIL043C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YIL046W,False,False,False,True,False,False,1,True,True,0.5954,False,excluded_essential,1
YIL047C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL048W,False,False,False,True,False,False,1,True,True,0.5548,False,excluded_essential,1
YIL049W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL050W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL052C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL053W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YIL054W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL055C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL056W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL057C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL066C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YIL067C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL069C,True,False,False,False,False,False,1,False,True,0.8905,False,excluded_low_fitness,1
YIL072W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL074C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIL078W,False,False,False,True,False,False,1,True,True,0.8365,False,excluded_essential,1
YIL079C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL083C,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YIL084C,True,True,False,False,False,False,2,False,True,0.7687,False,excluded_low_fitness,2
YIL090W,True,False,False,False,False,False,1,False,True,0.6338,False,excluded_low_fitness,1
YIL092W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL093C,True,False,False,False,False,False,1,False,True,0.443,False,excluded_low_fitness,1
YIL094C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIL095W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIL096C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL097W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL098C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL099W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIL100W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL107C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YIL110W,True,False,False,False,False,False,1,False,True,0.781,False,excluded_low_fitness,1
YIL111W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YIL112W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL116W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YIL119C,False,False,True,False,False,True,0,False,False,,True,tier1,1
YIL121W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL122W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL123W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIL124W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YIL125W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YIL128W,False,True,False,False,False,False,1,False,True,0.5575,False,excluded_low_fitness,1
YIL130W,False,False,True,False,False,True,0,False,False,,True,tier1,1
YIL131C,True,True,True,False,False,True,2,False,False,,True,tier1,3
YIL133C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL134W,True,False,False,True,False,False,2,False,True,0.637,False,excluded_low_fitness,2
YIL140W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL141W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL145C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YIL146C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YIL147C,False,False,False,True,False,False,1,True,True,0.7479,False,excluded_essential,1
YIL153W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL154C,True,False,False,False,False,False,1,False,True,0.884,False,excluded_low_fitness,1
YIL155C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIL156W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL159W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL160C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIL162W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIL163C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIL166C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIL172C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIR003W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIR005W,True,True,False,False,False,False,2,False,True,0.8337,False,excluded_low_fitness,2
YIR007W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIR009W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIR013C,False,False,True,False,False,True,0,False,False,,True,tier1,1
YIR017C,False,False,True,True,False,True,1,False,False,,True,tier1,2
YIR021W,True,False,False,False,False,False,1,False,True,0.7085,False,excluded_low_fitness,1
YIR023W,False,True,True,False,False,True,1,False,True,0.6402,False,excluded_low_fitness,2
YIR026C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YIR027C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIR028W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIR029W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIR031C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIR032C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIR033W,False,True,False,False,False,False,1,False,True,0.8632,False,excluded_low_fitness,1
YIR034C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIR035C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YIR036C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIR037W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIR038C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YIR039C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL003W,True,False,False,True,False,False,2,False,True,0.7585,False,excluded_low_fitness,2
YJL005W,False,False,False,True,False,False,1,True,True,0.8005,False,excluded_essential,1
YJL006C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL007C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL012C,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YJL023C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL026W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YJL028W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL029C,True,False,False,False,False,False,1,False,True,0.177,False,excluded_low_fitness,1
YJL030W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL036W,False,True,False,False,False,False,1,False,True,0.851,False,excluded_low_fitness,1
YJL045W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL046W,False,False,False,True,False,False,1,False,True,0.796,False,excluded_low_fitness,1
YJL047C,True,False,False,False,False,False,1,False,True,0.82145,False,excluded_low_fitness,1
YJL048C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL052W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL056C,False,True,True,False,False,True,1,False,True,0.1935,False,excluded_low_fitness,2
YJL057C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL060W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL062W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL065C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL068C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YJL070C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL071W,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YJL075C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL080C,True,True,False,False,False,False,2,False,False,,True,score>=2,2
YJL084C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL087C,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YJL088W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL089W,False,False,True,False,False,True,0,False,False,,True,tier1,1
YJL091C,False,False,False,True,False,False,1,True,True,0.6518,False,excluded_essential,1
YJL095W,True,True,False,True,False,False,3,False,False,,True,score>=2,3
YJL097W,False,False,False,True,False,False,1,True,True,0.4816,False,excluded_essential,1
YJL099W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL100W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL101C,False,False,False,True,False,False,1,False,True,0.8082,False,excluded_low_fitness,1
YJL105W,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL106W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL110C,False,True,True,False,False,True,1,False,False,,True,tier1,2
YJL115W,True,True,False,False,False,False,2,False,True,0.6907,False,excluded_low_fitness,2
YJL121C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL123C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL124C,True,True,False,False,False,False,2,False,True,0.804,False,excluded_low_fitness,2
YJL126W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL127C,True,False,False,False,False,False,1,False,True,0.2875,False,excluded_low_fitness,1
YJL128C,True,True,False,True,False,False,3,False,False,,True,score>=2,3
YJL129C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL130C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL133W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL134W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL137C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YJL138C,False,True,False,False,False,False,1,False,True,0.8587,False,excluded_low_fitness,1
YJL139C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL140W,True,False,False,False,False,False,1,False,True,0.2145,False,excluded_low_fitness,1
YJL141C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL146W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL153C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL155C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YJL157C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL159W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL162C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL164C,False,False,False,True,False,False,1,False,True,0.886,False,excluded_low_fitness,1
YJL165C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL166W,True,False,False,True,False,False,2,False,True,0.7485,False,excluded_low_fitness,2
YJL167W,False,False,False,True,False,False,1,True,False,,False,excluded_essential,1
YJL168C,True,True,False,True,False,False,3,False,False,,True,score>=2,3
YJL169W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL172W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL175W,True,False,False,False,False,False,1,False,True,0.655,False,excluded_low_fitness,1
YJL176C,False,True,False,False,False,False,1,False,True,0.2695,False,excluded_low_fitness,1
YJL179W,True,False,False,False,False,False,1,False,True,0.7855,False,excluded_low_fitness,1
YJL180C,True,False,False,False,False,False,1,False,True,0.683,False,excluded_low_fitness,1
YJL182C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL184W,True,False,False,False,False,False,1,False,True,0.2825,False,excluded_low_fitness,1
YJL186W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL187C,True,False,False,True,False,False,2,False,False,,True,score>=2,2
YJL188C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL189W,True,False,False,False,False,False,1,False,True,0.239,False,excluded_low_fitness,1
YJL191W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL196C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL198W,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL200C,False,False,False,True,False,False,1,False,False,,False,excluded_low_overlap,1
YJL201W,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL204C,True,True,False,False,False,False,2,False,True,0.2265,False,excluded_low_fitness,2
YJL206C,False,True,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
YJL207C,True,False,False,False,False,False,1,False,False,,False,excluded_low_overlap,1
