gene,in_ohya_morphology,in_kemmeren_responsive,in_sameith_doubles,in_expanded_metabolic,is_essential,is_low_fitness,min_fitness,num_sources
YIL093C,True,False,False,False,False,True,0.443,1
YIL094C,False,False,False,True,False,False,,1
YIL095W,False,False,False,True,False,False,,1
YIL096C,True,False,False,False,False,False,,1
YIL097W,True,False,False,False,False,False,,1
YIL098C,True,False,False,False,False,False,,1
YIL099W,False,False,False,True,False,False,,1
YIL100W,True,False,False,False,False,False,,1
YIL107C,True,False,False,True,False,False,,2
YIL110W,True,False,False,False,False,True,0.781,1
YIL111W,True,False,False,True,False,False,,2
YIL112W,False,True,False,False,False,False,,1
YIL116W,True,False,False,True,False,False,,2
YIL119C,False,False,True,False,False,False,,1
YIL121W,True,False,False,False,False,False,,1
YIL122W,False,True,False,False,False,False,,1
YIL123W,False,False,False,True,False,False,,1
YIL124W,True,False,False,True,False,False,,2
YIL125W,True,False,False,True,False,False,,2
YIL128W,False,True,False,False,False,True,0.5575,1
YIL130W,False,False,True,False,False,False,,1
YIL131C,True,True,True,False,False,False,,3
YIL133C,False,True,False,False,False,False,,1
YIL134W,True,False,False,True,False,True,0.637,2
YIL140W,True,False,False,False,False,False,,1
YIL141W,True,False,False,False,False,False,,1
YIL145C,True,False,False,True,False,False,,2
YIL146C,True,True,False,False,False,False,,2
YIL147C,False,False,False,True,True,True,0.7479,1
YIL153W,False,True,False,False,False,False,,1
YIL154C,True,False,False,False,False,True,0.884,1
YIL155C,False,False,False,True,False,False,,1
YIL156W,True,False,False,False,False,False,,1
YIL159W,True,False,False,False,False,False,,1
YIL160C,False,False,False,True,False,False,,1
YIL162W,False,False,False,True,False,False,,1
YIL163C,True,False,False,False,False,False,,1
YIL166C,False,False,False,True,False,False,,1
YIL172C,False,False,False,True,False,False,,1
YIR003W,True,False,False,False,False,False,,1
YIR005W,True,True,False,False,False,True,0.8337,2
YIR007W,False,False,False,True,False,False,,1
YIR009W,True,False,False,False,False,False,,1
YIR013C,False,False,True,False,False,False,,1
YIR017C,False,False,True,True,False,False,,2
YIR021W,True,False,False,False,False,True,0.7085,1
YIR023W,False,True,True,False,False,True,0.6402,2
YIR026C,True,True,False,False,False,False,,2
YIR027C,False,False,False,True,False,False,,1
YIR028W,False,False,False,True,False,False,,1
YIR029W,False,False,False,True,False,False,,1
YIR031C,False,False,False,True,False,False,,1
YIR032C,False,False,False,True,False,False,,1
YIR033W,False,True,False,False,False,True,0.8632,1
YIR034C,False,False,False,True,False,False,,1
YIR035C,True,False,False,False,False,False,,1
YIR036C,False,False,False,True,False,False,,1
YIR037W,False,False,False,True,False,False,,1
YIR038C,False,False,False,True,False,False,,1
YIR039C,True,False,False,False,False,False,,1
YJL003W,True,False,False,True,False,True,0.7585,2
YJL005W,False,False,False,True,True,True,0.8005,1
YJL006C,True,False,False,False,False,False,,1
YJL007C,True,False,False,False,False,False,,1
YJL012C,False,False,False,True,True,False,,1
YJL023C,True,False,False,False,False,False,,1
YJL026W,False,False,False,True,True,False,,1
YJL028W,True,False,False,False,False,False,,1
YJL029C,True,False,False,False,False,True,0.177,1
YJL030W,True,False,False,False,False,False,,1
YJL036W,False,True,False,False,False,True,0.851,1
YJL045W,False,False,False,True,False,False,,1
YJL046W,False,False,False,True,False,True,0.796,1
YJL047C,True,False,False,False,False,True,0.82145,1
YJL048C,True,False,False,False,False,False,,1
YJL052W,False,False,False,True,False,False,,1
YJL056C,False,True,True,False,False,True,0.1935,2
YJL057C,False,False,False,True,False,False,,1
YJL060W,False,False,False,True,False,False,,1
YJL062W,True,False,False,False,False,False,,1
YJL065C,False,True,False,False,False,False,,1
YJL068C,True,False,False,True,False,False,,2
YJL070C,True,False,False,False,False,False,,1
YJL071W,True,False,False,True,False,False,,2
YJL075C,True,False,False,False,False,False,,1
YJL080C,True,True,False,False,False,False,,2
YJL084C,True,False,False,False,False,False,,1
YJL087C,False,False,False,True,True,False,,1
YJL088W,False,False,False,True,False,False,,1
YJL089W,False,False,True,False,False,False,,1
YJL091C,False,False,False,True,True,True,0.6518,1
YJL095W,True,True,False,True,False,False,,3
YJL097W,False,False,False,True,True,True,0.4816,1
YJL099W,True,False,False,False,False,False,,1
YJL100W,False,False,False,True,False,False,,1
YJL101C,False,False,False,True,False,True,0.8082,1
YJL105W,False,True,False,False,False,False,,1
YJL106W,False,False,False,True,False,False,,1
YJL110C,False,True,True,False,False,False,,2
YJL115W,True,True,False,False,False,True,0.6907,2
YJL121C,False,False,False,True,False,False,,1
YJL123C,True,False,False,False,False,False,,1
YJL124C,True,True,False,False,False,True,0.804,2
YJL126W,False,False,False,True,False,False,,1
YJL127C,True,False,False,False,False,True,0.2875,1
YJL128C,True,True,False,True,False,False,,3
YJL129C,False,False,False,True,False,False,,1
YJL130C,False,False,False,True,False,False,,1
YJL133W,False,False,False,True,False,False,,1
YJL134W,False,False,False,True,False,False,,1
YJL137C,True,False,False,True,False,False,,2
YJL138C,False,True,False,False,False,True,0.8587,1
YJL139C,False,False,False,True,False,False,,1
YJL140W,True,False,False,False,False,True,0.2145,1
YJL141C,False,False,False,True,False,False,,1
YJL146W,True,False,False,False,False,False,,1
YJL153C,False,False,False,True,False,False,,1
YJL155C,True,False,False,True,False,False,,2
YJL157C,True,False,False,False,False,False,,1
YJL159W,True,False,False,False,False,False,,1
YJL162C,True,False,False,False,False,False,,1
YJL164C,False,False,False,True,False,True,0.886,1
YJL165C,False,False,False,True,False,False,,1
YJL166W,True,False,False,True,False,True,0.7485,2
YJL167W,False,False,False,True,True,False,,1
YJL168C,True,True,False,True,False,False,,3
YJL169W,True,False,False,False,False,False,,1
YJL172W,True,False,False,False,False,False,,1
YJL175W,True,False,False,False,False,True,0.655,1
YJL176C,False,True,False,False,False,True,0.2695,1
YJL179W,True,False,False,False,False,True,0.7855,1
YJL180C,True,False,False,False,False,True,0.683,1
YJL182C,True,False,False,False,False,False,,1
YJL184W,True,False,False,False,False,True,0.2825,1
YJL186W,True,False,False,False,False,False,,1
YJL187C,True,False,False,True,False,False,,2
YJL188C,True,False,False,False,False,False,,1
YJL189W,True,False,False,False,False,True,0.239,1
YJL191W,True,False,False,False,False,False,,1
YJL196C,False,False,False,True,False,False,,1
YJL198W,False,False,False,True,False,False,,1
YJL200C,False,False,False,True,False,False,,1
YJL201W,True,False,False,False,False,False,,1
YJL204C,True,True,False,False,False,True,0.2265,2
YJL206C,False,True,False,False,False,False,,1
YJL207C,True,False,False,False,False,False,,1
YJL210W,False,True,False,False,False,True,0.8762,1
YJL212C,True,False,False,True,False,False,,2
YJL214W,False,False,False,True,False,False,,1
YJL216C,False,False,False,True,False,False,,1
YJL219W,False,False,False,True,False,False,,1
YJL221C,False,False,False,True,False,False,,1
YJR001W,False,False,False,True,False,False,,1
YJR004C,True,False,False,False,False,False,,1
YJR009C,False,False,False,True,False,False,,1
YJR010W,True,False,False,True,False,False,,2
YJR011C,True,False,False,False,False,False,,1
YJR013W,False,False,False,True,True,False,,1
YJR014W,False,True,False,False,False,False,,1
YJR016C,False,False,False,True,True,False,,1
YJR018W,True,False,False,False,False,False,,1
YJR019C,False,False,False,True,False,False,,1
YJR021C,True,False,False,False,False,False,,1
YJR024C,False,False,False,True,False,False,,1
YJR025C,False,False,False,True,False,False,,1
YJR031C,True,False,False,False,False,False,,1
YJR035W,False,True,False,False,False,False,,1
YJR040W,False,False,False,True,False,False,,1
YJR043C,True,True,False,False,False,True,0.8377,2
YJR048W,True,False,False,True,False,False,,2
YJR049C,True,False,False,True,False,True,0.6275,2
YJR051W,False,False,False,True,False,False,,1
YJR054W,True,False,False,False,False,False,,1
YJR055W,True,False,False,False,False,True,0.6165,1
YJR057W,False,False,False,True,True,True,0.2519,1
YJR059W,False,True,False,True,False,False,,2
YJR060W,True,True,True,False,False,True,0.59,3
YJR063W,True,True,False,False,False,False,,2
YJR066W,False,False,False,True,False,False,,1
YJR069C,False,False,False,True,False,False,,1
YJR073C,False,True,False,True,False,True,0.412,2
YJR074W,True,False,False,False,False,True,0.8438,1
YJR075W,True,False,False,False,False,False,,1
YJR077C,True,False,False,True,False,True,0.8513,2
YJR078W,False,False,False,True,False,False,,1
YJR082C,True,True,False,False,False,False,,2
YJR090C,True,True,False,False,False,False,,2
YJR092W,True,False,False,False,False,False,,1
YJR095W,False,False,False,True,False,False,,1
YJR097W,True,False,False,False,False,False,,1
YJR102C,False,True,False,False,False,True,0.395,1
YJR103W,False,False,False,True,False,False,,1
YJR104C,True,False,False,True,False,True,0.675,2
YJR105W,True,False,False,True,False,True,0.396,2
YJR108W,True,False,False,False,False,False,,1
YJR109C,False,False,False,True,False,False,,1
YJR110W,False,False,False,True,False,False,,1
YJR117W,True,False,False,False,False,False,,1
YJR118C,True,False,False,False,False,True,0.5495,1
YJR119C,False,True,False,False,False,False,,1
YJR121W,True,False,False,True,False,True,0.681,2
YJR122W,True,True,False,False,False,False,,2
YJR127C,False,False,True,False,False,False,,1
YJR128W,True,False,False,False,False,False,,1
YJR130C,False,False,False,True,False,False,,1
YJR131W,False,False,False,True,False,False,,1
YJR133W,False,False,False,True,False,False,,1
YJR137C,False,False,False,True,False,False,,1
YJR139C,True,False,False,True,False,True,0.6355,2
YJR143C,False,False,False,True,False,False,,1
YJR145C,True,False,False,False,False,True,0.542,1
YJR148W,False,False,False,True,False,False,,1
YJR149W,True,False,False,True,False,False,,2
YJR152W,True,False,False,True,False,False,,2
YJR153W,True,False,False,True,False,False,,2
YJR155W,False,False,False,True,False,False,,1
YJR158W,False,False,False,True,False,False,,1
YJR159W,False,False,False,True,False,False,,1
YJR160C,False,False,False,True,False,False,,1
YKL001C,False,False,False,True,False,False,,1
YKL002W,False,True,False,False,False,True,0.643,1
YKL004W,False,False,False,True,True,False,,1
YKL006W,True,False,False,False,False,True,0.665,1
YKL007W,True,False,False,False,False,False,,1
YKL008C,False,False,False,True,False,False,,1
YKL009W,False,True,False,False,False,True,0.7933,1
YKL010C,True,True,False,False,False,False,,2
YKL011C,False,True,False,False,False,True,0.87,1
YKL016C,False,False,False,True,False,True,0.7605,1
YKL019W,False,False,False,True,True,True,0.7666,1
YKL020C,False,True,False,False,False,False,,1
YKL024C,False,False,False,True,True,True,0.6894,1
YKL025C,True,False,False,False,False,False,,1
YKL026C,False,False,False,True,False,False,,1
YKL029C,False,False,False,True,False,False,,1
YKL032C,True,True,False,False,False,True,0.7905,2
YKL035W,False,False,False,True,True,True,0.7731,1
YKL037W,True,False,False,False,False,False,,1
YKL038W,False,True,False,False,False,False,,1
YKL040C,True,False,False,False,False,False,,1
YKL041W,False,True,False,False,False,True,0.7047,1
YKL046C,True,False,False,True,False,False,,2
YKL048C,True,True,False,True,False,True,0.8177,3
YKL053C-A,True,False,False,False,False,True,0.756,1
YKL054C,True,True,False,False,False,True,0.85,2
YKL055C,False,False,False,True,False,True,0.8145,1
YKL057C,False,True,False,False,False,False,,1
YKL060C,False,False,False,True,True,False,,1
YKL062W,False,False,True,False,False,False,,1
YKL063C,True,False,False,False,False,False,,1
YKL067W,False,False,False,True,False,False,,1
YKL069W,False,False,False,True,False,True,0.8433,1
YKL073W,True,False,False,False,False,True,0.8475,1
YKL074C,False,True,False,False,False,False,,1
YKL080W,True,False,False,True,False,True,0.5235,2
YKL085W,False,False,False,True,False,False,,1
YKL087C,False,False,False,True,False,True,0.882,1
YKL088W,False,False,False,True,True,False,,1
YKL092C,True,False,False,False,False,False,,1
YKL094W,False,False,False,True,False,False,,1
YKL101W,True,False,False,True,False,False,,2
YKL103C,False,False,False,True,False,False,,1
YKL104C,False,False,False,True,True,True,0.8529,1
YKL106W,False,False,False,True,False,False,,1
YKL109W,True,True,False,False,False,True,0.8635,2
YKL110C,False,True,False,False,False,True,0.8285,1
YKL113C,True,True,False,False,False,True,0.8063,2
YKL114C,True,False,False,False,False,False,,1
YKL116C,False,False,False,True,False,False,,1
YKL118W,True,False,False,False,False,False,,1
YKL119C,True,False,False,False,False,False,,1
YKL120W,False,False,False,True,False,False,,1
YKL121W,True,False,False,False,False,False,,1
YKL126W,True,True,False,True,False,False,,3
YKL127W,True,False,False,True,False,False,,2
YKL129C,True,False,False,False,False,False,,1
YKL130C,True,False,False,False,False,False,,1
YKL132C,False,False,False,True,False,False,,1
YKL138C,True,False,False,False,False,True,0.529,1
YKL139W,True,True,False,True,False,True,0.564,3
YKL140W,False,False,False,True,False,False,,1
YKL141W,False,False,False,True,True,False,,1
YKL143W,True,True,False,False,False,False,,2
YKL146W,False,False,False,True,False,False,,1
YKL148C,False,False,False,True,False,False,,1
YKL149C,False,True,False,False,False,False,,1
YKL150W,False,False,False,True,False,False,,1
YKL152C,False,False,False,True,True,False,,1
YKL159C,True,False,False,False,False,False,,1
YKL160W,True,True,False,False,False,False,,2
YKL161C,False,True,False,True,False,False,,2
YKL165C,False,False,False,True,True,False,,1
YKL166C,False,True,False,True,False,False,,2
YKL167C,True,False,False,False,False,True,0.862,1
YKL168C,False,True,False,True,False,False,,2
YKL171W,False,False,False,True,False,False,,1
YKL174C,False,False,False,True,False,False,,1
YKL176C,True,False,False,False,False,True,0.8768,1
YKL181W,False,False,False,True,False,False,,1
YKL182W,False,False,False,True,True,False,,1
YKL184W,False,False,False,True,False,True,0.5847,1
YKL185W,True,True,False,False,False,False,,2
YKL188C,False,False,False,True,False,False,,1
YKL192C,False,False,False,True,True,False,,1
YKL194C,False,False,False,True,False,False,,1
YKL197C,True,False,False,False,False,True,0.8953,1
YKL198C,False,False,False,True,False,False,,1
YKL203C,False,False,False,True,True,True,0.6302,1
YKL204W,True,False,False,False,False,True,0.629,1
YKL205W,False,True,False,False,False,False,,1
YKL206C,False,True,False,False,False,False,,1
YKL208W,True,False,False,False,False,True,0.8927,1
YKL211C,False,False,False,True,False,False,,1
YKL212W,True,True,False,True,True,True,0.514,3
YKL213C,False,True,False,False,False,False,,1
YKL215C,False,False,False,True,False,False,,1
YKL216W,True,False,False,True,False,False,,2
YKL217W,False,False,False,True,False,False,,1
YKL218C,False,False,False,True,False,False,,1
YKL220C,False,False,False,True,False,False,,1
YKR001C,False,True,False,False,False,False,,1
YKR006C,True,False,False,False,False,True,0.6145,1
YKR009C,False,False,False,True,False,False,,1
YKR010C,True,False,False,False,False,False,,1
YKR014C,True,False,False,False,False,False,,1
YKR016W,True,False,False,False,False,False,,1
YKR018C,True,False,False,False,False,False,,1
YKR019C,False,True,False,False,False,False,,1
YKR023W,True,True,False,False,False,False,,2
YKR024C,True,False,False,False,False,False,,1
YKR028W,True,True,False,False,False,False,,2
YKR029C,True,True,False,False,False,False,,2
YKR031C,False,False,False,True,False,False,,1
YKR034W,False,False,True,False,False,False,,1
YKR035W-A,True,False,False,False,False,False,,1
YKR039W,False,False,False,True,False,False,,1
YKR042W,True,False,False,True,False,True,0.8713,2
YKR043C,False,False,False,True,False,False,,1
YKR047W,True,False,False,False,False,False,,1
YKR048C,True,False,False,False,False,False,,1
YKR052C,False,False,False,True,False,False,,1
YKR053C,False,False,False,True,False,False,,1
YKR055W,True,False,False,False,False,False,,1
YKR056W,True,False,False,False,False,False,,1
YKR057W,True,True,False,False,False,True,0.8325,2
YKR058W,True,False,False,True,False,False,,2
YKR059W,True,False,False,False,False,True,0.8822,1
YKR060W,True,True,False,False,False,False,,2
YKR061W,True,False,False,True,False,False,,2
YKR064W,True,False,False,False,False,False,,1
YKR065C,True,False,False,False,False,True,0.878,1
YKR066C,True,False,False,True,False,False,,2
YKR067W,True,False,False,True,False,False,,2
YKR069W,True,False,False,True,False,False,,2
YKR070W,True,False,False,False,False,False,,1
YKR072C,True,True,False,True,False,False,,3
YKR073C,True,False,False,False,False,False,,1
YKR074W,True,False,False,False,False,False,,1
YKR075C,True,False,False,False,False,False,,1
YKR076W,True,False,False,True,False,False,,2
YKR077W,True,False,False,False,False,False,,1
YKR078W,True,False,False,False,False,False,,1
YKR080W,True,False,False,True,False,False,,2
YKR082W,True,True,False,False,False,True,0.8728,2
YKR084C,True,False,False,False,False,False,,1
YKR085C,True,False,False,False,False,True,0.547,1
YKR087C,True,False,False,False,False,False,,1
YKR088C,True,False,False,False,False,False,,1
YKR089C,True,False,False,True,False,False,,2
YKR090W,True,False,False,False,False,False,,1
YKR091W,True,False,False,False,False,False,,1
YKR092C,True,True,False,False,False,False,,2
YKR093W,True,False,False,True,False,False,,2
YKR094C,True,False,False,False,False,True,0.8812,1
YKR095W,True,False,False,False,False,False,,1
YKR096W,True,False,False,False,False,False,,1
YKR097W,True,False,False,True,False,False,,2
YKR098C,True,False,False,False,False,False,,1
YKR099W,True,True,False,False,False,True,0.86,2
YKR101W,True,True,False,False,False,False,,2
YKR102W,True,False,False,False,False,False,,1
YKR103W,True,False,False,False,False,False,,1
YKR104W,True,False,False,False,False,False,,1
YKR105C,True,False,False,False,False,False,,1
YKR106W,True,False,False,False,False,False,,1
YLL001W,True,False,False,True,False,False,,2
YLL002W,True,True,False,False,False,True,0.753,2
YLL005C,True,False,False,False,False,False,,1
YLL006W,True,False,False,False,False,True,0.727,1
YLL007C,True,False,False,False,False,False,,1
YLL009C,True,False,False,False,False,True,0.709,1
YLL010C,True,True,False,False,False,False,,2
YLL012W,True,False,False,True,False,False,,2
YLL013C,True,True,False,False,False,False,,2
YLL014W,True,False,False,False,False,False,,1
YLL015W,True,False,False,True,False,False,,2
YLL018C,False,False,False,True,True,False,,1
YLL018C-A,True,False,False,True,False,True,0.798,2
YLL019C,True,False,False,True,False,False,,2
YLL020C,True,False,False,False,False,False,,1
YLL021W,True,False,False,False,False,False,,1
YLL023C,True,False,False,False,False,False,,1
YLL024C,True,False,False,False,False,False,,1
YLL025W,True,False,False,False,False,False,,1
YLL026W,True,False,False,False,False,False,,1
YLL027W,True,False,False,False,False,True,0.8965,1
YLL028W,True,False,False,True,False,False,,2
YLL029W,True,False,False,False,False,True,0.8868,1
YLL030C,True,False,False,False,False,False,,1
YLL031C,False,False,False,True,True,True,0.3412,1
YLL032C,True,False,False,False,False,False,,1
YLL033W,True,False,False,False,False,False,,1
YLL035W,False,False,False,True,True,True,0.4822,1
YLL038C,True,False,False,False,False,False,,1
YLL039C,True,False,False,False,False,True,0.6785,1
YLL040C,True,False,False,False,False,True,0.8945,1
YLL041C,True,False,False,True,False,False,,2
YLL042C,True,True,False,True,True,False,,3
YLL043W,True,False,False,True,False,False,,2
YLL044W,True,False,False,False,False,False,,1
YLL045C,True,False,False,False,False,True,0.8682,1
YLL046C,True,False,False,False,False,False,,1
YLL047W,True,False,False,False,False,False,,1
YLL048C,True,False,False,True,False,False,,2
YLL049W,True,False,False,False,False,True,0.8613,1
YLL051C,True,False,False,True,False,False,,2
YLL052C,True,False,False,True,False,False,,2
YLL053C,True,False,False,True,False,False,,2
YLL054C,True,False,False,False,False,False,,1
YLL055W,True,False,False,False,False,False,,1
YLL056C,True,False,False,False,False,False,,1
YLL057C,True,False,False,True,False,False,,2
YLL058W,True,False,False,True,False,False,,2
YLL059C,True,False,False,False,False,False,,1
YLL060C,True,False,False,True,False,False,,2
YLL061W,True,False,False,True,False,False,,2
YLL062C,True,False,False,True,False,False,,2
YLL063C,True,False,False,False,False,False,,1
YLR001C,True,False,False,False,False,False,,1
YLR003C,True,False,False,False,False,False,,1
YLR004C,True,False,False,False,False,False,,1
YLR006C,True,True,False,False,False,False,,2
YLR011W,True,False,False,True,False,False,,2
YLR012C,True,False,False,False,False,False,,1
YLR013W,True,False,True,False,False,False,,2
YLR014C,True,True,True,False,False,False,,3
YLR015W,True,True,False,False,False,True,0.8522,2
YLR016C,True,False,False,False,False,False,,1
YLR017W,True,False,False,True,False,False,,2
YLR018C,True,False,False,False,False,False,,1
YLR019W,True,False,False,False,False,False,,1
YLR020C,True,False,False,True,False,False,,2
YLR021W,True,True,False,False,False,False,,2
YLR023C,True,False,False,False,False,False,,1
YLR024C,True,True,False,False,False,False,,2
YLR025W,True,True,False,False,False,True,0.22,2
YLR027C,True,False,False,True,False,True,0.458,2
YLR028C,True,False,False,True,False,False,,2
YLR030W,True,False,False,False,False,False,,1
YLR031W,True,False,False,False,False,False,,1
YLR032W,True,True,False,False,False,False,,2
YLR034C,True,False,False,False,False,False,,1
YLR035C,True,False,False,False,False,False,,1
YLR036C,True,False,False,False,False,False,,1
YLR037C,True,False,False,False,False,False,,1
YLR038C,True,False,False,True,False,True,0.772,2
YLR039C,True,True,False,False,False,True,0.733,2
YLR040C,True,False,False,False,False,False,,1
YLR041W,True,False,False,False,False,False,,1
YLR042C,True,False,False,False,False,False,,1
YLR043C,True,False,False,True,False,False,,2
YLR044C,True,False,False,True,False,False,,2
YLR046C,True,False,False,False,False,False,,1
YLR047C,True,False,False,True,False,False,,2
YLR048W,True,True,False,False,False,True,0.5348,2
YLR049C,True,False,False,False,False,False,,1
YLR050C,True,False,False,False,False,False,,1
YLR052W,True,True,False,False,False,True,0.768,2
YLR053C,True,False,False,False,False,False,,1
YLR054C,True,False,False,False,False,False,,1
YLR055C,True,True,False,False,False,True,0.7935,2
YLR056W,True,False,False,True,False,True,0.5887,2
YLR057W,True,False,False,True,False,False,,2
YLR058C,True,False,False,True,False,False,,2
YLR059C,True,False,False,False,False,False,,1
YLR060W,False,False,False,True,True,True,0.501,1
YLR061W,True,False,False,False,False,True,0.4433,1
YLR062C,True,False,False,False,False,True,0.8455,1
YLR063W,True,False,False,False,False,False,,1
YLR064W,True,False,False,False,False,False,,1
YLR065C,True,False,False,False,False,True,0.8538,1
YLR067C,True,False,False,False,False,True,0.5535,1
YLR068W,True,False,False,False,False,True,0.4725,1
YLR069C,True,False,False,False,False,True,0.3155,1
YLR070C,True,False,False,True,False,False,,2
YLR072W,True,False,False,False,False,False,,1
YLR073C,True,False,False,False,False,False,,1
YLR074C,True,True,False,False,False,False,,2
YLR077W,True,False,False,False,False,False,,1
YLR079W,True,False,False,False,False,True,0.5693,1
YLR080W,True,False,False,False,False,False,,1
YLR081W,True,False,False,True,False,False,,2
YLR082C,True,False,False,False,False,False,,1
YLR083C,True,False,False,False,False,False,,1
YLR084C,True,False,False,False,False,False,,1
YLR085C,True,True,False,False,False,True,0.846,2
YLR087C,True,False,False,False,False,True,0.765,1
YLR089C,True,False,False,True,False,True,0.6793,2
YLR090W,True,False,False,False,False,False,,1
YLR091W,True,False,False,False,False,True,0.44,1
YLR092W,True,False,False,True,False,False,,2
YLR093C,True,False,False,False,False,True,0.8752,1
YLR094C,True,False,False,False,False,False,,1
YLR095C,True,True,False,False,False,False,,2
YLR096W,True,False,False,True,False,False,,2
YLR097C,True,False,False,False,False,False,,1
YLR098C,True,True,False,False,False,False,,2
YLR099C,True,False,False,True,False,False,,2
YLR100W,False,False,False,True,True,True,0.4637,1
YLR102C,True,True,False,False,False,False,,2
YLR104W,True,False,False,False,False,False,,1
YLR107W,True,False,False,False,False,False,,1
YLR108C,True,False,False,False,False,False,,1
YLR109W,True,False,False,True,False,False,,2
YLR110C,True,False,False,False,False,True,0.84451,1
YLR111W,True,False,False,False,False,False,,1
YLR112W,True,False,False,False,False,False,,1
YLR113W,True,True,False,True,False,False,,3
YLR114C,True,False,False,False,False,False,,1
YLR118C,True,False,False,False,False,False,,1
YLR119W,True,True,False,False,False,True,0.8921,2
YLR120C,True,False,False,False,False,False,,1
YLR121C,True,False,False,False,False,False,,1
YLR122C,True,False,False,False,False,False,,1
YLR123C,True,False,False,False,False,False,,1
YLR124W,True,False,False,False,False,False,,1
YLR125W,True,False,False,False,False,False,,1
YLR126C,True,False,False,False,False,False,,1
YLR128W,True,False,False,False,False,False,,1
YLR130C,True,False,False,True,False,False,,2
YLR131C,False,True,False,False,False,False,,1
YLR133W,True,False,False,True,False,False,,2
YLR134W,True,False,False,True,False,False,,2
YLR135W,True,False,False,False,False,False,,1
YLR136C,True,False,False,False,False,False,,1
YLR137W,True,False,False,False,False,False,,1
YLR138W,True,False,False,True,False,False,,2
YLR139C,True,False,False,False,False,False,,1
YLR142W,True,False,False,True,False,False,,2
YLR143W,True,False,False,True,False,False,,2
YLR144C,True,False,False,True,False,False,,2
YLR146C,True,False,False,True,False,False,,2
YLR148W,True,True,False,False,False,True,0.2245,2
YLR149C,True,False,False,False,False,False,,1
YLR150W,True,True,False,False,False,True,0.8998,2
YLR151C,True,False,False,True,False,False,,2
YLR152C,True,False,False,False,False,False,,1
YLR153C,False,False,False,True,True,True,0.5493,1
YLR154C,True,False,False,False,False,False,,1
YLR155C,False,False,False,True,False,False,,1
YLR157C,False,False,False,True,False,True,0.8675,1
YLR158C,False,False,False,True,False,False,,1
YLR160C,False,False,False,True,False,False,,1
YLR164W,True,False,False,True,False,False,,2
YLR165C,True,False,False,False,False,False,,1
YLR168C,True,False,False,False,False,False,,1
YLR169W,True,False,False,False,False,False,,1
YLR170C,True,False,False,False,False,False,,1
YLR171W,True,False,False,False,False,False,,1
YLR172C,True,False,False,True,False,False,,2
YLR173W,True,False,False,False,False,False,,1
YLR174W,True,False,False,True,False,False,,2
YLR176C,True,True,False,False,False,False,,2
YLR177W,True,False,False,False,False,False,,1
YLR178C,True,False,False,False,False,False,,1
YLR179C,True,False,False,False,False,False,,1
YLR180W,True,True,False,True,False,False,,3
YLR181C,True,False,False,False,False,False,,1
YLR182W,True,True,False,False,False,True,0.403,2
YLR183C,True,False,False,False,False,False,,1
YLR184W,True,False,False,False,False,False,,1
YLR185W,True,False,False,False,False,True,0.563,1
YLR187W,True,False,False,False,False,False,,1
YLR188W,True,False,False,False,False,False,,1
YLR189C,True,False,False,True,False,False,,2
YLR190W,True,False,False,False,False,True,0.7195,1
YLR191W,True,False,False,False,False,True,0.8455,1
YLR192C,True,True,False,False,False,True,0.4025,2
YLR193C,True,False,False,False,False,True,0.513,1
YLR194C,True,False,False,False,False,False,,1
YLR199C,True,True,False,False,False,False,,2
YLR200W,True,False,False,False,False,True,0.6395,1
YLR201C,True,False,False,True,False,True,0.814,2
YLR202C,True,False,False,False,False,False,,1
YLR203C,True,False,False,False,False,True,0.731,1
YLR204W,True,False,False,False,False,True,0.678,1
YLR205C,True,False,False,False,False,False,,1
YLR206W,True,False,False,False,False,False,,1
YLR207W,True,False,False,False,False,False,,1
YLR209C,True,False,False,True,False,False,,2
YLR210W,True,False,False,False,False,False,,1
YLR211C,True,False,False,True,False,False,,2
YLR213C,True,False,False,True,False,False,,2
YLR214W,True,False,False,True,False,False,,2
YLR216C,True,True,False,False,False,False,,2
YLR217W,True,False,False,False,False,False,,1
YLR218C,True,False,False,False,False,True,0.7888,1
YLR219W,True,False,False,False,False,False,,1
YLR220W,True,False,False,False,False,False,,1
YLR221C,True,False,False,False,False,False,,1
YLR224W,True,False,False,False,False,False,,1
YLR225C,True,False,False,False,False,False,,1
YLR226W,True,True,False,False,False,True,0.226,2
YLR227C,True,False,False,False,False,False,,1
YLR228C,True,False,True,False,False,False,,2
YLR231C,True,False,False,True,False,False,,2
YLR232W,True,False,False,False,False,False,,1
YLR233C,True,True,False,False,False,False,,2
YLR234W,True,True,False,False,False,True,0.7515,2
YLR235C,True,False,False,False,False,True,0.6965,1
YLR236C,True,False,False,False,False,False,,1
YLR237W,True,False,False,True,False,False,,2
YLR239C,True,False,False,True,False,True,0.7362,2
YLR240W,True,False,False,True,False,False,,2
YLR241W,True,False,False,False,False,False,,1
YLR242C,True,False,False,False,False,True,0.6065,1
YLR244C,True,False,False,True,False,False,,2
YLR245C,False,False,False,True,False,False,,1
YLR246W,True,True,False,False,False,False,,2
YLR247C,True,False,False,False,False,False,,1
YLR248W,True,False,False,True,False,False,,2
YLR250W,True,False,False,False,False,False,,1
YLR251W,True,False,False,False,False,False,,1
YLR252W,True,False,False,False,False,False,,1
YLR253W,True,False,False,False,False,False,,1
YLR254C,True,False,False,False,False,False,,1
YLR255C,True,False,False,False,False,False,,1
