,minimum,maximum,width
r_1627,0.0,0.0,0.0
r_1628,0.0,0.0,0.0
r_1629,0.0,0.0,0.0
r_1630,0.0,0.09372212461143822,0.09372212461143822
r_1631,0.0,0.25227830832197645,0.25227830832197645
r_1632,-7.460589470348113,0.0,7.460589470348113
r_1633,-0.2522783083219862,3.830140934725681e-16,0.2522783083219866
r_1634,0.0,0.3049472295514853,0.3049472295514853
r_1635,0.0,0.0,0.0
r_1637,0.0,0.0,0.0
r_1638,0.0,0.4742247772103473,0.4742247772103473
r_1639,0.0,0.0,0.0
r_1640,0.0,0.0,0.0
r_1641,0.0,0.045528170582348745,0.045528170582348745
r_1642,-0.5547600000000251,0.0,0.5547600000000251
r_1643,0.0,0.0,0.0
r_1644,-1.8530070611904093,0.0,1.8530070611904093
r_1645,-1.8492000000002085,0.0,1.8492000000002085
r_1647,-0.41967055677834497,0.0,0.41967055677834497
r_1648,0.0,0.0,0.0
r_1649,0.0,0.0,0.0
r_1650,0.0,0.04541554784203397,0.04541554784203397
r_1651,0.0,0.08590807730427148,0.08590807730427148
r_1652,-1000.0,1000.0,2000.0
r_1654,-1.234067063068659,-0.4943461270694556,0.7397209359992034
r_1656,0.0,0.0,0.0
r_1657,0.0,0.0,0.0
r_1658,0.0,0.0,0.0
r_1659,-0.41966917108521207,0.12611047965444303,0.5457796507396551
r_1660,-8.653421030800307e-33,1.853007061190917,1.853007061190917
r_1661,0.0,1.8491999999995707,1.8491999999995707
r_1663,0.0,0.0,0.0
r_1664,0.0,0.0,0.0
r_1665,-999.8859781053368,1000.0,1999.8859781053368
r_1667,-999.8859781053369,1000.0,1999.885978105337
r_1668,0.0,0.0,0.0
r_1669,-999.9999999999999,999.8859781053369,1999.8859781053368
r_1671,0.0,0.0,0.0
r_1672,1.9589267934541028,2.8482382147168166,0.8893114212627138
r_1673,0.0,0.4742247772104333,0.4742247772104333
r_1674,0.0,0.47422477721045786,0.47422477721045786
r_1675,0.0,0.0,0.0
r_1676,-0.69369531815193,0.0,0.69369531815193
r_1677,-0.6936953181520188,0.0,0.6936953181520188
r_1678,-0.6936953181520057,0.0,0.6936953181520057
r_1679,-0.6936953181520298,0.0,0.6936953181520298
r_1680,-0.6936953181519775,0.0,0.6936953181519775
r_1681,-0.6936953181520316,0.0,0.6936953181520316
r_1682,0.0,0.01364441164867982,0.01364441164867982
r_1683,0.0,0.05483335310164123,0.05483335310164123
r_1684,0.0,0.6934500000001146,0.6934500000001146
r_1685,0.0,0.0,0.0
r_1686,-0.117578737654197,0.0,0.117578737654197
r_1687,0.0,0.11757873765419605,0.11757873765419605
r_1688,-0.12611047965447783,0.0,0.12611047965447783
r_1689,-0.118059161523736,0.518552099642494,0.63661126116623
r_1690,0.0,0.4867241527665013,0.4867241527665013
r_1691,1.282939243200175e-35,0.0,-1.282939243200175e-35
r_1694,-999.9999999999999,999.8859781053368,1999.8859781053366
r_1695,-0.12611047965446873,0.0,0.12611047965446873
r_1696,-7.516352425920341,-0.1016583402100897,7.414694085710251
r_1697,1.9589250775113352,2.8482382147166483,0.8893131372053131
r_1698,-1.1095200000000751,0.0,1.1095200000000751
r_1699,0.0,0.0,0.0
r_1700,-0.28100603495968635,0.6934500000000745,0.9744560349597609
r_1702,0.0,0.0,0.0
r_1703,0.0,1.8505796280353595,1.8505796280353595
r_1704,-0.0474721116044238,1.1093345770238237,1.1568066886282475
r_1705,0.0,0.0,0.0
r_1706,0.0,0.0,0.0
r_1707,0.0,0.0,0.0
r_1708,0.0,0.2052234166059584,0.2052234166059584
r_1709,0.0,0.0,0.0
r_1710,0.0,0.0,0.0
r_1711,0.0,0.0,0.0
r_1712,0.0,0.0,0.0
r_1713,-0.08590807730426324,0.0,0.08590807730426324
r_1714,-1.0,-0.903647353063771,0.09635264693622902
r_1715,0.0,0.0,0.0
r_1716,0.0,0.0,0.0
r_1717,0.0,0.0,0.0
r_1718,0.0,0.0,0.0
r_1719,0.0,0.0,0.0
r_1720,0.0,0.0,0.0
r_1721,0.0,0.0,0.0
r_1722,0.0,0.5547600000000124,0.5547600000000124
r_1723,0.0,0.0,0.0
r_1724,0.0,0.7925142857143296,0.7925142857143296
r_1725,0.0,0.0,0.0
r_1726,0.0,0.0,0.0
r_1727,0.0,0.028783114902097933,0.028783114902097933
r_1728,0.0,0.0,0.0
r_1729,-0.0003090382857067099,1.1092418655430578,1.1095509038287645
r_1730,0.0,0.0,0.0
r_1731,0.0,0.0,0.0
r_1732,0.0,0.0,0.0
r_1733,0.0,0.0,0.0
r_1734,0.0,1.8492000000002389,1.8492000000002389
r_1735,0.0,0.0,0.0
r_1736,0.0,0.5547746793193685,0.5547746793193685
r_1737,0.0,0.0,0.0
r_1738,4.8982571092690485e-06,5.442507899188916e-06,5.442507899198677e-07
r_1739,0.0,0.0,0.0
r_1743,0.0,0.0,0.0
r_1744,0.0,5.442507899185571e-06,5.442507899185571e-06
r_1745,-5.4425073652423526e-06,-4.898257109266994e-06,5.44250255975359e-07
r_1746,-2.779167088317886,5.293935463172717,8.073102551490603
r_1747,-1.1095200000000358,0.0,1.1095200000000358
r_1748,-0.060265900506770484,-0.05423931045609279,0.0060265900506776965
r_1749,0.0,0.04461116170123647,0.04461116170123647
r_1750,-0.04461116170123463,0.0,0.04461116170123463
r_1751,-1.1095200000000118,0.0,1.1095200000000118
r_1752,5.021047358143918e-16,1.1095200000000833,1.1095200000000829
r_1753,0.0,0.010788714206814145,0.010788714206814145
r_1754,0.002849134675238418,0.013544938758459375,0.010695804083220958
r_1757,0.0,0.010688976150382045,0.010688976150382045
r_1758,-999.9971508653246,1000.0,1999.9971508653246
r_1759,-1.1095200000177914,0.0,1.1095200000177914
r_1761,0.0,0.21512331316758973,0.21512331316758973
r_1762,0.0,0.21512331316761457,0.21512331316761457
r_1763,-7.460589470325731,1.1942691195180288,8.65485858984376
r_1764,0.0,0.0,0.0
r_1765,0.0,0.126139154160206,0.126139154160206
r_1766,7.725957255875978e-08,0.008784840355715529,0.00878476309614297
r_1770,-0.028783114901916262,0.0,0.028783114901916262
r_1771,-0.6934499999956528,0.0,0.6934499999956528
r_1772,-0.6934499999956907,0.47021529072433005,1.1636652907200207
r_1774,-0.6934499999956982,0.4702152907243614,1.1636652907200595
r_1775,-0.6934499999957019,0.06206479906880551,0.7555147990645074
r_1776,-0.03268138652570576,0.0,0.03268138652570576
r_1777,-0.02323913571647673,0.0,0.02323913571647673
r_1788,0.0,0.010788714206746913,0.010788714206746913
r_1790,0.0,8.581118104425925e-07,8.581118104425925e-07
r_1791,0.0,0.0,0.0
r_1792,0.0,0.0,0.0
r_1793,0.0,0.5210434302506913,0.5210434302506913
r_1794,0.0,0.807894887287337,0.807894887287337
r_1795,-0.5210434302506741,0.0,0.5210434302506741
r_1796,-0.18018708587651236,0.0,0.18018708587651236
r_1797,0.0,0.0,0.0
r_1798,0.0,0.18018708587650867,0.18018708587650867
r_1800,0.0,0.0,0.0
r_1801,-1.8491999999886632,0.0,1.8491999999886632
r_1802,0.0,0.0,0.0
r_1803,-1.8491999999884914,7.374964943924639e-18,1.8491999999884914
r_1805,-1.3868999999913703,0.0,1.3868999999913703
r_1806,0.0,0.0,0.0
r_1807,0.0,0.0,0.0
r_1808,0.0,0.15589276681842645,0.15589276681842645
r_1809,-2.779167088318256,5.29393546317269,8.073102551490946
r_1810,0.0,0.33861457030867703,0.33861457030867703
r_1811,-0.7647755943688992,1.372234611773757,2.137010206142656
r_1812,-5.434772474477029e-06,-4.898257109259769e-06,5.365153652172602e-07
r_1813,-5.5376378322071675e-06,-4.89825710925977e-06,6.393807229473974e-07
r_1814,4.990968599854075e-06,5.532307623091931e-06,5.413390232378562e-07
r_1815,0.0,0.44042483141173133,0.44042483141173133
r_1816,0.0,0.4404248314117727,0.4404248314117727
r_1817,0.0,0.4196699126423274,0.4196699126423274
r_1818,0.0,0.09372197554504501,0.09372197554504501
r_1819,0.0,0.0,0.0
r_1820,0.0,0.0,0.0
r_1821,0.0,1.8491970588206745,1.8491970588206745
r_1822,0.0,0.0,0.0
r_1823,0.0,0.0,0.0
r_1824,0.0,2.214596089454438,2.214596089454438
r_1825,-1.8437185274600885,0.027089843514977424,1.8708083709750658
r_1826,-3.698394117641811,-1.7031127085138813e-35,3.698394117641811
r_1827,-1.1095182352924235,0.8872022599450045,1.996720495237428
r_1829,-1000.0,1000.0,2000.0
r_1830,-0.6934488970578099,0.3735101524006101,1.06695904945842
r_1831,-1000.0,1000.0,2000.0
r_1832,-2.2365794597423716,0.8519189848290477,3.088498444571419
r_1833,0.0,1.1095182352925481,1.1095182352925481
r_1834,0.0,0.0,0.0
r_1835,-0.021197636971216703,0.0,0.021197636971216703
r_1836,-0.020894409830524315,0.0,0.020894409830524315
r_1837,0.0,0.0,0.0
r_1838,0.02539915972968108,0.10019276346778991,0.07479360373810882
r_1839,0.0,0.0,0.0
r_1840,-0.10093335847809135,-0.017095039830148175,0.08383831864794317
r_1841,0.0,0.10088379705402113,0.10088379705402113
r_1842,-0.10088379705401765,-2.3900022464022835e-16,0.10088379705401741
r_1843,0.0,0.044410702427296785,0.044410702427296785
r_1844,0.0,0.0431067470195107,0.0431067470195107
r_1845,0.0,0.0444107024272962,0.0444107024272962
r_1846,0.0,0.0,0.0
r_1847,0.0,0.0,0.0
r_1848,0.0,0.0,0.0
r_1849,-0.9246000000001096,0.0,0.9246000000001096
r_1850,0.0,1.8492000000001296,1.8492000000001296
r_1851,0.0,0.6936976908484838,0.6936976908484838
r_1852,0.0,0.6936976908485237,0.6936976908485237
r_1853,0.0,0.6936976908485164,0.6936976908485164
r_1854,0.0,0.6936976908484614,0.6936976908484614
r_1855,0.0,0.6936976908484581,0.6936976908484581
r_1856,0.0,0.6936976908483415,0.6936976908483415
r_1857,0.0,0.6936976908485007,0.6936976908485007
r_1858,0.0,0.6936976908484593,0.6936976908484593
r_1859,0.0,0.6936976908484986,0.6936976908484986
r_1860,0.0,0.6936976908484808,0.6936976908484808
r_1861,-0.008787189046817384,-2.425950620505359e-06,0.00878476309619688
r_1862,0.0,0.06152924735476759,0.06152924735476759
r_1863,0.0,0.08161836104164254,0.08161836104164254
r_1864,-0.08161836104163568,0.0,0.08161836104163568
r_1865,0.0,0.08161836104163675,0.08161836104163675
r_1866,0.0,0.10354636404361231,0.10354636404361231
r_1867,0.0,0.07321824516947935,0.07321824516947935
r_1868,0.0,0.1035463640436085,0.1035463640436085
r_1869,-0.10354636404360817,0.0,0.10354636404360817
r_1870,0.0,0.11144682389811145,0.11144682389811145
r_1871,0.0,1000.0000000000001,1000.0000000000001
r_1872,0.0,0.0,0.0
r_1873,0.0,0.20709272808675383,0.20709272808675383
r_1874,0.0,2.7737999999940333,2.7737999999940333
r_1875,0.0,0.0,0.0
r_1876,0.0,0.0,0.0
r_1877,0.0,0.0,0.0
r_1878,0.0,0.0,0.0
r_1879,0.0,0.0751931470084393,0.0751931470084393
r_1880,0.0,0.14302361555088533,0.14302361555088533
r_1881,0.0,0.1801870858772254,0.1801870858772254
r_1882,0.0,1.3134492061255287,1.3134492061255287
r_1883,0.0,0.07695851108027167,0.07695851108027167
r_1884,0.0,3.5976230482280193e-13,3.5976230482280193e-13
r_1885,0.0,-3.5976230482280193e-13,-3.5976230482280193e-13
r_1886,0.0,0.0,0.0
r_1887,0.014616498378731238,0.9392164983768226,0.9245999999980914
r_1889,0.0,0.12278340932202943,0.12278340932202943
r_1890,0.0,0.0,0.0
r_1891,0.0,0.11513843343963215,0.11513843343963215
r_1892,0.0,0.0,0.0
r_1893,0.0,0.0760153466701579,0.0760153466701579
r_1895,-0.13088901472255474,0.0,0.13088901472255474
r_1896,0.0,0.13088901472226228,0.13088901472226228
r_1897,0.0,0.07928540803185144,0.07928540803185144
r_1898,0.0,1.7623727542602126,1.7623727542602126
r_1899,0.0,0.08043497172666475,0.08043497172666475
r_1900,0.0,0.07479372269843546,0.07479372269843546
r_1901,-1000.0,1000.0,2000.0
r_1902,0.0,0.06378751293529618,0.06378751293529618
r_1903,0.0,0.054157247027421467,0.054157247027421467
r_1904,0.0,0.09770685828987548,0.09770685828987548
r_1905,0.0,0.9246000000000649,0.9246000000000649
r_1906,0.0,0.21345132743364162,0.21345132743364162
r_1907,0.0,-7.262282328981921e-21,-7.262282328981921e-21
r_1908,0.0,0.0,0.0
r_1909,0.0,0.0,0.0
r_1910,0.0,0.0,0.0
r_1911,0.0,0.12499098774333443,0.12499098774333443
r_1912,0.0,0.04277605715176564,0.04277605715176564
r_1913,0.0,0.056804365782699734,0.056804365782699734
r_1914,0.0,0.10164907651715732,0.10164907651715732
r_1915,0.0,0.012365701650365699,0.012365701650365699
r_1916,0.0,0.02571571608692624,0.02571571608692624
r_1919,0.0,0.0,0.0
r_1920,0.0,0.0,0.0
r_1921,0.0,0.0,0.0
r_1922,0.0,2.003922453258235e-19,2.003922453258235e-19
r_1923,0.0,0.0,0.0
r_1924,0.0,0.0,0.0
r_1925,0.0,0.0,0.0
r_1926,0.0,0.0,0.0
r_1927,0.0,0.0,0.0
r_1928,0.0,0.0,0.0
r_1929,0.0,0.0,0.0
r_1930,0.0,0.9722851868297304,0.9722851868297304
r_1931,0.0,0.0,0.0
r_1932,-0.06026590050677027,-0.05423931045609278,0.006026590050677488
r_1935,0.0,0.0,0.0
r_1936,0.0,0.7886287277528768,0.7886287277528768
r_1937,0.0,2.102873464101202e-17,2.102873464101202e-17
r_1938,0.0,0.0,0.0
r_1939,0.0,0.0,0.0
r_1940,0.0,3.154310196151802e-17,3.154310196151802e-17
r_1941,0.0,0.0,0.0
r_1942,0.0,0.0,0.0
r_1943,0.0,0.0,0.0
r_1944,0.0,0.0,0.0
r_1945,0.0,0.0,0.0
r_1946,0.0,0.0,0.0
r_1947,0.0,0.0,0.0
r_1952,0.0,0.02572942789229006,0.02572942789229006
r_1963,-0.027089877516919558,-0.005698269350476834,0.021391608166442724
r_1964,0.0056982693504767975,0.02708987751691916,0.02139160816644236
r_1965,-0.974126208633348,9.902192691978742e-23,0.974126208633348
r_1966,0.0,0.0,0.0
r_1967,0.0,1.0283238770206243e-07,1.0283238770206243e-07
r_1968,0.0,0.0,0.0
r_1970,0.0,0.0,0.0
r_1971,0.0,0.0,0.0
r_1972,0.0,0.0,0.0
r_1974,0.0,1.8491966139912064,1.8491966139912064
r_1975,0.0,1.8491966139910916,1.8491966139910916
r_1976,0.0,1.3134471343475382,1.3134471343475382
r_1977,0.0028491346752384274,0.015217194157728806,0.012368059482490378
r_1978,2.0057369840653743,2.6511105805596293,0.6453735964942551
r_1979,2.0480795333481834,2.693453129842394,0.6453735964942107
r_1980,-6.556586759722735e-36,0.3342727067951957,0.3342727067951957
r_1981,-0.018710539096648944,0.0,0.018710539096648944
r_1984,0.0,0.03268132668410299,0.03268132668410299
r_1987,0.0,0.097706679382385,0.097706679382385
r_1988,0.0,0.20554241726465516,0.20554241726465516
r_1989,0.0,0.20554241726464073,0.20554241726464073
r_1990,0.0,0.0,0.0
r_1991,-0.334273318872046,0.0,0.334273318872046
r_1992,-2.693453917890101,-2.048079927016117,0.645373990873984
r_1993,0.0,0.021197670686413286,0.021197670686413286
r_1994,0.0,0.020894443063436602,0.020894443063436602
r_1995,0.0,8.555414122594131e-34,8.555414122594131e-34
r_1996,-0.5547600000000762,1.6310326000733927e-05,0.5547763103260769
r_1997,0.0,0.21617161723102962,0.21617161723102962
r_1998,-0.04552817058234634,0.0,0.04552817058234634
r_1999,0.0,0.0,0.0
r_2000,0.0,0.044912930552561695,0.044912930552561695
r_2001,0.0,0.0568043657827012,0.0568043657827012
r_2002,0.0,0.056804365782698325,0.056804365782698325
r_2003,0.0,0.05468840872853288,0.05468840872853288
r_2004,0.0,0.0,0.0
r_2005,-4.815928145750255,-0.021555934691435956,4.794372211058819
r_2008,-1000.0,1000.0,2000.0
r_2020,-0.00031161360442115253,-0.0002804522439790329,3.1161360442119655e-05
r_2022,7.725957255875979e-08,0.008784840355769135,0.008784763096196576
r_2023,0.0,0.0,0.0
r_2024,0.0,0.09601578455468528,0.09601578455468528
r_2025,0.0,0.0,0.0
r_2026,0.0,1.8492000000000584,1.8492000000000584
r_2027,0.0,1.849200000000042,1.849200000000042
r_2028,0.0,0.0,0.0
r_2029,0.0,0.0,0.0
r_2030,7.72595705210118e-05,8.58439672455689e-05,8.584396724557107e-06
r_2031,-1.8492000000003619,1.1095200000000205,2.9587200000003824
r_2032,-1.2498754268425591,3.3218986541143423,4.571774080956901
r_2033,0.0,0.2522783083219687,0.2522783083219687
r_2034,0.0,1.857248712431471,1.857248712431471
r_2036,0.0,0.0,0.0
r_2037,0.0,0.33427331887203815,0.33427331887203815
r_2038,0.0,0.0,0.0
r_2039,0.0,8.456617170963074e-07,8.456617170963074e-07
r_2040,0.0,0.0,0.0
r_2041,0.0,0.0,0.0
r_2042,0.0,0.0,0.0
r_2043,0.0,0.0,0.0
r_2044,0.0,0.0,0.0
r_2045,-0.6861096571889136,0.7648151169817295,1.4509247741706432
r_2046,0.0,0.03782351789753346,0.03782351789753346
r_2049,-0.0003408005565138117,-0.0003067205008624267,3.4080055651385e-05
r_2050,0.0,0.0,0.0
r_2051,0.0,0.04556250923964165,0.04556250923964165
r_2052,0.0,0.029867878409374594,0.029867878409374594
r_2053,0.0028491346752384165,0.015217216800157751,0.012368082124919334
r_2054,0.0028491346752384165,0.015217216800157715,0.012368082124919298
r_2055,0.0,0.018710539096650804,0.018710539096650804
r_2056,0.0,0.16040016191524517,0.16040016191524517
r_2057,-0.16040016191524303,0.0,0.16040016191524303
r_2058,0.0,0.0,0.0
r_2060,-0.4401190853810852,-0.006645105071638689,0.4334739803094465
r_2061,0.0,0.4334739803094685,0.4334739803094685
r_2062,0.0,0.0,0.0
r_2063,0.0,1.1095200000000802,1.1095200000000802
r_2064,0.0,0.6934500579447439,0.6934500579447439
r_2065,0.0,0.6934500000000596,0.6934500000000596
r_2066,0.0,0.0,0.0
r_2067,0.0,0.0,0.0
r_2068,0.0,0.0,0.0
r_2069,0.0,1.0301276731541273e-07,1.0301276731541273e-07
r_2072,0.0,0.24029407102039327,0.24029407102039327
r_2073,0.0,0.04725395830173835,0.04725395830173835
r_2074,0.0,1.8492000000001785,1.8492000000001785
r_2075,-0.04725395830173711,0.0,0.04725395830173711
r_2079,0.0,0.04541554784204011,0.04541554784204011
r_2080,0.0,0.6934499999999797,0.6934499999999797
r_2082,0.0,0.0,0.0
r_2083,0.0,0.04310674701950906,0.04310674701950906
r_2084,0.0,0.04310674701951343,0.04310674701951343
r_2085,-0.04310674701950599,0.0,0.04310674701950599
r_2086,0.0,0.0,0.0
r_2087,0.0,0.0,0.0
r_2089,-5.895388694174912e-19,1.8530070611904692,1.8530070611904692
r_2090,0.0,0.0,0.0
r_2091,0.0,0.369840000000023,0.369840000000023
r_2092,0.0,0.0,0.0
r_2093,-0.15911970594842953,-0.023482243860633047,0.13563746208779648
r_2094,-0.015217216800157234,1.8463508653248608,1.861568082125018
r_2095,0.0,1.8492000000001807,1.8492000000001807
r_2096,-509.9155929766357,-3.8589942015890535,506.05659877504667
r_2097,-999.8859781053368,1000.0,1999.8859781053368
r_2098,-0.31527619913623917,1.1095200000000227,1.4247961991362619
r_2099,-500.12564499718536,501.1095200000002,1001.2351649971856
r_2100,3.59122528050443,6.60096097897357,3.0097356984691404
r_2101,-0.09372212461146141,0.0,0.09372212461146141
r_2102,0.0,0.0,0.0
r_2103,0.0,0.0,0.0
r_2104,0.0,0.0,0.0
r_2105,0.0,0.0,0.0
r_2106,0.0,0.011302948187692128,0.011302948187692128
r_2107,-0.011302948187692674,1.1095200000001937,1.1208229481878864
r_2108,0.0772595727538214,0.08584396972646983,0.008584396972648428
r_2111,0.0772595727538214,0.08584396972646911,0.008584396972647707
r_2112,0.0,0.0,0.0
r_2113,0.0,0.0,0.0
r_2114,0.00046896560460569993,0.0005211757014839935,5.22100968782936e-05
r_2115,0.0,1000.0,1000.0
r_2116,0.0,1.182821337945233,1.182821337945233
r_2117,-1000.0,1000.0,2000.0
r_2118,0.0,0.04441070242747043,0.04441070242747043
r_2119,-999.9909478883219,1000.0,1999.990947888322
r_2125,-1000.0,1000.0,2000.0
r_2126,0.0,1.8491966139950204,1.8491966139950204
r_2129,0.0,5.547589842034222,5.547589842034222
r_2131,0.0,0.9875230438568962,0.9875230438568962
r_2132,0.0,1000.0,1000.0
r_2134,0.0,0.011955445738024494,0.011955445738024494
r_2136,-0.011955445736972797,0.0,0.011955445736972797
r_2137,0.0,0.010788694451997595,0.010788694451997595
r_2139,-0.010788694451802321,-1.3747903276316963e-17,0.010788694451802307
r_2140,0.0,0.07745831869919502,0.07745831869919502
r_2141,0.0,0.06843737274606544,0.06843737274606544
r_2142,0.0,0.0,0.0
r_2143,0.0,0.0,0.0
r_2144,0.0,0.0,0.0
r_2145,0.0,0.0,0.0
r_2146,0.0,0.0,0.0
r_2147,0.0,0.0,0.0
r_2148,0.0,0.0,0.0
r_2149,0.0,0.0,0.0
r_2150,0.0,0.0,0.0
r_2151,0.0,0.0,0.0
r_2152,0.0,0.0,0.0
r_2153,0.0,0.0,0.0
r_2154,0.0,0.4702144297366543,0.4702144297366543
r_2155,0.0,0.47021442974408784,0.47021442974408784
r_2156,0.0,0.47321133117815545,0.47321133117815545
r_2157,0.0,0.2802096091547731,0.2802096091547731
r_2158,0.0,0.17557886574479104,0.17557886574479104
r_2159,0.0,0.12784255887911286,0.12784255887911286
r_2160,0.0,0.10051456732859401,0.10051456732859401
r_2161,0.0,0.470215290727255,0.470215290727255
r_2162,0.0,0.4702152907272906,0.4702152907272906
r_2163,1.7717513848189605e-17,0.47321219216467897,0.47321219216467897
r_2164,-2.9243797291334404e-19,0.2802101222345849,0.2802101222345849
r_2165,0.0,0.17557918723891208,0.17557918723891208
r_2166,0.0,0.12784255887911994,0.12784255887911994
r_2167,0.0,0.10051456732860381,0.10051456732860381
r_2168,0.0,0.4702152907272799,0.4702152907272799
r_2169,0.0,0.47021529072728424,0.47021529072728424
r_2170,0.0,0.47321219216470334,0.47321219216470334
r_2171,0.0,0.2802101222345985,0.2802101222345985
r_2172,0.0,0.1755791872389196,0.1755791872389196
r_2173,0.0,0.127842558879114,0.127842558879114
r_2174,0.0,0.1005145673286089,0.1005145673286089
r_2175,0.0,0.4702152907272888,0.4702152907272888
r_2176,0.0,0.4702152907273157,0.4702152907273157
r_2177,0.0,0.473212192164658,0.473212192164658
r_2178,0.0,0.28021012223457964,0.28021012223457964
r_2179,0.0,0.17557918723890698,0.17557918723890698
r_2180,0.0,0.12784255887911086,0.12784255887911086
r_2181,0.0,0.10051456732861062,0.10051456732861062
r_2182,0.007206337004058884,0.06927113607325144,0.06206479906919256
r_2183,0.0023814171180595194,0.12849189677253386,0.12611047965447433
r_2184,-0.03268138652591131,0.0,0.03268138652591131
r_2185,-0.028783114902095147,0.0,0.028783114902095147
r_2186,-0.025715716086926164,0.0,0.025715716086926164
r_2187,0.0,0.04308213220676295,0.04308213220676295
r_2188,0.0,0.03655556873443924,0.03655556873443924
r_2189,0.0,0.018473895582332946,0.018473895582332946
r_2190,-0.04308213220676288,0.0,0.04308213220676288
r_2191,-0.036555568734432865,0.0,0.036555568734432865
r_2192,-0.01847389558233134,0.0,0.01847389558233134
r_2193,0.0,0.023239135716622242,0.023239135716622242
r_2194,-1000.0000000000005,1000.0,2000.0000000000005
r_2195,-1000.0,1000.0,2000.0
r_2196,-1000.0,1000.0,2000.0
r_2197,-1000.0,1000.0,2000.0
r_2198,-1000.0000000000001,1000.0,2000.0
r_2199,-1000.0,1000.0,2000.0
r_2200,-1000.0,1000.0,2000.0
r_2201,-1000.0,1000.0,2000.0
r_2202,-1000.0,1000.0,2000.0
r_2203,-1000.0,1000.0,2000.0
r_2204,-1000.0000000000003,1000.0,2000.0000000000005
r_2205,-999.9999999999998,1000.0,1999.9999999999998
r_2206,-0.6934500000065997,1.109519999998945,1.8029700000055446
r_2207,-0.6934499999758996,1.1095199999606922,1.8029699999365918
r_2208,-0.6934499999572362,1.1095199999379726,1.802969999895209
r_2209,0.0,0.0,0.0
r_2210,0.0,0.0,0.0
r_2211,-999.9999999999999,999.9999999999997,1999.9999999999995
r_2212,-1000.0,999.9999999999998,1999.9999999999998
r_2213,0.0,0.0,0.0
r_2214,-1000.0,1000.0,2000.0
r_2215,-1000.0,999.9999999999998,1999.9999999999998
r_2216,0.0,0.0,0.0
r_2217,-1000.0,1000.0,2000.0
r_2218,-1000.0,1000.0,2000.0
r_2219,0.0,0.6934499999785705,0.6934499999785705
r_2220,0.0,0.6934499999911619,0.6934499999911619
r_2221,0.0,0.6934499999868038,0.6934499999868038
r_2222,0.0,0.6934499999959002,0.6934499999959002
r_2223,0.0,0.6934500000000119,0.6934500000000119
r_2224,0.0,0.6934500000001149,0.6934500000001149
r_2225,0.0,0.280210122234595,0.280210122234595
r_2226,0.0,0.17557918723889876,0.17557918723889876
r_2227,0.0,0.12784255887912,0.12784255887912
r_2228,0.0,0.1005145673286052,0.1005145673286052
r_2229,-0.04308213220677194,0.0,0.04308213220677194
r_2230,-0.03655556873443524,0.0,0.03655556873443524
r_2231,-0.6934500000000738,0.12611047965448857,0.8195604796545624
r_2232,0.0,0.043082132206762457,0.043082132206762457
r_2233,0.0,0.03655556873443721,0.03655556873443721
r_2234,0.0,1.10952000000014,1.10952000000014
r_2235,0.0,1.1095200000002015,1.1095200000002015
r_2236,0.0,0.06481901245531184,0.06481901245531184
r_2237,0.0,0.06481901245531002,0.06481901245531002
r_2238,0.0,0.06481901245531002,0.06481901245531002
r_2239,0.0,0.2802101222345909,0.2802101222345909
r_2240,0.0,0.17557918723890462,0.17557918723890462
r_2241,0.0,0.12784255887911852,0.12784255887911852
r_2242,0.0,0.0620647990691888,0.0620647990691888
r_2243,0.0,0.06206479906918832,0.06206479906918832
r_2244,0.0,0.062064799069188326,0.062064799069188326
r_2245,0.0,0.12611047965447486,0.12611047965447486
r_2246,0.0,0.1261104796544716,0.1261104796544716
r_2247,0.0,0.12611047965447164,0.12611047965447164
r_2248,0.0,0.0648190124553032,0.0648190124553032
r_2249,0.0,0.06481901245531389,0.06481901245531389
r_2250,0.0,0.4702152907272691,0.4702152907272691
r_2251,0.0,0.4702152907273027,0.4702152907273027
r_2252,0.0,0.4702152907272837,0.4702152907272837
r_2253,0.0,0.10051456732860334,0.10051456732860334
r_2254,0.0,0.06481901245531431,0.06481901245531431
r_2255,0.0,0.06481901245531907,0.06481901245531907
r_2256,0.0,0.06481901245531037,0.06481901245531037
r_2257,0.0,0.28021012223460745,0.28021012223460745
r_2258,0.0,0.1755791872389111,0.1755791872389111
r_2259,0.0,0.12784255887911852,0.12784255887911852
r_2260,0.0,0.062064799069189,0.062064799069189
r_2261,0.0,0.062064799069189824,0.062064799069189824
r_2262,0.0,0.06206479906918983,0.06206479906918983
r_2263,0.0,0.1261104796544943,0.1261104796544943
r_2264,0.0,0.12611047965447147,0.12611047965447147
r_2265,0.0,0.05482793382222387,0.05482793382222387
r_2266,0.0,0.06481901245531217,0.06481901245531217
r_2267,0.0,0.06481901245531546,0.06481901245531546
r_2268,0.0,0.470215290727302,0.470215290727302
r_2269,0.0,0.47021529072728624,0.47021529072728624
r_2270,0.0,0.1005145673286009,0.1005145673286009
r_2271,0.0,0.06481901245531453,0.06481901245531453
r_2272,0.0,0.0648190124553109,0.0648190124553109
r_2273,0.0,0.0648190124553109,0.0648190124553109
r_2274,0.0,0.28021012223459074,0.28021012223459074
r_2275,0.0,0.17557918723890623,0.17557918723890623
r_2276,0.0,0.12784255887911367,0.12784255887911367
r_2277,0.0,0.06206479906918917,0.06206479906918917
r_2278,0.0,0.0620647990691883,0.0620647990691883
