child,parent
GO:0032045,GO:0005575
GO:0032048,GO:0008150
GO:0032049,GO:0006655
GO:0032049,GO:0032048
GO:0032120,GO:0008150
GO:0032126,GO:0110165
GO:0032133,GO:0005875
GO:0032135,GO:0030983
GO:0032153,GO:0110165
GO:0032160,GO:0005575
GO:0032174,GO:0005575
GO:0032177,GO:0005575
GO:0032182,GO:0005515
GO:0032183,GO:0032182
GO:0032185,GO:0007010
GO:0032186,GO:0031106
GO:0032196,GO:0008150
GO:0032200,GO:0051276
GO:0032204,GO:0008150
GO:0032210,GO:0008150
GO:0032221,GO:0070822
GO:0032233,GO:0008150
GO:0032258,GO:0006623
GO:0032259,GO:0008152
GO:0032266,GO:0003674
GO:0032300,GO:0032991
GO:0032366,GO:0015918
GO:0032386,GO:0008150
GO:0032432,GO:0110165
GO:0032436,GO:1901800
GO:0032436,GO:2000060
GO:0032443,GO:0008150
GO:0032446,GO:0008150
GO:0032447,GO:0032446
GO:0032456,GO:0016197
GO:0032465,GO:0008150
GO:0032509,GO:0016197
GO:0032509,GO:0071985
GO:0032511,GO:0032509
GO:0032511,GO:0045324
GO:0032527,GO:0006886
GO:0032541,GO:0071782
GO:0032543,GO:0006412
GO:0032545,GO:0005575
GO:0032559,GO:0003674
GO:0032581,GO:0007031
GO:0032777,GO:0032991
GO:0032784,GO:0006355
GO:0032786,GO:0032784
GO:0032786,GO:0045893
GO:0032787,GO:0019752
GO:0032790,GO:0008150
GO:0032865,GO:0005575
GO:0032878,GO:0008150
GO:0032880,GO:0008150
GO:0032889,GO:0008150
GO:0032934,GO:0003674
GO:0032956,GO:0008150
GO:0032958,GO:0008150
GO:0032968,GO:0032786
GO:0032968,GO:0034243
GO:0032968,GO:0045944
GO:0032974,GO:0003333
GO:0032974,GO:0034486
GO:0032977,GO:0140597
GO:0032979,GO:0007007
GO:0032984,GO:0043933
GO:0032991,GO:0005575
GO:0032993,GO:0032991
GO:0033014,GO:0009058
GO:0033036,GO:0051179
GO:0033047,GO:0008150
GO:0033100,GO:0005575
GO:0033101,GO:0110165
GO:0033108,GO:0065003
GO:0033120,GO:0010628
GO:0033120,GO:0043484
GO:0033177,GO:0005575
GO:0033178,GO:0005575
GO:0033180,GO:0033178
GO:0033214,GO:0008150
GO:0033215,GO:0008150
GO:0033235,GO:0008150
GO:0033254,GO:0005575
GO:0033260,GO:0008150
GO:0033262,GO:0006275
GO:0033262,GO:0008150
GO:0033263,GO:0099023
GO:0033290,GO:0005575
GO:0033309,GO:0090575
GO:0033314,GO:0000076
GO:0033314,GO:0008150
GO:0033314,GO:0010972
GO:0033499,GO:0006012
GO:0033499,GO:0006796
GO:0033499,GO:0019320
GO:0033499,GO:1901136
GO:0033551,GO:0032991
GO:0033553,GO:0000792
GO:0033558,GO:0003674
GO:0033573,GO:0005575
GO:0033588,GO:0005575
GO:0033597,GO:0005575
GO:0033615,GO:0033108
GO:0033615,GO:0043461
GO:0033617,GO:0008535
GO:0033617,GO:0033108
GO:0033677,GO:0004386
GO:0033677,GO:0008094
GO:0033677,GO:0008186
GO:0033698,GO:0070822
GO:0033750,GO:0008150
GO:0033934,GO:0004553
GO:0033962,GO:0008150
GO:0034044,GO:0032991
GO:0034045,GO:0016020
GO:0034058,GO:0006906
GO:0034062,GO:0003674
GO:0034063,GO:0008150
GO:0034067,GO:0008150
GO:0034085,GO:0008150
GO:0034087,GO:0034085
GO:0034198,GO:0009267
GO:0034212,GO:0008080
GO:0034219,GO:0008643
GO:0034219,GO:0055085
GO:0034220,GO:0006811
GO:0034220,GO:0055085
GO:0034227,GO:0006400
GO:0034243,GO:0032784
GO:0034247,GO:0006396
GO:0034247,GO:0008380
GO:0034247,GO:0016074
GO:0034270,GO:0032991
GO:0034271,GO:0005575
GO:0034272,GO:0005575
GO:0034314,GO:0045010
GO:0034316,GO:0051126
GO:0034354,GO:0006568
GO:0034354,GO:0009435
GO:0034388,GO:0005575
GO:0034389,GO:0006996
GO:0034398,GO:0008150
GO:0034399,GO:0110165
GO:0034450,GO:0061630
GO:0034455,GO:0005575
GO:0034456,GO:0005575
GO:0034458,GO:0003724
GO:0034472,GO:0016180
GO:0034472,GO:0031123
GO:0034473,GO:0034472
GO:0034475,GO:0034472
GO:0034476,GO:0034472
GO:0034486,GO:0055085
GO:0034497,GO:0008104
GO:0034498,GO:0042147
GO:0034498,GO:0048193
GO:0034501,GO:0071459
GO:0034502,GO:0008150
GO:0034503,GO:0034502
GO:0034504,GO:0008150
GO:0034511,GO:0030515
GO:0034515,GO:0043232
GO:0034517,GO:0016236
GO:0034551,GO:0033108
GO:0034553,GO:0033108
GO:0034593,GO:0003674
GO:0034599,GO:0006979
GO:0034599,GO:0062197
GO:0034605,GO:0009408
GO:0034657,GO:0000151
GO:0034702,GO:0005575
GO:0034715,GO:0120114
GO:0034727,GO:0016237
GO:0034727,GO:0044804
GO:0034728,GO:0006338
GO:0034755,GO:0006826
GO:0034755,GO:0098655
GO:0034755,GO:0098662
GO:0034963,GO:0006396
GO:0034963,GO:0016074
GO:0034965,GO:0034963
GO:0034967,GO:0000118
GO:0034975,GO:0006457
GO:0034976,GO:0008150
GO:0034982,GO:0016485
GO:0034993,GO:0005575
GO:0035023,GO:0008150
GO:0035064,GO:0042393
GO:0035091,GO:0005543
GO:0035267,GO:0043189
GO:0035268,GO:0006486
GO:0035268,GO:0097502
GO:0035269,GO:0006493
GO:0035269,GO:0035268
GO:0035312,GO:0008409
GO:0035350,GO:0006862
GO:0035361,GO:0031461
GO:0035376,GO:0015918
GO:0035434,GO:0006825
GO:0035434,GO:0098655
GO:0035434,GO:0098662
GO:0035435,GO:0006817
GO:0035461,GO:0051180
GO:0035461,GO:0055085
GO:0035524,GO:0003333
GO:0035524,GO:0071705
GO:0035542,GO:0043254
GO:0035556,GO:0007165
GO:0035591,GO:0030674
GO:0035615,GO:0140312
GO:0035617,GO:0008150
GO:0035621,GO:0008150
GO:0035672,GO:0006857
GO:0035672,GO:0055085
GO:0035673,GO:0003674
GO:0035719,GO:0006404
GO:0035719,GO:0051031
GO:0035725,GO:0006814
GO:0035725,GO:0098655
GO:0035725,GO:0098662
GO:0035753,GO:0043570
GO:0035822,GO:0035825
GO:0035825,GO:0006310
GO:0035859,GO:0032991
GO:0035861,GO:0005575
GO:0035925,GO:0003730
GO:0035965,GO:0032048
GO:0035974,GO:0005816
GO:0035999,GO:0006730
GO:0035999,GO:0046653
GO:0036002,GO:0003723
GO:0036092,GO:0046854
GO:0036205,GO:0030163
GO:0036211,GO:0019538
GO:0036228,GO:0072657
GO:0036267,GO:0008150
GO:0036297,GO:0006281
GO:0036381,GO:0016843
GO:0036396,GO:0005575
GO:0036402,GO:0003674
GO:0036435,GO:0031593
GO:0036464,GO:0005575
GO:0036498,GO:0030968
GO:0038023,GO:0003674
GO:0038024,GO:0003674
GO:0038203,GO:0031929
GO:0040001,GO:0051293
GO:0040020,GO:0008150
GO:0040031,GO:0009451
GO:0040031,GO:0016180
GO:0042026,GO:0006457
GO:0042030,GO:0003674
GO:0042123,GO:0016740
GO:0042124,GO:0042123
GO:0042134,GO:0019843
GO:0042138,GO:0006259
GO:0042138,GO:0061982
GO:0042144,GO:0097576
GO:0042147,GO:0016197
GO:0042147,GO:0016482
GO:0042148,GO:0006259
GO:0042149,GO:0009267
GO:0042162,GO:0043565
GO:0042171,GO:0003674
GO:0042175,GO:0016020
GO:0042176,GO:0051246
GO:0042180,GO:0008152
GO:0042219,GO:0008150
GO:0042254,GO:0022613
GO:0042255,GO:0008150
GO:0042256,GO:0042255
GO:0042273,GO:0022613
GO:0042274,GO:0022613
GO:0042276,GO:0019985
GO:0042277,GO:0003674
GO:0042306,GO:0046822
GO:0042306,GO:1900180
GO:0042326,GO:0019220
GO:0042364,GO:0008150
GO:0042391,GO:0065008
GO:0042393,GO:0005515
GO:0042407,GO:0007007
GO:0042542,GO:0000302
GO:0042546,GO:0008150
GO:0042555,GO:0032991
GO:0042558,GO:0008152
GO:0042578,GO:0016788
GO:0042594,GO:0006950
GO:0042597,GO:0110165
GO:0042626,GO:0003674
GO:0042631,GO:0008150
GO:0042645,GO:0005575
GO:0042645,GO:0043232
GO:0042719,GO:0005575
GO:0042721,GO:0005575
GO:0042723,GO:0006790
GO:0042723,GO:0072527
GO:0042729,GO:0005575
GO:0042732,GO:0019321
GO:0042743,GO:0072593
GO:0042744,GO:0042743
GO:0042761,GO:0000038
GO:0042761,GO:0006633
GO:0042765,GO:1990234
GO:0042770,GO:0006974
GO:0042770,GO:0035556
GO:0042780,GO:0008033
GO:0042780,GO:0031123
GO:0042790,GO:0006360
GO:0042790,GO:0009303
GO:0042791,GO:0006383
GO:0042791,GO:0009303
GO:0042797,GO:0006383
GO:0042800,GO:0016279
GO:0042802,GO:0005515
GO:0042803,GO:0042802
GO:0042803,GO:0046983
GO:0042816,GO:0008150
GO:0042819,GO:0042364
GO:0042819,GO:0042816
GO:0042823,GO:0042819
GO:0042826,GO:0019899
GO:0042843,GO:0042732
GO:0042886,GO:0071705
GO:0042908,GO:0008150
GO:0042910,GO:0022857
GO:0042973,GO:0008422
GO:0042981,GO:0008150
GO:0042995,GO:0110165
GO:0043001,GO:0006893
GO:0043001,GO:0015031
GO:0043001,GO:0061951
GO:0043007,GO:0043570
GO:0043021,GO:0044877
GO:0043022,GO:0043021
GO:0043023,GO:0043022
GO:0043024,GO:0043022
GO:0043039,GO:0006399
GO:0043047,GO:0042162
GO:0043066,GO:0042981
GO:0043066,GO:0043069
GO:0043069,GO:0008150
GO:0043101,GO:0072522
GO:0043111,GO:0006275
GO:0043111,GO:0008156
GO:0043111,GO:0045005
GO:0043130,GO:0032182
GO:0043137,GO:0006401
GO:0043138,GO:0003678
GO:0043139,GO:0003678
GO:0043161,GO:0006511
GO:0043161,GO:0010498
GO:0043162,GO:0006511
GO:0043169,GO:0003674
GO:0043170,GO:0008152
GO:0043171,GO:0006518
GO:0043175,GO:0003674
GO:0043189,GO:0005575
GO:0043200,GO:0008150
GO:0043227,GO:0005575
GO:0043229,GO:0005575
GO:0043231,GO:0043227
GO:0043231,GO:0043229
GO:0043232,GO:0043229
GO:0043248,GO:0065003
GO:0043254,GO:0051128
GO:0043328,GO:0006886
GO:0043328,GO:0032511
GO:0043328,GO:0072666
GO:0043332,GO:0030427
GO:0043332,GO:0051286
GO:0043335,GO:0008150
GO:0043388,GO:0051099
GO:0043392,GO:0008150
GO:0043408,GO:0008150
GO:0043409,GO:0043408
GO:0043410,GO:0043408
GO:0043414,GO:0032259
GO:0043436,GO:0008150
GO:0043457,GO:0008150
GO:0043461,GO:0070071
GO:0043484,GO:0010468
GO:0043484,GO:0080090
GO:0043487,GO:0010608
GO:0043487,GO:0051252
GO:0043487,GO:0065008
GO:0043488,GO:0043487
GO:0043488,GO:0061013
GO:0043495,GO:0030674
GO:0043504,GO:0006281
GO:0043504,GO:0032042
GO:0043515,GO:0003674
GO:0043539,GO:0030295
GO:0043555,GO:0006417
GO:0043565,GO:0003677
GO:0043570,GO:0006259
GO:0043570,GO:0051276
GO:0043577,GO:0008150
GO:0043596,GO:0005657
GO:0043603,GO:0008152
GO:0043605,GO:0043603
GO:0043614,GO:1990904
GO:0043813,GO:0003674
GO:0043933,GO:0016043
GO:0043934,GO:0008150
GO:0043935,GO:0030435
GO:0044042,GO:0005976
GO:0044090,GO:0008150
GO:0044183,GO:0003674
GO:0044205,GO:0006222
GO:0044206,GO:0006222
GO:0044232,GO:0110165
GO:0044233,GO:0044232
GO:0044238,GO:0008152
GO:0044272,GO:0006790
GO:0044272,GO:0009058
GO:0044281,GO:0008152
GO:0044283,GO:0009058
GO:0044283,GO:0044281
GO:0044284,GO:0044232
GO:0044389,GO:0019899
GO:0044391,GO:1990904
GO:0044396,GO:0016043
GO:0044611,GO:0005575
GO:0044613,GO:0005575
GO:0044614,GO:0005575
GO:0044615,GO:0005575
GO:0044695,GO:0000151
GO:0044697,GO:0032991
GO:0044718,GO:0015891
GO:0044732,GO:0005816
GO:0044743,GO:0071806
GO:0044772,GO:0008150
GO:0044773,GO:0000077
GO:0044773,GO:0008150
GO:0044804,GO:0016236
GO:0044877,GO:0003674
GO:0044879,GO:0008150
GO:0045005,GO:0006259
GO:0045010,GO:0007015
GO:0045033,GO:0007031
GO:0045039,GO:0006839
GO:0045039,GO:0006886
GO:0045039,GO:0007007
GO:0045040,GO:0006839
GO:0045040,GO:0006886
GO:0045040,GO:0007008
GO:0045041,GO:0044743
GO:0045041,GO:1990542
GO:0045047,GO:0006605
GO:0045048,GO:0008150
GO:0045053,GO:0008150
GO:0045053,GO:0045185
GO:0045116,GO:0032446
GO:0045117,GO:0055085
GO:0045117,GO:0071705
GO:0045121,GO:0005575
GO:0045132,GO:0098813
GO:0045141,GO:0070192
GO:0045143,GO:0045132
GO:0045144,GO:0000819
GO:0045144,GO:0045132
GO:0045144,GO:0070192
GO:0045159,GO:0017022
GO:0045182,GO:0003674
GO:0045184,GO:0008104
GO:0045184,GO:0051234
GO:0045185,GO:0008150
GO:0045239,GO:0005575
GO:0045252,GO:0045239
GO:0045277,GO:0005575
GO:0045292,GO:0000398
GO:0045324,GO:0007034
GO:0045324,GO:0016192
GO:0045332,GO:0015914
GO:0045333,GO:0008150
GO:0045337,GO:0008299
GO:0045337,GO:0008654
GO:0045337,GO:0045338
GO:0045338,GO:0006644
GO:0045454,GO:0008150
GO:0045721,GO:0006111
GO:0045727,GO:0006417
GO:0045727,GO:0010628
GO:0045732,GO:0042176
GO:0045740,GO:0006275
GO:0045740,GO:0051054
GO:0045807,GO:0030100
GO:0045835,GO:0040020
GO:0045835,GO:0051447
GO:0045842,GO:0030071
GO:0045842,GO:1901992
GO:0045892,GO:0006355
GO:0045893,GO:0006355
GO:0045898,GO:0043254
GO:0045898,GO:0060260
GO:0045899,GO:0045898
GO:0045899,GO:0060261
GO:0045901,GO:0006448
GO:0045901,GO:0045727
GO:0045903,GO:0006450
GO:0045903,GO:0045727
GO:0045910,GO:0000018
GO:0045911,GO:0000018
GO:0045911,GO:0051054
GO:0045921,GO:0017157
GO:0045930,GO:0007346
GO:0045931,GO:0007346
GO:0045943,GO:0006356
GO:0045943,GO:0045893
GO:0045944,GO:0006357
GO:0045944,GO:0045893
GO:0045948,GO:0006446
GO:0045948,GO:0045727
GO:0046015,GO:0006355
GO:0046033,GO:0008150
GO:0046034,GO:0008150
GO:0046037,GO:0008150
GO:0046039,GO:0008150
GO:0046040,GO:0008150
GO:0046084,GO:0009113
GO:0046185,GO:0006081
GO:0046337,GO:0006650
GO:0046352,GO:0009313
GO:0046390,GO:0019693
GO:0046390,GO:1901137
GO:0046394,GO:0019752
GO:0046417,GO:0008150
GO:0046461,GO:0008150
GO:0046464,GO:0008150
GO:0046464,GO:0046461
GO:0046474,GO:0006650
GO:0046474,GO:0008654
GO:0046475,GO:0006650
GO:0046475,GO:0009395
GO:0046486,GO:0006629
GO:0046488,GO:0006650
GO:0046496,GO:0008150
GO:0046512,GO:0008150
GO:0046513,GO:0006672
GO:0046513,GO:0030148
GO:0046540,GO:0097526
GO:0046578,GO:0008150
GO:0046653,GO:0006760
GO:0046654,GO:0009396
GO:0046654,GO:0046653
GO:0046655,GO:0006760
GO:0046655,GO:0043603
GO:0046656,GO:0009396
GO:0046656,GO:0042364
GO:0046656,GO:0046655
GO:0046677,GO:0008150
GO:0046685,GO:0008150
GO:0046686,GO:0010038
GO:0046688,GO:0010038
GO:0046695,GO:0070461
GO:0046822,GO:0032386
GO:0046835,GO:0005975
GO:0046835,GO:0016310
GO:0046839,GO:0016311
GO:0046839,GO:0030258
GO:0046854,GO:0006661
GO:0046856,GO:0046488
GO:0046856,GO:0046839
GO:0046872,GO:0043169
GO:0046873,GO:0008324
GO:0046873,GO:0022890
GO:0046874,GO:0008150
GO:0046889,GO:0008150
GO:0046907,GO:0051641
GO:0046912,GO:0016746
GO:0046915,GO:0046873
GO:0046933,GO:0016874
GO:0046940,GO:0009165
GO:0046942,GO:0008150
GO:0046943,GO:0005342
GO:0046961,GO:0015078
GO:0046961,GO:0019829
GO:0046982,GO:0046983
GO:0046983,GO:0005515
GO:0047372,GO:0016298
GO:0047372,GO:0052689
GO:0047429,GO:0016462
GO:0047433,GO:0016831
GO:0047434,GO:0016831
GO:0047536,GO:0008483
GO:0047681,GO:0016616
GO:0048015,GO:0035556
GO:0048024,GO:0043484
GO:0048024,GO:0050684
GO:0048027,GO:0003729
GO:0048029,GO:0030246
GO:0048038,GO:0003674
GO:0048039,GO:0048038
GO:0048188,GO:0005575
GO:0048193,GO:0016192
GO:0048255,GO:0043488
GO:0048278,GO:0140056
GO:0048280,GO:0006906
GO:0048280,GO:0007030
GO:0048284,GO:0006996
GO:0048309,GO:0007029
GO:0048312,GO:0008150
GO:0048471,GO:0110165
GO:0048500,GO:1990904
GO:0050177,GO:0016831
GO:0050660,GO:0000166
GO:0050661,GO:0003674
GO:0050664,GO:0016651
GO:0050667,GO:0000096
GO:0050667,GO:1901605
GO:0050684,GO:0008150
GO:0050801,GO:0008150
GO:0050815,GO:0003674
GO:0050821,GO:0031647
GO:0050833,GO:0008028
GO:0050839,GO:0005515
GO:0050896,GO:0008150
GO:0051010,GO:0008017
GO:0051014,GO:0030029
GO:0051015,GO:0003779
GO:0051015,GO:0044877
GO:0051016,GO:0051693
GO:0051017,GO:0008150
GO:0051020,GO:0019899
GO:0051028,GO:0008150
GO:0051031,GO:0008150
GO:0051054,GO:0010604
GO:0051082,GO:0005515
GO:0051083,GO:0006458
GO:0051085,GO:0061077
GO:0051086,GO:0061077
GO:0051087,GO:0005515
GO:0051099,GO:0008150
GO:0051123,GO:0070897
GO:0051126,GO:0008150
GO:0051128,GO:0008150
GO:0051131,GO:0065003
GO:0051156,GO:0006796
GO:0051156,GO:0019637
GO:0051156,GO:1901135
GO:0051168,GO:0006913
GO:0051170,GO:0006913
GO:0051177,GO:0007062
GO:0051179,GO:0008150
GO:0051180,GO:0008150
GO:0051213,GO:0016491
GO:0051225,GO:0007051
GO:0051228,GO:0007052
GO:0051231,GO:0007017
GO:0051233,GO:0110165
GO:0051234,GO:0051179
GO:0051246,GO:0060255
GO:0051246,GO:0080090
GO:0051252,GO:0060255
GO:0051274,GO:0008150
GO:0051276,GO:0006996
GO:0051278,GO:0008150
GO:0051285,GO:0005575
GO:0051286,GO:0005575
GO:0051287,GO:0003674
GO:0051293,GO:0000226
GO:0051293,GO:0051656
GO:0051300,GO:0031023
GO:0051301,GO:0008150
GO:0051304,GO:0008150
GO:0051307,GO:0051304
GO:0051315,GO:0008608
GO:0051321,GO:0007049
GO:0051377,GO:0016780
GO:0051382,GO:0051383
GO:0051382,GO:0065003
GO:0051383,GO:0051276
GO:0051403,GO:0000165
GO:0051447,GO:0008150
GO:0051453,GO:0065008
GO:0051457,GO:0008150
GO:0051536,GO:0003674
GO:0051537,GO:0051536
GO:0051539,GO:0051536
GO:0051598,GO:0008150
GO:0051598,GO:0045835
GO:0051603,GO:0006508
GO:0051604,GO:0019538
GO:0051607,GO:0008150
GO:0051641,GO:0051179
GO:0051646,GO:0008150
GO:0051654,GO:0051646
GO:0051654,GO:0051656
GO:0051656,GO:0051234
GO:0051664,GO:0006997
GO:0051664,GO:0031503
GO:0051666,GO:0051641
GO:0051693,GO:0030837
GO:0051716,GO:0050896
GO:0051726,GO:0008150
GO:0051787,GO:0005515
GO:0051788,GO:0008150
GO:0051865,GO:0016567
GO:0051879,GO:0031072
GO:0051880,GO:0003677
GO:0051920,GO:0004601
GO:0051987,GO:0051988
GO:0051988,GO:0008150
GO:0052646,GO:0006796
GO:0052646,GO:0019637
GO:0052646,GO:1901135
GO:0052689,GO:0016788
GO:0052742,GO:0016773
GO:0052851,GO:0000293
GO:0055029,GO:0000428
GO:0055037,GO:0005768
GO:0055070,GO:0098771
GO:0055074,GO:0098771
GO:0055075,GO:0098771
GO:0055085,GO:0008150
GO:0055086,GO:0006139
GO:0055086,GO:0044281
GO:0055088,GO:0008150
GO:0055091,GO:0055088
GO:0055092,GO:0055088
GO:0055106,GO:0030234
GO:0055129,GO:0006561
GO:0060090,GO:0003674
GO:0060237,GO:0051128
GO:0060255,GO:0019222
GO:0060260,GO:0006357
GO:0060261,GO:0045944
GO:0060261,GO:0060260
GO:0060261,GO:2000144
GO:0060627,GO:0008150
GO:0060628,GO:0032386
GO:0060628,GO:0060627
GO:0060962,GO:0006357
GO:0060963,GO:0045944
GO:0060963,GO:0060962
GO:0061013,GO:0008150
GO:0061013,GO:0010468
GO:0061024,GO:0016043
GO:0061025,GO:0061024
GO:0061077,GO:0006457
GO:0061136,GO:0042176
GO:0061157,GO:0010629
GO:0061157,GO:0043488
GO:0061186,GO:0031452
GO:0061186,GO:0090054
GO:0061188,GO:0031452
GO:0061459,GO:0015174
GO:0061459,GO:0015179
GO:0061575,GO:0016538
GO:0061575,GO:0043539
GO:0061608,GO:0003674
GO:0061617,GO:0005575
GO:0061629,GO:0140297
GO:0061630,GO:0004842
GO:0061631,GO:0004842
GO:0061640,GO:0008150
GO:0061645,GO:0110165
GO:0061665,GO:0019789
GO:0061709,GO:0016236
GO:0061733,GO:0034212
GO:0061770,GO:0005515
GO:0061817,GO:0140056
GO:0061908,GO:0110165
GO:0061909,GO:0006906
GO:0061951,GO:0072659
GO:0061951,GO:0090150
GO:0061982,GO:0008150
GO:0061987,GO:0000430
GO:0062197,GO:0070887
GO:0065003,GO:0043933
GO:0065004,GO:0065003
GO:0065008,GO:0008150
GO:0070006,GO:0004177
GO:0070006,GO:0008235
GO:0070034,GO:0003723
GO:0070056,GO:0016020
GO:0070058,GO:0051276
GO:0070071,GO:0065003
GO:0070072,GO:0008150
GO:0070086,GO:0006897
GO:0070086,GO:0015031
GO:0070096,GO:0065003
GO:0070124,GO:0006413
GO:0070125,GO:0006414
GO:0070131,GO:0045727
GO:0070180,GO:0019843
GO:0070181,GO:0019843
GO:0070189,GO:0042180
GO:0070189,GO:1901605
GO:0070192,GO:0051276
GO:0070193,GO:0051276
GO:0070199,GO:0008150
GO:0070199,GO:0034502
GO:0070210,GO:0000118
GO:0070273,GO:0003674
GO:0070300,GO:0005543
GO:0070336,GO:0003677
GO:0070390,GO:0005575
GO:0070403,GO:0003674
GO:0070403,GO:0051287
GO:0070461,GO:0000123
GO:0070475,GO:0031167
GO:0070481,GO:0000956
GO:0070525,GO:0006399
GO:0070530,GO:0031593
GO:0070534,GO:0000209
GO:0070545,GO:0005575
GO:0070550,GO:0030261
GO:0070569,GO:0016779
GO:0070574,GO:0015691
GO:0070574,GO:0098655
GO:0070574,GO:0098662
GO:0070577,GO:0042393
GO:0070588,GO:0006816
GO:0070588,GO:0098655
GO:0070588,GO:0098662
GO:0070603,GO:0005575
GO:0070628,GO:0044877
GO:0070649,GO:0008150
GO:0070651,GO:0016075
GO:0070676,GO:0006900
GO:0070676,GO:0007032
GO:0070682,GO:0043248
GO:0070726,GO:0071555
GO:0070772,GO:0005575
GO:0070778,GO:0015810
GO:0070778,GO:1902475
GO:0070814,GO:0044272
GO:0070822,GO:0000118
GO:0070847,GO:0090575
GO:0070867,GO:0005575
GO:0070873,GO:0008150
GO:0070880,GO:0051278
GO:0070887,GO:0051716
GO:0070897,GO:0065004
GO:0070898,GO:0070897
GO:0070911,GO:0006289
GO:0070941,GO:0008150
GO:0070966,GO:0000956
GO:0070971,GO:0110165
GO:0070972,GO:0008150
GO:0070973,GO:0070972
GO:0070979,GO:0000209
GO:0070987,GO:0019985
GO:0071004,GO:0005684
GO:0071004,GO:0071010
GO:0071006,GO:0005684
GO:0071007,GO:0005684
GO:0071007,GO:0071013
GO:0071008,GO:0005684
GO:0071008,GO:0071014
GO:0071010,GO:0005681
GO:0071011,GO:0005681
GO:0071013,GO:0005681
GO:0071014,GO:0005681
GO:0071020,GO:0005681
GO:0071025,GO:0006401
GO:0071027,GO:0071025
GO:0071028,GO:0000956
GO:0071028,GO:0071027
GO:0071034,GO:0008150
GO:0071035,GO:0071027
GO:0071038,GO:0071027
GO:0071039,GO:0071027
GO:0071039,GO:0071034
GO:0071041,GO:0071027
GO:0071042,GO:0071047
GO:0071047,GO:0006402
GO:0071047,GO:0061157
GO:0071051,GO:0031126
GO:0071071,GO:0008150
GO:0071072,GO:0071071
GO:0071073,GO:0046889
GO:0071073,GO:0071071
GO:0071162,GO:0031261
GO:0071168,GO:0034502
GO:0071169,GO:0070199
GO:0071169,GO:0071168
GO:0071230,GO:0043200
GO:0071406,GO:0008150
GO:0071421,GO:0006828
GO:0071421,GO:0098655
GO:0071421,GO:0098662
GO:0071444,GO:0019236
GO:0071444,GO:0070887
GO:0071459,GO:0034502
GO:0071467,GO:0009268
GO:0071469,GO:0071467
GO:0071470,GO:0006970
GO:0071470,GO:0062197
GO:0071472,GO:0009651
GO:0071472,GO:0071470
GO:0071507,GO:0000165
GO:0071528,GO:0006409
GO:0071555,GO:0008150
GO:0071561,GO:0044232
GO:0071577,GO:0006829
GO:0071577,GO:0098655
GO:0071577,GO:0098662
GO:0071629,GO:0043161
GO:0071629,GO:0140455
GO:0071630,GO:0006515
GO:0071630,GO:0043161
GO:0071705,GO:0008150
GO:0071782,GO:0005575
GO:0071786,GO:0007029
GO:0071805,GO:0006813
GO:0071805,GO:0098655
GO:0071805,GO:0098662
GO:0071806,GO:0015031
GO:0071806,GO:0055085
GO:0071819,GO:0005575
GO:0071840,GO:0008150
GO:0071852,GO:0008150
GO:0071897,GO:0006259
GO:0071933,GO:0044877
GO:0071940,GO:0031505
GO:0071940,GO:0070726
GO:0071944,GO:0110165
GO:0071949,GO:0050660
GO:0071970,GO:0070880
GO:0071985,GO:0016192
GO:0071986,GO:0032045
GO:0071988,GO:0008150
GO:0072344,GO:0006414
GO:0072344,GO:0032790
GO:0072348,GO:0008150
GO:0072380,GO:0005575
GO:0072488,GO:0071705
GO:0072488,GO:0098662
GO:0072521,GO:0008152
GO:0072522,GO:0009058
GO:0072522,GO:0072521
GO:0072527,GO:0008152
GO:0072528,GO:0009058
GO:0072528,GO:0072527
GO:0072530,GO:0055085
GO:0072530,GO:0071705
GO:0072542,GO:0019211
GO:0072542,GO:0019888
GO:0072546,GO:0005575
GO:0072583,GO:0006898
GO:0072593,GO:0008152
GO:0072657,GO:0008104
GO:0072659,GO:0072657
GO:0072665,GO:0008150
GO:0072666,GO:0008150
GO:0072666,GO:0072665
GO:0072671,GO:0043161
GO:0072686,GO:0005819
GO:0072687,GO:0005819
GO:0072697,GO:0008150
GO:0072741,GO:0008104
GO:0080025,GO:0003674
GO:0080090,GO:0019222
GO:0080135,GO:0008150
GO:0089709,GO:0045117
GO:0089709,GO:0046942
GO:0089709,GO:0071705
GO:0089709,GO:1902475
GO:0090033,GO:0010570
GO:0090054,GO:0008150
GO:0090110,GO:0046907
GO:0090114,GO:0006900
GO:0090150,GO:0045184
GO:0090150,GO:0072657
GO:0090153,GO:0008150
GO:0090155,GO:0090153
GO:0090156,GO:0055088
GO:0090158,GO:0061024
GO:0090304,GO:0006139
GO:0090304,GO:0043170
GO:0090307,GO:0007052
GO:0090307,GO:0051225
GO:0090337,GO:0008150
GO:0090482,GO:0022857
GO:0090555,GO:0003674
GO:0090556,GO:0003674
GO:0090575,GO:0005667
GO:0090599,GO:0015926
GO:0090615,GO:0000959
GO:0090615,GO:0000963
GO:0090615,GO:0006397
GO:0097002,GO:0110165
GO:0097027,GO:0008047
GO:0097027,GO:0055106
GO:0097038,GO:0110165
GO:0097177,GO:0043022
GO:0097196,GO:0032991
GO:0097250,GO:0007005
GO:0097250,GO:0033108
GO:0097255,GO:0032991
GO:0097271,GO:0008104
GO:0097361,GO:0005575
GO:0097367,GO:0003674
GO:0097502,GO:0008150
GO:0097525,GO:0030532
