gene_set,interaction_type,ffa_type,interaction_score,standard_deviation,standard_error,p_value,df_effective,fdr_corrected_p,effect_size,significant_p05,significant_fdr05
OPI1_RGR1_SPT3,trigenic,C18:0,-0.0909816859506597,0.33301167513286956,0.19226438028125045,0.6510904430480995,6.699883710146486,0.6962762653156144,0.0909816859506597,False,False
OPI1_RGR1_SPT3,trigenic,C16:1,1.039729526385511,0.544892968760081,0.3145941021931671,0.013620737512320957,6.788395462360656,0.03263641585559314,1.039729526385511,True,True
OPI1_RGR1_SPT3,trigenic,C18:1,2.681942466919624,1.1752911881514752,0.6785546838554494,0.04210902379950232,2.4297518166698784,0.07689473911213467,2.681942466919624,True,False
OPI1_RGR1_SPT3,trigenic,Total Titer,0.41626841464237463,0.24886908800430516,0.14368463495226225,0.03551855935237613,4.8070298098522874,0.06773941112957231,0.41626841464237463,True,False
FKH1_MED4_TFC7,trigenic,C14:0,5.762075190199892,3.558095963195291,2.0542676621533222,0.07833645149625745,2.6376638764860223,0.12292797004028093,5.762075190199892,False,False
FKH1_MED4_TFC7,trigenic,C16:0,0.24543269578948962,0.13894881086572325,0.08022213335690372,0.02916295266994129,4.862236784745582,0.05832590533988258,0.24543269578948962,True,False
FKH1_MED4_TFC7,trigenic,C18:0,0.11159817339310268,0.1286992078592878,0.07430452230205142,0.18846045774911335,5.4730242002591005,0.25057870918597197,0.11159817339310268,False,False
FKH1_MED4_TFC7,trigenic,C16:1,0.6470621624803008,0.7330296074225058,0.4232148411693495,0.2271847749386453,2.887909811508385,0.2881171035633974,0.6470621624803008,False,False
FKH1_MED4_TFC7,trigenic,C18:1,0.6169560595497028,0.6386756598235649,0.3687395641239971,0.14301862382210295,6.292579332744206,0.20022607335094414,0.6169560595497028,False,False
FKH1_MED4_TFC7,trigenic,Total Titer,0.0864560388845792,0.13134648655800976,0.0758329293713785,0.289863534972038,7.387085636892345,0.3537821606325387,0.0864560388845792,False,False
OPI1_RPD3_YAP6,trigenic,C14:0,0.5612350227398482,1.3630276165074735,0.7869443613034839,0.5159012188864371,3.918513297745134,0.5719774383306151,0.5612350227398482,False,False
OPI1_RPD3_YAP6,trigenic,C16:0,0.1528891811114414,0.3945028399539367,0.22776632084347723,0.5627761885840936,2.3175190774115815,0.6171551797452735,0.1528891811114414,False,False
OPI1_RPD3_YAP6,trigenic,C18:0,-0.16586341163508062,0.3422777760721345,0.19761416615287328,0.4603121544814557,3.1442576282993775,0.5192146576615472,0.16586341163508062,False,False
OPI1_RPD3_YAP6,trigenic,C16:1,0.6432141505612226,0.8170053777067322,0.4716982747483538,0.2639000339048081,3.0764077527440943,0.3248700417379879,0.6432141505612226,False,False
OPI1_RPD3_YAP6,trigenic,C18:1,3.2843407352561362,3.320883853033751,1.9173131864965178,0.22852628820069176,2.005156342398657,0.2893045563391736,3.2843407352561362,False,False
OPI1_RPD3_YAP6,trigenic,Total Titer,0.3088059324144289,0.26561524746473325,0.15335303462463284,0.15484329185564372,2.516493457816989,0.21261175074024927,0.3088059324144289,False,False
RFX1_RGR1_RPD3,trigenic,C14:0,5.531376652432191,2.187913825591372,1.2631926361688828,0.02568027005497986,2.784229652057663,0.0528090160311363,5.531376652432191,True,False
RFX1_RGR1_RPD3,trigenic,C16:0,0.2977621864145017,0.1799836841321956,0.10391362848346371,0.03971278795294353,4.505019579758961,0.07364917038545891,0.2977621864145017,True,False
RFX1_RGR1_RPD3,trigenic,C18:0,-0.4677477855996256,0.17794613223253317,0.10273724734570577,0.016010883394032005,3.309656503130155,0.03624209890526902,0.4677477855996256,True,True
RFX1_RGR1_RPD3,trigenic,C16:1,0.47310244076976393,0.33698329790533593,0.19455739775805359,0.07206088532473331,3.986775988801252,0.1153620451162771,0.47310244076976393,False,False
