triple,order,order_idx,gene_1,gene_2,gene_3,f_base,f_single,f_double,f_triple,se_single,se_double,se_triple,n_single,n_double,n_triple,tau_multiplicative,monotone,monotone_within_se,min_rung,valley_depth
SPT3-TFC7-YAP6,TFC7>SPT3>YAP6,2,TFC7,SPT3,YAP6,1.0,0.7776174288814431,1.1287883319871692,0.7678301812953642,0.030850811617237003,0.010465324025435879,0.02085744488236278,3,3,3,-1.0027913839823572,False,False,0.7678301812953642,0.22238257111855686
SPT3-TFC7-YAP6,TFC7>YAP6>SPT3,3,TFC7,YAP6,SPT3,1.0,0.7776174288814431,1.1970334696385558,0.7678301812953642,0.030850811617237003,0.023099073238032578,0.02085744488236278,3,3,3,-1.0027913839823572,False,False,0.7678301812953642,0.22238257111855686
SPT3-TFC7-YAP6,YAP6>SPT3>TFC7,4,YAP6,SPT3,TFC7,1.0,0.8684785485718481,1.192310560260906,0.7678301812953642,0.01674239597127202,0.024813738775024546,0.02085744488236278,3,3,3,-1.0027913839823572,False,False,0.7678301812953642,0.13152145142815186
SPT3-TFC7-YAP6,YAP6>TFC7>SPT3,5,YAP6,TFC7,SPT3,1.0,0.8684785485718481,1.1970334696385558,0.7678301812953642,0.01674239597127202,0.023099073238032578,0.02085744488236278,3,3,3,-1.0027913839823572,False,False,0.7678301812953642,0.13152145142815186
MED4-OPI1-SPT3,MED4>OPI1>SPT3,0,MED4,OPI1,SPT3,1.0,0.6856565140873089,1.4600980670120254,0.7690951210394923,0.042580554488161365,0.18824714698428674,0.03587471853227821,3,3,3,-1.1304440443614063,False,False,0.6856565140873089,0.3143434859126911
MED4-OPI1-SPT3,MED4>SPT3>OPI1,1,MED4,SPT3,OPI1,1.0,0.6856565140873089,1.0895032312814152,0.7690951210394923,0.042580554488161365,0.05013431057433313,0.03587471853227821,3,3,3,-1.1304440443614063,False,False,0.6856565140873089,0.3143434859126911
MED4-OPI1-SPT3,OPI1>MED4>SPT3,2,OPI1,MED4,SPT3,1.0,0.8408572711869856,1.4600980670120254,0.7690951210394923,0.016130995360014333,0.18824714698428674,0.03587471853227821,3,3,3,-1.1304440443614063,False,False,0.7690951210394923,0.1591427288130144
MED4-OPI1-SPT3,OPI1>SPT3>MED4,3,OPI1,SPT3,MED4,1.0,0.8408572711869856,1.035421982716485,0.7690951210394923,0.016130995360014333,0.08167241083453321,0.03587471853227821,3,3,3,-1.1304440443614063,False,False,0.7690951210394923,0.1591427288130144
MED4-OPI1-SPT3,SPT3>MED4>OPI1,4,SPT3,MED4,OPI1,1.0,0.8907531667337315,1.0895032312814152,0.7690951210394923,0.03756851678710308,0.05013431057433313,0.03587471853227821,3,3,3,-1.1304440443614063,False,False,0.7690951210394923,0.1092468332662685
MED4-OPI1-SPT3,SPT3>OPI1>MED4,5,SPT3,OPI1,MED4,1.0,0.8907531667337315,1.035421982716485,0.7690951210394923,0.03756851678710308,0.08167241083453321,0.03587471853227821,3,3,3,-1.1304440443614063,False,False,0.7690951210394923,0.1092468332662685
GCN5-MED4-TFC7,GCN5>MED4>TFC7,0,GCN5,MED4,TFC7,1.0,1.0580767907963287,0.9425285934061011,0.7720049143927209,0.0495303851523764,0.07985897914306005,0.042563453138896194,2,2,3,-1.2770607345894311,False,False,0.7720049143927209,0.05747140659389893
GCN5-MED4-TFC7,GCN5>TFC7>MED4,1,GCN5,TFC7,MED4,1.0,1.0580767907963287,1.8013462941834988,0.7720049143927209,0.0495303851523764,0.2342557703770761,0.042563453138896194,2,3,3,-1.2770607345894311,False,False,0.7720049143927209,-0.05807679079632866
GCN5-MED4-TFC7,MED4>GCN5>TFC7,2,MED4,GCN5,TFC7,1.0,0.6856565140873089,0.9425285934061011,0.7720049143927209,0.042580554488161365,0.07985897914306005,0.042563453138896194,3,2,3,-1.2770607345894311,False,False,0.6856565140873089,0.3143434859126911
GCN5-MED4-TFC7,MED4>TFC7>GCN5,3,MED4,TFC7,GCN5,1.0,0.6856565140873089,1.1429431925170805,0.7720049143927209,0.042580554488161365,0.02173022222932441,0.042563453138896194,3,3,3,-1.2770607345894311,False,False,0.6856565140873089,0.3143434859126911
GCN5-MED4-TFC7,TFC7>GCN5>MED4,4,TFC7,GCN5,MED4,1.0,0.7776174288814431,1.8013462941834988,0.7720049143927209,0.030850811617237003,0.2342557703770761,0.042563453138896194,3,3,3,-1.2770607345894311,False,False,0.7720049143927209,0.22238257111855686
GCN5-MED4-TFC7,TFC7>MED4>GCN5,5,TFC7,MED4,GCN5,1.0,0.7776174288814431,1.1429431925170805,0.7720049143927209,0.030850811617237003,0.02173022222932441,0.042563453138896194,3,3,3,-1.2770607345894311,False,False,0.7720049143927209,0.22238257111855686
RGR1-RPD3-YAP6,RGR1>RPD3>YAP6,0,RGR1,RPD3,YAP6,1.0,0.9121109966844414,0.8439213619220304,0.7775277603756141,0.02027007226013599,0.10443735576772187,0.02554032500854952,3,3,2,-0.4235273630563068,False,False,0.7775277603756141,0.15607863807796962
RGR1-RPD3-YAP6,RGR1>YAP6>RPD3,1,RGR1,YAP6,RPD3,1.0,0.9121109966844414,0.990279817051566,0.7775277603756141,0.02027007226013599,0.04108230742340027,0.02554032500854952,3,3,2,-0.4235273630563068,False,False,0.7775277603756141,0.0878890033155586
RGR1-RPD3-YAP6,RPD3>RGR1>YAP6,2,RPD3,RGR1,YAP6,1.0,0.5245219492978349,0.8439213619220304,0.7775277603756141,0.026794921037720753,0.10443735576772187,0.02554032500854952,3,3,2,-0.4235273630563068,False,False,0.5245219492978349,0.4754780507021651
RGR1-RPD3-YAP6,RPD3>YAP6>RGR1,3,RPD3,YAP6,RGR1,1.0,0.5245219492978349,0.8548333792880367,0.7775277603756141,0.026794921037720753,0.01830836136031523,0.02554032500854952,3,3,2,-0.4235273630563068,False,False,0.5245219492978349,0.4754780507021651
RGR1-RPD3-YAP6,YAP6>RGR1>RPD3,4,YAP6,RGR1,RPD3,1.0,0.8684785485718481,0.990279817051566,0.7775277603756141,0.01674239597127202,0.04108230742340027,0.02554032500854952,3,3,2,-0.4235273630563068,False,False,0.7775277603756141,0.13152145142815186
RGR1-RPD3-YAP6,YAP6>RPD3>RGR1,5,YAP6,RPD3,RGR1,1.0,0.8684785485718481,0.8548333792880367,0.7775277603756141,0.01674239597127202,0.01830836136031523,0.02554032500854952,3,3,2,-0.4235273630563068,False,False,0.7775277603756141,0.1451666207119633
RGR1-SPT3-TFC7,RGR1>SPT3>TFC7,0,RGR1,SPT3,TFC7,1.0,0.9121109966844414,1.043866930768184,0.782725123647381,0.02027007226013599,0.12996457183125693,0.0239429989869259,3,3,3,-0.787584658499066,False,False,0.782725123647381,0.0878890033155586
RGR1-SPT3-TFC7,RGR1>TFC7>SPT3,1,RGR1,TFC7,SPT3,1.0,0.9121109966844414,1.1143103595541453,0.782725123647381,0.02027007226013599,0.020465166804597087,0.0239429989869259,3,3,3,-0.787584658499066,False,False,0.782725123647381,0.0878890033155586
RGR1-SPT3-TFC7,SPT3>RGR1>TFC7,2,SPT3,RGR1,TFC7,1.0,0.8907531667337315,1.043866930768184,0.782725123647381,0.03756851678710308,0.12996457183125693,0.0239429989869259,3,3,3,-0.787584658499066,False,False,0.782725123647381,0.1092468332662685
RGR1-SPT3-TFC7,SPT3>TFC7>RGR1,3,SPT3,TFC7,RGR1,1.0,0.8907531667337315,1.1287883319871692,0.782725123647381,0.03756851678710308,0.010465324025435879,0.0239429989869259,3,3,3,-0.787584658499066,False,False,0.782725123647381,0.1092468332662685
RGR1-SPT3-TFC7,TFC7>RGR1>SPT3,4,TFC7,RGR1,SPT3,1.0,0.7776174288814431,1.1143103595541453,0.782725123647381,0.030850811617237003,0.020465166804597087,0.0239429989869259,3,3,3,-0.787584658499066,False,False,0.7776174288814431,0.22238257111855686
RGR1-SPT3-TFC7,TFC7>SPT3>RGR1,5,TFC7,SPT3,RGR1,1.0,0.7776174288814431,1.1287883319871692,0.782725123647381,0.030850811617237003,0.010465324025435879,0.0239429989869259,3,3,3,-0.787584658499066,False,False,0.7776174288814431,0.22238257111855686
GCN5-MED4-SPT3,GCN5>MED4>SPT3,0,GCN5,MED4,SPT3,1.0,1.0580767907963287,0.9425285934061011,0.7870876052533209,0.0495303851523764,0.07985897914306005,0.019002740731783478,2,2,3,-0.6584476436921622,False,False,0.7870876052533209,0.05747140659389893
GCN5-MED4-SPT3,GCN5>SPT3>MED4,1,GCN5,SPT3,MED4,1.0,1.0580767907963287,1.087482036257774,0.7870876052533209,0.0495303851523764,0.0644875601018415,0.019002740731783478,2,3,3,-0.6584476436921622,False,False,0.7870876052533209,-0.05807679079632866
GCN5-MED4-SPT3,MED4>GCN5>SPT3,2,MED4,GCN5,SPT3,1.0,0.6856565140873089,0.9425285934061011,0.7870876052533209,0.042580554488161365,0.07985897914306005,0.019002740731783478,3,2,3,-0.6584476436921622,False,False,0.6856565140873089,0.3143434859126911
GCN5-MED4-SPT3,MED4>SPT3>GCN5,3,MED4,SPT3,GCN5,1.0,0.6856565140873089,1.0895032312814152,0.7870876052533209,0.042580554488161365,0.05013431057433313,0.019002740731783478,3,3,3,-0.6584476436921622,False,False,0.6856565140873089,0.3143434859126911
GCN5-MED4-SPT3,SPT3>GCN5>MED4,4,SPT3,GCN5,MED4,1.0,0.8907531667337315,1.087482036257774,0.7870876052533209,0.03756851678710308,0.0644875601018415,0.019002740731783478,3,3,3,-0.6584476436921622,False,False,0.7870876052533209,0.1092468332662685
GCN5-MED4-SPT3,SPT3>MED4>GCN5,5,SPT3,MED4,GCN5,1.0,0.8907531667337315,1.0895032312814152,0.7870876052533209,0.03756851678710308,0.05013431057433313,0.019002740731783478,3,3,3,-0.6584476436921622,False,False,0.7870876052533209,0.1092468332662685
GCN5-MED4-RGR1,GCN5>MED4>RGR1,0,GCN5,MED4,RGR1,1.0,1.0580767907963287,0.9425285934061011,0.7876641013224889,0.0495303851523764,0.07985897914306005,0.04332691415788346,2,2,3,-0.6725387491459516,False,False,0.7876641013224889,0.05747140659389893
GCN5-MED4-RGR1,GCN5>RGR1>MED4,1,GCN5,RGR1,MED4,1.0,1.0580767907963287,0.9441231404177625,0.7876641013224889,0.0495303851523764,0.045264570880747965,0.04332691415788346,2,3,3,-0.6725387491459516,False,False,0.7876641013224889,0.05587685958223754
GCN5-MED4-RGR1,MED4>GCN5>RGR1,2,MED4,GCN5,RGR1,1.0,0.6856565140873089,0.9425285934061011,0.7876641013224889,0.042580554488161365,0.07985897914306005,0.04332691415788346,3,2,3,-0.6725387491459516,False,False,0.6856565140873089,0.3143434859126911
GCN5-MED4-RGR1,MED4>RGR1>GCN5,3,MED4,RGR1,GCN5,1.0,0.6856565140873089,1.2065282309647662,0.7876641013224889,0.042580554488161365,0.1049507499808319,0.04332691415788346,3,3,3,-0.6725387491459516,False,False,0.6856565140873089,0.3143434859126911
GCN5-MED4-RGR1,RGR1>GCN5>MED4,4,RGR1,GCN5,MED4,1.0,0.9121109966844414,0.9441231404177625,0.7876641013224889,0.02027007226013599,0.045264570880747965,0.04332691415788346,3,3,3,-0.6725387491459516,False,False,0.7876641013224889,0.0878890033155586
GCN5-MED4-RGR1,RGR1>MED4>GCN5,5,RGR1,MED4,GCN5,1.0,0.9121109966844414,1.2065282309647662,0.7876641013224889,0.02027007226013599,0.1049507499808319,0.04332691415788346,3,3,3,-0.6725387491459516,False,False,0.7876641013224889,0.0878890033155586
FKH1-GCN5-YAP6,FKH1>GCN5>YAP6,0,FKH1,GCN5,YAP6,1.0,0.9168421551749057,1.52910770905574,0.7946052426034851,0.02842854767685232,0.09580786170045001,0.1441939399241931,3,3,3,-1.5338153182097685,False,False,0.7946052426034851,0.08315784482509425
FKH1-GCN5-YAP6,FKH1>YAP6>GCN5,1,FKH1,YAP6,GCN5,1.0,0.9168421551749057,1.6193543023182932,0.7946052426034851,0.02842854767685232,0.1767893742127719,0.1441939399241931,3,3,3,-1.5338153182097685,False,False,0.7946052426034851,0.08315784482509425
FKH1-GCN5-YAP6,GCN5>FKH1>YAP6,2,GCN5,FKH1,YAP6,1.0,1.0580767907963287,1.52910770905574,0.7946052426034851,0.0495303851523764,0.09580786170045001,0.1441939399241931,2,3,3,-1.5338153182097685,False,False,0.7946052426034851,-0.05807679079632866
FKH1-GCN5-YAP6,GCN5>YAP6>FKH1,3,GCN5,YAP6,FKH1,1.0,1.0580767907963287,1.060188807252984,0.7946052426034851,0.0495303851523764,0.05725457470905646,0.1441939399241931,2,3,3,-1.5338153182097685,False,False,0.7946052426034851,-0.05807679079632866
FKH1-GCN5-YAP6,YAP6>FKH1>GCN5,4,YAP6,FKH1,GCN5,1.0,0.8684785485718481,1.6193543023182932,0.7946052426034851,0.01674239597127202,0.1767893742127719,0.1441939399241931,3,3,3,-1.5338153182097685,False,False,0.7946052426034851,0.13152145142815186
FKH1-GCN5-YAP6,YAP6>GCN5>FKH1,5,YAP6,GCN5,FKH1,1.0,0.8684785485718481,1.060188807252984,0.7946052426034851,0.01674239597127202,0.05725457470905646,0.1441939399241931,3,3,3,-1.5338153182097685,False,False,0.7946052426034851,0.13152145142815186
MED4-RGR1-TFC7,MED4>RGR1>TFC7,0,MED4,RGR1,TFC7,1.0,0.6856565140873089,1.2065282309647662,0.7952105456138593,0.042580554488161365,0.1049507499808319,0.018776979157060992,3,3,3,-0.9768961813853665,False,False,0.6856565140873089,0.3143434859126911
MED4-RGR1-TFC7,MED4>TFC7>RGR1,1,MED4,TFC7,RGR1,1.0,0.6856565140873089,1.1429431925170805,0.7952105456138593,0.042580554488161365,0.02173022222932441,0.018776979157060992,3,3,3,-0.9768961813853665,False,False,0.6856565140873089,0.3143434859126911
MED4-RGR1-TFC7,RGR1>MED4>TFC7,2,RGR1,MED4,TFC7,1.0,0.9121109966844414,1.2065282309647662,0.7952105456138593,0.02027007226013599,0.1049507499808319,0.018776979157060992,3,3,3,-0.9768961813853665,False,False,0.7952105456138593,0.0878890033155586
MED4-RGR1-TFC7,RGR1>TFC7>MED4,3,RGR1,TFC7,MED4,1.0,0.9121109966844414,1.1143103595541453,0.7952105456138593,0.02027007226013599,0.020465166804597087,0.018776979157060992,3,3,3,-0.9768961813853665,False,False,0.7952105456138593,0.0878890033155586
MED4-RGR1-TFC7,TFC7>MED4>RGR1,4,TFC7,MED4,RGR1,1.0,0.7776174288814431,1.1429431925170805,0.7952105456138593,0.030850811617237003,0.02173022222932441,0.018776979157060992,3,3,3,-0.9768961813853665,False,False,0.7776174288814431,0.22238257111855686
MED4-RGR1-TFC7,TFC7>RGR1>MED4,5,TFC7,RGR1,MED4,1.0,0.7776174288814431,1.1143103595541453,0.7952105456138593,0.030850811617237003,0.020465166804597087,0.018776979157060992,3,3,3,-0.9768961813853665,False,False,0.7776174288814431,0.22238257111855686
RFX1-TFC7-YAP6,RFX1>TFC7>YAP6,0,RFX1,TFC7,YAP6,1.0,0.9136686175493707,0.9602529489766393,0.7961257424607494,0.06729492863706489,0.037489794784717846,0.04598156220447694,3,3,3,-0.6704519405199565,False,False,0.7961257424607494,0.08633138245062932
RFX1-TFC7-YAP6,RFX1>YAP6>TFC7,1,RFX1,YAP6,TFC7,1.0,0.9136686175493707,0.9940723953832252,0.7961257424607494,0.06729492863706489,0.07570483084822907,0.04598156220447694,3,3,3,-0.6704519405199565,False,False,0.7961257424607494,0.08633138245062932
RFX1-TFC7-YAP6,TFC7>RFX1>YAP6,2,TFC7,RFX1,YAP6,1.0,0.7776174288814431,0.9602529489766393,0.7961257424607494,0.030850811617237003,0.037489794784717846,0.04598156220447694,3,3,3,-0.6704519405199565,False,False,0.7776174288814431,0.22238257111855686
RFX1-TFC7-YAP6,TFC7>YAP6>RFX1,3,TFC7,YAP6,RFX1,1.0,0.7776174288814431,1.1970334696385558,0.7961257424607494,0.030850811617237003,0.023099073238032578,0.04598156220447694,3,3,3,-0.6704519405199565,False,False,0.7776174288814431,0.22238257111855686
RFX1-TFC7-YAP6,YAP6>RFX1>TFC7,4,YAP6,RFX1,TFC7,1.0,0.8684785485718481,0.9940723953832252,0.7961257424607494,0.01674239597127202,0.07570483084822907,0.04598156220447694,3,3,3,-0.6704519405199565,False,False,0.7961257424607494,0.13152145142815186
RFX1-TFC7-YAP6,YAP6>TFC7>RFX1,5,YAP6,TFC7,RFX1,1.0,0.8684785485718481,1.1970334696385558,0.7961257424607494,0.01674239597127202,0.023099073238032578,0.04598156220447694,3,3,3,-0.6704519405199565,False,False,0.7961257424607494,0.13152145142815186
MED4-RPD3-TFC7,MED4>RPD3>TFC7,0,MED4,RPD3,TFC7,1.0,0.6856565140873089,1.0664621276410557,0.8028881962665296,0.042580554488161365,0.04908308114312141,0.055607437633470334,3,3,3,-0.5823164306465605,False,False,0.6856565140873089,0.3143434859126911
MED4-RPD3-TFC7,MED4>TFC7>RPD3,1,MED4,TFC7,RPD3,1.0,0.6856565140873089,1.1429431925170805,0.8028881962665296,0.042580554488161365,0.02173022222932441,0.055607437633470334,3,3,3,-0.5823164306465605,False,False,0.6856565140873089,0.3143434859126911
MED4-RPD3-TFC7,RPD3>MED4>TFC7,2,RPD3,MED4,TFC7,1.0,0.5245219492978349,1.0664621276410557,0.8028881962665296,0.026794921037720753,0.04908308114312141,0.055607437633470334,3,3,3,-0.5823164306465605,False,False,0.5245219492978349,0.4754780507021651
MED4-RPD3-TFC7,RPD3>TFC7>MED4,3,RPD3,TFC7,MED4,1.0,0.5245219492978349,0.752175313782936,0.8028881962665296,0.026794921037720753,0.016946885046647278,0.055607437633470334,3,3,3,-0.5823164306465605,False,False,0.5245219492978349,0.4754780507021651
MED4-RPD3-TFC7,TFC7>MED4>RPD3,4,TFC7,MED4,RPD3,1.0,0.7776174288814431,1.1429431925170805,0.8028881962665296,0.030850811617237003,0.02173022222932441,0.055607437633470334,3,3,3,-0.5823164306465605,False,False,0.7776174288814431,0.22238257111855686
MED4-RPD3-TFC7,TFC7>RPD3>MED4,5,TFC7,RPD3,MED4,1.0,0.7776174288814431,0.752175313782936,0.8028881962665296,0.030850811617237003,0.016946885046647278,0.055607437633470334,3,3,3,-0.5823164306465605,False,False,0.752175313782936,0.247824686217064
RGR1-TFC7-YAP6,RGR1>TFC7>YAP6,0,RGR1,TFC7,YAP6,1.0,0.9121109966844414,1.1143103595541453,0.8050513150027655,0.02027007226013599,0.020465166804597087,0.007344885802417123,3,3,3,-0.7926120849788043,False,False,0.8050513150027655,0.0878890033155586
RGR1-TFC7-YAP6,RGR1>YAP6>TFC7,1,RGR1,YAP6,TFC7,1.0,0.9121109966844414,0.990279817051566,0.8050513150027655,0.02027007226013599,0.04108230742340027,0.007344885802417123,3,3,3,-0.7926120849788043,False,False,0.8050513150027655,0.0878890033155586
RGR1-TFC7-YAP6,TFC7>RGR1>YAP6,2,TFC7,RGR1,YAP6,1.0,0.7776174288814431,1.1143103595541453,0.8050513150027655,0.030850811617237003,0.020465166804597087,0.007344885802417123,3,3,3,-0.7926120849788043,False,False,0.7776174288814431,0.22238257111855686
RGR1-TFC7-YAP6,TFC7>YAP6>RGR1,3,TFC7,YAP6,RGR1,1.0,0.7776174288814431,1.1970334696385558,0.8050513150027655,0.030850811617237003,0.023099073238032578,0.007344885802417123,3,3,3,-0.7926120849788043,False,False,0.7776174288814431,0.22238257111855686
RGR1-TFC7-YAP6,YAP6>RGR1>TFC7,4,YAP6,RGR1,TFC7,1.0,0.8684785485718481,0.990279817051566,0.8050513150027655,0.01674239597127202,0.04108230742340027,0.007344885802417123,3,3,3,-0.7926120849788043,False,False,0.8050513150027655,0.13152145142815186
RGR1-TFC7-YAP6,YAP6>TFC7>RGR1,5,YAP6,TFC7,RGR1,1.0,0.8684785485718481,1.1970334696385558,0.8050513150027655,0.01674239597127202,0.023099073238032578,0.007344885802417123,3,3,3,-0.7926120849788043,False,False,0.8050513150027655,0.13152145142815186
RGR1-SPT3-YAP6,RGR1>SPT3>YAP6,0,RGR1,SPT3,YAP6,1.0,0.9121109966844414,1.043866930768184,0.8086384449577949,0.02027007226013599,0.12996457183125693,0.01310107944934383,3,3,3,-0.6563338826696479,False,False,0.8086384449577949,0.0878890033155586
RGR1-SPT3-YAP6,RGR1>YAP6>SPT3,1,RGR1,YAP6,SPT3,1.0,0.9121109966844414,0.990279817051566,0.8086384449577949,0.02027007226013599,0.04108230742340027,0.01310107944934383,3,3,3,-0.6563338826696479,False,False,0.8086384449577949,0.0878890033155586
RGR1-SPT3-YAP6,SPT3>RGR1>YAP6,2,SPT3,RGR1,YAP6,1.0,0.8907531667337315,1.043866930768184,0.8086384449577949,0.03756851678710308,0.12996457183125693,0.01310107944934383,3,3,3,-0.6563338826696479,False,False,0.8086384449577949,0.1092468332662685
RGR1-SPT3-YAP6,SPT3>YAP6>RGR1,3,SPT3,YAP6,RGR1,1.0,0.8907531667337315,1.192310560260906,0.8086384449577949,0.03756851678710308,0.024813738775024546,0.01310107944934383,3,3,3,-0.6563338826696479,False,False,0.8086384449577949,0.1092468332662685
RGR1-SPT3-YAP6,YAP6>RGR1>SPT3,4,YAP6,RGR1,SPT3,1.0,0.8684785485718481,0.990279817051566,0.8086384449577949,0.01674239597127202,0.04108230742340027,0.01310107944934383,3,3,3,-0.6563338826696479,False,False,0.8086384449577949,0.13152145142815186
RGR1-SPT3-YAP6,YAP6>SPT3>RGR1,5,YAP6,SPT3,RGR1,1.0,0.8684785485718481,1.192310560260906,0.8086384449577949,0.01674239597127202,0.024813738775024546,0.01310107944934383,3,3,3,-0.6563338826696479,False,False,0.8086384449577949,0.13152145142815186
OPI1-RGR1-RPD3,OPI1>RGR1>RPD3,0,OPI1,RGR1,RPD3,1.0,0.8408572711869856,0.7789430353292616,0.8100277417014414,0.016130995360014333,0.02296887948745143,0.09063391951427822,3,3,3,-0.3472424704648377,False,False,0.7789430353292616,0.22105696467073843
OPI1-RGR1-RPD3,OPI1>RPD3>RGR1,1,OPI1,RPD3,RGR1,1.0,0.8408572711869856,0.9249419395612838,0.8100277417014414,0.016130995360014333,0.04269834163729813,0.09063391951427822,3,3,3,-0.3472424704648377,False,False,0.8100277417014414,0.1591427288130144
OPI1-RGR1-RPD3,RGR1>OPI1>RPD3,2,RGR1,OPI1,RPD3,1.0,0.9121109966844414,0.7789430353292616,0.8100277417014414,0.02027007226013599,0.02296887948745143,0.09063391951427822,3,3,3,-0.3472424704648377,False,False,0.7789430353292616,0.22105696467073843
OPI1-RGR1-RPD3,RGR1>RPD3>OPI1,3,RGR1,RPD3,OPI1,1.0,0.9121109966844414,0.8439213619220304,0.8100277417014414,0.02027007226013599,0.10443735576772187,0.09063391951427822,3,3,3,-0.3472424704648377,False,False,0.8100277417014414,0.15607863807796962
OPI1-RGR1-RPD3,RPD3>OPI1>RGR1,4,RPD3,OPI1,RGR1,1.0,0.5245219492978349,0.9249419395612838,0.8100277417014414,0.026794921037720753,0.04269834163729813,0.09063391951427822,3,3,3,-0.3472424704648377,False,False,0.5245219492978349,0.4754780507021651
OPI1-RGR1-RPD3,RPD3>RGR1>OPI1,5,RPD3,RGR1,OPI1,1.0,0.5245219492978349,0.8439213619220304,0.8100277417014414,0.026794921037720753,0.10443735576772187,0.09063391951427822,3,3,3,-0.3472424704648377,False,False,0.5245219492978349,0.4754780507021651
FKH1-GCN5-RPD3,FKH1>GCN5>RPD3,0,FKH1,GCN5,RPD3,1.0,0.9168421551749057,1.52910770905574,0.8109094192202382,0.02842854767685232,0.09580786170045001,0.0831392700956866,3,3,3,-1.0194918247865496,False,False,0.8109094192202382,0.08315784482509425
FKH1-GCN5-RPD3,FKH1>RPD3>GCN5,1,FKH1,RPD3,GCN5,1.0,0.9168421551749057,1.2931647006822409,0.8109094192202382,0.02842854767685232,0.15368086217118307,0.0831392700956866,3,3,3,-1.0194918247865496,False,False,0.8109094192202382,0.08315784482509425
FKH1-GCN5-RPD3,GCN5>FKH1>RPD3,2,GCN5,FKH1,RPD3,1.0,1.0580767907963287,1.52910770905574,0.8109094192202382,0.0495303851523764,0.09580786170045001,0.0831392700956866,2,3,3,-1.0194918247865496,False,False,0.8109094192202382,-0.05807679079632866
FKH1-GCN5-RPD3,GCN5>RPD3>FKH1,3,GCN5,RPD3,FKH1,1.0,1.0580767907963287,0.7392215760417186,0.8109094192202382,0.0495303851523764,0.08335235200827153,0.0831392700956866,2,3,3,-1.0194918247865496,False,False,0.7392215760417186,0.26077842395828144
FKH1-GCN5-RPD3,RPD3>FKH1>GCN5,4,RPD3,FKH1,GCN5,1.0,0.5245219492978349,1.2931647006822409,0.8109094192202382,0.026794921037720753,0.15368086217118307,0.0831392700956866,3,3,3,-1.0194918247865496,False,False,0.5245219492978349,0.4754780507021651
FKH1-GCN5-RPD3,RPD3>GCN5>FKH1,5,RPD3,GCN5,FKH1,1.0,0.5245219492978349,0.7392215760417186,0.8109094192202382,0.026794921037720753,0.08335235200827153,0.0831392700956866,3,3,3,-1.0194918247865496,False,False,0.5245219492978349,0.4754780507021651
GCN5-MED4-RPD3,GCN5>MED4>RPD3,0,GCN5,MED4,RPD3,1.0,1.0580767907963287,0.9425285934061011,0.8217754169293231,0.0495303851523764,0.07985897914306005,0.037023690305783015,2,2,3,-0.5467949562371648,False,False,0.8217754169293231,0.05747140659389893
GCN5-MED4-RPD3,GCN5>RPD3>MED4,1,GCN5,RPD3,MED4,1.0,1.0580767907963287,0.7392215760417186,0.8217754169293231,0.0495303851523764,0.08335235200827153,0.037023690305783015,2,3,3,-0.5467949562371648,False,False,0.7392215760417186,0.26077842395828144
GCN5-MED4-RPD3,MED4>GCN5>RPD3,2,MED4,GCN5,RPD3,1.0,0.6856565140873089,0.9425285934061011,0.8217754169293231,0.042580554488161365,0.07985897914306005,0.037023690305783015,3,2,3,-0.5467949562371648,False,False,0.6856565140873089,0.3143434859126911
GCN5-MED4-RPD3,MED4>RPD3>GCN5,3,MED4,RPD3,GCN5,1.0,0.6856565140873089,1.0664621276410557,0.8217754169293231,0.042580554488161365,0.04908308114312141,0.037023690305783015,3,3,3,-0.5467949562371648,False,False,0.6856565140873089,0.3143434859126911
GCN5-MED4-RPD3,RPD3>GCN5>MED4,4,RPD3,GCN5,MED4,1.0,0.5245219492978349,0.7392215760417186,0.8217754169293231,0.026794921037720753,0.08335235200827153,0.037023690305783015,3,3,3,-0.5467949562371648,False,False,0.5245219492978349,0.4754780507021651
GCN5-MED4-RPD3,RPD3>MED4>GCN5,5,RPD3,MED4,GCN5,1.0,0.5245219492978349,1.0664621276410557,0.8217754169293231,0.026794921037720753,0.04908308114312141,0.037023690305783015,3,3,3,-0.5467949562371648,False,False,0.5245219492978349,0.4754780507021651
RGR1-RPD3-TFC7,RGR1>RPD3>TFC7,0,RGR1,RPD3,TFC7,1.0,0.9121109966844414,0.8439213619220304,0.8365081375549307,0.02027007226013599,0.10443735576772187,0.03110963135569357,3,3,3,-0.3462284979335791,False,False,0.8365081375549307,0.15607863807796962
RGR1-RPD3-TFC7,RGR1>TFC7>RPD3,1,RGR1,TFC7,RPD3,1.0,0.9121109966844414,1.1143103595541453,0.8365081375549307,0.02027007226013599,0.020465166804597087,0.03110963135569357,3,3,3,-0.3462284979335791,False,False,0.8365081375549307,0.0878890033155586
RGR1-RPD3-TFC7,RPD3>RGR1>TFC7,2,RPD3,RGR1,TFC7,1.0,0.5245219492978349,0.8439213619220304,0.8365081375549307,0.026794921037720753,0.10443735576772187,0.03110963135569357,3,3,3,-0.3462284979335791,False,False,0.5245219492978349,0.4754780507021651
RGR1-RPD3-TFC7,RPD3>TFC7>RGR1,3,RPD3,TFC7,RGR1,1.0,0.5245219492978349,0.752175313782936,0.8365081375549307,0.026794921037720753,0.016946885046647278,0.03110963135569357,3,3,3,-0.3462284979335791,False,False,0.5245219492978349,0.4754780507021651
