gene_set,interaction_type,ffa_type,interaction_score,standard_deviation,standard_error,p_value,fdr_corrected_p,effect_size,significant_p05,significant_fdr05
MED4_TFC7,digenic,C18:0,0.6760644663408306,0.12152313172392887,0.0701614128135767,0.001285502952700579,0.007545343418025138,0.6760644663408306,True,True
MED4_TFC7,digenic,C16:1,-0.28050715275499893,0.35622955520469995,0.2056692295907342,0.2629746905277819,0.3100574953821009,0.28050715275499893,False,False
MED4_TFC7,digenic,C18:1,1.6793228206391828,0.47302008196590073,0.2730982716551117,0.01636283074649114,0.04012927075259518,1.6793228206391828,True,True
MED4_TFC7,digenic,Total Titer,0.6796692495483285,0.09854560501763661,0.05689533158438704,0.00010115948754196857,0.0018208707757554343,0.6796692495483285,True,True
MED4_YAP6,digenic,C14:0,-1.2875046548404492,0.4343574872963316,0.2507764122150665,0.017026132342799816,0.04029412540748934,1.2875046548404492,True,True
MED4_YAP6,digenic,C16:0,0.8702401174133038,0.1430623245911881,0.08259707161361607,0.0030634663016095853,0.012532362142948304,0.8702401174133038,True,True
MED4_YAP6,digenic,C18:0,0.5971692521054457,0.1527752126985573,0.0882048101770144,0.016605839328243555,0.04012927075259518,0.5971692521054457,True,True
MED4_YAP6,digenic,C16:1,-0.3770559568357845,0.3714160467836116,0.2144371545918648,0.16847690947315308,0.22189641735488452,0.3770559568357845,False,False
MED4_YAP6,digenic,C18:1,1.9615341588632487,0.5794204563771556,0.33452855646332663,0.02318426073902935,0.049680558726491464,1.9615341588632487,True,True
MED4_YAP6,digenic,Total Titer,0.6155989749015871,0.11168342459685007,0.06448045525501067,0.00035934448461594215,0.0037119568896826216,0.6155989749015871,True,True
MED4_RFX1,digenic,C14:0,-1.8714712969596166,0.20246054750869874,0.11689065160442623,0.0004031315468184804,0.0037532937117582656,1.8714712969596166,True,True
MED4_RFX1,digenic,C16:0,0.7827059442123008,0.18795276256106228,0.10851457805956312,0.008931416534209813,0.02771818924409942,0.7827059442123008,True,True
MED4_RFX1,digenic,C18:0,0.4704152732885216,0.18877464633766747,0.10898909287922871,0.037941796583908394,0.0656228445772321,0.4704152732885216,True,False
MED4_RFX1,digenic,C16:1,-0.3645612285199791,0.19005828887273934,0.10973020424239571,0.04411075768429851,0.07155059965208249,0.3645612285199791,True,False
MED4_RFX1,digenic,C18:1,2.406007884357538,0.21280879894274438,0.1228652173555144,5.321990089801609e-05,0.0015655717735322103,2.406007884357538,True,True
MED4_RFX1,digenic,Total Titer,0.5794082982827228,0.13932850059765312,0.08044134732584196,0.003176732901359669,0.012801759453240457,0.5794082982827228,True,True
SPT3_YAP6,digenic,C14:0,-0.3557617322853053,0.43920086978390344,0.25357274039805444,0.2572406455872642,0.3059690498174508,0.3557617322853053,False,False
SPT3_YAP6,digenic,C16:0,0.627016198383929,0.18327432014333764,0.10581347807030164,0.0021991428440630845,0.010237389101672979,0.627016198383929,True,True
SPT3_YAP6,digenic,C18:0,0.6802283835322277,0.18427872977693038,0.10639337424263307,0.0034525984174877955,0.013510167720604418,0.6802283835322277,True,True
SPT3_YAP6,digenic,C16:1,-0.1680462301600587,0.3570243395545647,0.2061280985490763,0.47672729178758977,0.5169332079624467,0.1680462301600587,False,False
SPT3_YAP6,digenic,C18:1,0.26562235512484866,0.3663964357420735,0.21153908080580555,0.3343407708175743,0.3792941517678364,0.26562235512484866,False,False
SPT3_YAP6,digenic,Total Titer,0.43307884495532645,0.08320017262788944,0.048035642063335306,0.0005654764700018244,0.004678503738222025,0.43307884495532645,True,True
TFC7_YAP6,digenic,C14:0,-0.30587353195099176,0.7163184004253375,0.41356662131105076,0.49896792199871154,0.5346084878557623,0.30587353195099176,False,False
TFC7_YAP6,digenic,C16:0,0.810820926693672,0.16380894411151803,0.0945751379784533,0.000905161766610707,0.0060472818436340964,0.810820926693672,True,True
TFC7_YAP6,digenic,C18:0,0.8092360000447374,0.16581096449964622,0.09573100498846224,0.0037403690465085404,0.014026383924407027,0.8092360000447374,True,True
TFC7_YAP6,digenic,C16:1,-0.1587279007651472,0.4486674013507704,0.25903824494647715,0.5730883417002826,0.6044291103870167,0.1587279007651472,False,False
TFC7_YAP6,digenic,C18:1,0.3131597409192417,0.08139627324739752,0.0469941602704173,0.017661073653491455,0.04075632381574951,0.3131597409192417,True,True
TFC7_YAP6,digenic,Total Titer,0.5509374921852646,0.07278009861405321,0.042019609526471144,5.199776680231416e-05,0.0015655717735322103,0.5509374921852646,True,True
MED4_RGR1,digenic,C14:0,-2.033761996129176,0.5593439535893697,0.3229373821744122,0.013853741869758629,0.03703475549341416,2.033761996129176,True,True
MED4_RGR1,digenic,C16:0,0.9390009385857004,0.23452078213664465,0.13540063669715335,0.0107149110300786,0.03144593454479589,0.9390009385857004,True,True
MED4_RGR1,digenic,C18:0,0.6490454194674031,0.1921946275419533,0.1109636199481466,0.022112863859167664,0.04893830526209237,0.6490454194674031,True,True
MED4_RGR1,digenic,C16:1,-0.5677469993238857,0.18219470288026557,0.10519016075284522,0.017107975395446173,0.04029412540748934,0.5677469993238857,True,True
MED4_RGR1,digenic,C18:1,1.985140918132685,0.39028194694425306,0.22532938712811576,0.006385274682257025,0.02155030205261746,1.985140918132685,True,True
MED4_RGR1,digenic,Total Titer,0.608760720193016,0.19928852981159878,0.11505928633313131,0.01552211263340153,0.03991400391446108,0.608760720193016,True,True
FKH1_TFC7,digenic,C14:0,-1.8742550167908236,0.6136978526384065,0.35431862042187934,0.01653933281941744,0.04012927075259518,1.8742550167908236,True,True
FKH1_TFC7,digenic,C16:0,0.9210105603176448,0.12168520789917181,0.07025498753698244,0.00014009666534020582,0.002159016040471164,0.9210105603176448,True,True
FKH1_TFC7,digenic,C18:0,0.48938385657245764,0.11228364652121493,0.06482699354461624,0.0005718171235604697,0.004678503738222025,0.48938385657245764,True,True
FKH1_TFC7,digenic,C16:1,-0.21520019011534108,0.3263508416212018,0.1884187462602618,0.355678151666293,0.39683099566074015,0.21520019011534108,False,False
FKH1_TFC7,digenic,C18:1,1.405525508052488,0.5072543617988858,0.2928634423321986,0.0342290599113968,0.06351070766731039,1.405525508052488,True,False
FKH1_TFC7,digenic,Total Titer,0.5690658269459542,0.13318727652382753,0.07689570995366496,0.0023566550108149453,0.01070204241563777,0.5690658269459542,True,True
FKH1_RPD3,digenic,C14:0,-1.7656615551091366,0.2609559538802967,0.15066299021942484,0.0028731497967939834,0.011934622232836548,1.7656615551091366,True,True
FKH1_RPD3,digenic,C16:0,0.9403039838294625,0.321871691387159,0.18583270766689639,0.02951225569230642,0.05902451138461284,0.9403039838294625,True,False
FKH1_RPD3,digenic,C18:0,0.6213597879455548,0.21199517694437067,0.12239547247573476,0.020418498721124667,0.04632768617398034,0.6213597879455548,True,True
FKH1_RPD3,digenic,C16:1,0.21712309968336385,0.16052392211076755,0.09267852964202616,0.10142943265989945,0.14044075291370695,0.21712309968336385,False,False
FKH1_RPD3,digenic,C18:1,2.9194695752316244,0.7948601653033279,0.4589127304059868,0.022915167956182092,0.04958708924027684,2.9194695752316244,True,True
FKH1_RPD3,digenic,Total Titer,0.8518005962095002,0.27464863469956075,0.1585684631763546,0.025056255886426237,0.05285303976043034,0.8518005962095002,True,False
MED4_OPI1,digenic,C14:0,-1.2332229530808778,0.3418860682733004,0.19738801354977278,0.0009589744269933309,0.0060472818436340964,1.2332229530808778,True,True
MED4_OPI1,digenic,C16:0,1.1843985107118344,0.2227882135210169,0.12862683504863495,0.003841977640027361,0.014210054285032704,1.1843985107118344,True,True
MED4_OPI1,digenic,C18:0,0.8657480623189538,0.17944790841546493,0.10360429822918402,0.0024762464538019557,0.010882307517605553,0.8657480623189538,True,True
MED4_OPI1,digenic,C16:1,-0.23368622935675432,0.37067807370741085,0.2140110856376656,0.342288401972626,0.3850744522192043,0.23368622935675432,False,False
MED4_OPI1,digenic,C18:1,2.830639929734178,1.4414960120341018,0.8322481105836608,0.0752077806047946,0.10976270682861915,2.830639929734178,False,False
MED4_OPI1,digenic,Total Titer,0.9335842817377309,0.33545626084281566,0.19367576249894497,0.03232888554037738,0.06190637656668009,0.9335842817377309,True,False
FKH1_RGR1,digenic,C14:0,-2.528440866409836,0.5908207568700361,0.3411105230217338,0.0051368119311892,0.01778127206950108,2.528440866409836,True,True
FKH1_RGR1,digenic,C16:0,0.8884835698361816,0.27877764887791195,0.16095235062371346,0.024252617657096742,0.051560683208000946,0.8884835698361816,True,False
FKH1_RGR1,digenic,C18:0,0.4687577591124137,0.14128062225237656,0.08156840528868745,0.010938943964449832,0.03175822441291887,0.4687577591124137,True,True
FKH1_RGR1,digenic,C16:1,-0.18715817730263873,0.21823414287925316,0.12599754113770406,0.23744455758289362,0.2866812657654998,0.18715817730263873,False,False
FKH1_RGR1,digenic,C18:1,2.51185018220387,0.9461202908396992,0.5462428046020674,0.04278991205067584,0.07044680642489315,2.51185018220387,True,False
FKH1_RGR1,digenic,Total Titer,0.6530608917680671,0.06464532662133134,0.03732299672667693,2.3739985974158273e-05,0.0013411865815338153,0.6530608917680671,True,True
FKH1_OPI1,digenic,C14:0,-1.9630702075182143,0.31316108937966874,0.18080363925306822,0.00037605531962570105,0.0037119568896826216,1.9630702075182143,True,True
FKH1_OPI1,digenic,C16:0,0.9293161428550368,0.34691799397914475,0.20029319721058422,0.03589609997503995,0.06370542960790564,0.9293161428550368,True,False
FKH1_OPI1,digenic,C18:0,0.5611188779904039,0.23452709867608856,0.13540428355290166,0.026489205036121843,0.05459087363806045,0.5611188779904039,True,False
FKH1_OPI1,digenic,C16:1,-0.14247772504234124,0.2823692991914614,0.16302599089907627,0.4460867652203211,0.491605822895864,0.14247772504234124,False,False
FKH1_OPI1,digenic,C18:1,2.6518730322944255,1.0113602281176313,0.5839090999513957,0.04425537089591769,0.07155059965208249,2.6518730322944255,True,False
FKH1_OPI1,digenic,Total Titer,0.7296813796413845,0.09467542925314558,0.05466088456494698,0.00016792346981442385,0.002159016040471164,0.7296813796413845,True,True
FKH1_GCN5,digenic,C14:0,1.4297031422469142,1.4293533550162518,0.8252642870983647,0.2180786220576456,0.26764194525256507,1.4297031422469142,False,False
FKH1_GCN5,digenic,C16:0,0.8471354298902691,0.21523760865236458,0.12561313227987736,0.013446482646484403,0.03641724624999037,0.8471354298902691,True,True
FKH1_GCN5,digenic,C18:0,0.31950313719788404,0.09505230283242963,0.05498408147666822,0.007914513887648633,0.02543950892458489,0.31950313719788404,True,True
FKH1_GCN5,digenic,C16:1,0.0393200698874705,0.269281699099109,0.1671390635165377,0.8281854138992593,0.837490867988015,0.0393200698874705,False,False
FKH1_GCN5,digenic,C18:1,0.904383818900476,0.389017899294354,0.24048294166096656,0.030762463730439338,0.060260774916470916,0.904383818900476,True,False
FKH1_GCN5,digenic,Total Titer,0.5541887630845055,0.1867311012299996,0.11153738270181154,0.013487868981477913,0.03641724624999037,0.5541887630845055,True,True
FKH1_SPT3,digenic,C14:0,-1.6866753835338049,0.3016243526202218,0.17414290117943168,0.0009630856269491339,0.0060472818436340964,1.6866753835338049,True,True
FKH1_SPT3,digenic,C16:0,0.8433446411342964,0.35865455031328664,0.20706930116946023,0.03886483526703399,0.06641459191202012,0.8433446411342964,True,False
FKH1_SPT3,digenic,C18:0,0.4212535370368302,0.20682399865326664,0.1194098912973383,0.030143051868748216,0.059842823562956025,0.4212535370368302,True,False
FKH1_SPT3,digenic,C16:1,0.14205096965518127,0.31442291757127444,0.18153215609916284,0.4828661949649109,0.5201200386283468,0.14205096965518127,False,False
FKH1_SPT3,digenic,C18:1,3.095946571361198,1.2547154913885743,0.7244103267095869,0.036827630399027145,0.06418003250567378,3.095946571361198,True,False
FKH1_SPT3,digenic,Total Titer,0.7597866467648698,0.08366546558906482,0.04830427907972194,8.117779566463312e-05,0.0015655717735322103,0.7597866467648698,True,True
FKH1_YAP6,digenic,C14:0,-1.7529870299028625,0.5606562043201911,0.3236950104870962,0.0024989002447834974,0.010882307517605553,1.7529870299028625,True,True
FKH1_YAP6,digenic,C16:0,1.0098911863035283,0.20960673251207304,0.12101650343980326,0.0010550500084540726,0.006474170506422718,1.0098911863035283,True,True
FKH1_YAP6,digenic,C18:0,0.6634038317432979,0.26367879489212354,0.15223502321056365,0.013314292524094995,0.03641724624999037,0.6634038317432979,True,True
FKH1_YAP6,digenic,C16:1,0.0020735291164322156,0.6614514168155243,0.38188915355430236,0.9959877757907676,0.9959877757907676,0.0020735291164322156,False,False
FKH1_YAP6,digenic,C18:1,2.7579478753101285,2.9691539262898274,1.7142418186088664,0.24878633610381007,0.29722261392933064,2.7579478753101285,False,False
FKH1_YAP6,digenic,Total Titer,0.8340335985715394,0.31149465315034264,0.17984152184747945,0.038158468883797925,0.0656228445772321,0.8340335985715394,True,False
FKH1_RFX1,digenic,C14:0,-2.1423905256671656,0.26138066577448454,0.15090819774586223,0.0017198953167649744,0.008930225683202751,2.1423905256671656,True,True
FKH1_RFX1,digenic,C16:0,0.8511604555662391,0.24621045421879714,0.14214967202052256,0.003516142522906218,0.013562264016923986,0.8511604555662391,True,True
FKH1_RFX1,digenic,C18:0,0.3082450705170505,0.19656424787138696,0.11348642142160159,0.08174791046477003,0.11699184493399986,0.3082450705170505,False,False
FKH1_RFX1,digenic,C16:1,0.3073324943266633,0.1684365436787096,0.09724688383427316,0.04900148661722481,0.07647630859335665,0.3073324943266633,True,False
FKH1_RFX1,digenic,C18:1,3.5212455941170315,0.6804597602026595,0.39286362572571376,0.011062759874897354,0.03177601240662006,3.5212455941170315,True,True
FKH1_RFX1,digenic,Total Titer,0.7956318674270138,0.13154840447064114,0.07594950673259043,0.0015663494967705915,0.008630905390368565,0.7956318674270138,True,True
GCN5_TFC7,digenic,C14:0,-0.6883736697175697,0.8696550444285568,0.5021395269191411,0.24400729721676906,0.29280875666012285,0.6883736697175697,False,False
GCN5_TFC7,digenic,C16:0,0.9788158914189025,0.5850602236794392,0.33828203921034733,0.09630006243693279,0.13613097831398877,0.9788158914189025,False,False
GCN5_TFC7,digenic,C18:0,0.6880830658420106,0.30979478887239015,0.17889253625779505,0.053654822138589076,0.08276665579716493,0.6880830658420106,False,False
GCN5_TFC7,digenic,C16:1,0.3547910404798411,0.3925525650316077,0.23479869569679415,0.2017528983248782,0.2569494459797977,0.3547910404798411,False,False
GCN5_TFC7,digenic,C18:1,3.2361895729094337,0.551864604507278,0.33000795516993114,0.002553924845830169,0.01094539219641501,3.2361895729094337,True,True
GCN5_TFC7,digenic,Total Titer,0.965652074505727,0.41519770435767633,0.24141416194113882,0.04702660108317458,0.07468930760268903,0.965652074505727,True,False
