,Query Strain ID,Query allele name,Array Strain ID,Array allele name,Arraytype/Temp,Genetic interaction score (ε),P-value,Query single mutant fitness (SMF),Array SMF,Double mutant fitness,Double mutant fitness standard deviation,Query Systematic Name,Array Systematic Name,Temperature,query_perturbation_type,array_perturbation_type,combined_name
1689801,YGL113W_tsq1382,sld3-5001,YDR172W_tsa28,sup35-td,TSA26,-0.0917,0.006075,1.0478,0.5451,0.4795,0.0275,YGL113W,YDR172W,26,temperature sensitive,temperature sensitive,YDR172W_YGL113W
1547962,YDR177W_tsq2577,ubc1-5002,YGL113W_tsa1119,sld3-5001,TSA26,-0.1999,0.004291,0.948,0.7931,0.5519,0.1032,YDR177W,YGL113W,26,temperature sensitive,temperature sensitive,YDR177W_YGL113W
1548683,YDR180W_tsq69,scc2-4,YGL113W_tsa1119,sld3-5001,TSA26,0.0269,0.335,0.9069,0.7931,0.7462,0.0633,YDR180W,YGL113W,26,temperature sensitive,temperature sensitive,YDR180W_YGL113W
1689802,YGL113W_tsq1382,sld3-5001,YDR180W_tsa66,scc2-4,TSA26,0.048,0.02457,1.0478,0.9069,0.9983,0.0201,YGL113W,YDR180W,26,temperature sensitive,temperature sensitive,YDR180W_YGL113W
1549342,YDR182W_tsq1062,cdc1-1,YGL113W_tsa1119,sld3-5001,TSA26,0.0272,0.2305,0.6109,0.7931,0.5117,0.0363,YDR182W,YGL113W,26,temperature sensitive,temperature sensitive,YDR182W_YGL113W
1689803,YGL113W_tsq1382,sld3-5001,YDR182W_tsa31,cdc1-1,TSA26,0.0103,0.4679,1.0478,0.6109,0.6504,0.0949,YGL113W,YDR182W,26,temperature sensitive,temperature sensitive,YDR182W_YGL113W
1551322,YDR182W_tsq414,cdc1-6,YGL113W_tsa1119,sld3-5001,TSA26,0.0331,0.1723,0.6083,0.7931,0.5155,0.0365,YDR182W,YGL113W,26,temperature sensitive,temperature sensitive,YDR182W_YGL113W
1550662,YDR182W_tsq413,cdc1-2,YGL113W_tsa1119,sld3-5001,TSA26,0.001,0.4665,0.9536,0.7931,0.7573,0.0257,YDR182W,YGL113W,26,temperature sensitive,temperature sensitive,YDR182W_YGL113W
1550002,YDR182W_tsq1181,cdc1-4,YGL113W_tsa1119,sld3-5001,TSA26,0.0286,0.07522,0.4123,0.7931,0.3556,0.0167,YDR182W,YGL113W,26,temperature sensitive,temperature sensitive,YDR182W_YGL113W
1689806,YGL113W_tsq1382,sld3-5001,YDR182W_tsa807,cdc1-4,TSA26,0.0522,0.2722,1.0478,0.4123,0.4842,0.0919,YGL113W,YDR182W,26,temperature sensitive,temperature sensitive,YDR182W_YGL113W
1689804,YGL113W_tsq1382,sld3-5001,YDR182W_tsa413,cdc1-2,TSA26,0.0085,0.4721,1.0478,0.9536,1.0077,0.0762,YGL113W,YDR182W,26,temperature sensitive,temperature sensitive,YDR182W_YGL113W
1689805,YGL113W_tsq1382,sld3-5001,YDR182W_tsa414,cdc1-6,TSA26,0.0118,0.4373,1.0478,0.6083,0.6492,0.0497,YGL113W,YDR182W,26,temperature sensitive,temperature sensitive,YDR182W_YGL113W
1552052,YDR188W_tsq2769,cct6-18-supp1,YGL113W_tsa1119,sld3-5001,TSA26,0.1885,1.827e-08,0.6701,0.7931,0.72,0.0373,YDR188W,YGL113W,26,temperature sensitive,temperature sensitive,YDR188W_YGL113W
1689807,YGL113W_tsq1382,sld3-5001,YDR188W_tsa1016,cct6-18,TSA26,0.0509,0.1821,1.0478,0.6701,0.753,0.0494,YGL113W,YDR188W,26,temperature sensitive,temperature sensitive,YDR188W_YGL113W
1689808,YGL113W_tsq1382,sld3-5001,YDR189W_tsa251,sly1-ts,TSA26,-0.0346,0.3677,1.0478,0.9375,0.9477,0.1574,YGL113W,YDR189W,26,temperature sensitive,temperature sensitive,YDR189W_YGL113W
1552731,YDR189W_tsq251,sly1-ts,YGL113W_tsa1119,sld3-5001,TSA26,0.0296,0.3192,0.9375,0.7931,0.7731,0.0585,YDR189W,YGL113W,26,temperature sensitive,temperature sensitive,YDR189W_YGL113W
1553439,YDR190C_tsq1757,rvb1-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0531,0.08554,0.8105,0.7931,0.6959,0.0362,YDR190C,YGL113W,26,temperature sensitive,temperature sensitive,YDR190C_YGL113W
1689810,YGL113W_tsq1382,sld3-5001,YDR196C_tsa890,cab5-1,TSA26,0.0421,0.03139,1.0478,0.9957,1.0854,0.0181,YGL113W,YDR196C,26,temperature sensitive,temperature sensitive,YDR196C_YGL113W
1689809,YGL113W_tsq1382,sld3-5001,YDR196C_tsa1204,cab5-5001,TSA26,-0.0138,0.3532,1.0478,1.0008,1.0348,0.0317,YGL113W,YDR196C,26,temperature sensitive,temperature sensitive,YDR196C_YGL113W
1554101,YDR196C_tsq1199,cab5-1,YGL113W_tsa1119,sld3-5001,TSA26,0.0113,0.4267,0.6585,0.7931,0.5336,0.049,YDR196C,YGL113W,26,temperature sensitive,temperature sensitive,YDR196C_YGL113W
1554763,YDR196C_tsq1400,cab5-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0157,0.3961,1.0008,0.7931,0.8094,0.0498,YDR196C,YGL113W,26,temperature sensitive,temperature sensitive,YDR196C_YGL113W
1555473,YDR201W_tsq1343,spc19-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0277,0.1801,0.878,0.7931,0.724,0.0247,YDR201W,YGL113W,26,temperature sensitive,temperature sensitive,YDR201W_YGL113W
1689811,YGL113W_tsq1382,sld3-5001,YDR201W_tsa1122,spc19-5001,TSA26,0.0442,2.337e-08,1.0478,0.878,0.9642,0.0066,YGL113W,YDR201W,26,temperature sensitive,temperature sensitive,YDR201W_YGL113W
1556185,YDR208W_tsq129,mss4-103,YGL113W_tsa1119,sld3-5001,TSA26,0.049,0.1971,0.9484,0.7931,0.8012,0.055,YDR208W,YGL113W,26,temperature sensitive,temperature sensitive,YDR208W_YGL113W
1689812,YGL113W_tsq1382,sld3-5001,YDR208W_tsa129,mss4-103,TSA26,-0.009,0.3771,1.0478,0.9484,0.9847,0.0282,YGL113W,YDR208W,26,temperature sensitive,temperature sensitive,YDR208W_YGL113W
1557637,YDR212W_tsq448,tcp1-2,YGL113W_tsa1119,sld3-5001,TSA26,-0.0401,0.2398,0.811,0.7931,0.6031,0.0658,YDR212W,YGL113W,26,temperature sensitive,temperature sensitive,YDR212W_YGL113W
1689813,YGL113W_tsq1382,sld3-5001,YDR212W_tsa448,tcp1-2,TSA26,0.0027,0.4916,1.0478,0.811,0.8525,0.0652,YGL113W,YDR212W,26,temperature sensitive,temperature sensitive,YDR212W_YGL113W
1689814,YGL113W_tsq1382,sld3-5001,YDR212W_tsa782,tcp1-1,TSA26,-0.0539,0.185,1.0478,0.8971,0.8861,0.0495,YGL113W,YDR212W,26,temperature sensitive,temperature sensitive,YDR212W_YGL113W
1558369,YDR212W_tsq782,tcp1-1,YGL113W_tsa1119,sld3-5001,TSA26,0.0001,0.4732,0.8971,0.7931,0.7116,0.0479,YDR212W,YGL113W,26,temperature sensitive,temperature sensitive,YDR212W_YGL113W
1559091,YDR228C_tsq685,pcf11-2,YGL113W_tsa1119,sld3-5001,TSA26,0.0488,0.02141,0.7959,0.7931,0.68,0.0203,YDR228C,YGL113W,26,temperature sensitive,temperature sensitive,YDR228C_YGL113W
1559813,YDR228C_tsq686,pcf11-ts2,YGL113W_tsa1119,sld3-5001,TSA26,0.043,0.079,0.7447,0.7931,0.6336,0.0277,YDR228C,YGL113W,26,temperature sensitive,temperature sensitive,YDR228C_YGL113W
1689815,YGL113W_tsq1382,sld3-5001,YDR228C_tsa679,pcf11-ts10,TSA26,0.0306,0.1791,1.0478,0.9476,1.0235,0.0267,YGL113W,YDR228C,26,temperature sensitive,temperature sensitive,YDR228C_YGL113W
1689816,YGL113W_tsq1382,sld3-5001,YDR228C_tsa685,pcf11-2,TSA26,-0.005,0.33,1.0478,0.7959,0.8289,0.0126,YGL113W,YDR228C,26,temperature sensitive,temperature sensitive,YDR228C_YGL113W
1689817,YGL113W_tsq1382,sld3-5001,YDR228C_tsa686,pcf11-ts2,TSA26,-0.0269,0.3182,1.0478,0.7447,0.7534,0.0618,YGL113W,YDR228C,26,temperature sensitive,temperature sensitive,YDR228C_YGL113W
1560525,YDR232W_tsq1766,hem1-5003,YGL113W_tsa1119,sld3-5001,TSA26,-0.0238,0.2413,0.7128,0.7931,0.5415,0.0345,YDR232W,YGL113W,26,temperature sensitive,temperature sensitive,YDR232W_YGL113W
1561238,YDR232W_tsq1767,hem1-5004,YGL113W_tsa1119,sld3-5001,TSA26,-0.036,0.08161,0.8445,0.7931,0.6338,0.0206,YDR232W,YGL113W,26,temperature sensitive,temperature sensitive,YDR232W_YGL113W
1561947,YDR235W_tsq1314,prp42-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0438,0.0512,0.7994,0.7931,0.6778,0.0231,YDR235W,YGL113W,26,temperature sensitive,temperature sensitive,YDR235W_YGL113W
1562687,YDR236C_tsq2849,fmn1-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.031,0.1719,0.8581,0.7931,0.7116,0.0255,YDR236C,YGL113W,26,temperature sensitive,temperature sensitive,YDR236C_YGL113W
1689818,YGL113W_tsq1382,sld3-5001,YDR236C_tsa1245,fmn1-5001,TSA26,0.0704,0.06643,1.0478,0.8581,0.9695,0.046,YGL113W,YDR236C,26,temperature sensitive,temperature sensitive,YDR236C_YGL113W
1564097,YDR238C_tsq722,sec26-11d26,YGL113W_tsa1119,sld3-5001,TSA26,0.0294,0.09078,0.9745,0.7931,0.8023,0.0168,YDR238C,YGL113W,26,temperature sensitive,temperature sensitive,YDR238C_YGL113W
1689820,YGL113W_tsq1382,sld3-5001,YDR238C_tsa722,sec26-11d26,TSA26,-0.0492,0.1562,1.0478,0.9745,0.9719,0.0409,YGL113W,YDR238C,26,temperature sensitive,temperature sensitive,YDR238C_YGL113W
1689819,YGL113W_tsq1382,sld3-5001,YDR238C_tsa721,sec26-f856aw860a,TSA26,0.027,0.324,1.0478,0.9642,1.0373,0.0553,YGL113W,YDR238C,26,temperature sensitive,temperature sensitive,YDR238C_YGL113W
1563392,YDR238C_tsq721,sec26-f856aw860a,YGL113W_tsa1119,sld3-5001,TSA26,0.0344,0.1111,0.9642,0.7931,0.7991,0.0221,YDR238C,YGL113W,26,temperature sensitive,temperature sensitive,YDR238C_YGL113W
1564817,YDR240C_tsq2843,snu56-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0646,4.412e-07,0.8565,0.7931,0.7439,0.0113,YDR240C,YGL113W,26,temperature sensitive,temperature sensitive,YDR240C_YGL113W
1689821,YGL113W_tsq1382,sld3-5001,YDR240C_tsa1235,snu56-5001,TSA26,-0.0151,0.4137,1.0478,0.8565,0.8823,0.0666,YGL113W,YDR240C,26,temperature sensitive,temperature sensitive,YDR240C_YGL113W
1565535,YDR243C_tsq574,prp28-101,YGL113W_tsa1119,sld3-5001,TSA26,0.1082,2.387e-21,0.9111,0.7931,0.8308,0.0104,YDR243C,YGL113W,26,temperature sensitive,temperature sensitive,YDR243C_YGL113W
1689822,YGL113W_tsq1382,sld3-5001,YDR243C_tsa574,prp28-101,TSA26,0.0628,0.1913,1.0478,0.9111,1.0175,0.0664,YGL113W,YDR243C,26,temperature sensitive,temperature sensitive,YDR243C_YGL113W
1566234,YDR246W_tsq1432,trs23-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0902,0.0006382,0.7264,0.7931,0.6663,0.0252,YDR246W,YGL113W,26,temperature sensitive,temperature sensitive,YDR246W_YGL113W
1689823,YGL113W_tsq1382,sld3-5001,YDR246W_tsa1220,trs23-5001,TSA26,0.0179,0.3499,1.0478,0.7264,0.779,0.0321,YGL113W,YDR246W,26,temperature sensitive,temperature sensitive,YDR246W_YGL113W
1689824,YGL113W_tsq1382,sld3-5001,YDR280W_tsa1086,rrp45-5001,TSA26,0.0223,0.34,1.0478,1.0279,1.0993,0.0439,YGL113W,YDR280W,26,temperature sensitive,temperature sensitive,YDR280W_YGL113W
1567684,YDR280W_tsq1315,rrp45-5001,YGL113W_tsa1119,sld3-5001,TSA26,-0.0022,0.4288,1.0279,0.7931,0.813,0.0232,YDR280W,YGL113W,26,temperature sensitive,temperature sensitive,YDR280W_YGL113W
1689825,YGL113W_tsq1382,sld3-5001,YDR288W_tsa994,nse3-ts3,TSA26,-0.1156,0.01771,1.0478,0.6564,0.5722,0.046,YGL113W,YDR288W,26,temperature sensitive,temperature sensitive,YDR288W_YGL113W
1689826,YGL113W_tsq1382,sld3-5001,YDR288W_tsa995,nse3-ts4,TSA26,-0.1571,0.0001072,1.0478,0.8212,0.7034,0.0344,YGL113W,YDR288W,26,temperature sensitive,temperature sensitive,YDR288W_YGL113W
1569094,YDR288W_tsq997,nse3-ts4,YGL113W_tsa1119,sld3-5001,TSA26,-0.0498,0.1348,0.8212,0.7931,0.6015,0.0438,YDR288W,YGL113W,26,temperature sensitive,temperature sensitive,YDR288W_YGL113W
1568389,YDR288W_tsq996,nse3-ts3,YGL113W_tsa1119,sld3-5001,TSA26,0.0082,0.4596,0.6564,0.7931,0.5288,0.0408,YDR288W,YGL113W,26,temperature sensitive,temperature sensitive,YDR288W_YGL113W
1689827,YGL113W_tsq1382,sld3-5001,YDR292C_tsa733,srp101-47,TSA26,-0.0248,0.3966,1.0478,0.8177,0.832,0.1046,YGL113W,YDR292C,26,temperature sensitive,temperature sensitive,YDR292C_YGL113W
1569817,YDR292C_tsq1164,srp101-47,YGL113W_tsa1119,sld3-5001,TSA26,0.0849,0.08584,0.8177,0.7931,0.7334,0.0903,YDR292C,YGL113W,26,temperature sensitive,temperature sensitive,YDR292C_YGL113W
1570526,YDR299W_tsq1421,bfr2-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0095,0.453,0.8942,0.7931,0.7187,0.0549,YDR299W,YGL113W,26,temperature sensitive,temperature sensitive,YDR299W_YGL113W
1571229,YDR301W_tsq1771,cft1-5003,YGL113W_tsa1119,sld3-5001,TSA26,0.0234,0.03495,0.8688,0.7931,0.7124,0.0093,YDR301W,YGL113W,26,temperature sensitive,temperature sensitive,YDR301W_YGL113W
1689828,YGL113W_tsq1382,sld3-5001,YDR302W_tsa1177,gpi11-5001,TSA26,0.0578,0.01977,1.0478,0.7893,0.8848,0.0232,YGL113W,YDR302W,26,temperature sensitive,temperature sensitive,YDR302W_YGL113W
1571969,YDR302W_tsq1412,gpi11-5001-supp1,YGL113W_tsa1119,sld3-5001,TSA26,-0.0142,0.3388,0.7578,0.7931,0.5868,0.0349,YDR302W,YGL113W,26,temperature sensitive,temperature sensitive,YDR302W_YGL113W
1689829,YGL113W_tsq1382,sld3-5001,YDR303C_tsa503,rsc3-1,TSA26,0.0199,0.403,1.0478,0.9464,1.0115,0.0686,YGL113W,YDR303C,26,temperature sensitive,temperature sensitive,YDR303C_YGL113W
1572679,YDR303C_tsq503,rsc3-1,YGL113W_tsa1119,sld3-5001,TSA26,-0.0054,0.4485,0.9464,0.7931,0.7452,0.0703,YDR303C,YGL113W,26,temperature sensitive,temperature sensitive,YDR303C_YGL113W
1573431,YDR308C_tsq2579,srb7-5003,YGL113W_tsa1119,sld3-5001,TSA26,-0.0959,0.007248,,0.7931,0.6972,0.031,YDR308C,YGL113W,26,temperature sensitive,temperature sensitive,YDR308C_YGL113W
1689830,YGL113W_tsq1382,sld3-5001,YDR311W_tsa715,tfb1-6,TSA26,-0.1526,0.03197,1.0478,0.5791,0.4541,0.0927,YGL113W,YDR311W,26,temperature sensitive,temperature sensitive,YDR311W_YGL113W
1574177,YDR311W_tsq1157,tfb1-6-supp1,YGL113W_tsa1119,sld3-5001,TSA26,-0.0129,0.2802,0.4065,0.7931,0.3095,0.0231,YDR311W,YGL113W,26,temperature sensitive,temperature sensitive,YDR311W_YGL113W
1575621,YDR324C_tsq1778,utp4-5006,YGL113W_tsa1119,sld3-5001,TSA26,0.0272,0.2616,0.8249,0.7931,0.6814,0.0411,YDR324C,YGL113W,26,temperature sensitive,temperature sensitive,YDR324C_YGL113W
1574899,YDR324C_tsq1775,utp4-5003,YGL113W_tsa1119,sld3-5001,TSA26,0.0201,0.2672,0.8781,0.7931,0.7165,0.0227,YDR324C,YGL113W,26,temperature sensitive,temperature sensitive,YDR324C_YGL113W
1576345,YDR325W_tsq578,ycg1-2,YGL113W_tsa1119,sld3-5001,TSA26,0.1222,1.8509999999999998e-33,0.8354,0.7931,0.7847,0.0093,YDR325W,YGL113W,26,temperature sensitive,temperature sensitive,YDR325W_YGL113W
1689831,YGL113W_tsq1382,sld3-5001,YDR325W_tsa578,ycg1-2,TSA26,0.0243,0.1914,1.0478,0.8354,0.8996,0.0207,YGL113W,YDR325W,26,temperature sensitive,temperature sensitive,YDR325W_YGL113W
1689832,YGL113W_tsq1382,sld3-5001,YDR331W_tsa1230,gpi8-5001,TSA26,0.0513,0.2207,1.0478,0.9346,1.0306,0.0664,YGL113W,YDR331W,26,temperature sensitive,temperature sensitive,YDR331W_YGL113W
1689833,YGL113W_tsq1382,sld3-5001,YDR331W_tsa371,gpi8-ts,TSA26,0.0965,0.05208,1.0478,0.6794,0.8084,0.059,YGL113W,YDR331W,26,temperature sensitive,temperature sensitive,YDR331W_YGL113W
1577058,YDR331W_tsq371,gpi8-ts,YGL113W_tsa1119,sld3-5001,TSA26,0.002,0.4558,0.6794,0.7931,0.5408,0.012,YDR331W,YGL113W,26,temperature sensitive,temperature sensitive,YDR331W_YGL113W
1577789,YDR339C_tsq1418,fcf1-5001,YGL113W_tsa1119,sld3-5001,TSA26,-0.0346,0.1418,0.7457,0.7931,0.5569,0.0284,YDR339C,YGL113W,26,temperature sensitive,temperature sensitive,YDR339C_YGL113W
1689834,YGL113W_tsq1382,sld3-5001,YDR339C_tsa1188,fcf1-5001,TSA26,0.0444,0.2385,1.0478,0.7457,0.8257,0.062,YGL113W,YDR339C,26,temperature sensitive,temperature sensitive,YDR339C_YGL113W
1578529,YDR341C_tsq1376,ydr341c-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.1006,0.001546,0.8362,0.7931,0.7638,0.0333,YDR341C,YGL113W,26,temperature sensitive,temperature sensitive,YDR341C_YGL113W
1689835,YGL113W_tsq1382,sld3-5001,YDR356W_tsa301,spc110-220,TSA26,0.0336,0.2508,1.0478,0.8019,0.8738,0.0466,YGL113W,YDR356W,26,temperature sensitive,temperature sensitive,YDR356W_YGL113W
1579274,YDR361C_tsq580,bcp1-ts,YGL113W_tsa1119,sld3-5001,TSA26,0.0438,0.08347,0.9236,0.7931,0.7763,0.0283,YDR361C,YGL113W,26,temperature sensitive,temperature sensitive,YDR361C_YGL113W
1689836,YGL113W_tsq1382,sld3-5001,YDR361C_tsa580,bcp1-ts,TSA26,-0.001,0.4396,1.0478,0.9236,0.9667,0.0207,YGL113W,YDR361C,26,temperature sensitive,temperature sensitive,YDR361C_YGL113W
1580011,YDR362C_tsq784,tfc6-m1,YGL113W_tsa1119,sld3-5001,TSA26,0.0356,0.2653,0.8975,0.7931,0.7474,0.054,YDR362C,YGL113W,26,temperature sensitive,temperature sensitive,YDR362C_YGL113W
1689837,YGL113W_tsq1382,sld3-5001,YDR362C_tsa784,tfc6-m1,TSA26,-0.0479,0.03514,1.0478,0.8975,0.8925,0.0199,YGL113W,YDR362C,26,temperature sensitive,temperature sensitive,YDR362C_YGL113W
1580747,YDR364C_tsq1061,cdc40-ts,YGL113W_tsa1119,sld3-5001,TSA26,-0.0371,0.06655,0.5297,0.7931,0.383,0.0217,YDR364C,YGL113W,26,temperature sensitive,temperature sensitive,YDR364C_YGL113W
1582174,YDR365C_tsq1789,esf1-5010,YGL113W_tsa1119,sld3-5001,TSA26,0.0545,0.03752,0.6605,0.7931,0.5783,0.0272,YDR365C,YGL113W,26,temperature sensitive,temperature sensitive,YDR365C_YGL113W
1581493,YDR365C_tsq1786,esf1-5007,YGL113W_tsa1119,sld3-5001,TSA26,0.0361,0.1923,0.9519,0.7931,0.7911,0.0316,YDR365C,YGL113W,26,temperature sensitive,temperature sensitive,YDR365C_YGL113W
1689838,YGL113W_tsq1382,sld3-5001,YDR373W_tsa399,frq1-1,TSA26,0.0237,0.3969,1.0478,0.7754,0.8362,0.0927,YGL113W,YDR373W,26,temperature sensitive,temperature sensitive,YDR373W_YGL113W
1582783,YDR373W_tsq399,frq1-1,YGL113W_tsa1119,sld3-5001,TSA26,0.0439,0.177,0.7754,0.7931,0.6589,0.0533,YDR373W,YGL113W,26,temperature sensitive,temperature sensitive,YDR373W_YGL113W
1583515,YDR376W_tsq1801,arh1-5001,YGL113W_tsa1119,sld3-5001,TSA26,-0.0165,0.3046,0.9819,0.7931,0.7622,0.0304,YDR376W,YGL113W,26,temperature sensitive,temperature sensitive,YDR376W_YGL113W
1584244,YDR381W_tsq2720,yra1-5003,YGL113W_tsa1119,sld3-5001,TSA26,-0.007,0.4052,,0.7931,0.7861,0.0351,YDR381W,YGL113W,26,temperature sensitive,temperature sensitive,YDR381W_YGL113W
1584976,YDR394W_tsq785,rpt3-1,YGL113W_tsa1119,sld3-5001,TSA26,0.0592,0.2482,0.9707,0.7931,0.8291,0.1117,YDR394W,YGL113W,26,temperature sensitive,temperature sensitive,YDR394W_YGL113W
1689839,YGL113W_tsq1382,sld3-5001,YDR394W_tsa785,rpt3-1,TSA26,-0.02,0.3747,1.0478,0.9707,0.9971,0.0703,YGL113W,YDR394W,26,temperature sensitive,temperature sensitive,YDR394W_YGL113W
1585736,YDR397C_tsq2581,ncb2-5009,YGL113W_tsa1119,sld3-5001,TSA26,-0.1245,0.003756,,0.7931,0.6686,0.035,YDR397C,YGL113W,26,temperature sensitive,temperature sensitive,YDR397C_YGL113W
1689843,YGL113W_tsq1382,sld3-5001,YDR434W_tsa1178,gpi17-5001,TSA26,0.0189,0.3565,1.0478,1.0278,1.0958,0.0386,YGL113W,YDR434W,26,temperature sensitive,temperature sensitive,YDR434W_YGL113W
1588001,YDR434W_tsq1417,gpi17-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0095,0.4529,1.0278,0.7931,0.8246,0.0456,YDR434W,YGL113W,26,temperature sensitive,temperature sensitive,YDR434W_YGL113W
1589487,YDR437W_tsq1424,gpi19-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0707,0.002495,0.771,0.7931,0.6822,0.0222,YDR437W,YGL113W,26,temperature sensitive,temperature sensitive,YDR437W_YGL113W
1689846,YGL113W_tsq1382,sld3-5001,YDR437W_tsa1179,gpi19-5001,TSA26,-0.0124,0.4219,1.0478,0.771,0.7955,0.0786,YGL113W,YDR437W,26,temperature sensitive,temperature sensitive,YDR437W_YGL113W
1689845,YGL113W_tsq1382,sld3-5001,YDR437W_tsa1014,gpi19-2,TSA26,-0.1057,0.04792,1.0478,0.6483,0.5735,0.0489,YGL113W,YDR437W,26,temperature sensitive,temperature sensitive,YDR437W_YGL113W
1689844,YGL113W_tsq1382,sld3-5001,YDR437W_tsa1012,gpi19-2xh,TSA26,0.0238,0.3586,1.0478,1.029,1.102,0.0611,YGL113W,YDR437W,26,temperature sensitive,temperature sensitive,YDR437W_YGL113W
1588745,YDR437W_tsq1229,gpi19-2xh,YGL113W_tsa1119,sld3-5001,TSA26,0.0201,0.2895,1.029,0.7931,0.8362,0.0258,YDR437W,YGL113W,26,temperature sensitive,temperature sensitive,YDR437W_YGL113W
1689847,YGL113W_tsq1382,sld3-5001,YDR449C_tsa1255,utp6-5001,TSA26,0.0208,0.3571,1.0478,0.8525,0.914,0.0451,YGL113W,YDR449C,26,temperature sensitive,temperature sensitive,YDR449C_YGL113W
1590247,YDR449C_tsq2854,utp6-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0285,0.2629,0.8525,0.7931,0.7046,0.0407,YDR449C,YGL113W,26,temperature sensitive,temperature sensitive,YDR449C_YGL113W
1689848,YGL113W_tsq1382,sld3-5001,YDR454C_tsa1183,guk1-5001,TSA26,-0.0647,0.0007169,1.0478,0.8698,0.8467,0.0151,YGL113W,YDR454C,26,temperature sensitive,temperature sensitive,YDR454C_YGL113W
1590998,YDR454C_tsq1441,guk1-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0609,0.003292,0.8698,0.7931,0.7507,0.0192,YDR454C,YGL113W,26,temperature sensitive,temperature sensitive,YDR454C_YGL113W
1591768,YDR464W_tsq3080,spp41-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.113,0.01112,,0.7931,0.9061,0.0523,YDR464W,YGL113W,26,temperature sensitive,temperature sensitive,YDR464W_YGL113W
1592537,YDR468C_tsq2583,tlg1-5005,YGL113W_tsa1119,sld3-5001,TSA26,0.0341,0.1119,,0.7931,0.8272,0.0227,YDR468C,YGL113W,26,temperature sensitive,temperature sensitive,YDR468C_YGL113W
1593285,YDR472W_tsq1810,trs31-5003,YGL113W_tsa1119,sld3-5001,TSA26,0.0186,0.3875,1.0248,0.7931,0.8314,0.0567,YDR472W,YGL113W,26,temperature sensitive,temperature sensitive,YDR472W_YGL113W
1689849,YGL113W_tsq1382,sld3-5001,YDR473C_tsa58,prp3-1,TSA26,-0.0321,0.2991,1.0478,0.9227,0.9347,0.0583,YGL113W,YDR473C,26,temperature sensitive,temperature sensitive,YDR473C_YGL113W
1594022,YDR473C_tsq50,prp3-1,YGL113W_tsa1119,sld3-5001,TSA26,0.0261,0.2016,0.9227,0.7931,0.7579,0.0244,YDR473C,YGL113W,26,temperature sensitive,temperature sensitive,YDR473C_YGL113W
1594755,YDR478W_tsq1447,snm1-5001,YGL113W_tsa1119,sld3-5001,TSA26,0.0248,0.1604,0.7227,0.7931,0.598,0.0193,YDR478W,YGL113W,26,temperature sensitive,temperature sensitive,YDR478W_YGL113W
1689850,YGL113W_tsq1382,sld3-5001,YDR478W_tsa1184,snm1-5001,TSA26,0.0041,0.4993,1.0478,0.7227,0.7613,0.0907,YGL113W,YDR478W,26,temperature sensitive,temperature sensitive,YDR478W_YGL113W
1595488,YDR478W_tsq712,snm1-172,YGL113W_tsa1119,sld3-5001,TSA26,-0.0488,0.07694,0.7144,0.7931,0.5178,0.0297,YDR478W,YGL113W,26,temperature sensitive,temperature sensitive,YDR478W_YGL113W
1596248,YDR489W_tsq1287,sld5-5001,YGL113W_tsa1119,sld3-5001,TSA26,-0.6105,7.856999999999999e-66,0.9701,0.7931,0.1589,0.0463,YDR489W,YGL113W,26,temperature sensitive,temperature sensitive,YDR489W_YGL113W
1689851,YGL113W_tsq1382,sld3-5001,YDR489W_tsa1058,sld5-5001,TSA26,-0.5407,0.0,1.0478,0.9701,0.4758,0.0028,YGL113W,YDR489W,26,temperature sensitive,temperature sensitive,YDR489W_YGL113W
1689852,YGL113W_tsq1382,sld3-5001,YDR498C_tsa55,sec20-1,TSA26,0.0266,0.1817,1.0478,0.7155,0.7763,0.0221,YGL113W,YDR498C,26,temperature sensitive,temperature sensitive,YDR498C_YGL113W
1597002,YDR498C_tsq1066,sec20-1,YGL113W_tsa1119,sld3-5001,TSA26,-0.0499,0.1756,0.7155,0.7931,0.5176,0.0455,YDR498C,YGL113W,26,temperature sensitive,temperature sensitive,YDR498C_YGL113W
1597730,YDR510W_tsq963,smt3aiir,YGL113W_tsa1119,sld3-5001,TSA26,-0.016,0.333,0.6061,0.7931,0.4647,0.0436,YDR510W,YGL113W,26,temperature sensitive,temperature sensitive,YDR510W_YGL113W
1689853,YGL113W_tsq1382,sld3-5001,YDR510W_tsa928,smt3-331,TSA26,-0.0538,0.2806,1.0478,0.75,0.732,0.0988,YGL113W,YDR510W,26,temperature sensitive,temperature sensitive,YDR510W_YGL113W
