hgnc.symbol:ZNF296	'ZNF296'	'DNA-binding'	'hgnc.symbol:ZNF296'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZBTB5	'ZBTB5'	'DNA-binding'	'hgnc.symbol:ZBTB5'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ARID3B	'ARID3B'	'DNA-binding'	'hgnc.symbol:ARID3B'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZXDA	'ZXDA'	'DNA-binding'	'hgnc.symbol:ZXDA'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:FOXJ3	'FOXJ3'	'DNA-binding'	'hgnc.symbol:FOXJ3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZBED6	'ZBED6'	'DNA-binding'	'hgnc.symbol:ZBED6'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:THAP12	'THAP12'	'DNA-binding'	'hgnc.symbol:THAP12'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ASCL4	'ASCL4'	'DNA-binding'	'hgnc.symbol:ASCL4'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:GATAD2B	'GATAD2B'	'DNA-binding'	'hgnc.symbol:GATAD2B'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF85	'ZNF85'	'DNA-binding'	'hgnc.symbol:ZNF85'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF331	'ZNF331'	'DNA-binding'	'hgnc.symbol:ZNF331'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:RFX3	'RFX3'	'DNA-binding'	'hgnc.symbol:RFX3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:BATF2	'BATF2'	'DNA-binding'	'hgnc.symbol:BATF2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:THAP9	'THAP9'	'DNA-binding'	'hgnc.symbol:THAP9'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF513	'ZNF513'	'DNA-binding'	'hgnc.symbol:ZNF513'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF277	'ZNF277'	'DNA-binding'	'hgnc.symbol:ZNF277'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:SOX11	'SOX11'	'DNA-binding'	'hgnc.symbol:SOX11'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF431	'ZNF431'	'DNA-binding'	'hgnc.symbol:ZNF431'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZFP90	'ZFP90'	'DNA-binding'	'hgnc.symbol:ZFP90'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:DNAJC2	'DNAJC2'	'DNA-binding'	'hgnc.symbol:DNAJC2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF746	'ZNF746'	'DNA-binding'	'hgnc.symbol:ZNF746'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:KAT8	'KAT8'	'DNA-binding'	'hgnc.symbol:KAT8'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:HMBOX1	'HMBOX1'	'DNA-binding'	'hgnc.symbol:HMBOX1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:CREB3L2	'CREB3L2'	'DNA-binding'	'hgnc.symbol:CREB3L2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:CAMTA1	'CAMTA1'	'DNA-binding'	'hgnc.symbol:CAMTA1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF692	'ZNF692'	'DNA-binding'	'hgnc.symbol:ZNF692'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:DMRTA2	'DMRTA2'	'DNA-binding'	'hgnc.symbol:DMRTA2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:CNOT4	'CNOT4'	'DNA-binding'	'hgnc.symbol:CNOT4'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ARID1A	'ARID1A'	'DNA-binding'	'hgnc.symbol:ARID1A'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:DMRT3	'DMRT3'	'DNA-binding'	'hgnc.symbol:DMRT3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZBTB7C	'ZBTB7C'	'DNA-binding'	'hgnc.symbol:ZBTB7C'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:SOHLH2	'SOHLH2'	'DNA-binding'	'hgnc.symbol:SOHLH2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:FAM170A	'FAM170A'	'DNA-binding'	'hgnc.symbol:FAM170A'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:E2F8	'E2F8'	'DNA-binding'	'hgnc.symbol:E2F8'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:FOXP4	'FOXP4'	'DNA-binding'	'hgnc.symbol:FOXP4'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZFX	'ZFX'	'DNA-binding'	'hgnc.symbol:ZFX'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:CASZ1	'CASZ1'	'DNA-binding'	'hgnc.symbol:CASZ1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ADNP2	'ADNP2'	'DNA-binding'	'hgnc.symbol:ADNP2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:RHOXF1	'RHOXF1'	'DNA-binding'	'hgnc.symbol:RHOXF1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZBTB8B	'ZBTB8B'	'DNA-binding'	'hgnc.symbol:ZBTB8B'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ASCL3	'ASCL3'	'DNA-binding'	'hgnc.symbol:ASCL3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:FOXI3	'FOXI3'	'DNA-binding'	'hgnc.symbol:FOXI3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF16	'ZNF16'	'DNA-binding'	'hgnc.symbol:ZNF16'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZBTB48	'ZBTB48'	'DNA-binding'	'hgnc.symbol:ZBTB48'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:RCOR1	'RCOR1'	'DNA-binding'	'hgnc.symbol:RCOR1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF174	'ZNF174'	'DNA-binding'	'hgnc.symbol:ZNF174'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF195	'ZNF195'	'DNA-binding'	'hgnc.symbol:ZNF195'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:HOXD12	'HOXD12'	'DNA-binding'	'hgnc.symbol:HOXD12'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF134	'ZNF134'	'DNA-binding'	'hgnc.symbol:ZNF134'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF184	'ZNF184'	'DNA-binding'	'hgnc.symbol:ZNF184'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF189	'ZNF189'	'DNA-binding'	'hgnc.symbol:ZNF189'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZBTB44	'ZBTB44'	'DNA-binding'	'hgnc.symbol:ZBTB44'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZSCAN18	'ZSCAN18'	'DNA-binding'	'hgnc.symbol:ZSCAN18'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF419	'ZNF419'	'DNA-binding'	'hgnc.symbol:ZNF419'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF671	'ZNF671'	'DNA-binding'	'hgnc.symbol:ZNF671'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF653	'ZNF653'	'DNA-binding'	'hgnc.symbol:ZNF653'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF417	'ZNF417'	'DNA-binding'	'hgnc.symbol:ZNF417'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:CNOT7	'CNOT7'	'co-regulatory'	'hgnc.symbol:CNOT7'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:CREG1	'CREG1'	'co-regulatory'	'hgnc.symbol:CREG1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:DRAP1	'DRAP1'	'DNA-binding'	'hgnc.symbol:DRAP1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:HDAC5	'HDAC5'	'co-regulatory'	'hgnc.symbol:HDAC5'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:HMG20B	'HMG20B'	'DNA-binding'	'hgnc.symbol:HMG20B'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:CREBRF	'CREBRF'	'DNA-binding'	'hgnc.symbol:CREBRF'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:MED15	'MED15'	'co-regulatory'	'hgnc.symbol:MED15'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:KMT2C	'KMT2C'	'co-regulatory'	'hgnc.symbol:KMT2C'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:MYBBP1A	'MYBBP1A'	'co-regulatory'	'hgnc.symbol:MYBBP1A'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:PCBD1	'PCBD1'	'co-regulatory'	'hgnc.symbol:PCBD1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:PIR	'PIR'	'co-regulatory'	'hgnc.symbol:PIR'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:RNF14	'RNF14'	'co-regulatory'	'hgnc.symbol:RNF14'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:SLC2A4RG	'SLC2A4RG'	'DNA-binding'	'hgnc.symbol:SLC2A4RG'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZBTB2	'ZBTB2'	'DNA-binding'	'hgnc.symbol:ZBTB2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZMYND11	'ZMYND11'	'co-regulatory'	'hgnc.symbol:ZMYND11'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF383	'ZNF383'	'DNA-binding'	'hgnc.symbol:ZNF383'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:CC2D1A	'CC2D1A'	'DNA-binding'	'hgnc.symbol:CC2D1A'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:YY2	'YY2'	'DNA-binding'	'hgnc.symbol:YY2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:TCF7L1	'TCF7L1'	'DNA-binding'	'hgnc.symbol:TCF7L1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:IRX2	'IRX2'	'DNA-binding'	'hgnc.symbol:IRX2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF140	'ZNF140'	'DNA-binding'	'hgnc.symbol:ZNF140'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:EID2B	'EID2B'	'co-regulatory'	'hgnc.symbol:EID2B'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:PARP10	'PARP10'	'co-regulatory'	'hgnc.symbol:PARP10'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:STOX1	'STOX1'	'DNA-binding'	'hgnc.symbol:STOX1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:AEBP2	'AEBP2'	'DNA-binding'	'hgnc.symbol:AEBP2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:FLYWCH1	'FLYWCH1'	'DNA-binding'	'hgnc.symbol:FLYWCH1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:FOXS1	'FOXS1'	'DNA-binding'	'hgnc.symbol:FOXS1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:FOXJ2	'FOXJ2'	'DNA-binding'	'hgnc.symbol:FOXJ2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:NUCKS1	'NUCKS1'	'co-regulatory'	'hgnc.symbol:NUCKS1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:TOX2	'TOX2'	'DNA-binding'	'hgnc.symbol:TOX2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF711	'ZNF711'	'DNA-binding'	'hgnc.symbol:ZNF711'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:MID2	'MID2'	'co-regulatory'	'hgnc.symbol:MID2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:RBCK1	'RBCK1'	'DNA-binding'	'hgnc.symbol:RBCK1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:TRIM14	'TRIM14'	'co-regulatory'	'hgnc.symbol:TRIM14'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:TRIM15	'TRIM15'	'co-regulatory'	'hgnc.symbol:TRIM15'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:TRIM27	'TRIM27'	'co-regulatory'	'hgnc.symbol:TRIM27'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:TRIM31	'TRIM31'	'co-regulatory'	'hgnc.symbol:TRIM31'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:LYAR	'LYAR'	'DNA-binding'	'hgnc.symbol:LYAR'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:PASD1	'PASD1'	'DNA-binding'	'hgnc.symbol:PASD1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:TCF23	'TCF23'	'DNA-binding'	'hgnc.symbol:TCF23'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:MED26	'MED26'	'co-regulatory'	'hgnc.symbol:MED26'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:FOXN3	'FOXN3'	'DNA-binding'	'hgnc.symbol:FOXN3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF165	'ZNF165'	'DNA-binding'	'hgnc.symbol:ZNF165'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:NANOGP8	'NANOGP8'	'DNA-binding'	'hgnc.symbol:NANOGP8'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:NSD1	'NSD1'	'co-regulatory'	'hgnc.symbol:NSD1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ADNP	'ADNP'	'DNA-binding'	'hgnc.symbol:ADNP'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:MAML2	'MAML2'	'co-regulatory'	'hgnc.symbol:MAML2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:KDM3B	'KDM3B'	'co-regulatory'	'hgnc.symbol:KDM3B'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:CREBL2	'CREBL2'	'DNA-binding'	'hgnc.symbol:CREBL2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:IKZF5	'IKZF5'	'DNA-binding'	'hgnc.symbol:IKZF5'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:PHF1	'PHF1'	'DNA-binding'	'hgnc.symbol:PHF1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:CC2D1B	'CC2D1B'	'DNA-binding'	'hgnc.symbol:CC2D1B'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZNF322	'ZNF322'	'DNA-binding'	'hgnc.symbol:ZNF322'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ARID4B	'ARID4B'	'DNA-binding'	'hgnc.symbol:ARID4B'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:HMX3	'HMX3'	'DNA-binding'	'hgnc.symbol:HMX3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:NKX2-6	'NKX2-6'	'DNA-binding'	'hgnc.symbol:NKX2-6'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:OLIG3	'OLIG3'	'DNA-binding'	'hgnc.symbol:OLIG3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:OTP	'OTP'	'DNA-binding'	'hgnc.symbol:OTP'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:PPP1R13L	'PPP1R13L'	'DNA-binding'	'hgnc.symbol:PPP1R13L'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:SMARCC2	'SMARCC2'	'DNA-binding'	'hgnc.symbol:SMARCC2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:VAX1	'VAX1'	'DNA-binding'	'hgnc.symbol:VAX1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZKSCAN4	'ZKSCAN4'	'DNA-binding'	'hgnc.symbol:ZKSCAN4'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZSCAN21	'ZSCAN21'	'DNA-binding'	'hgnc.symbol:ZSCAN21'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:RYBP	'RYBP'	'co-regulatory'	'hgnc.symbol:RYBP'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:TRIM24	'TRIM24'	'co-regulatory'	'hgnc.symbol:TRIM24'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:ZBTB8A	'ZBTB8A'	'DNA-binding'	'hgnc.symbol:ZBTB8A'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
hgnc.symbol:HES4	'HES4'	'DNA-binding'	'hgnc.symbol:HES4'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon|TranscriptionFactor'
