hgnc.symbol:BRF1	'BRF1'	'hgnc.symbol:BRF1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ESM1	'ESM1'	'hgnc.symbol:ESM1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:S100A12	'S100A12'	'hgnc.symbol:S100A12'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SRGN	'SRGN'	'hgnc.symbol:SRGN'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:GH2	'GH2'	'hgnc.symbol:GH2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HOXB7	'HOXB7'	'hgnc.symbol:HOXB7'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:UQCRC1	'UQCRC1'	'hgnc.symbol:UQCRC1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TCF12	'TCF12'	'hgnc.symbol:TCF12'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ZNF268	'ZNF268'	'hgnc.symbol:ZNF268'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ABCA7	'ABCA7'	'hgnc.symbol:ABCA7'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PDC	'PDC'	'hgnc.symbol:PDC'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:KCNE1	'KCNE1'	'hgnc.symbol:KCNE1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:BRD7	'BRD7'	'hgnc.symbol:BRD7'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PIAS4	'PIAS4'	'hgnc.symbol:PIAS4'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SLC22A8	'SLC22A8'	'hgnc.symbol:SLC22A8'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SLC26A5	'SLC26A5'	'hgnc.symbol:SLC26A5'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:KCNQ4	'KCNQ4'	'hgnc.symbol:KCNQ4'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:DPYD	'DPYD'	'hgnc.symbol:DPYD'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:B3GAT3	'B3GAT3'	'hgnc.symbol:B3GAT3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ACMSD	'ACMSD'	'hgnc.symbol:ACMSD'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HSD17B2	'HSD17B2'	'hgnc.symbol:HSD17B2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:THY1	'THY1'	'hgnc.symbol:THY1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ATP8B1	'ATP8B1'	'hgnc.symbol:ATP8B1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:GJC2	'GJC2'	'hgnc.symbol:GJC2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:NAMPT	'NAMPT'	'hgnc.symbol:NAMPT'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TOPBP1	'TOPBP1'	'hgnc.symbol:TOPBP1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SYTL4	'SYTL4'	'hgnc.symbol:SYTL4'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HAGH	'HAGH'	'hgnc.symbol:HAGH'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:FBLN5	'FBLN5'	'hgnc.symbol:FBLN5'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:FOXL2	'FOXL2'	'hgnc.symbol:FOXL2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:NCAM2	'NCAM2'	'hgnc.symbol:NCAM2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:DPPA4	'DPPA4'	'hgnc.symbol:DPPA4'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TDGF1	'TDGF1'	'hgnc.symbol:TDGF1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:FGF7	'FGF7'	'hgnc.symbol:FGF7'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:BAD	'BAD'	'hgnc.symbol:BAD'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CLDN3	'CLDN3'	'hgnc.symbol:CLDN3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TPT1	'TPT1'	'hgnc.symbol:TPT1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PRMT1	'PRMT1'	'hgnc.symbol:PRMT1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:NUMBL	'NUMBL'	'hgnc.symbol:NUMBL'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:UGT1A3	'UGT1A3'	'hgnc.symbol:UGT1A3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ITGB1	'ITGB1'	'hgnc.symbol:ITGB1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ICOS	'ICOS'	'hgnc.symbol:ICOS'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HNMT	'HNMT'	'hgnc.symbol:HNMT'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MAPK12	'MAPK12'	'hgnc.symbol:MAPK12'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ACO1	'ACO1'	'hgnc.symbol:ACO1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:FXR2	'FXR2'	'hgnc.symbol:FXR2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:IFNGR2	'IFNGR2'	'hgnc.symbol:IFNGR2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HOXA1	'HOXA1'	'hgnc.symbol:HOXA1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:GSDME	'GSDME'	'hgnc.symbol:GSDME'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SALL4	'SALL4'	'hgnc.symbol:SALL4'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ULBP1	'ULBP1'	'hgnc.symbol:ULBP1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:BDNF-AS	'BDNF-AS'	'hgnc.symbol:BDNF-AS'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:EGR3	'EGR3'	'hgnc.symbol:EGR3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:LEMD3	'LEMD3'	'hgnc.symbol:LEMD3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ITCH	'ITCH'	'hgnc.symbol:ITCH'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ERBB4	'ERBB4'	'hgnc.symbol:ERBB4'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CRABP2	'CRABP2'	'hgnc.symbol:CRABP2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:RCHY1	'RCHY1'	'hgnc.symbol:RCHY1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MAP2	'MAP2'	'hgnc.symbol:MAP2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:OCLN	'OCLN'	'hgnc.symbol:OCLN'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:RAF1	'RAF1'	'hgnc.symbol:RAF1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ZNF346	'ZNF346'	'hgnc.symbol:ZNF346'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SAFB	'SAFB'	'hgnc.symbol:SAFB'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CORO1B	'CORO1B'	'hgnc.symbol:CORO1B'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:RAB13	'RAB13'	'hgnc.symbol:RAB13'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CD55	'CD55'	'hgnc.symbol:CD55'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:BHMT	'BHMT'	'hgnc.symbol:BHMT'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MYD88	'MYD88'	'hgnc.symbol:MYD88'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:LEFTY1	'LEFTY1'	'hgnc.symbol:LEFTY1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TYK2	'TYK2'	'hgnc.symbol:TYK2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SLC5A6	'SLC5A6'	'hgnc.symbol:SLC5A6'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ASXL3	'ASXL3'	'hgnc.symbol:ASXL3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PLD2	'PLD2'	'hgnc.symbol:PLD2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:RUNX3	'RUNX3'	'hgnc.symbol:RUNX3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CTNND2	'CTNND2'	'hgnc.symbol:CTNND2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:IL27	'IL27'	'hgnc.symbol:IL27'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HNRNPUL1	'HNRNPUL1'	'hgnc.symbol:HNRNPUL1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ARSE	'ARSE'	'hgnc.symbol:ARSE'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CHGB	'CHGB'	'hgnc.symbol:CHGB'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:BCL2L14	'BCL2L14'	'hgnc.symbol:BCL2L14'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:FST	'FST'	'hgnc.symbol:FST'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SH3GL1	'SH3GL1'	'hgnc.symbol:SH3GL1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:DTX1	'DTX1'	'hgnc.symbol:DTX1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:GNAQ	'GNAQ'	'hgnc.symbol:GNAQ'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MED12	'MED12'	'hgnc.symbol:MED12'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:RRM1	'RRM1'	'hgnc.symbol:RRM1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:KCNJ1	'KCNJ1'	'hgnc.symbol:KCNJ1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:GLUL	'GLUL'	'hgnc.symbol:GLUL'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TNFRSF18	'TNFRSF18'	'hgnc.symbol:TNFRSF18'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PROP1	'PROP1'	'hgnc.symbol:PROP1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:NELL1	'NELL1'	'hgnc.symbol:NELL1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HRH3	'HRH3'	'hgnc.symbol:HRH3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PRMT5	'PRMT5'	'hgnc.symbol:PRMT5'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:BIK	'BIK'	'hgnc.symbol:BIK'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PRMT7	'PRMT7'	'hgnc.symbol:PRMT7'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:OVOL2	'OVOL2'	'hgnc.symbol:OVOL2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:NDRG2	'NDRG2'	'hgnc.symbol:NDRG2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:UGT1A4	'UGT1A4'	'hgnc.symbol:UGT1A4'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MAPKAP1	'MAPKAP1'	'hgnc.symbol:MAPKAP1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CLDN7	'CLDN7'	'hgnc.symbol:CLDN7'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:APLN	'APLN'	'hgnc.symbol:APLN'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:DDAH1	'DDAH1'	'hgnc.symbol:DDAH1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:LEFTY2	'LEFTY2'	'hgnc.symbol:LEFTY2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MAPK9	'MAPK9'	'hgnc.symbol:MAPK9'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:FUT7	'FUT7'	'hgnc.symbol:FUT7'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HELT	'HELT'	'hgnc.symbol:HELT'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:NEUROD6	'NEUROD6'	'hgnc.symbol:NEUROD6'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:IK	'IK'	'hgnc.symbol:IK'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SPTAN1	'SPTAN1'	'hgnc.symbol:SPTAN1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SP5	'SP5'	'hgnc.symbol:SP5'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:LIMD1	'LIMD1'	'hgnc.symbol:LIMD1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:NKD2	'NKD2'	'hgnc.symbol:NKD2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:POLL	'POLL'	'hgnc.symbol:POLL'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:S100A4	'S100A4'	'hgnc.symbol:S100A4'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CLCN7	'CLCN7'	'hgnc.symbol:CLCN7'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:NFATC4	'NFATC4'	'hgnc.symbol:NFATC4'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ALK	'ALK'	'hgnc.symbol:ALK'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HOXA2	'HOXA2'	'hgnc.symbol:HOXA2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ZNF226	'ZNF226'	'hgnc.symbol:ZNF226'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CTCF	'CTCF'	'hgnc.symbol:CTCF'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ST8SIA2	'ST8SIA2'	'hgnc.symbol:ST8SIA2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:VAMP7	'VAMP7'	'hgnc.symbol:VAMP7'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SLC22A4	'SLC22A4'	'hgnc.symbol:SLC22A4'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ST3GAL1	'ST3GAL1'	'hgnc.symbol:ST3GAL1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PFKFB2	'PFKFB2'	'hgnc.symbol:PFKFB2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:RGCC	'RGCC'	'hgnc.symbol:RGCC'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TWIST1	'TWIST1'	'hgnc.symbol:TWIST1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MTIF2	'MTIF2'	'hgnc.symbol:MTIF2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SAE1	'SAE1'	'hgnc.symbol:SAE1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SENP1	'SENP1'	'hgnc.symbol:SENP1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:LMX1B	'LMX1B'	'hgnc.symbol:LMX1B'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:IGKV1D-35	'IGKV1D-35'	'hgnc.symbol:IGKV1D-35'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MAB21L1	'MAB21L1'	'hgnc.symbol:MAB21L1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PSME3	'PSME3'	'hgnc.symbol:PSME3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PSAP	'PSAP'	'hgnc.symbol:PSAP'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MIR155HG	'MIR155HG'	'hgnc.symbol:MIR155HG'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HCN4	'HCN4'	'hgnc.symbol:HCN4'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:C6	'C6'	'hgnc.symbol:C6'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:GAS6	'GAS6'	'hgnc.symbol:GAS6'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:EPHA8	'EPHA8'	'hgnc.symbol:EPHA8'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:DRG1	'DRG1'	'hgnc.symbol:DRG1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:DUOX1	'DUOX1'	'hgnc.symbol:DUOX1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CCL19	'CCL19'	'hgnc.symbol:CCL19'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:DACH1	'DACH1'	'hgnc.symbol:DACH1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:PAK3	'PAK3'	'hgnc.symbol:PAK3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:DIAPH1	'DIAPH1'	'hgnc.symbol:DIAPH1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SLC12A5	'SLC12A5'	'hgnc.symbol:SLC12A5'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SYT11	'SYT11'	'hgnc.symbol:SYT11'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MMP19	'MMP19'	'hgnc.symbol:MMP19'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SOSTDC1	'SOSTDC1'	'hgnc.symbol:SOSTDC1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:AK5	'AK5'	'hgnc.symbol:AK5'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:BCL10	'BCL10'	'hgnc.symbol:BCL10'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:LIG1	'LIG1'	'hgnc.symbol:LIG1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:LIG3	'LIG3'	'hgnc.symbol:LIG3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:HIPK3	'HIPK3'	'hgnc.symbol:HIPK3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MCM5	'MCM5'	'hgnc.symbol:MCM5'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TSLP	'TSLP'	'hgnc.symbol:TSLP'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SMN2	'SMN2'	'hgnc.symbol:SMN2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:THBS2	'THBS2'	'hgnc.symbol:THBS2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:TXN2	'TXN2'	'hgnc.symbol:TXN2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CLDN11	'CLDN11'	'hgnc.symbol:CLDN11'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:WNT5A	'WNT5A'	'hgnc.symbol:WNT5A'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:DES	'DES'	'hgnc.symbol:DES'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MSMB	'MSMB'	'hgnc.symbol:MSMB'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SCNN1G	'SCNN1G'	'hgnc.symbol:SCNN1G'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:EMC10	'EMC10'	'hgnc.symbol:EMC10'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SMYD2	'SMYD2'	'hgnc.symbol:SMYD2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MMP8	'MMP8'	'hgnc.symbol:MMP8'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CYFIP2	'CYFIP2'	'hgnc.symbol:CYFIP2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:NACC1	'NACC1'	'hgnc.symbol:NACC1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:GRK3	'GRK3'	'hgnc.symbol:GRK3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:IL20	'IL20'	'hgnc.symbol:IL20'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:NRP2	'NRP2'	'hgnc.symbol:NRP2'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MAFA	'MAFA'	'hgnc.symbol:MAFA'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:ITGB3	'ITGB3'	'hgnc.symbol:ITGB3'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:MYO5A	'MYO5A'	'hgnc.symbol:MYO5A'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:SLC25A1	'SLC25A1'	'hgnc.symbol:SLC25A1'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:FZD5	'FZD5'	'hgnc.symbol:FZD5'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
hgnc.symbol:CFAP410	'CFAP410'	'hgnc.symbol:CFAP410'	'id'	'BiologicalEntity|Entity|Gene|NamedThing|ThingWithTaxon'
