genes,n_triples,worst_triple,mean_triple,median_triple,n_above_zero,gene_names
"(20, 98, 135, 362, 498)",10,0.00554656982421875,0.016670989990234374,0.01619720458984375,10,"YBR182C, YDR423C, YER056C, YKL185W, YPR008W"
"(37, 98, 135, 267, 362)",10,0.00505828857421875,0.015636444091796875,0.01619720458984375,10,"YCR026C, YDR423C, YER056C, YGR243W, YKL185W"
"(98, 135, 302, 362, 413)",10,0.00711822509765625,0.016072845458984374,0.01619720458984375,10,"YDR423C, YER056C, YHR094C, YKL185W, YMR031C"
"(98, 135, 313, 348, 498)",10,-0.0005207061767578125,0.01493072509765625,0.01619720458984375,9,"YDR423C, YER056C, YIL006W, YJR082C, YPR008W"
"(199, 250, 311, 348, 386)",10,0.0023059844970703125,0.013707923889160156,0.01619720458984375,10,"YGL096W, YGR138C, YHR204W, YJR082C, YLR174W"
"(120, 174, 365, 404, 486)",10,-0.0035533905029296875,0.01094893217086792,0.01619720458984375,8,"YEL047C, YFR015C, YKR028W, YML007W, YPL089C"
"(23, 83, 270, 362, 413)",10,0.008148193359375,0.01490936279296875,0.01619720458984375,10,"YBR229C, YDR122W, YGR248W, YKL185W, YMR031C"
"(13, 37, 98, 267, 362)",10,-0.011383056640625,0.0096405029296875,0.01619720458984375,8,"YBR023C, YCR026C, YDR423C, YGR243W, YKL185W"
"(10, 270, 341, 362, 422)",10,0.0076904296875,0.01408538818359375,0.01619720458984375,10,"YBL054W, YGR248W, YJL155C, YKL185W, YMR182C"
"(46, 98, 326, 365, 386)",10,-0.004924774169921875,0.016800689697265624,0.0161895751953125,9,"YCR083W, YDR423C, YIL124W, YKR028W, YLR174W"
"(46, 98, 348, 365, 386)",10,-0.004924774169921875,0.01698455810546875,0.0161895751953125,9,"YCR083W, YDR423C, YJR082C, YKR028W, YLR174W"
"(46, 98, 365, 386, 498)",10,-0.007801055908203125,0.015305328369140624,0.0161895751953125,7,"YCR083W, YDR423C, YKR028W, YLR174W, YPR008W"
"(136, 270, 326, 365, 498)",10,-0.0009632110595703125,0.014522743225097657,0.0161895751953125,9,"YER059W, YGR248W, YIL124W, YKR028W, YPR008W"
"(50, 98, 135, 172, 365)",10,-0.0165863037109375,0.015117835998535157,0.0161895751953125,9,"YCR098C, YDR423C, YER056C, YFR013W, YKR028W"
"(136, 270, 326, 365, 408)",10,-0.0013065338134765625,0.013802528381347656,0.0161895751953125,9,"YER059W, YGR248W, YIL124W, YKR028W, YML100W"
"(34, 98, 135, 348, 362)",10,0.0059661865234375,0.01771392822265625,0.0161895751953125,10,"YCL050C, YDR423C, YER056C, YJR082C, YKL185W"
"(267, 348, 360, 365, 386)",10,0.004669189453125,0.01592559814453125,0.0161895751953125,10,"YGR243W, YJR082C, YKL166C, YKR028W, YLR174W"
"(136, 270, 326, 360, 365)",10,0.0008258819580078125,0.015714454650878906,0.0161895751953125,10,"YER059W, YGR248W, YIL124W, YKL166C, YKR028W"
"(136, 270, 326, 365, 386)",10,-0.0035457611083984375,0.013241767883300781,0.0161895751953125,8,"YER059W, YGR248W, YIL124W, YKR028W, YLR174W"
"(44, 83, 365, 408, 498)",10,0.0042266845703125,0.014986419677734375,0.0161895751953125,10,"YCR073C, YDR122W, YKR028W, YML100W, YPR008W"
"(44, 136, 270, 326, 365)",10,0.0008258819580078125,0.01430683135986328,0.0161895751953125,10,"YCR073C, YER059W, YGR248W, YIL124W, YKR028W"
"(63, 136, 270, 326, 365)",10,-0.0006313323974609375,0.011939811706542968,0.0161895751953125,9,"YDL079C, YER059W, YGR248W, YIL124W, YKR028W"
"(136, 270, 326, 365, 391)",10,-0.0030918121337890625,0.011964988708496094,0.0161895751953125,8,"YER059W, YGR248W, YIL124W, YKR028W, YLR258W"
"(83, 135, 326, 362, 422)",10,0.00748443603515625,0.014795684814453125,0.0161895751953125,10,"YDR122W, YER056C, YIL124W, YKL185W, YMR182C"
"(50, 135, 207, 362, 493)",10,0.00431060791015625,0.014989471435546875,0.0161895751953125,10,"YCR098C, YER056C, YGL166W, YKL185W, YPL273W"
"(14, 193, 246, 275, 488)",10,0.00432586669921875,0.022154998779296876,0.01618194580078125,10,"YBR028C, YGL060W, YGR121C, YGR279C, YPL181W"
"(44, 98, 256, 365, 391)",10,0.00543975830078125,0.017473602294921876,0.01618194580078125,10,"YCR073C, YDR423C, YGR178C, YKR028W, YLR258W"
"(10, 101, 199, 362, 399)",10,-0.019989013671875,0.013408660888671875,0.01618194580078125,8,"YBL054W, YDR507C, YGL096W, YKL185W, YLR386W"
"(83, 311, 348, 362, 507)",10,0.006591796875,0.01676025390625,0.01618194580078125,10,"YDR122W, YHR204W, YJR082C, YKL185W, YPR156C"
"(44, 256, 365, 391, 498)",10,0.0040435791015625,0.013437652587890625,0.01618194580078125,10,"YCR073C, YGR178C, YKR028W, YLR258W, YPR008W"
"(83, 104, 320, 362, 515)",10,-0.0164642333984375,0.01263427734375,0.01618194580078125,9,"YDR122W, YEL006W, YIL043C, YKL185W, YPR140W"
"(20, 83, 270, 311, 362)",10,0.007904052734375,0.0151885986328125,0.01618194580078125,10,"YBR182C, YDR122W, YGR248W, YHR204W, YKL185W"
"(20, 83, 232, 311, 362)",10,0.00484466552734375,0.014620208740234375,0.01618194580078125,10,"YBR182C, YDR122W, YGR043C, YHR204W, YKL185W"
"(23, 232, 311, 349, 362)",10,0.00463104248046875,0.01401519775390625,0.01618194580078125,10,"YBR229C, YGR043C, YHR204W, YJR127C, YKL185W"
"(10, 44, 83, 302, 362)",10,0.00562286376953125,0.013678741455078126,0.01618194580078125,10,"YBL054W, YCR073C, YDR122W, YHR094C, YKL185W"
"(63, 98, 362, 492, 515)",10,0.00469970703125,0.013462066650390625,0.01618194580078125,10,"YDL079C, YDR423C, YKL185W, YPL256C, YPR140W"
"(10, 37, 82, 293, 362)",10,0.0022602081298828125,0.013519477844238282,0.01618194580078125,10,"YBL054W, YCR026C, YDR096W, YHR006W, YKL185W"
"(14, 136, 193, 275, 515)",10,-0.0016689300537109375,0.03386363983154297,0.01617431640625,9,"YBR028C, YER059W, YGL060W, YGR279C, YPR140W"
"(98, 209, 360, 365, 386)",10,0.0027484893798828125,0.019567298889160156,0.01617431640625,10,"YDR423C, YGL179C, YKL166C, YKR028W, YLR174W"
"(50, 83, 261, 365, 498)",10,0.0038700103759765625,0.016280555725097658,0.01617431640625,10,"YCR098C, YDR122W, YGR202C, YKR028W, YPR008W"
"(34, 98, 270, 348, 362)",10,0.0092620849609375,0.016412353515625,0.01617431640625,10,"YCL050C, YDR423C, YGR248W, YJR082C, YKL185W"
"(23, 37, 362, 468, 491)",10,-0.036590576171875,0.0135833740234375,0.01617431640625,9,"YBR229C, YCR026C, YKL185W, YOR171C, YPL230W"
"(37, 44, 324, 468, 491)",10,0.0100860595703125,0.01699981689453125,0.01617431640625,10,"YCR026C, YCR073C, YIL111W, YOR171C, YPL230W"
"(50, 83, 261, 365, 386)",10,0.00704193115234375,0.016526031494140624,0.01617431640625,10,"YCR098C, YDR122W, YGR202C, YKR028W, YLR174W"
"(23, 37, 83, 362, 468)",10,-0.036590576171875,0.010299873352050782,0.01617431640625,8,"YBR229C, YCR026C, YDR122W, YKL185W, YOR171C"
"(23, 37, 156, 362, 468)",10,-0.036590576171875,0.010225486755371094,0.01617431640625,8,"YBR229C, YCR026C, YER169W, YKL185W, YOR171C"
"(23, 37, 362, 413, 468)",10,-0.036590576171875,0.006474113464355469,0.01617431640625,7,"YBR229C, YCR026C, YKL185W, YMR031C, YOR171C"
"(37, 44, 324, 362, 468)",10,-0.0084228515625,0.013382911682128906,0.01617431640625,9,"YCR026C, YCR073C, YIL111W, YKL185W, YOR171C"
"(50, 83, 174, 261, 365)",10,0.0011234283447265625,0.013747787475585938,0.01617431640625,10,"YCR098C, YDR122W, YFR015C, YGR202C, YKR028W"
"(44, 120, 326, 365, 486)",10,0.0027866363525390625,0.013603401184082032,0.01617431640625,10,"YCR073C, YEL047C, YIL124W, YKR028W, YPL089C"
"(120, 174, 326, 365, 486)",10,-0.0013179779052734375,0.011886215209960938,0.01617431640625,8,"YEL047C, YFR015C, YIL124W, YKR028W, YPL089C"
"(63, 98, 227, 362, 500)",10,0.00569915771484375,0.016899871826171874,0.01617431640625,10,"YDL079C, YDR423C, YGR015C, YKL185W, YPR065W"
"(120, 326, 365, 404, 486)",10,-0.0020656585693359375,0.012025260925292968,0.01617431640625,9,"YEL047C, YIL124W, YKR028W, YML007W, YPL089C"
"(108, 339, 362, 491, 507)",10,-0.0032405853271484375,0.013063430786132812,0.01617431640625,8,"YEL016C, YJL128C, YKL185W, YPL230W, YPR156C"
"(50, 83, 261, 365, 408)",10,0.0058746337890625,0.014730072021484375,0.01617431640625,10,"YCR098C, YDR122W, YGR202C, YKR028W, YML100W"
"(38, 98, 362, 492, 498)",10,-0.03729248046875,0.0106842041015625,0.01617431640625,9,"YCR033W, YDR423C, YKL185W, YPL256C, YPR008W"
"(50, 83, 135, 163, 362)",10,0.008758544921875,0.0150299072265625,0.01617431640625,10,"YCR098C, YDR122W, YER056C, YFL021W, YKL185W"
"(63, 270, 326, 365, 498)",10,0.0056304931640625,0.0135833740234375,0.01617431640625,10,"YDL079C, YGR248W, YIL124W, YKR028W, YPR008W"
"(37, 44, 82, 324, 468)",10,0.008056640625,0.0147308349609375,0.01617431640625,10,"YCR026C, YCR073C, YDR096W, YIL111W, YOR171C"
"(44, 136, 365, 386, 502)",10,-0.00439453125,0.020858192443847658,0.01616668701171875,8,"YCR073C, YER059W, YKR028W, YLR174W, YPL177C"
"(136, 275, 348, 365, 502)",10,-0.0031833648681640625,0.028763580322265624,0.01616668701171875,9,"YER059W, YGR279C, YJR082C, YKR028W, YPL177C"
"(100, 348, 365, 386, 502)",10,-0.0030689239501953125,0.01825103759765625,0.01616668701171875,9,"YDR466W, YJR082C, YKR028W, YLR174W, YPL177C"
"(37, 108, 339, 362, 507)",10,-0.0032405853271484375,0.017125320434570313,0.01616668701171875,9,"YCR026C, YEL016C, YJL128C, YKL185W, YPR156C"
"(50, 98, 187, 360, 365)",10,0.0111541748046875,0.0189117431640625,0.01616668701171875,10,"YCR098C, YDR423C, YGL021W, YKL166C, YKR028W"
"(98, 309, 360, 365, 488)",10,0.0021152496337890625,0.017219734191894532,0.01616668701171875,10,"YDR423C, YHR162W, YKL166C, YKR028W, YPL181W"
"(37, 339, 362, 422, 507)",10,-0.0032405853271484375,0.016152381896972656,0.01616668701171875,9,"YCR026C, YJL128C, YKL185W, YMR182C, YPR156C"
"(83, 311, 313, 348, 362)",10,0.005950927734375,0.01644439697265625,0.01616668701171875,10,"YDR122W, YHR204W, YIL006W, YJR082C, YKL185W"
"(44, 326, 365, 386, 502)",10,-0.0002727508544921875,0.014804649353027343,0.01616668701171875,9,"YCR073C, YIL124W, YKR028W, YLR174W, YPL177C"
"(37, 227, 362, 422, 447)",10,0.005645751953125,0.0143463134765625,0.01616668701171875,10,"YCR026C, YGR015C, YKL185W, YMR182C, YNR019W"
"(100, 348, 365, 386, 408)",10,0.00013148784637451172,0.014012324810028075,0.01616668701171875,10,"YDR466W, YJR082C, YKR028W, YLR174W, YML100W"
"(23, 37, 83, 362, 461)",10,-0.0007915496826171875,0.011873245239257812,0.01616668701171875,9,"YBR229C, YCR026C, YDR122W, YKL185W, YOR028C"
"(63, 270, 349, 365, 408)",10,0.0055084228515625,0.012947845458984374,0.01616668701171875,10,"YDL079C, YGR248W, YJR127C, YKR028W, YML100W"
"(136, 270, 326, 365, 486)",10,-0.00021564960479736328,0.015597712993621827,0.0161590576171875,9,"YER059W, YGR248W, YIL124W, YKR028W, YPL089C"
"(98, 252, 348, 365, 498)",10,0.0012378692626953125,0.018531227111816408,0.0161590576171875,10,"YDR423C, YGR144W, YJR082C, YKR028W, YPR008W"
"(98, 348, 362, 488, 498)",10,-0.00614166259765625,0.01493377685546875,0.0161590576171875,9,"YDR423C, YJR082C, YKL185W, YPL181W, YPR008W"
"(98, 135, 174, 246, 362)",10,-0.0011501312255859375,0.014509963989257812,0.0161590576171875,9,"YDR423C, YER056C, YFR015C, YGR121C, YKL185W"
"(98, 270, 311, 341, 362)",10,0.0076446533203125,0.0158782958984375,0.0161590576171875,10,"YDR423C, YGR248W, YHR204W, YJL155C, YKL185W"
"(10, 98, 326, 362, 386)",10,0.004791259765625,0.01432647705078125,0.0161590576171875,10,"YBL054W, YDR423C, YIL124W, YKL185W, YLR174W"
"(38, 98, 256, 362, 477)",10,-0.03564453125,0.0036859512329101562,0.0161590576171875,6,"YCR033W, YDR423C, YGR178C, YKL185W, YOR304W"
"(83, 104, 311, 348, 386)",10,0.00428009033203125,0.015128326416015626,0.0161590576171875,10,"YDR122W, YEL006W, YHR204W, YJR082C, YLR174W"
"(261, 326, 365, 408, 507)",10,0.0012989044189453125,0.013347244262695313,0.0161590576171875,10,"YGR202C, YIL124W, YKR028W, YML100W, YPR156C"
"(83, 104, 199, 348, 386)",10,1.7881393432617188e-06,0.012874209880828857,0.0161590576171875,10,"YDR122W, YEL006W, YGL096W, YJR082C, YLR174W"
"(44, 174, 340, 360, 365)",10,0.00611114501953125,0.015552520751953125,0.0161590576171875,10,"YCR073C, YFR015C, YJL137C, YKL166C, YKR028W"
"(37, 135, 362, 367, 422)",10,0.005767822265625,0.01488037109375,0.0161590576171875,10,"YCR026C, YER056C, YKL185W, YKR034W, YMR182C"
"(10, 227, 326, 362, 386)",10,0.00461578369140625,0.013262939453125,0.0161590576171875,10,"YBL054W, YGR015C, YIL124W, YKL185W, YLR174W"
"(83, 293, 311, 362, 413)",10,0.0021381378173828125,0.013723945617675782,0.0161590576171875,10,"YDR122W, YHR006W, YHR204W, YKL185W, YMR031C"
"(10, 44, 83, 348, 362)",10,0.0093994140625,0.016204833984375,0.0161590576171875,10,"YBL054W, YCR073C, YDR122W, YJR082C, YKL185W"
"(10, 83, 326, 362, 386)",10,0.006439208984375,0.014124298095703125,0.0161590576171875,10,"YBL054W, YDR122W, YIL124W, YKL185W, YLR174W"
"(83, 104, 348, 362, 386)",10,0.00428009033203125,0.016075897216796874,0.0161590576171875,10,"YDR122W, YEL006W, YJR082C, YKL185W, YLR174W"
"(98, 207, 270, 309, 362)",10,0.0066680908203125,0.0140716552734375,0.0161590576171875,10,"YDR423C, YGL166W, YGR248W, YHR162W, YKL185W"
"(10, 311, 326, 362, 386)",10,0.006439208984375,0.0139129638671875,0.0161590576171875,10,"YBL054W, YHR204W, YIL124W, YKL185W, YLR174W"
"(10, 326, 362, 386, 422)",10,0.0029468536376953125,0.012250900268554688,0.0161590576171875,10,"YBL054W, YIL124W, YKL185W, YLR174W, YMR182C"
"(20, 98, 135, 201, 365)",10,-0.0215606689453125,0.012337493896484374,0.01615142822265625,8,"YBR182C, YDR423C, YER056C, YGL121C, YKR028W"
"(37, 83, 193, 287, 362)",10,-0.02337646484375,0.009870147705078125,0.01615142822265625,7,"YCR026C, YDR122W, YGL060W, YHL029C, YKL185W"
"(12, 174, 261, 365, 498)",10,-0.005649566650390625,0.013500785827636719,0.01615142822265625,7,"YBR001C, YFR015C, YGR202C, YKR028W, YPR008W"
"(20, 98, 270, 320, 365)",10,0.0092926025390625,0.0171051025390625,0.01615142822265625,10,"YBR182C, YDR423C, YGR248W, YIL043C, YKR028W"
"(10, 98, 135, 209, 362)",10,0.0054473876953125,0.0175933837890625,0.01615142822265625,10,"YBL054W, YDR423C, YER056C, YGL179C, YKL185W"
"(37, 98, 135, 174, 362)",10,0.0018024444580078125,0.014972877502441407,0.01615142822265625,10,"YCR026C, YDR423C, YER056C, YFR015C, YKL185W"
"(44, 98, 135, 348, 498)",10,0.00395965576171875,0.017397308349609376,0.01615142822265625,10,"YCR073C, YDR423C, YER056C, YJR082C, YPR008W"
"(12, 174, 261, 365, 408)",10,-0.005649566650390625,0.012641716003417968,0.01615142822265625,7,"YBR001C, YFR015C, YGR202C, YKR028W, YML100W"
"(98, 302, 362, 386, 500)",10,0.00559234619140625,0.015423583984375,0.01615142822265625,10,"YDR423C, YHR094C, YKL185W, YLR174W, YPR065W"
"(50, 98, 207, 302, 362)",10,0.00513458251953125,0.01414642333984375,0.01615142822265625,10,"YCR098C, YDR423C, YGL166W, YHR094C, YKL185W"
"(23, 38, 83, 187, 362)",10,0.0008258819580078125,0.014221382141113282,0.01615142822265625,10,"YBR229C, YCR033W, YDR122W, YGL021W, YKL185W"
"(44, 270, 348, 365, 408)",10,0.0087738037109375,0.01565093994140625,0.01615142822265625,10,"YCR073C, YGR248W, YJR082C, YKR028W, YML100W"
"(63, 83, 135, 349, 362)",10,0.00550079345703125,0.016109466552734375,0.01615142822265625,10,"YDL079C, YDR122W, YER056C, YJR127C, YKL185W"
"(83, 135, 311, 349, 362)",10,0.00630950927734375,0.016443634033203126,0.01615142822265625,10,"YDR122W, YER056C, YHR204W, YJR127C, YKL185W"
"(83, 232, 362, 386, 515)",10,0.0037631988525390625,0.014759254455566407,0.01615142822265625,10,"YDR122W, YGR043C, YKL185W, YLR174W, YPR140W"
"(23, 83, 311, 349, 362)",10,0.0007495880126953125,0.013790321350097657,0.01615142822265625,10,"YBR229C, YDR122W, YHR204W, YJR127C, YKL185W"
"(83, 232, 311, 349, 362)",10,0.006103515625,0.01457672119140625,0.01615142822265625,10,"YDR122W, YGR043C, YHR204W, YJR127C, YKL185W"
"(23, 232, 311, 362, 408)",10,0.00487518310546875,0.01457672119140625,0.01615142822265625,10,"YBR229C, YGR043C, YHR204W, YKL185W, YML100W"
"(50, 135, 270, 362, 493)",10,0.0097808837890625,0.01599273681640625,0.01615142822265625,10,"YCR098C, YER056C, YGR248W, YKL185W, YPL273W"
"(136, 270, 311, 348, 365)",10,-0.0034542083740234375,0.011966121196746827,0.01615142822265625,8,"YER059W, YGR248W, YHR204W, YJR082C, YKR028W"
"(23, 83, 232, 362, 408)",10,0.00487518310546875,0.014463043212890625,0.01615142822265625,10,"YBR229C, YDR122W, YGR043C, YKL185W, YML100W"
"(50, 83, 207, 302, 362)",10,0.0032672882080078125,0.012619972229003906,0.01615142822265625,10,"YCR098C, YDR122W, YGL166W, YHR094C, YKL185W"
"(20, 44, 270, 320, 365)",10,0.0077056884765625,0.013885498046875,0.01615142822265625,10,"YBR182C, YCR073C, YGR248W, YIL043C, YKR028W"
"(98, 174, 267, 360, 365)",10,0.0011920928955078125,0.016955184936523437,0.016143798828125,10,"YDR423C, YFR015C, YGR243W, YKL166C, YKR028W"
"(98, 135, 193, 302, 362)",10,0.007049560546875,0.01701202392578125,0.016143798828125,10,"YDR423C, YER056C, YGL060W, YHR094C, YKL185W"
"(98, 207, 270, 311, 362)",10,0.0080718994140625,0.0165802001953125,0.016143798828125,10,"YDR423C, YGL166W, YGR248W, YHR204W, YKL185W"
"(13, 98, 135, 362, 484)",10,0.0022754669189453125,0.01554279327392578,0.016143798828125,10,"YBR023C, YDR423C, YER056C, YKL185W, YPL087W"
"(98, 135, 227, 362, 484)",10,0.0025882720947265625,0.01638202667236328,0.016143798828125,10,"YDR423C, YER056C, YGR015C, YKL185W, YPL087W"
"(207, 270, 311, 348, 362)",10,0.008819580078125,0.01630401611328125,0.016143798828125,10,"YGL166W, YGR248W, YHR204W, YJR082C, YKL185W"
"(44, 120, 348, 365, 386)",10,0.00667572021484375,0.015927886962890624,0.016143798828125,10,"YCR073C, YEL047C, YJR082C, YKR028W, YLR174W"
"(83, 135, 227, 270, 362)",10,0.0098114013671875,0.01676483154296875,0.016143798828125,10,"YDR122W, YER056C, YGR015C, YGR248W, YKL185W"
"(83, 207, 270, 311, 362)",10,0.00725555419921875,0.015450286865234374,0.016143798828125,10,"YDR122W, YGL166W, YGR248W, YHR204W, YKL185W"
"(37, 362, 382, 422, 493)",10,0.00405120849609375,0.01282196044921875,0.016143798828125,10,"YCR026C, YKL185W, YLR102C, YMR182C, YPL273W"
"(10, 37, 83, 227, 362)",10,0.0004673004150390625,0.012167930603027344,0.016143798828125,10,"YBL054W, YCR026C, YDR122W, YGR015C, YKL185W"
"(83, 270, 326, 362, 422)",10,0.0074920654296875,0.0141510009765625,0.016143798828125,10,"YDR122W, YGR248W, YIL124W, YKL185W, YMR182C"
"(10, 199, 348, 386, 415)",10,0.0037021636962890625,0.013141822814941407,0.016143798828125,10,"YBL054W, YGL096W, YJR082C, YLR174W, YMR037C"
"(104, 199, 386, 399, 515)",10,-0.022705078125,0.014534175395965576,0.01613616943359375,8,"YEL006W, YGL096W, YLR174W, YLR386W, YPR140W"
"(42, 98, 135, 365, 415)",10,-0.01059722900390625,0.014861476421356202,0.01613616943359375,8,"YCR065W, YDR423C, YER056C, YKR028W, YMR037C"
"(46, 98, 270, 348, 365)",10,0.00013148784637451172,0.014626872539520264,0.01613616943359375,10,"YCR083W, YDR423C, YGR248W, YJR082C, YKR028W"
"(98, 348, 362, 415, 492)",10,-0.0033283233642578125,0.015101432800292969,0.01613616943359375,9,"YDR423C, YJR082C, YKL185W, YMR037C, YPL256C"
"(20, 44, 348, 365, 498)",10,0.00722503662109375,0.017346954345703124,0.01613616943359375,10,"YBR182C, YCR073C, YJR082C, YKR028W, YPR008W"
"(98, 135, 211, 302, 348)",10,0.0012073516845703125,0.015087318420410157,0.01613616943359375,10,"YDR423C, YER056C, YGL197W, YHR094C, YJR082C"
"(44, 98, 135, 187, 493)",10,0.0041961669921875,0.014467620849609375,0.01613616943359375,10,"YCR073C, YDR423C, YER056C, YGL021W, YPL273W"
"(37, 101, 163, 362, 500)",10,-0.00021183490753173828,0.013664603233337402,0.01613616943359375,9,"YCR026C, YDR507C, YFL021W, YKL185W, YPR065W"
"(4, 37, 83, 362, 492)",10,-0.007354736328125,0.011859512329101563,0.01613616943359375,9,"YAR015W, YCR026C, YDR122W, YKL185W, YPL256C"
"(44, 174, 238, 365, 408)",10,0.0032367706298828125,0.014218521118164063,0.01613616943359375,10,"YCR073C, YFR015C, YGR071C, YKR028W, YML100W"
"(4, 83, 348, 360, 492)",10,0.0116729736328125,0.01736907958984375,0.01613616943359375,10,"YAR015W, YDR122W, YJR082C, YKL166C, YPL256C"
"(37, 44, 293, 362, 422)",10,0.00522613525390625,0.014601898193359376,0.01613616943359375,10,"YCR026C, YCR073C, YHR006W, YKL185W, YMR182C"
"(83, 199, 348, 362, 408)",10,0.0068206787109375,0.015875244140625,0.01613616943359375,10,"YDR122W, YGL096W, YJR082C, YKL185W, YML100W"
"(37, 101, 163, 227, 362)",10,0.0054779052734375,0.01415557861328125,0.01613616943359375,10,"YCR026C, YDR507C, YFL021W, YGR015C, YKL185W"
"(37, 101, 163, 311, 362)",10,0.00467681884765625,0.0136444091796875,0.01613616943359375,10,"YCR026C, YDR507C, YFL021W, YHR204W, YKL185W"
"(20, 98, 227, 365, 391)",10,0.0044708251953125,0.017368316650390625,0.0161285400390625,10,"YBR182C, YDR423C, YGR015C, YKR028W, YLR258W"
"(136, 246, 365, 408, 479)",10,-0.007175445556640625,0.016319847106933592,0.0161285400390625,8,"YER059W, YGR121C, YKR028W, YML100W, YOR371C"
"(98, 193, 362, 391, 477)",10,0.0029087066650390625,0.015169143676757812,0.0161285400390625,10,"YDR423C, YGL060W, YKL185W, YLR258W, YOR304W"
"(20, 44, 98, 209, 365)",10,0.0045928955078125,0.014760589599609375,0.0161285400390625,10,"YBR182C, YCR073C, YDR423C, YGL179C, YKR028W"
"(20, 98, 311, 362, 500)",10,0.0061187744140625,0.01633453369140625,0.0161285400390625,10,"YBR182C, YDR423C, YHR204W, YKL185W, YPR065W"
"(98, 311, 362, 391, 477)",10,0.00547027587890625,0.016886138916015626,0.0161285400390625,10,"YDR423C, YHR204W, YKL185W, YLR258W, YOR304W"
"(10, 98, 135, 309, 348)",10,0.0041351318359375,0.01518402099609375,0.0161285400390625,10,"YBL054W, YDR423C, YER056C, YHR162W, YJR082C"
"(38, 83, 192, 349, 362)",10,-0.0009784698486328125,0.014015007019042968,0.0161285400390625,9,"YCR033W, YDR122W, YGL059W, YJR127C, YKL185W"
"(20, 227, 365, 391, 498)",10,0.0022983551025390625,0.013456344604492188,0.0161285400390625,10,"YBR182C, YGR015C, YKR028W, YLR258W, YPR008W"
"(14, 50, 136, 193, 479)",10,0.00618743896484375,0.030626678466796876,0.01612091064453125,10,"YBR028C, YCR098C, YER059W, YGL060W, YOR371C"
"(50, 136, 193, 365, 479)",10,0.00490570068359375,0.021938323974609375,0.01612091064453125,10,"YCR098C, YER059W, YGL060W, YKR028W, YOR371C"
"(199, 246, 348, 386, 492)",10,0.0015964508056640625,0.016503334045410156,0.01612091064453125,10,"YGL096W, YGR121C, YJR082C, YLR174W, YPL256C"
"(98, 174, 246, 348, 365)",10,0.0023059844970703125,0.018021774291992188,0.01612091064453125,10,"YDR423C, YFR015C, YGR121C, YJR082C, YKR028W"
"(50, 98, 135, 209, 362)",10,0.0050811767578125,0.0174896240234375,0.01612091064453125,10,"YCR098C, YDR423C, YER056C, YGL179C, YKL185W"
"(98, 135, 209, 362, 493)",10,-0.0013675689697265625,0.016394615173339844,0.01612091064453125,9,"YDR423C, YER056C, YGL179C, YKL185W, YPL273W"
"(10, 135, 362, 422, 447)",10,0.0026798248291015625,0.014589309692382812,0.01612091064453125,10,"YBL054W, YER056C, YKL185W, YMR182C, YNR019W"
"(44, 100, 326, 365, 408)",10,0.0019550323486328125,0.013755416870117188,0.01612091064453125,10,"YCR073C, YDR466W, YIL124W, YKR028W, YML100W"
"(38, 98, 309, 360, 498)",10,0.0070648193359375,0.01598358154296875,0.01612091064453125,10,"YCR033W, YDR423C, YHR162W, YKL166C, YPR008W"
"(83, 135, 227, 326, 362)",10,0.00748443603515625,0.015348052978515625,0.01612091064453125,10,"YDR122W, YER056C, YGR015C, YIL124W, YKL185W"
"(10, 37, 227, 362, 422)",10,0.0004673004150390625,0.012854194641113282,0.01612091064453125,10,"YBL054W, YCR026C, YGR015C, YKL185W, YMR182C"
"(10, 37, 293, 362, 422)",10,0.0022602081298828125,0.012964248657226562,0.01612091064453125,10,"YBL054W, YCR026C, YHR006W, YKL185W, YMR182C"
"(42, 63, 270, 326, 365)",10,0.0049896240234375,0.01372528076171875,0.01612091064453125,10,"YCR065W, YDL079C, YGR248W, YIL124W, YKR028W"
"(98, 174, 207, 348, 365)",10,0.0034732818603515625,0.017539405822753908,0.01611328125,10,"YDR423C, YFR015C, YGL166W, YJR082C, YKR028W"
"(4, 20, 98, 348, 362)",10,0.00734710693359375,0.016452789306640625,0.01611328125,10,"YAR015W, YBR182C, YDR423C, YJR082C, YKL185W"
"(44, 98, 135, 341, 362)",10,0.0074920654296875,0.01652679443359375,0.01611328125,10,"YCR073C, YDR423C, YER056C, YJL155C, YKL185W"
"(209, 261, 365, 386, 408)",10,0.00018489360809326172,0.01261976957321167,0.01611328125,10,"YGL179C, YGR202C, YKR028W, YLR174W, YML100W"
"(14, 83, 287, 362, 386)",10,-0.04364013671875,0.007263565063476562,0.01611328125,7,"YBR028C, YDR122W, YHL029C, YKL185W, YLR174W"
"(270, 349, 362, 422, 500)",10,-0.0026187896728515625,0.012948417663574218,0.01611328125,9,"YGR248W, YJR127C, YKL185W, YMR182C, YPR065W"
"(44, 207, 360, 365, 498)",10,0.006011962890625,0.01563720703125,0.01611328125,10,"YCR073C, YGL166W, YKL166C, YKR028W, YPR008W"
"(20, 174, 365, 386, 421)",10,-0.0016765594482421875,0.011719512939453124,0.01611328125,9,"YBR182C, YFR015C, YKR028W, YLR174W, YMR139W"
"(83, 270, 349, 362, 500)",10,-0.0026187896728515625,0.012384033203125,0.01611328125,9,"YDR122W, YGR248W, YJR127C, YKL185W, YPR065W"
"(10, 199, 348, 362, 386)",10,0.0037021636962890625,0.015072059631347657,0.01611328125,10,"YBL054W, YGL096W, YJR082C, YKL185W, YLR174W"
