run,run_id,stage,epoch,_step,point_loss,dist_loss,graph_reg_loss,weighted_graph_reg,norm_weighted_graph_reg,total_loss,loss,pearson
M01,lzs9pcj3,train,5,228,0.9077357053756714,0.2658660113811493,7673.79296875,7673.79296875,0.9998782873153687,7674.7265625,7674.7265625,
M01,lzs9pcj3,train,5,229,0.8032033443450928,0.19418415427207947,7661.37158203125,7661.37158203125,0.9998925924301147,7662.1943359375,7662.1943359375,
M01,lzs9pcj3,train,5,230,0.8157132863998413,0.20827427506446838,7641.98193359375,7641.98193359375,0.9998905062675476,7642.818359375,7642.818359375,
M01,lzs9pcj3,train,5,231,0.7889126539230347,0.21520844101905823,7640.55322265625,7640.55322265625,0.9998939633369446,7641.36328125,7641.36328125,
M01,lzs9pcj3,train,5,232,0.7828519344329834,0.19564546644687653,7634.65869140625,7634.65869140625,0.9998948574066162,7635.4609375,7635.4609375,
M01,lzs9pcj3,train,5,233,0.8625601530075073,0.22778236865997314,7605.22265625,7605.22265625,0.9998835921287537,7606.1083984375,7606.1083984375,
M01,lzs9pcj3,train,5,234,0.807782769203186,0.22475062310695648,7615.44921875,7615.44921875,0.9998909831047058,7616.279296875,7616.279296875,
M01,lzs9pcj3,train,5,235,0.9455684423446655,0.2578394412994385,7571.1826171875,7571.1826171875,0.9998717308044434,7572.15380859375,7572.15380859375,
M01,lzs9pcj3,train,5,236,0.9793741106987,0.31017574667930603,7577.162109375,7577.162109375,0.9998666644096375,7578.1728515625,7578.1728515625,
M01,lzs9pcj3,train,5,237,0.7998319864273071,0.19012771546840668,7529.466796875,7529.466796875,0.9998912215232849,7530.28564453125,7530.28564453125,
M01,lzs9pcj3,train,5,238,0.9487773180007935,0.26063257455825806,7552.94921875,7552.94921875,0.9998709559440613,7553.923828125,7553.923828125,
M01,lzs9pcj3,train,5,239,0.705170750617981,0.14989277720451355,7519.41259765625,7519.41259765625,0.9999042749404907,7520.1328125,7520.1328125,
M01,lzs9pcj3,train,5,240,0.7804676294326782,0.20351994037628174,7481.20849609375,7481.20849609375,0.9998929500579834,7482.009765625,7482.009765625,
M01,lzs9pcj3,train,5,241,0.9391571879386902,0.2507561445236206,7484.935546875,7484.935546875,0.9998711943626404,7485.900390625,7485.900390625,
M01,lzs9pcj3,train,5,242,0.6419937014579773,0.14300774037837982,7446.220703125,7446.220703125,0.9999118447303772,7446.876953125,7446.876953125,
M01,lzs9pcj3,train,5,243,0.8403940200805664,0.20738737285137177,7461.65966796875,7461.65966796875,0.9998846054077148,7462.52099609375,7462.52099609375,
M01,lzs9pcj3,train,5,244,0.6498723030090332,0.1572970151901245,7417.83056640625,7417.83056640625,0.9999102354049683,7418.49609375,7418.49609375,
M01,lzs9pcj3,train,5,245,1.1728413105010986,0.3600204586982727,7399.6513671875,7399.6513671875,0.9998366832733154,7400.8603515625,7400.8603515625,
M01,lzs9pcj3,train,6,258,0.8586891889572144,0.2037811577320099,7428.42578125,7428.42578125,0.9998816847801208,7429.30419921875,7429.30419921875,
M01,lzs9pcj3,train,6,259,0.747433602809906,0.21649309992790222,7385.0087890625,7385.0087890625,0.9998958706855774,7385.77783203125,7385.77783203125,
M01,lzs9pcj3,train,6,260,0.7651264667510986,0.1879158318042755,7358.4462890625,7358.4462890625,0.9998935461044312,7359.22998046875,7359.22998046875,
M01,lzs9pcj3,train,6,261,0.8580158352851868,0.24279846251010895,7314.337890625,7314.337890625,0.9998793601989746,7315.22021484375,7315.22021484375,
M01,lzs9pcj3,train,6,262,0.8793300986289978,0.23629653453826904,7312.8466796875,7312.8466796875,0.9998764991760254,7313.74951171875,7313.74951171875,
M01,lzs9pcj3,train,6,263,0.9330606460571289,0.2596897482872009,7292.57958984375,7292.57958984375,0.9998685121536255,7293.5390625,7293.5390625,
M01,lzs9pcj3,train,6,264,0.9207793474197388,0.25581565499305725,7291.55810546875,7291.55810546875,0.999870240688324,7292.50439453125,7292.50439453125,
M01,lzs9pcj3,train,6,265,0.7877570986747742,0.2144455462694168,7256.36083984375,7256.36083984375,0.9998884797096252,7257.169921875,7257.169921875,
M01,lzs9pcj3,train,6,266,0.7549756169319153,0.17969101667404175,7262.40087890625,7262.40087890625,0.9998935461044312,7263.17431640625,7263.17431640625,
M01,lzs9pcj3,train,6,267,0.8430418372154236,0.1752704381942749,7228.994140625,7228.994140625,0.9998810291290283,7229.8544921875,7229.8544921875,
M01,lzs9pcj3,train,6,268,0.8341091871261597,0.21625816822052002,7231.1943359375,7231.1943359375,0.9998816251754761,7232.0498046875,7232.0498046875,
M01,lzs9pcj3,train,6,269,0.7226704955101013,0.1826479136943817,7215.6484375,7215.6484375,0.999897301197052,7216.3896484375,7216.3896484375,
M01,lzs9pcj3,train,6,270,0.659579873085022,0.16168823838233948,7224.1923828125,7224.1923828125,0.9999065399169922,7224.8671875,7224.8671875,
M01,lzs9pcj3,train,6,271,0.8321452140808105,0.19520965218544006,7188.33349609375,7188.33349609375,0.9998815059661865,7189.1845703125,7189.1845703125,
M01,lzs9pcj3,train,6,272,0.7472093105316162,0.18150541186332703,7175.9169921875,7175.9169921875,0.9998934268951416,7176.6826171875,7176.6826171875,
M01,lzs9pcj3,train,6,273,0.7291569709777832,0.1843346506357193,7182.3994140625,7182.3994140625,0.9998958706855774,7183.146484375,7183.146484375,
M01,lzs9pcj3,train,6,274,0.808971643447876,0.19359774887561798,7156.072265625,7156.072265625,0.999884307384491,7156.900390625,7156.900390625,
M01,lzs9pcj3,train,6,275,0.8913819193840027,0.2069477140903473,7157.94921875,7157.94921875,0.9998725652694702,7158.861328125,7158.861328125,
M01,lzs9pcj3,train,6,276,0.7644209265708923,0.17249247431755066,7134.24755859375,7134.24755859375,0.9998904466629028,7135.02880859375,7135.02880859375,
M01,lzs9pcj3,train,6,277,0.8559730648994446,0.24416771531105042,7114.43701171875,7114.43701171875,0.9998762607574463,7115.3173828125,7115.3173828125,
M01,lzs9pcj3,train,6,278,0.6929689049720764,0.18136602640151978,7111.6337890625,7111.6337890625,0.9999000430107117,7112.3447265625,7112.3447265625,
M01,lzs9pcj3,train,6,279,0.964301347732544,0.2892562747001648,7086.49951171875,7086.49951171875,0.9998598694801331,7087.49267578125,7087.49267578125,
M01,lzs9pcj3,train,6,280,0.826849102973938,0.20528124272823334,7103.3203125,7103.3203125,0.9998806715011597,7104.16796875,7104.16796875,
M01,lzs9pcj3,train,6,281,0.7826354503631592,0.19073544442653656,7064.005859375,7064.005859375,0.9998865127563477,7064.80712890625,7064.80712890625,
M01,lzs9pcj3,train,6,282,0.8814486861228943,0.2318744659423828,7047.5947265625,7047.5947265625,0.9998716711997986,7048.4990234375,7048.4990234375,
M01,lzs9pcj3,train,6,283,0.9077541828155518,0.22026194632053375,7054.18115234375,7054.18115234375,0.9998682141304016,7055.11083984375,7055.11083984375,
M01,lzs9pcj3,train,6,284,0.7659706473350525,0.1776033639907837,7059.4873046875,7059.4873046875,0.9998889565467834,7060.271484375,7060.271484375,
M01,lzs9pcj3,train,6,285,0.9003390669822693,0.2740200161933899,7028.1875,7028.1875,0.9998680353164673,7029.115234375,7029.115234375,
M01,lzs9pcj3,train,6,286,0.6719925403594971,0.13487060368061066,7006.0107421875,7006.0107421875,0.9999021887779236,7006.69580078125,7006.69580078125,
M01,lzs9pcj3,train,7,299,0.7972902059555054,0.19107745587825775,7017.65673828125,7017.65673828125,0.9998836517333984,7018.47314453125,7018.47314453125,
M01,lzs9pcj3,train,7,300,1.1009083986282349,0.3559378981590271,7002.49462890625,7002.49462890625,0.9998377561569214,7003.630859375,7003.630859375,
M01,lzs9pcj3,train,7,301,0.999559760093689,0.21034057438373566,7011.4169921875,7011.4169921875,0.9998544454574585,7012.4375,7012.4375,
M01,lzs9pcj3,train,7,302,0.771898090839386,0.17499642074108124,6992.9765625,6992.9765625,0.9998871088027954,6993.76611328125,6993.76611328125,
M01,lzs9pcj3,train,7,303,0.8419959545135498,0.22225181758403778,6977.9609375,6977.9609375,0.9998761415481567,6978.8251953125,6978.8251953125,
M01,lzs9pcj3,train,7,304,0.8133040070533752,0.18927758932113647,6964.11376953125,6964.11376953125,0.9998805522918701,6964.94580078125,6964.94580078125,
M01,lzs9pcj3,train,7,305,0.8490575551986694,0.21882294118404388,6942.7216796875,6942.7216796875,0.9998745918273926,6943.5927734375,6943.5927734375,
M01,lzs9pcj3,train,7,306,0.7581010460853577,0.17441262304782867,6962.48046875,6962.48046875,0.9998885989189148,6963.255859375,6963.255859375,
M01,lzs9pcj3,train,7,307,0.8420072793960571,0.23088771104812622,6921.849609375,6921.849609375,0.9998750686645508,6922.71484375,6922.71484375,
M01,lzs9pcj3,train,7,308,0.832243025302887,0.17613181471824646,6925.6298828125,6925.6298828125,0.9998772740364075,6926.47998046875,6926.47998046875,
M01,lzs9pcj3,train,7,309,0.8909372091293335,0.24539032578468323,7084.66796875,7084.66796875,0.9998708367347717,7085.58349609375,7085.58349609375,
M01,lzs9pcj3,train,7,310,0.8166675567626953,0.20122143626213074,6985.64697265625,6985.64697265625,0.9998801946640015,6986.48388671875,6986.48388671875,
M01,lzs9pcj3,train,7,311,0.8182545304298401,0.22417111694812775,6934.35791015625,6934.35791015625,0.9998787641525269,6935.1982421875,6935.1982421875,
M01,lzs9pcj3,train,7,312,0.7495662569999695,0.17143870890140533,6936.236328125,6936.236328125,0.9998894929885864,6937.00244140625,6937.00244140625,
M01,lzs9pcj3,train,7,313,0.9707132577896118,0.2474408745765686,6905.2802734375,6905.2802734375,0.9998558759689331,6906.275390625,6906.275390625,
M01,lzs9pcj3,train,7,314,0.9049927592277527,0.20571863651275635,6898.318359375,6898.318359375,0.9998657703399658,6899.24462890625,6899.24462890625,
M01,lzs9pcj3,train,7,315,0.8859885334968567,0.1952020525932312,6889.6826171875,6889.6826171875,0.999868631362915,6890.58837890625,6890.58837890625,
M01,lzs9pcj3,train,7,316,0.9171556234359741,0.21418270468711853,6884.46240234375,6884.46240234375,0.9998636841773987,6885.40087890625,6885.40087890625,
M01,lzs9pcj3,train,7,317,0.6738497614860535,0.14665120840072632,6886.115234375,6886.115234375,0.9998999834060669,6886.80419921875,6886.80419921875,
M01,lzs9pcj3,train,7,318,0.7303586006164551,0.15641963481903076,6881.640625,6881.640625,0.9998915791511536,6882.38671875,6882.38671875,
M01,lzs9pcj3,train,7,319,0.7420366406440735,0.18743896484375,6874.3974609375,6874.3974609375,0.9998893737792969,6875.158203125,6875.158203125,
M01,lzs9pcj3,train,7,320,1.088712453842163,0.30468007922172546,6869.42041015625,6869.42041015625,0.9998371601104736,6870.53955078125,6870.53955078125,
M01,lzs9pcj3,train,7,321,0.7758896350860596,0.17878468334674835,6871.2666015625,6871.2666015625,0.9998844861984253,6872.060546875,6872.060546875,
M01,lzs9pcj3,train,7,322,0.8558446764945984,0.2123330980539322,6867.68603515625,6867.68603515625,0.9998722672462463,6868.56298828125,6868.56298828125,
M01,lzs9pcj3,train,7,323,0.8606289029121399,0.21240830421447754,6861.8603515625,6861.8603515625,0.9998714923858643,6862.7421875,6862.7421875,
M01,lzs9pcj3,train,7,324,0.768276572227478,0.20430831611156464,6848.1123046875,6848.1123046875,0.9998849034309387,6848.9013671875,6848.9013671875,
M01,lzs9pcj3,train,7,325,0.7886732816696167,0.18473142385482788,6842.732421875,6842.732421875,0.9998821020126343,6843.53955078125,6843.53955078125,
M01,lzs9pcj3,train,7,326,0.7572217583656311,0.19672264158725739,6834.15380859375,6834.15380859375,0.9998863339424133,6834.9306640625,6834.9306640625,
M01,lzs9pcj3,train,7,327,1.0501829385757446,0.288334459066391,6832.42431640625,6832.42431640625,0.99984210729599,6833.50390625,6833.50390625,
M01,lzs9pcj3,train,7,328,0.7079002857208252,0.20882515609264374,6825.9365234375,6825.9365234375,0.9998932480812073,6826.666015625,6826.666015625,
M01,lzs9pcj3,train,8,341,0.7194704413414001,0.1320580095052719,6824.2412109375,6824.2412109375,0.9998926520347595,6824.9736328125,6824.9736328125,
M01,lzs9pcj3,train,8,342,0.8339375257492065,0.19656670093536377,6821.85302734375,6821.85302734375,0.9998748898506165,6822.7060546875,6822.7060546875,
M01,lzs9pcj3,train,8,343,0.8690365552902222,0.1939900666475296,6813.6826171875,6813.6826171875,0.9998696446418762,6814.5703125,6814.5703125,
M01,lzs9pcj3,train,8,344,0.812693178653717,0.15532729029655457,6802.14892578125,6802.14892578125,0.9998782873153687,6802.9775390625,6802.9775390625,
M01,lzs9pcj3,train,8,345,0.8459279537200928,0.21133080124855042,6806.1669921875,6806.1669921875,0.9998725652694702,6807.03369140625,6807.03369140625,
M01,lzs9pcj3,train,8,346,0.7947250008583069,0.16871421039104462,6797.72509765625,6797.72509765625,0.9998805522918701,6798.5361328125,6798.5361328125,
M01,lzs9pcj3,train,8,347,0.7487173080444336,0.18679170310497284,6797.978515625,6797.978515625,0.9998871088027954,6798.74560546875,6798.74560546875,
M01,lzs9pcj3,train,8,348,0.7152440547943115,0.1413038969039917,6783.5341796875,6783.5341796875,0.99989253282547,6784.263671875,6784.263671875,
M01,lzs9pcj3,train,8,349,0.8628238439559937,0.19971856474876404,6779.5244140625,6779.5244140625,0.9998697638511658,6780.4072265625,6780.4072265625,
M01,lzs9pcj3,train,8,350,0.7197502255439758,0.13708898425102234,6779.408203125,6779.408203125,0.9998918175697327,6780.1416015625,6780.1416015625,
M01,lzs9pcj3,train,8,351,0.7685983180999756,0.18975995481014252,6771.56787109375,6771.56787109375,0.999883770942688,6772.35546875,6772.35546875,
M01,lzs9pcj3,train,8,352,0.7191417217254639,0.1713498830795288,6766.2265625,6766.2265625,0.9998911619186401,6766.962890625,6766.962890625,
M01,lzs9pcj3,train,8,353,0.8595595359802246,0.21031448245048523,6772.89208984375,6772.89208984375,0.9998700022697449,6773.7724609375,6773.7724609375,
M01,lzs9pcj3,train,8,354,0.8162798881530762,0.17433324456214905,6759.60546875,6759.60546875,0.9998766779899597,6760.439453125,6760.439453125,
M01,lzs9pcj3,train,8,355,0.6885321140289307,0.14501169323921204,6753.947265625,6753.947265625,0.9998958706855774,6754.650390625,6754.650390625,
M01,lzs9pcj3,train,8,356,0.8318310976028442,0.17107661068439484,6742.17919921875,6742.17919921875,0.9998741149902344,6743.0283203125,6743.0283203125,
M01,lzs9pcj3,train,8,357,0.7451838254928589,0.14852631092071533,6743.9794921875,6743.9794921875,0.9998873472213745,6744.7392578125,6744.7392578125,
M01,lzs9pcj3,train,8,358,0.7669610381126404,0.21493907272815704,6737.53515625,6737.53515625,0.9998829364776611,6738.3232421875,6738.3232421875,
M01,lzs9pcj3,train,8,359,0.8264689445495605,0.21457354724407196,6735.52001953125,6735.52001953125,0.9998741745948792,6736.36767578125,6736.36767578125,
M01,lzs9pcj3,train,8,360,0.7269432544708252,0.1739039123058319,6734.31982421875,6734.31982421875,0.9998894929885864,6735.064453125,6735.064453125,
M01,lzs9pcj3,train,8,361,0.8177766799926758,0.15543831884860992,6730.798828125,6730.798828125,0.9998762607574463,6731.6318359375,6731.6318359375,
M01,lzs9pcj3,train,8,362,0.841351330280304,0.22599995136260986,6724.630859375,6724.630859375,0.999871551990509,6725.4951171875,6725.4951171875,
M01,lzs9pcj3,train,8,363,0.7981871366500854,0.16781337559223175,6718.05712890625,6718.05712890625,0.9998787045478821,6718.87158203125,6718.87158203125,
M01,lzs9pcj3,train,8,364,1.0351407527923584,0.2777498662471771,6717.228515625,6717.228515625,0.9998418092727661,6718.291015625,6718.291015625,
M01,lzs9pcj3,train,8,365,0.7394234538078308,0.1847544014453888,6704.49609375,6704.49609375,0.9998869299888611,6705.25439453125,6705.25439453125,
M01,lzs9pcj3,train,8,366,0.7785437703132629,0.17420968413352966,6707.431640625,6707.431640625,0.999881386756897,6708.2275390625,6708.2275390625,
M01,lzs9pcj3,train,8,367,0.9283612966537476,0.20579814910888672,6697.8876953125,6697.8876953125,0.9998583793640137,6698.8369140625,6698.8369140625,
M01,lzs9pcj3,train,8,368,0.7235774397850037,0.15514060854911804,6692.29638671875,6692.29638671875,0.9998895525932312,6693.03564453125,6693.03564453125,
M01,lzs9pcj3,train,8,369,0.7535247802734375,0.15793940424919128,6674.900390625,6674.900390625,0.9998847246170044,6675.669921875,6675.669921875,
M01,lzs9pcj3,train,9,382,0.6340317130088806,0.12996812164783478,6716.51220703125,6716.51220703125,0.999903678894043,6717.1591796875,6717.1591796875,
M01,lzs9pcj3,train,9,383,0.6158602237701416,0.1434435099363327,6677.16845703125,6677.16845703125,0.9999055862426758,6677.798828125,6677.798828125,
M01,lzs9pcj3,train,9,384,0.8379364013671875,0.1847909688949585,6662.12646484375,6662.12646484375,0.9998714923858643,6662.98291015625,6662.98291015625,
M01,lzs9pcj3,train,9,385,0.7660930156707764,0.1595613956451416,6658.0966796875,6658.0966796875,0.9998825788497925,6658.87890625,6658.87890625,
M01,lzs9pcj3,train,9,386,0.8937298059463501,0.23664700984954834,6695.68701171875,6695.68701171875,0.9998630881309509,6696.6044921875,6696.6044921875,
M01,lzs9pcj3,train,9,387,0.8074371814727783,0.15451034903526306,6644.337890625,6644.337890625,0.9998761415481567,6645.1611328125,6645.1611328125,
M01,lzs9pcj3,train,9,388,0.8357580304145813,0.20779508352279663,6679.06005859375,6679.06005859375,0.9998717308044434,6679.916015625,6679.916015625,
M01,lzs9pcj3,train,9,389,0.7437700033187866,0.16904854774475098,6647.88232421875,6647.88232421875,0.999885618686676,6648.642578125,6648.642578125,
M01,lzs9pcj3,train,9,390,0.8702718019485474,0.2139299511909485,6640.7822265625,6640.7822265625,0.9998657703399658,6641.673828125,6641.673828125,
M01,lzs9pcj3,train,9,391,1.0227484703063965,0.23817244172096252,6628.73046875,6628.73046875,0.9998421669006348,6629.7763671875,6629.7763671875,
M01,lzs9pcj3,train,9,392,0.7458771467208862,0.1859675645828247,6617.9189453125,6617.9189453125,0.9998844861984253,6618.68359375,6618.68359375,
M01,lzs9pcj3,train,9,393,0.9524953365325928,0.22847579419612885,6610.64794921875,6610.64794921875,0.9998524785041809,6611.623046875,6611.623046875,
M01,lzs9pcj3,train,9,394,0.734893798828125,0.1718454211950302,6602.0439453125,6602.0439453125,0.9998860955238342,6602.796875,6602.796875,
M01,lzs9pcj3,train,9,395,0.8519256114959717,0.20075620710849762,6608.2255859375,6608.2255859375,0.9998680353164673,6609.09765625,6609.09765625,
M01,lzs9pcj3,train,9,396,0.8916965126991272,0.20123207569122314,6604.8427734375,6604.8427734375,0.999862015247345,6605.7548828125,6605.7548828125,
M01,lzs9pcj3,train,9,397,0.9355344176292419,0.22125244140625,6601.6435546875,6601.6435546875,0.9998549818992615,6602.60107421875,6602.60107421875,
M01,lzs9pcj3,train,9,398,0.8086504936218262,0.18798646330833435,6593.69482421875,6593.69482421875,0.9998745322227478,6594.5224609375,6594.5224609375,
M01,lzs9pcj3,train,9,399,0.9658493995666504,0.27740761637687683,6589.7919921875,6589.7919921875,0.999849259853363,6590.7861328125,6590.7861328125,
M01,lzs9pcj3,train,9,400,0.6893773078918457,0.13606898486614227,6587.19873046875,6587.19873046875,0.999893307685852,6587.9013671875,6587.9013671875,
M01,lzs9pcj3,train,9,401,0.8175251483917236,0.1983032375574112,6581.97509765625,6581.97509765625,0.9998728036880493,6582.8125,6582.8125,
M01,lzs9pcj3,train,9,402,0.8161230087280273,0.19313278794288635,6576.4990234375,6576.4990234375,0.9998729825019836,6577.33447265625,6577.33447265625,
M01,lzs9pcj3,train,9,403,0.7737828493118286,0.16598883271217346,6572.22216796875,6572.22216796875,0.999879777431488,6573.01220703125,6573.01220703125,
M01,lzs9pcj3,train,9,404,0.9948939085006714,0.2420547604560852,6567.58935546875,6567.58935546875,0.9998448491096497,6568.60888671875,6568.60888671875,
M01,lzs9pcj3,train,9,405,0.7502965331077576,0.17019155621528625,6551.333984375,6551.333984375,0.9998828768730164,6552.1015625,6552.1015625,
M01,lzs9pcj3,train,9,406,0.9794265031814575,0.27808886766433716,6556.4365234375,6556.4365234375,0.9998463988304138,6557.4443359375,6557.4443359375,
M01,lzs9pcj3,train,9,407,0.8634651899337769,0.18228131532669067,6552.748046875,6552.748046875,0.9998654127120972,6553.6298828125,6553.6298828125,
M01,lzs9pcj3,train,9,408,0.8288401365280151,0.20558497309684753,6547.833984375,6547.833984375,0.9998703002929688,6548.68359375,6548.68359375,
M01,lzs9pcj3,train,9,409,0.8229307532310486,0.17904144525527954,6543.6396484375,6543.6396484375,0.999871551990509,6544.48046875,6544.48046875,
M01,lzs9pcj3,train,9,410,0.9529024958610535,0.2615412771701813,6551.6484375,6551.6484375,0.9998505711555481,6552.62744140625,6552.62744140625,
M01,lzs9pcj3,train,9,411,1.0595232248306274,0.36465010046958923,6519.18017578125,6519.18017578125,0.9998319149017334,6520.2763671875,6520.2763671875,
M01,lzs9pcj3,train,10,437,0.8181334137916565,0.1669413149356842,6515.82666015625,6515.82666015625,0.9998718500137329,6516.66162109375,6516.66162109375,
M01,lzs9pcj3,train,10,438,0.7116531133651733,0.1565966010093689,6509.11181640625,6509.11181640625,0.9998883008956909,6509.8388671875,6509.8388671875,
M01,lzs9pcj3,train,10,439,0.9843230247497559,0.25080859661102295,6512.3017578125,6512.3017578125,0.999845027923584,6513.310546875,6513.310546875,
M01,lzs9pcj3,train,10,440,1.0290879011154175,0.28848767280578613,6522.08544921875,6522.08544921875,0.9998378753662109,6523.14306640625,6523.14306640625,
M01,lzs9pcj3,train,10,441,0.929623007774353,0.24633429944515228,6493.51171875,6493.51171875,0.9998530745506287,6494.46630859375,6494.46630859375,
M01,lzs9pcj3,train,10,442,0.7825160622596741,0.18036052584648132,6479.666015625,6479.666015625,0.9998764991760254,6480.466796875,6480.466796875,
M01,lzs9pcj3,train,10,443,0.7491211891174316,0.16331489384174347,6538.99609375,6538.99609375,0.9998829960823059,6539.7607421875,6539.7607421875,
M01,lzs9pcj3,train,10,444,0.8494419455528259,0.21883027255535126,6516.0595703125,6516.0595703125,0.9998663663864136,6516.93115234375,6516.93115234375,
M01,lzs9pcj3,train,10,445,0.7568058371543884,0.1622956097126007,6487.72216796875,6487.72216796875,0.999880850315094,6488.49560546875,6488.49560546875,
M01,lzs9pcj3,train,10,446,0.7624680399894714,0.17355254292488098,6480.482421875,6480.482421875,0.9998796582221985,6481.2626953125,6481.2626953125,
M01,lzs9pcj3,train,10,447,0.7821252346038818,0.16025161743164062,6466.55322265625,6466.55322265625,0.9998765587806702,6467.3515625,6467.3515625,
M01,lzs9pcj3,train,10,448,0.6373254656791687,0.15071675181388855,6460.5546875,6460.5546875,0.9998990297317505,6461.20654296875,6461.20654296875,
M01,lzs9pcj3,train,10,449,0.8324894905090332,0.16806627810001373,6465.755859375,6465.755859375,0.9998686909675598,6466.60546875,6466.60546875,
M01,lzs9pcj3,train,10,450,0.684846043586731,0.16567915678024292,6462.6455078125,6462.6455078125,0.999891459941864,6463.34765625,6463.34765625,
M01,lzs9pcj3,train,10,451,0.6769974231719971,0.13841618597507477,6452.89697265625,6452.89697265625,0.9998929500579834,6453.587890625,6453.587890625,
M01,lzs9pcj3,train,10,452,0.7591453194618225,0.16966047883033752,6456.9169921875,6456.9169921875,0.999879777431488,6457.69287109375,6457.69287109375,
M01,lzs9pcj3,train,10,453,0.891593337059021,0.20619013905525208,6457.3154296875,6457.3154296875,0.9998587369918823,6458.2275390625,6458.2275390625,
M01,lzs9pcj3,train,10,454,0.7993196249008179,0.20019489526748657,6448.564453125,6448.564453125,0.9998729825019836,6449.3837890625,6449.3837890625,
M01,lzs9pcj3,train,10,455,0.7707493305206299,0.1956958770751953,6448.82275390625,6448.82275390625,0.9998774528503418,6449.61328125,6449.61328125,
M01,lzs9pcj3,train,10,456,0.8259269595146179,0.18258918821811676,6444.90771484375,6444.90771484375,0.9998690485954285,6445.751953125,6445.751953125,
M01,lzs9pcj3,train,10,457,0.7904662489891052,0.19824163615703583,6441.123046875,6441.123046875,0.9998742341995239,6441.93359375,6441.93359375,
M01,lzs9pcj3,train,10,458,0.6293245553970337,0.10843491554260254,6436.27294921875,6436.27294921875,0.9999005198478699,6436.9130859375,6436.9130859375,
M01,lzs9pcj3,train,10,459,0.6809612512588501,0.1269809454679489,6441.8916015625,6441.8916015625,0.9998922944068909,6442.58544921875,6442.58544921875,
M01,lzs9pcj3,train,10,460,0.6817217469215393,0.1455494910478592,6428.23876953125,6428.23876953125,0.9998917579650879,6428.9345703125,6428.9345703125,
M01,lzs9pcj3,train,10,461,0.6731795072555542,0.13768048584461212,6439.03515625,6439.03515625,0.999893307685852,6439.72216796875,6439.72216796875,
M01,lzs9pcj3,train,10,462,0.9210929870605469,0.23832213878631592,6427.23974609375,6427.23974609375,0.9998530149459839,6428.1845703125,6428.1845703125,
M01,lzs9pcj3,train,10,463,0.8353124260902405,0.18369075655937195,6428.85595703125,6428.85595703125,0.9998672008514404,6429.70947265625,6429.70947265625,
M01,lzs9pcj3,train,10,464,1.042731761932373,0.2966057062149048,6431.01708984375,6431.01708984375,0.9998332858085632,6432.08935546875,6432.08935546875,
M01,lzs9pcj3,train,10,465,0.716179370880127,0.1634085476398468,6412.9931640625,6412.9931640625,0.9998857975006104,6413.7255859375,6413.7255859375,
M01,lzs9pcj3,train,11,478,0.6957695484161377,0.1294369101524353,6415.4921875,6415.4921875,0.9998895525932312,6416.2001953125,6416.2001953125,
M01,lzs9pcj3,train,11,479,0.788628876209259,0.17491278052330017,6401.6279296875,6401.6279296875,0.9998741149902344,6402.43359375,6402.43359375,
M01,lzs9pcj3,train,11,480,0.7485104203224182,0.15607760846614838,6400.9423828125,6400.9423828125,0.9998806715011597,6401.70703125,6401.70703125,
M01,lzs9pcj3,train,11,481,0.7223912477493286,0.16096627712249756,6397.53662109375,6397.53662109375,0.9998846054077148,6398.275390625,6398.275390625,
M01,lzs9pcj3,train,11,482,0.6677519679069519,0.14580342173576355,6397.33544921875,6397.33544921875,0.999893307685852,6398.017578125,6398.017578125,
M01,lzs9pcj3,train,11,483,0.8236304521560669,0.2125597894191742,6392.693359375,6392.693359375,0.999867856502533,6393.53759765625,6393.53759765625,
M01,lzs9pcj3,train,11,484,0.651653528213501,0.14355294406414032,6397.6884765625,6397.6884765625,0.9998958706855774,6398.3544921875,6398.3544921875,
M01,lzs9pcj3,train,11,485,0.749326765537262,0.14975641667842865,6389.634765625,6389.634765625,0.9998803734779358,6390.3984375,6390.3984375,
M01,lzs9pcj3,train,11,486,0.8024545907974243,0.20140796899795532,6388.5927734375,6388.5927734375,0.9998712539672852,6389.4150390625,6389.4150390625,
M01,lzs9pcj3,train,11,487,0.7482292652130127,0.152366504073143,6388.71337890625,6388.71337890625,0.9998804926872253,6389.4765625,6389.4765625,
M01,lzs9pcj3,train,11,488,0.8941651582717896,0.21758463978767395,6380.537109375,6380.537109375,0.9998564720153809,6381.453125,6381.453125,
M01,lzs9pcj3,train,11,489,0.7879465222358704,0.20247364044189453,6386.962890625,6386.962890625,0.9998734593391418,6387.771484375,6387.771484375,
M01,lzs9pcj3,train,11,490,1.0865895748138428,0.3608214855194092,6391.0576171875,6391.0576171875,0.9998243451118469,6392.1796875,6392.1796875,
M01,lzs9pcj3,train,11,491,0.8373308777809143,0.1911911517381668,6377.57763671875,6377.57763671875,0.9998657703399658,6378.43408203125,6378.43408203125,
M01,lzs9pcj3,train,11,492,0.7957375645637512,0.15633989870548248,6370.2021484375,6370.2021484375,0.9998726844787598,6371.0126953125,6371.0126953125,
M01,lzs9pcj3,train,11,493,0.7489397525787354,0.17052653431892395,6410.60546875,6410.60546875,0.9998805522918701,6411.37109375,6411.37109375,
M01,lzs9pcj3,train,11,494,0.7633433938026428,0.1730019599199295,6401.73974609375,6401.73974609375,0.9998781085014343,6402.5205078125,6402.5205078125,
