order,systematic,plate_label,M01_lzs9pcj3,M02_yv4r30bi,M03_c7671wgj,mean,sd,min,max,rank,sign_agree,in_training_distribution
3,YDR057W+YKL033W-A+YLR313C,YOS9+YKL033W-A+SPH1,-0.034899032725106416,-0.02469807421682498,-0.0311179615822123,-0.03023835617471456,0.005157050307743207,-0.034899032725106416,-0.02469807421682498,76,True,True
3,YKL033W-A+YLR313C+YPL081W,YKL033W-A+SPH1+YPL081W,-0.01745645664599605,-0.039236549713084906,-0.03405098892503688,-0.03024799842803928,0.01137717741985918,-0.039236549713084906,-0.01745645664599605,77,True,True
3,YDR057W+YLL012W+YPL046C,YOS9+YEH1+ELC1,-0.046140719212426726,-0.01597608245146498,-0.02875295644466379,-0.030289919369518498,0.015140938511349771,-0.046140719212426726,-0.01597608245146498,78,True,True
3,YBR203W+YPL056C+YPL081W,COS111+LCL1+YPL081W,-0.040305324912679436,-0.015116399601631038,-0.038279203579237905,-0.03123364269784946,0.013994657397786022,-0.040305324912679436,-0.015116399601631038,79,True,True
3,YBR203W+YDR057W+YPL056C,COS111+YOS9+LCL1,-0.03559473615001479,-0.02533051113642508,-0.03294700009689179,-0.03129074912777722,0.005328785437313073,-0.03559473615001479,-0.02533051113642508,80,True,True
3,YDR057W+YKL033W-A+YPL081W,YOS9+YKL033W-A+YPL081W,-0.03277055487400246,-0.029736294712322326,-0.03201011998745537,-0.03150565652459338,0.0015787799787214869,-0.03277055487400246,-0.029736294712322326,81,True,True
3,YLR313C+YPL046C+YPL056C,SPH1+ELC1+LCL1,-0.03783449600561303,-0.026690750427556306,-0.03020162291321376,-0.031575623115461034,0.0056975147032672395,-0.03783449600561303,-0.026690750427556306,82,True,True
3,YGL087C+YPL046C+YPL056C,MMS2+ELC1+LCL1,-0.059957274787285506,-0.0358939530091587,-0.0008562040612839451,-0.032235810619242716,0.02971986952442145,-0.059957274787285506,-0.0008562040612839451,83,True,True
3,YJR060W+YKL033W-A+YLR313C,YJR060W+YKL033W-A+SPH1,-0.034746226655976625,-0.029136556296762078,-0.03500178894771358,-0.03296152396681743,0.0033149828474618014,-0.03500178894771358,-0.029136556296762078,84,True,True
3,YER079W+YJR060W+YLR313C,YER079W+YJR060W+SPH1,-0.02900349979978344,-0.018554390509848685,-0.0514384688826974,-0.03299878639744317,0.01680215429211367,-0.0514384688826974,-0.018554390509848685,85,True,True
3,YDR057W+YPL046C+YPL056C,YOS9+ELC1+LCL1,-0.04527347637720537,-0.03488122511565843,-0.01897488953870785,-0.033043197010523884,0.013245288894997613,-0.04527347637720537,-0.01897488953870785,86,True,True
3,YBR203W+YDR057W+YER079W,COS111+YOS9+YER079W,-0.0348755764552131,-0.023164070742575198,-0.04163166658493662,-0.03322377126090831,0.009343948274105033,-0.04163166658493662,-0.023164070742575198,87,True,True
3,YGL087C+YPL056C+YPL081W,MMS2+LCL1+YPL081W,-0.03971421409064317,-0.036617181398633625,-0.024523418239183515,-0.0336182712428201,0.008027151813823012,-0.03971421409064317,-0.024523418239183515,88,True,True
3,YLL012W+YPL046C+YPL081W,YEH1+ELC1+YPL081W,-0.045595725291089,-0.026264796934522123,-0.03437085846325895,-0.03541046022962336,0.00970730532414384,-0.045595725291089,-0.026264796934522123,89,True,True
3,YBR203W+YDR057W+YKL033W-A,COS111+YOS9+YKL033W-A,-0.04006248153394788,-0.030313283883245258,-0.03588892276013729,-0.03542156272577681,0.0048913732999439396,-0.04006248153394788,-0.030313283883245258,90,True,True
3,YBR203W+YLL012W+YPL046C,COS111+YEH1+ELC1,-0.0628378955327341,-0.006029286324913605,-0.03759358139177987,-0.035486921083142525,0.028462836001946608,-0.0628378955327341,-0.006029286324913605,91,True,True
3,YER079W+YJR060W+YPL046C,YER079W+YJR060W+ELC1,-0.05197441288075823,-0.016985492039763718,-0.03846786431315038,-0.035809256411224115,0.017645319276977777,-0.05197441288075823,-0.016985492039763718,92,True,True
3,YDR057W+YGL087C+YKL033W-A,YOS9+MMS2+YKL033W-A,-0.03452851001214326,-0.04540493028360373,-0.029668637108824076,-0.036534025801523685,0.008057561722180279,-0.04540493028360373,-0.029668637108824076,93,True,True
3,YBR203W+YKL033W-A+YLR313C,COS111+YKL033W-A+SPH1,-0.04230553895534015,-0.031461468388793226,-0.0363519884802095,-0.03670633194144763,0.005430712299455201,-0.04230553895534015,-0.031461468388793226,94,True,True
3,YGL087C+YKL033W-A+YPL081W,MMS2+YKL033W-A+YPL081W,-0.032867004431326036,-0.04092694528856295,-0.03748774630985788,-0.03709389867658228,0.004044378645010482,-0.04092694528856295,-0.032867004431326036,95,True,True
3,YKL033W-A+YLR313C+YPL046C,YKL033W-A+SPH1+ELC1,-0.03374251851934233,-0.04323221339088118,-0.0348563868470647,-0.037277039585762735,0.0051873159677961024,-0.04323221339088118,-0.03374251851934233,96,True,True
3,YBR203W+YGL087C+YPL056C,COS111+MMS2+LCL1,-0.044539915991989316,-0.023312444234699994,-0.045107787365210775,-0.03765338253063336,0.012422862105004519,-0.045107787365210775,-0.023312444234699994,97,True,True
3,YJR060W+YPL056C+YPL081W,YJR060W+LCL1+YPL081W,-0.04143366180524075,-0.032438435887544956,-0.03986808541115868,-0.03791339436798147,0.004805635767856786,-0.04143366180524075,-0.032438435887544956,98,True,True
3,YBR203W+YPL046C+YPL056C,COS111+ELC1+LCL1,-0.048505369894646884,-0.0292899694649117,-0.03658261069171587,-0.038125983350424816,0.009700226945360843,-0.048505369894646884,-0.0292899694649117,99,True,True
3,YBR203W+YLL012W+YLR313C,COS111+YEH1+SPH1,-0.04518757752210212,-0.0244210485237163,-0.046173747661586044,-0.03859412456913482,0.012284144102375006,-0.046173747661586044,-0.0244210485237163,100,True,True
3,YDR057W+YJR060W+YKL033W-A,YOS9+YJR060W+YKL033W-A,-0.031806513682331235,-0.04057037076985032,-0.04502394359685165,-0.03913360934967773,0.006724829062525459,-0.04502394359685165,-0.031806513682331235,101,True,True
3,YBR203W+YDR057W+YLL012W,COS111+YOS9+YEH1,-0.04727648458367783,-0.02970196722209263,-0.043535627151944756,-0.040171359652571736,0.00925767989178002,-0.04727648458367783,-0.02970196722209263,102,True,True
3,YGL087C+YKL033W-A+YPL046C,MMS2+YKL033W-A+ELC1,-0.051377875875557186,-0.04149057451024837,-0.028139873163071483,-0.04033610784962568,0.011661937552106863,-0.051377875875557186,-0.028139873163071483,103,True,True
3,YBR203W+YLL012W+YPL081W,COS111+YEH1+YPL081W,-0.055105380899655464,-0.02308636206803754,-0.04288570691181409,-0.0403591499598357,0.016158341785547446,-0.055105380899655464,-0.02308636206803754,104,True,True
3,YBR203W+YKL033W-A+YPL081W,COS111+YKL033W-A+YPL081W,-0.039570039385838716,-0.04744563896212721,-0.03409547683954558,-0.04037038506250384,0.00671097027831451,-0.04744563896212721,-0.03409547683954558,105,True,True
3,YBR203W+YGL087C+YLL012W,COS111+MMS2+YEH1,-0.0587813126734795,-0.01565968912075161,-0.04819924869820297,-0.04088008349747802,0.022473233832326432,-0.0587813126734795,-0.01565968912075161,106,True,True
3,YDR057W+YJR060W+YPL056C,YOS9+YJR060W+LCL1,-0.03499493174543065,-0.034471421964872156,-0.05332030238729352,-0.04092888536586544,0.010734473786440962,-0.05332030238729352,-0.034471421964872156,107,True,True
3,YBR203W+YJR060W+YPL056C,COS111+YJR060W+LCL1,-0.0423586469217701,-0.03751770909750715,-0.043460278999061824,-0.041112211672779696,0.0031612869026964655,-0.043460278999061824,-0.03751770909750715,108,True,True
3,YDR057W+YKL033W-A+YPL046C,YOS9+YKL033W-A+ELC1,-0.04575491344152969,-0.042520188052262785,-0.035146374669866864,-0.04114049205455311,0.005437181669030419,-0.04575491344152969,-0.035146374669866864,109,True,True
3,YBR203W+YJR060W+YKL033W-A,COS111+YJR060W+YKL033W-A,-0.04191626781798834,-0.048347686293950976,-0.03525865405132228,-0.041840869387753866,0.006544841858639883,-0.048347686293950976,-0.03525865405132228,110,True,True
3,YJR060W+YKL033W-A+YPL081W,YJR060W+YKL033W-A+YPL081W,-0.04067895853676903,-0.054315356534794274,-0.03370868311869082,-0.04290099939675138,0.010481500203074916,-0.054315356534794274,-0.03370868311869082,111,True,True
3,YPL046C+YPL056C+YPL081W,ELC1+LCL1+YPL081W,-0.047365622557153944,-0.04913047449099201,-0.0334044020733132,-0.043300166373819726,0.008615293895478982,-0.04913047449099201,-0.0334044020733132,112,True,True
3,YBR203W+YGL087C+YKL033W-A,COS111+MMS2+YKL033W-A,-0.045288582207475066,-0.04526902306079286,-0.04091234474567622,-0.043823316671314706,0.002520994606092278,-0.045288582207475066,-0.04091234474567622,113,True,True
3,YDR057W+YLR313C+YPL081W,YOS9+SPH1+YPL081W,-0.04108687251607126,-0.04458701707184422,-0.04598352581590831,-0.04388580513460793,0.0025225140277891963,-0.04598352581590831,-0.04108687251607126,114,True,True
3,YBR203W+YDR057W+YLR313C,COS111+YOS9+SPH1,-0.04773105468827385,-0.039983475703740536,-0.04700502836418581,-0.04490651958540006,0.004278907495071166,-0.04773105468827385,-0.039983475703740536,115,True,True
3,YGL087C+YJR060W+YPL056C,MMS2+YJR060W+LCL1,-0.04832371153886992,-0.0462673351806733,-0.040330804217505276,-0.0449739503123495,0.004150454815461537,-0.04832371153886992,-0.040330804217505276,116,True,True
3,YBR203W+YDR057W+YPL081W,COS111+YOS9+YPL081W,-0.044750055210478965,-0.04398034415257305,-0.04783635431640196,-0.04552225122648466,0.0020406907191535075,-0.04783635431640196,-0.04398034415257305,117,True,True
3,YJR060W+YPL046C+YPL056C,YJR060W+ELC1+LCL1,-0.051933707080019,-0.04723714758383423,-0.03924504909936247,-0.046138634587738564,0.006415259810753029,-0.051933707080019,-0.03924504909936247,118,True,True
3,YDR057W+YJR060W+YLR313C,YOS9+YJR060W+SPH1,-0.044576711471712646,-0.04505509041612965,-0.05030875187683636,-0.04664685125489288,0.003180306388912534,-0.05030875187683636,-0.044576711471712646,119,True,True
3,YBR203W+YER079W+YJR060W,COS111+YER079W+YJR060W,-0.04034457895489299,-0.03073094161327562,-0.0690430772391783,-0.04670619926911564,0.0199325761962958,-0.0690430772391783,-0.03073094161327562,120,True,True
3,YJR060W+YKL033W-A+YPL046C,YJR060W+YKL033W-A+ELC1,-0.048718620024262964,-0.06129930299322266,-0.033213192277677744,-0.04774370509838779,0.014068413134251579,-0.06129930299322266,-0.033213192277677744,121,True,True
3,YDR057W+YLR313C+YPL046C,YOS9+SPH1+ELC1,-0.058343379344507514,-0.045582708484775726,-0.03941186181016394,-0.047779316546482396,0.00965501964114292,-0.058343379344507514,-0.03941186181016394,122,True,True
3,YJR060W+YLR313C+YPL081W,YJR060W+SPH1+YPL081W,-0.045244090522165,-0.05632582715716881,-0.04232754535210848,-0.04796582101048077,0.00738537988269672,-0.05632582715716881,-0.04232754535210848,123,True,True
3,YDR057W+YGL087C+YLR313C,YOS9+MMS2+SPH1,-0.048662970537712756,-0.054901376774987284,-0.04114059889392513,-0.048234982068875054,0.006890365198599846,-0.054901376774987284,-0.04114059889392513,124,True,True
3,YDR057W+YGL087C+YPL046C,YOS9+MMS2+ELC1,-0.06581014675136132,-0.04635124305265564,-0.035322118523702234,-0.049161169442573066,0.015437024682243665,-0.06581014675136132,-0.035322118523702234,125,True,True
3,YBR203W+YDR057W+YPL046C,COS111+YOS9+ELC1,-0.05345707689441842,-0.04664108947040659,-0.04807322851657212,-0.04939046496046571,0.003593849611198683,-0.05345707689441842,-0.04664108947040659,126,True,True
3,YBR203W+YKL033W-A+YPL046C,COS111+YKL033W-A+ELC1,-0.05018898745467067,-0.06114552217193991,-0.03757150712058696,-0.04963533891573251,0.011796755547134774,-0.06114552217193991,-0.03757150712058696,127,True,True
3,YBR203W+YJR060W+YLR313C,COS111+YJR060W+SPH1,-0.04583050669650138,-0.06315524617564411,-0.04404645761291218,-0.051010736828352554,0.010555213794518936,-0.06315524617564411,-0.04404645761291218,128,True,True
3,YDR057W+YGL087C+YPL081W,YOS9+MMS2+YPL081W,-0.05220082687794084,-0.05638052640177495,-0.04476941073388743,-0.051116921337867736,0.005880955719788799,-0.05638052640177495,-0.04476941073388743,129,True,True
3,YKL033W-A+YPL046C+YPL081W,YKL033W-A+ELC1+YPL081W,-0.039146091959130914,-0.07784019845094205,-0.037960114596898464,-0.051648801668990475,0.022690164931488472,-0.07784019845094205,-0.037960114596898464,130,True,True
3,YBR203W+YLR313C+YPL081W,COS111+SPH1+YPL081W,-0.0419650506752522,-0.06899670769478827,-0.04406663894181967,-0.05167613243728671,0.015036818604632594,-0.06899670769478827,-0.0419650506752522,131,True,True
3,YGL087C+YLR313C+YPL081W,MMS2+SPH1+YPL081W,-0.03649499235119,-0.06921892101924987,-0.049820255872356056,-0.05184472308093197,0.01645562905139202,-0.06921892101924987,-0.03649499235119,132,True,True
3,YBR203W+YDR057W+YGL087C,COS111+YOS9+MMS2,-0.05015937158074701,-0.051361627492473784,-0.054156051489511255,-0.051892350187577346,0.002050515181022428,-0.054156051489511255,-0.05015937158074701,133,True,True
3,YBR203W+YDR057W+YJR060W,COS111+YOS9+YJR060W,-0.047223504824494306,-0.0535945075209809,-0.055687615255277635,-0.05216854253358428,0.004408551174148324,-0.055687615255277635,-0.047223504824494306,134,True,True
3,YGL087C+YJR060W+YKL033W-A,MMS2+YJR060W+YKL033W-A,-0.05082920542288822,-0.06450012510741347,-0.042300795287222505,-0.05254337527250807,0.01119849743588015,-0.06450012510741347,-0.042300795287222505,135,True,True
3,YDR057W+YJR060W+YPL081W,YOS9+YJR060W+YPL081W,-0.04468837244174415,-0.059051400092075886,-0.05436959574163383,-0.05270312275848462,0.007325093171675234,-0.059051400092075886,-0.04468837244174415,136,True,True
3,YBR203W+YGL087C+YLR313C,COS111+MMS2+SPH1,-0.05842220040544796,-0.0483443189683317,-0.05339542806289589,-0.05338731581222519,0.005038945616059112,-0.05842220040544796,-0.0483443189683317,137,True,True
3,YJR060W+YLR313C+YPL046C,YJR060W+SPH1+ELC1,-0.055479949682483674,-0.0656780782043404,-0.041409837882214307,-0.05418928858967947,0.012185492465447414,-0.0656780782043404,-0.041409837882214307,138,True,True
3,YBR203W+YJR060W+YPL081W,COS111+YJR060W+YPL081W,-0.0507359949839375,-0.06836507584127968,-0.04407357721633196,-0.054391549347183044,0.012551555068534016,-0.06836507584127968,-0.04407357721633196,139,True,True
3,YBR203W+YLR313C+YPL046C,COS111+SPH1+ELC1,-0.05286596984318352,-0.06448590918626601,-0.046280076718486905,-0.054543985249312144,0.00921818234461728,-0.06448590918626601,-0.046280076718486905,140,True,True
3,YGL087C+YLR313C+YPL046C,MMS2+SPH1+ELC1,-0.0607308320625841,-0.06586322455138033,-0.04152625006196618,-0.056040102225310216,0.012828651200703737,-0.06586322455138033,-0.04152625006196618,141,True,True
3,YDR057W+YPL046C+YPL081W,YOS9+ELC1+YPL081W,-0.05397057331195116,-0.06363703769529677,-0.05149714632274401,-0.05636825244333065,0.006415285616956953,-0.06363703769529677,-0.05149714632274401,142,True,True
3,YGL087C+YJR060W+YLR313C,MMS2+YJR060W+SPH1,-0.0642076994615286,-0.06251010731164473,-0.04945966167938793,-0.05872582281752042,0.008069495737356483,-0.0642076994615286,-0.04945966167938793,143,True,True
3,YDR057W+YJR060W+YPL046C,YOS9+YJR060W+ELC1,-0.05681247546898008,-0.06483116375927979,-0.06042734665629459,-0.06069032862818482,0.004015807529302405,-0.06483116375927979,-0.05681247546898008,144,True,True
3,YBR203W+YJR060W+YPL046C,COS111+YJR060W+ELC1,-0.05875571647381133,-0.07330411294846356,-0.05027993541280216,-0.06077992161169235,0.011644794658068546,-0.07330411294846356,-0.05027993541280216,145,True,True
3,YBR203W+YGL087C+YPL046C,COS111+MMS2+ELC1,-0.06754227944175202,-0.05171274943241209,-0.06440120567519558,-0.061218744849786566,0.008380903755448792,-0.06754227944175202,-0.05171274943241209,146,True,True
3,YLR313C+YPL046C+YPL081W,SPH1+ELC1+YPL081W,-0.04822430190247452,-0.09079025403844845,-0.04735052426848698,-0.06212169340313666,0.024831545431443173,-0.09079025403844845,-0.04735052426848698,147,True,True
3,YDR057W+YGL087C+YJR060W,YOS9+MMS2+YJR060W,-0.057100410090438786,-0.06509202779773646,-0.06744007187074352,-0.06321083658630626,0.005420453091139642,-0.06744007187074352,-0.057100410090438786,148,True,True
3,YBR203W+YGL087C+YPL081W,COS111+MMS2+YPL081W,-0.06265464966958231,-0.0746095492979511,-0.059535657715821505,-0.06559995222778497,0.007956862272715656,-0.0746095492979511,-0.059535657715821505,149,True,True
3,YGL087C+YJR060W+YPL081W,MMS2+YJR060W+YPL081W,-0.06943593063782721,-0.07309105512971711,-0.061467529754536156,-0.0679981718406935,0.005943647727273249,-0.07309105512971711,-0.061467529754536156,150,True,True
3,YBR203W+YPL046C+YPL081W,COS111+ELC1+YPL081W,-0.058631212154329364,-0.09692334933519077,-0.0530285894228667,-0.06952771697079561,0.023890120339830796,-0.09692334933519077,-0.0530285894228667,151,True,True
3,YJR060W+YPL046C+YPL081W,YJR060W+ELC1+YPL081W,-0.06104536968767554,-0.09954477273638618,-0.05210563299747193,-0.07089859180717788,0.025207786185903868,-0.09954477273638618,-0.05210563299747193,152,True,True
3,YBR203W+YGL087C+YJR060W,COS111+MMS2+YJR060W,-0.07041403126238924,-0.09245672199386251,-0.06291388095104777,-0.0752615447357665,0.01535638806413101,-0.09245672199386251,-0.06291388095104777,153,True,True
3,YDR057W+YER079W+YJR060W,YOS9+YER079W+YJR060W,-0.032442751569707634,-0.02997132121982345,-0.16584705218308496,-0.07608704165753867,0.0777442705873122,-0.16584705218308496,-0.02997132121982345,154,True,True
3,YGL087C+YPL046C+YPL081W,MMS2+ELC1+YPL081W,-0.07846072906523097,-0.10136061721708822,-0.06335467631825609,-0.08105867420019176,0.019135696357712728,-0.10136061721708822,-0.06335467631825609,155,True,True
3,YGL087C+YJR060W+YPL046C,MMS2+YJR060W+ELC1,-0.09553383919846083,-0.09222413142404343,-0.06959712108379293,-0.08578503056876574,0.01411647447163292,-0.09553383919846083,-0.06959712108379293,156,True,True
3,YJR060W+YLL012W+YLR313C,YJR060W+YEH1+SPH1,-0.1718138023483951,-0.10251889427249063,-0.10698268597119212,-0.1271051275306926,0.03878312212868695,-0.1718138023483951,-0.10251889427249063,157,True,True
3,YJR060W+YLL012W+YPL081W,YJR060W+YEH1+YPL081W,-0.1829356301435156,-0.10202892388467646,-0.10515477492612088,-0.13003977631810434,0.04583580751031647,-0.1829356301435156,-0.10202892388467646,158,True,True
3,YJR060W+YLL012W+YPL046C,YJR060W+YEH1+ELC1,-0.18041702141234853,-0.13081461817973472,-0.08942290867214418,-0.1335515160880758,0.04555875432850163,-0.18041702141234853,-0.08942290867214418,159,True,True
3,YJR060W+YLL012W+YPL056C,YJR060W+YEH1+LCL1,-0.1789584301946049,-0.06688981013989836,-0.1865371074443803,-0.14412844925962784,0.06699787024238099,-0.1865371074443803,-0.06688981013989836,160,True,True
3,YER079W+YJR060W+YLL012W,YER079W+YJR060W+YEH1,-0.1390984956176572,-0.06996336770800776,-0.23156868101073505,-0.14687684811213333,0.08108295997041798,-0.23156868101073505,-0.06996336770800776,161,True,True
3,YJR060W+YKL033W-A+YLL012W,YJR060W+YKL033W-A+YEH1,-0.2729464083868628,-0.10467546082296526,-0.07650620959351588,-0.15137602626778132,0.10622097267085052,-0.2729464083868628,-0.07650620959351588,162,True,True
3,YBR203W+YJR060W+YLL012W,COS111+YJR060W+YEH1,-0.21490400145659447,-0.18156503434643437,-0.12892134406379605,-0.17513012662227498,0.043351013496176455,-0.21490400145659447,-0.12892134406379605,163,True,True
3,YDR057W+YJR060W+YLL012W,YOS9+YJR060W+YEH1,-0.14109534610549998,-0.0848210226858399,-0.31389788437664845,-0.17993808438932946,0.11937596440895047,-0.31389788437664845,-0.0848210226858399,164,True,True
3,YGL087C+YJR060W+YLL012W,MMS2+YJR060W+YEH1,-0.19505934477821088,-0.2084236228957038,-0.1549680187462783,-0.186150328806731,0.027819118029335184,-0.2084236228957038,-0.1549680187462783,165,True,True
