gene1,gene2,gene3,triple,systematic,corrected_M01_lzs9pcj3,asrun_M01_lzs9pcj3,corrected_M02_yv4r30bi,asrun_M02_yv4r30bi,corrected_M03_c7671wgj,asrun_M03_c7671wgj,corrected_mean,corrected_sd,asrun_mean,stored_prediction,corrected_rank,asrun_rank,panel
YDR155C,YKR054C,YMR244W,YDR155C+YKR054C+YMR244W,YDR155C+YKR054C+YMR244W,-0.0035537194059316064,0.2854279150149922,-0.022111719268327563,0.40084891700316816,-0.018462350904721918,0.07615739866069508,-0.014709263192993696,0.009831789778677946,0.25414474355961847,,736,380.0,panel_24
YBR246W,YKL033W-A,YLR351C,YBR246W+YKL033W-A+YLR351C,YBR246W+YKL033W-A+YLR351C,-0.01872608735111867,0.007561237046400816,-0.010410714294791892,-0.0049024589312738655,-0.01504953622317037,0.17355294446440458,-0.014728779289693647,0.0041669558462085225,0.05873724085984385,,737,895.0,panel_24
YJL017W,YJR060W,YLL005C,YJL017W+YJR060W+YLL005C,YJL016W+YJR060W+YLL005C,-0.019902396378650294,,-0.01580639591867291,,-0.008515318396059948,,-0.014741370231127718,0.005767763520789214,,,738,,panel_24
YDR057W,YKL200C,YLR104W,YDR057W+YKL200C+YLR104W,YDR057W+YKL201C+YLR104W,-0.023903283559037952,,-0.027956359573022754,,0.007520621744894356,,-0.014779673795722115,0.019418657064609643,,0.37939453125,739,,panel_24
YDR155C,YLL012W,YLR312C-B,YDR155C+YLL012W+YLR312C-B,YDR155C+YLL012W+YLR313C,0.0008170042015707198,,-0.02082799330770117,,-0.02476423104137981,,-0.01492507338250342,0.013774369200484865,,,740,,panel_24
YBR158W,YDR057W,YOR126C,YBR158W+YDR057W+YOR126C,YBR158W+YDR057W+YOR126C,-0.01898215587293893,0.515589394927332,-0.017700230469964502,0.1796031650887387,-0.008107299777019832,0.4666132614686852,-0.014929895373307753,0.005943205464020515,0.38726860716158534,0.46630859375,741,232.0,panel_24
YKR054C,YMR244W,YPR053C,YKR054C+YMR244W+YPR053C,YKR054C+YMR244W+YPR053C,-0.0031276329921492924,0.05573139753581155,-0.00047682609266436714,0.016428302852690906,-0.041383887227217794,0.17781642365297462,-0.014996115437343818,0.022890883978790355,0.08332537468049235,,742,834.0,panel_24
YBR246W,YLR351C,YPR053C,YBR246W+YLR351C+YPR053C,YBR246W+YLR351C+YPR053C,-0.0248245657486265,-0.003500324858597889,-0.018757685723860176,-0.006082136698475282,-0.001487663400630071,0.28584369865674397,-0.015023304957705583,0.012108342272167125,0.0920870790332236,,743,819.0,panel_24
YKL033W-A,YKR054C,YMR244W,YKL033W-A+YKR054C+YMR244W,YKL033W-A+YKR054C+YMR244W,0.0007091771938274663,0.07887718718630768,-0.013706878764755376,0.42405207562563707,-0.032290567682803126,0.14347926508857775,-0.015096089751243678,0.01654367615901652,0.21546950930017417,,744,462.0,panel_24
YDR057W,YLR104W,YMR244W,YDR057W+YLR104W+YMR244W,YDR057W+YLR104W+YMR244W,-0.020152780417412253,0.00208208260674499,-0.022828013154091567,0.19864411316410613,-0.0023344364406394803,0.27248821404803514,-0.015105076670714432,0.011140294271847437,0.15773813660629543,0.2724609375,745,609.0,panel_24
YGL087C,YKR054C,YMR244W,YGL087C+YKR054C+YMR244W,YGL087C+YKR054C+YMR244W,0.0024543097219253043,0.04524482533431179,-0.019148314349703523,0.37909078979673294,-0.028774913821014374,0.13368138073604607,-0.01515630614959753,0.015992754543105125,0.1860056652890303,,746,536.0,panel_24
YDR057W,YGL087C,YLL012W,YDR057W+YGL087C+YLL012W,YDR057W+YGL087C+YLL012W,-0.019336944917205064,0.02709515141126722,-0.03141432394472263,0.35059384838702967,0.00519452750663516,0.409205917821168,-0.015185580451764177,0.0186541515845827,0.26229830587315495,0.4091796875,747,364.0,panel_24
YGL087C,YJL017W,YPL081W,YGL087C+YJL017W+YPL081W,YGL087C+YJL016W+YPL081W,-0.021611445165782513,,-0.025934944199685214,,0.001967824497273089,,-0.015192854956064879,0.015017984233884433,,,748,,panel_24
YJR060W,YLR351C,YOR126C,YJR060W+YLR351C+YOR126C,YJR060W+YLR351C+YOR126C,-0.01789238767944302,0.48902340548081014,-0.024929816356336863,0.538771738726264,-0.002768811075822889,0.34952085931690935,-0.015197005037200922,0.01132370762832638,0.45910533450799446,,749,181.0,panel_24
YDR057W,YLL005C,YLR351C,YDR057W+YLL005C+YLR351C,YDR057W+YLL005C+YLR351C,-0.025890128225457727,0.04557073569632119,-0.02009229864891231,0.013388282791925162,0.00017332275229907206,0.24358557966103386,-0.015269701374023656,0.013684624677875006,0.1008481993830934,,750,797.0,panel_24
YKL033W-A,YLR312C-B,YMR244W,YKL033W-A+YLR312C-B+YMR244W,YKL033W-A+YLR313C+YMR244W,-0.0017618892737249576,,-0.017066541644311102,,-0.027098106328256457,,-0.015308845748764172,0.012759235666939463,,,751,,panel_24
YDR057W,YER079W,YKL033W-A,YDR057W+YER079W+YKL033W-A,YDR057W+YER079W+YKL033W-A,-0.01740181302071005,0.5028343123952237,-0.012374796990119747,0.543671125857091,-0.016358058973575472,0.4348248629631729,-0.015378222994801757,0.0026528817259590665,0.49377676707182916,0.434814453125,752,150.0,panel_24
YBR203W,YDR155C,YER079W,YBR203W+YDR155C+YER079W,YBR203W+YDR155C+YER079W,-0.011248482896815869,0.6017648760187503,-0.004563051457127269,0.5509994520626164,-0.030497858953878344,0.597948101043128,-0.015436464435940494,0.01346506412916108,0.5835708097081649,,753,87.0,panel_24
YLL005C,YPL081W,YPR053C,YLL005C+YPL081W+YPR053C,YLL005C+YPL081W+YPR053C,-0.01032481732508932,0.027199165196129742,0.005641689871948899,0.014897400862564147,-0.041711057036883235,0.3070829334288926,-0.01546472816334122,0.024091174162374534,0.11639316649586216,,754,754.0,panel_24
YDR155C,YKL033W-A,YKR054C,YDR155C+YKL033W-A+YKR054C,YDR155C+YKL033W-A+YKR054C,0.0017836236786755184,0.4000898396051126,-0.02455139569991392,0.5166697144353066,-0.02368719778679511,0.11814807734036734,-0.015484989936011169,0.014961299129362615,0.3449692104602622,,755,278.0,panel_24
YBR246W,YJL017W,YKR054C,YBR246W+YJL017W+YKR054C,YBR246W+YJL016W+YKR054C,-0.01381574415692462,,-0.01411827036561682,,-0.018639773707865223,,-0.01552459607680222,0.0027020601920651013,,,756,,panel_24
YKL200C,YLR104W,YLR312C-B,YKL200C+YLR104W+YLR312C-B,YKL201C+YLR104W+YLR313C,-0.01067607195010067,,-0.02376037018729022,,-0.012169328380471288,,-0.015535256839287392,0.007162179897372833,,,757,,panel_24
YJL017W,YPL046C,YPR053C,YJL017W+YPL046C+YPR053C,YJL016W+YPL046C+YPR053C,-0.030202882360869796,,0.013398199999516101,,-0.02987106503852153,,-0.015558582466625073,0.025077858038066534,,,758,,panel_24
YER079W,YPL046C,YPL081W,YER079W+YPL046C+YPL081W,YER079W+YPL046C+YPL081W,-0.044048305305581216,0.0449901152436834,0.01791709064776847,0.05581433254104162,-0.020572693086659103,0.2200167287221508,-0.015567969248157282,0.031284389388936504,0.1069403921689586,,759,778.0,panel_24
YKL033W-A,YKL200C,YLR312C-B,YKL033W-A+YKL200C+YLR312C-B,YKL033W-A+YKL201C+YLR313C,-0.0015399389626586128,,-0.020019454308135988,,-0.025303125691509037,,-0.015620839654101213,0.012477304157291765,,0.29931640625,760,,panel_24
YBR158W,YDR057W,YLL005C,YBR158W+YDR057W+YLL005C,YBR158W+YDR057W+YLL005C,-0.02160662513893722,0.1472456621579585,-0.00770874421968121,0.018150307170614215,-0.01759709810992114,0.2895713017216778,-0.015637489156179855,0.007153168804812474,0.15165575701675016,,761,634.0,panel_24
YKR054C,YLL005C,YLR312C-B,YKR054C+YLL005C+YLR312C-B,YKR054C+YLL005C+YLR313C,-0.0011071339235435417,,-0.00896229622778187,,-0.03692133800756618,,-0.015663589386297198,0.018824048476358088,,,762,,panel_24
YKR054C,YLL005C,YPL081W,YKR054C+YLL005C+YPL081W,YKR054C+YLL005C+YPL081W,-0.010658678893127792,0.5701321965264226,0.004121251855611057,0.16844346336470437,-0.040593968444794834,0.598094227137639,-0.015710465160770525,0.022781640415012162,0.4455566290095887,,763,192.0,panel_24
YBR246W,YGL087C,YLR351C,YBR246W+YGL087C+YLR351C,YBR246W+YGL087C+YLR351C,-0.029427130479176552,0.021013736832638057,-0.03697336375400427,0.0028048896091673377,0.019198978342729243,0.1513272378886628,-0.01573383863015053,0.0304870904712973,0.05838195477682273,,764,896.0,panel_24
YLR312C-B,YOR126C,YPL081W,YLR312C-B+YOR126C+YPL081W,YLR313C+YOR126C+YPL081W,0.002627980577710064,,-0.015537658446965329,,-0.03451043844659969,,-0.01580670543861832,0.018570671275403357,,,765,,panel_24
YDR155C,YKL200C,YPL046C,YDR155C+YKL200C+YPL046C,YDR155C+YKL201C+YPL046C,-0.015734658779447495,,-0.023808802360027106,,-0.007897612111993689,,-0.015813691083822762,0.007955889538959775,,0.3984375,766,,panel_24
YGL087C,YJL017W,YKR054C,YGL087C+YJL017W+YKR054C,YGL087C+YJL016W+YKR054C,-0.008044135083348426,,-0.029613270432376267,,-0.00988721229151121,,-0.0158482059357453,0.011956462012071966,,,767,,panel_24
YLR104W,YLR312C-B,YMR244W,YLR104W+YLR312C-B+YMR244W,YLR104W+YLR313C+YMR244W,-0.006379205614891442,,-0.021605281790950805,,-0.019566277514644473,,-0.015850254973495573,0.008265286841636875,,,768,,panel_24
YBR246W,YKL200C,YPL081W,YBR246W+YKL200C+YPL081W,YBR246W+YKL201C+YPL081W,-0.007032694447164263,,-0.02118105909574333,,-0.019352441025416077,,-0.015855398189441223,0.007695195709322327,,,769,,panel_24
YDR155C,YGL087C,YPL046C,YDR155C+YGL087C+YPL046C,YDR155C+YGL087C+YPL046C,-0.03556795591871789,0.10568002066658867,-0.0032388970853370865,0.07771645911001777,-0.008899923166722107,0.3898545272109919,-0.015902258723592362,0.017264603635800808,0.19108366899586612,0.389892578125,770,523.0,panel_24
YBR246W,YKL033W-A,YLR104W,YBR246W+YKL033W-A+YLR104W,YBR246W+YKL033W-A+YLR104W,-0.020500507693421377,0.0017180353024265176,-0.014876636967615,0.014886456111601144,-0.012608049806928635,0.16141471978605534,-0.015995064822655003,0.00406335865051467,0.05933973706669434,,771,893.0,panel_24
YBR158W,YDR155C,YLR312C-B,YBR158W+YDR155C+YLR312C-B,YBR158W+YDR155C+YLR313C,0.006267030143379362,,-0.030750351813303888,,-0.02378595318915361,,-0.01608975828635938,0.019672193668172636,,,772,,panel_24
YDR155C,YMR244W,YPL081W,YDR155C+YMR244W+YPL081W,YDR155C+YMR244W+YPL081W,0.002952510826419742,0.4925234633081518,-0.033984845298286825,0.3917699133061371,-0.017424273799042912,0.5399422558028985,-0.016152202756969998,0.018501505152903365,0.4747452108057291,,773,168.0,panel_24
YDR057W,YLL012W,YLR351C,YDR057W+YLL012W+YLR351C,YDR057W+YLL012W+YLR351C,-0.03646160567590097,0.070336465384184,-0.015122046376675687,0.2280298324556284,0.0029901453094468722,0.45065200228444724,-0.016197835581043263,0.019747864587383847,0.24967276670808655,,774,391.0,panel_24
YER079W,YJR060W,YMR244W,YER079W+YJR060W+YMR244W,YER079W+YJR060W+YMR244W,-0.01805489979128729,0.3357476604161497,-0.003935322618706926,0.2798522874505043,-0.02666834055504188,0.5555212160615092,-0.016219520988345365,0.011477107110946908,0.3903737213093877,,775,229.0,panel_24
YBR246W,YER079W,YPL046C,YBR246W+YER079W+YPL046C,YBR246W+YER079W+YPL046C,-0.046243948670605245,0.05338986940756387,0.017655907976596417,-0.010997522632470265,-0.02060791048601103,0.47788569507033873,-0.016398650393339955,0.0321572126089785,0.17342601394847745,0.477783203125,776,560.0,panel_24
YGL087C,YLR351C,YPR053C,YGL087C+YLR351C+YPR053C,YGL087C+YLR351C+YPR053C,-0.02415908906746298,0.019858857269265864,-0.04037400251794702,0.013039774017333063,0.015272265653299543,0.25004274516871927,-0.016420275310703485,0.02861893986712173,0.09431379215177273,,777,813.0,panel_24
YBR246W,YLR312C-B,YOR126C,YBR246W+YLR312C-B+YOR126C,YBR246W+YLR313C+YOR126C,-0.0043758783043534415,,-0.022838232025791737,,-0.02211452285914272,,-0.016442877729762634,0.01045659098794116,,0.28662109375,778,,panel_24
YLL005C,YPL046C,YPR053C,YLL005C+YPL046C+YPR053C,YLL005C+YPL046C+YPR053C,-0.025579106872639507,0.029067740563125194,-0.0017993790522496918,0.007451844213390591,-0.02235840320824975,0.16350012377316261,-0.01657896304437965,0.012900399616243346,0.06667323618322614,,779,872.0,panel_24
YDR057W,YDR155C,YMR244W,YDR057W+YDR155C+YMR244W,YDR057W+YDR155C+YMR244W,-0.012311248146059245,0.10717100306806088,-0.024047032163288115,0.2122572340053029,-0.013608483945277437,0.22050750606145716,-0.016655588084874932,0.0064339559644844705,0.17997858104494033,,780,545.0,panel_24
YBR246W,YLL012W,YLR312C-B,YBR246W+YLL012W+YLR312C-B,YBR246W+YLL012W+YLR313C,0.001874495278079362,,-0.020756847712939945,,-0.031234841341333478,,-0.016705731258731354,0.016922343254956382,,,781,,panel_24
YBR158W,YDR057W,YKL200C,YBR158W+YDR057W+YKL200C,YBR158W+YDR057W+YKL201C,-0.016117240515177128,,-0.017563195777545393,,-0.01646243004186736,,-0.016714288778196626,0.0007551630767533928,,,782,,panel_24
YBR158W,YKR054C,YLR351C,YBR158W+YKR054C+YLR351C,YBR158W+YKR054C+YLR351C,-0.03347557406368398,0.4113791965632939,-0.022002207655074327,0.4991010983778582,0.0053060121917028295,0.21742668592991807,-0.01672392317568516,0.01992230090639689,0.3759689936236901,,783,242.0,panel_24
YBR246W,YDR057W,YLL005C,YBR246W+YDR057W+YLL005C,YBR246W+YDR057W+YLL005C,-0.026081581237781256,-0.05744045341596562,-0.010126535391493097,-0.006232601335632264,-0.014203973610399247,0.1978205399794972,-0.0168040300798912,0.00828921541659399,0.044715828409299774,,784,922.0,panel_24
YKL200C,YLR312C-B,YLR351C,YKL200C+YLR312C-B+YLR351C,YKL201C+YLR313C+YLR351C,0.00012953809224501393,,-0.025853068789638816,,-0.02470570066258645,,-0.016809743786660086,0.014681061485277416,,,785,,panel_24
YJL017W,YLR104W,YPL046C,YJL017W+YLR104W+YPL046C,YJL016W+YLR104W+YPL046C,-0.022958627114485784,,-0.016410573038790375,,-0.011147489523847018,,-0.01683889655904106,0.005917206991034704,,0.379638671875,786,,panel_24
YDR057W,YJL017W,YKL033W-A,YDR057W+YJL017W+YKL033W-A,YDR057W+YJL016W+YKL033W-A,-0.01627829804039471,,-0.015936515432738094,,-0.018439237777752845,,-0.016884683750295216,0.0013570860348326083,,0.37060546875,787,,panel_24
YJL017W,YKL033W-A,YPL046C,YJL017W+YKL033W-A+YPL046C,YJL016W+YKL033W-A+YPL046C,-0.02261660506094247,,-0.008035649130550734,,-0.020096697288705022,,-0.016916317160066075,0.007793406333753399,,0.358642578125,788,,panel_24
YJR060W,YLL005C,YOR126C,YJR060W+YLL005C+YOR126C,YJR060W+YLL005C+YOR126C,-0.030603145384201676,0.45396982482340287,-0.013826483870563379,0.06164914236657727,-0.006468799383982595,0.2633821510804062,-0.01696614287958255,0.012369711323804575,0.2596670394234621,,789,370.0,panel_24
YBR203W,YJL017W,YKL200C,YBR203W+YJL017W+YKL200C,YBR203W+YJL016W+YKL201C,-0.01748313977915779,,-0.004197886110203962,,-0.029240575737826645,,-0.0169738672090628,0.012529109898925323,,,790,,panel_24
YJL017W,YLR351C,YPL046C,YJL017W+YLR351C+YPL046C,YJL016W+YLR351C+YPL046C,-0.02749802432326341,,-0.015866316780469753,,-0.007624049428588938,,-0.0169961301774407,0.00998504272712536,,,791,,panel_24
YBR158W,YLL012W,YLR312C-B,YBR158W+YLL012W+YLR312C-B,YBR158W+YLL012W+YLR313C,0.004955692489755005,,-0.013613552373662671,,-0.04238523484219736,,-0.017014364908701677,0.0238529871208232,,,792,,panel_24
YLL005C,YLR104W,YPL046C,YLL005C+YLR104W+YPL046C,YLL005C+YLR104W+YPL046C,-0.02700448864275828,0.012107922271517368,-0.020525773005269737,0.011266411384813341,-0.0036514571632716274,0.306576952218481,-0.017060572937099883,0.012055983097815247,0.10998376195827057,,793,769.0,panel_24
YDR155C,YLR104W,YPL081W,YDR155C+YLR104W+YPL081W,YDR155C+YLR104W+YPL081W,-0.016625329603551925,0.6359053495839291,-0.046656146280258534,0.7335518497601071,0.011952621817284376,0.6450168726719351,-0.017109618022175362,0.0293073851773269,0.6714913573386571,,794,28.0,panel_24
YBR246W,YDR155C,YKR054C,YBR246W+YDR155C+YKR054C,YBR246W+YDR155C+YKR054C,-0.001542527617795943,-0.02390406034411922,-0.029048998289058058,0.011873930848991038,-0.020752741310253054,0.14360051897728277,-0.017114755739035686,0.01410948923453787,0.043856796494051525,,795,924.0,panel_24
YDR057W,YKL033W-A,YLL012W,YDR057W+YKL033W-A+YLL012W,YDR057W+YKL033W-A+YLL012W,-0.020091061826064467,0.06334024119650997,-0.01772982937528202,0.34960221812716863,-0.013550535212594687,0.4491503183487001,-0.017123808804647058,0.0033121092666760195,0.28736425922412623,0.44921875,796,335.0,panel_24
YBR203W,YER079W,YKL200C,YBR203W+YER079W+YKL200C,YBR203W+YER079W+YKL201C,-0.01925578784481877,,-0.0036586377117716435,,-0.028458585065274388,,-0.017124336873954937,0.012536612764819061,,0.65478515625,797,,panel_24
YBR158W,YJR060W,YKL200C,YBR158W+YJR060W+YKL200C,YBR158W+YJR060W+YKL201C,-0.016492121331818328,,-0.008726910080100521,,-0.026177318113646774,,-0.017132116508521877,0.008742790201301113,,,798,,panel_24
YGL087C,YLL005C,YPL046C,YGL087C+YLL005C+YPL046C,YGL087C+YLL005C+YPL046C,-0.049568023198224724,0.006365832680754932,-0.0021666951700017745,0.01276034632375464,0.00029955409880638197,0.2963887295918112,-0.017145054756473373,0.028106178294017087,0.10517163619877358,,799,784.0,panel_24
YER079W,YJR060W,YLL005C,YER079W+YJR060W+YLL005C,YER079W+YJR060W+YLL005C,-0.0286955950142937,0.5858502239393883,-0.010742849778505361,0.13972273243556882,-0.01203308178553754,0.581122604352357,-0.0171571755261122,0.01001336695981564,0.4355651869091047,,800,201.0,panel_24
YBR158W,YKR054C,YMR244W,YBR158W+YKR054C+YMR244W,YBR158W+YKR054C+YMR244W,-0.0005592949325756418,0.2458876237281847,-0.016108852367539853,0.3154036440545521,-0.034837513986231,0.13056911212111974,-0.0171685537621155,0.01716366221576399,0.23062012663461887,,801,438.0,panel_24
YKL033W-A,YOR126C,YPL046C,YKL033W-A+YOR126C+YPL046C,YKL033W-A+YOR126C+YPL046C,-0.03345632977891579,0.024580924351286712,-0.014260667137577496,0.03787973381547398,-0.0038629901642159518,0.11473216871629549,-0.01719332902690308,0.015013054875859468,0.059064275627685396,,802,894.0,panel_24
YDR155C,YLR312C-B,YLR351C,YDR155C+YLR312C-B+YLR351C,YDR155C+YLR313C+YLR351C,-0.002580192763425781,,-0.030751501907720327,,-0.018360381836899774,,-0.017230692169348628,0.014119589717289317,,,803,,panel_24
YDR057W,YLR351C,YMR244W,YDR057W+YLR351C+YMR244W,YDR057W+YLR351C+YMR244W,-0.021288276176365733,-0.001121472395735382,-0.020725139044258503,0.13716235830847884,-0.009699883593181063,0.26850202450866933,-0.017237766271268436,0.006534067439875924,0.1348476368071376,,804,690.0,panel_24
YBR158W,YBR246W,YKL033W-A,YBR158W+YBR246W+YKL033W-A,YBR158W+YBR246W+YKL033W-A,-0.014978447190429628,-0.0001067742585217045,-0.014748450460599742,0.010715314421465755,-0.022157868220837713,0.12190835062833072,-0.017294921957289027,0.004213004794152827,0.044172296930424924,,805,923.0,panel_24
YBR203W,YER079W,YMR244W,YBR203W+YER079W+YMR244W,YBR203W+YER079W+YMR244W,-0.016855078874542205,0.5892294652909833,-0.005910676710666059,0.42103881317136005,-0.029287384580575733,0.5389759049953909,-0.017351046721928,0.011696243233962117,0.5164147278192447,,806,136.0,panel_24
YJL017W,YLR312C-B,YPL081W,YJL017W+YLR312C-B+YPL081W,YJL016W+YLR313C+YPL081W,-0.00428731632078589,,-0.022920963407748074,,-0.025009018268215208,,-0.01740576599891639,0.011408781036697643,,,807,,panel_24
YDR057W,YER079W,YPL081W,YDR057W+YER079W+YPL081W,YDR057W+YER079W+YPL081W,-0.030214454950260133,0.4910977082286978,0.0015564074435024267,0.31107274293756915,-0.023784186568713932,0.23453024151337196,-0.01748074469182388,0.016797230692359603,0.3455668975598796,,808,277.0,panel_24
YBR246W,YDR057W,YOR126C,YBR246W+YDR057W+YOR126C,YBR246W+YDR057W+YOR126C,-0.0260705007379691,0.00033225637364760197,-0.02031683478701496,-0.0162576670434244,-0.00608159511712918,0.3431369529381504,-0.017489643547371078,0.010289987595174774,0.10907051408945785,0.3427734375,809,775.0,panel_24
YKL033W-A,YLR312C-B,YPR053C,YKL033W-A+YLR312C-B+YPR053C,YKL033W-A+YLR313C+YPR053C,-0.017558166471224324,,-0.003737971130347609,,-0.031178909044680864,,-0.0174916822154176,0.013720589765814577,,,810,,panel_24
YDR155C,YKL033W-A,YLR312C-B,YDR155C+YKL033W-A+YLR312C-B,YDR155C+YKL033W-A+YLR313C,-0.0013414552911893418,,-0.026651055201582997,,-0.024490435039640577,,-0.017494315177470972,0.014030439471036988,,,811,,panel_24
YER079W,YKR054C,YLR312C-B,YER079W+YKR054C+YLR312C-B,YER079W+YKR054C+YLR313C,-0.013093394364167824,,-1.9261500434070503e-05,,-0.039534295959696326,,-0.01754898394143274,0.02013078974953404,,0.6650390625,812,,panel_24
YKL033W-A,YLR351C,YPR053C,YKL033W-A+YLR351C+YPR053C,YKL033W-A+YLR351C+YPR053C,-0.02142573037043674,0.015422222881997797,-0.012230439401449076,0.008253505271265327,-0.019479665035382822,0.30567938082787804,-0.017711944935756212,0.00484581982372998,0.10978503632704706,,813,771.0,panel_24
YDR057W,YLL012W,YLR104W,YDR057W+YLL012W+YLR104W,YDR057W+YLL012W+YLR104W,-0.029409287047115595,0.07406422682277512,-0.023536803145138473,0.13718338429689217,-0.0003877621211650509,0.42511064515133623,-0.017777950771139705,0.015343908001419508,0.21211941875700116,,814,472.0,panel_24
YBR203W,YDR155C,YLL005C,YBR203W+YDR155C+YLL005C,YBR203W+YDR155C+YLL005C,-0.017680807072131453,0.47480715250282435,-0.010278761228562795,0.1752531988000524,-0.025422149151206434,0.1303873745785141,-0.017793905817300226,0.007572327445279713,0.26014924196046363,,815,367.0,panel_24
YBR246W,YDR057W,YJL017W,YBR246W+YDR057W+YJL017W,YBR246W+YDR057W+YJL016W,-0.02186121173582089,,-0.02099705153071573,,-0.010529572074904296,,-0.017795945113813636,0.006307679927712193,,0.31201171875,816,,panel_24
YBR158W,YKL033W-A,YLR104W,YBR158W+YKL033W-A+YLR104W,YBR158W+YKL033W-A+YLR104W,-0.025307066178935855,0.45741090731739,-0.013973532868708588,0.5781133841971436,-0.014144753174956023,0.20487481942499258,-0.017808450740866823,0.0064945557364883165,0.41346637031317535,,817,216.0,panel_24
YBR203W,YDR155C,YOR126C,YBR203W+YDR155C+YOR126C,YBR203W+YDR155C+YOR126C,-0.019414807251898362,0.5804039801113492,-0.01690467622490099,0.45811405618959433,-0.017281711111822157,0.4698556981467442,-0.017867064862873833,0.0013535762644108472,0.5027912448158959,,818,145.0,panel_24
YBR158W,YDR057W,YLL012W,YBR158W+YDR057W+YLL012W,YBR158W+YDR057W+YLL012W,-0.017459198018588674,0.313164180206861,-0.016991498926338763,0.41546994288291883,-0.019273693495102256,0.4048931467171497,-0.017908130146676565,0.0012055115321495424,0.37784242326897655,,819,241.0,panel_24
YJR060W,YKL200C,YMR244W,YJR060W+YKL200C+YMR244W,YJR060W+YKL201C+YMR244W,-0.015621018138699174,,-0.014409213143864757,,-0.024125264979215563,,-0.01805183208725983,0.005294530966591255,,,820,,panel_24
YDR155C,YJR060W,YKL200C,YDR155C+YJR060W+YKL200C,YDR155C+YJR060W+YKL201C,-0.012788623114612714,,-0.03276345634043214,,-0.008773621589039366,,-0.01810856701469474,0.012849295512781937,,,821,,panel_24
YBR203W,YER079W,YLL005C,YBR203W+YER079W+YLL005C,YBR203W+YER079W+YLL005C,-0.03305645891892591,0.6333012039945899,-0.0035612930604739627,0.26119427179539345,-0.017713057793509172,0.6077533309167195,-0.018110269924303014,0.014751594332886012,0.5007496022355676,,822,146.0,panel_24
YBR203W,YDR155C,YJL017W,YBR203W+YDR155C+YJL017W,YBR203W+YDR155C+YJL016W,-0.008358045812712865,,-0.010073028191468589,,-0.03628998519335863,,-0.018240353065846693,0.015654941906431463,,,823,,panel_24
YDR155C,YLR104W,YLR312C-B,YDR155C+YLR104W+YLR312C-B,YDR155C+YLR104W+YLR313C,-0.007263441330790772,,-0.03788139157679352,,-0.009661336576223511,,-0.01826872316126927,0.01702733235668448,,,824,,panel_24
YKL200C,YMR244W,YPL046C,YKL200C+YMR244W+YPL046C,YKL201C+YMR244W+YPL046C,-0.012241550539022327,,-0.0333644014124293,,-0.009519431422490846,,-0.018375127791314158,0.013052249840071261,,0.294189453125,825,,panel_24
YBR246W,YER079W,YLR312C-B,YBR246W+YER079W+YLR312C-B,YBR246W+YER079W+YLR313C,-0.013867523858573615,,-0.01676771883390987,,-0.02453637094187358,,-0.01839053787811902,0.005516450920600624,,0.406982421875,826,,panel_24
YJL017W,YKR054C,YLR312C-B,YJL017W+YKR054C+YLR312C-B,YJL016W+YKR054C+YLR313C,-0.004270820007512714,,-0.022424292305907638,,-0.02867057386183375,,-0.0184552287250847,0.012674860800786919,,,827,,panel_24
YBR158W,YER079W,YJR060W,YBR158W+YER079W+YJR060W,YBR158W+YER079W+YJR060W,-0.027336190955664905,0.3190153176023087,-0.005589889925011858,0.19731131587991144,-0.022463629305751236,0.5821421687087327,-0.018463236728809333,0.011411737716324553,0.36615626739698426,,828,254.0,panel_24
YBR158W,YKL033W-A,YPR053C,YBR158W+YKL033W-A+YPR053C,YBR158W+YKL033W-A+YPR053C,-0.012086125648344277,0.04861026555290943,-0.019471915095876632,0.022114477115406872,-0.023859687439052164,0.34298578905301524,-0.018472576061091026,0.005950058671117356,0.13790351057377717,,829,680.0,panel_24
YLL012W,YLR104W,YLR312C-B,YLL012W+YLR104W+YLR312C-B,YLL012W+YLR104W+YLR313C,-0.026943103767331333,,-0.01403638741396769,,-0.014698689551731734,,-0.018559393577676917,0.007268053965024485,,,830,,panel_24
YBR246W,YKL200C,YKR054C,YBR246W+YKL200C+YKR054C,YBR246W+YKL201C+YKR054C,-0.008975868520271282,,-0.02120024681849104,,-0.025655133769768208,,-0.018610416369510177,0.008635964835015266,,,831,,panel_24
YBR158W,YDR155C,YPL046C,YBR158W+YDR155C+YPL046C,YBR158W+YDR155C+YPL046C,-0.010791255555632687,0.13184664454050352,-0.017597017980392128,0.15404215453891135,-0.027880826650872916,0.3779430181939345,-0.01875636672896591,0.00860357060733695,0.2212772724244498,,832,456.0,panel_24
YKL033W-A,YLR312C-B,YLR351C,YKL033W-A+YLR312C-B+YLR351C,YKL033W-A+YLR313C+YLR351C,-0.011737988769036835,,-0.0161393732337912,,-0.02848253342474589,,-0.01878663180919131,0.00868049119609776,,,833,,panel_24
YKL200C,YKR054C,YPR053C,YKL200C+YKR054C+YPR053C,YKL201C+YKR054C+YPR053C,0.00800941941348389,,-0.027098047880835294,,-0.03735276293338153,,-0.018813797133577646,0.023788726419254697,,,834,,panel_24
YBR203W,YKL200C,YMR244W,YBR203W+YKL200C+YMR244W,YBR203W+YKL201C+YMR244W,-0.014151485940793901,,-0.010722573236863396,,-0.03178663778833434,,-0.01888689898866388,0.011302292086456917,,,835,,panel_24
