array_gene,array_allele,array_perturbation_type,triple,order,order_idx,gene_1,gene_2,gene_3,route,f_wt,f_single,f_double,f_triple,se_single,se_double,se_triple,sd_triple,source_single,source_double,f_array_single_in_screen,tau,tau_p_value,monotone,monotone_within_se,monotone_after_first,step_1,step_2,step_3,min_rung,valley_depth,endpoint_gain
YCR008W,sat4_delta,KanMX_deletion,YER059W+YIL050W+YCR008W,YER059W>YCR008W>YIL050W,1,YER059W,YCR008W,YIL050W,mixed double,1.0,0.9153,0.9503,0.8175,0.0025,0.0171,0.02935,0.0587,SmfKuzmin2020,DmfKuzmin2020,0.932,0.002587,0.3517,False,False,False,-0.0847,0.03500000000000003,-0.13280000000000003,0.8175,0.0847,-0.1825
YCR008W,sat4_delta,KanMX_deletion,YER059W+YIL050W+YCR008W,YIL050W>YER059W>YCR008W,2,YIL050W,YER059W,YCR008W,paralog double,1.0,0.89558,0.9063,0.8175,0.0025,0.04025,0.02935,0.0587,SmfKuzmin2020,TmfKuzmin2020 query strain,0.932,0.002587,0.3517,False,False,False,-0.10441999999999996,0.010719999999999952,-0.08879999999999999,0.8175,0.10441999999999996,-0.1825
YCR008W,sat4_delta,KanMX_deletion,YER059W+YIL050W+YCR008W,YIL050W>YCR008W>YER059W,3,YIL050W,YCR008W,YER059W,mixed double,1.0,0.89558,0.884,0.8175,0.0025,0.0333,0.02935,0.0587,SmfKuzmin2020,DmfKuzmin2020,0.932,0.002587,0.3517,False,False,False,-0.10441999999999996,-0.011580000000000035,-0.0665,0.8175,0.11599999999999999,-0.1825
YCR008W,sat4_delta,KanMX_deletion,YER059W+YIL050W+YCR008W,YCR008W>YER059W>YIL050W,4,YCR008W,YER059W,YIL050W,mixed double,1.0,0.9235,0.9503,0.8175,0.0138,0.0171,0.02935,0.0587,SmfCostanzo2016,DmfKuzmin2020,0.932,0.002587,0.3517,False,False,False,-0.07650000000000001,0.026800000000000046,-0.13280000000000003,0.8175,0.07650000000000001,-0.1825
YCR008W,sat4_delta,KanMX_deletion,YER059W+YIL050W+YCR008W,YCR008W>YIL050W>YER059W,5,YCR008W,YIL050W,YER059W,mixed double,1.0,0.9235,0.884,0.8175,0.0138,0.0333,0.02935,0.0587,SmfCostanzo2016,DmfKuzmin2020,0.932,0.002587,0.3517,False,False,False,-0.07650000000000001,-0.03949999999999998,-0.0665,0.8175,0.11599999999999999,-0.1825
YML081C-A,atp18_delta,KanMX_deletion,YER059W+YIL050W+YML081C-A,YER059W>YIL050W>YML081C-A,0,YER059W,YIL050W,YML081C-A,paralog double,1.0,0.9153,0.9063,0.663,0.0025,0.04025,0.02935,0.0587,SmfKuzmin2020,TmfKuzmin2020 query strain,0.76,-0.05202,0.3514,False,False,False,-0.0847,-0.009000000000000008,-0.24329999999999996,0.663,0.0937,-0.33699999999999997
YML081C-A,atp18_delta,KanMX_deletion,YER059W+YIL050W+YML081C-A,YER059W>YML081C-A>YIL050W,1,YER059W,YML081C-A,YIL050W,mixed double,1.0,0.9153,0.7411,0.663,0.0025,0.0578,0.02935,0.0587,SmfKuzmin2020,DmfKuzmin2020,0.76,-0.05202,0.3514,False,False,False,-0.0847,-0.17420000000000002,-0.07809999999999995,0.663,0.2589,-0.33699999999999997
YML081C-A,atp18_delta,KanMX_deletion,YER059W+YIL050W+YML081C-A,YIL050W>YER059W>YML081C-A,2,YIL050W,YER059W,YML081C-A,paralog double,1.0,0.89558,0.9063,0.663,0.0025,0.04025,0.02935,0.0587,SmfKuzmin2020,TmfKuzmin2020 query strain,0.76,-0.05202,0.3514,False,False,False,-0.10441999999999996,0.010719999999999952,-0.24329999999999996,0.663,0.10441999999999996,-0.33699999999999997
YML081C-A,atp18_delta,KanMX_deletion,YER059W+YIL050W+YML081C-A,YIL050W>YML081C-A>YER059W,3,YIL050W,YML081C-A,YER059W,mixed double,1.0,0.89558,0.8051,0.663,0.0025,0.05695,0.02935,0.0587,SmfKuzmin2020,DmfKuzmin2020,0.76,-0.05202,0.3514,False,False,False,-0.10441999999999996,-0.09048,-0.1421,0.663,0.19489999999999996,-0.33699999999999997
YML081C-A,atp18_delta,KanMX_deletion,YER059W+YIL050W+YML081C-A,YML081C-A>YER059W>YIL050W,4,YML081C-A,YER059W,YIL050W,mixed double,1.0,0.8872,0.7411,0.663,0.0753,0.0578,0.02935,0.0587,SmfCostanzo2016,DmfKuzmin2020,0.76,-0.05202,0.3514,False,False,False,-0.11280000000000001,-0.1461,-0.07809999999999995,0.663,0.2589,-0.33699999999999997
YML081C-A,atp18_delta,KanMX_deletion,YER059W+YIL050W+YML081C-A,YML081C-A>YIL050W>YER059W,5,YML081C-A,YIL050W,YER059W,mixed double,1.0,0.8872,0.8051,0.663,0.0753,0.05695,0.02935,0.0587,SmfCostanzo2016,DmfKuzmin2020,0.76,-0.05202,0.3514,False,False,False,-0.11280000000000001,-0.08209999999999995,-0.1421,0.663,0.19489999999999996,-0.33699999999999997
YPL158C,aim44_delta,KanMX_deletion,YER059W+YIL050W+YPL158C,YER059W>YIL050W>YPL158C,0,YER059W,YIL050W,YPL158C,paralog double,1.0,0.9153,0.9063,0.9415,0.0025,0.04025,0.0294,0.0588,SmfKuzmin2020,TmfKuzmin2020 query strain,0.942,0.147041,0.1053,False,False,False,-0.0847,-0.009000000000000008,0.03520000000000001,0.9063,0.0937,-0.058499999999999996
YPL158C,aim44_delta,KanMX_deletion,YER059W+YIL050W+YPL158C,YER059W>YPL158C>YIL050W,1,YER059W,YPL158C,YIL050W,mixed double,1.0,0.9153,0.9488,0.9415,0.0025,0.05335,0.0294,0.0588,SmfKuzmin2020,DmfKuzmin2020,0.942,0.147041,0.1053,False,False,False,-0.0847,0.033499999999999974,-0.007299999999999973,0.9153,0.0847,-0.058499999999999996
YPL158C,aim44_delta,KanMX_deletion,YER059W+YIL050W+YPL158C,YIL050W>YER059W>YPL158C,2,YIL050W,YER059W,YPL158C,paralog double,1.0,0.89558,0.9063,0.9415,0.0025,0.04025,0.0294,0.0588,SmfKuzmin2020,TmfKuzmin2020 query strain,0.942,0.147041,0.1053,False,False,True,-0.10441999999999996,0.010719999999999952,0.03520000000000001,0.89558,0.10441999999999996,-0.058499999999999996
YPL158C,aim44_delta,KanMX_deletion,YER059W+YIL050W+YPL158C,YIL050W>YPL158C>YER059W,3,YIL050W,YPL158C,YER059W,mixed double,1.0,0.89558,0.876,0.9415,0.0025,0.06095,0.0294,0.0588,SmfKuzmin2020,DmfKuzmin2020,0.942,0.147041,0.1053,False,False,False,-0.10441999999999996,-0.019580000000000042,0.0655,0.876,0.124,-0.058499999999999996
YPL158C,aim44_delta,KanMX_deletion,YER059W+YIL050W+YPL158C,YPL158C>YER059W>YIL050W,4,YPL158C,YER059W,YIL050W,mixed double,1.0,0.9117,0.9488,0.9415,0.0859,0.05335,0.0294,0.0588,SmfCostanzo2016,DmfKuzmin2020,0.942,0.147041,0.1053,False,False,False,-0.08830000000000005,0.03710000000000002,-0.007299999999999973,0.9117,0.08830000000000005,-0.058499999999999996
YPL158C,aim44_delta,KanMX_deletion,YER059W+YIL050W+YPL158C,YPL158C>YIL050W>YER059W,5,YPL158C,YIL050W,YER059W,mixed double,1.0,0.9117,0.876,0.9415,0.0859,0.06095,0.0294,0.0588,SmfCostanzo2016,DmfKuzmin2020,0.942,0.147041,0.1053,False,False,False,-0.08830000000000005,-0.035699999999999954,0.0655,0.876,0.124,-0.058499999999999996
YJR032W,cpr7_delta,KanMX_deletion,YER059W+YIL050W+YJR032W,YER059W>YIL050W>YJR032W,0,YER059W,YIL050W,YJR032W,paralog double,1.0,0.9153,0.9063,0.8551,0.0025,0.04025,0.02945,0.0589,SmfKuzmin2020,TmfKuzmin2020 query strain,0.943,0.124814,0.4971,False,False,False,-0.0847,-0.009000000000000008,-0.05120000000000002,0.8551,0.0937,-0.14490000000000003
YJR032W,cpr7_delta,KanMX_deletion,YER059W+YIL050W+YJR032W,YER059W>YJR032W>YIL050W,1,YER059W,YJR032W,YIL050W,mixed double,1.0,0.9153,0.7986,0.8551,0.0025,0.1379,0.02945,0.0589,SmfKuzmin2020,DmfKuzmin2020,0.943,0.124814,0.4971,False,False,False,-0.0847,-0.11670000000000003,0.056499999999999995,0.7986,0.20140000000000002,-0.14490000000000003
YJR032W,cpr7_delta,KanMX_deletion,YER059W+YIL050W+YJR032W,YIL050W>YER059W>YJR032W,2,YIL050W,YER059W,YJR032W,paralog double,1.0,0.89558,0.9063,0.8551,0.0025,0.04025,0.02945,0.0589,SmfKuzmin2020,TmfKuzmin2020 query strain,0.943,0.124814,0.4971,False,False,False,-0.10441999999999996,0.010719999999999952,-0.05120000000000002,0.8551,0.10441999999999996,-0.14490000000000003
YJR032W,cpr7_delta,KanMX_deletion,YER059W+YIL050W+YJR032W,YIL050W>YJR032W>YER059W,3,YIL050W,YJR032W,YER059W,mixed double,1.0,0.89558,0.9632,0.8551,0.0025,0.0409,0.02945,0.0589,SmfKuzmin2020,DmfKuzmin2020,0.943,0.124814,0.4971,False,False,False,-0.10441999999999996,0.0676199999999999,-0.10809999999999997,0.8551,0.10441999999999996,-0.14490000000000003
YJR032W,cpr7_delta,KanMX_deletion,YER059W+YIL050W+YJR032W,YJR032W>YER059W>YIL050W,4,YJR032W,YER059W,YIL050W,mixed double,1.0,0.7837,0.7986,0.8551,0.1117,0.1379,0.02945,0.0589,SmfCostanzo2016,DmfKuzmin2020,0.943,0.124814,0.4971,False,False,True,-0.21630000000000005,0.014900000000000024,0.056499999999999995,0.7837,0.21630000000000005,-0.14490000000000003
YJR032W,cpr7_delta,KanMX_deletion,YER059W+YIL050W+YJR032W,YJR032W>YIL050W>YER059W,5,YJR032W,YIL050W,YER059W,mixed double,1.0,0.7837,0.9632,0.8551,0.1117,0.0409,0.02945,0.0589,SmfCostanzo2016,DmfKuzmin2020,0.943,0.124814,0.4971,False,False,False,-0.21630000000000005,0.1795,-0.10809999999999997,0.7837,0.21630000000000005,-0.14490000000000003
YGR196C,fyv8_delta,KanMX_deletion,YER059W+YIL050W+YGR196C,YER059W>YIL050W>YGR196C,0,YER059W,YIL050W,YGR196C,paralog double,1.0,0.9153,0.9063,0.8366,0.0025,0.04025,0.02945,0.0589,SmfKuzmin2020,TmfKuzmin2020 query strain,0.96,0.029825,0.3261,False,False,False,-0.0847,-0.009000000000000008,-0.06969999999999998,0.8366,0.0937,-0.1634
YGR196C,fyv8_delta,KanMX_deletion,YER059W+YIL050W+YGR196C,YER059W>YGR196C>YIL050W,1,YER059W,YGR196C,YIL050W,mixed double,1.0,0.9153,0.921,0.8366,0.0025,0.03195,0.02945,0.0589,SmfKuzmin2020,DmfKuzmin2020,0.96,0.029825,0.3261,False,False,False,-0.0847,0.005700000000000038,-0.08440000000000003,0.8366,0.0847,-0.1634
YGR196C,fyv8_delta,KanMX_deletion,YER059W+YIL050W+YGR196C,YIL050W>YER059W>YGR196C,2,YIL050W,YER059W,YGR196C,paralog double,1.0,0.89558,0.9063,0.8366,0.0025,0.04025,0.02945,0.0589,SmfKuzmin2020,TmfKuzmin2020 query strain,0.96,0.029825,0.3261,False,False,False,-0.10441999999999996,0.010719999999999952,-0.06969999999999998,0.8366,0.10441999999999996,-0.1634
YGR196C,fyv8_delta,KanMX_deletion,YER059W+YIL050W+YGR196C,YIL050W>YGR196C>YER059W,3,YIL050W,YGR196C,YER059W,mixed double,1.0,0.89558,0.9358,0.8366,0.0025,0.02445,0.02945,0.0589,SmfKuzmin2020,DmfKuzmin2020,0.96,0.029825,0.3261,False,False,False,-0.10441999999999996,0.04021999999999992,-0.09919999999999995,0.8366,0.10441999999999996,-0.1634
YGR196C,fyv8_delta,KanMX_deletion,YER059W+YIL050W+YGR196C,YGR196C>YER059W>YIL050W,4,YGR196C,YER059W,YIL050W,mixed double,1.0,0.9985,0.921,0.8366,0.1098,0.03195,0.02945,0.0589,SmfCostanzo2016,DmfKuzmin2020,0.96,0.029825,0.3261,False,False,False,-0.0014999999999999458,-0.07750000000000001,-0.08440000000000003,0.8366,0.07899999999999996,-0.1634
YGR196C,fyv8_delta,KanMX_deletion,YER059W+YIL050W+YGR196C,YGR196C>YIL050W>YER059W,5,YGR196C,YIL050W,YER059W,mixed double,1.0,0.9985,0.9358,0.8366,0.1098,0.02445,0.02945,0.0589,SmfCostanzo2016,DmfKuzmin2020,0.96,0.029825,0.3261,False,False,False,-0.0014999999999999458,-0.06270000000000009,-0.09919999999999995,0.8366,0.06420000000000003,-0.1634
YHR108W,gga2_delta,KanMX_deletion,YER059W+YIL050W+YHR108W,YER059W>YIL050W>YHR108W,0,YER059W,YIL050W,YHR108W,paralog double,1.0,0.9153,0.9063,0.9438,0.0025,0.04025,0.0295,0.059,SmfKuzmin2020,TmfKuzmin2020 query strain,0.984,0.027004,0.2328,False,False,False,-0.0847,-0.009000000000000008,0.03749999999999998,0.9063,0.0937,-0.05620000000000003
YHR108W,gga2_delta,KanMX_deletion,YER059W+YIL050W+YHR108W,YER059W>YHR108W>YIL050W,1,YER059W,YHR108W,YIL050W,mixed double,1.0,0.9153,0.9987,0.9438,0.0025,0.0423,0.0295,0.059,SmfKuzmin2020,DmfKuzmin2020,0.984,0.027004,0.2328,False,False,False,-0.0847,0.08340000000000003,-0.05490000000000006,0.9153,0.0847,-0.05620000000000003
YHR108W,gga2_delta,KanMX_deletion,YER059W+YIL050W+YHR108W,YIL050W>YER059W>YHR108W,2,YIL050W,YER059W,YHR108W,paralog double,1.0,0.89558,0.9063,0.9438,0.0025,0.04025,0.0295,0.059,SmfKuzmin2020,TmfKuzmin2020 query strain,0.984,0.027004,0.2328,False,False,True,-0.10441999999999996,0.010719999999999952,0.03749999999999998,0.89558,0.10441999999999996,-0.05620000000000003
YHR108W,gga2_delta,KanMX_deletion,YER059W+YIL050W+YHR108W,YIL050W>YHR108W>YER059W,3,YIL050W,YHR108W,YER059W,mixed double,1.0,0.89558,0.9943,0.9438,0.0025,0.0641,0.0295,0.059,SmfKuzmin2020,DmfKuzmin2020,0.984,0.027004,0.2328,False,False,False,-0.10441999999999996,0.09871999999999992,-0.05049999999999999,0.89558,0.10441999999999996,-0.05620000000000003
YHR108W,gga2_delta,KanMX_deletion,YER059W+YIL050W+YHR108W,YHR108W>YER059W>YIL050W,4,YHR108W,YER059W,YIL050W,mixed double,1.0,0.91265,0.9987,0.9438,0.00275,0.0423,0.0295,0.059,SmfKuzmin2020,DmfKuzmin2020,0.984,0.027004,0.2328,False,False,False,-0.08735000000000004,0.08605000000000007,-0.05490000000000006,0.91265,0.08735000000000004,-0.05620000000000003
YHR108W,gga2_delta,KanMX_deletion,YER059W+YIL050W+YHR108W,YHR108W>YIL050W>YER059W,5,YHR108W,YIL050W,YER059W,mixed double,1.0,0.91265,0.9943,0.9438,0.00275,0.0641,0.0295,0.059,SmfKuzmin2020,DmfKuzmin2020,0.984,0.027004,0.2328,False,False,False,-0.08735000000000004,0.08165,-0.05049999999999999,0.91265,0.08735000000000004,-0.05620000000000003
YJL024C,aps3_delta,KanMX_deletion,YER059W+YIL050W+YJL024C,YER059W>YIL050W>YJL024C,0,YER059W,YIL050W,YJL024C,paralog double,1.0,0.9153,0.9063,0.8652,0.0025,0.04025,0.0295,0.059,SmfKuzmin2020,TmfKuzmin2020 query strain,0.95,-0.041057,0.4751,False,False,False,-0.0847,-0.009000000000000008,-0.041100000000000025,0.8652,0.0937,-0.13480000000000003
YJL024C,aps3_delta,KanMX_deletion,YER059W+YIL050W+YJL024C,YER059W>YJL024C>YIL050W,1,YER059W,YJL024C,YIL050W,mixed double,1.0,0.9153,0.9529,0.8652,0.0025,0.01785,0.0295,0.059,SmfKuzmin2020,DmfKuzmin2020,0.95,-0.041057,0.4751,False,False,False,-0.0847,0.03759999999999997,-0.0877,0.8652,0.0847,-0.13480000000000003
YJL024C,aps3_delta,KanMX_deletion,YER059W+YIL050W+YJL024C,YIL050W>YER059W>YJL024C,2,YIL050W,YER059W,YJL024C,paralog double,1.0,0.89558,0.9063,0.8652,0.0025,0.04025,0.0295,0.059,SmfKuzmin2020,TmfKuzmin2020 query strain,0.95,-0.041057,0.4751,False,False,False,-0.10441999999999996,0.010719999999999952,-0.041100000000000025,0.8652,0.10441999999999996,-0.13480000000000003
YJL024C,aps3_delta,KanMX_deletion,YER059W+YIL050W+YJL024C,YIL050W>YJL024C>YER059W,3,YIL050W,YJL024C,YER059W,mixed double,1.0,0.89558,0.9925,0.8652,0.0025,0.05225,0.0295,0.059,SmfKuzmin2020,DmfKuzmin2020,0.95,-0.041057,0.4751,False,False,False,-0.10441999999999996,0.09692,-0.12730000000000008,0.8652,0.10441999999999996,-0.13480000000000003
YJL024C,aps3_delta,KanMX_deletion,YER059W+YIL050W+YJL024C,YJL024C>YER059W>YIL050W,4,YJL024C,YER059W,YIL050W,mixed double,1.0,0.954,0.9529,0.8652,0.0817,0.01785,0.0295,0.059,SmfCostanzo2016,DmfKuzmin2020,0.95,-0.041057,0.4751,False,False,False,-0.04600000000000004,-0.0010999999999999899,-0.0877,0.8652,0.04710000000000003,-0.13480000000000003
YJL024C,aps3_delta,KanMX_deletion,YER059W+YIL050W+YJL024C,YJL024C>YIL050W>YER059W,5,YJL024C,YIL050W,YER059W,mixed double,1.0,0.954,0.9925,0.8652,0.0817,0.05225,0.0295,0.059,SmfCostanzo2016,DmfKuzmin2020,0.95,-0.041057,0.4751,False,False,False,-0.04600000000000004,0.03850000000000009,-0.12730000000000008,0.8652,0.04600000000000004,-0.13480000000000003
YBL007C,sla1_delta,KanMX_deletion,YER059W+YIL050W+YBL007C,YER059W>YIL050W>YBL007C,0,YER059W,YIL050W,YBL007C,paralog double,1.0,0.9153,0.9063,0.9308,0.0025,0.04025,0.02955,0.0591,SmfKuzmin2020,TmfKuzmin2020 query strain,0.962,0.146105,0.2161,False,False,False,-0.0847,-0.009000000000000008,0.024499999999999966,0.9063,0.0937,-0.06920000000000004
YBL007C,sla1_delta,KanMX_deletion,YER059W+YIL050W+YBL007C,YER059W>YBL007C>YIL050W,1,YER059W,YBL007C,YIL050W,mixed double,1.0,0.9153,0.9187,0.9308,0.0025,0.05735,0.02955,0.0591,SmfKuzmin2020,DmfKuzmin2020,0.962,0.146105,0.2161,False,False,True,-0.0847,0.0033999999999999586,0.0121,0.9153,0.0847,-0.06920000000000004
YBL007C,sla1_delta,KanMX_deletion,YER059W+YIL050W+YBL007C,YIL050W>YER059W>YBL007C,2,YIL050W,YER059W,YBL007C,paralog double,1.0,0.89558,0.9063,0.9308,0.0025,0.04025,0.02955,0.0591,SmfKuzmin2020,TmfKuzmin2020 query strain,0.962,0.146105,0.2161,False,False,True,-0.10441999999999996,0.010719999999999952,0.024499999999999966,0.89558,0.10441999999999996,-0.06920000000000004
YBL007C,sla1_delta,KanMX_deletion,YER059W+YIL050W+YBL007C,YIL050W>YBL007C>YER059W,3,YIL050W,YBL007C,YER059W,mixed double,1.0,0.89558,0.9182,0.9308,0.0025,0.05505,0.02955,0.0591,SmfKuzmin2020,DmfKuzmin2020,0.962,0.146105,0.2161,False,False,True,-0.10441999999999996,0.022619999999999973,0.012599999999999945,0.89558,0.10441999999999996,-0.06920000000000004
YBL007C,sla1_delta,KanMX_deletion,YER059W+YIL050W+YBL007C,YBL007C>YER059W>YIL050W,4,YBL007C,YER059W,YIL050W,mixed double,1.0,0.8322,0.9187,0.9308,0.0832,0.05735,0.02955,0.0591,SmfCostanzo2016,DmfKuzmin2020,0.962,0.146105,0.2161,False,False,True,-0.16779999999999995,0.08649999999999991,0.0121,0.8322,0.16779999999999995,-0.06920000000000004
YBL007C,sla1_delta,KanMX_deletion,YER059W+YIL050W+YBL007C,YBL007C>YIL050W>YER059W,5,YBL007C,YIL050W,YER059W,mixed double,1.0,0.8322,0.9182,0.9308,0.0832,0.05505,0.02955,0.0591,SmfCostanzo2016,DmfKuzmin2020,0.962,0.146105,0.2161,False,False,True,-0.16779999999999995,0.08599999999999997,0.012599999999999945,0.8322,0.16779999999999995,-0.06920000000000004
YDR205W,msc2_delta,KanMX_deletion,YER059W+YIL050W+YDR205W,YER059W>YIL050W>YDR205W,0,YER059W,YIL050W,YDR205W,paralog double,1.0,0.9153,0.9063,0.9802,0.0025,0.04025,0.02955,0.0591,SmfKuzmin2020,TmfKuzmin2020 query strain,0.985,0.125156,0.09618,False,False,False,-0.0847,-0.009000000000000008,0.07389999999999997,0.9063,0.0937,-0.01980000000000004
YDR205W,msc2_delta,KanMX_deletion,YER059W+YIL050W+YDR205W,YER059W>YDR205W>YIL050W,1,YER059W,YDR205W,YIL050W,mixed double,1.0,0.9153,1.0043,0.9802,0.0025,0.01805,0.02955,0.0591,SmfKuzmin2020,DmfKuzmin2020,0.985,0.125156,0.09618,False,False,False,-0.0847,0.08899999999999997,-0.02410000000000001,0.9153,0.0847,-0.01980000000000004
YDR205W,msc2_delta,KanMX_deletion,YER059W+YIL050W+YDR205W,YIL050W>YER059W>YDR205W,2,YIL050W,YER059W,YDR205W,paralog double,1.0,0.89558,0.9063,0.9802,0.0025,0.04025,0.02955,0.0591,SmfKuzmin2020,TmfKuzmin2020 query strain,0.985,0.125156,0.09618,False,False,True,-0.10441999999999996,0.010719999999999952,0.07389999999999997,0.89558,0.10441999999999996,-0.01980000000000004
YDR205W,msc2_delta,KanMX_deletion,YER059W+YIL050W+YDR205W,YIL050W>YDR205W>YER059W,3,YIL050W,YDR205W,YER059W,mixed double,1.0,0.89558,0.9281,0.9802,0.0025,0.0617,0.02955,0.0591,SmfKuzmin2020,DmfKuzmin2020,0.985,0.125156,0.09618,False,False,True,-0.10441999999999996,0.03251999999999999,0.052099999999999924,0.89558,0.10441999999999996,-0.01980000000000004
YDR205W,msc2_delta,KanMX_deletion,YER059W+YIL050W+YDR205W,YDR205W>YER059W>YIL050W,4,YDR205W,YER059W,YIL050W,mixed double,1.0,1.0183,1.0043,0.9802,0.0483,0.01805,0.02955,0.0591,SmfCostanzo2016,DmfKuzmin2020,0.985,0.125156,0.09618,False,True,False,0.018299999999999983,-0.014000000000000012,-0.02410000000000001,0.9802,-0.0042999999999999705,-0.01980000000000004
YDR205W,msc2_delta,KanMX_deletion,YER059W+YIL050W+YDR205W,YDR205W>YIL050W>YER059W,5,YDR205W,YIL050W,YER059W,mixed double,1.0,1.0183,0.9281,0.9802,0.0483,0.0617,0.02955,0.0591,SmfCostanzo2016,DmfKuzmin2020,0.985,0.125156,0.09618,False,False,False,0.018299999999999983,-0.09019999999999995,0.052099999999999924,0.9281,0.07189999999999996,-0.01980000000000004
YOR040W,glo4_delta,KanMX_deletion,YER059W+YIL050W+YOR040W,YER059W>YIL050W>YOR040W,0,YER059W,YIL050W,YOR040W,paralog double,1.0,0.9153,0.9063,1.0486,0.0025,0.04025,0.0296,0.0592,SmfKuzmin2020,TmfKuzmin2020 query strain,1.058,0.101659,0.1135,False,False,False,-0.0847,-0.009000000000000008,0.14229999999999998,0.9063,0.0937,0.04859999999999998
YOR040W,glo4_delta,KanMX_deletion,YER059W+YIL050W+YOR040W,YER059W>YOR040W>YIL050W,1,YER059W,YOR040W,YIL050W,mixed double,1.0,0.9153,1.1061,1.0486,0.0025,0.09205,0.0296,0.0592,SmfKuzmin2020,DmfKuzmin2020,1.058,0.101659,0.1135,False,False,False,-0.0847,0.19080000000000008,-0.05750000000000011,0.9153,0.0847,0.04859999999999998
YOR040W,glo4_delta,KanMX_deletion,YER059W+YIL050W+YOR040W,YIL050W>YER059W>YOR040W,2,YIL050W,YER059W,YOR040W,paralog double,1.0,0.89558,0.9063,1.0486,0.0025,0.04025,0.0296,0.0592,SmfKuzmin2020,TmfKuzmin2020 query strain,1.058,0.101659,0.1135,False,False,True,-0.10441999999999996,0.010719999999999952,0.14229999999999998,0.89558,0.10441999999999996,0.04859999999999998
YOR040W,glo4_delta,KanMX_deletion,YER059W+YIL050W+YOR040W,YIL050W>YOR040W>YER059W,3,YIL050W,YOR040W,YER059W,mixed double,1.0,0.89558,0.998,1.0486,0.0025,0.0825,0.0296,0.0592,SmfKuzmin2020,DmfKuzmin2020,1.058,0.101659,0.1135,False,False,True,-0.10441999999999996,0.10241999999999996,0.05059999999999998,0.89558,0.10441999999999996,0.04859999999999998
YOR040W,glo4_delta,KanMX_deletion,YER059W+YIL050W+YOR040W,YOR040W>YER059W>YIL050W,4,YOR040W,YER059W,YIL050W,mixed double,1.0,1.0044,1.1061,1.0486,0.002,0.09205,0.0296,0.0592,SmfKuzmin2020,DmfKuzmin2020,1.058,0.101659,0.1135,False,True,False,0.0043999999999999595,0.10170000000000012,-0.05750000000000011,1.0,-0.0043999999999999595,0.04859999999999998
YOR040W,glo4_delta,KanMX_deletion,YER059W+YIL050W+YOR040W,YOR040W>YIL050W>YER059W,5,YOR040W,YIL050W,YER059W,mixed double,1.0,1.0044,0.998,1.0486,0.002,0.0825,0.0296,0.0592,SmfKuzmin2020,DmfKuzmin2020,1.058,0.101659,0.1135,False,True,False,0.0043999999999999595,-0.006399999999999961,0.05059999999999998,0.998,0.0020000000000000018,0.04859999999999998
YDR075W,pph3_delta,KanMX_deletion,YER059W+YIL050W+YDR075W,YER059W>YIL050W>YDR075W,0,YER059W,YIL050W,YDR075W,paralog double,1.0,0.9153,0.9063,1.0188,0.0025,0.04025,0.0296,0.0592,SmfKuzmin2020,TmfKuzmin2020 query strain,1.062,0.085585,0.2221,False,False,False,-0.0847,-0.009000000000000008,0.11249999999999993,0.9063,0.0937,0.018799999999999928
YDR075W,pph3_delta,KanMX_deletion,YER059W+YIL050W+YDR075W,YER059W>YDR075W>YIL050W,1,YER059W,YDR075W,YIL050W,mixed double,1.0,0.9153,1.0107,1.0188,0.0025,0.03825,0.0296,0.0592,SmfKuzmin2020,DmfKuzmin2020,1.062,0.085585,0.2221,False,False,True,-0.0847,0.09539999999999993,0.008099999999999996,0.9153,0.0847,0.018799999999999928
YDR075W,pph3_delta,KanMX_deletion,YER059W+YIL050W+YDR075W,YIL050W>YER059W>YDR075W,2,YIL050W,YER059W,YDR075W,paralog double,1.0,0.89558,0.9063,1.0188,0.0025,0.04025,0.0296,0.0592,SmfKuzmin2020,TmfKuzmin2020 query strain,1.062,0.085585,0.2221,False,False,True,-0.10441999999999996,0.010719999999999952,0.11249999999999993,0.89558,0.10441999999999996,0.018799999999999928
YDR075W,pph3_delta,KanMX_deletion,YER059W+YIL050W+YDR075W,YIL050W>YDR075W>YER059W,3,YIL050W,YDR075W,YER059W,mixed double,1.0,0.89558,1.0841,1.0188,0.0025,0.047,0.0296,0.0592,SmfKuzmin2020,DmfKuzmin2020,1.062,0.085585,0.2221,False,False,False,-0.10441999999999996,0.18852000000000002,-0.06530000000000014,0.89558,0.10441999999999996,0.018799999999999928
YDR075W,pph3_delta,KanMX_deletion,YER059W+YIL050W+YDR075W,YDR075W>YER059W>YIL050W,4,YDR075W,YER059W,YIL050W,mixed double,1.0,0.9985,1.0107,1.0188,0.1167,0.03825,0.0296,0.0592,SmfCostanzo2016,DmfKuzmin2020,1.062,0.085585,0.2221,False,True,True,-0.0014999999999999458,0.012199999999999878,0.008099999999999996,0.9985,0.0014999999999999458,0.018799999999999928
YDR075W,pph3_delta,KanMX_deletion,YER059W+YIL050W+YDR075W,YDR075W>YIL050W>YER059W,5,YDR075W,YIL050W,YER059W,mixed double,1.0,0.9985,1.0841,1.0188,0.1167,0.047,0.0296,0.0592,SmfCostanzo2016,DmfKuzmin2020,1.062,0.085585,0.2221,False,False,False,-0.0014999999999999458,0.08560000000000001,-0.06530000000000014,0.9985,0.0014999999999999458,0.018799999999999928
