triple,array_gene,array_allele,array_perturbation_type,f_triple,se_triple,tau,tau_p_value,n_paths,n_monotone,n_monotone_within_se,n_monotone_after_first,max_valley_depth,min_valley_depth,best_min_rung,endpoint_gain,positive_call
YER059W+YIL050W+YGL121C,YGL121C,gpg1_delta,KanMX_deletion,0.9266,0.04825,0.088238,0.3518,6,0,0,1,0.10441999999999996,0.022800000000000042,0.9266,-0.07340000000000002,False
YER059W+YIL050W+YGL216W,YGL216W,kip3_delta,KanMX_deletion,0.9262,0.02575,-0.023983,0.4671,6,0,0,1,0.10441999999999996,0.0242,0.9262,-0.07379999999999998,False
YER059W+YIL050W+YML035C,YML035C,amd1_delta,KanMX_deletion,0.9258,0.0193,0.038064,0.2476,6,0,0,1,0.10441999999999996,0.010299999999999976,0.9258,-0.07420000000000004,False
YER059W+YIL050W+YHR082C,YHR082C,ksp1_delta,KanMX_deletion,0.9258,0.01625,0.057656,0.2521,6,0,1,2,0.10441999999999996,0.019299999999999984,0.9258,-0.07420000000000004,False
YER059W+YIL050W+YDR486C,YDR486C,vps60_delta,KanMX_deletion,0.9255,0.0259,-0.00395,0.2316,6,0,0,1,0.10441999999999996,0.03249999999999997,0.9255,-0.07450000000000001,False
YER059W+YIL050W+YGR279C,YGR279C,scw4_delta,KanMX_deletion,0.9255,0.01725,0.302899,0.1763,6,0,0,1,0.3074,-0.038000000000000034,0.9255,-0.07450000000000001,False
YER059W+YIL050W+YNR067C,YNR067C,dse4_delta,KanMX_deletion,0.9255,0.0179,0.047658,0.3965,6,0,0,1,0.10441999999999996,0.0,0.9255,-0.07450000000000001,False
YER059W+YIL050W+YNL154C,YNL154C,yck2_delta,KanMX_deletion,0.9254,0.02875,0.047463,0.1443,6,0,1,1,0.10441999999999996,0.040200000000000014,0.9254,-0.0746,False
YER059W+YIL050W+YMR029C,YMR029C,far8_delta,KanMX_deletion,0.9252,0.0095,-0.004546,0.4896,6,0,0,1,0.10441999999999996,-0.00770000000000004,0.9252,-0.07479999999999998,False
YER059W+YIL050W+YDR191W,YDR191W,hst4_delta,KanMX_deletion,0.9251,0.02895,0.027749,0.2492,6,0,0,1,0.10441999999999996,0.020199999999999996,0.9251,-0.07489999999999997,False
YER059W+YIL050W+YNL107W,YNL107W,yaf9_delta,KanMX_deletion,0.9246,0.05455,-0.011361,0.2897,6,0,0,1,0.10441999999999996,0.0595,0.9246,-0.07540000000000002,False
YER059W+YIL050W+YPL066W,YPL066W,rgl1_delta,KanMX_deletion,0.9245,0.0279,-0.001682,0.3877,6,0,0,1,0.10441999999999996,0.05149999999999999,0.9245,-0.07550000000000001,False
YER059W+YIL050W+YFL010W-A,YFL010W-A,aua1_delta,KanMX_deletion,0.924,0.03555,-0.02326,0.4401,6,0,0,1,0.10441999999999996,0.02300000000000002,0.924,-0.07599999999999996,False
YER059W+YIL050W+YCR009C,YCR009C,rvs161_delta,KanMX_deletion,0.9236,0.0371,0.236688,0.3194,6,0,0,2,0.19599999999999995,0.0937,0.9063,-0.07640000000000002,False
YER059W+YIL050W+YDR435C,YDR435C,ppm1_delta,KanMX_deletion,0.9235,0.0286,-0.029653,0.4103,6,0,0,1,0.10441999999999996,0.010499999999999954,0.9235,-0.07650000000000001,False
YER059W+YIL050W+YLR142W,YLR142W,put1_delta,KanMX_deletion,0.9234,0.03955,-0.006972,0.3494,6,0,0,1,0.10441999999999996,-0.04079999999999995,0.9234,-0.0766,False
YER059W+YIL050W+YJR096W,YJR096W,yjr096w_delta,KanMX_deletion,0.9234,0.03365,-0.093714,0.3014,6,0,0,1,0.10441999999999996,-0.006000000000000005,0.9234,-0.0766,False
YER059W+YIL050W+YGR144W,YGR144W,thi4_delta,KanMX_deletion,0.9227,0.02475,0.053851,0.2185,6,0,0,1,0.10441999999999996,0.03600000000000003,0.9227,-0.07730000000000004,False
YER059W+YIL050W+YMR074C,YMR074C,ymr074c_delta,KanMX_deletion,0.9226,0.0242,0.044685,0.3421,6,0,1,1,0.10441999999999996,0.0040999999999999925,0.9226,-0.07740000000000002,False
YER059W+YIL050W+YGR089W,YGR089W,nnf2_delta,KanMX_deletion,0.9223,0.0382,0.109181,0.2103,6,0,2,1,0.10441999999999996,0.07540000000000002,0.9223,-0.07769999999999999,False
YER059W+YIL050W+YGR178C,YGR178C,pbp1_delta,KanMX_deletion,0.9222,0.00965,-0.037925,0.3011,6,0,0,1,0.10441999999999996,-0.023800000000000043,0.9222,-0.07779999999999998,False
YER059W+YIL050W+YMR166C,YMR166C,ymr166c_delta,KanMX_deletion,0.9222,0.04275,0.068062,0.2426,6,0,0,1,0.14700000000000002,0.0847,0.9153,-0.07779999999999998,False
YER059W+YIL050W+YKL034W,YKL034W,tul1_delta,KanMX_deletion,0.9214,0.0624,-0.042795,0.4815,6,0,0,1,0.10441999999999996,-0.0383,0.9214,-0.0786,False
YER059W+YIL050W+YDR031W,YDR031W,mix14_delta,KanMX_deletion,0.9211,0.02675,0.244644,0.3808,6,0,0,1,0.1735,0.06389999999999996,0.9211,-0.07889999999999997,False
YER059W+YIL050W+YBR276C,YBR276C,pps1_delta,KanMX_deletion,0.921,0.022,0.020311,0.394,6,0,0,1,0.10441999999999996,-0.01079999999999992,0.921,-0.07899999999999996,False
YER059W+YIL050W+YMR263W,YMR263W,sap30_delta,KanMX_deletion,0.9204,0.0161,-0.033005,0.2345,6,0,0,1,0.11019999999999996,0.0847,0.9153,-0.0796,False
YER059W+YIL050W+YDR153C,YDR153C,ent5_delta,KanMX_deletion,0.9204,0.0094,-0.072989,0.4607,6,0,0,1,0.10441999999999996,0.040000000000000036,0.9204,-0.0796,False
YER059W+YIL050W+YDR099W,YDR099W,bmh2_delta,KanMX_deletion,0.9203,0.0451,0.499089,0.2681,6,0,1,2,0.44420000000000004,0.09009999999999996,0.9099,-0.0797,False
YER059W+YIL050W+YDR181C,YDR181C,sas4_delta,KanMX_deletion,0.92,0.066,0.136045,0.3357,6,0,1,1,0.10441999999999996,-0.02719999999999989,0.92,-0.07999999999999996,False
YER059W+YIL050W+YOR344C,YOR344C,tye7_delta,KanMX_deletion,0.9197,0.02215,-0.024078,0.4808,6,0,0,1,0.10441999999999996,0.006199999999999983,0.9197,-0.08030000000000004,False
YER059W+YIL050W+YPR167C,YPR167C,met16_delta,KanMX_deletion,0.9195,0.03295,0.027852,0.3951,6,0,1,1,0.10441999999999996,0.05700000000000005,0.9195,-0.08050000000000002,False
YER059W+YIL050W+YKL008C,YKL008C,lac1_delta,KanMX_deletion,0.9195,0.01645,0.679014,0.4351,6,0,0,1,0.656,-0.01540000000000008,0.9195,-0.08050000000000002,False
YER059W+YIL050W+YPL100W,YPL100W,atg21_delta,KanMX_deletion,0.9195,0.02525,-0.024127,0.464,6,0,0,1,0.10441999999999996,0.04849999999999999,0.9195,-0.08050000000000002,False
YER059W+YIL050W+YGR206W,YGR206W,mvb12_delta,KanMX_deletion,0.9193,0.0305,0.231383,0.3323,6,0,0,1,0.20750000000000002,-0.009500000000000064,0.9193,-0.0807,False
YER059W+YIL050W+YDR430C,YDR430C,cym1_delta,KanMX_deletion,0.9192,0.02585,0.084765,0.1448,6,0,2,1,0.10441999999999996,0.06569999999999998,0.9192,-0.08079999999999998,False
YER059W+YIL050W+YPL003W,YPL003W,ula1_delta,KanMX_deletion,0.9192,0.03125,-0.027008,0.4112,6,0,0,1,0.10441999999999996,0.0020000000000000018,0.9192,-0.08079999999999998,False
YER059W+YIL050W+YBR176W,YBR176W,ecm31_delta,KanMX_deletion,0.9189,0.03705,-0.068178,0.4616,6,0,0,1,0.10441999999999996,-0.009200000000000097,0.9189,-0.08109999999999995,False
YER059W+YIL050W+YBL024W,YBL024W,ncl1_delta,KanMX_deletion,0.9188,0.0314,-0.001733,0.2676,6,0,0,1,0.10441999999999996,-0.008199999999999985,0.9188,-0.08120000000000005,False
YER059W+YIL050W+YJR082C,YJR082C,eaf6_delta,KanMX_deletion,0.9187,0.04465,-0.007831,0.4309,6,0,0,1,0.10441999999999996,0.02429999999999999,0.9187,-0.08130000000000004,False
YER059W+YIL050W+YFL048C,YFL048C,emp47_delta,KanMX_deletion,0.9184,0.0261,-0.158159,0.2742,6,0,0,1,0.10441999999999996,0.044789999999999996,0.9184,-0.0816,False
YER059W+YIL050W+YGL157W,YGL157W,ari1_delta,KanMX_deletion,0.9178,0.0167,0.034047,0.4106,6,0,0,1,0.10441999999999996,-0.01550000000000007,0.9178,-0.08220000000000005,False
YER059W+YIL050W+YOR245C,YOR245C,dga1_delta,KanMX_deletion,0.9165,0.023,-0.011902,0.4794,6,0,0,1,0.10441999999999996,-0.010999999999999899,0.9165,-0.08350000000000002,False
YER059W+YIL050W+YJR059W,YJR059W,ptk2_delta,KanMX_deletion,0.9163,0.057,0.052242,0.482,6,0,1,1,0.10441999999999996,0.05500000000000005,0.9163,-0.0837,False
YER059W+YIL050W+YJL171C,YJL171C,yjl171c_delta,KanMX_deletion,0.9163,0.0144,0.019098,0.4175,6,0,0,1,0.10441999999999996,-0.0008999999999999009,0.9163,-0.0837,False
YER059W+YIL050W+YMR164C,YMR164C,mss11_delta,KanMX_deletion,0.9162,0.0148,0.007784,0.1068,6,0,0,1,0.10441999999999996,-0.007500000000000062,0.9162,-0.08379999999999999,False
YER059W+YIL050W+YOR251C,YOR251C,tum1_delta,KanMX_deletion,0.9159,0.02055,0.075825,0.1945,6,0,0,1,0.13439999999999996,0.020000000000000018,0.9159,-0.08409999999999995,False
YER059W+YIL050W+YPR189W,YPR189W,ski3_delta,KanMX_deletion,0.9153,0.0393,-0.078129,0.4415,6,0,0,1,0.10441999999999996,0.02400000000000002,0.9153,-0.0847,False
YER059W+YIL050W+YDR497C,YDR497C,itr1_delta,KanMX_deletion,0.9152,0.02685,-0.011267,0.376,6,0,0,1,0.10441999999999996,-0.021700000000000053,0.9152,-0.08479999999999999,False
YER059W+YIL050W+YLR016C,YLR016C,pml1_delta,KanMX_deletion,0.9152,0.02335,0.063705,0.4267,6,0,0,1,0.10441999999999996,-0.0012000000000000899,0.9152,-0.08479999999999999,False
YER059W+YIL050W+YBR019C,YBR019C,gal10_delta,KanMX_deletion,0.9151,0.02535,0.004937,0.4428,6,0,0,1,0.10441999999999996,0.01649999999999996,0.9151,-0.08489999999999998,False
YER059W+YIL050W+YOR230W,YOR230W,wtm1_delta,KanMX_deletion,0.9151,0.0326,0.100501,0.4175,6,0,1,1,0.10441999999999996,0.027900000000000036,0.9151,-0.08489999999999998,False
YER059W+YIL050W+YGL094C,YGL094C,pan2_delta,KanMX_deletion,0.915,0.02135,-0.064163,0.4911,6,0,0,1,0.10441999999999996,-0.03699999999999992,0.915,-0.08499999999999996,False
YER059W+YIL050W+YKL025C,YKL025C,pan3_delta,KanMX_deletion,0.9149,0.0242,-0.058787,0.3309,6,0,0,1,0.10441999999999996,-0.05689999999999995,0.9149,-0.08509999999999995,False
YER059W+YIL050W+YCR092C,YCR092C,msh3_delta,KanMX_deletion,0.9148,0.01655,-0.050361,0.319,6,0,0,1,0.10441999999999996,-0.0009999999999998899,0.9148,-0.08520000000000005,False
YER059W+YIL050W+YOR066W,YOR066W,msa1_delta,KanMX_deletion,0.9147,0.01635,-0.04067,0.3412,6,0,0,1,0.10441999999999996,0.04125000000000001,0.9147,-0.08530000000000004,False
YER059W+YIL050W+YML071C,YML071C,cog8_delta,KanMX_deletion,0.9146,0.02445,0.133841,0.4226,6,0,0,1,0.15390000000000004,0.0605,0.9146,-0.08540000000000003,False
YER059W+YIL050W+YLR381W,YLR381W,ctf3_delta,KanMX_deletion,0.9145,0.01895,-0.049027,0.3107,6,0,0,1,0.10441999999999996,0.009700000000000042,0.9145,-0.08550000000000002,False
YER059W+YIL050W+YPL015C,YPL015C,hst2_delta,KanMX_deletion,0.9143,0.01365,0.021944,0.1671,6,0,1,1,0.10441999999999996,-0.007500000000000062,0.9143,-0.0857,False
YER059W+YIL050W+YDR383C,YDR383C,nkp1_delta,KanMX_deletion,0.9141,0.0209,0.053457,0.2417,6,0,0,1,0.10441999999999996,0.02639999999999998,0.9141,-0.08589999999999998,False
YER059W+YIL050W+YBR042C,YBR042C,cst26_delta,KanMX_deletion,0.9139,0.06095,-0.002306,0.4987,6,0,1,1,0.10441999999999996,0.015000000000000013,0.9139,-0.08609999999999995,False
YER059W+YIL050W+YKL092C,YKL092C,bud2_delta,KanMX_deletion,0.9125,0.03595,0.245951,0.3763,6,0,0,1,0.17410000000000003,0.035699999999999954,0.9125,-0.08750000000000002,False
YER059W+YIL050W+YPL053C,YPL053C,ktr6_delta,KanMX_deletion,0.9125,0.0358,-0.065199,0.4264,6,0,0,1,0.10441999999999996,0.005669999999999953,0.9125,-0.08750000000000002,False
YER059W+YIL050W+YGR261C,YGR261C,apl6_delta,KanMX_deletion,0.9124,0.01365,-0.041724,0.3095,6,0,0,1,0.10441999999999996,0.01849999999999996,0.9124,-0.08760000000000001,False
YER059W+YIL050W+YBL088C,YBL088C,tel1_delta,KanMX_deletion,0.9124,0.02105,-0.081835,0.3936,6,0,0,1,0.10441999999999996,-0.0038000000000000256,0.9124,-0.08760000000000001,False
YER059W+YIL050W+YBL085W,YBL085W,boi1_delta,KanMX_deletion,0.9123,0.07495,0.048537,0.4104,6,0,0,1,0.10441999999999996,-0.01869999999999994,0.9123,-0.0877,False
YER059W+YIL050W+YMR153W,YMR153W,nup53_delta,KanMX_deletion,0.9123,0.0531,0.061131,0.4405,6,0,0,1,0.10441999999999996,0.0847,0.9123,-0.0877,False
YER059W+YIL050W+YMR303C,YMR303C,adh2_delta,KanMX_deletion,0.912,0.03335,-0.018177,0.4241,6,0,0,1,0.10441999999999996,-0.027099999999999902,0.912,-0.08799999999999997,False
YER059W+YIL050W+YNL056W,YNL056W,oca2_delta,KanMX_deletion,0.9118,0.01535,0.031501,0.2329,6,0,1,1,0.10441999999999996,0.0847,0.9118,-0.08819999999999995,False
YER059W+YIL050W+YNR007C,YNR007C,atg3_delta,KanMX_deletion,0.9117,0.01355,0.076431,0.4221,6,0,1,1,0.10441999999999996,0.049699999999999966,0.9117,-0.08830000000000005,False
YER059W+YIL050W+YCR050C,YCR050C,ycr050c_delta,KanMX_deletion,0.9116,0.03265,-0.036799,0.4914,6,0,0,1,0.10441999999999996,-0.0129999999999999,0.9116,-0.08840000000000003,False
YER059W+YIL050W+YKL051W,YKL051W,sfk1_delta,KanMX_deletion,0.9108,0.0202,-0.006945,0.4558,6,0,0,1,0.10441999999999996,0.017199999999999993,0.9108,-0.08919999999999995,False
YER059W+YIL050W+YNR032W,YNR032W,ppg1_delta,KanMX_deletion,0.9104,0.0512,-0.032395,0.4209,6,0,0,1,0.10441999999999996,0.06399999999999995,0.9104,-0.08960000000000001,False
YER059W+YIL050W+YMR048W,YMR048W,csm3_delta,KanMX_deletion,0.9103,0.0301,-0.03051,0.4451,6,0,0,1,0.10441999999999996,0.007800000000000029,0.9103,-0.0897,False
YER059W+YIL050W+YNL071W,YNL071W,lat1_delta,KanMX_deletion,0.91,0.06105,0.566684,0.3652,6,0,0,1,0.5675,0.08550000000000002,0.91,-0.08999999999999997,False
YER059W+YIL050W+YJL016W,YJL016W,yjl016w_delta,KanMX_deletion,0.9098,0.0316,-0.057491,0.378,6,0,0,1,0.10441999999999996,-0.0472999999999999,0.9098,-0.09019999999999995,False
YER059W+YIL050W+YJL036W,YJL036W,snx4_delta,KanMX_deletion,0.9097,0.07765,-0.015676,0.2111,6,0,0,1,0.13949999999999996,0.0847,0.9097,-0.09030000000000005,False
YER059W+YIL050W+YGL226C-A,YGL226C-A,ost5_delta,KanMX_deletion,0.9095,0.0736,-0.090506,0.4404,6,0,0,1,0.10441999999999996,0.0034999999999999476,0.9095,-0.09050000000000002,False
YER059W+YIL050W+YMR156C,YMR156C,tpp1_delta,KanMX_deletion,0.9094,0.0197,0.033254,0.3431,6,0,0,1,0.10441999999999996,-0.020499999999999963,0.9094,-0.09060000000000001,False
YER059W+YIL050W+YHL029C,YHL029C,oca5_delta,KanMX_deletion,0.9089,0.0299,-0.010021,0.1098,6,0,2,1,0.10441999999999996,0.05500000000000005,0.9089,-0.09109999999999996,False
YER059W+YIL050W+YJL183W,YJL183W,mnn11_delta,KanMX_deletion,0.9082,0.0439,-0.125996,0.3695,6,0,0,1,0.10441999999999996,0.00029999999999996696,0.9082,-0.09179999999999999,False
YER059W+YIL050W+YBL061C,YBL061C,skt5_delta,KanMX_deletion,0.9077,0.0383,0.068624,0.3768,6,0,0,1,0.15002000000000004,0.0847,0.9077,-0.09230000000000005,False
YER059W+YIL050W+YBR041W,YBR041W,fat1_delta,KanMX_deletion,0.9072,0.02995,0.019084,0.453,6,0,1,1,0.10441999999999996,0.009000000000000008,0.9072,-0.0928,False
YER059W+YIL050W+YJL168C,YJL168C,set2_delta,KanMX_deletion,0.907,0.0189,0.085386,0.1885,6,0,0,1,0.10441999999999996,0.0847,0.907,-0.09299999999999997,False
YER059W+YIL050W+YJR050W,YJR050W,isy1_delta,KanMX_deletion,0.9068,0.0409,-0.087445,0.2941,6,0,0,1,0.10441999999999996,-0.0038000000000000256,0.9068,-0.09319999999999995,False
YER059W+YIL050W+YHR031C,YHR031C,rrm3_delta,KanMX_deletion,0.9064,0.0116,-0.04998,0.08485,6,0,0,1,0.10441999999999996,0.04849999999999999,0.9064,-0.09360000000000002,False
YER059W+YIL050W+YPL071C,YPL071C,ypl071c_delta,KanMX_deletion,0.9061,0.0455,-0.108996,0.3862,6,0,0,0,0.10441999999999996,-0.0242,0.9061,-0.09389999999999998,False
YER059W+YIL050W+YCR088W,YCR088W,abp1_delta,KanMX_deletion,0.9061,0.0355,-0.01954,0.2905,6,0,0,0,0.10441999999999996,-0.008999999999999897,0.9061,-0.09389999999999998,False
YER059W+YIL050W+YBR228W,YBR228W,slx1_delta,KanMX_deletion,0.906,0.053,-0.020091,0.4785,6,0,1,0,0.10441999999999996,-0.023700000000000054,0.906,-0.09399999999999997,False
YER059W+YIL050W+YMR305C,YMR305C,scw10_delta,KanMX_deletion,0.9052,0.017,0.025699,0.419,6,0,0,0,0.10441999999999996,-0.019300000000000095,0.9052,-0.0948,False
YER059W+YIL050W+YPL052W,YPL052W,oaz1_delta,KanMX_deletion,0.9051,0.01715,-0.002396,0.3627,6,0,0,0,0.10441999999999996,0.007000000000000006,0.9051,-0.09489999999999998,False
YER059W+YIL050W+YGL023C,YGL023C,pib2_delta,KanMX_deletion,0.905,0.02875,0.688459,0.2411,6,0,0,0,0.7452,0.0937,0.905,-0.09499999999999997,False
YER059W+YIL050W+YJL128C,YJL128C,pbs2_delta,KanMX_deletion,0.9049,0.02725,-0.038006,0.3683,6,0,0,0,0.10441999999999996,0.0645,0.9049,-0.09509999999999996,False
YER059W+YIL050W+YMR274C,YMR274C,rce1_delta,KanMX_deletion,0.9044,0.0473,-0.043051,0.4996,6,0,0,0,0.10441999999999996,0.011299999999999977,0.9044,-0.09560000000000002,False
YER059W+YIL050W+YDR349C,YDR349C,yps7_delta,KanMX_deletion,0.9039,0.01515,-0.084286,0.4204,6,0,0,0,0.10441999999999996,0.015000000000000013,0.9039,-0.09609999999999996,False
YER059W+YIL050W+YJL059W,YJL059W,yhc3_delta,KanMX_deletion,0.9038,0.0438,0.308734,0.3818,6,0,1,0,0.2519,0.02749999999999997,0.9038,-0.09619999999999995,False
YER059W+YIL050W+YGR217W,YGR217W,cch1_delta,KanMX_deletion,0.9038,0.04525,0.008614,0.3826,6,0,1,0,0.10441999999999996,0.05169999999999997,0.9038,-0.09619999999999995,False
YER059W+YIL050W+YJR135C,YJR135C,mcm22_delta,KanMX_deletion,0.9034,0.05385,0.047349,0.3461,6,0,1,0,0.10441999999999996,0.03300000000000003,0.9034,-0.09660000000000002,False
YER059W+YIL050W+YLR085C,YLR085C,arp6_delta,KanMX_deletion,0.9034,0.0133,0.011046,0.4484,6,0,0,0,0.14470000000000005,0.0847,0.9034,-0.09660000000000002,False
YER059W+YIL050W+YDR100W,YDR100W,tvp15_delta,KanMX_deletion,0.903,0.04045,0.064557,0.462,6,0,0,0,0.10441999999999996,0.03200000000000003,0.903,-0.09699999999999998,False
YER059W+YIL050W+YJL098W,YJL098W,sap185_delta,KanMX_deletion,0.9028,0.0289,0.92653,0.4299,6,0,0,0,0.9405,0.0937,0.9028,-0.09719999999999995,False
YER059W+YIL050W+YML111W,YML111W,bul2_delta,KanMX_deletion,0.9026,0.03115,-0.040824,0.3829,6,0,0,0,0.10441999999999996,0.01317999999999997,0.9026,-0.09740000000000004,False
YER059W+YIL050W+YKR048C,YKR048C,nap1_delta,KanMX_deletion,0.9021,0.01625,0.002493,0.4956,6,0,0,0,0.10441999999999996,0.014499999999999957,0.9021,-0.09789999999999999,False
YER059W+YIL050W+YMR036C,YMR036C,mih1_delta,KanMX_deletion,0.9021,0.0258,-0.07286,0.2996,6,0,0,0,0.10441999999999996,-0.02279999999999993,0.9021,-0.09789999999999999,False
YER059W+YIL050W+YKL027W,YKL027W,tcd2_delta,KanMX_deletion,0.9019,0.0217,-0.007282,0.4342,6,0,0,0,0.10741999999999996,0.0847,0.9019,-0.09809999999999997,False
YER059W+YIL050W+YBR162C,YBR162C,tos1_delta,KanMX_deletion,0.9016,0.02265,-0.013326,0.3516,6,0,0,0,0.10441999999999996,0.011900000000000022,0.9016,-0.09840000000000004,False
YER059W+YIL050W+YNL099C,YNL099C,oca1_delta,KanMX_deletion,0.9014,0.02825,-0.049157,0.2606,6,0,0,0,0.10441999999999996,0.08399999999999996,0.9014,-0.09860000000000002,False
YER059W+YIL050W+YOR064C,YOR064C,yng1_delta,KanMX_deletion,0.9011,0.0293,0.12117,0.3457,6,0,1,0,0.10441999999999996,0.02200000000000002,0.9011,-0.09889999999999999,False
YER059W+YIL050W+YDR466W,YDR466W,pkh3_delta,KanMX_deletion,0.9007,0.03315,-0.024166,0.3826,6,0,0,0,0.10441999999999996,-0.033500000000000085,0.9007,-0.09930000000000005,False
YER059W+YIL050W+YDR156W,YDR156W,rpa14_delta,KanMX_deletion,0.9006,0.02895,-0.02027,0.4295,6,0,0,0,0.13380000000000003,0.0847,0.9006,-0.09940000000000004,False
YER059W+YIL050W+YHR003C,YHR003C,tcd1_delta,KanMX_deletion,0.9005,0.0055,0.47175,0.05955,6,0,0,0,0.5527,0.08736999999999995,0.9005,-0.09950000000000003,False
YER059W+YIL050W+YDR386W,YDR386W,mus81_delta,KanMX_deletion,0.9004,0.0307,0.039673,0.4929,6,0,1,0,0.10441999999999996,0.026499999999999968,0.9004,-0.09960000000000002,False
YER059W+YIL050W+YGL210W,YGL210W,ypt32_delta,KanMX_deletion,0.9004,0.033,-0.014641,0.2821,6,0,0,0,0.10441999999999996,0.03369999999999995,0.9004,-0.09960000000000002,False
YER059W+YIL050W+YKR072C,YKR072C,sis2_delta,KanMX_deletion,0.8999,0.0315,0.007052,0.4582,6,0,1,0,0.10441999999999996,0.06299999999999994,0.8999,-0.10009999999999997,False
YER059W+YIL050W+YBR057C,YBR057C,mum2_delta,KanMX_deletion,0.8998,0.02095,0.006157,0.3463,6,0,0,0,0.10441999999999996,0.05230000000000001,0.8998,-0.10019999999999996,False
YER059W+YIL050W+YPL001W,YPL001W,hat1_delta,KanMX_deletion,0.8998,0.0209,-0.040915,0.4549,6,0,0,0,0.10441999999999996,0.010499999999999954,0.8998,-0.10019999999999996,False
YER059W+YIL050W+YGL194C,YGL194C,hos2_delta,KanMX_deletion,0.8986,0.02125,-0.057247,0.4352,6,0,0,0,0.10441999999999996,0.0847,0.8986,-0.10140000000000005,False
YER059W+YIL050W+YKL175W,YKL175W,zrt3_delta,KanMX_deletion,0.8983,0.0538,-0.090643,0.4206,6,0,0,0,0.10441999999999996,-0.01550000000000007,0.8983,-0.10170000000000001,False
YER059W+YIL050W+YBR031W,YBR031W,rpl4a_delta,KanMX_deletion,0.8982,0.01475,0.045317,0.01964,6,0,0,0,0.11360000000000003,0.0847,0.8982,-0.1018,False
YER059W+YIL050W+YGL195W,YGL195W,gcn1_delta,KanMX_deletion,0.8982,0.02775,-0.116039,0.3886,6,0,0,0,0.10441999999999996,0.07950000000000002,0.8982,-0.1018,False
YER059W+YIL050W+YDL059C,YDL059C,rad59_delta,KanMX_deletion,0.8979,0.03755,-0.139023,0.4693,6,0,0,0,0.10441999999999996,-0.014999999999999902,0.8979,-0.10209999999999997,False
YER059W+YIL050W+YKR010C,YKR010C,tof2_delta,KanMX_deletion,0.8978,0.03015,0.030306,0.4063,6,0,0,0,0.10441999999999996,-0.013600000000000056,0.8978,-0.10219999999999996,False
YER059W+YIL050W+YGR015C,YGR015C,ygr015c_delta,KanMX_deletion,0.8978,0.0407,-0.0397,0.2556,6,0,0,0,0.10441999999999996,-0.04800000000000004,0.8978,-0.10219999999999996,False
YER059W+YIL050W+YJL012C,YJL012C,vtc4_delta,KanMX_deletion,0.8976,0.07745,-0.017529,0.4113,6,0,1,0,0.10441999999999996,0.02629999999999999,0.8976,-0.10240000000000005,False
YER059W+YIL050W+YKR095W,YKR095W,mlp1_delta,KanMX_deletion,0.8974,0.08235,0.055083,0.4535,6,0,1,0,0.10441999999999996,0.01100000000000001,0.8974,-0.10260000000000002,False
YER059W+YIL050W+YBR083W,YBR083W,tec1_delta,KanMX_deletion,0.8971,0.04365,-0.015076,0.4251,6,0,0,0,0.10441999999999996,-0.015800000000000036,0.8971,-0.10289999999999999,False
YER059W+YIL050W+YMR106C,YMR106C,yku80_delta,KanMX_deletion,0.8967,0.0113,-0.01074,0.1864,6,0,0,0,0.10441999999999996,-0.0132000000000001,0.8967,-0.10329999999999995,False
YER059W+YIL050W+YBR229C,YBR229C,rot2_delta,KanMX_deletion,0.8964,0.03635,0.025417,0.4335,6,0,1,0,0.10441999999999996,0.02300000000000002,0.8964,-0.10360000000000003,False
YER059W+YIL050W+YBL052C,YBL052C,sas3_delta,KanMX_deletion,0.8962,0.00875,0.002074,0.0998,6,0,0,0,0.10441999999999996,-0.0040000000000000036,0.8962,-0.1038,False
YER059W+YIL050W+YOR237W,YOR237W,hes1_delta,KanMX_deletion,0.8958,0.0154,-0.081261,0.3886,6,0,0,0,0.10441999999999996,-0.030000000000000027,0.8958,-0.10419999999999996,False
YER059W+YIL050W+YLR044C,YLR044C,pdc1_delta,KanMX_deletion,0.8956,0.0461,0.188125,0.3928,6,0,2,0,0.10929999999999995,0.0676,0.8956,-0.10440000000000005,False
YER059W+YIL050W+YDL100C,YDL100C,get3_delta,KanMX_deletion,0.8953,0.039,0.057653,0.3011,6,0,1,0,0.10441999999999996,0.032200000000000006,0.8953,-0.10470000000000002,False
YER059W+YIL050W+YLR375W,YLR375W,stp3_delta,KanMX_deletion,0.8952,0.0503,0.034634,0.271,6,0,2,0,0.10441999999999996,0.05579999999999996,0.8952,-0.1048,False
YER059W+YIL050W+YJR005W,YJR005W,apl1_delta,KanMX_deletion,0.8947,0.0341,0.004529,0.4356,6,0,1,0,0.10441999999999996,0.014499999999999957,0.8947,-0.10529999999999995,False
YER059W+YIL050W+YKR053C,YKR053C,ysr3_delta,KanMX_deletion,0.8943,0.0346,0.223958,0.3977,6,0,0,0,0.22340000000000004,0.02971999999999997,0.8943,-0.10570000000000002,False
YER059W+YIL050W+YBR111C,YBR111C,ysa1_delta,KanMX_deletion,0.8942,0.0284,-0.090806,0.3469,6,0,0,0,0.10441999999999996,0.0050000000000000044,0.8942,-0.1058,False
YER059W+YIL050W+YBR024W,YBR024W,sco2_delta,KanMX_deletion,0.8942,0.0259,0.024283,0.36,6,0,0,0,0.10441999999999996,0.0847,0.8942,-0.1058,False
YER059W+YIL050W+YMR284W,YMR284W,yku70_delta,KanMX_deletion,0.8941,0.01485,-0.071603,0.423,6,0,0,0,0.10441999999999996,0.012499999999999956,0.8941,-0.1059,False
