ffa_type,metabolite_id,metabolite_name,formula,compartment
C18:1,s_3335,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)",C43H80O16P2,ce
C18:1,s_3336,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)",C45H85O13P,ce
C18:1,s_3337,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)",C45H86O16P2,ce
C18:1,s_3338,"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)",C45H83O13P,ce
C18:1,s_3339,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)",C45H84O16P2,ce
C18:1,s_3348,"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)",C43H79O13P,vm
C18:1,s_3349,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)",C43H80O16P2,vm
C18:1,s_3350,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)",C43H81O13P,vm
C18:1,s_3351,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)",C43H82O16P2,vm
C18:1,s_3352,"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)",C43H79O13P,vm
C18:1,s_3353,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)",C43H80O16P2,vm
C18:1,s_3354,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)",C45H85O13P,vm
C18:1,s_3355,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)",C45H86O16P2,vm
C18:1,s_3356,"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)",C45H83O13P,vm
C18:1,s_3357,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)",C45H84O16P2,vm
C18:1,s_3366,"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)",C43H79O13P,gm
C18:1,s_3367,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)",C43H80O16P2,gm
C18:1,s_3368,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)",C43H81O13P,gm
C18:1,s_3369,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)",C43H82O16P2,gm
C18:1,s_3370,"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)",C43H79O13P,gm
C18:1,s_3371,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)",C43H80O16P2,gm
C18:1,s_3372,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)",C45H85O13P,gm
C18:1,s_3373,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)",C45H86O16P2,gm
C18:1,s_3374,"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)",C45H83O13P,gm
C18:1,s_3375,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)",C45H84O16P2,gm
C18:1,s_3382,"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)",C43H79O13P,n
C18:1,s_3383,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)",C43H80O16P2,n
C18:1,s_3384,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)",C43H81O13P,n
C18:1,s_3385,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)",C43H82O16P2,n
C18:1,s_3386,"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)",C43H79O13P,n
C18:1,s_3387,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)",C43H80O16P2,n
C18:1,s_3388,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)",C45H85O13P,n
C18:1,s_3389,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)",C45H86O16P2,n
C18:1,s_3390,"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)",C45H83O13P,n
C18:1,s_3391,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)",C45H84O16P2,n
C18:1,s_3395,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)",C43H80O16P2,vm
C18:1,s_3396,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)",C43H82O16P2,vm
C18:1,s_3397,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)",C43H80O16P2,vm
C18:1,s_3398,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)",C45H86O16P2,vm
C18:1,s_3399,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)",C45H84O16P2,vm
C18:1,s_3403,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)",C43H81O19P3,n
C18:1,s_3404,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)",C43H83O19P3,n
C18:1,s_3405,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)",C43H81O19P3,n
C18:1,s_3406,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)",C45H87O19P3,n
C18:1,s_3407,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)",C45H85O19P3,n
C18:1,s_3411,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)",C43H81O19P3,ce
C18:1,s_3412,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)",C43H83O19P3,ce
C18:1,s_3413,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)",C43H81O19P3,ce
C18:1,s_3414,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)",C45H87O19P3,ce
C18:1,s_3415,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)",C45H85O19P3,ce
C18:1,s_3419,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1)",C43H81O19P3,vm
C18:1,s_3420,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)",C43H83O19P3,vm
C18:1,s_3421,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1)",C43H81O19P3,vm
C18:1,s_3422,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)",C45H87O19P3,vm
C18:1,s_3423,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)",C45H85O19P3,vm
C18:1,s_3427,1-acylglycerophosphoethanolamine (18:1),C23H46NO7P,erm
C18:1,s_3431,1-acylglycerophosphocholine (18:1),C26H52NO7P,erm
C18:1,s_3433,episteryl oleate,C46H78O2,erm
C18:1,s_3434,episteryl palmitoleate,C44H74O2,erm
C18:1,s_3436,fecosteryl oleate,C46H78O2,erm
C18:1,s_3437,fecosteryl palmitoleate,C44H74O2,erm
C18:1,s_3439,lanosteryl oleate,C48H82O2,erm
C18:1,s_3440,lanosteryl palmitoleate,C46H78O2,erm
C18:1,s_3442,ergosteryl oleate,C46H76O2,erm
C18:1,s_3443,ergosteryl palmitoleate,C44H72O2,erm
C18:1,s_3445,zymosteryl oleate,C45H76O2,erm
C18:1,s_3446,zymosteryl palmitoleate,C43H72O2,erm
C18:1,s_3451,palmitoleate,C16H29O2,ce
C18:1,s_3456,"phosphatidylcholine (1-18:1, 2-16:1)",C42H80NO8P,ce
C18:1,s_3457,1-acylglycerophosphocholine (18:1),C26H52NO7P,ce
C18:1,s_3458,"phosphatidylcholine (1-16:0, 2-18:1)",C42H82NO8P,ce
C18:1,s_3459,oleate,C18H33O2,ce
C18:1,s_3460,"phosphatidylcholine (1-16:1, 2-18:1)",C42H80NO8P,ce
C18:1,s_3461,"phosphatidylcholine (1-18:0, 2-18:1)",C44H86NO8P,ce
C18:1,s_3462,"phosphatidylcholine (1-18:1, 2-18:1)",C44H84NO8P,ce
C18:1,s_3471,"phosphatidylethanolamine (1-18:1, 2-16:1)",C39H74NO8P,ce
C18:1,s_3472,1-acylglycerophosphoethanolamine (18:1),C23H46NO7P,ce
C18:1,s_3473,"phosphatidylethanolamine (1-16:0, 2-18:1)",C39H76NO8P,ce
C18:1,s_3474,"phosphatidylethanolamine (1-16:1, 2-18:1)",C39H74NO8P,ce
C18:1,s_3475,"phosphatidylethanolamine (1-18:0, 2-18:1)",C41H80NO8P,ce
C18:1,s_3476,"phosphatidylethanolamine (1-18:1, 2-18:1)",C41H78NO8P,ce
C18:1,s_3484,"phosphatidyl-L-serine (1-18:1, 2-16:1)",C40H74NO10P,ce
C18:1,s_3485,1-acylglycerophosphoserine (18:1),C24H46NO9P,ce
C18:1,s_3486,"phosphatidyl-L-serine (1-16:0, 2-18:1)",C40H76NO10P,ce
C18:1,s_3487,"phosphatidyl-L-serine (1-16:1, 2-18:1)",C40H74NO10P,ce
C18:1,s_3488,"phosphatidyl-L-serine (1-18:0, 2-18:1)",C42H80NO10P,ce
C18:1,s_3489,"phosphatidyl-L-serine (1-18:1, 2-18:1)",C42H78NO10P,ce
C18:1,s_3494,1-acylglycerophosphoinositol (18:1),C27H51O12P,ce
C18:1,s_3503,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)",C43H81O19P3,c
C18:1,s_3504,"diglyceride (1-18:1, 2-16:1)",C37H68O5,c
C18:1,s_3505,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)",C43H83O19P3,c
C18:1,s_3506,"diglyceride (1-16:0, 2-18:1)",C37H70O5,c
C18:1,s_3507,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)",C43H81O19P3,c
C18:1,s_3508,"diglyceride (1-16:1, 2-18:1)",C37H68O5,c
C18:1,s_3509,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)",C45H87O19P3,c
C18:1,s_3510,"diglyceride (1-18:0, 2-18:1)",C39H74O5,c
C18:1,s_3511,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)",C45H85O19P3,c
C18:1,s_3512,"diglyceride (1-18:1, 2-18:1)",C39H72O5,c
C18:1,s_3516,"diglyceride (1-18:1, 2-16:1)",C37H68O5,n
C18:1,s_3517,"diglyceride (1-16:0, 2-18:1)",C37H70O5,n
C18:1,s_3518,"diglyceride (1-16:1, 2-18:1)",C37H68O5,n
C18:1,s_3519,"diglyceride (1-18:0, 2-18:1)",C39H74O5,n
C18:1,s_3520,"diglyceride (1-18:1, 2-18:1)",C39H72O5,n
C18:1,s_3524,"diglyceride (1-18:1, 2-16:1)",C37H68O5,mm
C18:1,s_3525,"diglyceride (1-16:0, 2-18:1)",C37H70O5,mm
C18:1,s_3526,"diglyceride (1-16:1, 2-18:1)",C37H68O5,mm
C18:1,s_3530,"phosphatidate (1-18:1, 2-16:1)",C37H69O8P,ce
C18:1,s_3531,"phosphatidate (1-16:0, 2-18:1)",C37H71O8P,ce
C18:1,s_3532,"phosphatidate (1-16:1, 2-18:1)",C37H69O8P,ce
C18:1,s_3533,"phosphatidate (1-18:0, 2-18:1)",C39H75O8P,ce
C18:1,s_3534,"phosphatidate (1-18:1, 2-18:1)",C39H73O8P,ce
C18:1,s_3539,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)",C43H80O16P2,ce
C18:1,s_3540,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)",C43H82O16P2,ce
C18:1,s_3541,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)",C43H80O16P2,ce
C18:1,s_3542,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)",C45H86O16P2,ce
C18:1,s_3543,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)",C45H84O16P2,ce
C18:1,s_3550,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)",C43H80O16P2,c
C18:1,s_3551,"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)",C43H79O13P,c
C18:1,s_3552,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)",C43H82O16P2,c
C18:1,s_3553,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)",C43H81O13P,c
C18:1,s_3554,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)",C43H80O16P2,c
C18:1,s_3555,"1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)",C43H79O13P,c
C18:1,s_3556,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)",C45H86O16P2,c
C18:1,s_3557,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)",C45H85O13P,c
C18:1,s_3558,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)",C45H84O16P2,c
C18:1,s_3559,"1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)",C45H83O13P,c
C18:1,s_3563,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)",C43H80O16P2,erm
C18:1,s_3564,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)",C43H82O16P2,erm
C18:1,s_3565,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)",C43H80O16P2,erm
C18:1,s_3566,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)",C45H86O16P2,erm
C18:1,s_3567,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)",C45H84O16P2,erm
C18:1,s_3571,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-16:1)",C43H80O16P2,gm
C18:1,s_3572,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:1)",C43H82O16P2,gm
C18:1,s_3573,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:1, 2-18:1)",C43H80O16P2,gm
C18:1,s_3574,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)",C45H86O16P2,gm
C18:1,s_3575,"1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)",C45H84O16P2,gm
C18:1,s_3579,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)",C43H80O16P2,c
C18:1,s_3580,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)",C43H82O16P2,c
C18:1,s_3581,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)",C43H80O16P2,c
C18:1,s_3582,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)",C45H86O16P2,c
C18:1,s_3583,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)",C45H84O16P2,c
C18:1,s_3587,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-16:1)",C43H80O16P2,erm
C18:1,s_3588,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)",C43H82O16P2,erm
C18:1,s_3589,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:1, 2-18:1)",C43H80O16P2,erm
C18:1,s_3590,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)",C45H86O16P2,erm
C18:1,s_3591,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)",C45H84O16P2,erm
C18:1,s_3595,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1)",C43H81O19P3,ce
C18:1,s_3596,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)",C43H83O19P3,ce
C18:1,s_3597,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1)",C43H81O19P3,ce
C18:1,s_3598,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)",C45H87O19P3,ce
C18:1,s_3599,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)",C45H85O19P3,ce
C18:1,s_3603,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-16:1)",C43H81O19P3,c
C18:1,s_3604,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:1)",C43H83O19P3,c
C18:1,s_3605,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:1, 2-18:1)",C43H81O19P3,c
C18:1,s_3606,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:1)",C45H87O19P3,c
C18:1,s_3607,"1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)",C45H85O19P3,c
C18:1,s_3611,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-16:1)",C43H81O19P3,erm
C18:1,s_3612,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)",C43H83O19P3,erm
C18:1,s_3613,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:1, 2-18:1)",C43H81O19P3,erm
C18:1,s_3614,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)",C45H87O19P3,erm
C18:1,s_3615,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)",C45H85O19P3,erm
C18:1,s_3619,"1,2-diacylglycerol 3-diphosphate (1-18:1, 2-16:1)",C37H70O11P2,vm
C18:1,s_3620,"1,2-diacylglycerol 3-diphosphate (1-16:0, 2-18:1)",C37H72O11P2,vm
C18:1,s_3621,"1,2-diacylglycerol 3-diphosphate (1-16:1, 2-18:1)",C37H70O11P2,vm
C18:1,s_3622,"1,2-diacylglycerol 3-diphosphate (1-18:0, 2-18:1)",C39H76O11P2,vm
C18:1,s_3623,"1,2-diacylglycerol 3-diphosphate (1-18:1, 2-18:1)",C39H74O11P2,vm
C18:1,s_3627,"1,2-diacylglycerol 3-diphosphate (1-18:1, 2-16:1)",C37H70O11P2,gm
C18:1,s_3628,"1,2-diacylglycerol 3-diphosphate (1-16:0, 2-18:1)",C37H72O11P2,gm
C18:1,s_3629,"1,2-diacylglycerol 3-diphosphate (1-16:1, 2-18:1)",C37H70O11P2,gm
C18:1,s_3630,"1,2-diacylglycerol 3-diphosphate (1-18:0, 2-18:1)",C39H76O11P2,gm
C18:1,s_3631,"1,2-diacylglycerol 3-diphosphate (1-18:1, 2-18:1)",C39H74O11P2,gm
C18:1,s_3638,1-acyl-sn-glycerol 3-phosphate (18:1),C21H41O7P,c
C18:1,s_3639,1-monoglyceride (18:1),C21H40O4,c
C18:1,s_3646,1-acyl-sn-glycerol 3-phosphate (18:1),C21H41O7P,vm
C18:1,s_3647,1-monoglyceride (18:1),C21H40O4,vm
C18:1,s_3654,1-acyl-sn-glycerol 3-phosphate (18:1),C21H41O7P,gm
C18:1,s_3655,1-monoglyceride (18:1),C21H40O4,gm
C18:1,s_3656,ergosteryl palmitoleate,C44H72O2,lp
C18:1,s_3658,ergosteryl oleate,C46H76O2,lp
C18:1,s_3659,episteryl palmitoleate,C44H74O2,lp
C18:1,s_3661,episteryl oleate,C46H78O2,lp
C18:1,s_3662,fecosteryl palmitoleate,C44H74O2,lp
C18:1,s_3663,fecosteryl oleate,C46H78O2,lp
C18:1,s_3664,lanosteryl palmitoleate,C46H78O2,lp
C18:1,s_3666,lanosteryl oleate,C48H82O2,lp
C18:1,s_3667,zymosteryl palmitoleate,C43H72O2,lp
C18:1,s_3668,zymosteryl oleate,C45H76O2,lp
C18:1,s_3669,zymosteryl palmitoleate,C43H72O2,ce
C18:1,s_3670,zymosteryl oleate,C45H76O2,ce
C18:1,s_3674,1-monoglyceride (18:1),C21H40O4,lp
C18:1,s_3675,"diglyceride (1-16:0, 2-18:1)",C37H70O5,m
C18:1,s_3677,oleate,C18H33O2,m
C18:1,s_3678,"diglyceride (1-16:1, 2-18:1)",C37H68O5,m
C18:1,s_3680,"diglyceride (1-18:0, 2-18:1)",C39H74O5,m
C18:1,s_3682,"diglyceride (1-18:1, 2-18:1)",C39H72O5,m
C18:1,s_3683,1-monoglyceride (18:1),C21H40O4,m
C18:1,s_3686,"phosphatidylethanolamine (1-16:0, 2-18:1)",C39H76NO8P,lp
C18:1,s_3688,"phosphatidylethanolamine (1-16:1, 2-18:1)",C39H74NO8P,lp
C18:1,s_3690,"phosphatidylethanolamine (1-18:0, 2-18:1)",C41H80NO8P,lp
C18:1,s_3691,1-acylglycerophosphoethanolamine (18:1),C23H46NO7P,lp
C18:1,s_3692,"phosphatidylethanolamine (1-18:1, 2-18:1)",C41H78NO8P,lp
C18:1,s_3699,"phosphatidylcholine (1-18:1, 2-16:1)",C42H80NO8P,lp
C18:1,s_3700,1-acylglycerophosphocholine (18:1),C26H52NO7P,lp
C18:1,s_3701,"phosphatidylcholine (1-16:0, 2-18:1)",C42H82NO8P,lp
C18:1,s_3702,"phosphatidylcholine (1-16:1, 2-18:1)",C42H80NO8P,lp
C18:1,s_3703,"phosphatidylcholine (1-18:0, 2-18:1)",C44H86NO8P,lp
C18:1,s_3704,"phosphatidylcholine (1-18:1, 2-18:1)",C44H84NO8P,lp
C18:1,s_3708,"phosphatidylethanolamine (1-18:1, 2-16:1)",C39H74NO8P,lp
C18:1,s_3743,C18:1 chain,C18H34O2,c
