arm,modulation,alpha,gene_i,gene_j,f_i,f_j,f_ij,eps
regulator,linear,0.01,GCN5,RPD3,0.9999999981432123,0.9999999981474204,0.0,-0.9999999962906326
regulator,linear,0.01,GCN5,SPT3,0.9999999981432123,0.9999999981440479,0.0,-0.9999999962872602
regulator,linear,0.01,GCN5,TFC7,0.9999999981432123,0.9999999981473615,0.0,-0.9999999962905738
regulator,linear,0.01,GCN5,YAP6,0.9999999981432123,0.9999999981375963,0.0,-0.9999999962808086
regulator,linear,0.01,MED4,OPI1,0.9999999981483592,0.9999999981465861,0.0,-0.9999999962949453
regulator,linear,0.01,MED4,RFX1,0.9999999981483592,0.9999999981443816,0.0,-0.9999999962927407
regulator,linear,0.01,MED4,RGR1,0.9999999981483592,0.9999999981392059,0.0,-0.9999999962875651
regulator,linear,0.01,MED4,RPD3,0.9999999981483592,0.9999999981474204,0.0,-0.9999999962957795
regulator,linear,0.01,MED4,SPT3,0.9999999981483592,0.9999999981440479,0.0,-0.9999999962924071
regulator,linear,0.01,MED4,TFC7,0.9999999981483592,0.9999999981473615,0.0,-0.9999999962957207
regulator,linear,0.01,MED4,YAP6,0.9999999981483592,0.9999999981375963,0.0,-0.9999999962859555
regulator,linear,0.01,OPI1,RFX1,0.9999999981465861,0.9999999981443816,0.0,-0.9999999962909677
regulator,linear,0.01,OPI1,RGR1,0.9999999981465861,0.9999999981392059,0.0,-0.9999999962857921
regulator,linear,0.01,OPI1,RPD3,0.9999999981465861,0.9999999981474204,0.0,-0.9999999962940065
regulator,linear,0.01,OPI1,SPT3,0.9999999981465861,0.9999999981440479,0.0,-0.9999999962906341
regulator,linear,0.01,OPI1,TFC7,0.9999999981465861,0.9999999981473615,0.0,-0.9999999962939476
regulator,linear,0.01,OPI1,YAP6,0.9999999981465861,0.9999999981375963,0.0,-0.9999999962841825
regulator,linear,0.01,RFX1,RGR1,0.9999999981443816,0.9999999981392059,0.0,-0.9999999962835875
regulator,linear,0.01,RFX1,RPD3,0.9999999981443816,0.9999999981474204,0.0,-0.9999999962918019
regulator,linear,0.01,RFX1,SPT3,0.9999999981443816,0.9999999981440479,0.0,-0.9999999962884295
regulator,linear,0.01,RFX1,TFC7,0.9999999981443816,0.9999999981473615,0.0,-0.9999999962917431
regulator,linear,0.01,RFX1,YAP6,0.9999999981443816,0.9999999981375963,0.0,-0.9999999962819779
regulator,linear,0.01,RGR1,RPD3,0.9999999981392059,0.9999999981474204,0.0,-0.9999999962866263
regulator,linear,0.01,RGR1,SPT3,0.9999999981392059,0.9999999981440479,0.0,-0.9999999962832539
regulator,linear,0.01,RGR1,TFC7,0.9999999981392059,0.9999999981473615,0.0,-0.9999999962865674
regulator,linear,0.01,RGR1,YAP6,0.9999999981392059,0.9999999981375963,0.0,-0.9999999962768022
regulator,linear,0.01,RPD3,SPT3,0.9999999981474204,0.9999999981440479,0.0,-0.9999999962914683
regulator,linear,0.01,RPD3,TFC7,0.9999999981474204,0.9999999981473615,0.0,-0.9999999962947819
regulator,linear,0.01,RPD3,YAP6,0.9999999981474204,0.9999999981375963,0.0,-0.9999999962850167
regulator,linear,0.01,SPT3,TFC7,0.9999999981440479,0.9999999981473615,0.0,-0.9999999962914095
regulator,linear,0.01,SPT3,YAP6,0.9999999981440479,0.9999999981375963,0.0,-0.9999999962816443
regulator,linear,0.01,TFC7,YAP6,0.9999999981473615,0.9999999981375963,0.0,-0.9999999962849578
enzyme,linear,0.01,ELO2,ELO3,0.9999999981405663,0.9999999981462279,0.9999999981462279,1.8594337181099263e-09
enzyme,linear,0.01,ELO2,FAA1,0.9999999981405663,0.9999999981462279,0.9999999981462279,1.8594337181099263e-09
enzyme,linear,0.01,ELO2,FAA2,0.9999999981405663,0.9999999981462279,0.9999999981462279,1.8594337181099263e-09
enzyme,linear,0.01,ELO2,FAA3,0.9999999981405663,0.9999999981462279,0.9999999981462279,1.8594337181099263e-09
enzyme,linear,0.01,ELO2,FAA4,0.9999999981405663,0.9999999981462279,0.9999999981462279,1.8594337181099263e-09
enzyme,linear,0.01,ELO2,FAS1,0.9999999981405663,0.9999999981462279,0.9999999981462279,1.8594337181099263e-09
enzyme,linear,0.01,ELO2,FAS2,0.9999999981405663,0.9999999981462279,0.9999999981462279,1.8594337181099263e-09
enzyme,linear,0.01,ELO2,POX1,0.9999999981405663,0.9999999981462279,0.9999999981462279,1.8594337181099263e-09
enzyme,linear,0.01,ELO2,SLC1,0.9999999981405663,0.9999999981462279,0.9999999981462279,1.8594337181099263e-09
enzyme,linear,0.01,ELO3,FAA1,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,ELO3,FAA2,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,ELO3,FAA3,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,ELO3,FAA4,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,ELO3,FAS1,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,ELO3,FAS2,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,ELO3,POX1,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,ELO3,SLC1,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA1,FAA2,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA1,FAA3,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA1,FAA4,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA1,FAS1,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA1,FAS2,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA1,POX1,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA1,SLC1,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA2,FAA3,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA2,FAA4,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA2,FAS1,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA2,FAS2,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA2,POX1,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA2,SLC1,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA3,FAA4,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA3,FAS1,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA3,FAS2,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA3,POX1,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA3,SLC1,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA4,FAS1,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA4,FAS2,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA4,POX1,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAA4,SLC1,0.9999999981462279,0.9999999981462279,0.9999999981462279,1.8537721357958503e-09
enzyme,linear,0.01,FAS1,FAS2,0.9999999981462279,0.9999999981462279,0.9896176339814584,-0.010382362310997317
enzyme,linear,0.01,FAS1,POX1,0.9999999981462279,0.9999999981462279,0.9999999981010081,1.8085524189359603e-09
enzyme,linear,0.01,FAS1,SLC1,0.9999999981462279,0.9999999981462279,0.9999999981468797,1.8544239477336077e-09
enzyme,linear,0.01,FAS2,POX1,0.9999999981462279,0.9999999981462279,0.9999999981468797,1.8544239477336077e-09
enzyme,linear,0.01,FAS2,SLC1,0.9999999981462279,0.9999999981462279,0.9999999981468797,1.8544239477336077e-09
enzyme,linear,0.01,POX1,SLC1,0.9999999981462279,0.9999999981462279,0.9999999981468797,1.8544239477336077e-09
regulator,linear,0.005,FKH1,GCN5,0.40694339791534995,0.406943397912836,0.0,-0.16560292910586782
regulator,linear,0.005,FKH1,MED4,0.40694339791534995,0.40694339792041906,0.0,-0.1656029291089537
regulator,linear,0.005,FKH1,OPI1,0.40694339791534995,0.40694339791499806,0.0,-0.16560292910674765
regulator,linear,0.005,FKH1,RFX1,0.40694339791534995,0.40694339793247863,0.0,-0.16560292911386126
regulator,linear,0.005,FKH1,RGR1,0.40694339791534995,0.40694339790927275,0.0,-0.16560292910441776
regulator,linear,0.005,FKH1,RPD3,0.40694339791534995,0.9983346599771254,0.0,-0.4062656987877569
regulator,linear,0.005,FKH1,SPT3,0.40694339791534995,0.40694339791929585,0.0,-0.1656029291084966
regulator,linear,0.005,FKH1,TFC7,0.40694339791534995,0.40694339791526285,0.0,-0.1656029291068554
regulator,linear,0.005,FKH1,YAP6,0.40694339791534995,0.4069433979184474,0.0,-0.16560292910815133
regulator,linear,0.005,GCN5,MED4,0.406943397912836,0.40694339792041906,0.0,-0.16560292910793065
regulator,linear,0.005,GCN5,OPI1,0.406943397912836,0.40694339791499806,0.0,-0.1656029291057246
regulator,linear,0.005,GCN5,RFX1,0.406943397912836,0.40694339793247863,0.0,-0.16560292911283822
regulator,linear,0.005,GCN5,RGR1,0.406943397912836,0.40694339790927275,0.0,-0.16560292910339475
regulator,linear,0.005,GCN5,RPD3,0.406943397912836,0.9983346599771254,0.0,-0.4062656987852472
regulator,linear,0.005,GCN5,SPT3,0.406943397912836,0.40694339791929585,0.0,-0.16560292910747357
regulator,linear,0.005,GCN5,TFC7,0.406943397912836,0.40694339791526285,0.0,-0.16560292910583238
regulator,linear,0.005,GCN5,YAP6,0.406943397912836,0.4069433979184474,0.0,-0.16560292910712832
regulator,linear,0.005,MED4,OPI1,0.40694339792041906,0.40694339791499806,0.0,-0.1656029291088105
regulator,linear,0.005,MED4,RFX1,0.40694339792041906,0.40694339793247863,0.0,-0.16560292911592409
regulator,linear,0.005,MED4,RGR1,0.40694339792041906,0.40694339790927275,0.0,-0.1656029291064806
regulator,linear,0.005,MED4,RPD3,0.40694339792041906,0.9983346599771254,0.0,-0.4062656987928176
regulator,linear,0.005,MED4,SPT3,0.40694339792041906,0.40694339791929585,0.0,-0.16560292911055943
regulator,linear,0.005,MED4,TFC7,0.40694339792041906,0.40694339791526285,0.0,-0.16560292910891825
regulator,linear,0.005,MED4,YAP6,0.40694339792041906,0.4069433979184474,0.0,-0.16560292911021418
regulator,linear,0.005,OPI1,RFX1,0.40694339791499806,0.40694339793247863,0.0,-0.16560292911371804
regulator,linear,0.005,OPI1,RGR1,0.40694339791499806,0.40694339790927275,0.0,-0.16560292910427457
regulator,linear,0.005,OPI1,RPD3,0.40694339791499806,0.9983346599771254,0.0,-0.40626569878740565
regulator,linear,0.005,OPI1,SPT3,0.40694339791499806,0.40694339791929585,0.0,-0.1656029291083534
regulator,linear,0.005,OPI1,TFC7,0.40694339791499806,0.40694339791526285,0.0,-0.1656029291067122
regulator,linear,0.005,OPI1,YAP6,0.40694339791499806,0.4069433979184474,0.0,-0.16560292910800814
regulator,linear,0.005,RFX1,RGR1,0.40694339793247863,0.40694339790927275,0.0,-0.1656029291113882
regulator,linear,0.005,RFX1,RPD3,0.40694339793247863,0.9983346599771254,0.0,-0.40626569880485713
regulator,linear,0.005,RFX1,SPT3,0.40694339793247863,0.40694339791929585,0.0,-0.165602929115467
regulator,linear,0.005,RFX1,TFC7,0.40694339793247863,0.40694339791526285,0.0,-0.16560292911382582
regulator,linear,0.005,RFX1,YAP6,0.40694339793247863,0.4069433979184474,0.0,-0.16560292911512176
regulator,linear,0.005,RGR1,RPD3,0.40694339790927275,0.9983346599771254,0.0,-0.4062656987816899
regulator,linear,0.005,RGR1,SPT3,0.40694339790927275,0.40694339791929585,0.0,-0.16560292910602353
regulator,linear,0.005,RGR1,TFC7,0.40694339790927275,0.40694339791526285,0.0,-0.16560292910438232
regulator,linear,0.005,RGR1,YAP6,0.40694339790927275,0.4069433979184474,0.0,-0.16560292910567825
regulator,linear,0.005,RPD3,SPT3,0.9983346599771254,0.40694339791929585,0.0,-0.4062656987916963
regulator,linear,0.005,RPD3,TFC7,0.9983346599771254,0.40694339791526285,0.0,-0.40626569878767
regulator,linear,0.005,RPD3,YAP6,0.9983346599771254,0.4069433979184474,0.0,-0.4062656987908493
regulator,linear,0.005,SPT3,TFC7,0.40694339791929585,0.40694339791526285,0.0,-0.16560292910846117
regulator,linear,0.005,SPT3,YAP6,0.40694339791929585,0.4069433979184474,0.0,-0.1656029291097571
regulator,linear,0.005,TFC7,YAP6,0.40694339791526285,0.4069433979184474,0.0,-0.1656029291081159
enzyme,linear,0.005,ELO2,ELO3,0.9999999981324522,0.9999999981264648,0.9999999981264648,1.8675477830853993e-09
enzyme,linear,0.005,ELO2,FAA1,0.9999999981324522,0.9999999981264648,0.9999999981264648,1.8675477830853993e-09
enzyme,linear,0.005,ELO2,FAA2,0.9999999981324522,0.9999999981264648,0.9999999981264648,1.8675477830853993e-09
enzyme,linear,0.005,ELO2,FAA3,0.9999999981324522,0.9999999981264648,0.9999999981264648,1.8675477830853993e-09
enzyme,linear,0.005,ELO2,FAA4,0.9999999981324522,0.9999999981264648,0.9999999981264648,1.8675477830853993e-09
enzyme,linear,0.005,ELO2,FAS1,0.9999999981324522,0.9999999981264648,0.9999999981264648,1.8675477830853993e-09
enzyme,linear,0.005,ELO2,FAS2,0.9999999981324522,0.9999999981264648,0.9999999981264648,1.8675477830853993e-09
enzyme,linear,0.005,ELO2,POX1,0.9999999981324522,0.9999999981264648,0.9999999981264648,1.8675477830853993e-09
enzyme,linear,0.005,ELO2,SLC1,0.9999999981324522,0.9999999981264648,0.9999999981264648,1.8675477830853993e-09
enzyme,linear,0.005,ELO3,FAA1,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,ELO3,FAA2,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,ELO3,FAA3,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,ELO3,FAA4,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,ELO3,FAS1,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,ELO3,FAS2,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,ELO3,POX1,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,ELO3,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA1,FAA2,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA1,FAA3,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA1,FAA4,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA1,FAS1,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA1,FAS2,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA1,POX1,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA1,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA2,FAA3,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA2,FAA4,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA2,FAS1,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA2,FAS2,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA2,POX1,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA2,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA3,FAA4,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA3,FAS1,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA3,FAS2,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA3,POX1,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA3,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA4,FAS1,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA4,FAS2,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA4,POX1,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAA4,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,1.8735352158572027e-09
enzyme,linear,0.005,FAS1,FAS2,0.9999999981264648,0.9999999981264648,0.4132485031233464,-0.5867514931295832
enzyme,linear,0.005,FAS1,POX1,0.9999999981264648,0.9999999981264648,0.9999999981280964,1.875166799614192e-09
enzyme,linear,0.005,FAS1,SLC1,0.9999999981264648,0.9999999981264648,0.999999998125788,1.8728584239013912e-09
enzyme,linear,0.005,FAS2,POX1,0.9999999981264648,0.9999999981264648,0.999999998125788,1.8728584239013912e-09
enzyme,linear,0.005,FAS2,SLC1,0.9999999981264648,0.9999999981264648,0.999999998125788,1.8728584239013912e-09
enzyme,linear,0.005,POX1,SLC1,0.9999999981264648,0.9999999981264648,0.999999998125788,1.8728584239013912e-09
regulator,linear,0.002,FKH1,GCN5,0.0,0.0,0.0,0.0
regulator,linear,0.002,FKH1,MED4,0.0,0.0,0.0,0.0
regulator,linear,0.002,FKH1,OPI1,0.0,0.0,0.0,0.0
regulator,linear,0.002,FKH1,RFX1,0.0,0.0,0.0,0.0
regulator,linear,0.002,FKH1,RGR1,0.0,0.0,0.0,0.0
regulator,linear,0.002,FKH1,RPD3,0.0,0.0,0.0,0.0
regulator,linear,0.002,FKH1,SPT3,0.0,0.0,0.0,0.0
regulator,linear,0.002,FKH1,TFC7,0.0,0.0,0.0,0.0
regulator,linear,0.002,FKH1,YAP6,0.0,0.0,0.0,0.0
regulator,linear,0.002,GCN5,MED4,0.0,0.0,0.0,0.0
regulator,linear,0.002,GCN5,OPI1,0.0,0.0,0.0,0.0
regulator,linear,0.002,GCN5,RFX1,0.0,0.0,0.0,0.0
regulator,linear,0.002,GCN5,RGR1,0.0,0.0,0.0,0.0
regulator,linear,0.002,GCN5,RPD3,0.0,0.0,0.0,0.0
regulator,linear,0.002,GCN5,SPT3,0.0,0.0,0.0,0.0
regulator,linear,0.002,GCN5,TFC7,0.0,0.0,0.0,0.0
regulator,linear,0.002,GCN5,YAP6,0.0,0.0,0.0,0.0
regulator,linear,0.002,MED4,OPI1,0.0,0.0,0.0,0.0
regulator,linear,0.002,MED4,RFX1,0.0,0.0,0.0,0.0
regulator,linear,0.002,MED4,RGR1,0.0,0.0,0.0,0.0
regulator,linear,0.002,MED4,RPD3,0.0,0.0,0.0,0.0
regulator,linear,0.002,MED4,SPT3,0.0,0.0,0.0,0.0
regulator,linear,0.002,MED4,TFC7,0.0,0.0,0.0,0.0
regulator,linear,0.002,MED4,YAP6,0.0,0.0,0.0,0.0
regulator,linear,0.002,OPI1,RFX1,0.0,0.0,0.0,0.0
regulator,linear,0.002,OPI1,RGR1,0.0,0.0,0.0,0.0
regulator,linear,0.002,OPI1,RPD3,0.0,0.0,0.0,0.0
regulator,linear,0.002,OPI1,SPT3,0.0,0.0,0.0,0.0
regulator,linear,0.002,OPI1,TFC7,0.0,0.0,0.0,0.0
regulator,linear,0.002,OPI1,YAP6,0.0,0.0,0.0,0.0
regulator,linear,0.002,RFX1,RGR1,0.0,0.0,0.0,0.0
regulator,linear,0.002,RFX1,RPD3,0.0,0.0,0.0,0.0
regulator,linear,0.002,RFX1,SPT3,0.0,0.0,0.0,0.0
regulator,linear,0.002,RFX1,TFC7,0.0,0.0,0.0,0.0
regulator,linear,0.002,RFX1,YAP6,0.0,0.0,0.0,0.0
regulator,linear,0.002,RGR1,RPD3,0.0,0.0,0.0,0.0
regulator,linear,0.002,RGR1,SPT3,0.0,0.0,0.0,0.0
regulator,linear,0.002,RGR1,TFC7,0.0,0.0,0.0,0.0
regulator,linear,0.002,RGR1,YAP6,0.0,0.0,0.0,0.0
regulator,linear,0.002,RPD3,SPT3,0.0,0.0,0.0,0.0
regulator,linear,0.002,RPD3,TFC7,0.0,0.0,0.0,0.0
regulator,linear,0.002,RPD3,YAP6,0.0,0.0,0.0,0.0
regulator,linear,0.002,SPT3,TFC7,0.0,0.0,0.0,0.0
regulator,linear,0.002,SPT3,YAP6,0.0,0.0,0.0,0.0
regulator,linear,0.002,TFC7,YAP6,0.0,0.0,0.0,0.0
enzyme,linear,0.002,ELO2,ELO3,0.9999999981401687,0.9999999981192299,0.9999999981192299,1.8598312889750446e-09
enzyme,linear,0.002,ELO2,FAA1,0.9999999981401687,0.9999999981192299,0.9999999981192299,1.8598312889750446e-09
enzyme,linear,0.002,ELO2,FAA2,0.9999999981401687,0.9999999981223204,0.9999999981223204,1.8598312889750446e-09
enzyme,linear,0.002,ELO2,FAA3,0.9999999981401687,0.9999999981192299,0.9999999981192299,1.8598312889750446e-09
enzyme,linear,0.002,ELO2,FAA4,0.9999999981401687,0.9999999981192299,0.9999999981192299,1.8598312889750446e-09
enzyme,linear,0.002,ELO2,FAS1,0.9999999981401687,0.9999999981192299,0.9999999981192299,1.8598312889750446e-09
enzyme,linear,0.002,ELO2,FAS2,0.9999999981401687,0.9999999981192299,0.9999999981192299,1.8598312889750446e-09
enzyme,linear,0.002,ELO2,POX1,0.9999999981401687,0.9999999981192299,0.9999999981192299,1.8598312889750446e-09
enzyme,linear,0.002,ELO2,SLC1,0.9999999981401687,0.9999999981192299,0.9999999981192299,1.8598312889750446e-09
enzyme,linear,0.002,ELO3,FAA1,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,ELO3,FAA2,0.9999999981192299,0.9999999981223204,0.9999999981223204,1.880770095219475e-09
enzyme,linear,0.002,ELO3,FAA3,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,ELO3,FAA4,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,ELO3,FAS1,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,ELO3,FAS2,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,ELO3,POX1,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,ELO3,SLC1,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,FAA1,FAA2,0.9999999981192299,0.9999999981223204,0.9999999981223204,1.880770095219475e-09
enzyme,linear,0.002,FAA1,FAA3,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,FAA1,FAA4,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,FAA1,FAS1,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,FAA1,FAS2,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,FAA1,POX1,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,FAA1,SLC1,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,FAA2,FAA3,0.9999999981223204,0.9999999981192299,0.9999999981223204,1.880770095219475e-09
enzyme,linear,0.002,FAA2,FAA4,0.9999999981223204,0.9999999981192299,0.9999999981223204,1.880770095219475e-09
enzyme,linear,0.002,FAA2,FAS1,0.9999999981223204,0.9999999981192299,0.9999999981223204,1.880770095219475e-09
enzyme,linear,0.002,FAA2,FAS2,0.9999999981223204,0.9999999981192299,0.9999999981223204,1.880770095219475e-09
enzyme,linear,0.002,FAA2,POX1,0.9999999981223204,0.9999999981192299,0.9999999981223204,1.880770095219475e-09
enzyme,linear,0.002,FAA2,SLC1,0.9999999981223204,0.9999999981192299,0.9999999981223204,1.880770095219475e-09
enzyme,linear,0.002,FAA3,FAA4,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,FAA3,FAS1,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,FAA3,FAS2,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,FAA3,POX1,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,FAA3,SLC1,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,FAA4,FAS1,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,FAA4,FAS2,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,FAA4,POX1,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,FAA4,SLC1,0.9999999981192299,0.9999999981192299,0.9999999981192299,1.880770095219475e-09
enzyme,linear,0.002,FAS1,FAS2,0.9999999981192299,0.9999999981192299,0.0,-0.9999999962384598
enzyme,linear,0.002,FAS1,POX1,0.9999999981192299,0.9999999981192299,0.9999999981607841,1.9223242997412626e-09
enzyme,linear,0.002,FAS1,SLC1,0.9999999981192299,0.9999999981192299,0.9999999981712706,1.932810800298057e-09
enzyme,linear,0.002,FAS2,POX1,0.9999999981192299,0.9999999981192299,0.9999999981712706,1.932810800298057e-09
enzyme,linear,0.002,FAS2,SLC1,0.9999999981192299,0.9999999981192299,0.9999999981712706,1.932810800298057e-09
enzyme,linear,0.002,POX1,SLC1,0.9999999981192299,0.9999999981192299,0.9999999981712706,1.932810800298057e-09
regulator,binary,0.0,FKH1,GCN5,0.0,0.0,0.0,0.0
regulator,binary,0.0,FKH1,MED4,0.0,0.0,0.0,0.0
