arm,modulation,alpha,gene_i,gene_j,gene_k,f_i,f_j,f_k,f_ijk,tau,mean_hops,max_hops
regulator,linear,0.005,GCN5,RFX1,SPT3,0.406943397912836,0.40694339793247863,0.40694339791929585,0.0,0.13478203735713334,2.6666666666666665,3.0
regulator,linear,0.005,GCN5,RFX1,TFC7,0.406943397912836,0.40694339793247863,0.40694339791526285,0.0,0.13478203735579758,2.6666666666666665,3.0
regulator,linear,0.005,GCN5,RFX1,YAP6,0.406943397912836,0.40694339793247863,0.4069433979184474,0.0,0.13478203735685232,2.3333333333333335,3.0
regulator,linear,0.005,GCN5,RGR1,RPD3,0.406943397912836,0.40694339790927275,0.9983346599771254,0.0,0.3306542878353072,2.6666666666666665,3.0
regulator,linear,0.005,GCN5,RGR1,SPT3,0.406943397912836,0.40694339790927275,0.40694339791929585,0.0,0.1347820373494474,2.6666666666666665,3.0
regulator,linear,0.005,GCN5,RGR1,TFC7,0.406943397912836,0.40694339790927275,0.40694339791526285,0.0,0.13478203734811167,2.6666666666666665,3.0
regulator,linear,0.005,GCN5,RGR1,YAP6,0.406943397912836,0.40694339790927275,0.4069433979184474,0.0,0.1347820373491664,2.3333333333333335,3.0
regulator,linear,0.005,GCN5,RPD3,SPT3,0.406943397912836,0.9983346599771254,0.40694339791929585,0.0,0.3306542878434513,2.6666666666666665,3.0
regulator,linear,0.005,GCN5,RPD3,TFC7,0.406943397912836,0.9983346599771254,0.40694339791526285,0.0,0.33065428784017437,2.6666666666666665,3.0
regulator,linear,0.005,GCN5,RPD3,YAP6,0.406943397912836,0.9983346599771254,0.4069433979184474,0.0,0.3306542878427619,2.3333333333333335,3.0
regulator,linear,0.005,GCN5,SPT3,TFC7,0.406943397912836,0.40694339791929585,0.40694339791526285,0.0,0.13478203735143135,2.6666666666666665,3.0
regulator,linear,0.005,GCN5,SPT3,YAP6,0.406943397912836,0.40694339791929585,0.4069433979184474,0.0,0.13478203735248612,2.3333333333333335,3.0
regulator,linear,0.005,GCN5,TFC7,YAP6,0.406943397912836,0.40694339791526285,0.4069433979184474,0.0,0.13478203735115038,2.3333333333333335,3.0
regulator,linear,0.005,MED4,OPI1,RFX1,0.40694339792041906,0.40694339791499806,0.40694339793247863,0.0,0.13478203735822145,3.0,3.0
regulator,linear,0.005,MED4,OPI1,RGR1,0.40694339792041906,0.40694339791499806,0.40694339790927275,0.0,0.1347820373505355,3.0,3.0
regulator,linear,0.005,MED4,OPI1,RPD3,0.40694339792041906,0.40694339791499806,0.9983346599771254,0.0,0.33065428784612066,3.0,3.0
regulator,linear,0.005,MED4,OPI1,SPT3,0.40694339792041906,0.40694339791499806,0.40694339791929585,0.0,0.13478203735385522,3.0,3.0
regulator,linear,0.005,MED4,OPI1,TFC7,0.40694339792041906,0.40694339791499806,0.40694339791526285,0.0,0.13478203735251948,3.0,3.0
regulator,linear,0.005,MED4,OPI1,YAP6,0.40694339792041906,0.40694339791499806,0.4069433979184474,0.0,0.13478203735357422,2.6666666666666665,3.0
regulator,linear,0.005,MED4,RFX1,RGR1,0.40694339792041906,0.40694339793247863,0.40694339790927275,0.0,0.13478203735632516,3.0,3.0
regulator,linear,0.005,MED4,RFX1,RPD3,0.40694339792041906,0.40694339793247863,0.9983346599771254,0.0,0.33065428786032414,3.0,3.0
regulator,linear,0.005,MED4,RFX1,SPT3,0.40694339792041906,0.40694339793247863,0.40694339791929585,0.0,0.1347820373596449,3.0,3.0
regulator,linear,0.005,MED4,RFX1,TFC7,0.40694339792041906,0.40694339793247863,0.40694339791526285,0.0,0.13478203735830913,3.0,3.0
regulator,linear,0.005,MED4,RFX1,YAP6,0.40694339792041906,0.40694339793247863,0.4069433979184474,0.0,0.13478203735936387,2.6666666666666665,3.0
regulator,linear,0.005,MED4,RGR1,RPD3,0.40694339792041906,0.40694339790927275,0.9983346599771254,0.0,0.33065428784146866,3.0,3.0
regulator,linear,0.005,MED4,RGR1,SPT3,0.40694339792041906,0.40694339790927275,0.40694339791929585,0.0,0.13478203735195896,3.0,3.0
regulator,linear,0.005,MED4,RGR1,TFC7,0.40694339792041906,0.40694339790927275,0.40694339791526285,0.0,0.13478203735062322,3.0,3.0
regulator,linear,0.005,MED4,RGR1,YAP6,0.40694339792041906,0.40694339790927275,0.4069433979184474,0.0,0.13478203735167796,2.6666666666666665,3.0
regulator,linear,0.005,MED4,RPD3,SPT3,0.40694339792041906,0.9983346599771254,0.40694339791929585,0.0,0.3306542878496127,3.0,3.0
regulator,linear,0.005,MED4,RPD3,TFC7,0.40694339792041906,0.9983346599771254,0.40694339791526285,0.0,0.33065428784633577,3.0,3.0
regulator,linear,0.005,MED4,RPD3,YAP6,0.40694339792041906,0.9983346599771254,0.4069433979184474,0.0,0.33065428784892337,2.6666666666666665,3.0
regulator,linear,0.005,MED4,SPT3,TFC7,0.40694339792041906,0.40694339791929585,0.40694339791526285,0.0,0.1347820373539429,3.0,3.0
regulator,linear,0.005,MED4,SPT3,YAP6,0.40694339792041906,0.40694339791929585,0.4069433979184474,0.0,0.13478203735499766,2.6666666666666665,3.0
regulator,linear,0.005,MED4,TFC7,YAP6,0.40694339792041906,0.40694339791526285,0.4069433979184474,0.0,0.1347820373536619,2.6666666666666665,3.0
regulator,linear,0.005,OPI1,RFX1,RGR1,0.40694339791499806,0.40694339793247863,0.40694339790927275,0.0,0.1347820373545297,3.0,3.0
regulator,linear,0.005,OPI1,RFX1,RPD3,0.40694339791499806,0.40694339793247863,0.9983346599771254,0.0,0.33065428785591944,3.0,3.0
regulator,linear,0.005,OPI1,RFX1,SPT3,0.40694339791499806,0.40694339793247863,0.40694339791929585,0.0,0.1347820373578494,3.0,3.0
regulator,linear,0.005,OPI1,RFX1,TFC7,0.40694339791499806,0.40694339793247863,0.40694339791526285,0.0,0.13478203735651365,3.0,3.0
regulator,linear,0.005,OPI1,RFX1,YAP6,0.40694339791499806,0.40694339793247863,0.4069433979184474,0.0,0.1347820373575684,2.6666666666666665,3.0
regulator,linear,0.005,OPI1,RGR1,RPD3,0.40694339791499806,0.40694339790927275,0.9983346599771254,0.0,0.3306542878370639,3.0,3.0
regulator,linear,0.005,OPI1,RGR1,SPT3,0.40694339791499806,0.40694339790927275,0.40694339791929585,0.0,0.1347820373501635,3.0,3.0
regulator,linear,0.005,OPI1,RGR1,TFC7,0.40694339791499806,0.40694339790927275,0.40694339791526285,0.0,0.13478203734882774,3.0,3.0
regulator,linear,0.005,OPI1,RGR1,YAP6,0.40694339791499806,0.40694339790927275,0.4069433979184474,0.0,0.13478203734988248,2.6666666666666665,3.0
regulator,linear,0.005,OPI1,RPD3,SPT3,0.40694339791499806,0.9983346599771254,0.40694339791929585,0.0,0.330654287845208,3.0,3.0
regulator,linear,0.005,OPI1,RPD3,TFC7,0.40694339791499806,0.9983346599771254,0.40694339791526285,0.0,0.33065428784193107,3.0,3.0
regulator,linear,0.005,OPI1,RPD3,YAP6,0.40694339791499806,0.9983346599771254,0.4069433979184474,0.0,0.3306542878445186,2.6666666666666665,3.0
regulator,linear,0.005,OPI1,SPT3,TFC7,0.40694339791499806,0.40694339791929585,0.40694339791526285,0.0,0.13478203735214744,3.0,3.0
regulator,linear,0.005,OPI1,SPT3,YAP6,0.40694339791499806,0.40694339791929585,0.4069433979184474,0.0,0.13478203735320218,2.6666666666666665,3.0
regulator,linear,0.005,OPI1,TFC7,YAP6,0.40694339791499806,0.40694339791526285,0.4069433979184474,0.0,0.13478203735186645,2.6666666666666665,3.0
regulator,linear,0.005,RFX1,RGR1,RPD3,0.40694339793247863,0.40694339790927275,0.9983346599771254,0.0,0.3306542878512675,3.0,3.0
regulator,linear,0.005,RFX1,RGR1,SPT3,0.40694339793247863,0.40694339790927275,0.40694339791929585,0.0,0.13478203735595318,3.0,3.0
regulator,linear,0.005,RFX1,RGR1,TFC7,0.40694339793247863,0.40694339790927275,0.40694339791526285,0.0,0.1347820373546174,3.0,3.0
regulator,linear,0.005,RFX1,RGR1,YAP6,0.40694339793247863,0.40694339790927275,0.4069433979184474,0.0,0.13478203735567215,2.6666666666666665,3.0
regulator,linear,0.005,RFX1,RPD3,SPT3,0.40694339793247863,0.9983346599771254,0.40694339791929585,0.0,0.33065428785941153,3.0,3.0
regulator,linear,0.005,RFX1,RPD3,TFC7,0.40694339793247863,0.9983346599771254,0.40694339791526285,0.0,0.3306542878561346,3.0,3.0
regulator,linear,0.005,RFX1,RPD3,YAP6,0.40694339793247863,0.9983346599771254,0.4069433979184474,0.0,0.33065428785872214,2.6666666666666665,3.0
regulator,linear,0.005,RFX1,SPT3,TFC7,0.40694339793247863,0.40694339791929585,0.40694339791526285,0.0,0.13478203735793712,3.0,3.0
regulator,linear,0.005,RFX1,SPT3,YAP6,0.40694339793247863,0.40694339791929585,0.4069433979184474,0.0,0.13478203735899186,2.6666666666666665,3.0
regulator,linear,0.005,RFX1,TFC7,YAP6,0.40694339793247863,0.40694339791526285,0.4069433979184474,0.0,0.13478203735765612,2.6666666666666665,3.0
regulator,linear,0.005,RGR1,RPD3,SPT3,0.40694339790927275,0.9983346599771254,0.40694339791929585,0.0,0.330654287840556,3.0,3.0
regulator,linear,0.005,RGR1,RPD3,TFC7,0.40694339790927275,0.9983346599771254,0.40694339791526285,0.0,0.33065428783727907,3.0,3.0
regulator,linear,0.005,RGR1,RPD3,YAP6,0.40694339790927275,0.9983346599771254,0.4069433979184474,0.0,0.33065428783986667,2.6666666666666665,3.0
regulator,linear,0.005,RGR1,SPT3,TFC7,0.40694339790927275,0.40694339791929585,0.40694339791526285,0.0,0.1347820373502512,3.0,3.0
regulator,linear,0.005,RGR1,SPT3,YAP6,0.40694339790927275,0.40694339791929585,0.4069433979184474,0.0,0.13478203735130595,2.6666666666666665,3.0
regulator,linear,0.005,RGR1,TFC7,YAP6,0.40694339790927275,0.40694339791526285,0.4069433979184474,0.0,0.13478203734997019,2.6666666666666665,3.0
regulator,linear,0.005,RPD3,SPT3,TFC7,0.9983346599771254,0.40694339791929585,0.40694339791526285,0.0,0.33065428784542317,3.0,3.0
regulator,linear,0.005,RPD3,SPT3,YAP6,0.9983346599771254,0.40694339791929585,0.4069433979184474,0.0,0.3306542878480107,2.6666666666666665,3.0
regulator,linear,0.005,RPD3,TFC7,YAP6,0.9983346599771254,0.40694339791526285,0.4069433979184474,0.0,0.3306542878447338,2.6666666666666665,3.0
regulator,linear,0.005,SPT3,TFC7,YAP6,0.40694339791929585,0.40694339791526285,0.4069433979184474,0.0,0.1347820373532899,2.6666666666666665,3.0
enzyme,linear,0.005,ELO2,ELO3,FAA1,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,3.6666666666666665,4.0
enzyme,linear,0.005,ELO2,ELO3,FAA2,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,3.6666666666666665,4.0
enzyme,linear,0.005,ELO2,ELO3,FAA3,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,5.0,7.0
enzyme,linear,0.005,ELO2,ELO3,FAA4,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,3.6666666666666665,4.0
enzyme,linear,0.005,ELO2,ELO3,FAS1,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,4.333333333333333,5.0
enzyme,linear,0.005,ELO2,ELO3,FAS2,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,4.333333333333333,5.0
enzyme,linear,0.005,ELO2,ELO3,POX1,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,4.0,4.0
enzyme,linear,0.005,ELO2,ELO3,SLC1,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,4.0,4.0
enzyme,linear,0.005,ELO2,FAA1,FAA2,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,3.3333333333333335,4.0
enzyme,linear,0.005,ELO2,FAA1,FAA3,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,4.666666666666667,7.0
enzyme,linear,0.005,ELO2,FAA1,FAA4,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,3.3333333333333335,4.0
enzyme,linear,0.005,ELO2,FAA1,FAS1,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,4.0,5.0
enzyme,linear,0.005,ELO2,FAA1,FAS2,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,4.0,5.0
enzyme,linear,0.005,ELO2,FAA1,POX1,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,3.6666666666666665,4.0
enzyme,linear,0.005,ELO2,FAA1,SLC1,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,3.6666666666666665,4.0
enzyme,linear,0.005,ELO2,FAA2,FAA3,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,4.666666666666667,7.0
enzyme,linear,0.005,ELO2,FAA2,FAA4,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,3.3333333333333335,4.0
enzyme,linear,0.005,ELO2,FAA2,FAS1,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,4.0,5.0
enzyme,linear,0.005,ELO2,FAA2,FAS2,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,4.0,5.0
enzyme,linear,0.005,ELO2,FAA2,POX1,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,3.6666666666666665,4.0
enzyme,linear,0.005,ELO2,FAA2,SLC1,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,3.6666666666666665,4.0
enzyme,linear,0.005,ELO2,FAA3,FAA4,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,4.666666666666667,7.0
enzyme,linear,0.005,ELO2,FAA3,FAS1,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,5.333333333333333,7.0
enzyme,linear,0.005,ELO2,FAA3,FAS2,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,5.333333333333333,7.0
enzyme,linear,0.005,ELO2,FAA3,POX1,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,5.0,7.0
enzyme,linear,0.005,ELO2,FAA3,SLC1,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,5.0,7.0
enzyme,linear,0.005,ELO2,FAA4,FAS1,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,4.0,5.0
enzyme,linear,0.005,ELO2,FAA4,FAS2,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,4.0,5.0
enzyme,linear,0.005,ELO2,FAA4,POX1,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,3.6666666666666665,4.0
enzyme,linear,0.005,ELO2,FAA4,SLC1,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.999999998125788,-1.8682244640189083e-09,3.6666666666666665,4.0
enzyme,linear,0.005,ELO2,FAS1,FAS2,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.4132485031185338,-2.9681468394215926e-09,4.666666666666667,5.0
enzyme,linear,0.005,ELO2,FAS1,POX1,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.9999999981208549,-1.874789212763517e-09,4.333333333333333,5.0
enzyme,linear,0.005,ELO2,FAS1,SLC1,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.870459120922874e-09,4.333333333333333,5.0
enzyme,linear,0.005,ELO2,FAS2,POX1,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.870459120922874e-09,4.333333333333333,5.0
enzyme,linear,0.005,ELO2,FAS2,SLC1,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.870459120922874e-09,4.333333333333333,5.0
enzyme,linear,0.005,ELO2,POX1,SLC1,0.9999999981324522,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.870459120922874e-09,4.0,4.0
enzyme,linear,0.005,ELO3,FAA1,FAA2,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,3.3333333333333335,4.0
enzyme,linear,0.005,ELO3,FAA1,FAA3,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,4.666666666666667,7.0
enzyme,linear,0.005,ELO3,FAA1,FAA4,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,3.3333333333333335,4.0
enzyme,linear,0.005,ELO3,FAA1,FAS1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,4.0,5.0
enzyme,linear,0.005,ELO3,FAA1,FAS2,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,4.0,5.0
enzyme,linear,0.005,ELO3,FAA1,POX1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,3.6666666666666665,4.0
enzyme,linear,0.005,ELO3,FAA1,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,3.6666666666666665,4.0
enzyme,linear,0.005,ELO3,FAA2,FAA3,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,4.666666666666667,7.0
enzyme,linear,0.005,ELO3,FAA2,FAA4,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,3.3333333333333335,4.0
enzyme,linear,0.005,ELO3,FAA2,FAS1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,4.0,5.0
enzyme,linear,0.005,ELO3,FAA2,FAS2,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,4.0,5.0
enzyme,linear,0.005,ELO3,FAA2,POX1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,3.6666666666666665,4.0
enzyme,linear,0.005,ELO3,FAA2,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,3.6666666666666665,4.0
enzyme,linear,0.005,ELO3,FAA3,FAA4,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,4.666666666666667,7.0
enzyme,linear,0.005,ELO3,FAA3,FAS1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,5.333333333333333,7.0
enzyme,linear,0.005,ELO3,FAA3,FAS2,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,5.333333333333333,7.0
enzyme,linear,0.005,ELO3,FAA3,POX1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,5.0,7.0
enzyme,linear,0.005,ELO3,FAA3,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,5.0,7.0
enzyme,linear,0.005,ELO3,FAA4,FAS1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,4.0,5.0
enzyme,linear,0.005,ELO3,FAA4,FAS2,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,4.0,5.0
enzyme,linear,0.005,ELO3,FAA4,POX1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,3.6666666666666665,4.0
enzyme,linear,0.005,ELO3,FAA4,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981228767,-1.8771233456504888e-09,3.6666666666666665,4.0
enzyme,linear,0.005,ELO3,FAS1,FAS2,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.4132485031215898,-2.9745914620349367e-09,4.666666666666667,5.0
enzyme,linear,0.005,ELO3,FAS1,POX1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.999999998108061,-1.8935706336264957e-09,4.333333333333333,5.0
enzyme,linear,0.005,ELO3,FAS1,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981236575,-1.875665622819156e-09,4.333333333333333,5.0
enzyme,linear,0.005,ELO3,FAS2,POX1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981236575,-1.875665622819156e-09,4.333333333333333,5.0
enzyme,linear,0.005,ELO3,FAS2,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981236575,-1.875665622819156e-09,4.333333333333333,5.0
enzyme,linear,0.005,ELO3,POX1,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981236575,-1.875665622819156e-09,4.0,4.0
enzyme,linear,0.005,FAA1,FAA2,FAA3,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981236575,-1.8763424147749674e-09,4.333333333333333,7.0
enzyme,linear,0.005,FAA1,FAA2,FAA4,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981236575,-1.8763424147749674e-09,3.0,3.0
enzyme,linear,0.005,FAA1,FAA2,FAS1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981236575,-1.8763424147749674e-09,3.6666666666666665,5.0
enzyme,linear,0.005,FAA1,FAA2,FAS2,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981236575,-1.8763424147749674e-09,3.6666666666666665,5.0
enzyme,linear,0.005,FAA1,FAA2,POX1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981236575,-1.8763424147749674e-09,3.3333333333333335,4.0
enzyme,linear,0.005,FAA1,FAA2,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981236575,-1.8763424147749674e-09,3.3333333333333335,4.0
enzyme,linear,0.005,FAA1,FAA3,FAA4,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981236575,-1.8763424147749674e-09,4.333333333333333,7.0
enzyme,linear,0.005,FAA1,FAA3,FAS1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981236575,-1.8763424147749674e-09,5.0,7.0
enzyme,linear,0.005,FAA1,FAA3,FAS2,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981236575,-1.8763424147749674e-09,5.0,7.0
enzyme,linear,0.005,FAA1,FAA3,POX1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981236575,-1.8763424147749674e-09,4.666666666666667,7.0
enzyme,linear,0.005,FAA1,FAA3,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981236575,-1.8763424147749674e-09,4.666666666666667,7.0
enzyme,linear,0.005,FAA1,FAA4,FAS1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981236575,-1.8763424147749674e-09,3.6666666666666665,5.0
enzyme,linear,0.005,FAA1,FAA4,FAS2,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981236575,-1.8763424147749674e-09,3.6666666666666665,5.0
enzyme,linear,0.005,FAA1,FAA4,POX1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981236575,-1.8763424147749674e-09,3.3333333333333335,4.0
enzyme,linear,0.005,FAA1,FAA4,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981236575,-1.8763424147749674e-09,3.3333333333333335,4.0
enzyme,linear,0.005,FAA1,FAS1,FAS2,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.41324850312158956,-2.9745916840795417e-09,4.333333333333333,5.0
enzyme,linear,0.005,FAA1,FAS1,POX1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981245778,-1.8770538456891472e-09,4.0,5.0
enzyme,linear,0.005,FAA1,FAS1,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981214441,-1.8778789634410487e-09,4.0,5.0
enzyme,linear,0.005,FAA1,FAS2,POX1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981214441,-1.8778789634410487e-09,4.0,5.0
enzyme,linear,0.005,FAA1,FAS2,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981214441,-1.8778789634410487e-09,4.0,5.0
enzyme,linear,0.005,FAA1,POX1,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981214441,-1.8778789634410487e-09,3.6666666666666665,4.0
enzyme,linear,0.005,FAA2,FAA3,FAA4,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981214441,-1.87855575539686e-09,4.333333333333333,7.0
enzyme,linear,0.005,FAA2,FAA3,FAS1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981214441,-1.87855575539686e-09,5.0,7.0
enzyme,linear,0.005,FAA2,FAA3,FAS2,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981214441,-1.87855575539686e-09,5.0,7.0
enzyme,linear,0.005,FAA2,FAA3,POX1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981214441,-1.87855575539686e-09,4.666666666666667,7.0
enzyme,linear,0.005,FAA2,FAA3,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981214441,-1.87855575539686e-09,4.666666666666667,7.0
enzyme,linear,0.005,FAA2,FAA4,FAS1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981214441,-1.87855575539686e-09,3.6666666666666665,5.0
enzyme,linear,0.005,FAA2,FAA4,FAS2,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981214441,-1.87855575539686e-09,3.6666666666666665,5.0
enzyme,linear,0.005,FAA2,FAA4,POX1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981214441,-1.87855575539686e-09,3.3333333333333335,4.0
enzyme,linear,0.005,FAA2,FAA4,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981214441,-1.87855575539686e-09,3.3333333333333335,4.0
enzyme,linear,0.005,FAA2,FAS1,FAS2,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.41324850311910477,-2.9770763632086528e-09,4.333333333333333,5.0
enzyme,linear,0.005,FAA2,FAS1,POX1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981254476,-1.876183874927051e-09,4.0,5.0
enzyme,linear,0.005,FAA2,FAS1,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981239508,-1.875372523940655e-09,4.0,5.0
enzyme,linear,0.005,FAA2,FAS2,POX1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981239508,-1.875372523940655e-09,4.0,5.0
enzyme,linear,0.005,FAA2,FAS2,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981239508,-1.875372523940655e-09,4.0,5.0
enzyme,linear,0.005,FAA2,POX1,SLC1,0.9999999981264648,0.9999999981264648,0.9999999981264648,0.9999999981239508,-1.875372523940655e-09,3.6666666666666665,4.0
