feature,description,mean,std,variance,min,max,range,median,iqr,cv,robust_cv,n
C102_A1B,Whole_cell_outline_length,143.11841866920304,8.460489867666531,71.57988880088804,121.8556028,240.0783876,118.22278480000001,141.77127474999998,6.464546074999987,0.05911531126697044,0.04559841961215058,4718
C12-1_C,Mother_cell_outline_length,96.61741584133532,5.650786805921966,31.93139152598177,80.08804887,159.0166917,78.92864283,95.74043813,4.438535022500005,0.05848621345039555,0.04636008680546452,4718
C128_A1B,Distance_between_middle_point_of_neck_and_mother_hip,33.60202281893599,2.079467242575552,4.324184012944769,28.25862432,57.11604505,28.857420729999998,33.21715944,1.5450420275000027,0.061885180358954295,0.04651337000356111,4718
C103_A,Long_axis_length_in_whole_cell,34.064846075905045,2.2029024795990093,4.852779334623464,27.34579164,60.86892149,33.52312985,33.726498205,1.5875636574999987,0.06466791233080545,0.04707170154014508,4718
C102_C,Whole_cell_outline_length,172.53967239584568,10.166601969895554,103.35979561428417,145.6976632,284.6730268,138.9753636,170.97539745,8.051293399999992,0.05892327155096847,0.047090362239716445,4718
C12-1_A1B,Mother_cell_outline_length,97.07477880130774,5.540604297408096,30.698295980457058,80.47365248,155.4272862,74.95363372,96.17704086500001,4.552103614999993,0.0570756314443794,0.047330460305901954,4718
C127_A,Thickness_difference_of_cell_wall,3.3303074514830437,0.17474140196158236,0.030534557559499298,2.841121495,4.147959184,1.3068376890000004,3.322033898,0.15777008925000002,0.05247005104101334,0.04749201666635131,4718
C112_C,Distance_between_middle_point_of_neck_and_mother_center,16.126641301449766,1.0063816463219686,1.012804018053716,13.5417035,27.27591935,13.734215849999998,15.95797355,0.7748908874999998,0.06240491293320303,0.048558226085040714,4718
C12-1_A,Whole_cell_outline_length,103.19320746054896,5.871701575991838,34.47687939750504,84.00852689,165.1717433,81.16321641,102.30957965,5.023340325000007,0.05690007821722767,0.04909941319458844,4718
C112_A1B,Distance_between_middle_point_of_neck_and_mother_center,16.083895027015686,0.9759489098897561,0.9524762747150033,13.48428942,26.49742632,13.0131369,15.919829929999999,0.7887516600000009,0.06067864209822813,0.049545231542558375,4718
C104_A1B,Short_axis_length_in_mother,30.41782515133744,1.5481470489592524,2.3967592852012416,23.41620454,44.87368162,21.45747708,30.213378845,1.5700451049999984,0.050896046685020215,0.0519652274925823,4718
C107_C,Long_axis_length_in_bud,26.513397755686732,1.910200718324283,3.648866784286607,21.75074513,49.07631327,27.32556814,26.23366982,1.3815423424999977,0.07204662095466709,0.052662946205366164,4718
