strand,project,run_id,run_name,state,tags,primary_metric,seed,lr,dropout,num_layers,hidden_channels,target_norm,graph_prior,dist,decoder,n_train_supervised,n_val_supervised,n_test_supervised,total_param_count,perf_epoch_seconds,epochs,n_history_points,primary_last,primary_roll_max,primary_epoch_at_roll_max,is_collapsed,expression_pearson_per_feature_last,expression_pearson_per_feature_roll_max,expression_pearson_per_feature_epoch_at_roll_max,morphology_pearson_per_feature_last,morphology_pearson_per_feature_roll_max,morphology_pearson_per_feature_epoch_at_roll_max,betaxanthin_spearman_per_feature_last,betaxanthin_spearman_per_feature_roll_max,betaxanthin_spearman_per_feature_epoch_at_roll_max,beta_carotene_pearson_per_feature_last,beta_carotene_pearson_per_feature_roll_max,beta_carotene_pearson_per_feature_epoch_at_roll_max,mulleder19_spearman_per_feature_last,mulleder19_spearman_per_feature_roll_max,mulleder19_spearman_per_feature_epoch_at_roll_max,mulleder19_pearson_per_feature_last,mulleder19_pearson_per_feature_roll_max,mulleder19_pearson_per_feature_epoch_at_roll_max
beta_carotene,torchcell_021_beta_carotene_v4,aodzlugl,run_gpub068.delta.ncsa.illinois.edu-20714235_4c853b9305cf9e4143b8f766f6e86e6241a6d805cfa1d60a6f2d5928c4cb3637,finished,"beta_carotene,delta,grid,s20_L4_maskoff_lr0.0001_zs,seed-42",val/beta_carotene/spearman_per_feature,42,0.0001,0.1,4.0,90.0,zscore,none,quantile,s1_pool,3849.0,279.0,278.0,1156879.0,30.31790542602539,999.0,1000,0.022229032590985298,0.07221939340233803,585.0,False,,,,,,,,,,0.04517264664173126,0.061062412708997725,982.0,,,,,,
beta_carotene,torchcell_021_beta_carotene_v4,ijsp44ka,run_gpub068.delta.ncsa.illinois.edu-20714235_d140aae7239390654d370dc5f4a577695730b47345218e38374e611add989d96,finished,"beta_carotene,delta,grid,s20_L4_maskoff_lr0.0001_zs,seed-42",val/beta_carotene/spearman_per_feature,42,0.0001,0.1,4.0,90.0,zscore,none,quantile,s1_pool,3849.0,279.0,278.0,1156879.0,26.58825302124023,999.0,1000,-0.016508372500538826,0.1074618324637413,10.0,False,,,,,,,,,,-0.00553811015561223,0.10293597728013992,10.0,,,,,,
beta_carotene,torchcell_021_beta_carotene_v4,0fg5m290,run_gpub068.delta.ncsa.illinois.edu-20714235_9db20585792be9cf96d38be4b3e02757cf4a351f25c69af7e5e5ac31643b476e,finished,"beta_carotene,delta,grid,s20_L4_maskoff_lr0.0001_zs,seed-42",val/beta_carotene/spearman_per_feature,42,0.0001,0.1,4.0,90.0,zscore,none,quantile,s1_pool,3849.0,279.0,278.0,1156879.0,28.163291931152344,999.0,1000,-0.020601922646164894,0.08845257610082627,871.0,False,,,,,,,,,,0.027764365077018738,0.07925795093178749,113.0,,,,,,
beta_carotene,torchcell_021_beta_carotene_v4,g3f3qrgm,run_gpub068.delta.ncsa.illinois.edu-20714235_80dfc5ed547edf1ec5fa74327d42d8e8074a64ac2a00f5cb3131af0696250df8,finished,"beta_carotene,delta,grid,s20_L4_maskoff_lr0.0001_zs,seed-42",val/beta_carotene/spearman_per_feature,42,0.0001,0.1,4.0,90.0,zscore,none,quantile,s1_pool,3849.0,279.0,278.0,1156879.0,32.64055252075195,999.0,1000,0.01068558357656002,0.07808558195829392,720.0,False,,,,,,,,,,-0.04223492741584778,0.0627296082675457,8.0,,,,,,
beta_carotene,torchcell_021_beta_carotene_v4,ekusedcr,run_gpub068.delta.ncsa.illinois.edu-20714235_82ad81d5e9a4f448967df83f29275a0508ee2c020ef46ec7c0b5609e2a7e610f,finished,"beta_carotene,delta,grid,s03_L2_maskon_lr0.001_yj,seed-42",val/beta_carotene/spearman_per_feature,42,0.001,0.1,2.0,90.0,yeo_johnson,mask,quantile,s1_pool,3849.0,279.0,278.0,960139.0,15.744134902954102,911.0,912,0.0,0.08978143930435181,11.0,False,,,,,,,,,,0.0,0.06980173597112298,10.0,,,,,,
beta_carotene,torchcell_021_beta_carotene_v4,frij6hqc,run_gpub068.delta.ncsa.illinois.edu-20714235_9e4a76afb5e50cf53362e7c41ddaffd291f1a40abd665165577eb0e7dd94d866,finished,"beta_carotene,delta,grid,s03_L2_maskon_lr0.001_yj,seed-42",val/beta_carotene/spearman_per_feature,42,0.001,0.1,2.0,90.0,yeo_johnson,mask,quantile,s1_pool,3849.0,279.0,278.0,960139.0,11.387543678283691,909.0,910,0.0,0.09094779193401337,0.0,False,,,,,,,,,,-1.0921017423726198e-09,0.07683110361297925,0.0,,,,,,
beta_carotene,torchcell_021_beta_carotene_v4,4d035l9e,run_gpub068.delta.ncsa.illinois.edu-20714235_fb074a77d8e6cf329d94812be35ec855a7c2c0bae1812534dd7ace858c14b1a8,finished,"beta_carotene,delta,grid,s03_L2_maskon_lr0.001_yj,seed-42",val/beta_carotene/spearman_per_feature,42,0.001,0.1,2.0,90.0,yeo_johnson,mask,quantile,s1_pool,3849.0,279.0,278.0,960139.0,13.826173782348633,876.0,877,0.0,0.04601558422048887,0.0,False,,,,,,,,,,0.0,0.03986138974626859,0.0,,,,,,
beta_carotene,torchcell_021_beta_carotene_v4,ao9um8s6,run_gpub068.delta.ncsa.illinois.edu-20714235_58b03889a554cbcf7cf8df3fb6a0d9c5a768922615d89d9d56537f9455cf6080,finished,"beta_carotene,delta,grid,s03_L2_maskon_lr0.001_yj,seed-42",val/beta_carotene/spearman_per_feature,42,0.001,0.1,2.0,90.0,yeo_johnson,mask,quantile,s1_pool,3849.0,279.0,278.0,960139.0,2.2650392055511475,862.0,863,0.0,0.06448272690176964,2.0,False,,,,,,,,,,0.0,0.04505359344184399,13.0,,,,,,
beta_carotene,torchcell_021_beta_carotene_v4,ngji104a,run_gpub068.delta.ncsa.illinois.edu-20714235_1fad0e166b22824dc21e6a11c4397d3180259889f73f37def809b5ba41a18a45,finished,"beta_carotene,delta,grid,s03_L2_maskon_lr0.001_yj,seed-42",val/beta_carotene/spearman_per_feature,42,0.001,0.1,2.0,90.0,yeo_johnson,mask,quantile,s1_pool,3849.0,279.0,278.0,960139.0,6.384883403778076,516.0,517,0.0,0.05271842069923878,3.0,False,,,,,,,,,,0.0,0.042018312215805056,7.0,,,,,,
beta_carotene,torchcell_021_beta_carotene_v4,b0zukbno,run_gpub068.delta.ncsa.illinois.edu-20714235_316eebe9947574f61706727fa5811931ed59ea24403a40208c3a3b926e3df290,finished,"beta_carotene,delta,grid,s03_L2_maskon_lr0.001_yj,seed-42",val/beta_carotene/spearman_per_feature,42,0.001,0.1,2.0,90.0,yeo_johnson,mask,quantile,s1_pool,3849.0,279.0,278.0,960139.0,31.330190658569336,188.0,189,0.0,0.09009828791022301,3.0,False,,,,,,,,,,-1.0921017423726198e-09,0.08494913876056671,3.0,,,,,,
beta_carotene,torchcell_021_beta_carotene_v4,bh4gz1en,run_gpub068.delta.ncsa.illinois.edu-20714235_08f9bf3318af38135f3a2458206ff5392df75d0dc8db55128bfb0b374b42c22e,finished,"beta_carotene,delta,grid,s03_L2_maskon_lr0.001_yj,seed-42",val/beta_carotene/spearman_per_feature,42,0.001,0.1,2.0,90.0,yeo_johnson,mask,quantile,s1_pool,3849.0,279.0,278.0,960139.0,13.210426330566406,134.0,135,0.0,0.049405278544873,10.0,False,,,,,,,,,,0.0,0.0393216498196125,2.0,,,,,,
amino_acid,torchcell_022_mulleder19_v4,dj8fb5ru,run_gpub013.delta.ncsa.illinois.edu-20714233_86109472f9528789e3cab113f3712d063f288622e088346261e6afe7f6fdf259,finished,"delta,grid,mulleder19,s03_L2_maskon_lr0.001_energy,seed-42",val/mulleder19/pearson_per_feature,42,0.001,0.1,2.0,90.0,zscore,mask,energy,s1_pool,4234.0,341.0,340.0,961868.0,28.222301483154297,999.0,1000,3.9514986838184996e-09,0.042646738886833194,76.0,False,,,,,,,,,,,,,0.0,0.03308859132230282,61.0,,,
amino_acid,torchcell_022_mulleder19_v4,eevjrqyd,run_gpub013.delta.ncsa.illinois.edu-20714233_86109472f9528789e3cab113f3712d063f288622e088346261e6afe7f6fdf259,finished,"delta,grid,mulleder19,s03_L2_maskon_lr0.001_energy,seed-42",val/mulleder19/pearson_per_feature,42,0.001,0.1,2.0,90.0,zscore,mask,energy,s1_pool,4234.0,341.0,340.0,961868.0,31.169269561767575,999.0,1000,2.2305895797103403e-08,0.04046166650950909,42.0,False,,,,,,,,,,,,,0.0,0.03353741392493248,42.0,,,
amino_acid,torchcell_022_mulleder19_v4,htb9f7cd,run_gpub013.delta.ncsa.illinois.edu-20714233_2dc47440cb3bd22e329d3e32eb0f0b4924083b1b8a3fece96bc19f71a222137e,finished,"delta,grid,mulleder19,s02_L2_maskon_lr0.001_quantile,seed-42",val/mulleder19/pearson_per_feature,42,0.001,0.1,2.0,90.0,zscore,mask,quantile,s1_pool,4234.0,341.0,340.0,991261.0,35.34355926513672,999.0,1000,0.07638797163963318,0.10817265063524246,575.0,False,,,,,,,,,,,,,0.06970985978841782,0.08701545298099518,582.0,,,
amino_acid,torchcell_022_mulleder19_v4,tmklojlo,run_gpub013.delta.ncsa.illinois.edu-20714233_86109472f9528789e3cab113f3712d063f288622e088346261e6afe7f6fdf259,finished,"delta,grid,mulleder19,s03_L2_maskon_lr0.001_energy,seed-42",val/mulleder19/pearson_per_feature,42,0.001,0.1,2.0,90.0,zscore,mask,energy,s1_pool,4234.0,341.0,340.0,961868.0,33.57257843017578,999.0,1000,-2.2985336300962445e-08,0.026768236234784127,42.0,False,,,,,,,,,,,,,0.0,0.02751913294196129,34.0,,,
amino_acid,torchcell_022_mulleder19_v4,vs1bj1z8,run_gpub013.delta.ncsa.illinois.edu-20714233_6ea643fbf3b4b92e59ff387c185389ea992afcd4d7b2d53f74b3447444739549,finished,"delta,grid,mulleder19,s00_L2_maskon_lr0.0001_quantile,seed-42",val/mulleder19/pearson_per_feature,42,0.0001,0.1,2.0,90.0,zscore,mask,quantile,s1_pool,4234.0,341.0,340.0,991261.0,33.458343505859375,999.0,1000,0.11801182478666306,0.19384186267852782,446.0,False,,,,,,,,,,,,,0.05934368446469307,0.06795322149991989,358.0,,,
amino_acid,torchcell_022_mulleder19_v4,6y51umgl,run_gpub013.delta.ncsa.illinois.edu-20714233_2c8b6448228a8adec62e08413026bf7c3c3491876ba1791ba36dcef8ca2e9050,finished,"delta,grid,mulleder19,s04_L2_maskoff_lr0.0001_quantile,seed-42",val/mulleder19/pearson_per_feature,42,0.0001,0.1,2.0,90.0,zscore,none,quantile,s1_pool,4234.0,341.0,340.0,991261.0,31.376325607299805,999.0,1000,0.06487066298723221,0.09216515272855759,737.0,False,,,,,,,,,,,,,0.016544796526432037,0.05243382081389427,453.0,,,
amino_acid,torchcell_022_mulleder19_v4,xqohikk8,run_gpub013.delta.ncsa.illinois.edu-20714233_86109472f9528789e3cab113f3712d063f288622e088346261e6afe7f6fdf259,finished,"delta,grid,mulleder19,s03_L2_maskon_lr0.001_energy,seed-42",val/mulleder19/pearson_per_feature,42,0.001,0.1,2.0,90.0,zscore,mask,energy,s1_pool,4234.0,341.0,340.0,961868.0,32.5107536315918,999.0,1000,-2.2985336300962445e-08,0.04606163799762726,72.0,False,,,,,,,,,,,,,0.0,0.04119202829897404,179.0,,,
amino_acid,torchcell_022_mulleder19_v4,24vlgope,run_gpub013.delta.ncsa.illinois.edu-20714233_42125b588cc1e74898ad9fc50349a3f7f507968c6b19ff471dec4b63365f4e0d,finished,"delta,grid,mulleder19,s01_L2_maskon_lr0.0001_energy,seed-42",val/mulleder19/pearson_per_feature,42,0.0001,0.1,2.0,90.0,zscore,mask,energy,s1_pool,4234.0,341.0,340.0,961868.0,30.456315994262695,999.0,1000,0.1533309370279312,0.21062172949314117,402.0,False,,,,,,,,,,,,,0.07084975391626358,0.07993863523006439,307.0,,,
amino_acid,torchcell_022_mulleder19_v4,umvd6hhw,run_gpub013.delta.ncsa.illinois.edu-20714233_d16f69626a328ce63a8904885174a8cb3a67f6fdf6150a6987d66c3cc84cf32a,finished,"delta,grid,mulleder19,s05_L2_maskoff_lr0.0001_energy,seed-42",val/mulleder19/pearson_per_feature,42,0.0001,0.1,2.0,90.0,zscore,none,energy,s1_pool,4234.0,341.0,340.0,961868.0,29.023643493652344,999.0,1000,0.11208972334861755,0.1371500611305237,274.0,False,,,,,,,,,,,,,0.052090637385845184,0.055883724987506864,269.0,,,
amino_acid,torchcell_022_mulleder19_v4,l5nu87wo,run_gpub013.delta.ncsa.illinois.edu-20714233_2ae372f462058a2f16f821eb94f0587ae491438473fbbfc470a31d8b6477c149,finished,"delta,grid,mulleder19,s06_L2_maskoff_lr0.001_quantile,seed-42",val/mulleder19/pearson_per_feature,42,0.001,0.1,2.0,90.0,zscore,none,quantile,s1_pool,4234.0,341.0,340.0,991261.0,30.905921936035156,999.0,1000,-4.891377258786633e-08,0.012521977489814162,15.0,False,,,,,,,,,,,,,0.0,0.06914361715316772,215.0,,,
amino_acid,torchcell_022_mulleder19_v4,lti4mqhv,run_gpub013.delta.ncsa.illinois.edu-20714233_681a075fed6d9a88fa9b935f5ac5d675810b9745dca2c97fafb59301e5c6b125,finished,"delta,grid,mulleder19,s07_L2_maskoff_lr0.001_energy,seed-42",val/mulleder19/pearson_per_feature,42,0.001,0.1,2.0,90.0,zscore,none,energy,s1_pool,4234.0,341.0,340.0,961868.0,26.188060760498047,999.0,1000,-7.935896206845428e-08,0.015686819329857826,0.0,False,,,,,,,,,,,,,0.0,0.03429247811436653,60.0,,,
amino_acid,torchcell_022_mulleder19_v4,d63jizm3,run_gpub013.delta.ncsa.illinois.edu-20714233_0fc40d861cea3a228101105590406ae78879af48bcf6c41547605b3e98b461c2,finished,"delta,grid,mulleder19,s08_L6_maskon_lr0.0001_quantile,seed-42",val/mulleder19/pearson_per_feature,42,0.0001,0.1,6.0,90.0,zscore,mask,quantile,s1_pool,4234.0,341.0,340.0,1384741.0,27.73672866821289,999.0,1000,0.09590847790241241,0.171586811542511,372.0,False,,,,,,,,,,,,,0.0756448283791542,0.09145848155021667,474.0,,,
amino_acid,torchcell_022_mulleder19_v4,keldbeos,run_gpub013.delta.ncsa.illinois.edu-20714233_43bb61874fabc325db7ff66f6fda5c4c0cdd6d52854f8120ddfbdd33914872e1,finished,"delta,grid,mulleder19,s09_L6_maskon_lr0.0001_energy,seed-42",val/mulleder19/pearson_per_feature,42,0.0001,0.1,6.0,90.0,zscore,mask,energy,s1_pool,4234.0,341.0,340.0,1355348.0,28.06367301940918,999.0,1000,0.14827345311641693,0.18328195810317993,551.0,False,,,,,,,,,,,,,0.06968682259321213,0.09004493504762649,388.0,,,
amino_acid,torchcell_022_mulleder19_v4,77mkci3s,run_gpub013.delta.ncsa.illinois.edu-20714233_c981c2c1cafd6d98ec1e10a3ca16391f43b06e14bec45d6abd29712942a7faaa,finished,"delta,grid,mulleder19,s10_L6_maskon_lr0.001_quantile,seed-42",val/mulleder19/pearson_per_feature,42,0.001,0.1,6.0,90.0,zscore,mask,quantile,s1_pool,4234.0,341.0,340.0,1384741.0,27.60995864868164,999.0,1000,1.2081244449291262e-08,0.010435517318546772,26.0,False,,,,,,,,,,,,,0.0,0.04620343297719955,113.0,,,
amino_acid,torchcell_022_mulleder19_v4,5b0at5yf,run_gpub013.delta.ncsa.illinois.edu-20714233_837a47177af5e96ef16530bde2b5a75aab01d18f41eabe5ef1bf756ff36cb208,finished,"delta,grid,mulleder19,s11_L6_maskon_lr0.001_energy,seed-42",val/mulleder19/pearson_per_feature,42,0.001,0.1,6.0,90.0,zscore,mask,energy,s1_pool,4234.0,341.0,340.0,1355348.0,27.785306930541992,999.0,1000,-3.93691372835292e-08,0.01787456346667895,13.0,False,,,,,,,,,,,,,0.0,0.018527633044868708,12.0,,,
amino_acid,torchcell_022_mulleder19_v4,w7bso7y5,run_gpub013.delta.ncsa.illinois.edu-20714233_a2502d4a29af9b0b884a560f56f1e85b0d4faf0c11427d8ab53aebb5c5cf885f,finished,"delta,grid,mulleder19,s12_L6_maskoff_lr0.0001_quantile,seed-42",val/mulleder19/pearson_per_feature,42,0.0001,0.1,6.0,90.0,zscore,none,quantile,s1_pool,4234.0,341.0,340.0,1384741.0,29.873035430908203,999.0,1000,0.04358750954270363,0.06060819774866104,879.0,False,,,,,,,,,,,,,0.026645537465810776,0.045369865745306014,407.0,,,
amino_acid,torchcell_022_mulleder19_v4,7vm34pa2,run_gpub013.delta.ncsa.illinois.edu-20714233_8463f6ffd9963a3e9257e4777264670615f87b613894e0ebba8334326e4b7e47,finished,"delta,grid,mulleder19,s13_L6_maskoff_lr0.0001_energy,seed-42",val/mulleder19/pearson_per_feature,42,0.0001,0.1,6.0,90.0,zscore,none,energy,s1_pool,4234.0,341.0,340.0,1355348.0,27.90199851989746,999.0,1000,0.05987170338630676,0.16018619537353515,493.0,False,,,,,,,,,,,,,0.06264493614435196,0.064308912307024,880.0,,,
amino_acid,torchcell_022_mulleder19_v4,o1v29sso,run_gpub013.delta.ncsa.illinois.edu-20714233_8dae233d088dded24673df92ca39e16cb25c46450ec05b46e3df72abd2287a0d,finished,"delta,grid,mulleder19,s14_L6_maskoff_lr0.001_quantile,seed-42",val/mulleder19/pearson_per_feature,42,0.001,0.1,6.0,90.0,zscore,none,quantile,s1_pool,4234.0,341.0,340.0,1384741.0,26.30902099609375,999.0,1000,-2.0686334423203334e-08,0.018244951032102108,11.0,False,,,,,,,,,,,,,0.0,0.029215761087834836,156.0,,,
amino_acid,torchcell_022_mulleder19_v4,7h89zdnh,run_gpub013.delta.ncsa.illinois.edu-20714233_a62e92585b6ddea71fbb856d47353b3a737e7b8fa4709ad1f1da97f0f6bd8b00,finished,"delta,grid,mulleder19,s15_L6_maskoff_lr0.001_energy,seed-42",val/mulleder19/pearson_per_feature,42,0.001,0.1,6.0,90.0,zscore,none,energy,s1_pool,4234.0,341.0,340.0,1355348.0,27.992902755737305,999.0,1000,-8.177299548606243e-08,0.006615374474874614,103.0,False,,,,,,,,,,,,,0.0,0.02249743342399597,85.0,,,
amino_acid,torchcell_022_mulleder19_v4,0u7ckwhr,run_gpub013.delta.ncsa.illinois.edu-20714233_6d421b71a0742f57dc0c51d6c2db3a852aacdefe331be3f788a24c29f9d0ae2e,finished,"delta,grid,mulleder19,s16_L4_maskon_lr0.0001_quantile,seed-42",val/mulleder19/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,4234.0,341.0,340.0,1188001.0,35.220149993896484,999.0,1000,0.15698952972888947,0.1743410646915436,900.0,False,,,,,,,,,,,,,0.08869127184152603,0.09773233532905579,986.0,,,
amino_acid,torchcell_022_mulleder19_v4,nu05oz3e,run_gpub013.delta.ncsa.illinois.edu-20714233_d1631d8317d35ae04decba16bb0e9a11477f8a22148c186dffa3732f3159df40,finished,"delta,grid,mulleder19,s17_L4_maskon_lr0.0001_energy,seed-42",val/mulleder19/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,mask,energy,s1_pool,4234.0,341.0,340.0,1158608.0,39.0662727355957,999.0,1000,0.16204306483268738,0.19049837589263915,403.0,False,,,,,,,,,,,,,0.05320153757929802,0.08405236899852753,548.0,,,
amino_acid,torchcell_022_mulleder19_v4,ka9jw9l8,run_gpub013.delta.ncsa.illinois.edu-20714233_e287948faa2921e14c54a0e77d0151a95ac4e49122063d529b5534ee50e4c806,finished,"delta,grid,mulleder19,s18_L4_maskon_lr0.001_quantile,seed-42",val/mulleder19/pearson_per_feature,42,0.001,0.1,4.0,90.0,zscore,mask,quantile,s1_pool,4234.0,341.0,340.0,1188001.0,32.20852279663086,999.0,1000,-5.3155435608687185e-08,0.009340465813875199,27.0,False,,,,,,,,,,,,,0.0,0.06007952094078064,215.0,,,
amino_acid,torchcell_022_mulleder19_v4,ihjgtqoy,run_gpub013.delta.ncsa.illinois.edu-20714233_d35745dda9cbb87e5c808a5b8009a814ab440140183df9faf1c26f98eea6b4ee,finished,"delta,grid,mulleder19,s19_L4_maskon_lr0.001_energy,seed-42",val/mulleder19/pearson_per_feature,42,0.001,0.1,4.0,90.0,zscore,mask,energy,s1_pool,4234.0,341.0,340.0,1158608.0,28.019655227661133,999.0,1000,-1.0929561966577239e-07,0.007101650524418801,0.0,False,,,,,,,,,,,,,0.0,0.0028921235352754593,0.0,,,
amino_acid,torchcell_022_mulleder19_v4,uix52c49,run_gpub013.delta.ncsa.illinois.edu-20714233_042fb0ba25d057fee29a927d21cdcaad7d48bc3127f911e3907b6a4dee95e991,finished,"delta,grid,mulleder19,s20_L4_maskoff_lr0.0001_quantile,seed-42",val/mulleder19/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,none,quantile,s1_pool,4234.0,341.0,340.0,1188001.0,27.79104804992676,999.0,1000,0.042947083711624146,0.07477973699569702,535.0,False,,,,,,,,,,,,,0.04683368280529976,0.05650729984045029,495.0,,,
amino_acid,torchcell_022_mulleder19_v4,ivggib35,run_gpub013.delta.ncsa.illinois.edu-20714233_7775a02ea058d7a73fb0fcef818db662bec2a219708f2f6b44922e3792fee4d3,finished,"delta,grid,mulleder19,s21_L4_maskoff_lr0.0001_energy,seed-42",val/mulleder19/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,none,energy,s1_pool,4234.0,341.0,340.0,1158608.0,34.19963836669922,999.0,1000,0.0967673659324646,0.17327013611793518,443.0,False,,,,,,,,,,,,,0.059478018432855606,0.07384756952524185,963.0,,,
amino_acid,torchcell_022_mulleder19_v4,cefaea6g,run_gpub013.delta.ncsa.illinois.edu-20714233_3796049e8ada2029bad9eab7f93cdc69741b9087ea2f6b76b342681f80d88210,finished,"delta,grid,mulleder19,s22_L4_maskoff_lr0.001_quantile,seed-42",val/mulleder19/pearson_per_feature,42,0.001,0.1,4.0,90.0,zscore,none,quantile,s1_pool,4234.0,341.0,340.0,1188001.0,33.97103500366211,999.0,1000,-4.475774417755929e-08,0.011079275549855083,69.0,False,,,,,,,,,,,,,0.0,0.05090630762279034,106.0,,,
amino_acid,torchcell_022_mulleder19_v4,mm5tvhnp,run_gpub013.delta.ncsa.illinois.edu-20714233_3b8535226388d821c8672abe305e57ab481bf56f51f264b504d08b6bfcd24209,finished,"delta,grid,mulleder19,s23_L4_maskoff_lr0.001_energy,seed-42",val/mulleder19/pearson_per_feature,42,0.001,0.1,4.0,90.0,zscore,none,energy,s1_pool,4234.0,341.0,340.0,1158608.0,45.67213821411133,999.0,1000,1.2815914374186832e-07,0.005866383588629276,8.0,False,,,,,,,,,,,,,0.0,0.018477356433868407,104.0,,,
amino_acid,torchcell_022_mulleder19_v4,wi953hiu,run_gpub013.delta.ncsa.illinois.edu-20714233_46d77c85dcecb36f15797c0485017b67a76fa1a6aeeb418d8e6b00d4eb7ee98e,finished,"delta,grid,mulleder19,s20_L4_maskoff_lr0.0001_quantile,seed-42",val/mulleder19/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,none,quantile,s1_pool,4234.0,341.0,340.0,1188001.0,34.27556610107422,999.0,1000,0.1260443478822708,0.10161998867988586,998.0,False,,,,,,,,,,,,,0.05050414800643921,0.06609678044915199,923.0,,,
amino_acid,torchcell_022_mulleder19_v4,drc5xcuw,run_gpub013.delta.ncsa.illinois.edu-20714233_1d42fe516113b29c99c852cc7ef384b493d1df0d6584f6d0f72238c8cc3e45d9,finished,"delta,grid,mulleder19,s20_L4_maskoff_lr0.0001_quantile,seed-42",val/mulleder19/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,none,quantile,s1_pool,4234.0,341.0,340.0,1188001.0,5.246678829193115,416.0,417,0.045528754591941833,0.04963301494717598,138.0,False,,,,,,,,,,,,,0.031215552240610123,0.045887553691864015,131.0,,,
amino_acid,torchcell_022_mulleder19_v4,fu48ghep,run_gpub013.delta.ncsa.illinois.edu-20714233_782bca7fd4da691944a8681e481a8d72ae191d1e6c95679a2d4323ef682625ff,finished,"delta,grid,mulleder19,s20_L4_maskoff_lr0.0001_quantile,seed-42",val/mulleder19/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,none,quantile,s1_pool,4234.0,341.0,340.0,1188001.0,19.275251388549805,368.0,369,0.04674164205789566,0.05896428003907204,191.0,False,,,,,,,,,,,,,0.040694959461688995,0.04537910521030426,198.0,,,
amino_acid,torchcell_022_mulleder19_v4,noyjt9vi,run_gpub013.delta.ncsa.illinois.edu-20714233_f9f791e95b8b21c63689705c466df297a4d1f31c1d8ba27c823e7d7925a4db0f,finished,"delta,grid,mulleder19,s20_L4_maskoff_lr0.0001_quantile,seed-42",val/mulleder19/pearson_per_feature,42,0.0001,0.1,4.0,90.0,zscore,none,quantile,s1_pool,4234.0,341.0,340.0,1188001.0,19.408369064331055,367.0,368,0.034379202872514725,0.0497645802795887,133.0,False,,,,,,,,,,,,,0.023776596412062645,0.047783855348825455,131.0,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,kfmuj3xg,run_compute-3-3-2332344_cd06419b344cdcc081afb0df90cccc9558a24eded0e946ac497c1368f19368d2,finished,"bx_ctrl,delta,grid,s01_L2_maskon_lr0.001,seed-42",val/betaxanthin/pearson_per_feature,42,0.001,0.1,2.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,958592.0,28.091625213623047,999.0,1000,0.0,0.04445294171335164,23.0,False,,,,,,,0.0,0.044771502166986464,78.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,xbi64sip,run_compute-3-3-2332344_8bf13e650982b6ab265a98bbad702f11a6221d376c29acc5f808f3c91789f7d7,finished,"bx_m19,delta,grid,s01_L2_maskon_lr0.001,seed-42",val/betaxanthin/pearson_per_feature,42,0.001,0.1,2.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,986440.0,24.81981658935547,999.0,1000,0.0,0.04962523020409648,0.0,False,,,,,,,0.0,0.049164678901433945,0.0,,,,,,,6.950298825358914e-08,0.031328339129686356,98.0
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,4khn5i9c,run_gpub035.delta.ncsa.illinois.edu-20714234_cb02246ebd9dcf46b31abcb8a0005ecce7fc91044f88209ecac68cdbee44db74,finished,"bx_ctrl,delta,grid,s03_L2_maskoff_lr0.001,seed-42",val/betaxanthin/pearson_per_feature,42,0.001,0.1,2.0,90.0,zscore,none,crps,s1_pool,3832.0,299.0,301.0,958592.0,32.76549530029297,999.0,1000,0.0,0.04932531427281598,0.0,False,,,,,,,0.0,0.056517074505488075,0.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,a30p7elm,run_gpub035.delta.ncsa.illinois.edu-20714234_3740cb9edff2ce806762c169b1a21917cd215127de7fdb57e7d7d0d4c766631a,finished,"bx_ctrl,delta,grid,s01_L2_maskon_lr0.001,seed-42",val/betaxanthin/pearson_per_feature,42,0.001,0.1,2.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,958592.0,29.560209274291992,999.0,1000,0.0,0.06624512299895287,71.0,False,,,,,,,0.0,0.06610242277383804,70.0,,,,,,,,,
betaxanthin_amino_acid_joint,torchcell_023_bx_m19_v1,eve3jxx6,run_gpub035.delta.ncsa.illinois.edu-20714234_5ff37d26db45980ab75ba06e06b63958dd84558935da74783c8e60daca7cbea3,finished,"bx_m19,delta,grid,s01_L2_maskon_lr0.001,seed-42",val/betaxanthin/pearson_per_feature,42,0.001,0.1,2.0,90.0,zscore,mask,crps,s1_pool,3832.0,299.0,301.0,986440.0,35.984413146972656,999.0,1000,0.0,0.0300758957862854,7.0,False,,,,,,,0.0,0.0287799596786499,7.0,,,,,,,7.663128798185426e-08,0.026438985764980317,69.0
