dataset,n_perturbations,genes,n_measured,median_technical_sd,n_resp_1.25x,frac_resp_1.25x,n_resp_1.5x,frac_resp_1.5x,n_resp_2.0x,frac_resp_2.0x,n_resp_4.0x,frac_resp_4.0x,median_abs_log2fc_responders,p90_abs_log2fc_responders,max_abs_log2fc
kemmeren2014_single,1,YPR185W,6169,,141,0.02285621656670449,37,0.005997730588426001,12,0.0019452099205705948,3,0.0004863024801426487,0.42272998900593695,0.9056371995634498,4.81333478515417
kemmeren2014_single,1,YMR159C,6169,,160,0.0259361322742746,35,0.005673528934997569,9,0.0014589074404279462,2,0.0003242016534284325,0.3901854119854036,0.8094468881495575,4.838876432672089
kemmeren2014_single,1,YLR423C,6169,,115,0.018641595072134868,35,0.005673528934997569,10,0.0016210082671421625,4,0.000648403306856865,0.4546809892752116,0.8382934290649653,4.6104507738957246
kemmeren2014_single,1,YOL082W,6169,,141,0.02285621656670449,44,0.007132436375425514,12,0.0019452099205705948,4,0.000648403306856865,0.47807258992155494,0.9341106119219322,4.876654097707706
kemmeren2014_single,1,YNL242W,6169,,173,0.02804344302155941,34,0.005511428108283352,10,0.0016210082671421625,3,0.0004863024801426487,0.40898306017383257,0.8135166736100414,4.7086433296426575
kemmeren2014_single,1,YDL113C,6169,,80,0.0129680661371373,27,0.0043767223212838385,11,0.0017831090938563786,4,0.000648403306856865,0.4416968694008917,1.2009556187038455,4.839009694797548
kemmeren2014_single,1,YJL178C,6169,,174,0.028205543848273625,40,0.00648403306856865,11,0.0017831090938563786,3,0.0004863024801426487,0.43324858902231833,0.8463357489003168,4.867003851588057
kemmeren2014_single,1,YPL166W,6169,,274,0.04441562651969525,40,0.00648403306856865,9,0.0014589074404279462,2,0.0003242016534284325,0.40540174435259047,0.6546676353985087,4.627816967181865
kemmeren2014_single,1,YNR007C,6169,,68,0.011022856216566705,19,0.0030799157075701088,7,0.0011347057869995137,2,0.0003242016534284325,0.43176604554993536,0.9318061700573804,3.715590465692667
kemmeren2014_single,1,YDR022C,6169,,92,0.014913276057707894,26,0.004214621494569622,7,0.0011347057869995137,2,0.0003242016534284325,0.43976739330530323,0.8258269949461439,5.0070366369584685
kemmeren2014_single,1,YNL223W,6169,,92,0.014913276057707894,27,0.0043767223212838385,12,0.0019452099205705948,3,0.0004863024801426487,0.44806873120269775,1.171790696418421,4.285603462539282
kemmeren2014_single,1,YPL149W,6169,,95,0.015399578537850542,16,0.00259361322742746,8,0.00129680661371373,4,0.000648403306856865,0.4208702452494043,0.8799344386650395,4.161731486642062
kemmeren2014_single,1,YPL120W,6169,,305,0.049440752147835956,42,0.006808234721997083,10,0.0016210082671421625,3,0.0004863024801426487,0.38571029413845825,0.6505656376963157,4.819320669083393
kemmeren2014_single,1,YHR171W,6169,,128,0.02074890581941968,30,0.004863024801426487,13,0.002107310747284811,5,0.0008105041335710813,0.41368095239637304,0.9318348197182098,4.754942375159989
kemmeren2014_single,1,YBL078C,6169,,49,0.007942940508996596,15,0.0024315124007132437,7,0.0011347057869995137,2,0.0003242016534284325,0.4578412045231156,1.348682967533249,4.304792609106113
kemmeren2014_single,1,YDL149W,6169,,92,0.014913276057707894,28,0.004538823147998055,9,0.0014589074404279462,2,0.0003242016534284325,0.45916421003022634,0.8216593044952774,4.8068554431870005
kemmeren2014_single,1,YER167W,6169,,300,0.048630248014264875,60,0.009726049602852975,18,0.0029178148808558925,3,0.0004863024801426487,0.42288656876732267,0.8110845419749576,4.653538454345177
kemmeren2014_single,1,YDL070W,6169,,266,0.04311881990598152,59,0.009563948776138758,13,0.002107310747284811,5,0.0008105041335710813,0.4218002573092803,0.7720091553926318,4.6484547053469765
kemmeren2014_single,1,YJR053W,6169,,171,0.02771924136813098,41,0.006646133895282866,12,0.0019452099205705948,3,0.0004863024801426487,0.4109124618646929,0.7359161270321489,6.217666742844234
kemmeren2014_single,1,YJL058C,6169,,193,0.031285459555843734,35,0.005673528934997569,9,0.0014589074404279462,2,0.0003242016534284325,0.41772454354343846,0.7796891598005943,4.462364019168975
kemmeren2014_single,1,YFL007W,6169,,142,0.023018317393418707,30,0.004863024801426487,6,0.0009726049602852974,3,0.0004863024801426487,0.3982675470361319,0.7317115757084972,3.6575692761166385
kemmeren2014_single,1,YDR099W,6169,,265,0.042956719079267305,45,0.0072945372021397305,13,0.002107310747284811,4,0.000648403306856865,0.4059428872116279,0.7471742290710929,4.14304573177739
kemmeren2014_single,1,YLR231C,6169,,166,0.026908737234559898,32,0.00518722645485492,9,0.0014589074404279462,3,0.0004863024801426487,0.40933876423839577,0.7994086376601193,4.780059918712279
kemmeren2014_single,1,YBR290W,6169,,108,0.017506889285135354,25,0.004052520667855406,10,0.0016210082671421625,4,0.000648403306856865,0.40006252950416454,0.9124751499575404,4.757444105719116
kemmeren2014_single,1,YPR171W,6169,,216,0.03501377857027071,39,0.006321932241854434,16,0.00259361322742746,4,0.000648403306856865,0.40549375791124476,0.8152511485757057,4.154970955053091
kemmeren2014_single,1,YMR055C,6169,,166,0.026908737234559898,42,0.006808234721997083,14,0.0022694115739990274,5,0.0008105041335710813,0.42876915484180905,0.857656678245313,4.711936630040455
kemmeren2014_single,1,YLR319C,6169,,147,0.02382882152698979,31,0.005025125628140704,5,0.0008105041335710813,2,0.0003242016534284325,0.40487332279572263,0.7572418329136782,4.5912575614972555
kemmeren2014_single,1,YML111W,6169,,70,0.011347057869995137,17,0.002755714054141676,6,0.0009726049602852974,3,0.0004863024801426487,0.44147461817462064,0.8291882943403128,4.672948195094142
kemmeren2014_single,1,YKL005C,6169,,95,0.015399578537850542,16,0.00259361322742746,8,0.00129680661371373,3,0.0004863024801426487,0.41324962803953336,0.7817499367088755,5.826370833153948
kemmeren2014_single,1,YDR423C,6169,,439,0.07116226292754094,77,0.012481763656994651,19,0.0030799157075701088,4,0.000648403306856865,0.4247276390882602,0.7031855346070016,5.961462321165822
kemmeren2014_single,1,YNL278W,6169,,446,0.07229696871454044,71,0.011509158696709354,18,0.0029178148808558925,2,0.0003242016534284325,0.4123764360272339,0.6858960952415472,4.56805181328951
kemmeren2014_single,1,YOR112W,6169,,250,0.04052520667855406,60,0.009726049602852975,20,0.003242016534284325,5,0.0008105041335710813,0.41268338752770883,0.88122040679025,4.962812201975601
kemmeren2014_single,1,YNL116W,6169,,147,0.02382882152698979,33,0.005349327281569136,15,0.0024315124007132437,7,0.0011347057869995137,0.4032415705250343,1.0265507181087863,3.3339640791367504
kemmeren2014_single,1,YDR254W,6169,,212,0.03436537526341384,38,0.0061598314151402175,11,0.0017831090938563786,3,0.0004863024801426487,0.4055120142636325,0.7507716042648401,4.3415784538988955
kemmeren2014_single,1,YPL241C,6169,,127,0.020586804992705463,36,0.005835629761711785,12,0.0019452099205705948,4,0.000648403306856865,0.4195688365621147,0.9755069957658682,4.893339390034922
kemmeren2014_single,1,YMR138W,6169,,2425,0.3930945047819744,397,0.06435402820554385,52,0.008429242989139244,5,0.0008105041335710813,0.43162987682581866,0.6576510130323093,4.654453690587902
kemmeren2014_single,1,YDL155W,6169,,184,0.029826552115415787,38,0.0061598314151402175,10,0.0016210082671421625,4,0.000648403306856865,0.42445382476791327,0.777002412929571,5.524612057897818
kemmeren2014_single,1,YLR210W,6169,,250,0.04052520667855406,69,0.011184957043280921,26,0.004214621494569622,5,0.0008105041335710813,0.42568538537760736,1.005052005847814,4.688327691730507
kemmeren2014_single,1,YGR109C,6169,,198,0.032095963689414815,31,0.005025125628140704,8,0.00129680661371373,2,0.0003242016534284325,0.38901035316113014,0.656618413699937,4.518059924623213
kemmeren2014_single,1,YGL215W,6169,,182,0.029502350461987355,63,0.010212352082995623,22,0.003566218187712757,4,0.000648403306856865,0.4731909782156528,1.0744722357551773,4.6502720092527685
kemmeren2014_single,1,YMR199W,6169,,259,0.04198411411898201,57,0.009239747122710326,15,0.0024315124007132437,6,0.0009726049602852974,0.4335127712904858,0.737842252080024,5.6522188332155245
kemmeren2014_single,1,YMR012W,6169,,152,0.02463932566056087,32,0.00518722645485492,12,0.0019452099205705948,6,0.0009726049602852974,0.4184620043331184,0.8940904306116322,5.293397368873582
kemmeren2014_single,1,YLR003C,6169,,325,0.05268276868212028,53,0.00859134381585346,17,0.002755714054141676,4,0.000648403306856865,0.3995810777516109,0.6931555332061039,4.6495590068850525
kemmeren2014_single,1,YKL190W,6169,,153,0.024801426487275086,25,0.004052520667855406,8,0.00129680661371373,3,0.0004863024801426487,0.41841705999532486,0.7099898689457833,4.560195010947827
kemmeren2014_single,1,YFR046C,6169,,148,0.023990922353704005,39,0.006321932241854434,10,0.0016210082671421625,4,0.000648403306856865,0.41729852873547135,0.8409591646399905,4.573879880783199
kemmeren2014_single,1,YBR203W,6169,,222,0.035986383530556006,43,0.006970335548711298,12,0.0019452099205705948,2,0.0003242016534284325,0.4152738168477671,0.773242698835362,2.950841002966201
kemmeren2014_single,1,YGR247W,6169,,431,0.0698654563138272,52,0.008429242989139244,8,0.00129680661371373,2,0.0003242016534284325,0.39829857968638754,0.6426747773746125,4.594446868232457
kemmeren2014_single,1,YNL130C,6169,,184,0.029826552115415787,32,0.00518722645485492,10,0.0016210082671421625,4,0.000648403306856865,0.4086172642895764,0.694775895892784,5.192607409847405
kemmeren2014_single,1,YDR223W,6169,,163,0.02642243475441725,31,0.005025125628140704,7,0.0011347057869995137,2,0.0003242016534284325,0.40786395053101365,0.7678865684217685,5.164960822785715
kemmeren2014_single,1,YLR429W,6169,,169,0.027395039714702547,42,0.006808234721997083,14,0.0022694115739990274,5,0.0008105041335710813,0.41964777666425557,0.8799625638645708,5.46525012819756
kemmeren2014_single,1,YHR146W,6169,,216,0.03501377857027071,40,0.00648403306856865,9,0.0014589074404279462,4,0.000648403306856865,0.4002311695436015,0.7535006024030857,4.3950057679511545
kemmeren2014_single,1,YOL063C,6169,,57,0.009239747122710326,15,0.0024315124007132437,7,0.0011347057869995137,4,0.000648403306856865,0.4088553840784899,1.4344663406641638,4.717475612815216
kemmeren2014_single,1,YNL027W,6169,,234,0.0379315934511266,48,0.007780839682282379,13,0.002107310747284811,4,0.000648403306856865,0.40968813375154745,0.7266837849853869,5.439048209948094
kemmeren2014_single,1,YMR025W,6169,,136,0.02204571243313341,24,0.0038904198411411897,9,0.0014589074404279462,3,0.0004863024801426487,0.39721743074764704,0.777141225980895,4.296375770942719
kemmeren2014_single,1,YIL132C,6169,,177,0.028691846328416273,32,0.00518722645485492,10,0.0016210082671421625,2,0.0003242016534284325,0.39449540357276375,0.7467929204256379,4.430712813542747
kemmeren2014_single,1,YJR084W,6169,,118,0.019127897552277517,27,0.0043767223212838385,8,0.00129680661371373,2,0.0003242016534284325,0.42451757705694326,0.8231254787571692,4.244284363807101
kemmeren2014_single,1,YDR179C,6169,,219,0.03550008105041336,34,0.005511428108283352,10,0.0016210082671421625,4,0.000648403306856865,0.3994891731473743,0.7017698115956769,4.373292361466887
kemmeren2014_single,1,YPR030W,6169,,349,0.056573188523261465,51,0.008267142162425028,14,0.0022694115739990274,5,0.0008105041335710813,0.3940114352477506,0.6496514136215139,6.4791483177842
kemmeren2014_single,1,YLR394W,6169,,335,0.054303776949262444,69,0.011184957043280921,26,0.004214621494569622,4,0.000648403306856865,0.40932899276132323,0.9424830224929094,4.686255122088573
kemmeren2014_single,1,YLR381W,6169,,248,0.04020100502512563,55,0.008915545469281893,13,0.002107310747284811,4,0.000648403306856865,0.41469790771567727,0.8481686730460133,4.841445730418409
kemmeren2014_single,1,YDR151C,6169,,262,0.04247041659912466,34,0.005511428108283352,10,0.0016210082671421625,4,0.000648403306856865,0.39675144765160264,0.6389469165275622,4.811005913130634
kemmeren2014_single,1,YLR136C,6169,,224,0.03631058518398444,32,0.00518722645485492,9,0.0014589074404279462,3,0.0004863024801426487,0.4005197146836016,0.6499051090723529,4.461945326461092
kemmeren2014_single,1,YMR180C,6169,,125,0.02026260333927703,27,0.0043767223212838385,8,0.00129680661371373,3,0.0004863024801426487,0.4316556612787569,0.8185831199160192,4.460022722326315
kemmeren2014_single,1,YKL090W,6169,,81,0.013130166963851516,18,0.0029178148808558925,6,0.0009726049602852974,4,0.000648403306856865,0.40387888027137886,0.8044149041180162,5.54628750172209
kemmeren2014_single,1,YGL110C,6169,,54,0.008753444642567677,10,0.0016210082671421625,3,0.0004863024801426487,3,0.0004863024801426487,0.41027779498091144,0.7630005773158783,4.270741824358824
kemmeren2014_single,1,YML101C,6169,,554,0.0898038579996758,50,0.008105041335710812,7,0.0011347057869995137,4,0.000648403306856865,0.3981719813473349,0.5776285172453092,4.733024242892974
kemmeren2014_single,1,YOR042W,6169,,49,0.007942940508996596,21,0.0034041173609985413,8,0.00129680661371373,4,0.000648403306856865,0.5152300827262213,1.2354755433180236,4.403488031959544
kemmeren2014_single,1,YGR003W,6169,,171,0.02771924136813098,63,0.010212352082995623,32,0.00518722645485492,8,0.00129680661371373,0.48461026843256205,1.6462395740631834,4.466172842453736
kemmeren2014_single,1,YGL166W,6169,,279,0.04522613065326633,63,0.010212352082995623,14,0.0022694115739990274,3,0.0004863024801426487,0.4126720157436377,0.8220764337520713,6.529690333815332
kemmeren2014_single,1,YNL286W,6169,,324,0.052520667855406065,69,0.011184957043280921,24,0.0038904198411411897,5,0.0008105041335710813,0.41188110694102303,0.8281496366939083,4.744888550878656
kemmeren2014_single,1,YDR163W,6169,,655,0.10617604149781164,108,0.017506889285135354,22,0.003566218187712757,3,0.0004863024801426487,0.41714751739056216,0.7115563811082742,4.494243325724332
kemmeren2014_single,1,YDR482C,6169,,140,0.022694115739990275,29,0.004700923974712271,10,0.0016210082671421625,3,0.0004863024801426487,0.4088160427557127,0.8961410929065687,4.477283640833408
kemmeren2014_single,1,YPL064C,6169,,417,0.06759604473982818,76,0.012319662830280435,17,0.002755714054141676,3,0.0004863024801426487,0.40415828922313696,0.7189092164663402,4.4520409036479105
kemmeren2014_single,1,YAL039C,6169,,207,0.03355487112984276,51,0.008267142162425028,13,0.002107310747284811,2,0.0003242016534284325,0.44483655956515633,0.8478310760323989,5.957052352818532
kemmeren2014_single,1,YML070W,6169,,297,0.048143945534122226,55,0.008915545469281893,14,0.0022694115739990274,5,0.0008105041335710813,0.4188423392624499,0.7635250063112315,6.088484478009334
kemmeren2014_single,1,YKR034W,6169,,22,0.003566218187712757,11,0.0017831090938563786,7,0.0011347057869995137,2,0.0003242016534284325,0.5835384914332102,1.7182051552945867,5.495958156076929
kemmeren2014_single,1,YNL314W,6169,,196,0.03177176203598638,38,0.0061598314151402175,10,0.0016210082671421625,2,0.0003242016534284325,0.40769130087684746,0.8059204186420788,5.860735413609612
kemmeren2014_single,1,YJL149W,6169,,183,0.02966445128870157,23,0.0037283190144269734,6,0.0009726049602852974,4,0.000648403306856865,0.37892639660345184,0.6115201459395736,5.554426774733338
kemmeren2014_single,1,YPL119C,6169,,118,0.019127897552277517,28,0.004538823147998055,10,0.0016210082671421625,3,0.0004863024801426487,0.4061984491973567,0.8615413085632788,4.5874339621777835
kemmeren2014_single,1,YLR128W,6169,,101,0.01637218349813584,21,0.0034041173609985413,7,0.0011347057869995137,3,0.0004863024801426487,0.4201982777252574,0.7340915009112374,4.509363405473843
kemmeren2014_single,1,YLR361C,6169,,245,0.03971470254498298,29,0.004700923974712271,13,0.002107310747284811,4,0.000648403306856865,0.3792090896982479,0.6654111260285079,5.363521840087174
kemmeren2014_single,1,YOR173W,6169,,190,0.030799157075701085,34,0.005511428108283352,10,0.0016210082671421625,2,0.0003242016534284325,0.39859584483437827,0.760479261574513,4.165369541266756
kemmeren2014_single,1,YPL194W,6169,,185,0.029988652942130004,40,0.00648403306856865,10,0.0016210082671421625,2,0.0003242016534284325,0.41342728373787596,0.7644054388184542,4.349196430784353
kemmeren2014_single,1,YER143W,6169,,79,0.012805965310423084,21,0.0034041173609985413,9,0.0014589074404279462,5,0.0008105041335710813,0.393587723387814,1.157416943497819,4.943433244100229
kemmeren2014_single,1,YBR201W,6169,,93,0.01507537688442211,24,0.0038904198411411897,7,0.0011347057869995137,3,0.0004863024801426487,0.43290795082240197,0.9270510072342338,3.5782230966261777
kemmeren2014_single,1,YMR316W,6169,,189,0.03063705624898687,29,0.004700923974712271,6,0.0009726049602852974,2,0.0003242016534284325,0.388983842059107,0.6511323806665378,5.0104160404955085
kemmeren2014_single,1,YDR263C,6169,,226,0.03663478683741287,46,0.007456638028853947,12,0.0019452099205705948,3,0.0004863024801426487,0.40246631924536747,0.7791697180810727,4.502052861008459
kemmeren2014_single,1,YER179W,6169,,280,0.04538823147998055,42,0.006808234721997083,11,0.0017831090938563786,2,0.0003242016534284325,0.4142028315146542,0.7021987519950181,5.706407343086701
kemmeren2014_single,1,YOR005C,6169,,250,0.04052520667855406,46,0.007456638028853947,10,0.0016210082671421625,3,0.0004863024801426487,0.3917963659545566,0.765413110976975,4.4414863161854
kemmeren2014_single,1,YDR273W,6169,,86,0.013940671097422596,25,0.004052520667855406,6,0.0009726049602852974,3,0.0004863024801426487,0.40220114765849635,0.8899272941320312,3.683150345629114
kemmeren2014_single,1,YIL010W,6169,,327,0.053006970335548714,59,0.009563948776138758,17,0.002755714054141676,5,0.0008105041335710813,0.4051711957622318,0.7167234974391725,5.0397042504925365
kemmeren2014_single,1,YHR143W,6169,,62,0.010050251256281407,17,0.002755714054141676,3,0.0004863024801426487,3,0.0004863024801426487,0.4224863439120116,0.7949102207371384,4.061659244083666
kemmeren2014_single,1,YMR276W,6169,,246,0.039876803371697196,79,0.012805965310423084,9,0.0014589074404279462,4,0.000648403306856865,0.4569374805280426,0.7956318525164197,4.109724212835016
kemmeren2014_single,1,YOL087C,6169,,187,0.030312854595558436,39,0.006321932241854434,8,0.00129680661371373,2,0.0003242016534284325,0.4258460636403105,0.7605849993533476,4.645285971929798
kemmeren2014_single,1,YLR401C,6169,,689,0.11168746960609499,106,0.01718268763170692,24,0.0038904198411411897,3,0.0004863024801426487,0.411910081227872,0.6543464764089068,5.187790460401745
kemmeren2014_single,1,YKR054C,6169,,293,0.04749554222726536,60,0.009726049602852975,14,0.0022694115739990274,4,0.000648403306856865,0.41363735088745535,0.7462490768652392,4.450047725757624
kemmeren2014_single,1,YAL059W,6169,,293,0.04749554222726536,50,0.008105041335710812,12,0.0019452099205705948,3,0.0004863024801426487,0.4052249357158873,0.669625920295667,5.043752122130086
kemmeren2014_single,1,YBR065C,6169,,166,0.026908737234559898,34,0.005511428108283352,11,0.0017831090938563786,2,0.0003242016534284325,0.39559570794061344,0.7957413782854488,4.920178714609369
kemmeren2014_single,1,YLR228C,6169,,150,0.024315124007132437,36,0.005835629761711785,11,0.0017831090938563786,3,0.0004863024801426487,0.42215384246376236,0.7576300007650865,4.53718384599808
kemmeren2014_single,1,YPL021W,6169,,109,0.01766899011184957,34,0.005511428108283352,10,0.0016210082671421625,2,0.0003242016534284325,0.4701599086891092,0.9108643890967941,4.735981639270598
kemmeren2014_single,1,YER176W,6169,,231,0.03744529097098395,45,0.0072945372021397305,15,0.0024315124007132437,4,0.000648403306856865,0.41146017116451145,0.7570565809328481,4.691012048906968
kemmeren2014_single,1,YER035W,6169,,170,0.027557140541416763,23,0.0037283190144269734,8,0.00129680661371373,3,0.0004863024801426487,0.3797391215604196,0.6359706827661598,4.88681063187164
kemmeren2014_single,1,YEL015W,6169,,276,0.044739828173123684,42,0.006808234721997083,8,0.00129680661371373,3,0.0004863024801426487,0.40596328334928944,0.6613533603217838,5.540998384548227
kemmeren2014_single,1,YBR033W,6169,,214,0.034689576916842275,38,0.0061598314151402175,12,0.0019452099205705948,4,0.000648403306856865,0.416974940859843,0.7719671485940547,5.434945050406514
kemmeren2014_single,1,YPL037C,6169,,321,0.05203436537526342,49,0.007942940508996596,12,0.0019452099205705948,3,0.0004863024801426487,0.4018592642292611,0.700893426229336,6.585096804693325
kemmeren2014_single,1,YHR193C,6169,,100,0.016210082671421624,32,0.00518722645485492,11,0.0017831090938563786,4,0.000648403306856865,0.44673546598595315,1.0723937544995137,4.930345523105023
kemmeren2014_single,1,YPL096C-A,6169,,129,0.020911006646133896,29,0.004700923974712271,8,0.00129680661371373,3,0.0004863024801426487,0.4148731629143359,0.7132467025533943,4.876816228244683
kemmeren2014_single,1,YBR239C,6169,,277,0.0449019289998379,52,0.008429242989139244,21,0.0034041173609985413,4,0.000648403306856865,0.40790574063101503,0.7578835955638826,5.114879655357835
kemmeren2014_single,1,YMR219W,6169,,208,0.03371697195655698,41,0.006646133895282866,10,0.0016210082671421625,4,0.000648403306856865,0.44176644405195664,0.7646681060475461,4.528073571354309
kemmeren2014_single,1,YLR318W,6169,,3669,0.5947479332144594,1005,0.16291133084778733,73,0.011833360350137786,6,0.0009726049602852974,0.4791756906356487,0.7303736080374251,4.973049692974928
kemmeren2014_single,1,YMR246W,6169,,328,0.05316907116226293,92,0.014913276057707894,24,0.0038904198411411897,6,0.0009726049602852974,0.43706530467085336,0.9003196870558484,6.388635270210708
kemmeren2014_single,1,YNL023C,6169,,193,0.031285459555843734,42,0.006808234721997083,6,0.0009726049602852974,3,0.0004863024801426487,0.42148815072370627,0.741684394501662,3.9309143456458466
kemmeren2014_single,1,YJL157C,6169,,375,0.06078781001783109,47,0.007618738855568163,13,0.002107310747284811,4,0.000648403306856865,0.40378138192833946,0.6071316226624577,3.0215013002888838
kemmeren2014_single,1,YER032W,6169,,74,0.011995461176852002,11,0.0017831090938563786,4,0.000648403306856865,2,0.0003242016534284325,0.38930849594533684,0.7185812602571606,5.816448332977492
kemmeren2014_single,1,YNL068C,6169,,1914,0.3102609823310099,435,0.07051385962068407,56,0.00907764629599611,4,0.000648403306856865,0.44735860701979485,0.7431180434859469,4.926306625420777
kemmeren2014_single,1,YMR306W,6169,,181,0.02934024963527314,41,0.006646133895282866,12,0.0019452099205705948,4,0.000648403306856865,0.4141447558670424,0.8356869598872008,4.588963010185577
kemmeren2014_single,1,YAL053W,6169,,231,0.03744529097098395,53,0.00859134381585346,11,0.0017831090938563786,5,0.0008105041335710813,0.4336643344561764,0.7786968883957422,6.080658038862443
kemmeren2014_single,1,YDR110W,6169,,204,0.03306856864970011,43,0.006970335548711298,9,0.0014589074404279462,3,0.0004863024801426487,0.4175931337412662,0.774262891149959,4.353442936857983
kemmeren2014_single,1,YML074C,6169,,183,0.02966445128870157,40,0.00648403306856865,15,0.0024315124007132437,4,0.000648403306856865,0.40480252069716094,0.8258029943130504,4.996627586278817
kemmeren2014_single,1,YLR449W,6169,,269,0.04360512238612417,47,0.007618738855568163,9,0.0014589074404279462,4,0.000648403306856865,0.3988261822905474,0.6652501447238505,5.32400584156945
kemmeren2014_single,1,YAL019W,6169,,423,0.06856864970011348,63,0.010212352082995623,12,0.0019452099205705948,4,0.000648403306856865,0.4034325355893072,0.6583231159758837,5.245798963155406
kemmeren2014_single,1,YNL133C,6169,,141,0.02285621656670449,34,0.005511428108283352,10,0.0016210082671421625,3,0.0004863024801426487,0.4142176030331182,0.8139021344942624,4.539962483913684
kemmeren2014_single,1,YDR009W,6169,,210,0.03404117360998541,41,0.006646133895282866,9,0.0014589074404279462,3,0.0004863024801426487,0.398650003391844,0.77979396734941,5.452099014964251
kemmeren2014_single,1,YPL248C,6169,,301,0.04879234884097909,54,0.008753444642567677,13,0.002107310747284811,2,0.0003242016534284325,0.41165342576978087,0.7393930932464609,5.755828595476492
kemmeren2014_single,1,YKR039W,6169,,116,0.018803695898849084,26,0.004214621494569622,4,0.000648403306856865,2,0.0003242016534284325,0.4149973256013674,0.7446966148505958,4.205502184818833
kemmeren2014_single,1,YFL021W,6169,,128,0.02074890581941968,29,0.004700923974712271,7,0.0011347057869995137,2,0.0003242016534284325,0.430738907241874,0.813822196515814,6.112539625721934
kemmeren2014_single,1,YLR013W,6169,,468,0.0758631869022532,75,0.012157562003566219,15,0.0024315124007132437,2,0.0003242016534284325,0.4059542157582672,0.6931066823236964,5.403753483990982
kemmeren2014_single,1,YIR013C,6169,,121,0.019614200032420166,22,0.003566218187712757,8,0.00129680661371373,2,0.0003242016534284325,0.4019908225313451,0.867566083041382,5.211635458186229
kemmeren2014_single,1,YCL011C,6169,,207,0.03355487112984276,40,0.00648403306856865,10,0.0016210082671421625,4,0.000648403306856865,0.4088783728480166,0.6751793225987692,6.133190007016733
kemmeren2014_single,1,YGL195W,6169,,214,0.034689576916842275,46,0.007456638028853947,13,0.002107310747284811,5,0.0008105041335710813,0.4085395117486697,0.8099146867816095,4.340415957520977
kemmeren2014_single,1,YDR283C,6169,,255,0.04133571081212514,48,0.007780839682282379,11,0.0017831090938563786,3,0.0004863024801426487,0.40721767966950406,0.7371071273295822,4.1994461057026795
kemmeren2014_single,1,YFR009W,6169,,209,0.033879072783271194,44,0.007132436375425514,14,0.0022694115739990274,4,0.000648403306856865,0.4075346236480855,0.824909040612672,5.120265718754843
kemmeren2014_single,1,YJR031C,6169,,231,0.03744529097098395,35,0.005673528934997569,15,0.0024315124007132437,4,0.000648403306856865,0.3925686938666903,0.6824705688243924,4.844123295652447
kemmeren2014_single,1,YMR255W,6169,,145,0.023504619873561356,34,0.005511428108283352,12,0.0019452099205705948,5,0.0008105041335710813,0.4277273752464935,0.865191358338018,4.293626720079707
kemmeren2014_single,1,YDR358W,6169,,38,0.0061598314151402175,12,0.0019452099205705948,6,0.0009726049602852974,3,0.0004863024801426487,0.4267435746197713,1.4726104797057076,4.311495959140969
kemmeren2014_single,1,YNL255C,6169,,111,0.017993191765278003,25,0.004052520667855406,11,0.0017831090938563786,6,0.0009726049602852974,0.4204055109688296,0.9270520176185175,5.2727630942778605
kemmeren2014_single,1,YLR094C,6169,,159,0.025774031447560384,33,0.005349327281569136,10,0.0016210082671421625,3,0.0004863024801426487,0.3957837729564935,0.786606908789776,3.930711084250688
kemmeren2014_single,1,YDL171C,6169,,579,0.0938563786675312,185,0.029988652942130004,43,0.006970335548711298,3,0.0004863024801426487,0.4655507043358379,0.8844514694092435,5.386727850224988
kemmeren2014_single,1,YKR067W,6169,,349,0.056573188523261465,65,0.010536553736424056,12,0.0019452099205705948,3,0.0004863024801426487,0.41287953192458465,0.7503770920271584,6.0174650622679735
kemmeren2014_single,1,YDR517W,6169,,156,0.025287728967417735,43,0.006970335548711298,11,0.0017831090938563786,4,0.000648403306856865,0.4246260128188337,0.8435267555786475,5.464497833411063
kemmeren2014_single,1,YDR513W,6169,,167,0.027070838061274114,51,0.008267142162425028,21,0.0034041173609985413,8,0.00129680661371373,0.4649024989953845,1.2137753937686582,4.227243633633026
kemmeren2014_single,1,YDR098C,6169,,176,0.028529745501702057,33,0.005349327281569136,10,0.0016210082671421625,4,0.000648403306856865,0.4225020661033213,0.7822510714979463,5.660997606051767
kemmeren2014_single,1,YER174C,6169,,239,0.03874209758469768,40,0.00648403306856865,10,0.0016210082671421625,4,0.000648403306856865,0.3971376364357849,0.7204551603143824,5.538924283547924
kemmeren2014_single,1,YJL103C,6169,,266,0.04311881990598152,56,0.00907764629599611,15,0.0024315124007132437,5,0.0008105041335710813,0.4051235147225378,0.777808038309861,6.155601204881711
kemmeren2014_single,1,YOR185C,6169,,192,0.031123358729129517,29,0.004700923974712271,6,0.0009726049602852974,2,0.0003242016534284325,0.393612053741903,0.6381172428913258,4.8399865663257104
kemmeren2014_single,1,YGL181W,6169,,41,0.006646133895282866,10,0.0016210082671421625,4,0.000648403306856865,3,0.0004863024801426487,0.4102788665372801,0.8860033067821589,4.357928436318129
kemmeren2014_single,1,YPR008W,6169,,238,0.038579996757983466,61,0.009888150429567191,17,0.002755714054141676,3,0.0004863024801426487,0.4243637909552031,0.8380706454545304,4.903385209422684
kemmeren2014_single,1,YFL031W,6169,,284,0.046036634786837415,63,0.010212352082995623,17,0.002755714054141676,7,0.0011347057869995137,0.41415490355281726,0.776236254110614,5.549106797378657
