dataset,model,size,embedding,is_pert,aggregation,num_params,test_spearman,val_spearman,cv_spearman_mean,cv_spearman_std,test_pearson,val_pearson,cv_pearson_mean,cv_pearson_std,test_r2,val_r2,cv_r2_mean,cv_r2_std,test_mse,val_mse,cv_mse_mean,cv_mse_std
interaction,random_forest,1e5,prot_T5_no_dubious,False,sum,31544.0,0.4678396642040299,0.4686057585999812,,,0.3535022131933787,0.3770623553500556,,,0.1241285653947344,0.142174067554229,,,0.003403716045631,0.0032020141730979,,
interaction,random_forest,1e5,random_1,False,sum,6050.0,0.2087946670767745,0.2177879474447102,,,0.1446221779426528,0.1522714622635694,,,0.0203795386105446,0.0230941955481448,,,0.0038068941985332,0.0036465046267812,,
interaction,random_forest,1e5,random_10,True,sum,216422.0,0.4223611501251647,0.4287601781600068,,,0.3393134394081536,0.3310892030994199,,,0.1142785959111407,0.1095289462017381,,,0.0034419939227893,0.0033238688959496,,
interaction,random_forest,1e5,random_100,False,sum,2120354.0,0.4507233294932365,0.4520436813906681,,,0.3732812791369767,0.3729371403520582,,,0.1385132065582121,0.1366371923452186,,,0.0033478160219468,0.0032226817144059,,
interaction,random_forest,1e5,random_1000,True,sum,50559202.0,0.4661929738629649,0.4680663809079026,,,0.3898576833274214,0.3910674087848794,,,0.1517989701334058,0.1517861529981554,,,0.0032961863365013,0.0031661350597949,,
interaction,svr,1e3,calm,True,sum,45.0,0.3593879387938793,0.4309763905701683,0.4338319573959651,0.0956709012646338,0.2469985158113731,0.3954392548219956,0.3257961415874068,0.0841973981185032,0.0330814359497787,0.0125804300604632,-0.1850791833622994,0.1358209802393928,0.0042018896249246,0.0016829497285604,0.0039798673413857,0.0011230282079924
interaction,svr,1e3,codon_frequency,False,sum,36.0,0.3813381338133813,0.5039559074607365,0.4374411986660722,0.0776594864570683,0.2917405858053301,0.5162297153811153,0.3521716384248068,0.1002682385983867,0.0616884415930236,0.1312470256630392,-0.028236347548938,0.1251069029608005,0.0040775735918256,0.0014806953668499,0.003450583688761,0.0009693349978774
interaction,svr,1e3,esm2_t33_650M_UR50D_all,True,sum,40.0,0.3954275427542754,0.4937128524260218,0.4247685783041334,0.0831300589279886,0.2696101907618475,0.5189367026675555,0.3177132089654533,0.0851562137591888,-0.0506672525700457,-0.059653749137692,-0.3188559436173077,0.1857999207535895,0.0045658321103377,0.0018060650647105,0.0044045905124391,0.0011978435048555
interaction,svr,1e3,esm2_t33_650M_UR50D_no_dubious,True,sum,40.0,0.3954275427542754,0.4937128524260218,0.4247685783041334,0.0831300589279886,0.2696101899718423,0.5189367172596215,0.3177132080567278,0.0851562132519111,-0.0506672595050323,-0.0596537407575388,-0.3188559456815995,0.1857999288750258,0.0045658321404747,0.0018060650504275,0.0044045905130966,0.00119784349055
interaction,svr,1e3,fudt_downstream,True,sum,37.0,0.4005520552055205,0.4866321231108705,0.4252725965022838,0.0668651225133726,0.2733525717251972,0.5128845412808012,0.3537623146755147,0.0933156539010712,-0.1240072062297055,-0.3812763560293395,-0.355242146852495,0.2171695809414935,0.0048845418774603,0.0023542359694054,0.0045045616719543,0.0011772451580853
interaction,svr,1e3,fudt_upstream,True,sum,34.0,0.4483768376837683,0.4897284420317331,0.4519236163153749,0.0807702648030085,0.3018582609334521,0.515908978470046,0.3594419864183066,0.0985448449877364,-0.2099308456625017,-0.6397591481599436,-0.4040726339568546,0.2506243599346563,0.0052579359382343,0.0027947918972978,0.0046496792364275,0.0011720426268952
interaction,svr,1e3,normalized_chrom_pathways,True,sum,48.0,0.2673507350735073,0.4261098893205176,0.3029824537228294,0.0799214134925941,0.0965963383051688,0.265217947693025,0.1807420733919438,0.0646075221554621,-0.0042978404161579,-0.0653755204891159,-0.1030615534415118,0.1136777455600752,0.0043643268759908,0.0018158172043642,0.0036846421141429,0.0009132757684913
interaction,svr,1e3,nt_window_5979,True,sum,34.0,0.3772697269726972,0.5028997986815275,0.4375331536191135,0.0812030272038961,0.3004698688155043,0.5336038883981326,0.3538675453306467,0.0968914638097552,-0.0884657428967634,-0.3407872722089449,-0.3399939086139044,0.164572327643649,0.0047300911185383,0.0022852267106267,0.0044840982818764,0.0012006504206738
interaction,svr,1e3,nt_window_five_prime_1003,True,sum,40.0,0.3747254725472547,0.5085703827517122,0.4156178983304833,0.0850527001300178,0.2406733144914314,0.5028305543713671,0.3109443461814444,0.0878117111137729,0.0288811926793021,0.1260617950779549,-0.2616222425331756,0.2087924606520771,0.0042201424119498,0.0014895330308697,0.0041924332867657,0.0011315222554616
interaction,svr,1e3,nt_window_three_prime_300,True,sum,67.0,0.3588598859885987,0.4982313178279784,0.4200769157649165,0.0776067161115796,0.186439032250393,0.4978699565390379,0.3053042032343028,0.0671136101731048,-0.3514661339761333,-0.6463358907385779,-0.5922750101608445,0.3229496303862205,0.0058729987590727,0.0028060012428227,0.0051887293062358,0.000933653176736
interaction,svr,1e3,one_hot_gene,True,sum,57.0,0.2939746947238584,0.5222492327778272,0.3212001434897388,0.077542200724085,0.1182622447073033,0.3157321784933687,0.1083144314971508,0.052012122077177,-0.0259802374659481,-0.1031323153522305,-0.2717154669513152,0.1618448690145535,0.0044585509839916,0.0018801695724969,0.0042095354867537,0.0008929264561699
interaction,svr,1e3,prot_T5_all,True,sum,40.0,0.3316531653165316,0.4967371639301203,0.4276651480801875,0.1028611525651633,0.2226245301506309,0.4578185829960853,0.3080521798393599,0.0942295541400428,0.0159708113256072,0.1068750812255272,-0.1278532805083973,0.1416035351709123,0.0042762464102397,0.0015222347068876,0.0037699420845326,0.0009875695669069
interaction,svr,1e3,prot_T5_no_dubious,True,sum,40.0,0.3316531653165316,0.4967371639301203,0.4276651480801875,0.1028611525651633,0.2226245301506309,0.4578185829960853,0.3080521798393599,0.0942295541400428,0.0159708113256072,0.1068750812255272,-0.1278532805083973,0.1416035351709123,0.0042762464102397,0.0015222347068876,0.0037699420845326,0.0009875695669069
interaction,svr,1e3,random_1,True,sum,50.0,0.2399279927992799,0.2934602264046403,0.2139034732562305,0.090403312385096,0.1099599270655854,0.1899387213741921,0.1412692505478013,0.084919910063373,0.0014843743922414,-0.0554269911969909,-0.1155095411233053,0.1151327611052674,0.0043391993944057,0.0017988610135194,0.0037171113504551,0.0008736505505222
interaction,svr,1e3,random_10,True,sum,46.0,0.3778817881788178,0.5027557838479989,0.4357631061607487,0.0998638740504868,0.2793670046317741,0.523522469631548,0.3349517277125436,0.0866029190151533,0.0137860746463401,-0.0188284027115988,-0.0876311381795497,0.1023329359848861,0.0042857405111155,0.0017364826827345,0.003640642566303,0.0009250847226737
interaction,svr,1e3,random_100,True,sum,36.0,0.414977497749775,0.5000255026290211,0.4402053264589908,0.0625759076653503,0.2836306237886476,0.5111838430057295,0.3513314573239274,0.0952625775838966,0.0651509721371678,0.1431659933465321,-0.1135266628971082,0.1971138523513851,0.0040625266460844,0.0014603807771473,0.0036812865123833,0.0008868140216651
interaction,svr,1e3,random_1000,True,sum,52.0,0.4512534071924009,0.5432458882866114,0.4087981710339278,0.0882184967845733,0.1546806557447857,0.2387096470542075,0.0538547850931948,0.0374933096732493,-0.0124934103952163,-0.1083670962325598,-0.2059407837277963,0.1648395380177545,0.0043999419543911,0.0018890916896291,0.0039919119160482,0.0008846207696778
