target,partner,epsilon,p_value
YLR313C,YGR255C,0.0157,0.4158
YLR313C,YGR256W,0.0548,0.0001196
YLR313C,YGR257C,-0.0073,0.1557
YLR313C,YGR258C,-0.0205,0.3268
YLR313C,YGR260W,-0.0209,0.3438
YLR313C,YGR261C,-0.0195,0.3515
YLR313C,YGR262C,-0.0226,0.2662
YLR313C,YGR263C,0.0181,0.3637
YLR313C,YGR266W,0.0088,0.4348
YLR313C,YGR270W,0.0222,0.2424
YLR313C,YGR271W,0.1036,5.051e-14
YLR313C,YGR273C,0.0092,0.4466
YLR313C,YGR275W,-0.0126,0.4021
YLR313C,YGR276C,-0.0315,0.2121
YLR313C,YGR279C,0.0416,0.2113
YLR313C,YGR281W,-0.0205,0.1982
YLR313C,YGR283C,0.0104,0.3689
YLR313C,YGR284C,-0.001,0.4918
YLR313C,YGR285C,0.0018,0.4674
YLR313C,YGR286C,-0.109,0.08021
YLR313C,YGR287C,0.0209,0.1111
YLR313C,YGR288W,-0.0065,0.4639
YLR313C,YGR289C,0.0503,0.07234
YLR313C,YGR292W,-0.0309,0.1945
YLR313C,YGR294W,0.0425,0.1138
YLR313C,YGR295C,0.0041,0.3872
YLR313C,YHL001W,-0.0037,0.4662
YLR313C,YHL002W,-0.0272,0.3282
YLR313C,YHL003C,0.0155,0.2747
YLR313C,YHL008C,-0.0264,0.2796
YLR313C,YHL009C,-0.0005,0.4955
YLR313C,YHL010C,0.0112,0.3286
YLR313C,YHL012W,-0.0079,0.4662
YLR313C,YHL013C,-0.0779,0.1905
YLR313C,YHL015W-A,0.0455,0.08952
YLR313C,YHL016C,0.038,0.1071
YLR313C,YHL017W,0.0214,0.2364
YLR313C,YHL018W,0.0271,0.1768
YLR313C,YHL019C,-0.0219,0.2461
YLR313C,YHL020C,-0.0151,0.4226
YLR313C,YHL021C,0.0626,0.1866
YLR313C,YHL022C,0.0068,0.3233
YLR313C,YHL023C,-0.0571,0.2056
YLR313C,YHL024W,-0.016,0.3977
YLR313C,YHL025W,-0.036,0.001514
YLR313C,YHL026C,0.036,0.157
YLR313C,YHL027W,0.0132,0.4249
YLR313C,YHL029C,-0.0558,0.322
YLR313C,YHL030W,-0.0152,0.3193
YLR313C,YHL033C,0.0212,0.1799
YLR313C,YHL034C,0.0252,0.1475
YLR313C,YHL038C,-0.0456,0.2912
YLR313C,YHL040C,-0.0211,0.3175
YLR313C,YHL048C-A,0.0198,0.265
YLR313C,YHR001W,0.0292,0.228
YLR313C,YHR002W,-0.0325,0.001872
YLR313C,YHR003C,-0.003,0.3649
YLR313C,YHR004C,-0.0062,0.3714
YLR313C,YHR006W,0.0363,2.304e-20
YLR313C,YHR008C,0.0345,0.1429
YLR313C,YHR009C,-0.0398,0.05412
YLR313C,YHR012W,-0.0171,0.3691
YLR313C,YHR013C,0.0022,0.4566
YLR313C,YHR015W,0.0215,0.2065
YLR313C,YHR016C,-0.0192,0.3405
YLR313C,YHR017W,-0.0335,0.3461
YLR313C,YHR021C,-0.0322,0.0003211
YLR313C,YHR022C-A,-0.0087,0.3988
YLR313C,YHR028C,0.005,0.4763
YLR313C,YHR030C,-0.0059,0.4607
YLR313C,YHR031C,0.0223,0.3605
YLR313C,YHR032W,-0.008,0.4411
YLR313C,YHR033W,-0.0265,0.324
YLR313C,YHR034C,-0.1242,0.2274
YLR313C,YHR035W,-0.0612,0.1101
YLR313C,YHR037W,-0.0098,0.434
YLR313C,YHR038W,0.0459,0.09073
YLR313C,YHR039C-A,-0.0011,0.4764
YLR313C,YHR039C,-0.0025,0.4819
YLR313C,YHR041C,-0.0096,0.4244
YLR313C,YHR043C,0.0289,0.3101
YLR313C,YHR044C,0.011,0.4007
YLR313C,YHR045W,0.0017,0.4831
YLR313C,YHR046C,0.0443,1.004e-06
YLR313C,YHR047C,0.0167,0.3272
YLR313C,YHR049W,0.0394,0.3415
YLR313C,YHR050W-A,-0.2067,5.472e-07
YLR313C,YHR050W,0.0026,0.4815
YLR313C,YHR051W,-0.0469,0.3243
YLR313C,YHR054C,0.0497,0.1105
YLR313C,YHR055C,-0.0877,0.1806
YLR313C,YHR057C,0.0012,0.4865
YLR313C,YHR059W,0.0276,0.02534
YLR313C,YHR060W,-0.031,0.2907
YLR313C,YHR063C,-0.0245,0.2728
YLR313C,YHR064C,0.019,0.1744
YLR313C,YHR066W,0.0087,0.2676
YLR313C,YHR067W,-0.0274,0.2398
YLR313C,YHR071W,0.0075,0.4497
YLR313C,YHR072W-A,-0.0204,0.268
YLR313C,YHR073W,-0.0428,0.1166
YLR313C,YHR075C,0.014,0.4469
YLR313C,YHR076W,0.0167,0.35
YLR313C,YHR077C,-0.1356,0.0744
YLR313C,YHR079C-A,-0.0471,0.01211
YLR313C,YHR079C,-0.0205,0.345
YLR313C,YHR082C,-0.0002,0.4981
YLR313C,YHR086W,-0.0509,0.2731
YLR313C,YHR089C,0.0202,0.4002
YLR313C,YHR092C,-0.0275,0.2825
YLR313C,YHR094C,0.0138,0.2987
YLR313C,YHR098C,0.1198,0.0171
YLR313C,YHR099W,0.0396,0.06257
YLR313C,YHR103W,-0.0296,0.2492
YLR313C,YHR104W,-0.0782,0.1449
YLR313C,YHR106W,-0.0107,0.3674
YLR313C,YHR108W,0.0501,0.2526
YLR313C,YHR110W,-0.003,0.4358
YLR313C,YHR111W,0.1123,0.05926
YLR313C,YHR112C,-0.0035,0.4437
YLR313C,YHR114W,-0.0626,0.1957
YLR313C,YHR116W,-0.0354,0.3429
YLR313C,YHR119W,-0.01,0.4532
YLR313C,YHR120W,0.0809,0.1426
YLR313C,YHR121W,0.0198,0.05843
YLR313C,YHR123W,-0.1691,0.03775
YLR313C,YHR124W,-0.0368,0.2222
YLR313C,YHR126C,0.0285,0.3177
YLR313C,YHR129C,-0.0327,0.1763
YLR313C,YHR132C,-0.0512,0.2939
YLR313C,YHR132W-A,-0.1149,0.1273
YLR313C,YHR134W,-0.053,0.2411
YLR313C,YHR135C,-0.0518,0.1594
YLR313C,YHR136C,-0.0515,0.2674
YLR313C,YHR137W,0.0126,0.4388
YLR313C,YHR139C,-0.0096,0.4226
YLR313C,YHR140W,-0.0073,0.422
YLR313C,YHR141C,-0.0366,0.008984
YLR313C,YHR142W,-0.0299,0.2669
YLR313C,YHR143W,0.0264,0.2763
YLR313C,YHR144C,0.0304,0.2589
YLR313C,YHR146W,0.0222,0.3438
YLR313C,YHR147C,0.1195,2.712e-15
YLR313C,YHR151C,-0.0297,0.3573
YLR313C,YHR152W,-0.0707,0.01251
YLR313C,YHR154W,-0.0593,0.1207
YLR313C,YHR155W,-0.03,0.0003825
YLR313C,YHR156C,0.0087,0.4297
YLR313C,YHR157W,0.0042,0.4776
YLR313C,YHR158C,-0.0269,0.3802
YLR313C,YHR159W,-0.0555,0.1833
YLR313C,YHR160C,-0.0242,0.3895
YLR313C,YHR162W,-0.0205,0.3942
YLR313C,YHR165C,-0.0069,0.398
YLR313C,YHR167W,-0.019,0.2543
YLR313C,YHR168W,0.0893,0.1973
YLR313C,YHR171W,0.0508,0.0497
YLR313C,YHR174W,0.028,0.2257
YLR313C,YHR175W-A,-0.036,0.2727
YLR313C,YHR176W,-0.0108,0.4135
YLR313C,YHR177W,-0.0652,0.3792
YLR313C,YHR178W,-0.0502,0.2563
YLR313C,YHR179W,-0.0098,0.4221
YLR313C,YHR181W,-0.0246,0.1878
YLR313C,YHR184W,0.0107,0.3689
YLR313C,YHR185C,-0.0096,0.3914
YLR313C,YHR187W,0.0321,0.2
YLR313C,YHR189W,0.0089,0.4367
YLR313C,YHR191C,0.0011,0.4937
YLR313C,YHR192W,0.0022,0.4863
YLR313C,YHR193C,0.0144,0.3927
YLR313C,YHR194W,-0.0,0.4987
YLR313C,YHR198C,0.0251,0.1515
YLR313C,YHR199C-A,0.0085,0.331
YLR313C,YHR199C,-0.0192,0.4026
YLR313C,YHR200W,-0.0146,0.283
YLR313C,YHR201C,-0.0458,0.184
YLR313C,YHR202W,-0.0081,0.4532
YLR313C,YHR203C,0.0083,0.4201
YLR313C,YHR205W,-0.0449,0.2934
YLR313C,YHR206W,-0.0004,0.4965
YLR313C,YHR207C,0.0276,0.06534
YLR313C,YHR208W,-0.0127,0.3434
YLR313C,YHR210C,0.0111,0.3238
YLR313C,YHR212W-A,-0.016,0.3829
YLR313C,YHR213W,0.028,0.2947
YLR313C,YHR215W,-0.0203,0.2893
YLR313C,YHR216W,-0.0064,0.4467
YLR313C,YIL002C,0.0121,0.2954
YLR313C,YIL002W-A,-0.0064,0.4563
YLR313C,YIL005W,-0.0121,0.3401
YLR313C,YIL006W,-0.0141,0.3012
YLR313C,YIL007C,-0.0199,0.3787
YLR313C,YIL008W,-0.001,0.4913
YLR313C,YIL009C-A,0.0189,0.1474
YLR313C,YIL011W,-0.0335,0.2703
YLR313C,YIL014C-A,-0.0007,0.4716
YLR313C,YIL014W,0.0068,0.4516
YLR313C,YIL015W,0.0055,0.4392
YLR313C,YIL016W,0.0291,0.3021
YLR313C,YIL017C,0.0014,0.4744
YLR313C,YIL018W,0.0045,0.3653
YLR313C,YIL023C,-0.0071,0.4344
YLR313C,YIL024C,-0.0496,0.2746
YLR313C,YIL027C,-0.0621,0.2741
YLR313C,YIL030C,-0.0176,0.3928
YLR313C,YIL033C,-0.053,0.1866
YLR313C,YIL034C,0.002,0.491
YLR313C,YIL035C,0.0084,0.4212
YLR313C,YIL036W,-0.0124,0.3934
YLR313C,YIL037C,-0.0442,0.242
YLR313C,YIL038C,0.0264,0.3461
YLR313C,YIL039W,0.028,0.2703
YLR313C,YIL040W,-0.1162,0.1327
YLR313C,YIL041W,0.0229,0.3514
YLR313C,YIL042C,-0.028,0.3898
YLR313C,YIL043C,-0.0261,0.2741
YLR313C,YIL044C,0.0072,0.4274
YLR313C,YIL045W,-0.0304,0.1918
YLR313C,YIL046W-A,-0.0441,0.2927
YLR313C,YIL047C,-0.044,0.219
YLR313C,YIL050W,0.0409,0.2717
YLR313C,YIL052C,-0.0035,0.445
YLR313C,YIL053W,0.0121,0.4214
YLR313C,YIL055C,-0.0094,0.3959
YLR313C,YIL056W,-0.0517,0.2377
YLR313C,YIL057C,0.0133,0.404
YLR313C,YIL064W,0.0288,0.3082
YLR313C,YIL065C,-0.0315,0.002739
YLR313C,YIL066C,-0.0882,0.1391
YLR313C,YIL069C,0.0553,0.2603
YLR313C,YIL070C,0.0121,0.3184
YLR313C,YIL071C,0.0993,0.01465
YLR313C,YIL072W,-0.0079,0.4117
YLR313C,YIL073C,0.0457,0.2499
YLR313C,YIL076W,-0.0428,0.2248
YLR313C,YIL077C,0.005,0.465
YLR313C,YIL079C,0.0163,0.3493
YLR313C,YIL084C,0.0783,0.07603
YLR313C,YIL085C,0.0084,0.2259
YLR313C,YIL087C,-0.0077,0.437
YLR313C,YIL088C,-0.0012,0.4949
YLR313C,YIL090W,-0.0281,0.3225
YLR313C,YIL093C,0.0046,0.4123
YLR313C,YIL095W,0.001,0.4882
YLR313C,YIL096C,-0.0345,0.3237
YLR313C,YIL097W,0.0088,0.4622
YLR313C,YIL098C,-0.0589,0.2542
YLR313C,YIL101C,0.0269,0.1977
YLR313C,YIL102C,-0.0678,0.2462
YLR313C,YIL103W,-0.0287,0.02625
YLR313C,YIL105C,0.0071,0.4686
YLR313C,YIL107C,-0.0259,0.3414
YLR313C,YIL111W,0.0035,0.4493
YLR313C,YIL112W,0.079,0.1237
YLR313C,YIL113W,-0.0616,0.1746
YLR313C,YIL120W,0.0219,0.1253
YLR313C,YIL121W,-0.0368,0.2963
YLR313C,YIL123W,-0.0226,0.2841
YLR313C,YIL124W,0.0076,0.4542
YLR313C,YIL125W,-0.0576,0.0965
YLR313C,YIL127C,0.0219,0.08339
YLR313C,YIL132C,-0.0451,0.207
YLR313C,YIL133C,-0.067,0.1315
YLR313C,YIL134W,0.0317,0.1751
YLR313C,YIL135C,-0.0822,0.2692
YLR313C,YIL137C,0.0001,0.4986
YLR313C,YIL138C,-0.0078,0.4344
YLR313C,YIL139C,0.0345,0.2599
YLR313C,YIL140W,-0.0161,0.3352
YLR313C,YIL145C,-0.0511,0.1996
YLR313C,YIL146C,-0.0101,0.4614
YLR313C,YIL148W,-0.0271,0.2975
YLR313C,YIL149C,0.0244,0.3274
YLR313C,YIL151C,-0.0061,0.4258
YLR313C,YIL152W,-0.0639,0.2256
YLR313C,YIL153W,-0.0153,0.000128
YLR313C,YIL155C,-0.0023,0.4887
YLR313C,YIL156W,-0.0164,0.3571
YLR313C,YIL157C,-0.0158,0.4079
YLR313C,YIL158W,0.0185,0.3114
YLR313C,YIL159W,0.0175,0.336
YLR313C,YIL160C,0.0227,0.1829
YLR313C,YIL161W,0.0116,0.4084
YLR313C,YIL162W,-0.0687,0.2147
YLR313C,YIL165C,0.0247,0.2236
YLR313C,YIL167W,-0.0083,0.4434
YLR313C,YIL168W,-0.0068,0.4573
YLR313C,YIL169C,0.0024,0.4807
YLR313C,YIL171W,-0.0117,0.4458
YLR313C,YIL174W,0.017,0.3773
YLR313C,YIL176C,-0.0796,0.2109
YLR313C,YIR001C,-0.0882,0.2339
YLR313C,YIR002C,0.0043,0.4662
YLR313C,YIR003W,0.0229,0.0423
YLR313C,YIR004W,-0.0117,0.3598
YLR313C,YIR005W,0.0189,0.1168
YLR313C,YIR007W,0.0604,0.0
YLR313C,YIR016W,0.0186,0.1839
YLR313C,YIR017C,-0.0063,0.4574
YLR313C,YIR018W,0.0057,0.4464
YLR313C,YIR019C,-0.0053,0.479
YLR313C,YIR021W-A,0.0371,0.2446
YLR313C,YIR021W,-0.0729,0.0452
YLR313C,YIR023W,-0.0438,0.05267
YLR313C,YIR024C,0.0459,0.0008743
YLR313C,YIR027C,0.0215,0.2388
YLR313C,YIR028W,-0.0101,0.4293
YLR313C,YIR029W,0.0634,0.2315
YLR313C,YIR030C,-0.0033,0.4683
YLR313C,YIR032C,-0.0205,0.2482
YLR313C,YIR033W,0.0981,0.0001121
YLR313C,YIR035C,0.051,0.253
YLR313C,YIR037W,-0.01,0.3245
YLR313C,YIR038C,0.0294,0.005885
YLR313C,YIR039C,0.0286,0.3216
YLR313C,YIR041W,-0.0303,0.224
YLR313C,YIR042C,0.0207,0.381
YLR313C,YIR044C,-0.0044,0.4862
YLR313C,YJL003W,-0.0164,0.2389
YLR313C,YJL004C,-0.0268,0.2759
YLR313C,YJL012C,-0.0557,0.1133
YLR313C,YJL013C,0.0427,0.2625
YLR313C,YJL016W,0.024,0.2948
YLR313C,YJL020C,-0.0113,0.3812
YLR313C,YJL023C,0.0451,0.0891
YLR313C,YJL024C,-0.0222,0.3696
YLR313C,YJL027C,-0.0518,0.1153
YLR313C,YJL029C,-0.0062,0.3127
YLR313C,YJL030W,0.0131,0.3936
YLR313C,YJL036W,-0.0141,0.3325
YLR313C,YJL037W,0.0527,0.04706
YLR313C,YJL038C,-0.034,0.2028
YLR313C,YJL042W,0.0052,0.4583
YLR313C,YJL043W,-0.0092,0.2682
YLR313C,YJL046W,-0.0481,0.139
YLR313C,YJL047C-A,-0.0028,0.484
YLR313C,YJL047C,0.0626,0.2031
YLR313C,YJL048C,0.0143,0.3768
YLR313C,YJL049W,0.0167,0.3952
YLR313C,YJL051W,-0.0619,0.2691
YLR313C,YJL052W,-0.0105,0.4277
YLR313C,YJL053W,-0.0363,0.167
YLR313C,YJL056C,0.0048,0.2164
YLR313C,YJL057C,0.0031,0.4655
YLR313C,YJL058C,0.0216,0.4258
YLR313C,YJL060W,0.0355,1.038e-05
YLR313C,YJL062W-A,-0.0195,0.2731
YLR313C,YJL062W,-0.0241,0.3277
YLR313C,YJL063C,0.0539,0.1088
YLR313C,YJL065C,-0.0905,0.249
YLR313C,YJL066C,-0.0123,0.3201
YLR313C,YJL068C,-0.0083,0.4505
YLR313C,YJL070C,-0.0024,0.4816
YLR313C,YJL073W,-0.0038,0.4681
YLR313C,YJL077C,0.0381,0.06803
YLR313C,YJL077W-B,-0.0173,0.3546
YLR313C,YJL078C,0.0032,0.4825
YLR313C,YJL079C,-0.0147,0.277
YLR313C,YJL083W,0.0332,0.3297
YLR313C,YJL084C,-0.0839,0.1757
YLR313C,YJL089W,0.0039,0.4837
YLR313C,YJL092W,-0.0114,0.3213
YLR313C,YJL093C,-0.0464,0.001736
YLR313C,YJL094C,0.0611,0.003957
YLR313C,YJL095W,-0.0344,0.1412
YLR313C,YJL096W,0.0998,0.01589
YLR313C,YJL098W,0.0373,0.3409
YLR313C,YJL099W,-0.031,0.1676
YLR313C,YJL101C,0.0695,0.04035
YLR313C,YJL102W,0.1214,3.847e-05
YLR313C,YJL102W,0.052,0.2134
YLR313C,YJL103C,-0.0164,0.3211
YLR313C,YJL105W,-0.0471,0.2109
YLR313C,YJL106W,0.0063,0.4449
YLR313C,YJL107C,-0.0672,0.2187
YLR313C,YJL110C,0.0013,0.4853
YLR313C,YJL112W,-0.0102,0.3512
YLR313C,YJL115W,-0.0049,0.457
YLR313C,YJL117W,0.0091,0.387
YLR313C,YJL118W,0.0193,0.2968
YLR313C,YJL121C,-0.0001,0.4994
YLR313C,YJL123C,0.0295,0.07444
YLR313C,YJL124C,-0.018,0.2743
YLR313C,YJL126W,0.0047,0.4368
YLR313C,YJL127C-B,0.0093,0.4346
YLR313C,YJL131C,-0.0037,0.484
YLR313C,YJL132W,-0.0143,0.3674
YLR313C,YJL133C-A,-0.102,0.118
YLR313C,YJL133W,0.0363,0.08946
YLR313C,YJL134W,0.052,0.09667
YLR313C,YJL137C,-0.0368,0.02963
YLR313C,YJL138C,-0.0359,0.3459
YLR313C,YJL139C,0.019,0.3122
YLR313C,YJL140W,-0.0186,0.1393
YLR313C,YJL141C,0.0183,0.3304
YLR313C,YJL147C,-0.0002,0.499
YLR313C,YJL148W,-0.0119,0.3561
YLR313C,YJL149W,-0.0059,0.4516
YLR313C,YJL151C,0.0043,0.4791
YLR313C,YJL153C,-0.0474,0.2312
YLR313C,YJL154C,-0.0343,0.1626
YLR313C,YJL155C,-0.0157,0.3726
YLR313C,YJL158C,-0.0135,0.449
YLR313C,YJL159W,-0.0213,0.1978
YLR313C,YJL160C,-0.017,0.3536
YLR313C,YJL163C,-0.0239,0.0002665
YLR313C,YJL164C,-0.0389,0.2375
YLR313C,YJL165C,-0.0309,0.3063
YLR313C,YJL166W,0.0939,0.1623
YLR313C,YJL168C,0.0241,0.341
YLR313C,YJL170C,0.0055,0.3146
YLR313C,YJL171C,-0.018,0.3533
YLR313C,YJL172W,-0.0016,0.4786
YLR313C,YJL176C,0.0236,0.1116
YLR313C,YJL177W,-0.0191,0.1016
YLR313C,YJL178C,0.0111,0.4335
YLR313C,YJL180C,-0.0107,0.382
YLR313C,YJL181W,0.0267,0.2676
YLR313C,YJL183W,-0.0032,0.4843
YLR313C,YJL184W,0.0079,0.3815
YLR313C,YJL185C,0.018,0.1623
YLR313C,YJL186W,-0.018,0.381
YLR313C,YJL187C,-0.0438,0.2365
YLR313C,YJL190C,0.0309,0.2883
YLR313C,YJL191W,-0.0213,0.3051
YLR313C,YJL192C,-0.0215,0.298
YLR313C,YJL193W,-0.0324,0.04585
YLR313C,YJL196C,0.0183,0.2967
YLR313C,YJL198W,0.0085,0.4137
YLR313C,YJL201W,-0.0085,0.3609
YLR313C,YJL205C,-0.0562,0.3299
YLR313C,YJL206C,-0.0082,0.4455
YLR313C,YJL208C,0.0242,0.3619
YLR313C,YJL209W,-0.0572,0.1188
YLR313C,YJL210W,-0.0626,0.02054
YLR313C,YJL212C,-0.0035,0.4722
YLR313C,YJL214W,-0.0087,0.4105
YLR313C,YJL217W,-0.0112,0.4155
YLR313C,YJL218W,0.0057,0.4093
YLR313C,YJL219W,-0.0012,0.4873
YLR313C,YJL221C,0.0251,0.1714
YLR313C,YJL223C,0.0293,0.123
YLR313C,YJR003C,-0.0336,0.2996
YLR313C,YJR004C,-0.0694,0.2787
YLR313C,YJR009C,-0.0236,0.1391
YLR313C,YJR010C-A,-0.0655,0.1853
YLR313C,YJR011C,0.0662,0.3514
YLR313C,YJR014W,0.0143,0.4079
YLR313C,YJR015W,0.0194,0.262
YLR313C,YJR025C,-0.0287,0.2714
YLR313C,YJR031C,-0.0082,0.4328
YLR313C,YJR032W,-0.0388,0.2492
YLR313C,YJR033C,-0.0226,0.2533
YLR313C,YJR034W,-0.0281,0.005054
YLR313C,YJR035W,-0.0032,0.4597
YLR313C,YJR036C,0.0008,0.4871
YLR313C,YJR039W,-0.0604,0.153
YLR313C,YJR040W,-0.0509,0.2051
YLR313C,YJR043C,0.0296,0.1185
YLR313C,YJR048W,0.0174,0.4036
YLR313C,YJR049C,0.0051,0.4588
YLR313C,YJR050W,-0.0419,0.1935
YLR313C,YJR051W,-0.2959,0.01131
YLR313C,YJR052W,0.0466,0.181
YLR313C,YJR053W,0.0029,0.459
YLR313C,YJR054W,-0.0013,0.4834
YLR313C,YJR055W,-0.0192,0.2375
YLR313C,YJR056C,-0.002,0.4722
YLR313C,YJR059W,-0.1182,0.004617
YLR313C,YJR060W,0.0132,0.09538
YLR313C,YJR061W,-0.0184,0.1467
YLR313C,YJR062C,-0.0135,0.4031
YLR313C,YJR066W,0.0145,0.4312
YLR313C,YJR069C,0.032,0.09252
YLR313C,YJR070C,-0.0065,0.4795
YLR313C,YJR073C,-0.0133,0.3306
YLR313C,YJR074W,-0.0224,0.3466
YLR313C,YJR075W,-0.0725,0.08246
YLR313C,YJR077C,-0.0193,0.1434
YLR313C,YJR078W,-0.0164,0.3904
YLR313C,YJR080C,0.0169,0.2333
YLR313C,YJR082C,-0.0524,0.1474
YLR313C,YJR083C,0.0014,0.4894
YLR313C,YJR085C,-0.1715,0.1145
YLR313C,YJR088C,-0.0035,0.4829
YLR313C,YJR091C,-0.0008,0.4941
YLR313C,YJR094W-A,-0.0156,0.3691
YLR313C,YJR095W,-0.0168,0.3683
YLR313C,YJR096W,0.0037,0.4739
YLR313C,YJR097W,-0.0327,0.1121
YLR313C,YJR098C,-0.0055,0.4273
YLR313C,YJR099W,0.0177,0.3812
YLR313C,YJR100C,0.0097,0.3797
YLR313C,YJR101W,-0.0851,0.002064
YLR313C,YJR102C,-0.0061,0.3586
YLR313C,YJR103W,-0.0092,0.4195
YLR313C,YJR105W,0.0021,0.4722
YLR313C,YJR113C,-0.0193,0.3842
YLR313C,YJR115W,-0.0628,0.1578
YLR313C,YJR117W,-0.1035,0.2101
YLR313C,YJR118C,0.0892,0.03456
YLR313C,YJR119C,0.0277,0.3495
YLR313C,YJR120W,-0.0228,0.3717
YLR313C,YJR121W,-0.0073,0.4347
YLR313C,YJR124C,0.0204,0.2243
YLR313C,YJR125C,-0.0515,0.2032
YLR313C,YJR129C,0.0094,0.4082
YLR313C,YJR130C,0.0354,0.244
YLR313C,YJR131W,-0.0007,0.4965
YLR313C,YJR133W,0.0669,0.1739
YLR313C,YJR134C,0.0115,0.3647
YLR313C,YJR135C,0.028,0.3387
YLR313C,YJR135W-A,0.0439,0.08522
YLR313C,YJR137C,0.0017,0.493
YLR313C,YJR138W,0.034,0.2404
YLR313C,YJR139C,0.0084,0.3386
YLR313C,YJR140C,0.0632,0.01854
YLR313C,YJR143C,0.1059,2.527e-07
YLR313C,YJR144W,0.0433,0.2129
YLR313C,YJR145C,0.0254,0.2229
YLR313C,YJR147W,-0.0225,0.286
YLR313C,YJR148W,-0.015,0.3965
YLR313C,YJR149W,-0.0527,0.2873
YLR313C,YJR150C,-0.0126,0.2969
YLR313C,YJR151C,-0.0034,0.4247
YLR313C,YJR151W-A,0.0031,0.4811
YLR313C,YJR152W,-0.019,0.3708
YLR313C,YJR153W,-0.0096,0.3392
YLR313C,YJR155W,0.0376,0.2202
YLR313C,YJR159W,-0.002,0.4821
YLR313C,YJR161C,0.0302,0.2688
YLR313C,YKL001C,0.0383,0.3391
YLR313C,YKL002W,0.0014,0.4649
YLR313C,YKL005C,-0.0212,0.3458
YLR313C,YKL007W,-0.0352,0.001378
YLR313C,YKL008C,0.0223,0.3652
YLR313C,YKL009W,0.0124,0.325
YLR313C,YKL010C,-0.0038,0.4701
YLR313C,YKL015W,-0.009,0.4741
YLR313C,YKL016C,0.0061,0.2873
YLR313C,YKL017C,0.0351,0.2366
YLR313C,YKL020C,-0.0083,0.4153
YLR313C,YKL025C,0.0347,0.329
YLR313C,YKL027W,0.0163,0.4168
YLR313C,YKL029C,0.0179,0.404
YLR313C,YKL032C,-0.0286,0.2562
YLR313C,YKL033W-A,-0.0007,0.4952
YLR313C,YKL034W,-0.0375,0.3014
YLR313C,YKL038W,-0.0539,0.2048
YLR313C,YKL039W,0.0023,0.4832
YLR313C,YKL040C,-0.0427,0.264
YLR313C,YKL041W,0.1567,0.03248
YLR313C,YKL043W,0.0256,0.1836
YLR313C,YKL046C,-0.0684,0.309
YLR313C,YKL047W,-0.0249,0.2745
YLR313C,YKL048C,0.0072,0.3776
YLR313C,YKL050C,0.0747,1.038e-05
YLR313C,YKL051W,-0.0311,0.1039
YLR313C,YKL054C,0.028,0.006069
YLR313C,YKL055C,-0.005,0.4657
YLR313C,YKL056C,-0.007,0.461
YLR313C,YKL057C,0.0284,0.3266
YLR313C,YKL061W,0.013,0.4135
YLR313C,YKL062W,-0.0239,0.09874
YLR313C,YKL063C,-0.0516,0.1655
YLR313C,YKL064W,0.0133,0.4287
YLR313C,YKL065C,-0.016,0.3543
YLR313C,YKL067W,0.0033,0.4684
YLR313C,YKL068W,-0.0118,0.4298
YLR313C,YKL069W,-0.0133,0.4173
YLR313C,YKL072W,0.0055,0.448
YLR313C,YKL073W,0.0185,0.373
YLR313C,YKL074C,0.0033,0.4675
YLR313C,YKL075C,0.0136,0.3878
YLR313C,YKL077W,-0.0221,0.3491
YLR313C,YKL079W,-0.028,0.289
YLR313C,YKL080W,-0.0219,0.161
YLR313C,YKL081W,-0.0608,0.00189
YLR313C,YKL084W,-0.0609,0.2435
YLR313C,YKL085W,-0.0172,0.3045
YLR313C,YKL086W,0.0594,0.02057
YLR313C,YKL087C,-0.0212,0.279
YLR313C,YKL091C,-0.0521,0.2653
YLR313C,YKL092C,-0.0107,0.426
YLR313C,YKL093W,0.0051,0.4625
YLR313C,YKL094W,0.0043,0.4657
YLR313C,YKL096C-B,0.0073,0.4584
YLR313C,YKL096W-A,0.008,0.4012
YLR313C,YKL098W,-0.0099,0.4667
YLR313C,YKL100C,-0.0071,0.4585
YLR313C,YKL101W,-0.0328,0.2731
YLR313C,YKL103C,-0.005,0.4142
YLR313C,YKL105C,-0.0137,0.418
YLR313C,YKL106C-A,-0.0443,0.2711
YLR313C,YKL106W,-0.0774,0.1156
YLR313C,YKL107W,-0.0048,0.439
YLR313C,YKL109W,-0.0644,0.0694
YLR313C,YKL110C,0.0287,0.3244
YLR313C,YKL113C,0.0887,0.1283
YLR313C,YKL114C,-0.0209,0.3449
YLR313C,YKL116C,-0.0062,0.3832
YLR313C,YKL117W,0.0201,0.4079
YLR313C,YKL120W,0.0822,0.1127
YLR313C,YKL121W,0.0108,0.06242
YLR313C,YKL127W,0.0112,0.3842
YLR313C,YKL129C,-0.061,0.1974
YLR313C,YKL132C,0.0302,0.1595
YLR313C,YKL133C,0.013,0.1994
YLR313C,YKL135C,-0.0708,0.1032
YLR313C,YKL137W,-0.0179,0.3847
YLR313C,YKL139W,0.0293,0.3659
YLR313C,YKL142W,0.0469,0.1072
YLR313C,YKL146W,-0.0043,0.4455
YLR313C,YKL148C,0.0297,0.01842
YLR313C,YKL149C,0.05,0.0628
YLR313C,YKL150W,0.0043,0.4697
YLR313C,YKL151C,0.0207,0.1493
YLR313C,YKL155C,0.0177,0.347
YLR313C,YKL156W,0.0262,0.1853
YLR313C,YKL157W,0.0375,0.3283
YLR313C,YKL159C,-0.0218,0.2396
