row,col,size,circularity,flags,cx,cy,strain,volume_nl,well,is_missing,is_flagged,is_blank,is_reference,size_rc,size_spatial,norm,is_capped,is_jackknife,status
8,4,331,1.0,,441.8519637462236,839.9184290030212,YLR312C-B,2.5,H4,False,False,False,True,368.90839909217874,346.0207326175646,0.86380916343793,False,False,OK
8,5,0,,,488.38248913726966,835.9927621114693,Blank_media,2.5,H5,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK
8,6,0,,,537.1177157019727,836.1172703932793,ELC1,2.5,H6,True,False,False,False,0.0,0.0,,False,False,MISS
8,7,0,,,585.8529422666754,836.2417786750894,Blank_media,2.5,H7,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK
8,8,299,1.0,,632.5418060200669,838.9933110367894,SPH1,2.5,H8,False,False,False,True,311.49134954308096,285.7788005991421,0.7134206809124275,False,False,OK
8,9,272,1.0,,686.4522058823529,836.3492647058823,YKL033W-A,2.5,H9,False,False,False,True,377.4892869565217,339.7849672598124,0.8482421446170418,False,False,OK
8,10,542,1.0,,727.7121771217712,835.0867158671587,MMS2,2.5,H10,False,False,False,True,575.15515625,527.6780589658214,1.3173000913318078,False,False,OK
8,11,0,,,777.5,837.0,LCL1,2.5,H11,True,False,False,False,0.0,0.0,,False,False,MISS
8,12,312,1.0,,829.9967948717949,833.0,YJR060W,2.5,H12,False,False,False,True,357.72469827586207,300.35716539879894,0.7498142374679034,False,False,OK
8,13,466,1.0,,878.0600858369098,836.6437768240344,YOS9,5.0,H13,False,False,False,True,481.6950550518134,500.4344639143217,1.249288943929009,False,False,OK
8,14,483,1.0,,926.1614906832298,836.7246376811594,YOS9,5.0,H14,False,False,False,True,399.000625,444.9446362074899,1.1107636558974092,False,False,OK
8,15,405,1.0,,974.2962962962963,839.2592592592592,YPL081W,5.0,H15,False,False,False,True,357.51162195796456,403.7820383898948,1.0080049890488325,False,False,OK
8,16,287,1.0,,1025.6271777003485,841.6515679442509,YKL033W-A,5.0,H16,False,False,False,True,256.75600756726453,273.63389140956036,0.6831020240859386,False,False,OK
8,17,515,1.0,,1072.0893203883495,839.3980582524272,YEH1,5.0,H17,False,False,False,True,464.3736087570621,517.9994872431067,1.2931384207873078,False,False,OK
8,18,430,1.0,,1121.2325581395348,838.5581395348837,YEH1,5.0,H18,False,False,False,True,374.19905943293344,430.9836434618759,1.0759113123019155,False,False,OK
