row,col,strain,volume_nl,well,size,circularity,flags,is_missing,is_flagged,is_blank,is_reference,size_rc,size_spatial,norm,is_capped,is_jackknife,status
11,9,YKL033W-A,25,K9,263.92095799188314,0.98,,False,False,False,True,262.67391664988946,270.5522624423146,1.0954107988252793,False,False,OK
11,10,YKL033W-A,25,K10,237.58717651226164,0.98,,False,False,False,True,239.86707503012514,244.0865688314123,0.9882566160508335,False,False,OK
11,11,BY4741,25,K11,266.9504769554315,0.98,,False,False,False,True,238.6847224887547,245.84356339354778,0.995370327832308,False,False,OK
11,12,ELC1,25,K12,219.0627785591288,0.98,,False,False,False,True,206.62269402242245,213.59032336704624,0.8647835528292106,False,False,OK
11,13,BY4741,25,K13,268.49207826350886,0.98,,False,False,False,True,266.11546979863044,273.26773123034013,1.1064051767965606,False,False,OK
11,14,YPL081W,25,K14,264.4589717038687,0.98,,False,False,False,True,272.6489994374158,278.23209139756096,1.1265048561980264,False,False,OK
11,15,YJR060W,25,K15,234.5290896337198,0.98,,False,False,False,True,242.196564471553,244.4360513966182,0.9896715995090085,False,False,OK
11,16,YPL081W,10,K16,248.7060154362045,0.98,,False,False,False,True,247.60421171132984,241.649494001386,0.9783893983005281,False,False,OK
11,17,YEH1,25,K17,249.61460799638039,0.98,,False,False,False,True,251.84948553773927,245.79267179694457,0.9951642781619583,False,False,OK
11,18,Blank_media,25,K18,1.0034217380690316,0.98,,False,False,True,False,1.027598687759798,1.0290576514043306,0.004166444049612878,False,False,BLANK
11,19,YPL081W,25,K19,283.8893282439603,0.98,,False,False,False,True,254.62282839360427,257.75720088874647,1.0436062104219535,False,False,OK
11,20,YKL033W-A,25,K20,239.42836668358652,0.98,,False,False,False,True,234.36639093512926,228.22126876061796,0.924021259571946,False,False,OK
11,21,YEH1,10,K21,268.87388197420927,0.98,,False,False,False,True,271.4395492148146,282.75650394618697,1.1448232776348541,False,False,OK
11,22,Blank_media,25,K22,1.1785642723072065,0.98,,False,False,True,False,1.1898613448590363,1.2271670794970768,0.0049685486223963495,False,False,BLANK
11,23,YEH1,25,K23,232.20767347022473,0.98,,False,False,False,True,240.41792937506634,219.61799374659827,0.8891883578968761,False,False,OK
12,2,YEH1,25,L2,261.01132428019656,0.98,,False,False,False,True,256.9003569918191,252.3397257738961,1.0216719612325214,False,False,OK
12,3,YJR060W,10,L3,257.5884058362973,0.98,,False,False,False,True,256.9458113758387,247.99962689840058,1.0040997881770442,False,False,OK
12,4,BY4741,10,L4,215.2093754083572,0.98,,False,False,False,True,257.41822299381096,252.3752538762258,1.0218158072554762,False,False,OK
12,5,YJR060W,25,L5,216.08655933722818,0.98,,False,False,False,True,232.70329094493306,232.2642261376224,0.9403903674477496,False,False,OK
12,6,YLR312C-B,10,L6,236.93353252565535,0.98,,False,False,False,True,248.92047039248183,260.16492594976,1.0533545969578035,False,False,OK
12,7,YER079W,25,L7,249.9118139451539,0.98,,False,False,False,True,266.1690000139008,267.8599827574674,1.0845103087919779,False,False,OK
12,8,Blank_media,25,L8,1.9018908909235621,0.98,,False,False,True,False,2.289570810694759,2.335027254091959,0.00945404797799106,False,False,BLANK
12,9,MMS2,25,L9,132.23305083187105,0.98,,False,False,False,True,136.82465098451615,139.2315289047974,0.5637199959907467,False,False,OK
12,10,MMS2,25,L10,145.74359048751978,0.98,,False,False,False,True,152.97426233116576,155.0627629715351,0.6278174261836753,False,False,OK
12,11,LCL1,10,L11,242.39773244432374,0.98,,False,False,False,True,225.32207080382057,226.75355130475808,0.9180787716538638,False,False,OK
12,12,YLR312C-B,25,L12,291.56927701172407,0.98,,False,False,False,True,285.91204250768493,296.2836489793026,1.1995919223794531,False,False,OK
12,13,YLR312C-B,25,L13,221.02146316200614,0.98,,False,False,False,True,227.74788626845583,231.70928217038002,0.9381435127773332,False,False,OK
12,14,YKL033W-A,25,L14,220.07431903512264,0.98,,False,False,False,True,235.88277608339578,238.06388213681754,0.9638719889046936,False,False,OK
12,15,SPH1,10,L15,340.20075983982315,0.98,,False,False,False,True,365.24796104364856,371.6815461513579,1.5048625936553846,False,False,OK
12,16,YOS9,10,L16,172.63266590014203,0.98,,False,False,False,True,178.68001306183848,175.91752259727056,0.71225408435358,False,False,OK
12,17,SPH1,10,L17,307.75333207646526,0.98,,False,False,False,True,322.8160316549829,320.5265806780389,1.2977465965937982,False,False,OK
12,18,Blank_media,10,L18,0.0,0.98,,True,False,True,False,0.0,0.0,,False,False,MISS;BLANK
12,19,YJR060W,25,L19,210.63125191640665,0.98,,False,False,False,True,196.40490979003565,191.4716317791063,0.7752294925430534,False,False,OK
12,20,MMS2,25,L20,121.34663935239463,0.98,,False,False,False,True,123.48913338251288,120.25122965053063,0.48687264464955377,False,False,OK
12,21,YEH1,10,L21,273.43626129429083,0.98,,False,False,False,True,286.98676938896807,295.98466843805585,1.1983814112916362,False,False,OK
12,22,COS111,25,L22,270.71003788628894,0.98,,False,False,False,True,284.1375976283036,281.07000949466453,1.1379950063881834,False,False,OK
12,23,YPL081W,25,L23,242.3887303255267,0.98,,False,False,False,True,260.9059415276713,238.3334703190276,0.9649634963397554,False,False,OK
13,2,YJR060W,25,M2,296.7756618817485,0.98,,False,False,False,True,290.4515538612415,285.320991784197,1.1552063646061237,False,False,OK
13,3,YER079W,10,M3,322.18423985147626,0.98,,False,False,False,True,319.56527971829723,319.6004164373973,1.2939967469287972,False,False,OK
13,4,YOS9,10,M4,194.12854641697206,0.98,,False,False,False,True,230.89129942362933,226.36800779737771,0.9165177848131365,False,False,OK
13,5,YOS9,25,M5,193.88011819306692,0.98,,False,False,False,True,207.6099246894362,210.22520352560252,0.8511588705575381,False,False,OK
13,6,YJR060W,10,M6,290.61390688794165,0.98,,False,False,False,True,303.5921520820119,319.09688677228456,1.2919580582565449,False,False,OK
13,7,MMS2,10,M7,143.21251034781676,0.98,,False,False,False,True,151.66721357694135,154.52786054215062,0.6256517156027461,False,False,OK
13,8,ELC1,10,M8,189.12512571398858,0.98,,False,False,False,True,226.3902793466764,230.66030350214365,0.9338964126032274,False,False,OK
13,9,YER079W,25,M9,252.11148462567417,0.98,,False,False,False,True,259.3922673061987,269.4676259166189,1.0910193272762259,False,False,OK
13,10,BY4741,10,M10,241.02247452303826,0.98,,False,False,False,True,251.55126662274574,260.0339552997587,1.052824323571636,False,False,OK
13,11,YKL033W-A,25,M11,264.64871943358406,0.98,,False,False,False,True,244.616102557561,252.86492702677734,1.023798393733101,False,False,OK
13,12,COS111,25,M12,257.5629778882821,0.98,,False,False,False,True,251.13901705003076,260.8938015088157,1.056305665084834,False,False,OK
13,13,Blank_media,10,M13,5.549842229185328,0.98,,False,False,True,False,5.68644190873948,5.80288439768323,0.023494692582407203,False,False,BLANK
13,14,MMS2,10,M14,114.06885711236151,0.98,,False,False,False,True,121.57212786244921,120.03116488824615,0.4859816474171845,False,False,OK
13,15,BY4741,10,M15,228.33720505360216,0.98,,False,False,False,True,243.76383066490797,239.99510887963865,0.9716911311656734,False,False,OK
13,16,YPL081W,25,M16,286.94236152237306,0.98,,False,False,False,True,295.3165123704138,289.15328435623934,1.1707225337550258,False,False,OK
13,17,YOS9,25,M17,221.14800732834874,0.98,,False,False,False,True,230.661666537053,224.793977189583,0.9101448566775698,False,False,OK
13,18,YJR060W,10,M18,240.5204730851031,0.98,,False,False,False,True,254.6322512100936,252.82636798519394,1.0236422760567545,False,False,OK
13,19,YPL081W,25,M19,227.8742137952611,0.98,,False,False,False,True,211.28310896776313,205.90838127068676,0.8336809397801076,False,False,OK
13,20,ELC1,10,M20,165.6894558258398,0.98,,False,False,False,True,167.6624953522914,163.27240138789773,0.661056573750042,False,False,OK
13,21,YKL033W-A,10,M21,276.44254456322045,0.98,,False,False,False,True,288.5032529594166,285.3650938607999,1.1553849248980441,False,False,OK
13,22,LCL1,25,M22,269.6173156015107,0.98,,False,False,False,True,281.39228705875104,267.4252514658088,1.0827501706686768,False,False,OK
13,23,BY4741,10,M23,264.1446110812068,0.98,,False,False,False,True,282.71793803310965,253.60891037990595,1.0268106302296895,False,False,OK
14,2,COS111,25,N2,298.3138256341772,0.98,,False,False,False,True,309.6949623271247,298.9121896877252,1.2102343463280307,False,False,OK
14,3,ELC1,25,N3,221.72907994888965,0.98,,False,False,False,True,233.28847687189733,225.16597921614144,0.9116510168308744,False,False,OK
14,4,YOS9,10,N4,195.28370915066208,0.98,,False,False,False,True,246.3766341744701,237.7984409420026,0.962797271773783,False,False,OK
14,5,SPH1,25,N5,245.21720199823812,0.98,,False,False,False,True,278.53585291025377,283.7894124867636,1.1490053131474485,False,False,OK
14,6,YKL033W-A,10,N6,212.8887350003157,0.98,,False,False,False,True,235.90772720711485,243.42124852350491,0.9855628701424439,False,False,OK
14,7,YOS9,25,N7,198.69247203499472,0.98,,False,False,False,True,223.2068409585336,230.31584657424898,0.9325017769230824,False,False,OK
14,8,ELC1,25,N8,186.83669483031048,0.98,,False,False,False,True,237.2389859052343,239.44212118366823,0.9694521970376964,False,False,OK
14,9,YLR312C-B,10,N9,227.21772311905758,0.98,,False,False,False,True,247.9830152565554,265.24993313743533,1.0739427514799686,False,False,OK
14,10,YLR312C-B,25,N10,338.319225439044,0.98,,False,False,False,True,374.5510187927754,385.47722300146705,1.560718468828247,False,True,JK
14,11,COS111,10,N11,299.62459515300856,0.98,,False,False,False,True,293.7704056903784,302.7431376161396,1.2257450712897828,False,False,OK
14,12,YLR312C-B,25,N12,249.70314623763304,0.98,,False,False,False,True,258.2677055267134,271.0756950892944,1.0975300706021383,False,False,OK
14,13,BY4741,25,N13,253.12743005694892,0.98,,False,False,False,True,275.11515644927726,284.02112111017755,1.1499434539930558,False,False,OK
14,14,Blank_media,25,N14,2.697002920639737,0.98,,False,False,True,False,3.049043932738223,3.0103963916473564,0.012188479543238956,False,False,BLANK
14,15,MMS2,25,N15,156.2863720467068,0.98,,False,False,False,True,176.9819730352503,174.34423904200645,0.7058841808809819,False,False,OK
14,16,YPL081W,10,N16,261.26844105465864,0.98,,False,False,False,True,285.23009981422956,275.041064137968,1.1135850391987168,False,False,OK
14,17,YER079W,10,N17,220.14301813722548,0.98,,False,False,False,True,243.56374813779715,234.86312460319712,0.9509127760151073,False,False,OK
14,18,COS111,25,N18,273.64425192498504,0.98,,False,False,False,True,307.3003306558977,303.9577086273295,1.2306626210067482,False,False,OK
14,19,ELC1,25,N19,150.88157952734267,0.98,,False,False,False,True,148.39564463670945,144.61800240935966,0.5855287259981028,False,False,OK
14,20,SPH1,10,N20,245.3375738494214,0.98,,False,False,False,True,263.3421988593449,260.4777260711769,1.0546210607004491,False,False,OK
14,21,YJR060W,25,N21,211.56276362604362,0.98,,False,False,False,True,234.20728591977058,225.46546073557,0.9128635562769291,False,False,OK
14,22,LCL1,25,N22,201.06047398920387,0.98,,False,False,False,True,222.59040941135584,202.64027512243337,0.8204490461186478,False,False,OK
14,23,YLR312C-B,25,N23,278.2309696140696,0.98,,False,False,False,True,315.8874822765328,277.69792397351193,1.124342121503436,False,False,OK
15,2,YOS9,25,O2,238.94533238965076,0.98,,False,False,False,True,200.83098128151508,189.68519117107382,0.7679965597417022,False,False,OK
15,3,SPH1,25,O3,327.15604973160083,0.98,,False,False,False,True,278.67434431529495,296.1951160347454,1.1992334705866485,False,False,OK
15,4,MMS2,25,O4,174.6119716507416,0.98,,False,False,False,True,178.35238383676833,168.4985634725713,0.6822162355923941,False,False,OK
15,5,ELC1,10,O5,206.7622720067812,0.98,,False,False,False,True,190.13972779328134,196.74053021825796,0.7965621851476512,False,False,OK
15,6,LCL1,10,O6,311.54164403983077,0.98,,False,False,False,True,279.4968979608478,296.92805868581974,1.2022010055377845,False,False,OK
15,7,YEH1,10,O7,267.5849119014017,0.98,,False,False,False,True,243.36555451640626,255.07475025166187,1.0327455161935888,False,False,OK
15,8,SPH1,10,O8,311.36926639790164,0.98,,False,False,False,True,320.08920370460316,330.28385516283794,1.3372518062019791,False,False,OK
15,9,YOS9,10,O9,248.85204835720398,0.98,,False,False,False,True,219.8833536764842,223.45652631943088,0.9047297915332698,False,False,OK
15,10,MMS2,25,O10,153.96216854812508,0.98,,False,False,False,True,137.99702505030317,137.10938141609424,0.5551278546615978,False,False,OK
15,11,YJR060W,25,O11,276.92623861012834,0.98,,False,False,False,True,219.81943600566106,217.03315910279915,0.8787228908686749,False,False,OK
15,12,YER079W,10,O12,267.46034403724224,0.98,,False,False,False,True,223.9633156276687,221.12451381486775,0.8952879496597845,False,False,OK
15,13,YEH1,25,O13,268.8830979280459,0.98,,False,False,False,True,236.59753186385853,239.82770986424495,0.9710133667754604,False,False,OK
15,14,Blank_media,10,O14,2.5702303913714566,0.98,,False,False,True,False,2.3524788058112187,2.290156893661831,0.009272377061922396,False,False,BLANK
15,15,YKL033W-A,10,O15,348.0442300619738,0.98,,False,False,False,True,319.09041627906623,324.57770664128583,1.3141487774053089,False,False,OK
15,16,YER079W,10,O16,293.7713582485683,0.98,,False,False,False,True,259.6505523662407,247.85060525704532,1.0034964300172358,False,False,OK
15,17,YER079W,25,O17,310.9160703567696,0.98,,False,False,False,True,278.49814194375585,271.4085380418302,1.0988776836704204,False,False,OK
15,18,YPL081W,10,O18,291.3507214133607,0.98,,False,False,False,True,264.8891654266727,258.1459992149354,1.04518037535862,False,False,OK
15,19,LCL1,25,O19,319.28312773178175,0.98,,False,False,False,True,254.23322209280724,251.26785068150022,1.017332158117947,False,False,OK
15,20,YPL081W,25,O20,284.3812025632994,0.98,,False,False,False,True,247.1318255634572,240.84070009103473,0.9751147571076392,False,False,OK
15,21,SPH1,25,O21,338.19782473707033,0.98,,False,False,False,True,303.11217393941223,304.12274017386164,1.2313307999995469,False,False,OK
15,22,YER079W,10,O22,244.42833744119622,0.98,,False,False,False,True,219.07998354169686,199.44447856540387,0.8075099192090542,False,False,OK
15,23,Blank_media,25,O23,0.9748590142622586,0.98,,True,False,True,False,0.8960663294866572,0.7877354229034468,,False,False,MISS;BLANK
