epoch,_step,_runtime,_timestamp,trainer/global_step,learning_rate,train/loss,train/primary_loss,train/auxiliary_loss,val/loss,val/gene_interaction/Pearson,val/gene_interaction/MSE,val_sample/Pearson_target_0
131.0,2769,1049284.56673455,1758246744.5965796,14589.0,0.0010000000474974513,0.0035733641125261784,0.0023548691533505917,0.004061650484800339,,,,
131.0,2770,1049909.741220166,1758247369.7712295,14599.0,0.0010000000474974513,0.003845551051199436,0.002583916764706373,0.004205446690320969,,,,
131.0,2771,1050537.841056283,1758247997.8706794,14609.0,0.0010000000474974513,0.0032143425196409225,0.0022001457400619984,0.003380655776709318,,,,
131.0,2772,1051165.467158613,1758248625.496629,14619.0,0.0010000000474974513,0.0033295939210802317,0.002190546365454793,0.003796825185418129,,,,
131.0,2773,1051790.780306724,1758249250.8098483,14629.0,0.0010000000474974513,0.0033585596829652786,0.0022698468528687954,0.0036290425341576338,,,,
131.0,2774,1052336.363609383,1758249796.3939784,14639.0,0.0010000000474974513,0.0036443686112761497,0.0024695585016161203,0.003916033543646336,,,,
131.0,2775,1052852.611298461,1758250312.6417253,14649.0,0.0010000000474974513,0.0035412029828876257,0.0024521411396563053,0.0036302064545452595,,,,
,2776,1053868.22663792,1758251328.2572663,,,,,,,,,
,2777,1053869.418434313,1758251329.44907,,,,,,,,,
,2778,1053869.423981196,1758251329.4545357,,,,,,,,,0.10062958300113678
,2779,1053869.667276722,1758251329.697924,,,,,,,,,
131.0,2780,1053869.722347843,1758251329.7528818,14651.0,,,,,0.052745893597602844,0.09681306034326553,0.012412918731570244,
,2781,1053870.299494685,1758251330.3301346,,,,,,,,,
,2782,1053871.547687986,1758251331.5783334,,,,,,,,,
,2783,1053871.554063693,1758251331.5846398,,,,,,,,,
,2784,1053871.763340326,1758251331.793956,,,,,,,,,
131.0,2785,1053879.731701851,1758251339.758257,14651.0,,,,,,,,
132.0,2786,1054746.153006675,1758252206.1834888,14659.0,0.0010000000474974513,0.0035824154037982225,0.0024151764810085297,0.0038907965645194054,,,,
132.0,2787,1055375.002250207,1758252835.0321212,14669.0,0.0010000000474974513,0.004125741310417652,0.0027496893890202045,0.0045868405140936375,,,,
132.0,2788,1056003.993730874,1758253464.0237477,14679.0,0.0010000000474974513,0.004072859417647123,0.0028790077194571495,0.003979505505412817,,,,
132.0,2789,1056629.508596463,1758254089.538864,14689.0,0.0010000000474974513,0.0038977530784904957,0.002677748678252101,0.00406668009236455,,,,
132.0,2790,1057257.846020388,1758254717.8759274,14699.0,0.0010000000474974513,0.0035384967923164368,0.0023257993161678314,0.004042324144393206,,,,
132.0,2791,1057884.956027103,1758255344.9863315,14709.0,0.0010000000474974513,0.003824326442554593,0.0026218434795737267,0.004008276853710413,,,,
132.0,2792,1058512.087120278,1758255972.1169534,14719.0,0.0010000000474974513,0.0038932764437049627,0.002703707665205002,0.003965228796005249,,,,
132.0,2793,1059138.50800276,1758256598.5374694,14729.0,0.0010000000474974513,0.003919156268239021,0.0027377805672585964,0.003937919624149799,,,,
132.0,2794,1059767.337364693,1758257227.367635,14739.0,0.0010000000474974513,0.003767889691516757,0.0025860508903861046,0.003939462825655937,,,,
132.0,2795,1060327.341960948,1758257787.37197,14749.0,0.0010000000474974513,0.0037814765237271786,0.002554086735472083,0.0040912991389632225,,,,
132.0,2796,1060846.583148316,1758258306.613047,14759.0,0.0010000000474974513,0.003927870653569698,0.002693026792258024,0.004116144962608814,,,,
,2797,1061917.826404286,1758259377.8570375,,,,,,,,,
,2798,1061919.03309357,1758259379.0637393,,,,,,,,,
,2799,1061919.038786015,1758259379.0693436,,,,,,,,,0.050974417477846146
,2800,1061919.247897901,1758259379.278508,,,,,,,,,
132.0,2801,1061919.845685509,1758259379.876102,14762.0,,,,,0.05560174211859703,0.056543946266174316,0.014208417385816574,
,2802,1061920.49380336,1758259380.5243423,,,,,,,,,
,2803,1061921.771354576,1758259381.8019896,,,,,,,,,
,2804,1061921.777747108,1758259381.808286,,,,,,,,,
,2805,1061921.983894713,1758259382.0145388,,,,,,,,,
132.0,2806,1061930.290504173,1758259390.3170135,14762.0,,,,,,,,
133.0,2807,1062741.566030483,1758260201.596158,14769.0,0.0010000000474974513,0.0036398256197571754,0.002447625156491995,0.003974001854658127,,,,
133.0,2808,1063368.203251327,1758260828.2327929,14779.0,0.0010000000474974513,0.004097699653357267,0.0025983115192502737,0.004997961223125458,,,,
133.0,2809,1063992.407660421,1758261452.4373906,14789.0,0.0010000000474974513,0.003893316024914384,0.002527862787246704,0.004551509395241737,,,,
133.0,2810,1064618.305651399,1758262078.3356767,14799.0,0.0010000000474974513,0.003703746711835265,0.0024332404136657715,0.004235020838677883,,,,
133.0,2811,1065246.753706483,1758262706.7837565,14809.0,0.0010000000474974513,0.003161815693601966,0.002137306844815612,0.0034150294959545135,,,,
133.0,2812,1065872.984912528,1758263333.014573,14819.0,0.0010000000474974513,0.0037185782566666603,0.002492056228220463,0.004088406451046467,,,,
133.0,2813,1066502.428967888,1758263962.459247,14829.0,0.0010000000474974513,0.003805417800322175,0.002561900531873107,0.004145058337599039,,,,
133.0,2814,1067127.608955711,1758264587.639306,14839.0,0.0010000000474974513,0.003499177284538746,0.0023411642760038376,0.003860043128952384,,,,
133.0,2815,1067755.755285524,1758265215.7853785,14849.0,0.0010000000474974513,0.0033248146064579487,0.0022436215076595545,0.003603976918384433,,,,
133.0,2816,1068324.928099742,1758265784.9580796,14859.0,0.0010000000474974513,0.004023625049740076,0.002722208620980382,0.0043380544520914555,,,,
133.0,2817,1068842.428586815,1758266302.4588299,14869.0,0.0010000000474974513,0.004010588862001896,0.0027539122384041548,0.004188922233879566,,,,
,2818,1069960.43885218,1758267420.469423,,,,,,,,,
,2819,1069961.623676553,1758267421.6543195,,,,,,,,,
,2820,1069961.628908921,1758267421.659472,,,,,,,,,0.082757867872715
,2821,1069961.837340815,1758267421.8679898,,,,,,,,,
133.0,2822,1069961.869083796,1758267421.899589,14873.0,,,,,0.07114619016647339,0.0713387206196785,0.02843742072582245,
,2823,1069962.44166208,1758267422.472311,,,,,,,,,
,2824,1069963.631336175,1758267423.6619396,,,,,,,,,
,2825,1069963.63769162,1758267423.668262,,,,,,,,,
,2826,1069963.844600226,1758267423.8752146,,,,,,,,,
133.0,2827,1069972.44815585,1758267432.4741383,14873.0,,,,,,,,
134.0,2828,1070712.467771191,1758268172.4979105,14879.0,0.0010000000474974513,0.003279553260654211,0.0021517362911254168,0.003759389976039529,,,,
134.0,2829,1071339.409215427,1758268799.4393942,14889.0,0.0010000000474974513,0.003824942046776414,0.0024636543821543455,0.004537625703960657,,,,
134.0,2830,1071966.61654389,1758269426.6468277,14899.0,0.0010000000474974513,0.003415571292862296,0.002167381811887026,0.0041606309823691845,,,,
134.0,2831,1072594.467487275,1758270054.4977381,14909.0,0.0010000000474974513,0.0038851983845233917,0.0025363219901919365,0.004496254958212376,,,,
134.0,2832,1073223.261960228,1758270683.2918189,14919.0,0.0010000000474974513,0.0037100552581250668,0.002394880633801222,0.004383915103971958,,,,
134.0,2833,1073852.475348292,1758271312.5051143,14929.0,0.0010000000474974513,0.0036217020824551582,0.0024073899257928133,0.004047708120197058,,,,
134.0,2834,1074481.480787718,1758271941.5101573,14939.0,0.0010000000474974513,0.003956792410463095,0.0027147934306412935,0.004139996133744717,,,,
134.0,2835,1075108.16800763,1758272568.1978235,14949.0,0.0010000000474974513,0.003474628319963813,0.0023595509119331837,0.003716925159096718,,,,
134.0,2836,1075734.223316856,1758273194.2535732,14959.0,0.0010000000474974513,0.0037261133547872305,0.0025128573179244995,0.004044186789542437,,,,
134.0,2837,1076314.058241385,1758273774.0881886,14969.0,0.0010000000474974513,0.003506347071379423,0.0023876784835010767,0.0037288956809788942,,,,
134.0,2838,1076831.556694769,1758274291.586945,14979.0,0.0010000000474974513,0.003241591155529022,0.0021205649245530367,0.0037367534823715687,,,,
,2839,1078000.666392034,1758275460.6969895,,,,,,,,,
,2840,1078002.312939323,1758275462.3435323,,,,,,,,,
,2841,1078002.318271062,1758275462.3488457,,,,,,,,,0.06440906226634979
,2842,1078002.523009056,1758275462.5536544,,,,,,,,,
134.0,2843,1078002.525845205,1758275462.5563657,14984.0,,,,,0.055572256445884705,0.04618672654032707,0.01197363156825304,
,2844,1078003.117090242,1758275463.1476786,,,,,,,,,
,2845,1078004.333764418,1758275464.3644018,,,,,,,,,
,2846,1078004.340039805,1758275464.3706062,,,,,,,,,
,2847,1078004.546278103,1758275464.5769203,,,,,,,,,
134.0,2848,1078012.424400561,1758275472.4510953,14984.0,,,,,,,,
135.0,2849,1078690.36091786,1758276150.3909702,14989.0,0.0010000000474974513,0.003077680477872491,0.0020316983573138714,0.003486607689410448,,,,
135.0,2850,1079316.851429303,1758276776.8813558,14999.0,0.0010000000474974513,0.0035315481945872307,0.00234975409694016,0.003939314279705286,,,,
135.0,2851,1079942.867527282,1758277402.8976645,15009.0,0.0010000000474974513,0.003674757666885853,0.0025025936774909496,0.003907212987542152,,,,
135.0,2852,1080570.686068244,1758278030.7156281,15019.0,0.0010000000474974513,0.0034435049165040255,0.002268248237669468,0.003917521797120571,,,,
135.0,2853,1081194.584326003,1758278654.6141677,15029.0,0.0010000000474974513,0.003477109130471945,0.002381289377808571,0.0036527328193187714,,,,
135.0,2854,1081818.513311874,1758279278.543278,15039.0,0.0010000000474974513,0.003540607402101159,0.002333458513021469,0.004023829475045204,,,,
135.0,2855,1082442.692428909,1758279902.7228374,15049.0,0.0010000000474974513,0.003985917661339045,0.00269882008433342,0.004290325567126274,,,,
135.0,2856,1083064.304952393,1758280524.3349543,15059.0,0.0010000000474974513,0.0038809748366475105,0.002720656106248498,0.0038677288684993982,,,,
135.0,2857,1083687.123077284,1758281147.1534455,15069.0,0.0010000000474974513,0.0036192017141729593,0.0024585151113569736,0.003868954721838236,,,,
135.0,2858,1084275.717388497,1758281735.7473977,15079.0,0.0010000000474974513,0.0036317724734544754,0.002389331115409732,0.0041414713487029076,,,,
135.0,2859,1084786.290926852,1758282246.3213334,15089.0,0.0010000000474974513,0.0034276486840099096,0.0023667598143219948,0.0035362960770726204,,,,
,2860,1086000.231139166,1758283460.2617636,,,,,,,,,
,2861,1086001.471787277,1758283461.5024278,,,,,,,,,
,2862,1086001.476918886,1758283461.507457,,,,,,,,,0.058971572667360306
,2863,1086001.680669497,1758283461.7113073,,,,,,,,,
135.0,2864,1086002.25743529,1758283462.2879558,15095.0,,,,,0.08679210394620895,0.06196847930550575,0.044002410024404526,
,2865,1086002.87593889,1758283462.906504,,,,,,,,,
,2866,1086003.967927491,1758283463.9985392,,,,,,,,,
,2867,1086003.974147498,1758283464.0047421,,,,,,,,,
,2868,1086004.183668846,1758283464.214257,,,,,,,,,
135.0,2869,1086012.027217291,1758283472.0543954,15095.0,,,,,,,,
136.0,2870,1086633.656592264,1758284093.6861045,15099.0,0.0010000000474974513,0.0033299557399004698,0.002217334695160389,0.003708736738190055,,,,
136.0,2871,1087253.630426713,1758284713.6605153,15109.0,0.0010000000474974513,0.003710842924192548,0.002452380722388625,0.004194872919470072,,,,
136.0,2872,1087874.7809245,1758285334.8110375,15119.0,0.0010000000474974513,0.0035970364697277546,0.0024644038639962673,0.003775440389290452,,,,
136.0,2873,1088496.118697322,1758285956.1486332,15129.0,0.0010000000474974513,0.0038790751714259386,0.002731619868427515,0.00382485194131732,,,,
136.0,2874,1089115.916629703,1758286575.9468746,15139.0,0.0010000000474974513,0.004025563132017851,0.002813135739415884,0.004041424952447414,,,,
136.0,2875,1089738.638078757,1758287198.668121,15149.0,0.0010000000474974513,0.0038883413653820753,0.0028437976725399494,0.0034818125423043966,,,,
136.0,2876,1090358.994311124,1758287819.0240467,15159.0,0.0010000000474974513,0.006296792067587376,0.005247520748525858,0.003497571684420109,,,,
136.0,2877,1090979.410045802,1758288439.4400766,15169.0,0.0010000000474974513,0.004424024373292923,0.003161482745781541,0.004208470694720745,,,,
136.0,2878,1091600.613725001,1758289060.6437607,15179.0,0.0010000000474974513,0.004431461915373802,0.0032610399648547173,0.0039014059584587812,,,,
136.0,2879,1092196.696616455,1758289656.726618,15189.0,0.0010000000474974513,0.004617531783878803,0.0032563195563852787,0.004537373781204224,,,,
136.0,2880,1092710.917434036,1758290170.9474468,15199.0,0.0010000000474974513,0.0038293348625302315,0.0026452885940670967,0.003946820739656687,,,,
,2881,1093979.790132262,1758291439.8207567,,,,,,,,,
,2882,1093980.892732558,1758291440.923371,,,,,,,,,
,2883,1093980.898037972,1758291440.9285939,,,,,,,,,0.11368388682603836
,2884,1093981.104123415,1758291441.13477,,,,,,,,,
136.0,2885,1093981.217551243,1758291441.248018,15206.0,,,,,0.042519234120845795,0.11272729933261871,0.004014389589428902,
,2886,1093981.819433423,1758291441.8500824,,,,,,,,,
,2887,1093982.992233229,1758291443.022858,,,,,,,,,
,2888,1093982.998265097,1758291443.0288386,,,,,,,,,
,2889,1093983.208536374,1758291443.2391624,,,,,,,,,
136.0,2890,1093991.679769355,1758291451.7065084,15206.0,,,,,,,,
137.0,2891,1094541.129312523,1758292001.1595275,15209.0,0.0010000000474974513,0.003965968731790781,0.002692360896617174,0.004245358519256115,,,,
137.0,2892,1095163.92130685,1758292623.9513433,15219.0,0.0010000000474974513,0.0037980463821440935,0.0025798336137086153,0.004060708452016115,,,,
137.0,2893,1095785.105835975,1758293245.1360857,15229.0,0.0010000000474974513,0.00479154521599412,0.003658338449895382,0.0037773549556732178,,,,
137.0,2894,1096407.759985952,1758293867.7900388,15239.0,0.0010000000474974513,0.003953258506953716,0.0027485175523906946,0.004015803337097168,,,,
137.0,2895,1097027.38770788,1758294487.4178407,15249.0,0.0010000000474974513,0.0044141788966953754,0.0031086853705346584,0.004351644776761532,,,,
137.0,2896,1097650.591973085,1758295110.6222456,15259.0,0.0010000000474974513,0.004261447116732597,0.0029394379816949368,0.004406696185469627,,,,
137.0,2897,1098271.343216581,1758295731.3734558,15269.0,0.0010000000474974513,0.004309940151870251,0.00306023214943707,0.004165692254900932,,,,
137.0,2898,1098897.18253013,1758296357.212864,15279.0,0.0010000000474974513,0.003696214407682419,0.0025414233095943928,0.003849303349852562,,,,
137.0,2899,1099520.133333783,1758296980.1633534,15289.0,0.0010000000474974513,0.003933770582079887,0.002725438214838505,0.004027774557471275,,,,
137.0,2900,1100123.937072024,1758297583.9671755,15299.0,0.0010000000474974513,0.0034669090528041124,0.0024304569233208895,0.0034548405092209578,,,,
137.0,2901,1100633.967932831,1758298093.9981706,15309.0,0.0010000000474974513,0.003688292345032096,0.002515041269361973,0.0039108372293412685,,,,
,2902,1101944.072189669,1758299404.1028333,,,,,,,,,
,2903,1101945.247080543,1758299405.2776878,,,,,,,,,
,2904,1101945.252377139,1758299405.282954,,,,,,,,,0.11083464324474335
,2905,1101945.457870519,1758299405.4884953,,,,,,,,,
137.0,2906,1101945.524966254,1758299405.555544,15317.0,,,,,0.04990668594837189,0.12358962744474411,0.012926928699016571,
,2907,1101946.10400931,1758299406.1346521,,,,,,,,,
,2908,1101947.239060682,1758299407.2696967,,,,,,,,,
,2909,1101947.24569023,1758299407.276235,,,,,,,,,
,2910,1101947.455143714,1758299407.4857888,,,,,,,,,
137.0,2911,1101955.447699957,1758299415.4748695,15317.0,,,,,,,,
138.0,2912,1102445.882146733,1758299905.9122036,15319.0,0.0010000000474974513,0.0030520528089255095,0.002033045282587409,0.003396692220121622,,,,
138.0,2913,1103067.935166432,1758300527.965099,15329.0,0.0010000000474974513,0.003268140135332942,0.002228459808975458,0.003465601010248065,,,,
138.0,2914,1103692.092337569,1758301152.1222792,15339.0,0.0010000000474974513,0.003426156472414732,0.002332367468625307,0.0036459641996771097,,,,
138.0,2915,1104314.655055912,1758301774.6851835,15349.0,0.0010000000474974513,0.0034417412243783474,0.0022931972052901983,0.0038284803740680218,,,,
138.0,2916,1104938.827753926,1758302398.8574758,15359.0,0.0010000000474974513,0.0036613126285374165,0.002465521916747093,0.003985968418419361,,,,
138.0,2917,1105560.961046044,1758303020.9913144,15369.0,0.0010000000474974513,0.003792976029217243,0.002556919353082776,0.004120188765227795,,,,
138.0,2918,1106182.469320108,1758303642.4993618,15379.0,0.0010000000474974513,0.00360325095243752,0.002388334134593606,0.004049722570925951,,,,
138.0,2919,1106806.184138382,1758304266.2140837,15389.0,0.0010000000474974513,0.0038445363752543926,0.0025972831062972546,0.004157510120421648,,,,
138.0,2920,1107429.595946863,1758304889.625893,15399.0,0.0010000000474974513,0.003696185303851962,0.0025580893270671368,0.0037936531007289886,,,,
138.0,2921,1108052.116742239,1758305512.1471553,15409.0,0.0010000000474974513,0.00425358209758997,0.0028264839202165604,0.004756994545459747,,,,
138.0,2922,1108565.566285309,1758306025.5965135,15419.0,0.0010000000474974513,0.0035061747767031193,0.002333292970433831,0.003909606486558914,,,,
,2923,1109943.210620712,1758307403.241241,,,,,,,,,
,2924,1109944.434264306,1758307404.4648726,,,,,,,,,
,2925,1109944.439429099,1758307404.4699998,,,,,,,,,0.10995958745479584
,2926,1109944.648078546,1758307404.6787245,,,,,,,,,
138.0,2927,1109945.085949418,1758307405.1164045,15428.0,,,,,0.04573376104235649,0.12582240998744965,0.010704505257308483,
,2928,1109945.671696758,1758307405.702298,,,,,,,,,
,2929,1109946.872920936,1758307406.9035149,,,,,,,,,
,2930,1109946.879356625,1758307406.9098945,,,,,,,,,
,2931,1109947.086037546,1758307407.116679,,,,,,,,,
138.0,2932,1109954.98228888,1758307415.0084994,15428.0,,,,,,,,
139.0,2933,1110389.241278313,1758307849.2712522,15429.0,0.0010000000474974513,0.0036431197077035904,0.0024190109688788652,0.0040803630836308,,,,
139.0,2934,1111003.524899166,1758308463.5551775,15439.0,0.0010000000474974513,0.003621594049036503,0.002372798277065158,0.004162652418017387,,,,
139.0,2935,1111624.748340504,1758309084.778575,15449.0,0.0010000000474974513,0.0043090349063277245,0.0029714684933423996,0.004458555020391941,,,,
139.0,2936,1112247.348742493,1758309707.3786325,15459.0,0.0010000000474974513,0.003591676941141486,0.002482275478541851,0.0036980053409934044,,,,
139.0,2937,1112871.570016384,1758310331.5999877,15469.0,0.0010000000474974513,0.003937387373298407,0.0027711563743650913,0.00388743681833148,,,,
139.0,2938,1113495.74489872,1758310955.775181,15479.0,0.0010000000474974513,0.00393118429929018,0.0025968137197196484,0.004447901621460915,,,,
139.0,2939,1114118.254543614,1758311578.2845113,15489.0,0.0010000000474974513,0.004338573664426804,0.002871864475309849,0.0048890309408307076,,,,
139.0,2940,1114739.973940855,1758312200.003902,15499.0,0.0010000000474974513,0.003614847781136632,0.0024136134888976812,0.004004114307463169,,,,
139.0,2941,1115363.01372586,1758312823.0436275,15509.0,0.0010000000474974513,0.0036915105301886797,0.002365359105169773,0.004420504439622164,,,,
139.0,2942,1115985.499493711,1758313445.529543,15519.0,0.0010000000474974513,0.0034700948745012283,0.002367103472352028,0.003676638239994645,,,,
139.0,2943,1116507.227072959,1758313967.256619,15529.0,0.0010000000474974513,0.0034383502788841724,0.0022726058959960938,0.0038858144544065,,,,
139.0,2944,1117009.488919487,1758314469.5189865,15539.0,0.0010000000474974513,0.0032955557107925415,0.0022454119753092527,0.0035004790406674147,,,,
,2945,1117929.256295135,1758315389.2869194,,,,,,,,,
,2946,1117930.40484866,1758315390.4354627,,,,,,,,,
,2947,1117930.410299014,1758315390.4408789,,,,,,,,,0.08247881382703781
,2948,1117930.616501002,1758315390.6471462,,,,,,,,,
139.0,2949,1117930.704512024,1758315390.735029,15539.0,,,,,0.05545775964856148,0.06832626461982727,0.012614540755748749,
,2950,1117931.291120302,1758315391.321759,,,,,,,,,
,2951,1117932.535684363,1758315392.5662825,,,,,,,,,
,2952,1117932.541845708,1758315392.5724282,,,,,,,,,
,2953,1117932.750624514,1758315392.7812674,,,,,,,,,
139.0,2954,1117941.518635613,1758315401.5452237,15539.0,,,,,,,,
140.0,2955,1118933.619028018,1758316393.6491077,15549.0,0.0010000000474974513,0.00322247133590281,0.002137962495908141,0.0036150289233773947,,,,
140.0,2956,1119557.920839532,1758317017.9509807,15559.0,0.0010000000474974513,0.004020410124212503,0.0027375584468245506,0.004276172257959843,,,,
140.0,2957,1120179.989667821,1758317640.019709,15569.0,0.0010000000474974513,0.0034147375263273716,0.002330620540305972,0.0036137227434664965,,,,
140.0,2958,1120802.341930557,1758318262.3723893,15579.0,0.0010000000474974513,0.0036484827287495136,0.0024161420296877623,0.004107803106307983,,,,
140.0,2959,1121425.598078944,1758318885.6280324,15589.0,0.0010000000474974513,0.0033244099467992783,0.0021915892139077187,0.0037760704290121794,,,,
140.0,2960,1122046.836215361,1758319506.8661885,15599.0,0.0010000000474974513,0.003371662925928831,0.00223749503493309,0.003780558705329895,,,,
140.0,2961,1122672.109463978,1758320132.1393788,15609.0,0.0010000000474974513,0.003582120407372713,0.0023941523395478725,0.003959893248975277,,,,
140.0,2962,1123296.212516553,1758320756.2425318,15619.0,0.0010000000474974513,0.0033283880911767483,0.002178553957492113,0.003832780523225665,,,,
140.0,2963,1123917.885502419,1758321377.9152424,15629.0,0.0010000000474974513,0.0032822289504110813,0.0022334461100399494,0.003495942335575819,,,,
140.0,2964,1124447.781549226,1758321907.811999,15639.0,0.0010000000474974513,0.0032487250864505768,0.0021505863405764103,0.0036604616325348616,,,,
140.0,2965,1124958.66336041,1758322418.693611,15649.0,0.0010000000474974513,0.0032757543958723545,0.0022137220948934555,0.0035401068162173033,,,,
,2966,1125923.601784103,1758323383.6324255,,,,,,,,,
,2967,1125924.851987476,1758323384.8826299,,,,,,,,,
,2968,1125924.857473137,1758323384.8880394,,,,,,,,,0.11360038816928864
,2969,1125925.063119455,1758323385.0937731,,,,,,,,,
140.0,2970,1125925.110209872,1758323385.14069,15650.0,,,,,0.04364614933729172,0.11197993904352188,0.010817506350576878,
,2971,1125925.712686229,1758323385.743265,,,,,,,,,
,2972,1125926.99303018,1758323387.0236406,,,,,,,,,
,2973,1125926.999140974,1758323387.029715,,,,,,,,,
,2974,1125927.204225099,1758323387.2348492,,,,,,,,,
140.0,2975,1125935.54053813,1758323395.5668175,15650.0,,,,,,,,
141.0,2976,1126865.394648797,1758324325.4247909,15659.0,0.0010000000474974513,0.0033542588353157043,0.002225438831374049,0.003762733656913042,,,,
141.0,2977,1127487.589182436,1758324947.6197193,15669.0,0.0010000000474974513,0.003524736501276493,0.0023329074028879404,0.003972763195633888,,,,
141.0,2978,1128111.526800308,1758325571.5566797,15679.0,0.0010000000474974513,0.0028265323489904404,0.00181353569496423,0.0033766557462513447,,,,
141.0,2979,1128735.808121,1758326195.8379552,15689.0,0.0010000000474974513,0.0032444584649056196,0.0020563548896461725,0.003960344474762678,,,,
141.0,2980,1129360.225144529,1758326820.2549002,15699.0,0.0010000000474974513,0.0035854834131896496,0.0023609898053109646,0.00408164644613862,,,,
141.0,2981,1129983.920701494,1758327443.9507062,15709.0,0.0010000000474974513,0.00362392864190042,0.002399273682385683,0.004082183353602886,,,,
141.0,2982,1130607.230450194,1758328067.2603772,15719.0,0.0010000000474974513,0.003795303637161851,0.0024228799156844616,0.004574745427817106,,,,
141.0,2983,1131229.797281866,1758328689.8275096,15729.0,0.0010000000474974513,0.003929126542061567,0.002758525311946869,0.0039020043332129717,,,,
141.0,2984,1131851.977793353,1758329312.007869,15739.0,0.0010000000474974513,0.0036225172225385904,0.002420842880383134,0.004005581606179476,,,,
141.0,2985,1132395.764131462,1758329855.7941418,15749.0,0.0010000000474974513,0.003363251220434904,0.0022346503101289272,0.0037620030343532562,,,,
141.0,2986,1132911.128118,1758330371.1584265,15759.0,0.0010000000474974513,0.0035167988389730453,0.002399747259914875,0.0037235047202557325,,,,
,2987,1133927.10009814,1758331387.130674,,,,,,,,,
,2988,1133928.216027797,1758331388.2466722,,,,,,,,,
,2989,1133928.221278183,1758331388.2518387,,,,,,,,,0.08279339969158173
,2990,1133928.426383644,1758331388.4570158,,,,,,,,,
141.0,2991,1133928.482752604,1758331388.513302,15761.0,,,,,0.04751420393586159,0.08035754412412643,0.004721741192042828,
,2992,1133929.064248542,1758331389.0948815,,,,,,,,,
,2993,1133930.23252671,1758331390.2631664,,,,,,,,,
,2994,1133930.239121008,1758331390.2696896,,,,,,,,,
,2995,1133930.448450505,1758331390.4790916,,,,,,,,,
141.0,2996,1133939.042279586,1758331399.0684655,15761.0,,,,,,,,
142.0,2997,1134807.456071083,1758332267.4858983,15769.0,0.0010000000474974513,0.003248061053454876,0.002140049822628498,0.0036933710798621178,,,,
142.0,2998,1135430.700834369,1758332890.7311132,15779.0,0.0010000000474974513,0.003622723976150155,0.0023822644725441933,0.004134864546358585,,,,
142.0,2999,1136053.29669655,1758333513.3269916,15789.0,0.0010000000474974513,0.003267014864832163,0.0021714381873607635,0.003651922568678856,,,,
142.0,3000,1136675.529733889,1758334135.560087,15799.0,0.0010000000474974513,0.003475270699709654,0.0022725099697709084,0.004009201657027006,,,,
142.0,3001,1137298.22937741,1758334758.2592611,15809.0,0.0010000000474974513,0.0033827563747763634,0.0022702347487211227,0.0037084058858454227,,,,
142.0,3002,1137922.263872954,1758335382.2941172,15819.0,0.0010000000474974513,0.003904843470081687,0.002480155322700739,0.004748960956931114,,,,
142.0,3003,1138545.703421968,1758336005.733453,15829.0,0.0010000000474974513,0.003734095487743616,0.0023679747246205807,0.004553736187517643,,,,
142.0,3004,1139172.754253084,1758336632.7841966,15839.0,0.0010000000474974513,0.003347230376675725,0.0021571421530097723,0.003966961055994034,,,,
142.0,3005,1139796.390942349,1758337256.4208367,15849.0,0.0010000000474974513,0.003733547404408455,0.002412831876426935,0.004402384627610445,,,,
142.0,3006,1140350.223735503,1758337810.2538233,15859.0,0.0010000000474974513,0.0033676724415272474,0.0022323024459183216,0.00378456711769104,,,,
142.0,3007,1140864.541472636,1758338324.5715554,15869.0,0.0010000000474974513,0.003904484212398529,0.002734855283051729,0.003898762399330735,,,,
,3008,1141931.99178749,1758339392.02241,,,,,,,,,
,3009,1141933.161881074,1758339393.192519,,,,,,,,,
,3010,1141933.167551984,1758339393.1981049,,,,,,,,,0.12322056293487549
,3011,1141933.375253448,1758339393.405917,,,,,,,,,
142.0,3012,1141933.416795901,1758339393.447219,15872.0,,,,,0.048737041652202606,0.12676014006137848,0.003710501128807664,
,3013,1141934.025480102,1758339394.0560355,,,,,,,,,
,3014,1141935.18696721,1758339395.2175975,,,,,,,,,
,3015,1141935.193390439,1758339395.2239523,,,,,,,,,
,3016,1141935.402695635,1758339395.4333472,,,,,,,,,
142.0,3017,1141948.189473896,1758339408.2154455,15872.0,,,,,,,,
143.0,3018,1142751.092699589,1758340211.1229901,15879.0,0.0010000000474974513,0.0035716998390853405,0.002332800766453147,0.004129663575440645,,,,
143.0,3019,1143373.748884307,1758340833.7790906,15889.0,0.0010000000474974513,0.003000787692144513,0.0019404247868806124,0.0035345437936484814,,,,
143.0,3020,1143994.956737674,1758341454.9869576,15899.0,0.0010000000474974513,0.0037119826301932335,0.002346593188121915,0.004551298916339874,,,,
143.0,3021,1144619.078630731,1758342079.1086988,15909.0,0.0010000000474974513,0.0034795617684721947,0.002414767164736986,0.00354931503534317,,,,
143.0,3022,1145242.335053089,1758342702.3648765,15919.0,0.0010000000474974513,0.0036618192680180073,0.002486719051375985,0.003917001187801361,,,,
143.0,3023,1145869.215481664,1758343329.24539,15929.0,0.0010000000474974513,0.0034158886410295963,0.0022798620630055666,0.0037867550272494555,,,,
143.0,3024,1146493.97469207,1758343954.0048842,15939.0,0.0010000000474974513,0.0033521244768053293,0.0023234437685459852,0.0034289350733160973,,,,
143.0,3025,1147118.718659082,1758344578.7487783,15949.0,0.0010000000474974513,0.003906125435605645,0.002724591875448823,0.0039384448900818825,,,,
