cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,svr.kernel,svr.C,svr.gamma,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,val_r2_mean,val_r2_std,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,val_pearson_mean,val_pearson_std,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,val_spearman_mean,val_spearman_std,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,val_mse_mean,val_mse_std,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,val_mae_mean,val_mae_std,val_rmse,test_rmse,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,val_rmse_mean,val_rmse_std
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],sigmoid,10.0,0.01,352.0,-0.0045458579985973024,-0.005808677665125828,0.2440296735259453,0.15959208566420632,0.27715191043615195,0.1123329571800766,0.12111185901507698,0.10958783629243148,0.024711526014041946,0.023500523661407667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157199001313755,0.153298805153229,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],linear,10.0,0.01,352.0,-0.004453635244851428,-0.00572999316097178,0.2224221022003096,0.1317921123491132,0.27224273026923984,0.08818708248703805,0.12111450098764726,0.10959518659964744,0.024709257362033544,0.023498685213308414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719178528801542,0.15329280874623055,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],poly,10.0,0.01,352.0,-0.004544856989643353,-0.005807839647263835,0.1817012376333199,0.08592123069064236,0.2351242277604575,0.044041372535403515,0.12111195157848852,0.10958799150534426,0.024711501389522703,0.023500504081283697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719892299097568,0.15329874129060453,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],rbf,10.0,0.01,352.0,-0.004544576280949508,-0.005807601345924729,0.2224220896775935,0.13179204069647568,0.27224273026923984,0.08818708248703805,0.12111189931906252,0.10958794552329172,0.024711494484173258,0.02350049851341937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719890102724401,0.1532987231304272,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],sigmoid,10.0,0.1,352.0,-0.0045464637621333015,-0.00580921891520414,-0.12594633047832443,-0.027791097103081377,-0.16872915989263557,0.021586862273899155,0.12111184082353786,0.10958779126132172,0.024711540915642757,0.023500536307610224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1571990487109981,0.1532988464001286,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],linear,10.0,0.1,352.0,-0.004453635244851428,-0.00572999316097178,0.2224221022003096,0.1317921123491132,0.27224273026923984,0.08818708248703805,0.12111450098764726,0.10959518659964744,0.024709257362033544,0.023498685213308414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719178528801542,0.15329280874623055,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],poly,10.0,0.1,354.0,-0.004273283463195554,-0.005961206221428705,0.183429486513564,0.08747917107590392,0.23439741407340817,0.04281678075542908,0.1209455056234122,0.1094782686273774,0.024704820762441217,0.023504087461388747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1571776725951915,0.15331042841695,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],rbf,10.0,0.1,352.0,-0.004532019181027858,-0.00579815474318357,0.2224220713576129,0.13179208942327744,0.27224273026923984,0.08818708248703805,0.12111148885642552,0.1095882894526406,0.024711185583291426,0.02350027779538803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719791850813875,0.15329800323353213,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],sigmoid,1.0,0.001,352.0,-0.004546175898244353,-0.005808890866269678,0.2226154876063384,0.1320253405717101,0.27224273026923984,0.08878564976962644,0.12111189957207869,0.10958785740619165,0.02471153383427766,0.02350052864281082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1571990261874343,0.1532988214005927,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],linear,1.0,0.001,352.0,-0.004536911044186409,-0.00580098535823792,0.2224220593253316,0.13179212470037863,0.27224273026923984,0.08818708248703805,0.1211121622150122,0.10958859270453068,0.024711305921654013,0.02350034393215692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719830126834708,0.15329821894646042,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],poly,1.0,0.001,352.0,-0.004546170737962818,-0.005808882102007029,0.18170112970940408,0.08592123533142161,0.2351242277604575,0.044041372535403515,0.1211119023620636,0.10958786006920228,0.024711533707336284,0.023500528438035535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719902578367426,0.15329882073269688,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],rbf,1.0,0.001,352.0,-0.004546154950482162,-0.0058088694289675225,0.2224220312356618,0.13179205917839631,0.27224273026923984,0.08818708248703805,0.1211119023209598,0.10958786090429032,0.024711533318969008,0.02350052814193244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719902454840173,0.15329881976692594,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],sigmoid,1.0,0.01,352.0,-0.004546139606855348,-0.005808861780688179,0.24402971043798993,0.1595920729687859,0.27715191043615195,0.1123329571800766,0.1211118980176612,0.10958785767384112,0.024711532941520408,0.023500527963231883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157199023347858,0.15329881918407554,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],linear,1.0,0.01,352.0,-0.004536911044186409,-0.00580098535823792,0.2224220593253316,0.13179212470037863,0.27224273026923984,0.08818708248703805,0.1211121622150122,0.10958859270453068,0.024711305921654013,0.02350034393215692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719830126834708,0.15329821894646042,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],poly,1.0,0.01,352.0,-0.004546039504453869,-0.005808777976953783,0.1817012396778469,0.08592122759766381,0.2351242277604575,0.044041372535403515,0.12111190727400274,0.10958787319513254,0.02471153047903143,0.02350052600517397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719901551546508,0.1532988127976664,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],rbf,1.0,0.01,352.0,-0.004546011433901098,-0.005808754147114792,0.2224220802923925,0.13179206988710518,0.27224273026923984,0.08818708248703805,0.12111190204806052,0.10958786859692736,0.02471152978850428,0.023500525448394424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719901331911812,0.15329881098167208,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],sigmoid,1.0,0.1,352.0,-0.004546200182895976,-0.005808915905351597,-0.1259436083527116,-0.02779061088680065,-0.16872915989263557,0.021586862273899155,0.12111189619850748,0.10958785317072976,0.024711534431672785,0.02350052922784409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719902808755779,0.15329882330873937,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],linear,1.0,0.1,352.0,-0.004536911044186409,-0.00580098535823792,0.2224220593253316,0.13179212470037863,0.27224273026923984,0.08818708248703805,0.1211121622150122,0.10958859270453068,0.024711305921654013,0.02350034393215692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719830126834708,0.15329821894646042,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],poly,1.0,0.1,354.0,-0.00467400462533174,-0.006004165993940713,0.1834294867025011,0.08747917545127025,0.23439741407340817,0.04281678075542908,0.12106220187964932,0.10954020235032304,0.024714678382522632,0.02350509120809806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15720902767501183,0.15331370195810307,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],rbf,1.0,0.1,352.0,-0.004544755640499387,-0.005807809376848105,0.22242207390068183,0.13179208687718302,0.27224273026923984,0.08818708248703805,0.12111186100179525,0.10958790298986298,0.02471149889636424,0.023500503374021337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719891506102782,0.1532987389837938,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],sigmoid,0.1,0.001,352.0,-0.004546171396925924,-0.005808883100896445,0.2226155034204052,0.13202535705845006,0.27224273026923984,0.08878564976962644,0.12111190207336175,0.10958785978521716,0.024711533723546585,0.02350052846137439,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719902583523407,0.153298820808819,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],linear,0.1,0.001,352.0,-0.004545244848605412,-0.005808092470438009,0.22242207488004564,0.13179210136409533,0.27224273026923984,0.08818708248703805,0.12111192833766024,0.10958793331506347,0.024711510930736535,0.02350050998844787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1571989533385529,0.1532987605574418,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],poly,0.1,0.001,352.0,-0.0045461708808993695,-0.005808882224471512,0.18170161747256008,0.08592065141438467,0.23467231118045132,0.044041372535403515,0.12111190235236016,0.10958786005151812,0.02471153371085248,0.02350052844089689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719902579485814,0.1532988207420295,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],rbf,0.1,0.001,352.0,-0.004546169302149794,-0.0058088809571665845,0.2224221091633991,0.13179198152620644,0.27224273026923984,0.08818708248703805,0.1211119023482499,0.10958786013502704,0.02471153367201572,0.023500528411286564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719902567133082,0.15329882064545233,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],sigmoid,0.1,0.01,352.0,-0.004546167767787601,-0.00580888019233794,0.2440296761592051,0.1595920846399983,0.27715191043615195,0.1123329571800766,0.12111190191791994,0.10958785981198196,0.024711533634270873,0.02350052839341649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719902555127646,0.15329882058716723,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],linear,0.1,0.01,352.0,-0.004545244848605412,-0.005808092470438009,0.22242207488004564,0.13179210136409533,0.27224273026923984,0.08818708248703805,0.12111192833766024,0.10958793331506347,0.024711510930736535,0.02350050998844787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1571989533385529,0.1532987605574418,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],poly,0.1,0.01,352.0,-0.004546157757532088,-0.0058088718119448934,0.1817012381407065,0.08592122590978359,0.2351242277604575,0.044041372535403515,0.1211119028435541,0.10958786136411118,0.02471153338802159,0.023500528197610244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157199024768036,0.15329881994852487,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],rbf,0.1,0.01,352.0,-0.004546154950479719,-0.005808869428963304,0.22242206753811053,0.13179208789464603,0.27224273026923984,0.08818708248703805,0.12111190232095996,0.10958786090429055,0.02471153331896895,0.02350052814193234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719902454840154,0.1532988197669256,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],linear,0.1,0.1,352.0,-0.004545244848605412,-0.005808092470438009,0.22242207488004564,0.13179210136409533,0.27224273026923984,0.08818708248703805,0.12111192833766024,0.10958793331506347,0.024711510930736535,0.02350050998844787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1571989533385529,0.1532987605574418,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],sigmoid,0.1,0.1,352.0,-0.004546173825387134,-0.005808885604801528,-0.12593993619657015,-0.027792201168788284,-0.16872915989263557,0.021586862273899155,0.12111190173600447,0.10958785936167097,0.024711533783285992,0.023500528519877644,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719902602524607,0.1532988209996334,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],poly,0.1,0.1,354.0,-0.004715165403694321,-0.006009440152155321,0.183429483570747,0.087479178133047,0.23439741407340817,0.04281678075542908,0.12107387150528322,0.10954639572299632,0.024715690925292248,0.023505214437776496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1572122480129721,0.1533141038449382,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_no_dubious'],rbf,0.1,0.1,352.0,-0.004546029370307458,-0.005808774950837314,0.22242207029420005,0.13179208692822214,0.27224273026923984,0.08818708248703805,0.12111189821633364,0.10958786434358432,0.024711530229734477,0.023500525934469343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719901472253087,0.15329881256705594,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],sigmoid,10.0,0.001,352.0,-0.0045456578270084425,-0.005808306947183928,0.2789719296472416,0.17819980851366005,0.3202124336144955,0.10198158720136892,0.12111199959399828,0.10958797030193984,0.024711521089881058,0.023500514999655223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719898565156537,0.15329877690201973,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],linear,10.0,0.001,352.0,-0.004765095747018888,-0.0060815359710058026,0.2693211792746744,0.1742342618906046,0.3081626277502566,0.10359057998851023,0.1210535023164112,0.10952539966779092,0.024716919196722698,0.02350689894252815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15721615437582329,0.15331959738574893,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],poly,10.0,0.001,352.0,-0.004546169588343085,-0.005808881130036747,0.1995354996856133,0.08788937604715773,0.2533455744059573,0.042465328406019374,0.12111190244994958,0.10958786021802898,0.024711533679055982,0.02350052841532564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719902569372363,0.1532988206586262,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],rbf,10.0,0.001,352.0,-0.004546039568215532,-0.0058087697877460265,0.2785303281004395,0.1776505417198871,0.3202124336144955,0.10133359693214478,0.12111190555469378,0.10958786826424678,0.02471153048059995,0.023500525813834727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719901552045404,0.1532988121735936,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],sigmoid,10.0,0.01,354.0,-0.0047154915490985605,-0.006005204195924652,0.33114877594628256,0.24601917037717927,0.36709829198783533,0.16475976311467727,0.12107598370626248,0.10954799782024012,0.02471569894837111,0.023505115465485005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1572122735296806,0.15331378106838603,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],linear,10.0,0.01,352.0,-0.004765095747018888,-0.0060815359710058026,0.2693211792746744,0.1742342618906046,0.3081626277502566,0.10359057998851023,0.1210535023164112,0.10952539966779092,0.024716919196722698,0.02350689894252815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15721615437582329,0.15331959738574893,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],poly,10.0,0.01,352.0,-0.004546258772662126,-0.005809393720151768,0.1995354940226702,0.0878893967047708,0.2533455744059573,0.042465328406019374,0.1211117027342326,0.10958769741973735,0.024711535872963413,0.02350054039189374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1571990326718438,0.15329885972144,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],sigmoid,10.0,0.1,352.0,-0.004546394712331869,-0.0058091417452574845,-0.017144439891960322,0.09464235066831854,-0.06893891577249456,0.1312070466319696,0.12111185454372932,0.1095878069640338,0.02471153921703841,0.023500534504549465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719904330827975,0.15329884051925985,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],rbf,10.0,0.01,352.0,-0.004544857622716947,-0.005807757745665887,0.27852999707041676,0.17765101467135114,0.3202124336144955,0.10133359693214478,0.12111193438548126,0.10958794219646564,0.024711501405096124,0.02350050216766883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1571989230405098,0.15329873504914784,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],linear,10.0,0.1,352.0,-0.004765095747018888,-0.0060815359710058026,0.2693211792746744,0.1742342618906046,0.3081626277502566,0.10359057998851023,0.1210535023164112,0.10952539966779092,0.024716919196722698,0.02350689894252815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15721615437582329,0.15331959738574893,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],rbf,10.0,0.1,352.0,-0.004538675620972432,-0.005804175904807973,0.27853000064480743,0.17765106778860365,0.3202124336144955,0.10133359693214478,0.12111101843598876,0.10958734475402708,0.024711349329712296,0.0235004184786555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719843933612157,0.15329846208835723,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],poly,10.0,0.1,354.0,-0.0033425753547260406,-0.004762911788192659,0.22584225648418824,0.11385480569866806,0.2822013528935473,0.05744598479960801,0.12120497963087012,0.10973726046515311,0.024681925622860684,0.023476089545575403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15710482367788928,0.1532190900167972,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],sigmoid,1.0,0.001,352.0,-0.004546119588719311,-0.005808824707841165,0.2789719502184642,0.1781997172612635,0.3202124336144955,0.10198158720136892,0.1211119120755537,0.109587871074792,0.02471153244908028,0.02350052709703204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1571990217815629,0.15329881635887485,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],linear,1.0,0.001,352.0,-0.00456863113633621,-0.005836921807187645,0.2785300070019356,0.17765107896489962,0.3202124336144955,0.10133359693214478,0.12110587017615834,0.10958139707951134,0.024712086226381852,0.023501183580280464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15720078316084132,0.1533009575321709,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],poly,1.0,0.001,352.0,-0.0045461707659366635,-0.005808882127273929,0.1995354663363451,0.08788941779289644,0.2533455744059573,0.042465328406019374,0.1211119023611488,0.10958786006640084,0.02471153370802444,0.02350052843862589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719902578586306,0.1532988207346224,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],rbf,1.0,0.001,352.0,-0.004546157763931191,-0.005808870993023074,0.2785298118669034,0.17765082464299267,0.3202124336144955,0.10133359693214478,0.12111190267162392,0.10958786087102254,0.024711533388179018,0.023500528178476292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1571990247685367,0.1532988198861175,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],sigmoid,1.0,0.01,354.0,-0.00471932501738026,-0.006009553773721699,0.3311487618088275,0.24601904111685916,0.36709829198783533,0.16475976311467727,0.12107524968793978,0.10954717526998228,0.02471579325053802,0.02350521709252224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.157212573449257,0.15331411250280336,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],linear,1.0,0.01,352.0,-0.00456863113633621,-0.005836921807187645,0.2785300070019356,0.17765107896489962,0.3202124336144955,0.10133359693214478,0.12110587017615834,0.10958139707951134,0.024712086226381852,0.023501183580280464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15720078316084132,0.1533009575321709,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],poly,1.0,0.01,352.0,-0.004546179681376605,-0.005808933383431691,0.19953549233681653,0.08788939657073827,0.2533455744059573,0.042465328406019374,0.12111188238957736,0.1095878437865717,0.024711533927341576,0.023500529636216023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719902648344097,0.15329882464068673,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],rbf,1.0,0.01,352.0,-0.004546039568323668,-0.005808769787555956,0.27853002332069887,0.17765105994817845,0.3202124336144955,0.10133359693214478,0.1211119055546997,0.10958786826424188,0.024711530480602612,0.02350052581383029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1571990155204625,0.15329881217357913,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],sigmoid,1.0,0.1,352.0,-0.004546193278083477,-0.0058089081885279725,-0.017115343476128093,0.0947066990085586,-0.06927044482272758,0.1309983717995076,0.12111189757052712,0.10958785474100148,0.02471153426181648,0.023500529047542015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719902754729903,0.15329882272066545,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],linear,1.0,0.1,352.0,-0.00456863113633621,-0.005836921807187645,0.2785300070019356,0.17765107896489962,0.3202124336144955,0.10133359693214478,0.12110587017615834,0.10958139707951134,0.024712086226381852,0.023501183580280464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15720078316084132,0.1533009575321709,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],poly,1.0,0.1,352.0,-0.004385345107366767,-0.005663294500509508,0.199535496071969,0.08788938927138237,0.2533455744059573,0.042465328406019374,0.12112828731567137,0.10961194304719578,0.024707577445188016,0.02349712681211027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15718644167099152,0.15328772557550155,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],rbf,1.0,0.1,352.0,-0.004545421332205368,-0.00580841156893408,0.2785300020656656,0.1776510647333334,0.3202124336144955,0.10133359693214478,0.12111181395975255,0.10958780852000148,0.024711515272180015,0.02350051744412202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719896714730672,0.15329878487490375,,,,,,,,,,,,
False,1000,mean,['esm2_t33_650M_UR50D_all'],sigmoid,0.1,0.001,352.0,-0.004546165765964005,-0.005808876485043246,0.2789719565600511,0.17819975168568009,0.3202124336144955,0.10198158720136892,0.1211119033237092,0.10958786115207714,0.02471153358502661,0.02350052830679627,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15719902539464617,0.1532988203046464,,,,,,,,,,,,
