cell_dataset.is_pert,cell_dataset.max_size,cell_dataset.aggregation,cell_dataset.node_embeddings,svr.kernel,svr.C,svr.gamma,num_params,val_r2,test_r2,val_pearson,test_pearson,val_spearman,test_spearman,val_mae,test_mae,val_mse,test_mse,fold_1_val_r2,fold_1_train_r2,fold_2_val_r2,fold_2_train_r2,fold_3_val_r2,fold_3_train_r2,fold_4_val_r2,fold_4_train_r2,fold_5_val_r2,fold_5_train_r2,val_r2_mean,val_r2_std,fold_1_val_pearson,fold_1_train_pearson,fold_2_val_pearson,fold_2_train_pearson,fold_3_val_pearson,fold_3_train_pearson,fold_4_val_pearson,fold_4_train_pearson,fold_5_val_pearson,fold_5_train_pearson,val_pearson_mean,val_pearson_std,fold_1_val_spearman,fold_1_train_spearman,fold_2_val_spearman,fold_2_train_spearman,fold_3_val_spearman,fold_3_train_spearman,fold_4_val_spearman,fold_4_train_spearman,fold_5_val_spearman,fold_5_train_spearman,val_spearman_mean,val_spearman_std,fold_1_val_mse,fold_1_train_mse,fold_2_val_mse,fold_2_train_mse,fold_3_val_mse,fold_3_train_mse,fold_4_val_mse,fold_4_train_mse,fold_5_val_mse,fold_5_train_mse,val_mse_mean,val_mse_std,fold_1_val_mae,fold_1_train_mae,fold_2_val_mae,fold_2_train_mae,fold_3_val_mae,fold_3_train_mae,fold_4_val_mae,fold_4_train_mae,fold_5_val_mae,fold_5_train_mae,val_mae_mean,val_mae_std,val_rmse,test_rmse,fold_1_val_rmse,fold_1_train_rmse,fold_2_val_rmse,fold_2_train_rmse,fold_3_val_rmse,fold_3_train_rmse,fold_4_val_rmse,fold_4_train_rmse,fold_5_val_rmse,fold_5_train_rmse,val_rmse_mean,val_rmse_std
True,10000,mean,['random_1000'],sigmoid,10.0,0.001,2186.0,0.41206732318642414,0.4761784370324803,0.6443944797597718,0.6930966247103768,0.6444175476822273,0.708178057162649,0.07974544449150639,0.07639200393751899,0.012011194736001258,0.01045954149792902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10959559633489503,0.10227189984511395,,,,,,,,,,,,
True,10000,mean,['random_1000'],linear,10.0,0.001,2029.0,0.2827309335219146,0.43593315616016426,0.6321866661315895,0.6911064599444219,0.6834486105251772,0.7298038938972786,0.08016763971552808,0.0741237801822493,0.014653477813599866,0.011263149472742193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12105155023212164,0.10612798628421342,,,,,,,,,,,,
True,10000,mean,['random_1000'],poly,10.0,0.001,2348.0,0.404253461489849,0.4449655911529057,0.6604721666497586,0.7159003464958996,0.6604667307394775,0.7275303915270575,0.08292988949724969,0.0812556372552691,0.012170828344029995,0.011082792008840344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11032147725638011,0.10527484034108218,,,,,,,,,,,,
True,10000,mean,['random_1000'],rbf,10.0,0.001,1826.0,0.5057639130262905,0.5551026719334262,0.713872036294552,0.7496211141159165,0.7213687375234242,0.759298094251824,0.07320841789733062,0.07007814784873212,0.010097016410745964,0.008883601581553472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10048391120346561,0.09425285980570283,,,,,,,,,,,,
True,10000,mean,['random_1000'],linear,10.0,0.01,2029.0,0.2827309335219146,0.43593315616016426,0.6321866661315895,0.6911064599444219,0.6834486105251772,0.7298038938972786,0.08016763971552808,0.0741237801822493,0.014653477813599866,0.011263149472742193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12105155023212164,0.10612798628421342,,,,,,,,,,,,
True,10000,mean,['random_1000'],sigmoid,10.0,0.01,7722.0,-254.352689027004,-258.39064551111835,-0.017280264228362874,0.004177862772930983,-0.022307146534994212,-0.011845579027598516,1.7614816318288715,1.7602535345324848,5.216738234193168,5.179449287135147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.284018002160484,2.275840347461822,,,,,,,,,,,,
True,10000,mean,['random_1000'],poly,10.0,0.01,2019.0,0.5382977730603631,0.5393388431333916,0.7512640164780122,0.7637610594931942,0.7187547995904989,0.7482893721229119,0.07256898219044601,0.07457910738547495,0.009432364582749405,0.009198369878922008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09712036131908389,0.09590813249626962,,,,,,,,,,,,
True,10000,mean,['random_1000'],rbf,10.0,0.01,2042.0,0.5492009101623769,0.5595100966863183,0.750952989400923,0.769221096513781,0.7171045274422426,0.7528999847664718,0.07396869496838128,0.07417574638298176,0.00920961849611348,0.008795595196629733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09596675724496206,0.09378483457697057,,,,,,,,,,,,
True,10000,mean,['random_1000'],sigmoid,10.0,0.1,3360.0,-0.0061450500290727295,-0.0010401261263590644,NaN,NaN,NaN,NaN,0.10609971690840855,0.10964403424044313,0.020555081568284533,0.01998852563646752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1433704347774831,0.14138078241567176,,,,,,,,,,,,
True,10000,mean,['random_1000'],linear,10.0,0.1,2029.0,0.2827309335219146,0.43593315616016426,0.6321866661315895,0.6911064599444219,0.6834486105251772,0.7298038938972786,0.08016763971552808,0.0741237801822493,0.014653477813599866,0.011263149472742193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12105155023212164,0.10612798628421342,,,,,,,,,,,,
True,10000,mean,['random_1000'],poly,10.0,0.1,2016.0,0.5383684282499375,0.5393513511114474,0.7513014030403825,0.7637598209225185,0.7188138331664942,0.7483159343836603,0.07256409491161492,0.07458166307332674,0.009430921129655954,0.009198120122659992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09711292977588491,0.09590683042755606,,,,,,,,,,,,
True,10000,mean,['random_1000'],rbf,10.0,0.1,3988.0,0.12105865637826452,0.12344630278313871,0.5121327494567107,0.5459395684454481,0.6470229867117783,0.6546767820774996,0.10722923498922268,0.110741024294862,0.01795636823076388,0.01750281091763946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13400137398834341,0.13229818939667867,,,,,,,,,,,,
True,10000,mean,['random_1000'],sigmoid,1.0,0.001,2653.0,0.2937545697669047,0.3192582531216155,0.5695269664744653,0.6164552155795896,0.5696025644475606,0.6388638288200869,0.08975377768488572,0.088863614360594,0.014428269984780034,0.01359288554390545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12011773384800445,0.11658853092781232,,,,,,,,,,,,
