orf,self_value,self_rank,n_genes,self_present,version
YFR041C,0.191836606718288,4947.0,6422,True,nadal_seurat_avg_log2fc
YFR043C,0.367911118060276,5979.0,6422,True,nadal_seurat_avg_log2fc
YFR044C,-0.787145063968808,12.0,6422,True,nadal_seurat_avg_log2fc
YFR045W,-0.03804530048570925,2462.0,6422,True,nadal_seurat_avg_log2fc
YFR046C,-0.0078870477524035,3110.0,6422,True,nadal_seurat_avg_log2fc
YFR047C,-1.01150263333212,246.0,6422,True,nadal_seurat_avg_log2fc
YFR048W,-0.165015115279515,1579.0,6422,True,nadal_seurat_avg_log2fc
YFR049W,-0.205514013964896,1036.0,6422,True,nadal_seurat_avg_log2fc
YFR053C,-0.201265193888663,2037.0,6422,True,nadal_seurat_avg_log2fc
YFR055W,0.0539393567774543,4447.0,6422,True,nadal_seurat_avg_log2fc
YFR056C,0.0,3877.0,6422,True,nadal_seurat_avg_log2fc
YFR057W,0.266096384438327,5293.0,6422,True,nadal_seurat_avg_log2fc
YGL002W,-1.03541773412073,21.0,6422,True,nadal_seurat_avg_log2fc
YGL004C,-0.376783029654147,1829.0,6422,True,nadal_seurat_avg_log2fc
YGL007C,,,6422,False,nadal_seurat_avg_log2fc
YGL007W,0.0,3505.0,6422,True,nadal_seurat_avg_log2fc
YGL010W,3.40333607659573,6422.0,6422,True,nadal_seurat_avg_log2fc
YGL014W,-0.351793850799729,250.0,6422,True,nadal_seurat_avg_log2fc
YGL016W,0.282680155825547,5521.0,6422,True,nadal_seurat_avg_log2fc
YGL017W,-0.156300786535728,1543.0,6422,True,nadal_seurat_avg_log2fc
YGL019W,0.115908297737406,4899.0,6422,True,nadal_seurat_avg_log2fc
YGL020C,-1.36362226296034,2.0,6422,True,nadal_seurat_avg_log2fc
YGL021W,0.426321092987579,6333.0,6422,True,nadal_seurat_avg_log2fc
YGL023C,-0.202575348804168,2203.0,6422,True,nadal_seurat_avg_log2fc
YGL026C,-1.14069772632695,165.0,6422,True,nadal_seurat_avg_log2fc
YGL027C,-0.127574825337235,1267.0,6422,True,nadal_seurat_avg_log2fc
YGL029W,-0.638732114224244,12.0,6422,True,nadal_seurat_avg_log2fc
YGL031C,,,6422,False,nadal_seurat_avg_log2fc
YGL033W,1.92537115955163,6422.0,6422,True,nadal_seurat_avg_log2fc
YGL039W,-0.13045211497904,1270.0,6422,True,nadal_seurat_avg_log2fc
YGL045W,-0.176692922594865,1611.0,6422,True,nadal_seurat_avg_log2fc
YGL050W,0.145755437279548,5618.0,6422,True,nadal_seurat_avg_log2fc
YGL051W,-0.0335135869129019,3136.0,6422,True,nadal_seurat_avg_log2fc
YGL053W,-0.51345402080865,156.0,6422,True,nadal_seurat_avg_log2fc
YGL054C,-0.549789223903603,148.0,6422,True,nadal_seurat_avg_log2fc
YGL060W,-0.327011113347371,688.0,6422,True,nadal_seurat_avg_log2fc
YGL062W,-0.448520898785308,204.0,6422,True,nadal_seurat_avg_log2fc
YGL063W,-0.367816409710301,2234.0,6422,True,nadal_seurat_avg_log2fc
YGL064C,0.0468089992565046,4249.0,6422,True,nadal_seurat_avg_log2fc
YGL066W,0.0944838298809487,4543.0,6422,True,nadal_seurat_avg_log2fc
YGL067W,0.124578313861796,4779.0,6422,True,nadal_seurat_avg_log2fc
YGL077C,0.0805985570926979,4690.0,6422,True,nadal_seurat_avg_log2fc
YGL079W,0.22570234340049,5077.0,6422,True,nadal_seurat_avg_log2fc
YGL080W,-0.719411283730906,22.0,6422,True,nadal_seurat_avg_log2fc
YGL081W,-0.011012992722418,4382.0,6422,True,nadal_seurat_avg_log2fc
YGL082W,-0.17880041649637,1026.0,6422,True,nadal_seurat_avg_log2fc
YGL083W,0.231137051389548,5284.0,6422,True,nadal_seurat_avg_log2fc
YGL084C,0.381467863599026,5906.0,6422,True,nadal_seurat_avg_log2fc
YGL085W,-0.321655943755778,674.0,6422,True,nadal_seurat_avg_log2fc
YGL086W,-0.156006536762732,1047.0,6422,True,nadal_seurat_avg_log2fc
YGL087C,-1.25934096252858,922.0,6422,True,nadal_seurat_avg_log2fc
YGL088W,0.0,3423.0,6422,True,nadal_seurat_avg_log2fc
YGL089C,0.0548768562981082,4394.0,6422,True,nadal_seurat_avg_log2fc
YGL090W,0.224343579779478,5376.0,6422,True,nadal_seurat_avg_log2fc
YGL094C,0.514934270494643,6373.0,6422,True,nadal_seurat_avg_log2fc
YGL095C,-0.412761279474829,695.0,6422,True,nadal_seurat_avg_log2fc
YGL096W,0.432385161761135,6205.0,6422,True,nadal_seurat_avg_log2fc
YGL100W,-0.21957259723846,1102.0,6422,True,nadal_seurat_avg_log2fc
YGL101W,-0.4914949747011427,732.0,6422,True,nadal_seurat_avg_log2fc
YGL104C,-0.242055447831994,3609.0,6422,True,nadal_seurat_avg_log2fc
YGL105W,-0.408396943808131,939.0,6422,True,nadal_seurat_avg_log2fc
YGL107C,-0.0235288992083478,2761.0,6422,True,nadal_seurat_avg_log2fc
YGL109W,0.276832026875961,5610.0,6422,True,nadal_seurat_avg_log2fc
YGL110C,0.254514999954173,5869.0,6422,True,nadal_seurat_avg_log2fc
YGL114W,-0.0118594372052911,3099.0,6422,True,nadal_seurat_avg_log2fc
YGL117W,0.348234988412961,6044.0,6422,True,nadal_seurat_avg_log2fc
YGL124C,-0.124861785234607,1389.0,6422,True,nadal_seurat_avg_log2fc
YGL126W,-0.301023248943735,524.0,6422,True,nadal_seurat_avg_log2fc
YGL127C,-0.571558452996347,450.0,6422,True,nadal_seurat_avg_log2fc
YGL129C,-0.130491779096938,1635.0,6422,True,nadal_seurat_avg_log2fc
YGL131C,-0.0066813815926738,3574.0,6422,True,nadal_seurat_avg_log2fc
YGL132W,0.0,3419.0,6422,True,nadal_seurat_avg_log2fc
YGL133W,-0.628615987759223,30.0,6422,True,nadal_seurat_avg_log2fc
YGL136C,0.215417873687787,5515.0,6422,True,nadal_seurat_avg_log2fc
YGL138C,0.0,3178.0,6422,True,nadal_seurat_avg_log2fc
YGL139W,0.203719891069909,5556.0,6422,True,nadal_seurat_avg_log2fc
YGL140C,-0.423083987900788,319.0,6422,True,nadal_seurat_avg_log2fc
YGL141W,0.0204522812217372,3958.0,6422,True,nadal_seurat_avg_log2fc
YGL143C,-0.0206213360663275,3064.0,6422,True,nadal_seurat_avg_log2fc
YGL144C,-0.143652813842881,908.0,6422,True,nadal_seurat_avg_log2fc
YGL146C,-0.0143910923056216,4302.0,6422,True,nadal_seurat_avg_log2fc
YGL148W,-0.744214480571874,18.0,6422,True,nadal_seurat_avg_log2fc
YGL149W,0.753966598395792,6410.0,6422,True,nadal_seurat_avg_log2fc
YGL151W,-0.607456637199369,72.0,6422,True,nadal_seurat_avg_log2fc
YGL152C,-0.0121337556358554,3854.0,6422,True,nadal_seurat_avg_log2fc
YGL153W,-0.642262766095646,17.0,6422,True,nadal_seurat_avg_log2fc
YGL154C,-0.33189042325011,2565.0,6422,True,nadal_seurat_avg_log2fc
YGL156W,0.148965225562632,5051.0,6422,True,nadal_seurat_avg_log2fc
YGL157W,-0.179138311256219,1166.0,6422,True,nadal_seurat_avg_log2fc
YGL158W,0.117807607365697,4958.0,6422,True,nadal_seurat_avg_log2fc
YGL160W,0.109550119088933,4764.0,6422,True,nadal_seurat_avg_log2fc
YGL162W,-0.549281437342162,284.0,6422,True,nadal_seurat_avg_log2fc
YGL163C,-0.235657586993827,1343.0,6422,True,nadal_seurat_avg_log2fc
YGL164C,-0.249930823051926,676.0,6422,True,nadal_seurat_avg_log2fc
YGL166W,0.108348270980324,4775.0,6422,True,nadal_seurat_avg_log2fc
YGL167C,-0.0485838652590485,3301.0,6422,True,nadal_seurat_avg_log2fc
YGL168W,-0.161985993312659,3343.0,6422,True,nadal_seurat_avg_log2fc
YGL170C,-0.0229916426262292,3038.0,6422,True,nadal_seurat_avg_log2fc
YGL173C,-0.812126803649999,119.0,6422,True,nadal_seurat_avg_log2fc
YGL174W,0.848436773960338,5960.0,6422,True,nadal_seurat_avg_log2fc
YGL175C,-0.101634595636413,2498.0,6422,True,nadal_seurat_avg_log2fc
YGL176C,-0.0283937054350521,2936.0,6422,True,nadal_seurat_avg_log2fc
YGL177W,0.0,4363.0,6422,True,nadal_seurat_avg_log2fc
YGL178W,-0.195524610073228,993.0,6422,True,nadal_seurat_avg_log2fc
YGL179C,-0.330622312302111,3663.0,6422,True,nadal_seurat_avg_log2fc
YGL181W,-0.442056569828241,187.0,6422,True,nadal_seurat_avg_log2fc
YGL186C,-0.0166410142657827,2902.0,6422,True,nadal_seurat_avg_log2fc
YGL191W,-0.897645469530855,290.0,6422,True,nadal_seurat_avg_log2fc
YGL192W,-0.0211232915657542,3236.0,6422,True,nadal_seurat_avg_log2fc
YGL194C,-0.351874947030076,1467.0,6422,True,nadal_seurat_avg_log2fc
YGL195W,-2.02550124717624,82.0,6422,True,nadal_seurat_avg_log2fc
YGL196W,1.9950104322077054,6422.0,6422,True,nadal_seurat_avg_log2fc
YGL197W,-0.25451009627763,2427.0,6422,True,nadal_seurat_avg_log2fc
YGL199C,0.156737190806958,5070.0,6422,True,nadal_seurat_avg_log2fc
YGL200C,-0.351050132159881,2229.0,6422,True,nadal_seurat_avg_log2fc
YGL202W,-0.8890963773168765,2.0,6422,True,nadal_seurat_avg_log2fc
YGL203C,-0.50817168870893,79.0,6422,True,nadal_seurat_avg_log2fc
YGL205W,0.388203377967422,5497.0,6422,True,nadal_seurat_avg_log2fc
YGL209W,-0.254277187657917,1162.0,6422,True,nadal_seurat_avg_log2fc
YGL210W,0.0391024578197094,4547.0,6422,True,nadal_seurat_avg_log2fc
YGL211W,1.3753831259343618,6422.0,6422,True,nadal_seurat_avg_log2fc
YGL212W,-0.184109494173745,1829.0,6422,True,nadal_seurat_avg_log2fc
YGL213C,-0.290780129094252,1031.0,6422,True,nadal_seurat_avg_log2fc
YGL214W,-0.0424977720628304,3987.0,6422,True,nadal_seurat_avg_log2fc
YGL215W,0.113621016183757,4696.0,6422,True,nadal_seurat_avg_log2fc
YGL216W,0.057641248577457005,4986.0,6422,True,nadal_seurat_avg_log2fc
YGL217C,0.0,3642.0,6422,True,nadal_seurat_avg_log2fc
YGL218W,0.0,3648.0,6422,True,nadal_seurat_avg_log2fc
YGL219C,0.427696156331516,6074.0,6422,True,nadal_seurat_avg_log2fc
YGL220W,-1.86669945064433,51.0,6422,True,nadal_seurat_avg_log2fc
YGL221C,-0.919426226445661,2.0,6422,True,nadal_seurat_avg_log2fc
YGL222C,-0.299519008123943,1062.0,6422,True,nadal_seurat_avg_log2fc
YGL223C,-0.115674054810753,3530.0,6422,True,nadal_seurat_avg_log2fc
YGL224C,-0.540518370264084,2061.0,6422,True,nadal_seurat_avg_log2fc
YGL226C,,,6422,False,nadal_seurat_avg_log2fc
YGL226W,-0.845868834778935,69.0,6422,True,nadal_seurat_avg_log2fc
YGL227W,-0.137394623077943,2838.0,6422,True,nadal_seurat_avg_log2fc
YGL228W,-0.276894211244991,1576.0,6422,True,nadal_seurat_avg_log2fc
YGL229C,-0.131737108156194,2776.0,6422,True,nadal_seurat_avg_log2fc
YGL230C,-0.0532479822545977,3463.0,6422,True,nadal_seurat_avg_log2fc
YGL231C,-0.670894191040462,43.0,6422,True,nadal_seurat_avg_log2fc
YGL232W,-0.63252906434822,38.0,6422,True,nadal_seurat_avg_log2fc
YGL234W,-0.0365000601592951,4028.0,6422,True,nadal_seurat_avg_log2fc
YGL235W,0.0,5373.0,6422,True,nadal_seurat_avg_log2fc
YGL236C,0.0512824915297734,4434.0,6422,True,nadal_seurat_avg_log2fc
YGL237C,0.028967888163997993,5583.0,6422,True,nadal_seurat_avg_log2fc
YGL240W,-0.16039038460742,2946.0,6422,True,nadal_seurat_avg_log2fc
YGL241W,-0.305352861720642,824.0,6422,True,nadal_seurat_avg_log2fc
YGL242C,-0.368257697523681,693.0,6422,True,nadal_seurat_avg_log2fc
YGL243W,-0.391495460103167,330.0,6422,True,nadal_seurat_avg_log2fc
YGL244W,-0.218493875939801,1390.0,6422,True,nadal_seurat_avg_log2fc
YGL246C,-1.31770187904127,140.0,6422,True,nadal_seurat_avg_log2fc
YGL248W,-0.443680033410586,1687.0,6422,True,nadal_seurat_avg_log2fc
YGL249W,0.314320160157813,5774.0,6422,True,nadal_seurat_avg_log2fc
YGL250W,0.0785074424448854,4631.0,6422,True,nadal_seurat_avg_log2fc
YGL252C,-0.353022177308622,659.0,6422,True,nadal_seurat_avg_log2fc
YGL253W,-0.538739053124713,511.0,6422,True,nadal_seurat_avg_log2fc
YGL254W,-0.314294372581386,2006.0,6422,True,nadal_seurat_avg_log2fc
YGL255W,-0.0740508591959638,2528.0,6422,True,nadal_seurat_avg_log2fc
YGL256W,-0.699111680019827,44.0,6422,True,nadal_seurat_avg_log2fc
YGL257C,-0.0694293067743668,2226.0,6422,True,nadal_seurat_avg_log2fc
YGL258W,0.811586608619005,6400.0,6422,True,nadal_seurat_avg_log2fc
YGL259W,0.0,4384.0,6422,True,nadal_seurat_avg_log2fc
YGL260W,0.0,3576.0,6422,True,nadal_seurat_avg_log2fc
YGL261C,0.0830547831731018,4610.0,6422,True,nadal_seurat_avg_log2fc
YGL263W,0.292461189499258,5974.0,6422,True,nadal_seurat_avg_log2fc
YGR001C,-0.849883994500569,33.0,6422,True,nadal_seurat_avg_log2fc
YGR003W,-0.328736686404387,1805.0,6422,True,nadal_seurat_avg_log2fc
YGR008C,0.101608828998936,4835.0,6422,True,nadal_seurat_avg_log2fc
YGR010W,0.139787096791881,5044.0,6422,True,nadal_seurat_avg_log2fc
YGR011W,-0.0328981598495361,2835.0,6422,True,nadal_seurat_avg_log2fc
YGR014W,-0.493928626021596,282.0,6422,True,nadal_seurat_avg_log2fc
YGR015C,-0.0359269218958785,2678.0,6422,True,nadal_seurat_avg_log2fc
YGR016W,0.134034917104333,4826.0,6422,True,nadal_seurat_avg_log2fc
YGR017W,-0.848287835139272,146.0,6422,True,nadal_seurat_avg_log2fc
YGR019W,-0.354097629320985,324.0,6422,True,nadal_seurat_avg_log2fc
YGR020C,1.54885693247756,6406.0,6422,True,nadal_seurat_avg_log2fc
YGR021W,-0.423873147998068,1519.0,6422,True,nadal_seurat_avg_log2fc
YGR022C,0.0,3490.0,6422,True,nadal_seurat_avg_log2fc
YGR023W,0.418762465993181,5637.0,6422,True,nadal_seurat_avg_log2fc
YGR025W,-0.0288060939772509,2908.0,6422,True,nadal_seurat_avg_log2fc
YGR026W,-0.011001459876778,3096.0,6422,True,nadal_seurat_avg_log2fc
YGR027C,,,6422,False,nadal_seurat_avg_log2fc
YGR031W,-0.123667263705832,1881.0,6422,True,nadal_seurat_avg_log2fc
YGR032W,-0.134521109140473,1609.0,6422,True,nadal_seurat_avg_log2fc
YGR033C,0.936584688491976,6407.0,6422,True,nadal_seurat_avg_log2fc
YGR034W,,,6422,False,nadal_seurat_avg_log2fc
YGR035C,-1.57659331808386,67.0,6422,True,nadal_seurat_avg_log2fc
YGR035W,,,6422,False,nadal_seurat_avg_log2fc
YGR036C,-0.0900790706772874,3991.0,6422,True,nadal_seurat_avg_log2fc
YGR039W,-0.0698218166781065,3189.0,6422,True,nadal_seurat_avg_log2fc
YGR040W,0.110636529639288,4996.0,6422,True,nadal_seurat_avg_log2fc
YGR049W,4.07764650702145,6422.0,6422,True,nadal_seurat_avg_log2fc
YGR050C,-0.004981865137503,3359.0,6422,True,nadal_seurat_avg_log2fc
YGR051C,0.0,3529.0,6422,True,nadal_seurat_avg_log2fc
YGR052W,-0.215193587839955,1627.0,6422,True,nadal_seurat_avg_log2fc
YGR053C,0.241799636596621,5704.0,6422,True,nadal_seurat_avg_log2fc
YGR054W,-0.413071293242394,771.0,6422,True,nadal_seurat_avg_log2fc
YGR055W,-0.0110965438170674,3299.0,6422,True,nadal_seurat_avg_log2fc
YGR056W,0.200509863430732,5327.0,6422,True,nadal_seurat_avg_log2fc
YGR057C,0.801761811906836,6279.0,6422,True,nadal_seurat_avg_log2fc
YGR058W,0.239887097943929,5318.0,6422,True,nadal_seurat_avg_log2fc
YGR059W,-0.0243088319050577,2994.0,6422,True,nadal_seurat_avg_log2fc
YGR061C,-0.222847442597303,2152.0,6422,True,nadal_seurat_avg_log2fc
YGR062C,0.06170521995043525,4464.0,6422,True,nadal_seurat_avg_log2fc
YGR068C,-0.220489130862465,1395.0,6422,True,nadal_seurat_avg_log2fc
YGR069W,-0.116060526976201,2010.0,6422,True,nadal_seurat_avg_log2fc
YGR070W,0.0065697727844222,3779.0,6422,True,nadal_seurat_avg_log2fc
YGR071C,0.295189632500197,5753.0,6422,True,nadal_seurat_avg_log2fc
YGR072W,-0.164082549989008,1797.0,6422,True,nadal_seurat_avg_log2fc
YGR077C,-0.383095835991054,1272.0,6422,True,nadal_seurat_avg_log2fc
YGR079W,0.80237667798303,6383.0,6422,True,nadal_seurat_avg_log2fc
YGR080W,-0.154376880755835,897.0,6422,True,nadal_seurat_avg_log2fc
YGR081C,-1.58203921618653,677.0,6422,True,nadal_seurat_avg_log2fc
YGR084C,0.262645876593535,5650.0,6422,True,nadal_seurat_avg_log2fc
YGR085C,,,6422,False,nadal_seurat_avg_log2fc
YGR086C,-2.63239789333612,124.0,6422,True,nadal_seurat_avg_log2fc
YGR087C,-0.145231548616368,2434.0,6422,True,nadal_seurat_avg_log2fc
YGR088W,0.286242063608247,5544.0,6422,True,nadal_seurat_avg_log2fc
YGR089W,0.329652967811337,5896.0,6422,True,nadal_seurat_avg_log2fc
YGR096W,-0.234907107441594,3524.0,6422,True,nadal_seurat_avg_log2fc
YGR097W,0.111301116144599,5002.0,6422,True,nadal_seurat_avg_log2fc
YGR100W,-0.0857529263291447,2243.0,6422,True,nadal_seurat_avg_log2fc
YGR109C,0.959628357781676,6198.0,6422,True,nadal_seurat_avg_log2fc
YGR111W,0.270711945412946,5920.0,6422,True,nadal_seurat_avg_log2fc
YGR118W,,,6422,False,nadal_seurat_avg_log2fc
YGR121C,-0.0674316200973131,2728.0,6422,True,nadal_seurat_avg_log2fc
YGR122C,,,6422,False,nadal_seurat_avg_log2fc
YGR122W,0.988607725343375,6415.0,6422,True,nadal_seurat_avg_log2fc
YGR123C,-0.512256539032814,119.0,6422,True,nadal_seurat_avg_log2fc
YGR124W,-0.326270612842398,520.0,6422,True,nadal_seurat_avg_log2fc
YGR125W,-0.353665242649842,616.0,6422,True,nadal_seurat_avg_log2fc
YGR127W,0.159324142648711,5628.0,6422,True,nadal_seurat_avg_log2fc
YGR129W,-0.359920183342095,255.0,6422,True,nadal_seurat_avg_log2fc
YGR130C,-0.206305986252966,1520.0,6422,True,nadal_seurat_avg_log2fc
YGR131W,0.0567989278866916,4440.0,6422,True,nadal_seurat_avg_log2fc
YGR132C,-0.206204679198355,1354.0,6422,True,nadal_seurat_avg_log2fc
YGR134W,-0.396992649373487,1996.0,6422,True,nadal_seurat_avg_log2fc
YGR135W,-0.707273581522436,57.0,6422,True,nadal_seurat_avg_log2fc
YGR136W,0.0,3378.0,6422,True,nadal_seurat_avg_log2fc
YGR137W,0.319249076708315,5831.0,6422,True,nadal_seurat_avg_log2fc
YGR138C,0.427322713516178,6041.0,6422,True,nadal_seurat_avg_log2fc
YGR139W,0.0,5039.0,6422,True,nadal_seurat_avg_log2fc
YGR142W,-0.0365342925950121,2481.0,6422,True,nadal_seurat_avg_log2fc
YGR144W,-0.0361114665792216,4014.0,6422,True,nadal_seurat_avg_log2fc
YGR146C,-0.20065565621097248,963.0,6422,True,nadal_seurat_avg_log2fc
YGR148C,,,6422,False,nadal_seurat_avg_log2fc
YGR149W,0.0137428491896214,4271.0,6422,True,nadal_seurat_avg_log2fc
YGR150C,-0.545372460147778,166.0,6422,True,nadal_seurat_avg_log2fc
YGR151C,1.60515334431553,6420.0,6422,True,nadal_seurat_avg_log2fc
YGR152C,-0.10140972289872,1987.0,6422,True,nadal_seurat_avg_log2fc
YGR153W,-0.0769413008341114,2270.0,6422,True,nadal_seurat_avg_log2fc
YGR154C,0.0475936682416004,4331.0,6422,True,nadal_seurat_avg_log2fc
YGR157W,-1.56493412184289,2.0,6422,True,nadal_seurat_avg_log2fc
YGR161C,0.136708884680985,5091.0,6422,True,nadal_seurat_avg_log2fc
YGR161W,,,6422,False,nadal_seurat_avg_log2fc
YGR162W,-0.281479794467738,2093.0,6422,True,nadal_seurat_avg_log2fc
YGR164W,-0.047854969144778,2689.0,6422,True,nadal_seurat_avg_log2fc
YGR165W,,,6422,False,nadal_seurat_avg_log2fc
YGR166W,-0.176017318896184,1293.0,6422,True,nadal_seurat_avg_log2fc
YGR168C,-0.405155853024599,313.0,6422,True,nadal_seurat_avg_log2fc
YGR169C,-0.018512117603909,3797.0,6422,True,nadal_seurat_avg_log2fc
YGR170W,0.143064830424661,5423.0,6422,True,nadal_seurat_avg_log2fc
YGR173W,-0.161113621254887,1293.0,6422,True,nadal_seurat_avg_log2fc
YGR174C,-0.557008926946912,331.0,6422,True,nadal_seurat_avg_log2fc
YGR176W,0.0,3857.0,6422,True,nadal_seurat_avg_log2fc
YGR177C,-0.119482536265031,1509.0,6422,True,nadal_seurat_avg_log2fc
YGR178C,-0.305346369425051,450.0,6422,True,nadal_seurat_avg_log2fc
YGR180C,-0.133923559012147,2731.0,6422,True,nadal_seurat_avg_log2fc
YGR181W,-0.862503703515172,4.0,6422,True,nadal_seurat_avg_log2fc
YGR183C,-0.985646579754952,11.0,6422,True,nadal_seurat_avg_log2fc
YGR193C,0.22528008573998,5909.0,6422,True,nadal_seurat_avg_log2fc
YGR196C,-0.42301645755518,953.0,6422,True,nadal_seurat_avg_log2fc
YGR199W,0.252554884683078,5475.0,6422,True,nadal_seurat_avg_log2fc
YGR202C,-0.474458916544225,1471.0,6422,True,nadal_seurat_avg_log2fc
YGR203W,0.0383314389068356,4224.0,6422,True,nadal_seurat_avg_log2fc
YGR205W,-0.173878200599135,1191.0,6422,True,nadal_seurat_avg_log2fc
YGR207C,-0.579173901375982,124.0,6422,True,nadal_seurat_avg_log2fc
YGR209C,-0.584586742877926,77.0,6422,True,nadal_seurat_avg_log2fc
YGR210C,0.809014031708738,6199.0,6422,True,nadal_seurat_avg_log2fc
YGR212W,-0.151569046976441,2605.0,6422,True,nadal_seurat_avg_log2fc
YGR213C,0.132672133556761,4924.0,6422,True,nadal_seurat_avg_log2fc
YGR215W,-0.577464378402693,177.0,6422,True,nadal_seurat_avg_log2fc
YGR219W,-0.0165353677262998,4962.0,6422,True,nadal_seurat_avg_log2fc
YGR220C,,,6422,False,nadal_seurat_avg_log2fc
YGR221C,-0.0833699029794892,3569.0,6422,True,nadal_seurat_avg_log2fc
YGR222W,0.0970202192663051,4803.0,6422,True,nadal_seurat_avg_log2fc
YGR223C,-0.0280969696942347,2724.0,6422,True,nadal_seurat_avg_log2fc
YGR224W,-0.0820502772066983,2480.0,6422,True,nadal_seurat_avg_log2fc
YGR225W,2.63599578122583,6422.0,6422,True,nadal_seurat_avg_log2fc
YGR227W,-0.178144645310078,1258.0,6422,True,nadal_seurat_avg_log2fc
YGR228W,-0.0100152782698676,3933.0,6422,True,nadal_seurat_avg_log2fc
YGR229C,-1.45861499392055,173.0,6422,True,nadal_seurat_avg_log2fc
YGR232W,-1.32574341950583,68.0,6422,True,nadal_seurat_avg_log2fc
YGR233C,-0.108299641200276,1761.0,6422,True,nadal_seurat_avg_log2fc
YGR234W,-1.08317489325517,1.0,6422,True,nadal_seurat_avg_log2fc
YGR235C,-0.837722302384813,2.0,6422,True,nadal_seurat_avg_log2fc
YGR236C,-0.0184137157114733,2733.0,6422,True,nadal_seurat_avg_log2fc
YGR238C,0.594960998664262,6338.0,6422,True,nadal_seurat_avg_log2fc
YGR241C,-0.218543272604414,1277.0,6422,True,nadal_seurat_avg_log2fc
YGR242W,0.391214912141561,5787.0,6422,True,nadal_seurat_avg_log2fc
YGR244C,-0.14999504287607962,941.0,6422,True,nadal_seurat_avg_log2fc
YGR247W,-0.124869513218105,1885.0,6422,True,nadal_seurat_avg_log2fc
YGR248W,1.79831735744886,6257.0,6422,True,nadal_seurat_avg_log2fc
YGR249W,0.0,3365.0,6422,True,nadal_seurat_avg_log2fc
YGR250C,-0.176597323846383,1153.0,6422,True,nadal_seurat_avg_log2fc
YGR254W,-0.477848928447233,325.0,6422,True,nadal_seurat_avg_log2fc
YGR256W,0.277745821072958,5949.0,6422,True,nadal_seurat_avg_log2fc
YGR258C,-0.0889367176346817,2078.0,6422,True,nadal_seurat_avg_log2fc
YGR259C,0.181871940621109,5362.0,6422,True,nadal_seurat_avg_log2fc
YGR260W,-0.328666669706408,1951.0,6422,True,nadal_seurat_avg_log2fc
YGR261C,-0.82167141022289,1134.0,6422,True,nadal_seurat_avg_log2fc
YGR263C,2.89981408158373,6349.0,6422,True,nadal_seurat_avg_log2fc
YGR266W,0.489203478568326,6154.0,6422,True,nadal_seurat_avg_log2fc
YGR268C,-0.196433063845654,3452.0,6422,True,nadal_seurat_avg_log2fc
YGR270W,-0.0241992531481059,2945.0,6422,True,nadal_seurat_avg_log2fc
YGR271W,-0.302673868332317,383.0,6422,True,nadal_seurat_avg_log2fc
YGR273C,0.299568605331625,5167.0,6422,True,nadal_seurat_avg_log2fc
YGR275W,-0.223561613982428,1050.0,6422,True,nadal_seurat_avg_log2fc
YGR276C,-0.592548091232527,107.0,6422,True,nadal_seurat_avg_log2fc
YGR279C,-0.714715617412571,20.0,6422,True,nadal_seurat_avg_log2fc
YGR281W,0.0599111400412511,4384.0,6422,True,nadal_seurat_avg_log2fc
YGR282C,-0.940537620254628,39.0,6422,True,nadal_seurat_avg_log2fc
YGR283C,-0.316815117612598,518.0,6422,True,nadal_seurat_avg_log2fc
YGR284C,0.0107126309833563,4163.0,6422,True,nadal_seurat_avg_log2fc
YGR285C,-0.409671532733076,1689.0,6422,True,nadal_seurat_avg_log2fc
YGR286C,-0.689720896869363,150.0,6422,True,nadal_seurat_avg_log2fc
YGR287C,0.0400081808709687,4232.0,6422,True,nadal_seurat_avg_log2fc
YGR288W,-0.0157587043730681,3452.0,6422,True,nadal_seurat_avg_log2fc
YGR289C,0.733924485773778,6388.0,6422,True,nadal_seurat_avg_log2fc
YGR290W,0.0,3735.0,6422,True,nadal_seurat_avg_log2fc
YGR291C,0.0,4092.0,6422,True,nadal_seurat_avg_log2fc
YGR292W,0.447468327522057,6015.0,6422,True,nadal_seurat_avg_log2fc
YGR295C,-0.0203716504246617,2711.0,6422,True,nadal_seurat_avg_log2fc
YHL002W,-0.273119644129413,605.0,6422,True,nadal_seurat_avg_log2fc
YHL003C,-0.877327650295535,18.0,6422,True,nadal_seurat_avg_log2fc
YHL004W,-0.0388704872976013,2740.0,6422,True,nadal_seurat_avg_log2fc
YHL006C,-0.133349748258099,1683.0,6422,True,nadal_seurat_avg_log2fc
YHL008C,-0.582031254374327,144.0,6422,True,nadal_seurat_avg_log2fc
YHL012W,1.07926355717449,6420.0,6422,True,nadal_seurat_avg_log2fc
YHL014C,-0.233995358919028,4087.0,6422,True,nadal_seurat_avg_log2fc
YHL016C,-0.177820965346385,1287.0,6422,True,nadal_seurat_avg_log2fc
YHL017W,-0.598897553644553,77.0,6422,True,nadal_seurat_avg_log2fc
YHL019C,-0.327244679904901,465.0,6422,True,nadal_seurat_avg_log2fc
YHL021C,0.549028449789128,6264.0,6422,True,nadal_seurat_avg_log2fc
YHL023C,-0.287381096906748,432.0,6422,True,nadal_seurat_avg_log2fc
YHL024W,1.73266865862669,6355.0,6422,True,nadal_seurat_avg_log2fc
YHL025W,-0.129669128936417,1623.0,6422,True,nadal_seurat_avg_log2fc
YHL026C,0.139777070694337,5100.0,6422,True,nadal_seurat_avg_log2fc
YHL027W,-0.53254460030343,158.0,6422,True,nadal_seurat_avg_log2fc
